en,tr,es,fr,de,title,speaker,duration,tags
"
											To give you a sense
of what this looks like,
											this is one of the first
distribution centers.
											You can see a 75-kilometer service radius
around the distribution center,
											and that allows us to serve hundreds
of health facilities and hospitals,
											all of which are rural,
											from that single distribution center.
											But to serve over 20 percent
of the population of Tanzania,
											we're going to need
multiple distribution centers.
											We'll actually need four.
											And from these distribution centers,
											we expect to be doing several hundred
lifesaving deliveries every day,
											and this system will ultimately serve
over 1,000 health facilities
											and hospitals in the country.
											So yeah, East Africa
is moving really fast.
									","
											Size bir fikir vermesi için,
											bu bizim ilk dağıtım
merkezlerimizden biri.
											Dağıtım merkezi çevresindeki
75 km'lik servis yarıçapını görebilirsiniz
											ve bu bize tek bir dağıtım merkezinden
tamamı kırsal kesimde olan yüzlerce
											sağlık tesisine ve hastaneye
hizmet etmemize
											imkan sağlıyor.
											Fakat Tanzanya nüfusunun
yüzde 20'sine hizmet verebilmek için
											çoklu dağıtım merkezlerine 
ihtiyacımız olacaktır.
											Aslından 4 taneye ihtiyacımız var.
											Bu dağıtım merkezlerinden,
											her gün yüzlerce hayat kurtaran
teslimatlar yapılmasını bekliyoruz
											ve bu sistem ülkedeki 1.000'den fazla
sağlık tesisine ve hastaneye
											hizmet verecektir.
											Yani, Doğu Afrika gerçekten
hızlı hareket ediyor.
									","
											Para darles una idea de cómo se ve esto,
											este es uno de los primeros 
centros de distribución.
											Puede ver un radio de servicio de 75 km 
alrededor del centro de distribución,
											y eso nos permite servir a cientos 
de centros de salud y hospitales,
											todos ellos rurales,
											desde ese centro de distribución único.
											Pero para servir a más del 20 % 
de la población de Tanzania,
											vamos a necesitar varios
centros de distribución,
											realmente necesitaremos cuatro.
											Y desde estos centros de distribución,
											esperamos hacer cientos de entregas 
de salvamento todos los días,
											y este sistema finalmente dará servicio 
a más de 1000 instalaciones de salud
											y hospitales en el país.
											Así que sí, el este de África 
se mueve muy rápido.
									","
											Pour vous donner une idée
à quoi ceci ressemble,
											voici l'un des premiers
centres de distribution.
											Vous pouvez voir autour de ce centre,
dans un rayon de 75 Km,
											les centaines de centres de santé
et d'hôpitaux que nous desservirons,
											tous ruraux,
											à partir de ce centre de distribution.
											Mais pour servir plus de 20%
de la population de la Tanzanie,
											on aura besoin de plusieurs
centres de distribution.
											On en aura besoin de quatre.
											Et à partir de ces centres
de distribution,
											nous comptons faire plusieurs centaines
de livraisons chaque jour,
											et ce système va rendre service à plus
de 1 000 établissements de santé
											et hôpitaux dans le pays.
											Alors oui, l'Afrique de l'Est
évolue très vite.
									","
											Hier sehen Sie
											eines der ersten Distributionszentren.
											Durch den 75 km große Service-Radius
um das Zentrum können wir hunderte
											von Krankenhäusern in ländlichen Gegenden
											von diesem einzigen
Distributionszentrum aus versorgen.
											Aber um über 20 Prozent der Bevölkerung
von Tansania bedienen zu können,
											brauchen wir mehrere Zentren —
											nämlich tatsächlich vier.
											Und von diesen Distributionszentren
											wollen wir mehrere hundert lebensrettende
Auslieferungen pro Tag machen.
											Letztendlich wird dieses System
											über 1.000 Gesundheitseinrichtungen
und Krankenhäuser im Land versorgen.
											Ja, in Ostafrika gehen
die Dinge schnell voran.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											One thing that people, I think, often miss
											is that these kinds of leaps
generate compounding gains.
											For example, Rwanda, by investing
in this infrastructure for health care,
											now has an aerial logistics network
that they can use
											to catalyze other parts of their economy,
											like agriculture or e-commerce.
											Even more importantly,
											100 percent of the teams we hire
at these distribution centers are local.
											So here's our Rwandan team,
											which is a group of extraordinary
engineers and operators.
											They run the world's only
automated delivery system
											operating at national scale.
											They have been able to master something
											that the largest technology
companies in the world
											have not yet been able to figure out.
											So they are total heroes.
									","
											Bence, insanların genellikle kaçırdığı şey
											bu tür sıçramaların ortak kazançlar 
meydana getirdiğidir.
											Örneğin; Ruanda, sağlık hizmeti 
altyapısına yatırım yaparak
											şimdi, tarım veya e-ticaret gibi 
ekonominin diğer bölümlerini de
											kolaylaştırmak için kullanabileceği
											hava lojistik sistemine sahiptir.
											Hatta daha da önemlisi,
											bu dağıtım tesislerinde işe aldığımız
takımın tümü yerli insanlardır.
											İşte Ruanda'daki bu takımımızda
											olağanüstü mühendis
ve operatörlerimiz var.
											Bunlar ulusal seviyede işletilen
											dünyanın tek otomatik dağıtım
sistemini yürütüyorlar.
											Dünyadaki en büyük teknoloji firmalarının
											henüz gerçekleştiremediği bir şeyde
											bu arkadaşlar ustalık kazandılar.
											Hepsi tamamen kahramandır.
									","
											Una cosa que las personas, 
a menudo, no saben
											es que este tipo de saltos 
generan ganancias capitalizables.
											Ruanda, al invertir en esta 
infraestructura del cuidado de salud,
											ahora tiene una red 
de logística aérea que puede usar
											para catalizar otras partes 
de su economía,
											como la agricultura 
o el comercio electrónico.
											Aún más importante,
el 100 % de los equipos
											que contratamos en estos centros 
de distribución son locales.
											Así que aquí está 
nuestro equipo de Ruanda,
											que es un grupo de ingenieros 
y operadores extraordinarios.
											Manejan el único sistema de 
entrega automatizado del mundo
											que opera a escala nacional.
											Han sido capaces de dominar algo
											que las empresas de tecnología 
más grandes del mundo
											todavía no han podido descifrar.
											Son héroes totales.
									","
											Une chose que les gens oublient
souvent, me semble-t-il,
											c'est que ce genre de sauts génère
des gains cumulatifs.
											Par exemple, en investissant dans cette
infrastructure de soins de santé,
											le Rwanda dispose désormais d'un réseau
logistique aérien qu'il peut utiliser
											pour catalyser d'autres parties
de son économie,
											comme l'agriculture ou le e-commerce.
											Plus important encore,
											100% des équipes que nous engageons dans
ces centres de distribution sont locales.
											Alors, voici notre équipe rwandaise,
											formée par un groupe d'ingénieurs
et d'opérateurs extraordinaires.
											Ils gèrent l'unique système de
livraison automatisé dans le monde,
											opérant à l'échelle nationale.
											Ils ont été capables
de maîtriser une chose
											que les plus grandes entreprises
technologiques du monde
											n'ont pas encore réussi à comprendre.
											Ils sont donc des vrais héros.
									","
											Dabei übersieht man oft,
											dass diese Innovationssprünge
auch Gewinne auf vielen Ebenen auslösen.
											Zum Beispiel hat Ruanda durch
die Investitionen in die Infrastruktur
											für sein Gesundheitswesen
jetzt auch ein logistisches Netzwerk
											im Luftverkehr geschaffen.
											Dieses wiederum können sie nutzen,
											um andere Teile
ihrer Ökonomie voranzutreiben
											wie die Landwirtschaft oder E-Commerce.
											Noch wichtiger ist,
											dass die Teams in den Zentren
zu 100 % aus Einheimischen bestehen.
											Dies ist unser Team in Ruanda.
											Eine Gruppe von außergewöhnlichen
Ingenieuren und Technikern.
											Sie betreiben das weltweit einzige
automatisierte Auslieferungssystem,
											das auf nationaler Ebene agiert.
											Sie haben etwas geschafft,
											was die größten Technologiegesellschaften
der Welt nicht zustande gebracht haben.
											Sie sind absolute Helden!
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											They're total heroes.
									","
											Onlar kahramanlardır.
									","
											Son héroes totales.
									","
											Ce sont des vrais héros.
									","
											Absolute Helden!
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											Our team's mission is to deliver
basic access to medicine
											to all seven billion people on the planet,
											no matter how hard it is to reach them.
											We often tell people about that mission,
											and they say, ""That's so generous
of you, it's so philanthropic.""
											No!
											Philanthropy has nothing to do with it.
											Because of the commercial contracts
that we sign with ministries of health,
											these networks are 100 percent
sustainable and scalable.
											And the reason we feel so strongly
about correcting that misperception
											is that entrepreneurship
is the only force in human history
											that has lifted millions
of people out of poverty.
									","
											Takım misyonumuz,
dünyadaki yedi milyar insanın
											ulaşım ne kadar zor olsa dahi
											ilaca temel erişimini sağlamaktır.
											Bu görevi insanlara anlattığımızda:
											""Ne kadar cömertsiniz,
çok hayırlı bir iş."" diyorlar.
											Hayır.
											Bunun hayırseverlikle bir alakası yok.
											Çünkü sağlık bakanlığı ile imzalamış 
olduğumuz bir kontrat var,
											bu ağ %100 sürdürülebilir
ve ölçeklenebilir.
											Ve bu yanlış anlamayı düzeltmekle ilgili
çok güçlü hissetmemizin sebebi
											girişimciliğin milyonlarca insanı 
sefaletten kurtaracak
											insan tarihindeki tek güç olmasıdır.
									","
											La misión de nuestro equipo es 
brindar acceso básico a la medicina
											a los 7000 millones 
de personas del planeta,
											no importa cuán difícil sea alcanzarlos.
											A menudo contamos 
a la gente sobre esa misión,
											y dicen: ""Eso es muy generoso 
de su parte, es muy filantrópico"".
											¡No!
											La filantropía no tiene 
nada que ver con eso.
											Debido a los contratos comerciales 
que firmamos con ministerios de salud,
											estas redes son 100 % 
sostenibles y expandibles.
											Y la razón para sentirnos tan enojados 
al corregir esa percepción errónea
											es que el emprendimiento 
es la única fuerza en la historia humana
											que ha sacado a millones 
de personas de la pobreza.
									","
											Notre équipe a pour mission de fournir
un accès basique aux médicaments,
											aux 7 milliards de personnes
sur la planète,
											quelle que soit la difficulté
pour les atteindre.
											On parle souvent aux gens
de cette mission,
											ils disent : « C'est très généreux
de votre part, très philanthropique. »
											Non !
											La philanthropie n'a rien
à voir là-dedans.
											En raison des contrats commerciaux
qu'on signe avec les ministères de santé,
											ces réseaux sont 100%
durables et évolutifs.
											Et la raison pour laquelle on s'efforce
de corriger cette perception erronée,
											est que l'entrepreneuriat
est la seule force de l'histoire
											qui a sorti des millions
des personnes de la pauvreté.
									","
											Unsere Mission ist es, alle
7 Milliarden Menschen der Erde
											mit einer medizinischen
Standardversorgung auszustatten,
											egal, wie schwer sie zu erreichen sind.
											Wir erzählen den Leuten oft
von dieser Mission
											und sie sagen: ""Wie großzügig von Euch,
wie philanthropisch!""
											Nein!
											Philanthropie hat nichts damit zu tun.
											Durch die Verträge, die wir mit
den Gesundheitsministerien aushandeln,
											sind diese Netzwerke
zu 100 % tragfähig und ausbaubar.
											Diese Fehleinschätzung
wollen wir unbedingt korrigieren,
											weil in der Menschheitsgeschichte
nur die Selbstständigkeit
											Millionen von Menschen
aus der Armut befreit hat.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											No amount of foreign aid
is going to sustainably employ
											250 million African youth.
											And the jobs that these kids
may have gotten 10 years ago
											are largely being automated
											or are being changed
dramatically by technology.
											So they are looking for new skill sets,
											new competitive advantages.
											They're looking for start-ups.
											So why aren't there more start-ups
that are tackling these global problems
											that are faced by billions of people
in developing economies?
											The reason is that investors
and entrepreneurs are totally blind
											to the opportunity.
											We think these problems are the domain
of NGOs or governments,
											not private companies.
											That's what we have to change.
									","
											250 milyon Afrikalı Genci sürdürülebilir
bir şekilde istihdam edecek
											her hangi bir yabancı yardım 
miktarı yoktur.
											Bu çocukların 10 yıl önce
almış oldukları bu işler
											büyük çapta otomatikleşiyor
											veya teknoloji tarafından
çarpıcı bir şekilde değişiyor.
											Bu nedenle yeni yetenekleri,
											yeni rekabet avantajları arıyorlar.
											Yenilikçi şirketler arıyorlar.
											Peki niçin gelişmiş ülkelerdeki 
milyarlarca insanın yüz yüze kaldığı
											küresel problemleri ele alan
daha fazla girişim yok?
											Bunun sebebi yatırımcıların
ve girişimcilerin fırsata karşı
											tamamen kör olmaları.
											Bu problemlerin özel şirketlerin değil de
STK veya hükümetlerin ilgi alanı
											olduğunu düşünürüz.
											İşte bunu değişmemiz gerek.
									","
											Ninguna ayuda extranjera 
va a emplear de forma sostenible
											a 250 millones de jóvenes africanos.
											Y los trabajos que estos niños 
pudieron haber recibido hace 10 años
											se están automatizando en gran medida
											o están siendo cambiados 
drásticamente por la tecnología.
											Y buscan nuevas habilidades,
											nuevas ventajas competitivas.
											Buscan nuevas empresas.
											Y ¿por qué no hay más nuevas empresas 
abordando estos problemas globales
											que enfrentan miles de millones de 
personas en las economías en desarrollo?
											La razón es que los inversores 
y emprendedores están totalmente ciegos
											a la oportunidad.
											Creemos que estos problemas 
pertenecen a ONGs o a gobiernos,
											no a compañías privadas.
											Eso es lo que tenemos que cambiar.
									","
											Aucune aide étrangère ne peut
durablement employer
											250 millions de jeunes Africains.
											Et les emplois que ces enfants
ont pu avoir il y a 10 ans
											sont presque automatisés,
											ou en train d'être modifiés
par la technologie.
											Ils cherchent donc
de nouvelles compétences,
											de nouveaux avantages compétitifs.
											Ils cherchent des start-ups.
											Pourquoi n'y a-t-il pas plus de start-ups
qui s'attaquent à ces problèmes mondiaux
											rencontrés par des milliards personnes
dans les économies en développement ?
											C'est parce que les investisseurs
et les entrepreneurs ne voient pas
											cette opportunité.
											Nous pensons que ces problèmes relèvent 
du domaine des ONG ou des gouvernements,
											pas des entreprises privées.
											C'est ce que nous devons changer.
									","
											Auch mit der größten internationalen
Hilfe könnten niemals 250 Mio.
											afrikanische Jugendliche
dauerhaft einen Job bekommen.
											Und die Jobs, die man diesen Kids
vor 10 Jahren gegeben hätte,
											werden inzwischen automatisiert
											oder rasant durch
neue Technologien verändert.
											Deshalb suchen sie nach neuen Fähigkeiten,
											nach neuen Wettbewerbsvorteilen.
											Sie suchen nach Start-ups.
											Wir brauchen mehr Start-ups,
											die die globalen Probleme
in Angriff nehmen,
											denen Milliarden von Menschen in den
Entwicklungsländern ausgesetzt sind.
											Aber Investoren und Gründer
erkennen diese Chance nicht.
											Wir glauben,
											diese Probleme seien die Aufgabe
von Non-Profit-Organisationen
											oder staatlichen Stellen,
nicht von privaten Unternehmen.
											Das müssen wir ändern!
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											You may have noticed
I left something out of the video
											that I showed you.
											I didn't show you how the planes land
											when they get back
to the distribution center.
											So, it might be obvious to you:
											none of our planes have landing gear.
											We also don't have runways
where we operate.
											So we have to be able
to decelerate the plane
											from about 100 kilometers an hour
to zero in half of a second.
											And the way we do that
											is we actually use a wire that tracks
that plane as it comes in,
											with centimeter-level accuracy.
											We snag the plane out of the sky,
											and then we gently plop it
onto an actively inflated cushion.
											This is basically a combination
of an aircraft carrier
											and a bouncy castle.
									","
											Belki fark etmişsinizdir,
size gösterdiğim videoda
											bazı şeyleri es geçtim.
											Uçakların merkeze geri geldiklerinde
											nasıl indiklerini size göstermedim.
											Size apaçık ortada gelebilir:
											hiçbir uçağımızda iniş takımları yok.
											Çalıştığımız yerde iniş pisti de yok.
											Bu nedenle uçakları yarım saniyede 
yaklaşık saatte 100 kilometreden
											0 kilometreye yavaşlatmak zorundayız.
											Ve bunu yapmak için,
											santimetre hassasiyetinde
uçağı takip eden
											bir tel kullanıyoruz.
											Uçağı havada yakalıyoruz ve
											ardından yumuşak bir şekilde
şişirilmiş yastığın üstüne düşürüyoruz.
											Yani bu, esasında hava aracı
taşıyıcısıyla
											şişme kalenin birleşimidir
									","
											Es posible que hayan notado 
que dejé algo fuera del video
											que les mostré.
											No enseñé cómo aterrizan los aviones
											cuando regresen al centro de distribución.
											Y puede que sea obvio para Uds.
											Ninguno de nuestros aviones 
tiene tren de aterrizaje.
											Tampoco tenemos pistas donde operamos.
											Y debemos poder desacelerar el avión
											de unos 100 km por hora 
a cero en medio segundo.
											Y la forma en que hacemos eso
											es usando un cable que rastrea 
ese avión cuando entra
											con precisión a nivel de centrímetros.
											Agarramos el avión del cielo,
											y luego lo colocamos suavemente 
sobre un cojín inflado activamente.
											Esto es una combinación 
de un portaaviones
											y un castillo hinchable.
									","
											Vous avez peut-être remarqué que
j'ai laissé quelque chose
											hors de la vidéo que j'ai montrée.
											Je ne vous ai pas montré l'atterrissage
											quand les avions reviennent
au centre de distribution.
											Donc, cela peut vous sembler évident :
											aucun avion n'a de train d'atterrissage.
											On n'a pas non plus des pistes
où on opère.
											Nous devons donc pouvoir
faire décélérer l'avion
											d'environ 100 kilomètres à l'heure
à zéro en une demi-seconde.
											Et la façon dont nous faisons ça,
											c'est en utilisant un fil qui suit
cet avion lorsqu'il arrive,
											avec une précision au centimètre.
											Nous attrapons l'avion hors du ciel,
											et puis nous le déposons
doucement sur un coussin.
											C'est en gros la combinaison
d'un porte-avions
											et d'un château gonflable.
									","
											Bei dem Video, das ich Ihnen gezeigt habe,
											habe ich etwas weggelassen.
											Und zwar, wie die Flugzeuge landen,
											wenn sie zu unserem Zentrum zurückkommen.
											Es ist ja recht offensichtlich:
											die Flugzeuge haben kein Fahrgestell.
											Wir haben auch keine
Landebahnen im Betrieb.
											Wir müssen also die Flugzeuge
von 100 km/h auf null
											in nur einer halben Sekunde
herunterbremsen können.
											Das tun wir dergestalt,
											dass wir ein Drahtkabel nutzen,
das das Flugzeug bei der Ankunft ortet,
											und zwar auf den Zentimeter genau.
											Wir reißen das Flugzeug damit vom Himmel
											und lassen es auf eine
mit Luft aufgeblasene Matte fallen.
											Also eine Art Kombination
aus Flugzeugträger
											und Hüpfburg.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											So let me show you.
									","
											Size göstereyim.
									","
											Se los mostraré.
									","
											Alors laissez-moi vous montrer.
									","
											Ich zeige es Ihnen.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											And it might be obvious to you
why I wanted to end with this video.
											I wanted to show you the kids
and the teenagers
											who line up on the fence every day.
											They cheer every launch and every landing.
									","
											Neden bu video ile sonlandırmak
istediğimi anlamış olabilirsiniz.
											Size her gün çit telinin 
bulunduğu yerde sıralanan
											çocukları ve gençleri 
göstermek istedim.
											Her kalkış ve inişte tezahürat yapıyorlar.
									","
											Y podría ser obvio por qué 
quería terminar con este video.
											Quería mostrarles 
a los niños y los adolescentes
											que se alinean en la cerca todos los días.
											Ellos animan cada lanzamiento 
y cada aterrizaje.
									","
											C'est peut-être évident pour vous,
pourquoi je clôture avec cette vidéo.
											Je veux montrer les enfants
et les adolescents
											qui s'alignent sur la clôture
tous les jours.
											Ils acclament chaque lancement
et chaque atterrissage.
									","
											Vielleicht wissen Sie auch schon,
warum ich mit diesem Video enden wollte.
											Ich wollte Ihnen
die Kids und Teenager zeigen,
											die jeden Tag vor dem Zaun stehen.
											Sie bejubeln jeden Start und jede Landung.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											Sometimes I actually show up
at the distribution center early
											because I'm jet-lagged.
											I'll show up an hour before
we begin operation.
											And there will be kids on the fence
getting good seats.
									","
											Bazen uçuş sersemi olduğum için
											dağıtım merkezine erken geliyorum.
											Operasyondan bir saat öncesinde
merkezde oluyorum
											ve çocuklar çitlerde güzel yerleri
çoktan kapmış oluyor.
									","
											A veces voy temprano 
al centro de distribución
											porque tengo jet lag.
											Y aparezco una hora antes 
de comenzar la operación.
											Y ya hay niños en la cerca 
reservando buenos asientos.
									","
											Parfois, je me présente
au centre de distribution tôt
											à cause du décalage horaire.
											J'arrive une heure avant l'ouverture.
											Il y a des enfants sur la clôture
ayant de bons sièges.
									","
											Manchmal bin ich schon
früh beim Distributionszentrum,
											weil ich noch Jetlag habe,
											also eine Stunde bevor es losgeht.
											Da sichern sich schon die ersten Kinder
die guten Sitze am Zaun.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											And you go up and you ask them,
											""What do you think about the planes?""
											And they'll say, ""Oh,
it's a sky ambulance.""
											So they get it.
											I mean, they get it more than most adults.
									","
											Yanlarına gidip ""Uçaklar hakkında
ne düşünüyorsunuz?""
											diye sorduğunuzda,
											size: ""Bu bir gökyüzü
ambulansı."" diyeceklerdir.
											Yani onlar olayı kavradılar.
											Onu birçok yetişkinden
daha iyi kavradılar.
									","
											Y uno sube y les pregunta:
											""¿Qué piensan de los aviones?""
											Y dicen: ""Es una ambulancia del cielo"".
											Lo entienden.
											Quiero decir, lo entienden mejor 
que la mayoría de los adultos.
									","
											Et si on leur demande :
											« Que pensez-vous des avions ? »,
											ils répondent :
« Oh, c'est une ambulance du ciel. »
											Ils ont compris.
											Je veux dire, plus que
la plupart des adultes.
									","
											Wenn man sie fragt:
											""Was haltet ihr von den Flugzeugen?"",
											sagen sie: ""Oh, das sind
fliegende Krankenwagen!""
											Sie verstehen die Idee.
											Besser als die meisten Erwachsenen
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
","
","
","
","
",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
"
											So I was asking earlier:
											Who is going to be creating the disruptive
technology companies of Africa
											over the next decade?
											Ultimately, it's going
to be up to these kids.
											They are the engineers
of Rwanda and Africa.
											They are the engineers
of our shared future.
											But the only way they can build
that future is if we realize
											that world-changing companies
can scale in Africa,
											and that disruptive technology
can start here first.
									","
											Daha önce sormuştum:
											Önümüzdeki on yıl içinde kim Afrika'nın
											radikal teknoloji şirketlerini kuracak?
											Eninde sonunda bu iş bu çocuklara kalacak.
											Onlar Ruanda ve Afrika'nın 
mühendisleridir.
											Onlar ortak geleceğimizin mühendisleridir.
											Fakat bu geleceği
inşa edebilmelerinin tek yolu,
											dünyayı değiştiren şirketlerin
Afrika'da büyüyebildiğini
											ve bu radikal teknolojilerin önce burada
başlayabileceğini fark etmemizdir.
									","
											Antes pregunté:
											¿Quién va a crear las empresas 
de tecnología disruptiva de África
											en la próxima década?
											En última instancia, 
va a depender de estos niños.
											Ellos son los ingenieros 
de Ruanda y África.
											Ellos son los ingenieros 
de nuestro futuro compartido.
											Pero la única forma en que pueden 
construir ese futuro es si entendemos
											que las empresas que cambian el mundo 
pueden expandirse en África,
											y esa tecnología disruptiva 
puede comenzar aquí primero.
									","
											Donc, je demandais plus tôt :
											qui va créer les entreprises de l'Afrique
utilisant les technologies de rupture
											dans les dix ans à venir ?
											En fin de compte, ça va être ces enfants.
											Ce sont les ingénieurs
du Rwanda et de l'Afrique.
											Ils sont les ingénieurs
de notre avenir commun.
											Mais la seule façon de construire
cet avenir est de réaliser
											que les entreprises en pleine mutation
peuvent évoluer en Afrique,
											et cette technologie de rupture
peut commencer ici en premier lieu.
									","
											Zurück zu meiner Frage:
											Wer wird die bahnbrechenden
Technologie-Unternehmen Afrikas
											im nächsten Jahrzehnt kreieren?
											Letztendlich kommt es auf diese Kids an.
											Sie sind die Ingenieure
von Ruanda und Afrika.
											Sie sind die Ingenieure
unserer gemeinsamen Zukunft.
											Aber sie können diese Zukunft nur
gestalten, wenn wir erkennen,
											das weltverändernde Unternehmen
in Afrika im großen Stil wachsen können,
											dass bahnbrechende Technologien
hier ihren Ursprung haben können.
									",How we're using drones to deliver blood and save lives,Keller Rinaudo,15:30,"Africa,disease,drones,entrepreneur,health,health care,innovation,medicine,social change,technology"
