fr,tr,de,en,es,title,speaker,duration,tags
"
											Mais ensuite il vous a fallu trouver un moyen,
											sans parler de la complexité du système d'obtention des permis
											et de mettre tout le monde d'accord, pour financer tout ça.
											Ca a l'air assez simple.
											Cependant il s'agit d'un projet d'un demi milliard de dollars.
									","
											KA: Ama sonra buna bir yol bulmak zorundaydınız —
											izin almamızı gerektiren tüm yorucu işleri ve insanlarla uğraşmamız
											gereken işleri de atlatacağız — sadece mali kaynak sağlayacağız.
											Bu, siz de bilirsiniz, oldukça adil bir şeydir.
											Ama bu yarım milyon dolarlık bir proje değil mi?
									","
											KA: Aber Sie mussten einen Weg finden, —
											wir überspringen den wahnsinnig 
mühsamen Genehmigungsprozess
											und den Aufwand, jeden ins Boot zu holen — 
um das Ganze zu finanzieren.
											Es sieht ziemlich einfach aus, aber
											das war ein Halbe-Million-Dollar-Projekt.
									","
											KA: But then you've got to figure out a way —
											we will skip over the insanely tedious process of getting permits
											and getting everybody on board — but simply funding this thing.
											It looks like a fairly simple thing,
											but this was a half a million dollar project?
									","
											KA: Pero entonces tienes que encontrar una manera —
											nos saltaremos los insanamente fastidiosos procesos de obtener permisos
											e involucrando a todos — pero simplemente para financiar esto.
											Parece que es, sabes, algo muy simple.
											¿Pero éste fue un proyecto de medio millón de dólares?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											En fait, on savait que sans fonds privés,
											ça n'aboutirait pas.
											Et franchement, on savait aussi que si ça n'aboutissait pas
											avant la fin du mandat de Giuliani,
											alors tous nos contacts au ministère des transports,
											aux services de police, et...
											On voyait 20 ou 30 personnes de la municipalité à la fois.
											C'est le Bureau de Gestion des Urgences qui organisait.
											Ils ont fait du bon boulot, ils voulaient vraiment que ça marche,
											ils ont senti qu'il y avait un besoin.
									","
											DR: Aslında, farkındaydık ki eğer kişisel olarak fon sağlanmasaydı
											asla başaramayacaktık.
											Ve açıkça söylemek gerek ki, Giuliani yönetimi sonuna kadar
											başaramamış olsaydık
											ulaşım birimi ile ilgilenen herkes
											ve polislerin hepsi —
											bir kerede toplam 20 - 30 kişi ile görüşüyorduk.
											Ve bunlar Acil Durum Yönetim Bürosu tarafından ayarlanıyordu.
											Bizi gerçekten istediklerinden onların bize olan inanılmaz katkısı
											ve bu ihtiyacı hissetmeleri sayesinde gerçekleştirdik.
									","
											DR: Wir wussten, dass wir es 
nicht verwirklichen können,
											wenn es nicht privat finanziert wird.
											Und wir wussten, dass es vor dem Ende
											von Giulianis Regierungszeit erfolgen musste,
											denn sonst würden alle Ansprechpartner beim DOT
											und der Polizeibehörde und alle —
											wir trafen uns jeweils mit 20 
oder 30 Menschen von der Stadt,
											das wurde vom Katastrophenstab organisiert.
											Das war eine unglaubliche Tat ihrerseits, 
denn sie unterstützten das wirklich
											und spürten, dass es gemacht werden musste.
									","
											DR: Well, we knew that if it wasn't privately funded,
											it wasn't going to happen.
											And we also, frankly, knew that if it didn't happen
											by the end of the Giuliani administration,
											then everyone who we were dealing with at the DOT
											and the Police Department and all of the —
											we were meeting with 20 or 30 people with the city at a time,
											and it was set up by the Office of Emergency Management.
											This incredible act on their part, because they really wanted this,
											and they sensed that this needed to happen.
									","
											DR: Bueno, sabíamos que si no era financiado por la empresa privada,
											no iba a concretarse.
											Y sabíamos también, francamente, que si no se concretaba
											hacia el final de la administración Giuliani,
											todos aquellos con quienes tratabamos en el Departamento de Transportes,
											y el Departamento de Policía y todos los —
											estábamos reuniéndonos con 20 o 30 personas con la Ciudad en ese momento.
											y fue todo montado por la Oficina de Gestión de Emergencias.
											Este acto increíble por parte de ellos, porque ellos realmente querían esto,
											y sentían que esto necesitaba ocurrir.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											C'est pour ça qu'il y avait urgence?
											Parce que Giuliani ne serait plus là 3 mois plus tard?
									","
											KA: Bu yüzden mi zamanla yarışıyordunuz?
											Çünkü Giuliani bundan üç ay sonra mı kaybetmişti?
									","
											KA: Und daher tickte die Uhr,
											weil Giuliani in drei Monaten 
nicht mehr da sein würde.
									","
											KA: And there was therefore this ticking clock,
											because Giuliani was obviously out three months after that.
									","
											KA: ¿Y había entonces este reloj haciendo tictac?
											¿Porque Giuliani estaba obviamente fuera tres meses después de eso?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Oui. Donc la première chose à faire pour y arriver,
											c'était travailler avec les familles de victimes,
											par le biais de la municipalité, pour qu'elles sachent ce qui se passait.
											On ne voulait pas que ça soit une surprise.
											Il fallait faire en sorte d'être le plus transparent possible,
											parce que le but n'était pas de soulever des objections
											mais de travailler aussi tranquillement que possible.
									","
											DR: Evet. İlk yapmamız gereken bu işi bitirmekmek için bir yol bulmaktı
											şehrin her yerinden kazazedelerin aileleri ile çalışmamız gerekti
											böylece bu işi yapabilceğimizden emin olurduk.
											Çünkü bu bir sürpriz değildi.
											New York'ta çalıştığımız için de işimizi sessiz sedasız yapmalıydık
											çünkü anahtar nokta şikayetleri düşük tutmaktı
											ve yaptığımız işi sessizce bitirmekti.
									","
											DR: Ja. Wir mussten zuerst einen 
Weg finden, um das umzusetzen —
											wir mussten mit den Familien der Opfer
											und mit der Stadt zusammenarbeiten, 
um sicherzustellen, dass sie informiert waren.
											Denn das sollte keine Überraschung sein.
											Außerdem mussten wir, soweit das in New York 
möglich ist, unbemerkt bleiben,
											denn wir wollten nicht viel Widerspruch erregen,
											sondern so ruhig wie möglich arbeiten.
									","
											DR: Yeah. So the first thing we had to do was find a way to get this —
											we had to work with the families of the victims,
											through the city, to make sure that they knew this was happening.
											Because this didn't want to be a surprise.
											And we also had to be as under the radar screen as we could be in New York,
											because the key was not raising a lot of objection
											and sort of working as quietly as possible.
									","
											Sí. Así que lo primero que debíamos hacer era encontrar una manera de llegar a esto —
											teníamos que trabajar con las familias de las víctimas,
											a través de la Ciudad, para asegurarnos que ellos sabían que esto estaba ocurriendo.
											Ya que esto no quería ser como una sorpresa.
											Y teníamos además que estar tan debajo de radares como se puede estar en Nueva York,
											ya que la clave era no levantar muchas objeciones
											y casi tratar de trabajar tan discretamente como fuese posible.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											L'idée nous est venue de créer une fondation,
											surtout parce que quand on a trouvé l'entrepreneur,
											il a refusé de le faire malgré l'argent que nous étions prêts à lui donner.
											Il fallait qu'il y ait une fondation.
											Donc on a crée cette fondation, et ce qui s'est passé,
											c'est qu'un promoteur important à New York...
									","
											Bu yüzden bir kuruluş kurmaya karar verdik
											çünkü bir müteahite bu inşaatı yapmasını isteseydik
											parasını ödesek bile bazı konularda fikir ayrılığına düşecektik.
											Tabi bu kuruluş için bir yere ihtiyacımız vardı.
											Sonunda bir kuruluşumuz oldu, ve aslında olan şey
											New York'ta büyük bir şehir planlamasıydı.
									","
											Wir hatten die Idee, eine Stiftung zu gründen,
											denn der Bauunternehmer, 
der das hätte bauen können,
											war nicht dazu bereit, auch wenn 
wir ihn hätten bezahlen können.
											Es musste also eine Stiftung geben.
											Also gründeten wir eine Stiftung, und dann
											hat ein großer Bauunternehmer in New York —
									","
											We came up with the idea of setting up a foundation,
											mainly because when we found a contractor who would build this,
											he would not agree to do this, even if we would pay him the money.
											There needed to be a foundation in place.
											So we came up with a foundation, and actually what happened was
											one major developer in New York —
									","
											Llegamos a la conclusión de organizar una fundación,
											principalmente porque cuando encontrasemos un contratista que edificara ésto,
											el no acordaría el hacerlo, aún cuando le pagasemos el dinero.
											Se necesitaba tener una fundación.
											Así que organizamos una fundación, y realmente lo que pasó fue
											que un promotor inmobiliario grande en nueva York —
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Qui restera anonyme je suppose?
									","
											KA: Sanırım, bu kişinin ismi gizli mi tutuldu?
									","
											KA: Der wahrscheinlich namenlos bleiben soll, richtig?
									","
											KA: Who shall remain nameless, I guess?
									","
											KA: Que debería mantenerse innombrado, ¿supongo?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Oui. Ses initiales sont JS, il est le propriétaire du Rockfeller Center,
											si vous voulez un indice, a proposé son aide.
											On l'a rencontré.
											Les prix des entrepreneurs allaient de 500 à 700 000 dollars.
											Et Atlantic-Heydt, la plus grande entreprise d'échafaudage du pays,
											a proposé de travailler sans bénéfices.
											Donc notre promoteur a dit ""nous couvrirons toutes les dépenses.""
											On a répondu, ""Incroyable!""
									","
											DR: Evet. Kısaltması JS olan bu kişi Rockefeller Merkezi'nin sahibi
											birine yararı olacaksa — bize yardımda gönüllü oldu.
											Ben de bu kişiyle tanıştım.
											Mütahitlerden gelen para 5 bin ila 7 bin dolar arasındaydı.
											Bir ülkenin en büyük inşaat iskelesine sahip olan şirket, Atlantic-Heydt
											ne pahasına olursa olsun yardımcı oldu.
											Bu müteahhit bize dedi ki ""Biliyor musun, bizler tüm masrafları sigortalıyoruz""
											Biz de ""Bu inanlımaz"" dedik.
									","
											DR: Genau. Seine Initialen sind JS und 
ihm gehört das Rockefeller Center,
											wenn das jemandem hilft — 
freiwillig angeboten zu helfen.
											Und wir trafen uns mit ihm.
											Die Preise der Bauunternehmer lagen 
zwischen 500.000 und 700.000 Dollar.
											Atlantic-Heydt, die größte Gerüstebaufirma im Land,
											bot an, es zum Selbstkostenpreis zu machen.
											Dieser Bauunternehmer sagte: „Wissen Sie was, 
wir tragen die gesamten Kosten.""
											Und wir sagten: ""Das ist unglaublich!""
									","
											DR: Yeah. His initials are JS, and he owns Rockefeller Center,
											if that helps anyone — volunteered to help.
											And we met with him.
											The prices from the contractors were between five to 700,000 dollars.
											And Atlantic-Heydt, who's the largest scaffolding contractor in the country,
											volunteered to do it at cost.
											So this developer said, ""You know what, we'll underwrite the entire expense.""
											And we said, ""That's incredible!""
									","
											DR: Sí. Sus iniciales son JS, y el es dueño del Centro Rockefeller,
											si eso ayuda a alguien — y se hizo voluntario para ayudar.
											Y nos encontramos con él.
											Los precios de los contratistas fueron entre quinientos a setecientos mil dólares.
											Y Atlantic-Heydt, la cual es la contratista más grande de andamiaje en el pais,
											se ofreció para hacerlo al costo.
											Así que este promotor dijo, ""Saben que, avalaremos los gastos totales.""
											Y dijimos, ""¡Esto es increíble!""
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Je crois que c'était le 21,
											et il fallait qu'on ait fini avant le 28.
											On était censés commencer le lendemain.
											On a fait une réunion le soir avec l'entrepreneur qu'il avait choisi,
											qui est arrivé avec les dessins d'une plate-forme
											2 fois plus petite que celle qu'on avait dessinée.
									","
											Sanırım o zaman ayın 21'iydi
											ve 28'ine kadar bitirmemiz gerektiğini biliyorduk.
											Ertesi gün inşaata başlamamız gerekiyordu.
											O akşam müteahhit seçimi ile bir bir görüşme yaptık,
											ve müteahhit bize platformun bizim çizdiğimizin
											yaklaşık yarısı kadarlık bir plan gösterdi.
									","
											Ich glaube, das war am 21.
											und wir wussten, dass es bis 
zum 28. gebaut sein musste.
											Wir mussten am nächsten Tag 
mit dem Bau beginnen.
											Wir hatten abends ein Treffen mit
seinem Subunternehmer der Wahl
											und er tauchte mit Zeichnungen 
von der Plattform auf,
											halb so groß, wie wir sie gezeichnet hatten.
									","
											And I think this was the 21st,
											and we knew this had to be built and up by the 28th.
											And we had to start construction the next day.
											We had a meeting that evening with his contractor of choice,
											and the contractor showed up with the drawings of the platform
											about half the size that we had drawn it.
									","
											Y pienso que esto fue el 21,
											y sabíamos que esto debía estar erigido para el 28.
											Y teníamos que comenzar la construcción el día siguiente.
											Tuvimos una reunión esa noche con el contratista elegido,
											y el contratista se apareció con los planos de la plataforma
											aproximadamente de la mitad del tamaño que nosotros la habíamos dibujado.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Comme dans le film Spinal Tap où il y a
											un tout petit Stonehenge, c'est ça?
											-
									","
											KA: Bana göre bu Spinal Tap grubunun
											Stonehenge sahnesini hatırlattı, öyle değil mi?
											(Kahkahalar)
									","
											KA: So ähnlich wie
die Szene in Spinal Tap,
											mit dem Miniatur-Stonehenge, oder?
											(Gelächter)
									","
											KA: Sort of like the Spinal Tap scene where you get
											the tiny little Stonehenge, I guess?
											(Laughter)
									","
											KA: Casi como la escena de Spinal Tap dónde sale
											el pequeñísimo Stonehenge, ¿supongo?
											(Risas)
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											En réalité, on aurait dit un échafaudage de laveurs de vitres.
											On ne sentait pas que cet endroit, tout proche de Saint Paul,
											dégagé la dignité nécessaire
											à un lieu de recueillement et de souvenir.
											Je dois dire qu'on a passé beaucoup de temps
											à mettre tout ça en place, à observer les gens qui se réunissaient à St Paul,
											sur la droite, et qui se déplaçaient autour du site.
											Je vis là bas, alors on a passé du temps à définir les besoins.
									","
											DR: Gerçekte, bu sanki pencere temizlede kullanılan iskele gibi birşeydi.
											Bu yerin gerçek olduğuna dair bir hissimiz yoktu — Saint Paul bitişiğinde —
											orası gerçekten değerli düşünülmesi ve
											hatırlanması gereken bir yer.
											Ve söylemem gerekir ki montaj sırasında
											Saint Paul'un hemen sağında kalabalık izlerken montaj yapmak
											ve sitede gidip gelmek çok zaman aldı
											Orada bulunduğumda, lazım olandan çok daha fazla zaman geçirdik.
									","
											DR: Es wirkte tatsächlich so
wie Gerüste zur Fensterreinigung.
											Es vermittelte nicht den Eindruck, 
dass es sich neben Saint Paul befand,
											dass es ein würdevoller Ort sein muss,
											an dem man nachdenken und sich erinnern kann.
											Wir haben viel Zeit damit verbracht,
uns das zu überlegen,
											indem wir die Menschenmengen beobachteten, 
die sich bei Saint Paul versammelten —
											die direkt rechts liegt — und das Gelände abliefen.
											Da ich dort lebe, verbrachten wir 
viel Zeit damit, die Bedürfnisse zu ermitteln.
									","
											DR: In fact, it was as if this was going to be window-washing scaffolding.
											There was no sense of the fact that this is next to Saint Paul —
											that this is really a place that needs to be kind of dignified,
											and a place to reflect and remember.
											And I've got to say that we spent a lot of time
											in putting this together, watching the crowds that gathered at Saint Paul —
											which is just to the right — and moving around the site.
											And I live down there, so we spent a lot of time looking at the need.
									","
											DR: De hecho, era como si esto iba a tener andamiaje para lavar ventanas.
											No había una sensación de que esto es — después de Saint Paul —
											que este es realmente un lugar que necesita ser dignificado de alguna manera,
											y un lugar para reflexionar y recordar.
											y tengo que decir que invertimos mucho tiempo,
											en juntar ésto, mirando las multitudes que se reunían en Saint Paul —
											el cual se encuentra justo a la derecha — y moviéndonos alrededor del sitio.
											Y yo vivo allá abajo, así que estuvimos mucho tiempo viendo la necesidad.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Je crois que les gens ont été surpris par 2 choses:
											Ils ont été surpris par la destruction,
											et ils n'arrivaient pas à croire en
											la force et le courage des New Yorkais, ça m'a beaucoup ému.
											Le courage au quotidien des New Yorkais.
									","
											Bence insanlar iki şeyden etkilendi —
											Tahminimce harabeye hayran kaldılar,
											ama çok şaşırtıcı bulduğum şey
											New York'luların kahramanlara inanmamalarıydı.
											Sıradan New York sakinlerinin kahramanca eylemlere.
									","
											Die Menschen staunten über zwei Dinge —
											Sie waren erstaunt über die Zerstörung,
											aber es gab auch ein Gefühl des Unglaubens
											über den Heldenmut der New Yorker, 
das ich sehr bewegend fand.
											Einfach dieser alltägliche 
Heldenmut von New Yorkern.
									","
											And I think people were amazed at two things —
											I think they were amazed at the destruction,
											but I think there was a sense of disbelief
											about the heroics of New Yorkers that I found very moving.
											Just the sort of everyday heroics of New Yorkers.
									","
											Y pienso que la gente estaban sorprendidas de dos cosas —
											Pienso que estaban impresionadas por la destrucción,
											pero pienso que había una sensación de incredulidad
											acerca del heroísmo de los Neoyorkinos que yo encontré muy conmovedor.
											Just el tipo de heroísmo cotidiano de los Neoyorkinos.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Donc pendant cette réunion, l'entrepreneur a carrément dit,
											""Je ferme la porte à clé, parce que ce promoteur
											ne vous laissera pas partir tant que vous n'aurez pas signé.""
											On lui a dit: "" C'est 2 fois trop petit,
											il n' y a aucune des caractéristiques prévues,
											sur lesquelles tout le monde était d'accord, à la municipalité.
											Il faudrait tout reprendre à zéro pour faire ça.""
											Je l'ai convaincu de nous laisser sortir avec l'accord
											de construire ce qui avait été prévu.
									","
											Bu konuşma esnasında, müteahit tam olarak şöyle dedi,
											""Şimdi kapıyı kitliyeceğim çünkü karşınızdaki müteahit
											siz bu sözleşmeyi imzalayana kadar sizinle aynı fikirde olmayacak.""
											Biz de dedik ki, ""İyi de, bu daha planın yarısı,
											hep beraber kararlaştırdığımız çoğu tasarımı
											içermiyor bile — bunu şehirdeki herkesle kararlaştırdık.
											En başa dönüp de ordan başlamamız gerekecek.""
											Ve sonunda odadan ayrılıken, onu tasarladığım planı
											uygulatmak için ikna etmiş olarak ayrıldım.
									","
											In diesem Treffen sagte der 
Subunternehmer wortwörtlich:
											„Ich schließe die Tür ab, 
denn dieser Bauunternehmer
											wird nicht akzeptieren, dass Sie 
gehen, ohne zu unterzeichen.“
											Und wir sagten: „Nun, das ist halb so groß,
											es hat keins der Designmerkmale,
											auf die sich alle in der Stadt geeinigt haben.
											Wir müssen noch mal von vorne beginnen, 
um das umzusetzen.“
											Und ich überzeugte ihn, 
dass wir den Raum mit der Vereinbarung
											verlassen sollten, 
es wie entworfen zu bauen.
									","
											So we were in this meeting and the contractor literally said,
											""I'm going to lock the door, because this developer
											will not agree to have you leave till you've signed off on this.""
											And we said, ""Well, this is half the size,
											it doesn't have any of the design features
											that have been agreed upon by everyone — everyone in the city.
											We'd have to go back to the beginning to do this.""
											And I convinced him that we should leave the room
											with the agreement to build it as designed.
									","
											Así que estábamos en esta reunión, y el contratista literalmente dijo,
											""Voy a cerrar la puerta con llave, ya que este urbanizador
											no aceptará que ustedes se vayan hasta que hayan cerrado este caso.""
											Y dijimos, ""Bueno, éste es la mitad del tamaño,
											no tiene ninguna de las características de diseño
											que han sido acordadas por todos — todos en la ciudad.
											Tendríamos que volver al principio para hacer ésto.""
											Y lo convencí de que debíamos salir de la habitación
											con el acuerdo de construir como fue diseñado.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Le lendemain j'ai reçu un mail du promoteur
											disant qu'il retirait tous ses fonds.
											On ne savait pas quoi faire,
											alors on a décidé de ratisser très large.
											On a envoyé des mails à autant de personnes que possible,
											certaines d'entre elles sont ici, elles ont beaucoup aidé.
									","
											Bir sonraki gün ondan bir e-posta aldım.
											Tüm fonu geri çekeceğini söylüyordu.
											Ne yapacağımız bilemedik,
											ama büyük geniş bir ağ attık.
											Ulaşabildiğimiz herkese mektup gönderdik
											— hatta bazıları şu an burda — bize çok yardımları dokundu.
									","
											Am nächsten Tag bekam ich 
eine E-Mail vom Bauunternehmer,
											in der er sagte, dass er uns 
die Finanzierung entziehen würde.
											Also wussten wir nicht, was wir machen sollten,
											aber wir entschieden uns, 
weiträumig zu suchen.
											Wir mailten Anschreiben an so 
viele Menschen, wie wir konnten —
											an einige Menschen hier im Publikum —, 
die sehr hilfreich waren.
									","
											The next day I got an email from the developer
											saying that he was withdrawing all funding.
											So we didn't know what to do,
											but we decided to cast a very wide net.
											We emailed out letters to as many people as we could —
											several people in the audience here — who were very helpful.
									","
											El día siguiente recibí un correo electrónico del urbanizador
											diciendo que estaba retirando todo el financiamiento.
											Así que no sabíamos qué hacer,
											pero decidimos lanzar una red muy amplia.
											Enviamos nuestras cartas por correo electrónico a toda la gente que pudimos —
											varias personas en la audiencia aquí — que fueron de mucha ayuda.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Vous n'avez pas envisagé de quitter le navire à ce moment là?
									","
											KA: Peki o zaman hiç havlu atmayı düşünmedin mi?
									","
											KA: Kam zu dem Zeitpunkt nie der 
Gedanke auf, das Schiff zu verlassen?
									","
											KA: There was no thought of abandoning ship at that point?
									","
											KA: ¿No hubo la idea de abandonar el barco en ese momento?
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Non. En fait j'ai dit à l'entrepreneur de continuer.
											Il avait déjà commandé des matériaux sur mon accord.
											On savait que d'une façon ou d'une autre, ça allait marcher.
											On sentait qu'il fallait que ça marche.
									","
											DR: Hayır. Hatta müteahite devam etmesini söyledim.
											Zaten o çoktan malzemelerin siparişini vermişti bile.
											Öyle ya da böyle, bu olacak birşeydi.
											Yani biz bunun olması gerektiğini hissetmiştik.
									","
											DR: Nein. Ich sagte dem Bauunternehmer 
sogar, er solle weiter machen.
											Er hatte schon Material bestellt, 
auf Grund meiner Freigabe.
											Wir wussten, dass es so oder 
so gemacht werden würde.
											Es musste einfach passieren.
									","
											DR: No. In fact I told the contractor to go ahead.
											He had already ordered materials based on my go-ahead.
											We knew that one way or another this was going to happen.
											And we just felt it had to happen.
									","
											DR: No. De hecho le dije al contratista que siguiese adelante.
											Ya él había solicitado materiales basado en mi aprobación.
											Sabíamos que de una manera u otra, esto iba a darse.
											Y sentimos que tenía que darse.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
											Vous vous êtes auto-financés donc, avec les dons et cette fondation.
											Richard, de manière très claire,
											a fait le rapprochement tout à l'heure,
											avec les designers de chaises,
											ces designers de chaises qui imposent des arguments esthétiques
											sur un point aussi commun, banal et universel que celui de s'asseoir.
											Il me semble que ceci
											est exactement l'opposé.
											C'était un problème de design singulier et sans précédent.
									","
											KA: Kendi kendine, ardından da yardımlar ve bu kuruluş ile fon buluyorsun.
											Bence en doğru olanı, Richard'ın
											başlangıç noktasında, henüz
											sandalye tasarımcıları seçilmeden önce
											boyle genel, sıradan, evrensel bir oturma problemi
											hakkında bir çözüm ortaya sunmasıydı.
											Bunla birlikte bana sanki bunun tam tersi
											bir durum söz konusuymuş gibi geldi.
											Çünkü bu eşi görülmemiş tekil bir tasarım sorunuydu.
									","
											KA: Sie haben es selbst finanziert, 
und mit Spenden und dieser Stiftung.
											Richard hat, denke ich ganz richtig,
											zu Beginn die Bemerkung gemacht —
											bevor es all die Stuhldesigner gab —
											über die Entwicklung der Stuhldesigner, 
die ästhetische Lösungen aufdrängen
											für dieses banale, alltägliche Problem des Sitzens.
											Hier scheint es mir
											wie das Gegenteil davon.
											Das war ein neuartiges, 
einzigartiges Entwurfsproblem.
									","
											KA: You were funding it yourself and with contributions and this foundation.
											Richard, I think very correctly,
											made the point at the beginning —
											before all the chair designers came out —
											about the history of chair designers imposing aesthetic solutions
											on this kind of universal, banal, common problem of sitting.
											It seems to me with this,
											that it was the opposite of that.
											This was an unprecedented, singular design problem.
									","
											KA: Estaban financiándose ustedes mismos, entonces, con contribuciones y esta fundación.
											Richard, pienso que muy correctamente,
											trató este punto al comienzo —
											antes que todos los diseñadores de sillas salieran —
											acerca de la historia de los diseñadores de sillas imponiendo soluciones estéticas
											en este tipo de problema universal, banal y común de sentarse.
											Me parece a mi con ésto,
											que era el contrario de aquello.
											Porque este era un problema de diseño particular y sin precedentes.
									",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
"
","
","
","
","
",A memorial at Ground Zero,David Rockwell,24:37,"New York,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning"
