en,es,tr,de,fr,title,speaker,duration,tags
"
											After arriving in Mexico,
I pulled out a chair by the pool,
											started reading these scripts
and found, to my shock and joy,
											that most of them
were actually quite good.
											Mission accomplished.
											What I didn't and couldn't have expected
											was what happened next.
											About a week into my time on vacation,
											I stopped by the hotel's
business center to check my email.
											This was a pre-iPhone world, after all.
											And found that this list
that I had created anonymously
											had been forwarded back to me
several dozen times,
											at my personal email address.
											Everyone was sharing this list of scripts
that everyone had said that they loved,
											reading them and then
loving them themselves.
											And my first reaction,
that I can't actually say here,
											but will describe it as fear,
											the idea of surveying people
about their scripts
											was certainly not a novel or a genius one.
											Surely, there was some unwritten
Hollywood rule of omertà
											that had guided people
away from doing that before
											that I was simply too naive to understand,
it being so early in my career.
											I was sure I was going to get fired,
											and so I decided that day
that A: I would never tell anybody
											that I had done this,
											and B: I would never do it again.
									","
											Tras llegar a México, llevé 
una silla hasta la piscina,
											empecé a leer los guiones y descubrí, 
para mi sorpresa y alegría,
											que la gran mayoría eran bastante buenos.
											Misión cumplida.
											Lo que no hube esperado
											es lo que pasó después.
											Cuando llevaba cerca de 
una semana de vacaciones
											pasé por el centro de negocios 
del hotel para mirar mi email.
											Después de todo ese era 
un mundo pre iPhone.
											Y descubrí que la lista que había
creado de manera anónima
											me la habían reenviado
varias docenas de veces
											a mi email personal.
											Todo el mundo estaba compartiendo 
la lista de guiones que todos amaban,
											leyéndolos y amándolos ellos también.
											Y mi primera reacción, que en 
realidad no puedo decir aquí,
											pero que la describiré como miedo,
											la idea de tantear a la gente 
sobre los guiones
											no era ni nueva ni ingeniosa.
											Seguro que había alguna ley 
del silencio no escrita en Hollywood
											que había evitado que
la gente lo intentara antes
											y sobre la que yo era 
demasiado ingenuo para conocerla,
											pues estaba en el principio de mi carrera.
											Estaba seguro de que me iban a despedir
											así que ese día decidí que 
A: no contaría a nadie
											que lo había hecho,
											y B: nunca lo volvería a hacer.
									","
											Meksika'ya vardıktan sonra
havuz kenarına sandalye çekip
											senaryoları okumaya başladım.
Şaşırarak ve sevinerek
											çoğunun gayet iyi olduğunu fark ettim.
											Görev tamamlandı.
											Tahmin etmediğim ve edemeyeceğim
											sonrasında olanlardı.
											Tatilimin ilk haftasından sonra
											e-postalarımı kontrol etmek için
otelin iş merkezine uğradım.
											Nihayetinde, iPhone öncesi
bir dönemdeydik.
											İsimsiz yarattığım bu listenin
											bana, kişisel mail adresimden
											birçok kez iletildiğini gördüm.
											Herkes, diğerlerinin sevdiğini söylediği,
sonra kendilerinin de okuyup sevdiği
											bu senaryoların listesini paylaşıyordu.
											İlk tepkimi burada söyleyemem
											ama korku olarak tarif edeceğim.
											İnsanlara senaryolar hakkında
anket yapma fikri
											elbette yeni veya
dahice bir fikir değildi.
											Hollywood'un, insanları
bunu yapmaktan uzak tutacak,
											benim de kariyerimin başında olduğum için
											anlayamayacak kadar saf olduğum
bir sessizlik yemini olmalıydı mutlaka.
											Kovulacağımdan emindim.
											O gün karar verdim.

											A: Yaptığımı kimseye söylemeyecektim.
											B: Bunu bir daha asla yapmayacaktım.
									","
											Nach meiner Ankunft in Mexico
nahm ich mir eine Liege am Pool,
											las diese Skripte und fand zu
meinem Entsetzen und Staunen,
											dass die meisten tatsächlich
recht gut waren.
											Auftrag erfüllt.
											Überrascht hat mich, 
was als nächstes passierte.
											Nach etwa einer Woche Urlaub
											checkte ich im Business Center 
des Hotels meine E-Mails.
											Das war schließlich 
noch die ""Vor-iPhone-Zeit"".
											Ich entdeckte, dass meine anonyme Liste
											mir mehrmals an meine persönliche 
Email-Adresse weitergeleitet worden war.
											Jeder teilte diese Liste 
von Lieblingsskripten,
											las sie und mochte sie dann selbst.
											Meine erste Reaktion war —
das kann ich hier nicht sagen —
											ich beschreibe sie mal als ""Angst"" —
											Die Idee, Leute wegen
ihrer Skripte zu befragen,
											war sicherlich nicht neu oder genial. 

											In Hollywood gab es wohl
ein ungeschriebenes Gesetz,
											ein Schweigegelübde,
so dass man das bisher nicht tat.
											Ich war am Anfang meiner Karriere
und zu naiv, das zu verstehen.
											Ich war sicher, dass man 
mich feuern würde
											und daher beschloss ich, dass
A. ich niemandem erzählen würde,
											dass ich das getan hatte,
											und B. dass ich es nie wieder tun würde.
									","
											Après être arrivé au Mexique,
je me suis installé près de la piscine,
											j'ai commencé à lire ces scripts
et à ma grande surprise,
											la plupart d'entre eux étaient très bons.
											Mission accomplie.
											Ce à quoi je ne m'attendais pas,
											c'est ce qui arriva ensuite.
											Après une semaine de vacances,
											je me suis arrêté au centre d'affaires
de l'hôtel pour consulter mes mails.
											C'était le monde avant l'iPhone.
											Et il se trouve que cette liste,
que j'avais créée anonymement,
											m'avait été renvoyée
plusieurs dizaines de fois,
											sur ma propre adresse mail.
											Tout le monde partageait
cette liste de scripts qu'ils aimaient,
											les lisaient et les appréciaient.
											Et ma première réaction,
que je ne peux pas vraiment dire ici
											mais que je décrirais comme de la peur,
											sonder les gens sur leurs scripts
											n'était certainement pas
une idée de génie.
											Il y avait, à Hollywood,
une sorte de loi officieuse
											qui avait dissuadé les gens
de faire ça auparavant
											et que j'étais simplement trop naïf
pour comprendre
											car je débutais ma carrière.
											J'étais certain de me faire virer
											et j'ai donc décidé ce jour-là
que je ne dirais jamais à personne
											que j'avais fait ça
											et que je ne le referais plus jamais.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Then, six months later,
something even more bizarre happened.
											I was in my office, on Sunset,
											and got a phone call
from another writer's agent.
											The call began very similarly
to the call about ""Superstorm"":
											""I've got Leo's next movie.""
											Now, that's not the interesting part.
											The interesting part
was the way the call ended.
											Because this agent
then told me, and I quote,
											""Don't tell anybody, but I have it
on really good authority
											this is going to be the number one script
on next year's Black List.""
									","
											Seis meses después pasó
algo todavía más extraño.
											Estaba en mi despacho, en Sunset,
											y recibí una llamada del 
agente de otro guionista.
											La llamada comenzó de manera muy 
similar a la llamada de ""Supertormenta"":
											""Tengo la próxima película de Leo"".
											Esa no es la parte interesante.
											Lo interesante fue la forma 
en que acabó la llamada.
											Porque ese agente me dijo,
y cito literal,
											""No se lo digas a nadie pero 
sé de buena mano
											que va a ser el guion número uno
en la Lista negra del año que viene"".
									","
											Altı ay sonra, daha da garip bir şey oldu.
											Sunset'te, ofisimdeydim
											ve başka bir yazarın menajerinden
bir telefon geldi.
											Konuşma, ""Süper Kasırga"" hakkındaki
konuşmaya benzer başladı.
											""Leo'nun yeni filmi elimde.""
											İlginç olan kısım burası değil.
											İlginç olan konuşmanın bitimiydi.
											Çünkü menajer bana dedi ki,
alıntı veriyorum,
											""Kimseye söyleme ama
sağlam bir kaynaktan bu senaryonun
											gelecek senenin Kara Liste'sinde
bir numara olacağını duydum.""
									","
											Aber 6 Monate später passierte 
etwas noch Seltsameres.
											Ich war in meinem Büro am Sunset,
											und der Agent eines 
anderen Autors rief mich an.
											Der Anruf begann sehr ähnlich 
wie der vom ""Superstorm"":
											""Ich habe den nächsten Film für Leo.""
											Das war nichts Besonderes.
											Besonders war das Ende des Telefonats.
											Denn dieser Agent sagte 
am Ende zu mir, und ich zitiere:
											""Sag's keinem, aber ich weiß
aus zuverlässiger Quelle,
											dieses Skript wird die Nummer Eins auf
der Black List des nächsten Jahres sein.
									","
											Six mois plus tard, quelque chose
d'encore plus bizarre arriva.
											J'étais à mon bureau, à Sunset,
											et j'ai reçu l'appel de l'agent
d'un autre écrivain.
											L'appel commença quasiment
de la même manière que « Superstorm » :
											« J'ai le prochain film de Léo. »
											Ce n'est pas la partie intéressante.
											La partie intéressante est la façon
dont l'appel s'est terminé.
											Parce que cet agent
me dit alors, et je cite :
											« Ne le dites à personne,
mais je le sais de source sûre.
											Ce scénario sera numéro un
de la Liste noire de l'année prochaine. »
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkaha)
									","
											(Gelächter)
									","
											(Rires)
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Yeah.
											Suffice it to say, I was dumbfounded.
											Here was an agent, using the Black List,
this thing that I had made anonymously
											and decided to never make again,
											to sell his client to me.
											To suggest that the script had merit,
											based solely on the possibility of being
included on a list of beloved screenplays.
											After the call ended, I sat in my office,
sort of staring out the window,
											alternating between shock
and general giddiness.
									","
											Sí.
											No hace falta decir que
me quedé a cuadros.
											Tenía a una agente usando la Lista 
negra, que yo había hecho anónimamente,
											y que decidí no volver a hacer,
											para venderme a su cliente.
											Sugirió que el guion tenía mérito
											basándose solo en la posibilidad de ser 
incluído en la lista de guiones amados.
											Cuando acabó la llamada me senté 
en mi despacho y miré por la ventana,
											entre el shock y el vértigo.
									","
											Evet.
											Dilim tutuldu desem yeridir.
											Bu menajer, isimsiz oluşturup
bir daha yapmamaya karar verdiğim
											Kara Liste'yi kullanarak
											bana müşterisini satmaya çalışıyordu.
											Sevilen senaryoların listesine
											dahil olma ihtimaline dayanarak senaryonun
değerini göstermeye çalışıyordu.
											Konuşmanın sonunda ofisimde
oturup pencereden bakarken
											şok ve sersemlik arasında
gidip geliyordum.
									","
											Ja!
											Ich sage nur: ich war sprachlos!
											Der Agent hatte die Black List verwendet
— das Ding, das ich anonym kreiert hatte
											und nie mehr machen wollte —
											um mir seinen Klienten zu verkaufen.
											Um mir nahezulegen,
dass das Skript etwas taugt,
											basierend nur auf der Möglichkeit, 
dass es in diese Liste aufgenommen wird.
											Nach dem Anruf saß ich in meinem Büro
und starrte irgendwie aus dem Fenster,
											hin und her gerissen
zwischen Schock und Freude.
									","
											Ouais.
											Autant vous dire que j'étais abasourdi.
											Cet agent, utilisant la Liste noire
que j'avais créée anonymement
											et que j'avais juré
de ne plus jamais refaire,
											pour me vendre son client.
											Suggérant que ce script
en valait la peine,
											basé uniquement sur la possibilité d'être
inclus dans cette liste de scénarios.
											Après avoir raccroché, je me suis assis
à mon bureau, regardant par la fenêtre,
											alternant entre le choc et le vertige.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											And then I realized that this thing
that I had created
											had a lot more value
											than just me finding good screenplays
to read over the holidays.
											And so I did it again the next year —
											and the ""LA Times"" had outed me
as the person who had created it —
											and the year after that,
											and the year after that —
I've done it every year since 2005.
											And the results have been fascinating,
											because, unapologetic lying aside,
this agent was exactly right.
											This list was evidence, to many people,
of a script's value,
											and that a great script had greater value
											that, I think, a lot of people
had previously anticipated.
											Very quickly, the writers
whose scripts were on that list
											started getting jobs,
											those scripts started getting made,
											and the scripts that got made
											were often the ones
that violated the assumptions
											about what worked and what didn't.
											They were scripts like ""Juno""
and ""Little Miss Sunshine""
											and ""The Queen"" and ""The King's Speech""
											and ""Spotlight.""
											And yes, ""Slumdog Millionaire.""
											And even an upcoming movie
about Michael Jackson's chimpanzee.
									","
											Y entonces me di cuenta de que 
eso que había creado
											tenía mucho más valor
											que el que yo encontrara 
buenos guiones para leer en vacaciones.
											Así que lo hice otra vez el año siguiente,
											y el ""LA Times"" me destapó como
la persona que la había creado,
											y el año siguiente,
											y el año siguiente... lo he hecho 
todos los años desde 2005.
											Y los resultados han sido fascinantes,
											porque, mentiras descaradas aparte, 
ese agente tenía toda la razón.
											Para mucha gente, la lista era
la prueba del valor del guion
											y de que un guion tenía más valor
											de lo que mucha gente, pienso,
había anticipado.
											Rápidamente, los escritores 
cuyos guiones estaban en la lista
											empezaron a conseguir trabajos,
											esos guiones empezaron a hacerse
											y los guiones que se hacían
											a menudo eran los que 
violaban las suposiciones
											sobre lo que funcionaba y lo que no.
											Había guiones como ""Juno""
y ""Pequeña Miss Sunshine""
											y ""The Queen"" y ""El discurso del rey""
											y ""Spotlight"".
											Y sí, ""Slumdog Millionaire""
											E incluso una película próxima
sobre el chimancé de Michael Jackson.
									","
											Sonra yarattığım bu şeyin
sadece tatilde okumam için
											iyi senaryo bulmaktan
											çok daha kıymetli olduğunu fark ettim.
											Bu yüzden ertesi yıl tekrar yaptım.
											LA Times bunu başlatanın
ben olduğunu ortaya çıkardı.
											Ondan sonraki yıl da.
											Sonraki yıl da.
2005'ten beri her yıl yapıyorum.
											Büyüleyici sonuçlar çıktı.
											Çünkü özürsüz yalan söylemesi hariç,
menajer haklıydı.
											Liste birçok insana
senaryonun değerini
											ve harika bir senaryonun
											birçoğunun düşündüğünden
daha kıymetli olduğunu kanıtlıyordu.
											Süratle, listede senaryoları olan yazarlar
											iş almaya başladı,
											senaryolar çekilmeye başlandı
											ve çekilen senaryolar genelde
											neyin tutup tutmadığına dair varsayımları
											çiğneyen senaryolardı.
											""Juno"" ve ""Küçük Gün Işığım""
											""Kraliçe"", ""Zoraki Kral"",
											""Spotlight"" gibi filmler.
											""Milyoner"" de.
											Hatta Michael Jackson'ın şempanzesi
hakkında yapılacak bir film.
									","
											Mir wurde klar, dass diese Liste, 
die ich kreiert hatte, für mehr gut war
											als für die Urlaubslektüre neuer Skripte.
											Also machte ich im Jahr darauf eine Neue.
											— und die ""LA Times"" outete mich
als die Person, die sie erstellt hatte —
											und im Jahr darauf
											und im Jahr darauf —
jedes Jahr seit 2005.
											Das Ergebnis war faszinierend,
											weil, abgesehen von seiner dreisten Lüge,
der Agent völlig Recht hatte.
											Diese Liste war für viele
ein Indiz für ein gutes Skript,
											und dass ein großartiges 
Skript besser war,
											als die meisten Leute
zuvor angenommen hatten.
											Sehr schnell bekamen 
die Autoren auf der Liste Jobs,
											diese Skripte wurden verfilmt,
											und die verfilmten Skripte bewiesen oft,
											dass diese Annahmen ""funktioniert/ 
funktioniert nicht"" nicht stimmten.
											Es waren Skripte wie ""Juno"" 
und ""Little Miss Sunshine""
											und ""Die Queen"" und ""The Kings's Speech""
											und ""Spotlight""
											und ja, auch ""Slumdog Millionär"".
											Sogar ein bevorstehender Film über
den Schimpansen von Michael Jackson.
									","
											Et puis, j'ai réalisé
que cette chose que j'avais créée
											avait bien plus de valeur qu'une liste
de scénarios à lire pendant les vacances.
											Et donc je l'ai refait l'année suivante -
											et le « LA Times » m'a décrit
comme étant l'auteur -
											et l'année suivante,
											et l'année suivante - je le fais
chaque année depuis 2005.
											Et les résultats ont été fascinants,
											parce que, sans fausse modestie,
cet agent avait parfaitement raison.
											Cette liste était la preuve,
pour beaucoup de gens,
											de la valeur d'un script
											et qu'un bon scénario avait plus de valeur
											ce que, je pense, beaucoup
de gens avait déjà compris.
											Très vite, les écrivains
dont les scripts étaient sur cette liste
											ont commencé à avoir du travail,
											ces scripts sont devenus des films,
											et ces scripts étaient souvent ceux
qui déjouaient les certitudes
											sur ce qui fonctionnait
et ce qui ne fonctionnait pas.
											C'étaient des scripts comme
« Juno », « Little Miss Sunshine »,
											« The Queen », « Le Discours d'un roi »
											et « Spotlight ».
											Et aussi « Slumdog Millionaire ».
											Et même le prochain film
sur le chimpanzé de Michael Jackson.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Now, I think it's really important
that I pause here for a second
											and say that I can't take credit
for the success of any of those movies.
											I didn't write them, I didn't direct them,
I didn't produce them, I didn't gaff them,
											I didn't make food and craft service —
											we all know how important that is.
											The credit for those movies,
the credit for that success,
											goes to the people who made the films.
											What I did was change
the way people looked at them.
											Accidentally, I asked
if the conventional wisdom was correct.
											And certainly, there are movies
on that list that would have gotten made
											without the Black List,
											but there are many
that definitely would not have.
											And at a minimum, we've catalyzed
a lot of them into production,
											and I think that's worth noting.
									","
											Creo que es muy importante que
haga una pausa aquí un momento
											para decir que el éxito de ninguna de 
esas películas es mérito mío.
											Yo no las escribí, no las dirigí, 
no las produje, no las iluminé,
											no preparé la comida ni el catering...
											todos sabemos lo importante que es eso.
											El crédito de esas películas,
el crédito de ese éxito,
											es de la gente que hizo las películas.
											Yo lo que hice fue cambiar
la forma en la que la gente las veía.
											Accidentalmente pregunté si la
sabiduría convencional era correcta.
											Y obviamente hay películas 
en esa lista que se habrían hecho
											sin la Lista negra,
											pero hay muchas que desde luego no.
											Como mínimo, hemos catalizado
que se lleven a producción
											y creo que es digno de mencionar.
									","
											Şimdi, burada bir durup
bu filmlerin hiçbirinin başarısında
											kendime pay çıkaramayacağımı söylemenin
önemli olduğunu düşünüyorum.
											Bunları ben yazmadım, ben yönetmedim,
yapımcısı ya da ışıkçısı değildim.
											Yemek servisi yapmadım—
											Ki ne kadar önemli olduğunu biliyoruz.
											O filmlerin, o başarının övünme hakkı
											filmleri yapanlara ait.
											Ben insanların
onlara bakış açısını değiştirdim.
											Kazara, genel inanışın
doğru olup olmadığını sordum.
											Elbette, o listede Kara Liste olmadan da
											yapılacak filmler vardı,
											ama kesinlikle yapılmayacak
epey film vardı.
											En azından, birçoğunun
yapılmasını kolaylaştırdık
											ve bence bu kayda değer.
									","
											Ich denke, es ist wirklich wichtig, 
dass ich hier kurz innehalte
											und klarstelle, dass diese Filmerfolge
nicht mein Verdienst waren.
											Ich habe sie weder geschrieben noch
Regie geführt, produziert oder beleuchtet,
											habe nicht die Verpflegung übernommen —
											und wir wissen alle, wie wichtig die ist!
											Die Anerkennung für diese Filme 
und für ihren Erfolg
											gebührt den Leuten,
die diese Filme gemacht haben.
											Ich habe nur die Art geändert,
wie man sie prüft.
											Zufällig fragte ich nach, ob 
Schema F wirklich immer richtig ist.
											Natürlich gibt es auch Filme auf 
dieser Liste, die auch ohne die Black List
											gemacht worden wären,
											aber auch viele, die nicht 
umgesetzt worden wären.
											Zumindest haben wir für viele 
den Weg in die Produktion beschleunigt
											und das ist erwähnenswert.
									","
											Je pense qu'il est important
que je m'arrête quelques instants
											car je ne peux m'attribuer le mérite
pour le succès de ces films.
											Je ne les ai pas écrits, ni réalisés,
ni produits, ni promus.
											Je n'ai pas fourni le catering
ni le service -
											nous savons tous à quel point
c'est important.
											Le mérite pour ces films, pour ces succès,
											revient aux personnes
qui les ont réalisés.
											J'ai juste changé la façon
dont les gens les regardaient.
											J'ai accidentellement demandé
si la doxa était juste.
											Et c'est certain qu'il y a des films
sur cette liste qui auraient été réalisés
											sans la Liste noire mais beaucoup d'autres
ne l'auraient pas été.
											Au moins, nous en avons catalysé
beaucoup en production
											et je pense que c'est important.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											There have been about 1,000
screenplays on the Black List
											since its inception in 2005.
											About 325 have been produced.
											They've been nominated
for 300 Academy Awards,
											they've won 50.
											Four of the last nine Best Pictures
have gone to scripts from the Black List,
											and 10 of the last 20 screenplay Oscars
have gone to scripts from the Black List.
											All told, they've made
about 25 billion dollars
											in worldwide box office,
											which means that hundreds
of millions of people
											have seen these films
when they leave their homes,
											and sit next to someone they don't know
and the lights go down.
											And that's to say nothing
of post-theatrical environments
											like DVD, streaming and,
let's be honest, illegal downloads.
									","
											Ha habido unos 1000 
guiones en la Lista negra
											desde que se descubrió en 2005.
											Unos 325 han sido producidos.
											Han sido nominados a 300 Oscars,
											han ganado 50.
											4 de las últimas 9 ediciones de 
""Mejores películas""
											fueron para guiones de la Lista negra
											y 10 de los últimos 20 Oscars de guiones
han ido a guiones de la Lista negra.
											Han recaudado USD 25 mil millones
											en la taquilla mundial,
											lo que significa que 
cientos de millones de personas
											han visto estas películas 
fuera de sus casas,
											se han sentado junto a alguien desconocido
y se han apagado las luces.
											Y eso sin decir nada de
los entornos fuera del cine,
											como el DVD, el streaming y,
honestamente, las descargas ilegales.
									","
											2005'te başlamasından bu yana
											Kara Liste'de 1.000 kadar senaryo var.
											Yaklaşık 325'inin filmi çekildi.
											300 Akademi Ödülü'ne aday oldular,
											50'sini kazandılar.
											Son 9 En İyi Film Ödülü'nün dördü
Kara Liste'den filmlere gitti
											ve son 20 senaryo Oscar'ının 10'unu
Kara Liste'den senaryolar aldı.
											Topyekün, dünya çapında gişelerde
											25 milyar dolar kazandılar.
											Bu da demek oluyor ki
yüz milyonlarca insan
											evden çıkıp
tanımadığı birinin yanına oturup
											ışıklar karardığında bu filmleri izledi.
											DVD, internet yayını ve dürüst olalım,
korsan indirme gibi
											sinema salonları dışındaki
alanlardan bahsetmiyorum bile.
									","
											Es waren etwa 1.000 Drehbücher
auf der Black List,
											seit sie 2005 begonnen wurde.
											Circa 325 wurden produziert.
											Sie wurden für 300 Oskars nominiert
											und haben 50 gewonnen.
											4 der letzten 9 Oskars für ""Bester Film"" 
gingen an Drehbücher der Black List
											— genau wie 10 der letzten
20 Oskars für Drehbücher.
											Insgesamt haben sie weltweit
ca. 25 Mrd. Dollar eingebracht.
											Das bedeutet, dass 
hunderte Millionen von Menschen
											diese Filme gesehen haben, 
als sie aus ihrem Haus gingen,
											sich neben einen Fremden setzten 
und die Lichter ausgingen.
											Das verrät noch nichts
über die weitere Vermarktung
											wie DVDs, Streaming-Dienste und, 
mal ehrlich, durch illegale Downloads.
									","
											Il y a eu environ
1 000 scénarios sur la Liste noire
											depuis sa création en 2005.
											Environ 325 ont été produits.
											Ils ont été nominés pour 300 Oscars,
											ils en ont gagné 50.
											Quatre des neuf derniers meilleurs films
sont issus de scripts de la Liste noire
											et 10 des 20 Oscars
pour le meilleur scénario
											ont été attribués à des scripts
de la Liste noire.
											Au total, ils ont rapporté
25 milliards de dollars
											au box-office mondial,
											ce qui signifie que des centaines
de millions de personnes
											ont vu ces films en sortant de chez eux,
											en s'asseyant à côté d'un inconnu
avec les lumières éteintes.
											Sans parler des marchés secondaires,
											comme les DVD, le streaming
et soyons honnêtes,
											les téléchargements illégaux.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
											Five years ago today, October 15,
											my business partner and I
doubled down on this notion
											that screenwriting talent
was not where we expected to find it,
											and we launched a website
that would allow anybody on earth
											who had written
an English-language screenplay
											to upload their script, have it evaluated,
											and make it available to thousands
of film-industry professionals.
											And I'm pleased to say,
in the five years since its launch,
											we've largely proved that thesis.
											Hundreds of writers from across the world
have found representation,
											have had their work optioned or sold.
											Seven have even seen their films made
in the last three years,
											including the film ""Nightingale,""
											the story of a war veteran's
psychological decline,
											in which David Oyelowo's face
is the only one on screen
											for the film's 90-minute duration.
											It was nominated for a Golden Globe
and two Emmy Awards.
									","
											Hace hoy cinco años, el 15 de octubre,
											mi socio y yo reforzamos la idea
											de que no ibamos a encontrar el talento 
de los guionistas donde pensábamos
											y lanzamos una web que permitía
que cualquier persona del mundo
											que hubiera escrito un guion en inglés
											lo subiera, fuera evaluado
											y lo pusiera a disposición de miles
de profesionales de la industria.
											Y me alegra decir que en los
cinco años desde que existe
											hemos demostrado esa tesis con creces.
											Cientos de escritores en el mundo
han encontrado representantes,
											han opcionado o vendido su trabajo.
											7 se han convertido en películas en los
últimos 3 años, incluyendo ""Nightingale"",
											la historia del declive 
psicológico de un veterano,
											en la que la cara de David Oyelowo
es la única en pantalla
											durante los 90 minutos que dura.
											Fue nominada a un Globo de Oro 
y a dos premios Emmy.
									","
											5 yıl önce bugün, 15 Ekim'de
											iş ortağım ve ben
senaryo yazma yeteneğinin
											bulmayı beklediğimiz yerde
olmadığına karar kıldık
											ve dünya üzerinde,
İngilizce senaryo yazmış herkesin
											senaryosunu yükleyebildiği,
kritik alabildiği
											film endüstrisindeki binlerce profesyonele
											sunabildiği bir web sitesi açtık.
											Memnuniyetle söylüyorum,
beş yıl içerisinde
											bu tezi büyük ölçüde kanıtladık.
											Dünyanın her yerinden yüzlerce senarist
kendini temsil etti
											eserini seçenek haline getirdi
ya da sattı.
											Son üç yılda 7 tanesi
filmlerini bile yaptırdı.
											Buna ""Nightingale"" de dahil.
											Bir savaş gazisinin
psikolojik çöküşünün hikayesi.
											Filmin 90 dakikalık süresi boyunca
ekranda yalnızca
											David Oyelowo'nun yüzü var.
											Bir Altın Küre ve iki Emmy'e aday oldu.
									","
											Genau heute vor 5 Jahren, am 15. Oktober,
											haben mein Businesspartner und ich 
den Gedanken wieder aufgegriffen,
											talentierte Drehbuchautoren
an unerwarteten Orten zu suchen.
											Wir starteten eine Webseite,
die es jedem auf der Erde
											mit einem englischsprachigen
Drehbuch erlaubt,
											dieses hochzuladen, 
es evaluieren zu lassen
											und es für tausende Profis der 
Filmindustrie zugänglich zu machen.
											Erfreulicherweise haben wir 
in den 5 Jahren seit der Einführung
											diese These voll belegt.
											Hunderte von Autoren weltweit 
haben einen Agenten gefunden
											und konnten ihre Werke 
anbieten oder verkaufen.
											Sieben Filme wurden in den 
letzten drei Jahren gedreht,
											auch der Film ""Nightingale""
											über den psychischen Verfall
eines Kriegsveteranen,
											in dem über 90 Minuten
hinweg nur das Gesicht
											von David Oyelowo gezeigt wird.
											Er wurde jetzt für einen Golden Globe 
und zwei Emmys nominiert.
									","
											Il y a cinq ans aujourd'hui,
le 15 octobre,
											mon collègue et moi-même
avons misé sur cette idée
											que le talent de scénariste n'était pas
là où nous nous attendions à le trouver,
											nous avons donc créé un site 
qui permet à n'importe qui sur Terre
											ayant écrit un scénario en anglais
											de le publier, de le faire évaluer
											et de le rendre disponible aux milliers
de professionnels du cinéma.
											Et je suis heureux de dire que,
cinq ans après son lancement,
											nous avons largement prouvé cette théorie.
											Des centaines d’écrivains dans le monde
ont trouvé une représentation,
											ont vu leur travail devenir rentable.
											Sept ont même vu leurs films réalisés
ces trois dernières années,
											dont le film « Nightingale »
											l'histoire du déclin
psychologique d'un vétéran,
											dans lequel seul le visage
de David Oyelowo est présent à l'écran
											pendant les 90 minutes du film.
											Il a été nominé pour un Golden Globe
et deux Emmy Awards.
									",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
"
","
","
","
","
",How I accidentally changed the way movies get made,Franklin Leonard,16:20,"film,entertainment,movies,storytelling,social change,creativity,culture,society,media,TEDx,identity"
