en,pt,es,tr,fr,title,speaker,duration,tags
"
											So I spent the next two years
interviewing convicted terrorists,
											jihadis and former extremists.
											What I already knew,
what was very obvious already,
											was that religion, politics,
Europe's colonial baggage,
											also Western foreign policy
failures of recent years,
											were all a part of the picture.
											But what I was more interested
in finding out was what are the human,
											what are the personal reasons
											why some of our young people
are susceptible to groups like this.
											And what really surprised me
was that I found wounded human beings.
											Instead of the monsters
that I was looking for,
											that I was hoping to find —
											quite frankly because
it would have been very satisfying —
											I found broken people.
											Just like Banaz,
											I found that these young men
were torn apart
											from trying to bridge the gaps
											between their families
and the countries that they were born in.
											And what I also learned
is that extremist groups, terrorist groups
											are taking advantage
of these feelings of our young people
											and channeling that — cynically —
channeling that toward violence.
											""Come to us,"" they say.
											""Reject both sides,
your family and your country
											because they reject you.
											For your family, their honor
is more important than you
											and for your country,
											a real Norwegian, Brit or a French person
will always be white and never you.""
											They're also promising our young people
the things that they crave:
											significance, heroism,
a sense of belonging and purpose,
											a community that loves and accepts them.
											They make the powerless feel powerful.
											The invisible and the silent
are finally seen and heard.
											This is what they're doing
for our young people.
											Why are these groups doing this
for our young people and not us?
									","
											Então passei os dois anos seguintes
a entrevistar terroristas condenados,
											jiadistas e antigos extremistas.
											O que eu também sabia, 
e que também era bastante óbvio,
											era que a religião, a política,
a bagagem colonial da Europa,
											e falhas na política externa 
dos últimos anos,
											faziam parte disto.
											Mas o que mais me interessava perceber 
era quais eram os humanos,
											quais eram as razões pessoais
											porque alguns dos nossos jovens 
são suscetíveis a grupos como estes.
											E o que mais me surpreendeu foi que 
encontrei seres humanos magoados.
											Em vez dos monstros
de que eu estava à procura,
											que eu esperava encontrar
											— francamente, porque teria sido 
muito gratificante —
											encontrei pessoas magoadas.
											Assim como Banaz,
											descobri que estes rapazes 
foram despedaçados
											ao tentarem colmatar as lacunas
											entre as suas famílias
e os países em que nasceram.
											E o que também aprendi é que
grupos extremistas, grupos terroristas
											estão a aproveitar-se destes sentimentos 
dos nossos jovens
											e canalizando isto — cinicamente —
canalizando isto para a violência.
											""Venham ter connosco,"" dizem.
											""Rejeitem ambos os lados, 
a vossa família e o vosso país
											""porque eles também vos rejeitaram.
											""Para a vossa família, a honra é mais
importante que vocês
											""e para o vosso país, um norueguês,
											""um britânico ou um francês vão ser 
sempre brancos e nunca como vocês.""
											Também estão a prometer aos nossos 
jovens coisas que eles desejam:
											significado, heroísmo,
um sentido de pertença e propósito,
											uma comunidade que os ama e que aceita.
											Fazem o impotente sentir-se poderoso.
											Os invisíveis e os silenciosos 
são finalmente vistos e ouvidos.
											É isto que eles estão a fazer
pelos nossos jovens.
											Porque é que estes grupos estão
a fazer isto pelos nossos jovens e nós não?
									","
											Los siguientes dos años los pasé
entrevistando a terroristas convictos,
											yihadies y antiguos extremistas.
											Lo que ya sabía,
aquello que era obvio
											es que la religión, la política,
la tradición colonialista europea,
											así como las erróneas políticas exteriores
occidentales de los últimos años,

											eran parte del mismo problema.
											Pero lo que más me interesaba
era averiguar cuáles son
											las razones humanas y personales,
											por qué algunos de nuestros jóvenes 
son susceptibles a estos grupos.
											Lo que más me sorprendió es que
me encontraba con personas heridas.
											En lugar de los monstruos que buscaba,
											que esperaba encontrar...
											Porque, sinceramente, 
habría sido muy satisfactorio...
											Me encontré con gente destrozada.
											Igual que Banaz,
											me di cuenta de que estos 
chicos estaban destrozados
											por el esfuerzo de
superar la brecha
											entre sus familias y los países 
en los que habían crecido.
											También aprendí que los grupos
terroristas y extremistas
											se están aprovechando 
de estos sentimientos
											y canalizándolos de forma
cínica hacia la violencia.
											""Ven con nosotros,"" dicen.
											""Rechaza ambas partes,
tu familia y tu país
											porque ellos te rechazan a ti.""
											Para tu familia, el honor
es más importante que tú,
											y para tu país,
											un noruego, inglés o un francés de verdad
siempre será blanco, no como tú.""
											También les prometen
las cosas que estos chicos anhelan:
											relevancia, heroísmo, 
un propósito, sentir que encajan,
											una comunidad que
les quiere y les acepta.
											Hacen sentir poderosos
a los impotentes.
											Los invisibles y los mudos
por fin tienen voz y presencia.
											Eso es lo que les ofrecen
a nuestros chicos.
											¿Por qué son ellos los que 
lo hacen y no nosotros?
									","
											En derinden nefret ettiğim,
											yıllardır hoşlanmadığım adamlar.
											Böylece iki sene boyunca, 
hükümlü teröristlerle,
											cihatçılarla ve eski aşırıcılarla 
görüşme yaptım.
											Önceden de bildiğim,
hâlihazırda apaçık olan şey,
											din, siyaset, Avrupa'nın sömürge yükünün
											ve Batı'nın yabancı politikasında 
son yıllardaki hatalarının
											bu resmin bir parçası olmasıydı.
											Ama öğrenmeyi asıl istediğim şey,
											bu bazı gençlerin, 
bu tür gruplara yatkın olmasındaki
											insani ve kişisel nedenlerdi.
											Ve beni asıl şaşırtan da, 
bulduğum yaralı insanlardı.
											Aradığım ve bulmayı umduğum
											canavarların yerine,
											- açık söylemek gerekirse 
öylesi daha tatmin edici olurdu -
											kırgın insanlar buldum.
											Tıpkı Banaz gibi,
											bu genç adamların,
											aileleri ile doğdukları 
ülkeleri arasındaki
											boşlukları doldurmaya çalışırken 
parçalandıklarını gördüm.
											Ve ayrıca, aşırıcı grupların, 
terör örgütlerinin
											genç insanların bu duygularından 
faydalandığını,
											ve - alay edermiş gibi - bunları şiddete 
dönüştürdüğünü gördüm.
											""Bize katıl,"" diyorlardı.
											""İki tarafı da reddet, aileni ve ülkeni,
											çünkü onlar seni reddetti.
											Ailen için, onurları senden önemli,
											ülken için ise,
											gerçek bir Norveçli, İngiliz veya Fransız
daima beyaz olacak, sen ise asla.""
											Gençlerimize ayrıca, yanıp 
tutuştukları şeyleri vaat ediyorlardı:
											Önemli olmak, kahramanlık, 
aidiyet ve amaç duyguları,
											onları kabul eden ve seven bir topluluk.
											Güçsüzleri güçlüymüş gibi
hissettiriyorlar.
									","
											J'ai donc passé les deux années suivantes
à interviewer des terroristes condamnés,
											des djihadistes et d'anciens extrémistes.
											Ce que je savais déjà,
ce qui était déjà très clair,
											c'est que la religion, la politique,
le bagage colonial de l'Europe,
											et les échecs de la politique extérieure
occidentale de ces dernières années,
											faisaient tous partie du tableau.
											Mais, ce qui m'intéressait plus,
											c'était découvrir les raisons
humaines et personnelles
											pour lesquelles certains de nos jeunes
sont réceptifs à de tels groupes.

											Et ce qui m'a vraiment surprise, c'est que
j'ai découvert des êtres blessés.
											Au lieu des monstres
que je souhaitais trouver
											- que j'espérais trouver, honnêtement,
car cela aurait été très gratifiant -
											j'ai découvert des gens brisés.
											Tout comme Banaz,
											j'ai trouvé que ces jeunes
hommes étaient déchirés
											pour avoir essayé de combler le fossé
											entre leurs familles et le pays
dans lequel ils étaient nés.

											J'ai appris, aussi, que les groupes
extrémistes, terroristes,

											profitent précisément 
de ces sentiments de nos jeunes,
											et canalisent ceux-ci de façon cynique,
vers la violence.
											« Venez à nous ! » disent-ils,
											« Rejetez les deux côtés,
votre famille et votre pays,
											parce qu'ils vous rejettent !
											Pour votre famille, leur honneur 
est plus important que vous.
											Et pour votre pays,
											un vrai Norvégien, Britannique ou Français
sera toujours un blanc, jamais vous ! »
											Ils promettent aussi à nos jeunes,
les choses dont ils ont soif :
											importance, héroïsme, un sentiment
d'appartenance et une motivation,

											une communauté qui les aime
et les accepte.

											Ils donnent au faible
le sentiment d'être fort.

											Ceux qui étaient invisibles et silencieux 
sont enfin vus et entendus.
											C'est cela qu'ils procurent à nos jeunes.
											Pourquoi ces groupes procurent-ils cela
à nos jeunes et pas nous ?

									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											The thing is,
											I'm not trying to justify
											or excuse any of the violence.
											What I am trying to say
is that we have to understand
											why some of our young people
are attracted to this.
											I would like to also show you, actually —
											these are childhood photos
of some of the guys in the film.
											What really struck me
is that so many of them —
											I never would have thought this —
											but so many of them
have absent or abusive fathers.
											And several of these young guys
											ended up finding caring
and compassionate father figures
											within these extremist groups.
											I also found men
brutalized by racist violence,
											but who found a way
to stop feeling like victims
											by becoming violent themselves.
											In fact, I found something,
to my horror, that I recognized.
											I found the same feelings that I felt
as a 17-year-old as I fled from Norway.
											The same confusion, the same sorrow,
											the same feeling of being betrayed
											and not belonging to anyone.
											The same feeling of being lost
and torn between cultures.
									","
											O que se passa é o seguinte,
											eu não estou a tentar justificar
											ou a desculpar a violência.
											O que estou a tentar dizer 
é que temos de perceber
											o porquê de alguns dos nossos jovens 
serem atraídos por isto.
											Gostaria também de vos mostrar
											estas são fotos da infância
de alguns dos rapazes no filme.
											O que realmente me impressionou 
é que muitos deles
											— eu nunca teria pensado nisto —
											mas muitos deles
têm pais ausentes ou abusivos.
											E muitos destes rapazes
											acabaram por encontrar figuras paternais 
atenciosas e compassivas
											dentro destes grupos extremistas.
											Também encontrei homens brutalizados
pela violência racista,
											mas que deixaram de se sentir como vítimas
											tornando-se violentos.
											Na verdade, eu encontrei algo, 
para meu horror, que reconheci.
											Encontrei os mesmos sentimentos que eu
tinha aos 17 anos quando fugi da Noruega.
											A mesma confusão, a mesma tristeza,
											o mesmo sentimento de traição
											e de não pertencer a ninguém.
											O mesmo sentimento de estar perdida 
e dividida entre culturas.
									","
											La cuestión es
											que no intento justificar
											o perdonar la violencia.
											Lo que intento decir
es que debemos entender
											las razones por las que 
nuestros chicos buscan esto.
											A propósito, quería enseñaros algo.
											Estas son fotos de algunos de los
chicos cuando eran pequeños.
											Lo que me llamó la atención...
											Nunca lo habría pensado...
											Es que muchos de ellos tenían
padres agresivos o ausentes.
											Y varios de estos chicos
											encontraron figuras paternas 
cariñosas y compasivas
											dentro de estos grupos extremistas.
											También había hombres maltratados
por la violencia racista,
											que encontraron una forma
de dejar de sentirse víctimas
											adoptando esa violencia.
											De hecho, me horrorizó descubrir
algo que yo misma reconocía.
											Los mismos sentimientos que tuve
al huir de Noruega con 17 años.
											La misma confusión,
la misma pena,
											la misma sensación de traición,
											y de no pertenecer a nadie.
											La misma sensación de estar perdida
y dividida entre culturas.
									","
											Görünmez, duyulmaz olanlar 
görünür, duyulur oluyor.
											Gençlerimize yaptıkları şey bu.
											Neden bu tür gruplar bunları gençlerimize 
yapıyor, neden bize değil?
											Benim burada yapmaya çalıştığım,
											herhangi bir şiddet türüne
											kılıf uydurmak, onu haklı 
göstermek değil.
											Söylemeye çalıştığım şey, 
anlamak zorunda olduğumuz şey,
											neden bazı gençlerimize 
bunların cazip geldiği.
											Size bir şey daha göstermek 
isterim, aslında.
											Bunlar, filmdeki bazı gençlerin 
çocukluk fotoğrafları.
											Beni en çok etkileyen de, 
onların çoğunun,
											- bunu asla düşünmemiştim ama - 
onların çoğunun,
											ortalıktan kaybolmuş veya kötü
muamele eden babaları var.
											Ve bu gençlerin birçoğu,
											bu aşırılıkçı gruplarda, 
hasretini çektikleri
											baba figürlerini buluyorlar.
											Ve ırkçı gaddarlığa 
maruz kalan erkeklerin,
											mağdur hissetmeyi bırakıp
											kendileri şiddet uygulayan hâle gelecek
bir yol bulduklarını öğrendim.
											Aslında, beni korkutan 
bir şey de fark ettim.
											17 yaşında, Norveç'ten kaçarken 
hissettiğim duyguların aynılarını gördüm.
											Aynı kafa karışıklığı, aynı acı,
									","
											Le point est que
je n'essaie pas de justifier
											ou excuser quoi que ce soit
de la violence.
											Ce que j'essaie de dire,
c'est que nous devons comprendre
											pourquoi certains de nos jeunes
sont attirés par ça.
											En fait, je voudrais aussi vous montrer :
											ce sont des photos d'enfance
de certains de ces hommes dans le film.
											Ce qui m'a vraiment frappée,
c'est qu'un si grand nombre d'entre eux
											- jamais je n'aurais pensé cela -
											mais un si grand nombre d'entre eux
ont des pères absents ou abusifs.
											Et plusieurs de ces jeunes
											finissent par trouver des images
de père attentif et compatissant,
											à l'intérieur de ces groupes extrémistes.
											J'ai aussi découvert des hommes
brutalisés par la violence raciste,
											qui ont cessé de se sentir victimes
en devenant eux-mêmes violents.
											En fait, j'ai trouvé, avec horreur,
quelque chose que j'ai bien reconnu.

											J'ai trouvé le même sentiment que j'avais
ressenti, à 17 ans, en fuyant la Norvège :
											la même confusion, la même tristesse,
											le même sentiment de trahison,
											et de n'être à ma place nulle part,
											le même sentiment d'être perdu,
et déchiré entre deux cultures.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											Having said that,
I did not choose destruction,
											I chose to pick up a camera
instead of a gun.
											And the reason I did that
is because of my superpower.
											I could see that understanding
is the answer, instead of violence.
											Seeing human beings
											with all their virtues and all their flaws
											instead of continuing the caricatures:
											the us and them, the villains and victims.
											I'd also finally
come to terms with the fact
											that my two cultures
didn't have to be on a collision course
											but instead became a space
where I found my own voice.
											I stopped feeling
like I had to pick a side,
											but this took me many, many years.
											There are so many
of our young people today
											who are struggling with these same issues,
											and they're struggling with this alone.
											And this leaves them open like wounds.
											And for some, the worldview
of radical Islam
											becomes the infection
that festers in these open wounds.
									","
											Tendo dito isto,
eu não escolhi a destruição,
											escolhi pegar numa câmara 
em vez de numa arma.
											E a razão pela qual eu fiz isto 
foi por causa do meu superpoder.
											Eu conseguia ver que a compreensão 
é a resposta, em vez da violência.
											Ao ver seres humanos
											com todas as suas virtudes 
e todas as suas falhas
											em vez de continuar as caricaturas:
											nós e eles, os vilões e as vítimas.
											Eu também finalmente aceitei o facto
											que as minhas duas culturas não 
precisavam de estar em curso de colisão
											mas tornou-se num espaço
onde encontrei a minha própria voz.
											Deixei de sentir como se tivesse 
de escolher um lado,
											mas isto levou-me muitos, muitos anos.
											Há tantos jovens hoje
											que estão a lutar 
com estas mesmas questões,
											mas estão a lutar com isto sozinhos.
											E isto deixa-os abertos como feridas.
											Para alguns, a cosmovisão 
do islamismo radical
											torna-se a infeção que
apodrece estas feridas abertas.
									","
											Dicho esto, yo no elegí
el camino de la destrucción.
											Yo escogí la cámara
en lugar de la pistola.
											Y la razón de ello
es mi superpoder.
											Fui capaz de ver que la comprensión
es la respuesta y no la violencia.
											Ver a los seres humanos
											con todas sus virtudes y defectos
											en lugar de perpetuar las caricaturas:
											nosotros y ellos,
los malos y las víctimas.
											También llegué a comprender
											que mis dos culturas no tenían
por qué chocar entre ellas
											sino que entre las dos
encontré sitio para mi voz.
											Dejé de sentir la obligación
de elegir un bando,
											pero esto me costó muchos,
muchos años.
											Ahora mismo, muchos
de nuestros jóvenes
											se enfrentan a este tipo de problemas,
											y lo hacen ellos solos.
											Tras esta lucha se convierten 
en heridas abiertas.
											Y para algunos, la visión
del Islam radical
											se convierte en la infección
que supura en estas heridas.
									","
											aynı aldatılmışlık hissi
											ve kimseye ait olamama hissi.
											Aynı kaybolmuşluk ve kültürler arasında
bölünmüşlük hissi.
											Bunu söylüyorum ama, 
ben yıkımı değil,
											elime bir tabanca yerine, 
bir kamera almayı tercih ettim.
											Ve bunu yapmamın nedeni, 
işte bu süper gücümdü.
											Cevabın şiddet değil, 
anlayış olduğunu görebiliyordum.
											İnsanları biz ve onlar,
											düşmanlar ve kurbanlar 
olarak ayırmak yerine,
											onları erdemleri ve kusurlarıyla
kabul etmek olduğunu.
											Ayrıca, sonunda şunu da anladım ki
											iki kültürümün
											çarpışma rotasında olmasına gerek yoktu.
											Onlar, kendi sesimi 
bulduğum bir evren olabilirdi.
											Bir taraf seçmek zorundaymışım 
hissini bir kenara bıraktım
											ama bunu yapmak uzun yıllarımı aldı.
											Bugün birçok genç insan,
											aynı sorunlarla boğuşuyor
											ve bununla yalnız başlarına 
mücadele ediyorlar.
									","
											Cela dit, je n'ai pas choisi 
la destruction.
											J'ai choisi de prendre la caméra
au lieu du fusil.
											Et je l'ai fait à cause 
de mes super-pouvoirs.
											Je pouvais voir que comprendre
est la réponse, plutôt que la violence :
											voir les êtres humains,
											avec toutes leurs vertus 
et toutes leurs faiblesses,
											au lieu de continuer à caricaturer :
											nous et eux,
les méchants et les victimes.

											J'ai finalement accepté le fait
											que mes deux cultures n'avaient pas à être
sur une trajectoire de collision,
											mais, au contraire, sont devenues 
un espace où je trouve ma propre voix.
											J'ai cessé de sentir comme 
si je devais choisir un camp,
											mais cela m'a pris des années
et des années.

											Il y a tant de nos jeunes, aujourd'hui,
aux prises avec ces mêmes problèmes...
											Et ils luttent seuls.
											Ce sont des écorchés vifs.
											Et pour certains, la vision du monde
de l'Islam radical

											devient une infection
qui suppure dans ces plaies ouvertes.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											There's an African proverb that says,
											""If the young are not
initiated into the village,
											they will burn it down
just to feel its warmth.""
											I would like to ask —
											to Muslim parents and Muslim communities,
											will you love and care for your children
											without forcing them
to meet your expectations?
											Can you choose them instead of your honor?
											Can you understand
why they're so angry and alienated
											when you put your honor
before their happiness?
											Can you try to be a friend to your child
											so that they can trust you
											and want to share with you
their experiences,
											rather than having
to seek it somewhere else?
									","
											Há um provérbio africano que diz:
											""Se os jovens não são iniciados na aldeia,
											""vão queimá-la apenas
para sentir o seu calor. ""
											Eu gostava de perguntar
											aos pais e às comunidades muçulmanas:
											""Vão amar e cuidar dos vossos filhos
											""sem forçá-los a atender 
às vossas expectativas?
											""Podem escolhê-los em vez da vossa honra?
											""Conseguem perceber porque é que 
eles estão tão irritados e alienados
											""quando põem a vossa honra 
antes da felicidade deles?
											""Podem tentar ser amigos dos vossos filhos
											""para que eles possam confiar em vocês
											""e queiram partilhar as 
suas experiências convosco
											""em vez de terem de o ir procurar 
noutro lugar?""
									","
											Hay un proverbio africano que dice,
											""Si no se inicia a los jóvenes en la aldea,
											ellos mismos la quemarán
con el fin de sentir su calor.""
											Me gustaría preguntar...
											a los padres y comunidades musulmanas,
											¿Serán capaces de amar
y cuidar de sus hijos,
											y a no obligarles a que 
cumplan sus expectativas?
											¿Podrán elegirles a ellos
antes que a su honra?
											¿Pueden comprender por qué
están tan enfadados y alienados
											cuando anteponen 
el honor a la felicidad?
											¿Pueden intentar hacerse
amigos de su hijo
											para que así ellos
puedan confiar en ustedes
											y puedan contarles
sus experiencias,
											en lugar de buscar 
esa confianza en otro sitio?
									","
											Ve bu onlarda açık yaralar bırakıyor.
											Ve bazıları için, radikal İslam'ın 
dünya görüşü
											bu açık yaralardan 
içeri sızan enfeksiyona dönüşüyor.
											Bu konuda Afrikalı bir deyiş vardır:
											""Eğer gençleri köye kabul etmezseniz,
											onlar da sıcaklığını hissedebilmek için 
köyü yakarlar.""
											Şunu sormak istiyorum —
											Müslüman aileler ve 
Müslüman topluluklar,
											çocuklarınızı, beklentilerinizi
karşılamalarına zorlamadan
											sevip şefkat gösterecek misiniz?
											Onurunuz yerine onları seçebilir misiniz?
											Onurunuzu mutluluklarından öncelediğinizde
											neden kızıp dışlanmış hissettiklerini
anlayabiliyor musunuz?
											Çocuğunuzun arkadaşı 
olmayı deneyebilir misiniz?
									","
											Un proverbe africain dit :
											« Si les jeunes ne sont pas
initiés au village,

											ils le brûleront 
rien que pour ressentir sa chaleur. »
											Je souhaiterais demander
											aux parents musulmans
et aux communautés musulmanes :
											aimerez-vous 
et prendrez-vous soin de vos enfants
											sans les forcer 
à répondre à vos attentes ?
											Pouvez-vous les choisir
à la place de votre honneur ?
											Pouvez-vous comprendre 
pourquoi ils sont si en colère et exclus
											quand vous placez votre honneur
avant leur bonheur ?
											Pouvez-vous essayer d'être
un ami pour votre enfant,
											afin qu'il vous fasse confiance
											et désire partager avec vous
ses expériences,
											plutôt que d'avoir à chercher
cela ailleurs ?
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
											And to our young people
tempted by extremism,
											can you acknowledge
that your rage is fueled by pain?
											Will you find the strength
to resist those cynical old men
											who want to use your blood
for their own profits?
											Can you find a way to live?
											Can you see that the sweetest revenge
											is for you to live
a happy, full and free life?
											A life defined by you and nobody else.
											Why do you want to become
just another dead Muslim kid?
											And for the rest of us, when will we start
listening to our young people?
											How can we support them
											in redirecting their pain
into something more constructive?
											They think we don't like them.
											They think we don't care
what happens to them.
											They think we don't accept them.
											Can we find a way
to make them feel differently?
											What will it take for us
to see them and notice them
											before they become either the victims
or the perpetrators of violence?
											Can we make ourselves care about them
and consider them to be our own?
											And not just be outraged when the victims
of violence look like ourselves?
											Can we find a way to reject hatred
and heal the divisions between us?
											The thing is we cannot afford
to give up on each other or on our kids,
											even if they've given up on us.
									","
											E para os nossos jovens que são
tentados pelo extremismo:
											""Conseguem reconhecer
que a vossa raiva é alimentada pela dor?
											""Vão encontrar a força
para resistirem aos velhos cínicos
											""que querem usar o vosso sangue 
para os próprios lucros?
											""Conseguem encontrar uma forma de viver?
											""Conseguem ver que a vossa melhor vingança
											""é viverem uma vida feliz, plena e livre?
											""Uma vida definida por vocês 
e por mais ninguém.
											""Querem tornar-se em mais um miúdo
muçulmano morto porquê?""
											E para o resto de nós:
											""Quando é que vamos começar
a ouvir os nossos jovens?
											""Como podemos apoiá-los
											""em redirecionar a sua dor
para algo mais construtivo?""
											Eles acham que nós 
não gostamos deles.
											Eles pensam que não queremos 
saber do que lhes acontece.
											Eles acham que nós não os aceitamos.
											Podemos encontrar uma forma 
diferente de os fazer sentir?
											O que será necessário para que 
possamos vê-los e percebê-los
											antes que eles se tornem vítimas
ou perpetradores de violência?
											Podemos preocupar-nos com eles 
e considerá-los como nossos?
											E não ficarmos indignados apenas 
quando as vítimas são parecidas connosco?
											Podemos encontrar uma maneira 
de rejeitar o ódio?
											e curar as divisões entre nós?
											Não nos podemos dar ao luxo de desistir 
uns dos outros ou dos nossos filhos
											mesmo que eles tenham desistido de nós.
									","
											Y a nuestros jóvenes
tentados por el extremismo,
											¿Son capaces de reconocer que
su ira se alimenta del dolor?
											¿Encontrarán la fuerza para
resistirse ante esos viejos cínicos
											que quieren utilizar su sangre
para sus propios fines?
											¿Podrán encontrar una forma de vivir?
											¿No ven que la venganza más dulce
											es llevar una vida
feliz, plena y libre?
											Una vida definida por ustedes
y no por nadie más.
											¿Por qué quieren convertirse 
en otro musulmán muerto?
											Y a los demás, ¿cuándo vamos 
a escuchar a nuestros jóvenes?
											¿Cómo podemos apoyarlos
											para que redirijan su dolor
a objetivos más constructivos?
											Creen que los odiamos.
											Creen que nos da igual
lo que les pase.
											Creen que no los aceptamos.
											¿Podemos encontrar una forma
de que piensen diferente?
											¿Cuánto tardaremos en
darnos cuenta de que existen
											antes de que se conviertan en víctimas
o en perpetradores de la violencia?
											¿Podemos hacer que nos importen
y verlos como nuestros propios hijos?
											¿Y no clamar solo cuando las víctimas
se parecen a nosotros?
											¿Conseguiremos rechazar el odio 
y sanar nuestras divisiones?
											La cuestión es que no podemos
permitirnos darlos por perdidos,
											aunque ellos lo hayan
hecho con nosotros.
									","
											Böylece size güvenebilsinler
											ve tecrübelerini başka yerlerle değil,
											sizinle paylaşmak istesinler.
											Ve aşırıcılığa kapılan 
gençlerimize sormak istiyorum.
											Acınızın, öfkenizi ateşleyen yakıt
olduğunun farkında mısınız?
											Kendi çıkarları için 
kanınızı kullanmak isteyen
											bu yaşlı iki yüzlü adamlara 
karşı koyacak gücü bulacak mısınız?
											Yaşamanın bir yolunu bulabilir misiniz?
											En tatlı intikamın, mutlu ve özgür bir
											hayat sürmeniz olduğunu görebilir misiniz?
											Başkalarının değil sadece
sizin tanımladığınız bir hayat.
											Neden başka bir ölü Müslüman genç
olmak istiyorsunuz?
											Ve kalanımız için, ne zaman
gençlerimizi dinlemeye başlayacağız?
											Acılarını, daha yapıcı 
bir şekilde yönlendirmek için
											nasıl destekleyebiliriz?
											Onları sevmiyoruz sanıyorlar.
											Onlara ne olacağını
umursamadığımızı düşünüyorlar.
											Onları kabul etmediğimizi düşünüyorlar.
											Onlara farklı hissettirecek 
bir yol bulabilir miyiz?
											Onlar şiddetin bir mağduru 
veya faili olmadan önce,
											onları görmemizi, fark etmemizi 
ne sağlayacak?
											Onları önemseyebilir, 
kendimizden biri gibi görebilir miyiz?
											Ve bize benzemeyen şiddet mağdurları
için de öfkelenebilecek miyiz?
									","
											Et à nos jeunes gens
tentés par l'extrémisme :
											pouvez-vous réaliser que votre rage
est alimentée par la douleur ?
											Trouverez-vous la force
de résister à ces vieux hommes cyniques
											qui souhaitent utiliser votre sang
pour leurs propres bénéfices ?
											Pouvez-vous trouver une façon de vivre ?
											Ne voyez-vous pas que 
la plus douce vengeance,
											c'est que vous viviez une vie
heureuse, pleine et libre ?
											Une vie définie par vous
et personne d'autre ?
											Pourquoi ne voulez-vous que devenir 
un autre gamin musulman mort ?
											Et pour le reste d'entre nous :
											quand commencerons-nous
à écouter nos jeunes ?
											Comment pouvons-nous les soutenir
en réorientant leur douleur
											vers quelque chose
de plus constructif ?
											Ils pensent que nous ne les aimons pas, 
et nous moquons de ce qui leur arrive,
											que nous ne les acceptons pas.
											Pouvons-nous trouver un moyen
pour qu'ils se sentent autrement ?
											Que nous faut-il
pour les voir et les remarquer,

											avant qu'ils ne deviennent soit
les victimes, ou les auteurs de violence ?
											Pouvons-nous nous forcer à nous soucier
d'eux et les considérer des nôtres ?
											Et ne pas être en rage seulement 

											quand les victimes
de violence nous ressemblent ?
											Pouvons-nous trouver un moyen
de rejeter la haine
											et effacer les divisions entre nous ?
											Nous ne pouvons pas nous permettre de 
nous laisser tomber, nous ou nos enfants,

											même si, eux, nous ont laissé tomber.
									",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
"
","
","
","
","
",What we don't know about Europe's Muslim kids,Deeyah Khan,20:11,"activism,children,community,Europe,identity,humanity,family,Middle East,society,motivation,terrorism,TEDx,social change,violence"
