en,es,fr,de,tr,title,speaker,duration,tags
"
											The reason I'm so passionate
about ending race medicine
											isn't just because it's bad medicine.
											I'm also on this mission
											because the way doctors practice medicine
											continues to promote
a false and toxic view of humanity.
											Despite the many visionary breakthroughs
in medicine we've been learning about,
											there's a failure of imagination
											when it comes to race.
											Would you imagine with me, just a moment:
											What would happen if doctors
stopped treating patients by race?
											Suppose they rejected
											an 18th-century classification system
											and incorporated instead
the most advanced knowledge
											of human genetic diversity and unity,
											that human beings cannot be categorized
into biological races?
											What if, instead of using race
as a crude proxy
											for some more important factor,
											doctors actually investigated
and addressed that more important factor?
											What if doctors joined the forefront
											of a movement to end
the structural inequities
											caused by racism,
											not by genetic difference?
									","
											La razón por la que me apasiona
terminar con la medicina racial
											no es solo porque es mala medicina.
											Estoy en esta misión
											porque la forma en que los médicos
practican la medicina
											sigue promoviendo una visión
falsa y tóxica de la humanidad.
											A pesar de tantos avances visionarios
que conocemos en la medicina,
											hay una falta de imaginación
cuando se trata de la raza.
											¿Imaginarían conmigo, por un momento,
											que pasaría si los médicos dejaran de 
tratar a los pacientes según la raza?
											Supongamos que rechazaran
											el sistema de clasificación 
del siglo XVIII
											e incorporaran en su lugar
el conocimiento más avanzado
											de la unidad y diversidad 
genética humana,
											que los seres humanos no entramos
en categorías raciales biológicas?
											¿Y si en vez de usar la raza
como un intermediario crudo
											de algunos factores más importantes,
											los médicos en realidad investigaran
y abordaran ese factor más importante?
											¿Y si los médicos 
se sumaran a la vanguardia
											de un movimiento para terminar
con las desigualdades estructurales
											provocadas por el racismo,
											no por la diferencia genética?
									","
											Si j'essaie à tout prix de mettre fin
à la médecine selon l'origine
											ce n'est pas juste parce que
c'est une mauvaise médecine.
											J'œuvre aussi pour cette mission
											parce que la façon 
de pratiquer des médecins
											encourage encore un point
de vue erroné et malsain sur l'humanité.
											Malgré les grandes avancées
de la médecine,
											il existe un manque d'imagination
											à propos de l'origine des patients.
											Imaginez un peu :
											que se passerait-il si les docteurs
arrêtaient de se baser sur l'origine ?
											Supposons qu'ils rejettent
											un système de classification
du XVIIIème siècle
											et intègrent plutôt les connaissances
les plus poussées
											sur la diversité et l'unité
du génome humain,
											c'est-à-dire que l'on ne peut pas
classer les hommes selon leur origine.
											Et si, au lieu d'utiliser l'origine
comme indicateur sommaire
											pour un facteur plus important,
											les médecins s'attaquaient
directement à ce facteur important ?
											Et si les médecins 
rejoignaient l'avant-garde
											de ce mouvement
pour mettre fin aux inégalités
											qui proviennent du racisme
											et non des différences génétiques ?
									","
											Trotz der vielen visionären
Durchbrüche in der Medizin,
											von denen wir gehört haben,
versagt unsere Vorstellungskraft,
											wenn es um Rassen geht.

											Würden Sie sich einen Moment
mit mir vorstellen,
											was passieren würde, wenn Ärzte aufhörten,
											Patienten nach Rassen zu behandeln.
											Stellen Sie sich vor,
											sie würden ein Klassifizierungssystem
aus dem 18. Jahrhundert ablehnen
											und stattdessen
die fortgeschrittensten Kenntnisse
											der humangenetischen
Vielfalt und Einheit integrieren,
											dass Menschen nicht in biologische Rassen
kategorisiert werden können?
											Was, wenn sie statt die Rasse
als groben Vertreter
											für manch wichtigeren Faktor,

											diesen wichtigeren Faktor
tatsächlich untersuchten und angingen?
											Was, wenn sich Ärzte der Spitze
einer Bewegung anschließen würden,
											zur Beendung struktureller
Benachteiligungen,
											die von Rassismus verursacht werden,

											nicht von genetischen Unterschieden?

											Rassenmedizin ist schlechte Medizin,

											es ist mangelhafte Wissenschaft

											und eine falsche Interpretation
der Menschheit.
											Es ist dringender als je zuvor, 

											dieses zurückgebliebene Erbe
endlich aufzugeben
											und unsere gemeinsame
Menschlichkeit zu bekräftigen,
									","
											Irksal tıbbın sonlandırılması 
isteğimin nedeni
											sadece kötü bir tedavi yöntemi
olduğu için değil.
											Bu görevi üstlendim,
											çünkü doktorların uyguladığı bu yöntem
											insanlığı zehirli bir yola sokmaktadır.
											Tıp alanındaki nefes kesici gelişmelere
rağmen şunu öğrendim,
											ırk konusuna gelince
											hayal dünyası sekteye uğruyor.
											Bir dakika benimle birlikte
hayal eder misiniz?
											Eğer doktorlar hastalarını ırklarına 
göre tedavi etmezlerse ne olur?
											Farz edin ki 18. yüzyıl
sınıflandırma sisteminde
											onlar reddedildi
											ve genetik çeşitlilik ve birliktelik için
											daha avantajlı, insanoğlunu 
biyolojik ırkına göre
											sınıflandırmayan bir çalışma yapıldı.
											Eğer ırkı bir öncelik olarak görmeyip
											daha önemli faktörlere odaklanırsak,
											doktorlar daha önemli çalışmalara 
imza atmazlar mı?
											Eğer doktorlar ırkçılığa karşı
											başlatılan hareketin öncüleri olup
											genetik farklılıktan kaynaklanan ırkçılığı
											yok etmeye çalışırsa?
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											Race medicine is bad medicine,
											it's poor science
											and it's a false
interpretation of humanity.
											It is more urgent than ever
											to finally abandon this backward legacy
											and to affirm our common humanity
											by ending the social inequalities
that truly divide us.
									","
											La medicina racial es mala medicina,
											es ciencia pobre
											y es una interpretación falsa
de la humanidad.
											Es más urgente que nunca
											abandonar finalmente 
este legado del pasado
											y afirmar nuestra humanidad común
											poniendo fin a las inequidades sociales
que realmente nos dividen.
									","
											La médecine basée sur l'origine
est une mauvaise médecine,
											c'est de la science approximative
											et une mauvaise 
interprétation de l'humanité.
											Aujourd'hui plus que jamais,
											nous devons abandonner cette idée arriérée
											et affirmer haut et fort
nos points communs en tant qu'humains
											en mettant fin aux inégalités sociales
qui nous séparent.
									","
											indem wir die sozialen Ungleichheiten
beenden, die uns wirklich trennen.
									","
											Irksal tıp, yetersiz bir
bilime dayandırılan
											insanlığı yanlış tanımlayan
											kötü bir tıp dalıdır.
											Her şeyden daha acil olan,
											bizleri sosyal açıdan eşitsiz olarak bölen
											bu yöntemin yasaklanması
											ve insanlığın ortak olduğunun
kabul edilmesidir.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											Thank you.
									","
											Gracias.
									","
											Merci à tous.
									","
											Danke.
									","
											Teşekkürler.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkışlar)
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
											Thank you. Thanks.
											Thank you.
									","
											Gracias. Gracias.
											Gracias.
									","
											Merci.
											Merci.
									","
											Danke, danke vielmals.
									","
											Çok teşekkürler.
											Teşekkürler.
									",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
"
","
","
","
","
",The problem with race-based medicine,Dorothy Roberts,14:36,"big problems,activism,disease,inequality,health,health care,illness,medicine,medical research,public health,race,social change,law,Slavery,sociology,society"
