en,tr,es,de,title,speaker,duration,tags
"
											So what's the problem
with being radically truthful
											and radically transparent with each other?
											People say it's emotionally difficult.
											Critics say it's a formula
for a brutal work environment.
											Neuroscientists tell me it has to do
with how are brains are prewired.
											There's a part of our brain
that would like to know our mistakes
											and like to look at our weaknesses
so we could do better.
											I'm told that that's
the prefrontal cortex.
											And then there's a part of our brain
which views all of this as attacks.
											I'm told that that's the amygdala.
											In other words,
there are two you's inside you:
											there's an emotional you
											and there's an intellectual you,
											and often they're at odds,
											and often they work against you.
											It's been our experience
that we can win this battle.
											We win it as a group.
											It takes about 18 months typically
											to find that most people
prefer operating this way,
											with this radical transparency
											than to be operating
in a more opaque environment.
											There's not politics,
there's not the brutality of —
											you know, all of that hidden,
behind-the-scenes —
											there's an idea meritocracy
where people can speak up.
											And that's been great.
											It's given us more effective work,
											and it's given us
more effective relationships.
											But it's not for everybody.
											We found something like
25 or 30 percent of the population
											it's just not for.
											And by the way,
											when I say radical transparency,
											I'm not saying transparency
about everything.
											I mean, you don't have to tell somebody
that their bald spot is growing
											or their baby's ugly.
											So, I'm just talking about —
									","
											O halde, birbirimize karşı 
radikal açık sözlülük göstermenin
											ve şeffaf davranmanın 
ne sakıncası olabilir?
											İnsanlar bunun duygusal olarak
zor olduğunu söylüyor.
											Eleştirenler, acımasız bir iş ortamı
yaratacağını söylüyor.
											Nörobilimcilere göre, beyinde önceden
kurulmuş olan bağlantılarla ilgisi var.
											Beynimizin bir parçası, hatalarından
haberdar olmak istiyor,
											güçsüz yönleri belirlemek istiyor ki
daha iyisini yapabilsin.
											Bu kısma prefrontal korteks diyorlar.
											Ve bir kısmı da, bunların hepsini
saldırı olarak değerlendiriyor.
											Bu kısma amigdala diyorlar.
											Başka bir deyişle,
içinizde iki tane benlik var:
											duygusal benlik
											ve zihinsel benlik
											ve bunlar sıklıkla çelişiyorlar
											ve sizin aleyhinizde çalışıyorlar.
											Tecrübelerimiz gösterdi ki,
bu savaşı kazanabiliriz.
											Grup halinde kazanabiliriz.
											Genellikle 18 ay içerisinde
anlıyoruz ki,
											çoğu kişi bu şekilde, 

											bu radikal şeffaflıkla çalışmayı,
											şeffaf olmayan ortamda çalışmaya
tercih ediyor.
											Entrika olmadan,
perdelerin arkasında dönen
											oyunların acımasızlığı olmadan,
											bir fikir meritokrasisi içerisinde,
her şeyi konuşarak.
											Ve bu çok iyi işledi.
											Daha etkili iş yapabildik
											ve daha etkili ilişkiler kurabildik.
											Ancak, herkese göre değil.
											Toplumun yüzde 25 veya 30'una
											uygun olmadığını gördük.
											Bu arada
											radikal şeffaflık derken
bahsettiğim,
											her şeye dair bir şeffaflık değil.
											Mesela birisine, kel kısmının arttığını
söylemek zorunda değilsiniz
											veya bebeğinin çirkin olduğunu.
											Yani, sadece —
									","
											Entonces, ¿cuál es el problema
con ser radicalmente honestos
											y radicalmente transparentes entre sí?
											La gente dice que es
emocionalmente difícil.
											Los críticos dicen que es la fórmula 
para un ambiente de trabajo bestial.
											Los neurocientíficos dicen 
que así está cableado el cerebro.
											A una parte del cerebro
le gustaría saber nuestros errores
											y le gustaría ver nuestras debilidades
para así mejorar.
											Me dijeron que ese 
es el córtex prefrontal.
											Y también hay una parte del cerebro
que ve todo esto como un ataque.
											Me dijeron que esa es la amígdala.
											En otras palabras, hay dos ""yo"" 
dentro de cada uno:
											hay un ""yo"" emocional
											y hay un ""yo"" intelectual
											y a veces están en desacuerdo,
											y a veces están en contra.
											Sabemos por experiencia que
podemos ganar esta batalla.
											La ganamos como grupo.
											Típicamente lleva unos 18 meses
											ver que la mayoría de la gente
prefiere operar de esta manera,
											con una transparencia radical
											que operar en un ambiente más opaco.
											No hay política, 
no existe la brutalidad de...
											me entienden, todo lo típico
entre bastidores,
											hay una idea meritocrática 
donde las personas tienen voz.
											Y eso ha sido genial.
											Nos dio un trabajo más efectivo,
											y también nos dio relaciones 
más efectivas.
											Pero no es para todos.
											Encontramos que cerca 
del 25 o 30 % de la población
											simplemente no puede hacerlo.
											Y, por cierto,
											cuando digo transparencia radical,
											no estoy hablando de la
transparencia sobre todo.
											Sino de no tener que decirle a alguien
que cada vez está más calvo
											o que su bebé es feo.
											Solo estoy hablando de...
									","
											Was ist also das Problem
mit radikaler Ehrlichkeit
											und radikaler Transparenz miteinander?
											Manche Leute finden es
emotional schwierig.
											Kritiker sagen, es führe
zu einem brutalen Arbeitsumfeld.
											Neurobiologen sagen,
unsere Gehirne seien so verdrahtet,
											dass ein Teil des Gehirns
unsere Fehler wissen will
											und unsere Schwächen betrachten will,
sodass wir davon lernen können.
											Das geschieht anscheinend
im präfrontalen Kortex.
											Ein anderer Teil unseres Gehirns
nimmt das als Angriff wahr.
											Das ist die Amygdala.
											In anderen Worten
haben wir zwei Identitäten in uns:
											eine emotionale
											und eine intellektuelle,
											die sich oft uneinig sind
											und oft gegen uns arbeiten.
											In unserer Erfahrung können wir
diesen Kampf gewinnen,
											wenn wir gemeinsam kämpfen.
											Es dauert normalerweise etwa 18 Monate,
											bis die meisten Leute
diese Herangehensweise bevorzugen
											mit radikaler Transparenz
											gegenüber einem undurchsichtigeren Umfeld.
											Es gibt keine Politik,
keine Brutalität von —
											all das versteckte, hinter den Kulissen —
											es ist eine Ideengesellschaft,
wo man seine Meinung sagen kann.
											Und das ist großartig.
											Es lässt uns effektiver arbeiten
											und effektiver Beziehungen aufbauen.
											Aber es passt nicht jedem.
											Für etwa 25 bis 30 % der Bevölkerung
											funktioniert es nicht.
											Übrigens,
											mit radikaler Transparenz
											meine ich keine absolute Transparenz.
											Man sollte Leuten nicht sagen,
dass ihre kahlen Flecken sich vergrößern
											oder ihr Baby hässlich ist.
											Ich meine nur —
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Gelächter)
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											talking about the important things.
											So —
									","
											önemli şeyleri konuşmaktan bahsediyorum.
											O zaman —
									","
											hablando de las cosas importantes.
											Así que...
									","
											wichtige Dinge.
											Also —
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Gelächter)
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											So when you leave this room,
											I'd like you to observe yourself
in conversations with others.
											Imagine if you knew
what they were really thinking,
											and imagine if you knew
what they were really like ...
											and imagine if they knew
what you were really thinking
											and what were really like.
											It would certainly clear things up a lot
											and make your operations
together more effective.
											I think it will improve
your relationships.
											Now imagine that you can have algorithms
											that will help you gather
all of that information
											and even help you make decisions
in an idea-meritocratic way.
											This sort of radical transparency
is coming at you
											and it is going to affect your life.
											And in my opinion,
											it's going to be wonderful.
											So I hope it is as wonderful for you
											as it is for me.
									","
											O zaman buradan çıktığınızda
											kendinizi başkalarıyla konuşurken
gözlemlemenizi istiyorum.
											Hayal edin ki, 
gerçekten ne düşündüklerini biliyorsunuz
											ve nasıl birisi olduklarını 
gerçekten biliyorsunuz...
											ve onlar da sizin gerçekten 
ne düşündüğünüzü biliyor
											ve nasıl birisi olduğunuzu.
											Bu kesinlikle birçok şeye
açıklık getirirdi
											ve yaptığınız şeyleri 
daha etkin yapmanızı sağlardı.
											Bence ilişkileriniz gelişirdi.
											Şimdi düşünün ki algoritmalar da var
											ve bunlar size tüm bu bilgileri
toplamanızda yardımcı olabilirler
											ve hatta fikir meritokrasisi ile
karar almanızda yardımcı olabilirler.
											Bu şekilde bir radikal şeffaflık 
artık giderek artıyor
											ve hayatınızı etkiliyecek.
											Bana göre
											bu muhteşem olacak.
											Umarım ki benim için olduğu kadar
											sizin için de harika olur.
									","
											Así que cuando dejen la sala,
											me gustaría que se observen
conversando con otros.
											Imaginen si supieran lo que 
en realidad estuvieron pensando,
											e imaginen si supieran 
cómo son ellos en realidad...
											e imaginen si ellos supieran 
lo que Uds. pensaron
											y cómo son en realidad.
											Seguramente,
se les aclararán mucho las cosas
											y hagan sus operaciones
juntos más efectivas.
											Yo creo que mejorará su relación.
											Ahora imagínense que tienen algoritmos
											que les ayudan a unir esa información,
											incluso les ayudan a tomar decisiones 
de una manera meritocrática.
											Este tipo de transparencia radical
se acerca a Uds.
											y afectará sus vidas.
											Y en mi opinión,
											va a ser maravilloso.
											Así que espero que sea 
tan maravilloso para Uds.
											como lo es para mí.
									","
											Wenn Sie gehen,
											beobachten Sie sich im Umgang mit anderen.
											Stellen Sie sich vor, Sie wüssten,
was sie wirklich denken
											und Sie wüssten, wie sie wirklich sind
											und sie wüssten, was Sie wirklich denken
											und wie Sie wirklich sind.
											Es würde mit Sicherheit Dinge klären
											und Ihre gemeinsamen Handlungen
erfolgreicher machen.
											Es wird Ihre Beziehungen verbessern.
											Stellen Sie sich vor,
Sie hätten Algorithmen,
											die Ihnen beim Sammeln
dieser Informationen helfen
											und Ihnen sogar helfen, Entscheidungen 
auf den besten Ideen zu basieren.
											Diese radikale Transparenz
kommt auf Sie zu
											und wird Ihr Leben beeinflussen.
											Meiner Meinung nach
											wird es großartig sein.
											Ich hoffe, es wird so großartig für Sie
											wie für mich.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											Thank you very much.
									","
											Çok teşekkürler.
									","
											Muchas gracias.
									","
											Vielen Dank.
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
"
","
","
","
",How to build a company where the best ideas win,Ray Dalio,16:33,"algorithm,collaboration,business,decision-making,communication,investment,innovation,leadership,personal growth,technology,work"
