en,fr,tr,es,title,speaker,duration,tags
"
											And one day, I remember
standing in the garden
											that Lisa and her once-depressed
friends had built —
											it's a really beautiful garden —
											and having this thought,
											it's very much inspired by a guy
called professor Hugh Mackay in Australia.
											I was thinking, so often
when people feel down in this culture,
											what we say to them — I'm sure
everyone here said it, I have —
											we say, ""You just need
to be you, be yourself.""
											And I've realized, actually,
what we should say to people is,
											""Don't be you.
											Don't be yourself.
											Be us, be we.
											Be part of a group.""
									","
											Un jour, je me souviens
m'être tenu dans le jardin
											créé par Lisa et ses amis
autrefois dépressifs —
											c'est un très beau jardin —
											et avoir eu cette idée
											qui s'inspire fortement
du professeur Hugh Mackay en Australie.
											Je me suis dit que si souvent,
											quand les gens se sentent déprimés
dans cette culture,
											ce que nous leur disons —
tout le monde ici a dû le dire —
											nous disons : « Tu as juste besoin
d'être toi, d'être toi-même. »
											J'ai réalisé qu'en fait,
nous devrions dire aux gens :
											« Ne sois pas toi.
											Ne sois pas toi-même.
											Sois nous, sois nous-mêmes.
											Fais partie d'un groupe. »
									","
											Bir gün, Lisa ve depresyondan kurtulmuş
arkadaşlarının inşa ettiği o bahçede
											öylece durduğumu hatırlıyorum —
											gerçekten çok güzel bir bahçeydi.
											Şöyle düşünmüştüm,
											Avustralya'da Hugh Mackay adında
bir profesörden esinlenmiş.
											Şunu düşündüm, bu kültürde
insanların morali bozuk olduğunda
											onlara söylediğimiz şey —
ki bunu hepimiz söylemişizdir —
											''Sadece kendin olman lazım.''
											Ama anladım ki
asıl söylememiz gereken şey
											''Sen olma.
											Kendin olma.
											Biz ol, bizimle ol.
											Bu grubun bir parçası ol.''
									","
											Y un día, recuerdo que estaba en el jardín
											construido por Lisa y sus amigos que
en su momento habían estado deprimidos,
											un jardín realmente hermoso
											y tuve un pensamiento,
											muy inspirado por el profesor 
Hugh Mackay de Australia.
											Pensaba que, muy a menudo,
											cuando las personas se sienten 
deprimidas en esta cultura,
											lo que les decimos, 
—estoy seguro Uds. lo dijeron también—:
											""Solo necesitas ser tú, ser tú mismo"".
											Y me di cuenta que, en realidad,
lo que deberíamos decir a la gente es:
											""No seas tú.
											No seas tú mismo.
											Seamos nosotros.
											Seamos parte de un grupo.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Aplausos)
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											The solution to these problems
											does not lie in drawing
more and more on your resources
											as an isolated individual —
											that's partly what got us in this crisis.
											It lies on reconnecting
with something bigger than you.
									","
											La solution à ces problèmes
											n'est pas de puiser de plus en plus
dans vos ressources
											en tant qu'individu isolé —
											cela nous a menés à cette crise.
											Elle est dans l'association
à une chose qui vous dépasse.
									","
											Bu sorunların çözümü
											ayrı bir birey gibi bir köşeye,
kaynaklarımızın içine çekilmek değil.
											Zaten bizi bu krize sokan şey kısmen bu.
											Sizden daha büyük bir şeyle
yeniden bağlanmak.
									","
											La solución a estos problemas
											no radica en usar cada vez más recursos
como individuo aislado,
											pues eso es, en parte,
lo que nos metió en esta crisis.
											Radica en reconectarse
con algo que nos trasciende.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											And that really connects
to one of the other causes
											of depression and anxiety
that I wanted to talk to you about.
											So everyone knows
											junk food has taken over our diets
and made us physically sick.
											I don't say that
with any sense of superiority,
											I literally came to give
this talk from McDonald's.
											I saw all of you eating that
healthy TED breakfast, I was like no way.
											But just like junk food has taken over
our diets and made us physically sick,
											a kind of junk values
have taken over our minds
											and made us mentally sick.
											For thousands of years,
philosophers have said,
											if you think life is about money,
and status and showing off,
											you're going to feel like crap.
											That's not an exact quote
from Schopenhauer,
											but that is the gist of what he said.
									","
											Cela se relie à l'une des autres causes
de dépression et d'anxiété
											dont je voulais vous parler.
											Tout le monde sait
											que la malbouffe a conquis
notre alimentation
											et nous a rendus physiquement malades.
											Je le dis avec aucun sentiment
de supériorité.
											Je viens tout juste de McDonald's.
											Je vous ai tous vus manger
ce petit-déjeuner sain,
											cela ne m'était pas possible.
											Mais comme la malbouffe
a conquis notre alimentation
											et nous a rendus physiquement malades,
											des valeurs de pacotille
ont conquis notre esprit
											et nous ont rendus mentalement malades.
											Pendant des milliers d'années,
les philosophes ont dit
											que si vous pensiez que la vie,
c'était l'argent, le statut, se vanter,
											vous vous sentiriez mal.
											Ce n'est pas une citation exacte
de Schopenhauer,
											mais c'est l'idée.
									","
											Sizlerle konuşmak istediğim
											diğer depresyon ve anksiyete
sebeplerinden biri de buraya çıkıyor.
											Hepimiz biliyoruz ki
											hazır yiyecekler beslenmemizi ele geçirdi
ve bizi fiziksel olarak hasta ediyor.
											Bunu bir üstünlük duygusuyla söylemiyorum,
											ben de bu konuşmadan
hemen önce McDonald's'daydım.
											Hepinizin o sağlıklı TED kahvaltısından
yediğini gördüm ve bana göre değil dedim.
											Ama hazır yieyeceklerin bizi
ele geçirmesi ve hasta etmesi gibi
											hazır değerler de aklımızı ele geçirerek
bizi mental olarak hasta ediyor.
											Binlerce yıl boyunca
filozoflar şunu söyledi,
											Hayatın para, statü ve hava atmaktan
ibaret olduğu kanısındaysanız
											rezil bir durumda hissedersiniz.
											Bu, Schopenhauer'den tam bir alıntı değil
ama söylediklerinin özü.
									","
											Y eso se conecta con otra de las causas
											de la depresión y ansiedad
quería tratar con Uds.
											Todos saben que la comida chatarra 
se ha apoderado de nuestras dietas
											y causa enfermedades físicas.
											No lo digo con sentido de superioridad;
											literalmente vine a dar
esta charla de McDonald's.
											(Risas)
											Pero los vi tomando ese saludable
desayuno de TED y pensé: ""Mejor no"".
											(Risas)
											Pero así como la comida chatarra 
está en nuestra dieta
											y nos enfermaron físicamente,
											ciertos valores basura
han tomado nuestra mente
											y nos enfermaron mentalmente.
											Durante miles de años,
los filósofos han dicho:
											""Si crees que la vida se trata de dinero,
nivel social y presunción
											te vas a sentir una porquería"".
											No es una cita exacta de Schopenhauer,
pero esa es la esencia de lo que dijo.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											But weirdly, hardy anyone
had scientifically investigated this,
											until a truly extraordinary person
I got to know, named professor Tim Kasser,
											who's at Knox College in Illinois,
											and he's been researching this
for about 30 years now.
											And his research suggests
several really important things.
											Firstly, the more you believe
											you can buy and display
your way out of sadness,
											and into a good life,
											the more likely you are to become
depressed and anxious.
											And secondly,
											as a society, we have become
much more driven by these beliefs.
											All throughout my lifetime,
											under the weight of advertising
and Instagram and everything like them.
									","
											Étrangement, presque personne
n'avait scientifiquement étudié cela
											jusqu'à ce qu'une personne extraordinaire
que j'ai rencontrée, Pr Tim Kasser,
											qui est à Knox College, dans l'Illinois,
											fasse des recherches
à ce sujet depuis 30 ans.
											Ses recherches suggèrent
quelques choses importantes.
											Premièrement, plus vous croyez
											que vous pouvez acheter et exposer
votre voie de sortie de la tristesse
											vers une bonne vie,
											plus vous avez de risques
de devenir dépressif et anxieux.
											Deuxièmement,
											en tant que société, nous sommes
bien plus mus par ces croyances.
											Tout au cours de ma vie,
											sous le poids de la publicité,
d'Instagram et de tout le reste.
									","
											Ama garip olan, neredeyse kimse
bunu bilimsel olarak araştırmadı,
											ta ki tanıştığım olağanüstü insan
profesör Tim Kasser'a kadar,
											kendisi Illinois'de Knox College'de
ve 30 yıldır bu konuda araştırma yapıyor.
											Araştırması birkaç önemli
noktaya değiniyor.
											İlki, kederden kurtulmak için
											daha iyi bir hayatı satın alabileceğinize
ne kadar inanıyorsanız
											depresyona ve anksiyeteye
yakalanma olasılığınız daha fazla.
											İkincisi, bir toplum olarak
bu inançlarla yaşar hâle geldik.
											Tüm hayatım boyunca
											reklam, Instagram ve benzeri
her şeyin yükü altında olduk.
									","
											Pero, extrañamente, casi nadie
lo había investigado científicamente,
											hasta una persona de verdad 
extraordinaria que conocí,
											el profesor Tim Kasser, 
que está en Knox College en Illinois,
											y que ha investigado esto
desde hace unos 30 años.
											Su investigación sugiere
varias cosas realmente importantes.
											Primero, cuanto más crees
											que puedes comprar y exhibir
tu salida de la tristeza
											y tu ingreso a una vida feliz,
											más probable es que 
te vuelvas deprimido y ansioso.
											Y segundo,
											como sociedad, nos dejamos llevar 
mucho más por estas creencias.
											Durante toda mi vida,
											estuve bajo el peso de la publicidad,
Instagram y ese tipo de cosas.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											And as I thought about this,
											I realized it's like we've all been fed
since birth, a kind of KFC for the soul.
											We've been trained to look for happiness
in all the wrong places,
											and just like junk food
doesn't meet your nutritional needs
											and actually makes you feel terrible,
											junk values don't meet
your psychological needs,
											and they take you away from a good life.
											But when I first spent time
with professor Kasser
											and I was learning all this,
											I felt a really weird mixture of emotions.
											Because on the one hand,
I found this really challenging.
											I could see how often
in my own life, when I felt down,
											I tried to remedy it with some kind of
show-offy, grand external solution.
											And I could see why that
did not work well for me.
											I also thought,
isn't this kind of obvious?
											Isn't this almost like banal, right?
											If I said to everyone here,
											none of you are going to lie
on your deathbed
											and think about all the shoes you bought
and all the retweets you got,
											you're going to think about moments
											of love, meaning
and connection in your life.
											I think that seems almost like a cliché.
											But I kept talking
to professor Kasser and saying,
											""Why am I feeling
this strange doubleness?""
											And he said, ""At some level,
we all know these things.
											But in this culture,
we don't live by them.""
											We know them so well
they've become clichés,
											but we don't live by them.
											I kept asking why, why would we know
something so profound,
											but not live by it?
											And after a while,
professor Kasser said to me,
											""Because we live in a machine
											that is designed to get us to neglect
what is important about life.""
											I had to really think about that.
											""Because we live in a machine
											that is designed to get us
to neglect what is important about life.""
									","
											En y réfléchissant,
											j'ai réalisé que nous avions tous
été nourris depuis la naissance
											avec une sorte de KFC pour l'âme.
											On nous a appris à chercher le bonheur
aux mauvais endroits
											et comme la malbouffe ne satisfait pas
vos besoins nutritionnels
											et vous fait vous sentir mal,
											les valeurs de pacotille ne satisfont pas
vos besoins psychologiques
											et vous éloignent d'une bonne vie.
											Quand j'ai commencé
à passer du temps avec le Pr Kasser
											et que j'apprenais cela,
											j'ai ressenti un étrange
mélange d'émotions.
											Car d'un côté, j'ai trouvé cela
très stimulant.
											Je pouvais voir à quelle fréquence
dans ma vie, quand j'étais déprimé,
											j'essayais d'y remédier avec une solution
frimeuse, grandiose et extérieure.
											Je voyais pourquoi
cela ne fonctionnait pas.
											J'ai également pensé :
« Cela n'est-il pas évident ?
											Cela n'est-il pas presque banal ? »
											Si je disais à tout le monde
											qu'aucun d'entre vous,
sur son lit de mort,
											ne penserait aux chaussures
qu'il avait achetées, à ses retweets,
											qu'il penserait aux moments
											d'amour, plein de sens
et de liens dans votre vie.
											Cela semble presque être un cliché.
											J'ai continué à parler
au Pr Kasser et à dire :
											« Pourquoi est-ce que je ressens
ce dédoublement ? »
											Il a dit : « A un certain niveau,
nous savons tous ces choses-là.
											Mais nous ne vivons pas d'après elles. »
											On le sait si bien que c'en est un cliché,
											mais on ne l'applique pas.
											Je demandais pourquoi :
pourquoi savoir une chose si profonde
											et ne pas l'appliquer ?
											Après un certain temps,
le Pr Kasser m'a dit :
											« Car nous vivons dans une machine
											qui est conçue pour que nous négligions
ce qui est important dans la vie. »
											J'ai dû y réfléchir.
											« Car nous vivons dans une machine
											qui est conçue pour que nous négligions
ce qui est important dans la vie. »
									","
											Ben de buna biraz kafa yordum.
											Doğduğumuzdan beri bu şekilde
beslendiğimizi fark ettim, ruh için KFC.
											Mutluluğu hep yanlış yerlerde
aramak için eğitildik
											ve nasıl hazır yiyecekler
beslenme ihtiyaçlarımızı karşılamıyor,
											bir de üstüne bizi hasta ediyorsa
											hazır değerler de aynı şekilde
psikolojik ihtiyaçlarımızı karşılamıyor
											ve güzel bir hayattan bizi uzaklaştırıyor.
											Profesör Kasser'le ilk zaman geçirip
bunu öğrendiğimde
											pek çok duyguyu bir arada hissettim.
											Çünkü bir yandan
bu konu zor bir konuydu.
											Kendi hayatımda da sık sık
moralim bozuk olduğunda
											birtakım göstermelik, dış çözümle
sorunuma çare bulmaya çalışmıştım.
											Bunun bende
niçin işe yaramadığını anlıyordum.
											Bir de şunu düşündüm,
bu çok bariz değil mi?
											Hatta ne kadar basmakalıp.
											Şimdi buradaki kimse ölüm döşeğinde
											aldıkları ayakkabıları veya kaç kez
retweet'lendiklerini düşünmeyecek,
											hayatınızda edindiğiniz sevgiyi
ve kurduğunuz bağları düşüneceksiniz.
											Bunun klişe gibi olduğunun farkındayım.
											Ama profesör Kasser'le
konuşmalarımda hep şunu sordum
											''Niçin bu tuhaf ikililiği hissediyorum?''
											O da diyordu ki ''Bir ölçüde
bunları hepimiz biliyoruz.
											Ama bu kültürün içinde
bunlarla yaşamıyoruz.''
											Bunları o kadar iyi biliyoruz ki
klişe olmuşlar.
											Ama onlarla yaşamıyoruz.
											Kendime sorup durdum,
neden böylesi derin bir şeyi biliyor
											ama uygulamıyoruz?
											Bir süre sonra
profesör Kasser bana dedi ki
											""Çünkü hayatta önemli olan şeyleri
görmezden gelmemize sebep olan
											bir makine içinde yaşıyoruz.''
											Bunu epey düşünmem gerekti.
											""Çünkü hayatta önemli olan şeyleri
görmezden gelmemize sebep olan
											bir makine içinde yaşıyoruz.
									","
											Y al reflexionar, me di cuenta 
de que es como si a todos
											nos hubieran alimentado desde niños
											con una especie de pollo frito
de Kentucky para el alma.
											Nos han entrenado para buscar felicidad
en los lugares equivocados
											y, al igual que la comida chatarra
no satisface las necesidades nutricionales
											y te hace sentir mal,
											los valores basura tampoco satisfacen
nuestras necesidades psicológicas
											y nos alejan de una buena vida.
											Cuando estuve por primera vez
con el profesor Kasser aprendiendo esto
											sentí una mezcla realmente 
extraña de emociones.
											Porque por un lado,
me pareció realmente desafiante.
											Pude ver cuán a menudo, en mi propia
vida, cuando me sentía deprimido
											trataba de remediarlo con algún tipo
de alarde o gran solución externa.
											Y pude entender por qué no me funcionó.
											También pensé: ""¡No es obvio?
Por no decir casi banal"", ¿verdad?
											Les diré algo:
											sé que nadie va a mentir
en su lecho de muerte,
											no pensará en los zapatos que compraron
o los retuits que recibieron,
											sino en los momentos de amor, 
de significado y conexión en sus vidas.
											Parece casi un cliché.
											Pero seguí preguntando al profesor Kasser:
											""¿Por qué siento
esta extraña duplicidad?"".
											Y él dijo: ""En algún nivel,
todos sabemos estas cosas.
											Pero en esta cultura,
no nos guiamos por ellas"".
											Las conocemos bien y ya son clichés
pero no nos guiamos por ellas.
											Seguí preguntando por qué 
sabíamos algo tan profundo
											pero no vivíamos de acuerdo a eso.
											Y después de un rato,
el profesor Kasser me dijo:
											""Porque vivimos en una máquina
											diseñada para hacernos descuidar
lo importante de la vida"".
											Me detuve a pensar en eso.
											""Porque vivimos en una máquina
diseñada para que descuidemos
											lo que es importante en la vida"".
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											And professor Kasser wanted to figure out
if we can disrupt that machine.
											He's done loads of research into this;
											I'll tell you about one example,
											and I really urge everyone here
to try this with their friends and family.
											With a guy called Nathan Dungan,
he got a group of teenagers and adults
											to come together for a series of sessions
over a period of time, to meet up.
											And part of the point of the group
											was to get people to think
about a moment in their life
											they had actually found
meaning and purpose.
											For different people,
it was different things.
											For some people, it was playing music,
writing, helping someone —
											I'm sure everyone here
can picture something, right?
											And part of the point of the group
was to get people to ask,
											""OK, how could you dedicate
more of your life
											to pursuing these moments
of meaning and purpose,
											and less to, I don't know,
buying crap you don't need,
											putting it on social media
and trying to get people to go,
											'OMG, so jealous!'""
									","
											Le Pr Kasser voulait déterminer
si nous pouvons entraver la machine.
											Il a réalisé de nombreuses recherches.
											Je vais vous parler d'un exemple
											et j'encourage tout le monde à essayer
cela avec ses amis et sa famille.
											Avec Nathan Dungan, il a créé
un groupe d'adolescents et d'adultes
											pour une série de sessions
sur une certaine période, pour se réunir.
											Un des objectifs de ce groupe
											était de pousser les gens à réfléchir
à un moment de leur vie
											où ils avaient trouvé
du sens et un objectif.
											C'était différent
pour différentes personnes.
											Pour certains,
c'était jouer de la musique,
											écrire, aider quelqu'un —
											je suis sûr que tout le monde
peut imaginer quelque chose.
											Un des objectifs de ce groupe
était que les gens se demandent :
											« Comment pourriez-vous
dédier plus de votre vie
											à la poursuite de ces moments
plein de sens et avec un but
											et moins à acheter de la merde inutile,
											à poster cela sur les réseaux sociaux
pour que les gens soient jaloux. »
									","
											Profesör Kasser'in de istediği
bu makineyi bozup bozamayacağımızdı.
											Buna yönelik çok sayıda araştırma yaptı.
											Bir örnek vereceğim
											ve herkesi bunu aile ve arkadaşlarıyla
denemesini rica ediyorum.
											Nathan Dungan isimli biri de dâhil,
bir grup genç ve yetişkini
											belli bir süre bir araya getirip
bir dizi oturum düzenledi.
											Bu grubun amaçlarından biri
											insanların hayatlarında gerçekten anlam
ve amaç buldukları bir anı düşünmekti.
											Farklı insanlar için
farklı anlar paylaşıldı.
											Kimi için müzik çalmak,
yazmak, birine yardım etmek —
											Buradaki her şey
bir şey tasvir edebiliyor sanırım.
											Amaçlardan biri de
insanlara şunu sordurmaktı:
											""Hayatınızın çoğunu, bu anlam
ve amaç dolu anları takip etmeye
											ve daha azını ihtiyacınız olmayan
şeyleri satın almaya,
											sosyal medyada paylaşım yapıp
insanları kıskandırmaya
											nasıl adayabilirsiniz?
									","
											Y el profesor Kasser quería descubrir
si podemos interrumpir esa máquina.
											Ha investigado mucho sobre este tema.
											Les pondré un ejemplo,
											y realmente los insto a intentarlo
con sus amigos y familiares.
											Un señor llamado Nathan Dungan reunió
a un grupo de adolescentes y adultos
											en una serie de sesiones
durante un período de tiempo establecido.
											Y parte del objetivo del grupo
											era hacer que la gente pensara
sobre un momento en su vida
											en el que hubieran encontrado
significado y propósito.
											Cada uno encontró cosas diferentes.
											Para algunos era tocar música,
escribir o ayudar a alguien.
											Estoy seguro de que todos aquí
puede imaginar algo, ¿verdad?
											Y parte del objetivo del grupo
era hacer que la gente se preguntara:
											""¿Cómo podrías dedicar más de tu vida
											a conseguir estos momentos
de significado y propósito,
											y menos, por ejemplo, 
comprando tonterías innecesarias,
											posteando en redes sociales
											o intentando que la gente diga:
'¡Dios mío, qué envidia!'"".
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											And what they found was,
											just having these meetings,
											it was like a kind of Alcoholics Anonymous
for consumerism, right?
											Getting people to have these meetings,
articulate these values,
											determine to act on them
and check in with each other,
											led to a marked shift in people's values.
											It took them away from this hurricane
of depression-generating messages
											training us to seek happiness
in the wrong places,
											and towards more meaningful
and nourishing values
											that lift us out of depression.
									","
											Ils ont découvert que tenir ces réunions,
											c'était comme les alcooliques anonymes
du consumérisme.
											Que les gens aient ces réunions,
articulent ces valeurs,
											soient déterminés à agir,
à prendre des nouvelles des autres
											a mené à un changement marqué
dans les valeurs des gens.
											Cela les a éloignés de cet ouragan
de messages suscitant la dépression
											et nous entraînant à chercher
le bonheur aux mauvais endroits
											et vers des valeurs avec plus de sens,
plus nourrissantes
											et qui nous sortent de la dépression.
									","
											Bulguları şöyleydi,
											sadece bu toplantılar...
											aslında aşırı tüketicilik için
bir Adsız Alkolikler toplantısı gibi.
											İnsanları bu toplantılara teşvik etmek,
bu değerleri öne çıkarmak,
											harekete geçirmek
ve birbirimizden destek almak
											insanların değerlerinde
kayda değer bir değişim yarattı.
											Onları bu depresyon yaratan
mesajlar kasırgasından,
											mutluluğu yanlış yerde arama
eğiliminden uzaklaştırdı
											ve bizi depresyondan çıkaran daha anlamlı
ve yepyeni değerlere yakınlaştırdı.
									","
											Y lo que descubrieron fue 
que estas reuniones
											eran como una especie de 
alcohólicos anónimos para el consumismo.
											La gente se reunía
para articular estos valores,
											para decidir lograrlos
y consultarse entre sí,
											lo cual condujo a un cambio
en los valores de las personas.
											Los alejó de este huracán
de mensajes que generan depresión
											y que nos entrenan a buscar felicidad
en los lugares equivocados
											y los llevó a valores 
más significativos y sustanciosos
											que nos sacan de la depresión.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											But with all the solutions that I saw
and have written about,
											and many I can't talk about here,
											I kept thinking,
											you know: Why did it take me so long
to see these insights?
											Because when you explain them to people —
											some of them are more
complicated, but not all —
											when you explain this to people,
it's not like rocket science, right?
											At some level, we already
know these things.
											Why do we find it so hard to understand?
											I think there's many reasons.
											But I think one reason is
that we have to change our understanding
											of what depression
and anxiety actually are.
											There are very real
biological contributions
											to depression and anxiety.
											But if we allow the biology
to become the whole picture,
											as I did for so long,
											as I would argue our culture
has done pretty much most of my life,
											what we're implicitly saying to people
is, and this isn't anyone's intention,
											but what we're implicitly
saying to people is,
											""Your pain doesn't mean anything.
											It's just a malfunction.
											It's like a glitch in a computer program,
											it's just a wiring problem in your head.""
											But I was only able to start
changing my life
											when I realized your depression
is not a malfunction.
											It's a signal.
											Your depression is a signal.
											It's telling you something.
									","
											Avec toutes les solutions que j'ai vues
et au sujet desquelles j'ai écrit,
											nombre dont je ne peux pas parler ici,
											j'ai continué à penser :
											pourquoi m'a-t-il fallu tant de temps
pour voir ces idées ?
											Car quand vous les expliquez aux gens —
											certaines sont plus compliquées,
mais pas toutes —
											quand vous les expliquez aux gens,
ce n'est pas sorcier, si ?
											A un certain niveau,
nous savons ces choses-là.
											Pourquoi trouvons-nous cela
si dur à comprendre ?
											Il y a de nombreuses raisons.
											Mais une des raisons est que nous devons
changer notre compréhension
											de ce que sont la dépression et l'anxiété.
											Il y a de réelles
contributions biologiques
											à la dépression et à l'anxiété.
											Mais si nous laissons la biologie
occuper l'ensemble de notre vision,
											comme je l'ai tant fait,
											comme j'avancerais que notre culture
l'a fait la plupart de notre vie,
											nous disons implicitement aux gens,
et ce n'est l'intention de personne,
											mais nous disons implicitement aux gens :
											« Votre douleur ne veut rien dire.
											Ce n'est qu'un dysfonctionnement.
											C'est comme un bug
dans un logiciel informatique,
											c'est un problème de câblage
dans votre tête. »
											Mais je n'ai pu commencer à changer ma vie
											que quand j'ai réalisé que la dépression
n'est pas un dysfonctionnement.
											C'est un signal.
											Votre dépression est un signal.
											Elle vous dit quelque chose.
									","
											Ancak gördüğüm ve yazdığım tüm çözümler,
											ki burada çoğundan bahsedemiyorum,
											hep şunu düşündüm,
											Bu yaklaşımları fark etmem
niçin bu kadar uzun sürdü?
											Çünkü bunu insanlara açıkladığınızda
											bazıları daha karışık ama hepsi değil —
											bunu insanlara açıkladığınızda...
çok da anlaması güç bir şey değil.
											Hepimiz bir ölçüde bunların farkındayız.
											Bunu kavramak niçin bu kadar zor olsun?
											Bence çok sebebi var.
											Ama bir tanesi şu ki
depresyon ve anksiyetenin...
											...aslında ne olduğu hakkındaki
düşünce şeklimizi değiştirmemiz gerek.
											Depresyon ve anksiyeteye sebep olan
çok gerçek biyolojik etkenler var.
											Ancak biyolojiyi
tek sorumlu olarak görürsek,
											benim yaptığım gibi
											ve aslında kültürümüzün hayatımın
çoğunda yaptığı gibi,
											o zaman insanlara ima ettiğimiz şey,
											kimsenin niyeti öyle değildir
ama gerçekten şunu ima ediyoruz ki
											''Senin acın hiçbir şey ifade etmiyor.
											Bu sadece bir arıza.
											Bir bilgisayar programının
hata vermesi gibi,
											kafanda bir kablo problemi sadece.''
											Ben depresyonun bir arıza
olmadığını fark edene kadar
											hayatımı değiştirmeye başlayamadım.
											Bu bir sinyal.
											Depresyonunuz bir sinyal.
											Size bir şey söylüyor.
									","
											Pero con todas las soluciones que vi
y sobre las que he escrito,
											muchas de las cuales no puedo tratar aquí,
											seguí pensando:
											""¿Por qué me tomó tanto tiempo
ver estas ideas?"".
											Porque cuando se 
lo explicas a la gente...
											—algunos son más
complicados, pero no todos—,
											cuando explicas esto a la gente,
no es física cuántica, ¿no?
											En algún nivel, ya lo sabemos.
											¿Por qué nos resulta 
tan difícil de entender?
											Creo que hay muchas razones,
											y una de ellas es que tenemos 
que cambiar nuestra comprensión
											de lo que la depresión
y la ansiedad son en realidad.
											Hay razones biológicas reales
que explican la depresión y ansiedad.
											Pero si permitimos a la biología
que se convierta en la razón completa,
											como lo hice yo por tanto tiempo,
											es como argumentar que nuestra cultura
ha hecho la mayor parte de mi vida,
											lo que decimos implícitamente a la gente, 
y no es la intención de nadie,
											es lo siguiente: ""Tu dolor
no significa nada.
											Es solo un mal funcionamiento.
											Es como una falla 
en un programa de computadora,
											es solo un problema de cableado mental.
											Pero yo pude comenzar a cambiar mi vida
											cuando me di cuenta de que la depresión
no es un mal funcionamiento,
											sino una señal.
											Tu depresión es una señal.
											Te está diciendo algo.
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Aplausos)
									",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
"
","
","
","
",This could be why you're depressed or anxious,Johann Hari,20:31,"depression,mental health,illness,society,personal growth,brain,humanity,relationships"
