pt,tr,fr,title,speaker,duration,tags
"
											A Imogen Heap, cantora e compositora
galardoada com vários Grammy
											está a colocar a música
num ecossistema com cadeia de blocos.
											Ela chama-lhe ""Mycelia"".
											A música está envolvida
num contrato inteligente.
											A música protege-lhe os direitos
de propriedade intelectual.
											Querem ouvir a música?
											É grátis, ou custa microcêntimos
que vão para uma conta digital.
											Mas querem usar a música num filme?
Isso é diferente.
											Os direitos estão todos indicados.
											Querem fazer um toque de telemóvel?
É diferente.
											Ela diz que a música se torna um negócio.
											Está na tal plataforma
a vender-se a si própria,
											a proteger os direitos do autor,
											e como a música
tem um sistema de pagamentos,
											como se fosse uma conta bancária,
todo o dinheiro flui para o artista
											e os artistas controlam a indústria,
											em vez destes intermediários poderosos.
									","
											Imogen Heap,
											Grammy ödüllü şarkı sözü yazarı,
											şu an müziği blok zinciri
ekosistemine koyuyor.
											Buna ""Mycelia"" diyor.
											Oradaki müziğin onu çevreleyen
akıllı bir kontratı var.
											Oradaki müzik onun 
entelektüel haklarını koruyor.
											Şarkıyı dinlemek istiyorsanız,

											ücretsiz veya dijital bir hesaba akan
birkaç mikro sent ediyor.
											Şarkıyı bir filme koymak isterseniz,
durum farklı.
											İnternet protokolü hakları belirli.
											Zil sesi yapmak istiyorsanız,
durum farklı.
											Imogen, şarkının bir iş kuruluşu
hâline geldiğini söylüyor.
											Kendini piyasaya sürerek,
											yazarın haklarını bu platformda koruyor,
											çünkü şarkının bir ödeme sistemi var,
											banka hesabı misali,
											tüm para sanatçıya geri gidiyor
											ve güçlü aracılara güvenmek yerine
											o endüstriyi onlar kontrol ediyorlar.
											Şimdi, bu durum —
									","
											Donc, Imogen Heap,
											la chanteuse-compositeur-interprète
lauréate d'un Grammy,
											est en train de mettre de la musique
sur un écosystème blockchain.
											Elle l'appelle « Mycelia ».
											Et la musique est entourée
d'un contrat intelligent.
											Et la musique protège
ses droits de propriété intellectuelle.
											Pour écouter cette chanson ?

											C'est gratuit
ou coûte quelques micro-cents
											versés sur un compte numérique.
											Pour mettre la chanson
dans un film, c'est différent
											et les droits de PI sont spécifiés.
											Pour faire une sonnerie ?
C'est différent.
											Elle décrit que la chanson
devient une entreprise.
											Elle est sur cette plate-forme,
se commercialisant elle-même,
											protégeant les droits d'auteur,
											et comme la chanson 
a un système de paiement
											dans le sens de compte bancaire,
											tout l'argent revient à l'artiste
											et elle contrôle l'industrie,
											à la place de
ces intermédiaires puissants.
											Maintenant, cela est —
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Isto não é só para músicos,
é para qualquer criador de conteúdos,
											como arte,
											como invenções,
											descobertas científicas, jornalistas.
											Muita gente não recebe
uma compensação justa,
											e com as cadeias de blocos,
											poderão prosperar.
											E isso é maravilhoso.
									","
											Bu sadece şarkı yazarlarıyla değil,
											sanat gibi,
											icatlar gibi,
											bilimsel keşifler, gazetecilik gibi
											her türlü içerik yaratımını kapsıyor.
											Adil karşılık almayan her meslekten
insanlar var.
											Blok zinciri ile
											bu kişiler blok zinciri üzerinde
yüksek ücretler kazanabilecekler.
											Bu harika bir gelişme.
									","
											Ce ne sont pas que les paroliers,
											mais chaque créateur de contenu,
											comme l'art,
											comme les inventions,
											les découvertes scientifiques, 
les journalistes.
											Toutes sortes de personnes
n'ont pas d'indemnisation équitable ;
											et avec les blockchains,
											elles vont pouvoir de faire la pluie
et le beau temps sur la blockchain.
											Et c'est une chose merveilleuse.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Portanto, estas são cinco oportunidades,
de entre várias,
											para resolver um problema, a prosperidade,
que é um dos muitos problemas
											onde se pode aplicar cadeias de blocos.
									","
											Bunlar refah sorununu çözebilecek
											onlarca fırsat arasından
											sadece beş tanesi.
											Refah, blok zincirinin uygulanabileceği
											sayısız sorundan bir tanesi.
									","
											Donc, ce sont cinq possibilités
											- parmi une dizaine -
											pour résoudre un problème : la prospérité,
											qui est l'un des nombreux problèmes
											dans lesquels
les blockchains sont applicables.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											A tecnologia não cria prosperidade, claro
— são as pessoas que a criam.
											Mas a minha convicção é que, mais uma vez,
											o génio da tecnologia saiu da garrafa,
											e foi chamado por uma pessoa
ou um grupo de pessoas desconhecidas,
											nesta hora incerta
da história da humanidade
											e está a dar-nos mais uma oportunidade,
											de reescrever a matriz económica
e o ""statu quo"",
											e resolver alguns dos maiores
problemas do mundo,
											se assim quisermos.
									","
											Şimdilerde, teknoloji değil,
elbette ki insanlar refah yaratıyorlar.
											Ancak, benim bir kez daha
ifade etmek istediğim şu:
											Teknoloji, şişesinden kaçan bir cindir.
											İnsanoğlunun tarihinde
bilinmeyen bir zaman diliminde,
											bilinmeyen kişi ve kişiler tarafından
davet edilen bir cin.
											Ve bize bir başka deneme şansı veriyor,
											ekonomik güç örgüsünü,
işlerin eski düzenini yeniden
											düzelterek yazmak için bir fırsat.
											Böylelikle dünyanın
en zor sorunlarını çözebiliriz,
											eğer bunu istersek.
									","
											La technologie ne crée pas la prospérité,
bien sûr, mais les gens oui.
											Mais ce que je dis, encore une fois,
											est que le génie de la technologie
s'est échappé de la lampe
											et il a été convoqué
par une ou des personnes inconnues
											à cette époque incertaine 
dans l'histoire humaine
											et il nous offre une autre chance,
											une autre occasion de réécrire
la grille de puissance économique
											et l'ancien ordre des choses,
											et de résoudre une partie des problèmes 
les plus difficiles du monde,
											si on le veut.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											Obrigado.
									","
											Teşekkür ederim.
									","
											Merci.
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
"
","
","
",How the blockchain is changing money and business,Don Tapscott,18:49,"business,collaboration,computers,data,economics,future,innovation,Internet,privacy,security,society,software,technology,trust,blockchain,cryptocurrency"
