fr,en,tr,de,es,pt,title,speaker,duration,tags
"
											Je suis également très intéressé par la cuisine.
											Quand j'étais à Microsoft, j'ai pris un congé
											et ai rejoint une école de chef cuisinier en France.
											Je travaillais, en même temps que chez Microsoft,
											dans un des meilleurs restaurants de Seattle,
											et donc je cuisine beaucoup.
											J'ai fait parti d'une équipe qui a gagné
											le championnat du monde du barbecue.
											Le barbecue est intéressant, car c'est une des nourritures cultes
											comme le chili, ou la bouillabaisse.
											De nombreux endroits ont une nourriture culte
											à laquelle les gens sont énormément attachés.
											Il y a énormément de traditions, il y a des secrets,
											et j'essaie d'utiliser
											une approche très scientifique.
											Ceci est ma dernière cuisinière,
											si ça a l'air plus compliqué qu'un réacteur nucléaire,
											c'est parce que c'est bien le cas.
											Mais si vous vous amusez avec tous ces boutons et cadrans —
											et bien sûr, les vrais contrôles passent par des logiciels —
											vous pouvez faire d'excellents travers de porc.
									","
											Now, I'm also very interested in cooking.
											While I was at Microsoft, I took a leave of absence
											and went to a chef school in France.
											I used to work, also while at Microsoft,
											at a leading restaurant in Seattle,
											so I do a lot of cooking.
											I've been on a team that won
											the world championship of barbecue.
											But barbecue's interesting, because it's one of these cult foods
											like chili, or bouillabaisse.
											Various parts of the world will have a cult food
											that people get enormously attached to —
											there's tremendous traditions, there's secrecy.
											And I'm trying to use a very
											scientific approach.
											So, this is my latest cooker,
											and if this looks more complicated than the nuclear reactor,
											that's because it is.
											But if you get to play with all those knobs and dials —
											and of course, really the controller over there does it all on software —
											you can make some terrific ribs.
									","
											Şu aralar yemek pişirmekle çok ilgiliyim.
											Mikrosoft'ta çalışırken, izin almış
											ve Fransa'ya ahçılık okuluna gitmiştim.
											Yine Mikrosoft'ta çalışırken, aynı zamanda
											Seattle'da önde gelen bir restorantta da
											çalışıyordum, çok yemek pişiririm.
											Barbekü dünya şampiyonluğuna sahip
											bir takımda yer aldım.
											Ama barbekü ilginçtir, chili veya bouillabaisse gibi kült
											haline gelmiş yemeklerdendir.
											Bazı kesimlerin insanlarda
											bağımlılık yaratan kült yemekleri oluyor.
											Çok fazla gelenek ve gizem var,
											ve bende son derece bilimsel
											bir yaklaşım içindeyim.
											İşte bu en son pişiricim,
											ve eğer bu nükleer reaktörden daha kompleks gözüküyorsa,
											bu zaten öyle olduğu için.
											Bütün bu düğüm ve tuşlarla oynadığınızda
											ve elbette, kontrol cihazı bunları bir yazılımla yapıyor,
											harika pirzolalar yapabiliyorsunuz.
									","
											Ich interessiere mich auch sehr für das Kochen.
											Als ich bei Microsoft war, nahm ich eine Auszeit
											und ging in eine Kochschule in Frankreich.
											Auch während ich bei Microsoft war,
											arbeitete ich in einem der führenden Restaurants in Seattle,
											ich koche also sehr viel.
											Ich war in dem Team, das
											die Grillweltmeisterschaft gewonnen hat.
											Aber Barbecue ist interessant, weil es Kultstatus hat,
											wie Chilli oder Bouillabaisse.
											Verschiedene Teile der Welt haben ein Kultgericht,
											an dem die Menschen sehr stark hängen –
											es gibt große Traditionen und es gibt Geheimnisse.
											Und ich versuche, einen sehr
											wissenschaftlichen Ansatz zu verwenden.
											Nun, das ist mein neuester Herd,
											und dies sieht viel komplizierter aus als der Nuklearreaktor,
											weil es tatsächlich so ist.
											Aber wenn Sie mit all diesen Knöpfen und Reglern spielen –
											die natürlich alle über Software gesteuert werden –
											können Sie ganz fantastische Rippchen machen.
									","
											Bueno, también estoy muy interesado en la cocina.
											Cuando estaba en Microsoft, tomé una licencia
											y fui a Francia a una escuela de chefs.
											Solía trabajar, a la vez que en Microsoft,
											en un importante restaurante en Seattle,
											así que cocino bastante.
											He estado en un equipo que ganó
											la copa mundial de barbacoas.
											La barbacoa es interesante, porque es una de esas comidas de culto
											como el chile, o la bouillabaisse.
											Cada sitio tiene una comida de culto
											que la gente adora enormemente.
											Hay tradiciones tremendas, hay secretismo,
											y yo trato de usar
											una perspectiva muy científica.
											Así que esta es mi última barbacoa,
											y si parece más complicada que un reactor nuclear,
											es porque lo es.
											Pero si empiezas a jugar con todos estos botones y esferas,
											y, naturalmente, el control se hace todo con software,
											se pueden hacer unas costillas riquísimas.
									","
											Também me interesso muito por culinária.
											Quando estava na Microsoft,
tirei uma licença sem vencimento
											e fui para uma escola
de ""chefs"" em França.
											Também costumava trabalhar,
quando estava na Microsoft,
											num importante restaurante em Seattle,
											por isso, cozinho bastante.
											Estive numa equipa que ganhou
o campeonato mundial de churrasco.
											O churrasco é interessante
porque é um desses alimentos de culto,
											como o chili, ou o ""bouillabaisse"".
											Em diversas partes do mundo
há um alimento de culto
											a que as pessoas estão muito apegadas
											— há tradições tremendas,
há secretismo.
											E eu tento usar uma abordagem
muito científica.
											Esta é a minha última churrasqueira.
											Se parece mais complicada
do que o reator nuclear
											é porque é mesmo.
											(Risos)
											Mas, se quiserem brincar
com todos estes botões e mostradores
											— este controlador faz tudo
segundo o programa —
											podem fazer umas costeletas excelentes.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
									","
											(Laughter)
									","
											kahkahalar
									","
											(Gelächter)
									","
											(Risas)
									","
											(Risos)
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Ceci est une centrifugeuse à grande vitesse.
											Vous devriez tous en avoir une dans votre cuisine
											à côté de votre Turbochef.
											Ceci soumet les ingrédients à une force d'environ 50.000 fois
											la gravité normale,
											et, mon Dieu, ce que cela peut clarifier le bouillon de poulet.
											Vous ne pourriez pas le croire!
											J'effectue une série d'expériences macabres
											sur la nourriture —
											dans ce cas, j'essaye de calibrer un modèle mathématique
											afin que l'on puisse prédire de manière exacte
											ce que sont les temps de cuisson internes.
											Il se trouve que, petit A, c'est utile, et pour un geek comme moi, c'est fun.
											La théorie est en rouge,
											et l'expérience est en noir.
											Donc soit je suis très fort pour truquer, ou —
											ou ce modèle en particulier semble marcher.
									","
											This is a high-speed centrifuge.
											You should all have one in your kitchen,
											beside your Turbochef.
											This subjects food to a force about 50,000 times
											that of normal gravity,
											and oh boy, does it clarify chicken stock.
											You would not believe it!
											I perform a series of ghoulish experiments
											on food —
											in this case, trying to calibrate a mathematical model
											so that one can predict exactly
											what the internal cooking times are.
											It turns out, A, it's useful, and for a geek like me, it's fun.
											Theory is red,
											black is experiment.
											So, I'm either really good at faking it,
											or this particular model seems to work.
									","
											Bu yüksek hızda bir santrifüj.
											Turboşef'inizin yanında hepinizin mutfağında
											bundan da birer tane olmalı.
											Bu yemeğinizi yaklaşık normal yer çekiminin
											500.000 katı bir güce maruz bırakıyor,
											ve aman allahım, bütün bir tavuğu nasıl temizliyor.
											İnanamazsınız...
											Yemekler üstünde bazı iğrenç deneyler
											gerçekleştirdim—-
											Burada, matematiksel bir modeli kalibre etmeye çalışıyorum,
											böylece yemeğinizin içinin pişme
											zamanını tam olarak tahmin edebiliyorsunuz.
											A.Kullanışlı birşey B.Benim gibi inekler için eğlenceli.
											Teori kırmızı,
											siyah olan deney.
											Ya çok iyiyim yada iyi numara yapıyorum—
											veya bu model çalışıyor gibi duruyor.
									","
											Dies ist eine Hochgeschwindigkeits-Zentrifuge.
											Sie sollten alle eine in Ihrer Küche haben,
											neben Ihrem Backofen.
											Lebensmittel werden mit einer Schleuderkraft bearbeitet, die etwa 50.000-mal
											stärker ist als die normale Erdanziehungskraft,
											und, meine Güte, wie sie die Hühnerbrühe klärt!
											Sie würden es nicht glauben!
											Ich mache eine ganze Reihe von schaurigen Experimenten
											mit Essen –
											in diesem Fall versuche ich, ein mathematisches Modell zu kalibrieren,
											damit man innere Garzeiten
											exakt voraussagen kann.
											Es ist sehr nützlich und einem Geek wie mir macht es einfach Spaß.
											Die Theorie ist rot,
											das Experiment schwarz.
											Also bin ich entweder ein hervorragender Fälscher,
											oder dieses Modell scheint zu funktionieren.
									","
											Esto es un centrifugador de alta velocidad.
											Todo el mundo debería tener uno en su cocina
											al lado de la Turbochef.
											Esto somete la comida a una fuerza de aproximadamente 50.000 veces
											la gravedad normal,
											y ¡cómo aclara el caldo de pollo!
											¡No lo podrían creer!
											Hago una serie de experimentos brutales
											con la comida.
											En este caso, trato de calibrar un modelo matemático
											para poder predecir con exactitud
											los tiempos de cocción internos.
											Y resulta que, A, es útil, y para un loco como yo, es divertido.
											La teoría está señalada en rojo,
											el experimento en negro.
											Así que, o soy muy bueno falsificándolo, o,
											o este modelo en concreto parece funcionar.
									","
											Isto é um centrifugador
de alta velocidade.
											Todos deviam ter um na cozinha,
ao lado do Turbochef.
											Isto sujeita os alimentos a uma força
											50 000 vezes superior
à da gravidade normal
											mas clarifica a canja de galinha
											de uma forma incrível!
											(Risos)
											Eu faço uma série de experiências
brutais com os alimentos.
											Neste caso, tento calibrar
um modelo matemático
											para poder prever exatamente
											qual é o tempo de cozedura interna.
											Acontece que é útil e,
para um ""geek"" como eu, é divertido.
											A teoria está a vermelho,
											o preto é a experiência.
											Assim, ou eu sou muito bom falsário
											ou este modelo parece funcionar.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Une autre chose aléatoire que je fais
											est la recherche d'intelligence extraterrestre,
											ou SETI.
											Il se peut que vous connaissiez le film ""Contact,""
											qui l'a en quelque sorte fait connaître.
											Il se trouve que ce sont de vraies personnes
											qui vont chercher des extraterrestres de manière très scientifique.
											En fait, presque tout le monde dans le film
											est basé sur un véritable personnage, une véritable personne.
											Donc, le personnage de Jodie Foster
											est en fait cette femme, Jill Tarter,
											et Jill a dédié sa vie à ça.
											Vous savez, de nombreuses personnes risquent leur vie
											dans un bref acte d'héroïsme,
											ce qui est assez cool,
											mais Jill a
											ce que j'appelle l'héroïsme lent.
											Elle parie sa vie professionnelle sur quelque chose qui,
											selon ses propres calculs,
											pourrait ne pas marcher pendant les mille prochaines années — et peut-être jamais.
											J'aime soutenir les gens qui risquent leur vie.
									","
											So, another random thing I do
											is the search for extraterrestrial intelligence,
											or SETI.
											And you may be familiar with the movie ""Contact,""
											which sort of popularized that.
											It turns out there are real people who go out
											and search for extraterrestrials in a very scientific way.
											In fact, almost everybody in the movie
											is based on a real character, a real person.
											So, the Jodie Foster character here
											is actually this woman, Jill Tarter,
											and Jill has dedicated her life to this.
											You know, a lot of people risk their lives
											in a brief act of heroism,
											which is kind of cool,
											but Jill has
											what I call slow heroism.
											She is risking her professional life on something
											that her own calculations show
											may not work for a thousand years — may not ever.
											So, I like to support people that are risking their lives.
									","
											Yaptığım başka bir şey de
											dünya dışı zeka araştırması,
											veya SETI.
											""Temas"" filmini anımsayabilirsiniz,
											o filmle popülerlik kazanmıştı.
											Gerçekten de dışarıya çıkıp son derece bilimsel yollarla
											dünya dışı zekalara ulaşmaya çalışan insanlar varmış.
											Aslında filmdeki herkes, gerçek bir karakter
											gerçek kişi üzerine yazılmış.
											Buradaki Jodie Foster karakteri aslında
											Jill Tarter adında gerçek bir kadın,
											ve Jill hayatını bu işe adamış.
											Bilirsiniz, pek çok insan hayatını, belirli
											bir kahramanlık hareketiyle riske atar,
											bu havalı bir şey,
											ama Jill'de olan şeye ben
											yavaş kahramanlık diyorum.
											Kendi kişisel hesaplamalarıyla,
											Binlerce yıl sonra çalışacak veya çalışmayacak
											bir şey için çalışma hayatını riske atıyor.
											Bende hayatlarını riske atan kişilere yardım etmeyi seviyorum.
									","
											Eine weitere willkürliche Sache, der ich nachgehe,
											ist die Suche nach außerirdischer Intelligenz,
											oder SETI.
											Und Sie kennen vielleicht den Film ""Contact"",
											der das Konzept mehr oder weniger bekannt gemacht hat.
											Es stellt sich heraus, dass es wirklich Menschen gibt, die losziehen
											und die Suche nach außerirdischem Leben sehr wissenschaftlich angehen.
											In Wahrheit basiert fast jeder in dem Film
											auf einem realen Charakter, einer echten Person.
											Nun, der Jodie-Foster-Charakter hier
											ist tatsächlich diese Frau, Jill Tarter,
											und Jill hat ihr Leben dieser Forschung gewidmet.
											Wissen Sie, viele Menschen riskieren in
											einer kurzen Tat des Heldentums ihr Leben,
											was ziemlich cool ist,
											aber Jill hat etwas,
											was ich ""langsames Heldentum"" nenne.
											Sie riskiert ihr berufliches Leben für etwas,
											das nach ihren eigenen Berechnungen
											nicht einmal in tausend Jahren funktionieren mag – vielleicht sogar niemals.
											Ich liebe es, Menschen zu unterstützen, die ihr Leben riskieren.
									","
											Otra de las cosas aleatorias que hago
											es buscar inteligencia extraterrestre,
											o SETI.
											Puede que les sea familiar la película ""Contacto"",
											que lo popularizó.
											Resulta que hay gente de verdad que
											busca extraterrestres de forma muy científica.
											De hecho, casi todos los personajes en la película
											están basados en un personaje real, en una persona real.
											Así, el personaje de Jodie Foster aquí
											es en realidad esta mujer, Jill Tarter,
											que ha dedicado toda su vida a esto.
											¿Saben? Mucha gente arriesga su vida
											en un breve acto de heroísmo,
											que está bien,
											pero lo de Jill es
											lo que yo llamo ""heroísmo lento"".
											Ella está arriesgando su vida profesional en algo
											que sus propios cálculos demuestran
											que puede que no funcione en mil años, o que nunca funcione.
											A mí me gusta apoyar a gente que arriesga su vida.
									","
											Uma outra coisa ao acaso que eu faço
											é procurar inteligência extraterrestre.
											em abreviado, a SETI.
											Talvez conheçam o filme ""Contact""
que popularizou isso.
											Acontece que há pessoas
											que procuram extraterrestres
de forma científica.
											Quase toda a gente, no filme,
											baseia-se numa personagem real,
numa pessoa real.
											A personagem de Jodie Foster
											é esta mulher, Jill Tarter,
											que dedicou toda a vida a isto.
											Muitas pessoas arriscam a vida
num breve ato de heroísmo
											o que é muito louvável.
											Mas Jill tem uma coisa
											a que eu chamo heroísmo lento.
											Arriscou a sua vida profissional
numa coisa
											que os seus cálculos mostram
											que pode não funcionar
durante mil anos, talvez mesmo nunca.
											Gosto de apoiar pessoas
que arriscam a sua vida.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Après que le film sorte, bien sûr, beaucoup se sont intéressé à SETI.
											Mes enfants ont vu le film,
											et ensuite ils sont venus me voir et m'ont dit,
											""Donc, papa, donc — donc —
											ce personnage — c'est Jill, c'est ça ? ""
											J'ai dit, ""Oh oui, oui, absolument.""
											""Et cette autre personne, c'est quelqu'un — "" J'ai dit, ""Oui.""
											Ils ont dit, ""Hé bien, tu vois ce riche qui donne la chair de poule dans le film ?
											Est-ce que c'est toi ? ""
											J'ai dit, ""Bon, tu sais, ce n'est qu'un film ! Voyons ! ""
									","
											After the movie came out, of course, there was a lot of interest in SETI.
											My kids saw the movie,
											and afterwards they came to me and they said,
											""So, Dad, so — so —
											that character — that's Jill, right?""
											I said, ""Oh, yeah, yeah — absolutely.""
											""And that other person, that's someone — "" I said, ""Yes.""
											They said, ""Well, you know that creepy rich guy in the movie?
											Is that you?""
											I said, ""Well, you know, it's just a movie! Come on.""
									","
											Filmden sonra SETI'ye ilgi arttı.
											Çocuklarım filmi seyrettikten
											sonra bana gelip, ""Baba, baba...O karakter Jill'di,
											değil mi?"" diye sordular.
											Onlara ""Evete, evet, kesinlikle,
											o karakter Jill'di"" dedim.
											""Ve şu diğer kişi, o bizim—"" Onlara ""Evet"" dedim.
											""Filmdeki şu ürpertici zengin adamı biliyorsun ya? O sen misin?""
											diye sordular.
											Bende ""Bunun sadece bir film olduğunu biliyorsunuz!"" dedim.
									","
											Nachdem der Film rauskam, gab es natürlich eine Menge Interesse an SETI.
											Meine Kinder haben den Film gesehen
											und kamen nachher zu mir und sagten,
											""Also, Papa, also – also –
											diese Rolle – das ist Jill, richtig?""
											I sagte, ""Oh, ja, ja – auf jeden Fall.""
											""Und diese andere Person, das ist jemand –"" Ich sagte, ""Ja.""
											Sie sagten, ""Nun, weißt du, dieser seltsame reiche Mann in dem Film?
											Bist du das?""
											Ich sagte, ""Naja, ihr wisst ja, das ist nur ein Film. Kommt schon.""
									","
											Después de que saliera la película, naturalmente, hubo un gran interés en SETI.
											Mis hijos vieron la película,
											y después vinieron y me preguntaron:
											""Entonces, papá, así que —
											ese personaje, es Jill, ¿no?""
											Y les contesté: ""Sí, desde luego""
											""Y ese otro personaje, es alguien..."" Y les dije: ""Sí"".
											Y me dijeron: ""Bueno, y ese ricachón antipático en la película,
											¿eres tú?""
											Y les dije: ""Bueno, vale, ¡es sólo una película!
									","
											Depois de o filme ser lançado,
houve muito interesse pela SETI.
											Os meus filhos viram o filme,
											e depois vieram ter comigo e disseram:
											""Então, papá, então,
aquela personagem era Jill, não era?""
											Eu disse: ""Claro, evidentemente""
											""E a outra pessoa, é alguém...""
Eu disse: ""É"".
											E eles: ""Conheces aquele tipo rico
e sinistro no filme?
											""És tu?""
											(Risos)
											E eu: ""Bom, é apenas um filme"".
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
									","
											(Laughter)
									","
											kahkahalar
									","
											(Gelächter)
									","
											(Risas)
									","
											(Risos)
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Donc, l'institut SETI,
											avec une peu d'aide de ma part, et beaucoup d'aide de Paul Allen
											et de tout un tas d'autres gens,
											construit un radio télescope exclusivement dédié à ça
											à Hat Creek, en Californie,
											pour faire ce travail, SETI.
											Je voyage beaucoup, et je change souvent de téléphone portable,
											et la seule personne qui est systématiquement mise à jour
											sur tous mes téléphones portables et bipers et tout le reste
											est Jill, car je ne veux vraiment pas manquer
											""l'Appel.""
									","
											So, the SETI Institute,
											with a little bit of help from me, and a lot of help from Paul Allen
											and a variety of other people,
											is building a dedicated radio telescope
											in Hat Creek, California,
											so they can do this SETI work.
											Now, I travel a lot, and I change cell phones a lot,
											and the one person who always gets updated
											on all my cell phones and pagers and everything else
											is Jill, because I really don't want to miss
											""the call.""
									","
											SETI enstitüsünde
											biraz benden, çok fazla Paul Allen'den ve
											diğer kişilerden gelen desteklerle
											Hat Creek, California'da
											bu SETI işini yapabilmek için
											bir radyo teleskop inşa ediyorlar.
											Çok gezdiğim için, çok fazla telefon değiştiriyorum,
											ve tüm bu telefonlarım hakkında haberdar ettiğim,
											bütün kayıtlarımda, çağrı cihazlarımda ve herşeyde
											olan tek kişi de Jill, çünkü ""O çağrıyı""
											kaçırmak istemiyorum.
									","
											So, das SETI-Institut baut
											mit ein bisschen Hilfe von mir und einer Menge Hilfe
											von Paul Allen und einer ganzen Reihe anderer Menschen
											ein ausgerichtetes Radio-Teleskop
											in Hat Creek in Kalifornien,
											damit sie diese SETI-Arbeit machen können.
											Nun, ich reise sehr viel und ich ändere oft mein Mobiltelefon,
											und die Person, die immer über alle meine
											Mobiltelefone und Pager und alles andere informiert wird,
											ist Jill, denn ich möchte auf gar keinen Fall
											""den Anruf"" verpassen.
									","
											Así que el instituto SETI,
											con un poco de mi ayuda y mucha de Paul Allen
											y de muchas otras personas,
											está construyendo con gran dedicación un radio-telescopio
											en Hat Creek, California,
											para poder seguir con su trabajo SETI.
											Yo viajo mucho, y cambio mucho de teléfono celular,
											y la única persona que siempre tiene
											todos mis celulares, bipers y todo lo demás actualizado
											es Jill, porque de verdad no quiero perderme
											""la llamada"".
									","
											Então, o Instituto da SETI,
											com um pouco da minha ajuda,
e muita ajuda de Paul Allen,
											e de uma série de outras pessoas,
											está a construir um rádio telescópio
											em Hat Creek, na Califórnia,
											para poderem trabalhar nesta SETI.
											Eu viajo muito e mudo muitas vezes
de telemóvel,
											e Jill é uma das pessoas que sabe sempre
											o número do meu telemóvel,
do ""pager"" e de tudo o resto,
											porque eu não quero perder a ""chamada"".
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											(Rire)
									","
											(Laughter)
									","
											kahkahalar
									","
											(Gelächter)
									","
											(Risas)
									","
											(Risos)
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
											Je veux dire, vous pouvez imaginer ça ? E.T. téléphone maison,
											et je suis, genre, pas là ? Vous voyez, horrible !
											Je fais beaucoup de travail sur les dinosaures.
											Je suis connu des TEDsters comme le type qui couche avec des dinosaures.
											Et cette réflexion me contrarie.
											Je vais parler d'un aspect différent des dinosaures,
											qui est celui de leur découverte.
											Pour trouver des dinosaures, vous marchez dans d'horribles conditions
											à la recherche d'un dinosaure.
											Cela a l'air vraiment stupide, mais c'est ainsi.
											Ce sont des conditions horrible car
											là où vous avez une bonne météo,
											des plantes poussent.
											Et vous n'avez pas d'érosion, et vous ne voyez aucun dinosaure.
											Donc vous trouvez toujours les dinosaures
											dans les déserts ou les terres désolées —
											des endroits où il y a très peu de plantes
											et des crues éclair au printemps.
											Vous savez, les skieurs prient pour avoir de la neige?
											Les paléontologistes prient pour avoir de l'érosion.
									","
											I mean, can you imagine? E.T.'s phoning home,
											and I'm not, like, there? You know, horrible!
											So, I do a lot of work on dinosaurs.
											I'm known to TEDsters as the guy that has sex with dinosaurs.
											And I resemble that remark.
											I'm going to talk about a different aspect of dinosaurs,
											which is the finding of them.
											Now, to find dinosaurs, you hike around in horrible conditions
											looking for a dinosaur.
											It sounds really dumb, but that's what it is.
											It's horrible conditions, because
											wherever you have nice weather,
											plants grow,
											and you don't get any erosion, and you don't see any dinosaurs.
											So, you always find dinosaurs
											in deserts or badlands,
											areas that have very little plant growth
											and have flash floods in the spring.
											You know, skiers pray for snow?
											Paleontologists pray for erosion.
									","
											Düşünsenize, E.T. evi arıyor,
											ve ben evde yokum?? Berbat!
											Dinazorlar hakkında da çok iş yapıyorum.
											TEDster'lar için ben dinazorlarla seks yapan kişiyim.
											Ve bu yoruma da benziyorum.
											Bugün dinazorların başka hallerinden, onları bulmaktan
											bahsedeceğim.
											Dinazorları bulmak için berbat durumlarda çevrede yürüyüp
											dinazor ararsınız.
											Bu çok aptalca geliyor ama durum budur.
											Berbat koşullar dedim çünkü
											havanın güzel olduğu yerlerde
											bitkiler büyüyor.
											Erozyon olmuyor, siz de dinazor görmüyorsunuz.
											Yani dinazorları her zaman çöllerde
											veya kötü alanlarda—
											çok az bitkinin büyüdüğü ve baharda
											sellere maruz kalan yerlerde buluyorsunuz.
											Nasıl kayakçılar kar duasına çıkar,
											Paleontologistsler de erozyon duası yapar.
									","
											Ich meine, können Sie sich das vorstellen? E.T. telefoniert nach Hause
											und ich bin nicht da? Das wäre schrecklich!
											Also, ich arbeite eine Menge mit Dinosauriern.
											Ich bin bei den TEDstern bekannt als der Mann, der mit Dinosauriern schläft.
											Und dieser Kommentar passt zu mir.
											Ich werde über einen anderen Aspekt von Dinosauriern sprechen,
											und zwar ihr Auffinden.
											Um Dinosaurier zu finden, müssen Sie unter schrecklichen Umständen umherwandern
											und nach Dinosauriern Ausschau halten.
											Es klingt blöd, aber so ist das.
											Es sind schreckliche Umstände, denn
											wo immer Sie schönes Wetter haben,
											wachsen Pflanzen,
											und dann haben Sie keine Erosion und dann sehen Sie keine Dinosaurier.
											Also finden Sie Dinosaurier
											in Wüsten oder Ödland,
											an Orten, wo nur wenig Pflanzen wachsen
											und die im Frühjahr Sturzfluten haben.
											Wissen Sie, Skifahrer beten für Schnee.
											Paläontologen beten für Erosionen.
									","
											¿Pueden imaginárselo? E.T. llamando a casa,
											¿y no estoy? ¡Horrible!
											También trabajo mucho con dinosaurios.
											Entre los seguidores de TED se me conoce como el tipo que tiene sexo con dinosaurios.
											¡Y puede que lo parezca!
											Pero voy a hablar de un aspecto diferente de los dinosaurios,
											de cómo encontrar dinosaurios.
											Para encontrar dinosaurios hay que caminar en condiciones horribles,
											en su búsqueda.
											Suena bastante tonto, pero eso es lo que es.
											Son condiciones horribles porque
											donde hace buen tiempo,
											las plantas crecen.
											Y no hay erosión, y no se ve ningún dinosaurio.
											Así que siempre se encuentran dinosaurios
											en desiertos o en tierras baldías,
											áreas en las que muy pocas plantas crecen
											y que sufren rápidas inundaciones en la primavera.
											¿Saben que los esquiadores rezan para que nieve?
											Bueno, los paleontólogos rezan para que haya erosión.
									","
											Ou seja, já imaginaram?
											Um E.T. telefona lá para casa,
e eu não estou lá? É horrível!
											Trabalho muito com dinossauros.
											Sou conhecido dos TEDistas como o tipo
que faz sexo com dinossauros.
											Esse comentário magoa-me.
											Vou falar de um aspeto diferente
dos dinossauros
											que é encontrá-los.
											Para encontrar dinossauros,
caminhamos em condições terríveis
											à procura de um dinossauro.
											Parece estúpido, mas é mesmo assim.
											São condições terríveis
											porque, nos locais onde o clima é bom,
											as plantas crescem
											e não há erosão e não vemos
dinossauros nenhuns.
											Por isso, só encontramos dinossauros
											em desertos ou terras áridas,
											áreas que têm poucas plantas
											e têm inundações na primavera.
											Os esquiadores rezam pela neve,
											os paleontólogos rezam pela erosão.
									","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
"
","
","
","
","
","
","Archeology, animal photography, BBQ ...",Nathan Myhrvold,17:14,"animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology"
