es,pt,en,de,title,speaker,duration,tags
"
											De lo que estamos hablando aquí 
no es de una revolución sexual,
											sino de una evolución sexual, 
de aprender de otras partes del mundo,
											de adaptación a 
las condiciones locales,
											de forjar nuestro propio camino, 
y no de seguir uno trazado por otros.
											Ese camino, espero, nos llevará un día
al derecho a controlar nuestro propio cuerpo,
											y a acceder a la información 
y servicios que necesitemos,
											a llevar una vida sexual 
satisfactoria y segura.
											El derecho a expresar 
nuestras ideas libremente,
											a casarse con quien elegimos,
a elegir a nuestros propios compañeros,
											a ser sexualmente activos o no, 
a decidir si tener hijos y cuándo,
											todo esto sin fuerza,
violencia o discriminación.
									","
											Não estamos a falar de uma revolução sexual,
											mas de uma evolução sexual, 
aprendendo com outras partes do mundo,
											adaptando-nos às condições locais,
											forjando o nosso caminho, 
e não seguindo um aberto por outro.
											Esse caminho, espero, irá levar-nos um dia 
ao direito de mandarmos no nosso corpo
											e a aceder à informação 
e aos serviços de que precisamos
											para termos vidas sexuais 
satisfatórias e seguras.
											O direito a expressarmos 
as nossas ideias livremente,
											a casarmos com quem escolhermos, 
a escolhermos os nossos companheiros,
											a sermos ou não sexualmente ativos, 
a decidirmos se queremos ter filhos e quando,
											tudo isto sem violência, força ou discriminação.
									","
											What we're talking here is not about a 
sexual revolution,
											but a sexual evolution, 
learning from other parts of the world,
											adapting to local conditions,
											forging our own path,
not following one blazed by another.
											That path, I hope, will one day lead us 
to the right to control our own bodies,
											and to access the information 
and services we need
											to lead satisfying and safe sexual lives.
											The right to express our ideas freely,
											to marry whom we choose, 
to choose our own partners,
											to be sexually active or not,
to decide whether to have children and when,
											all this without violence or force or discrimination.
									","
											Was wir hier besprechen, handelt nicht 
von einer sexuellen Revolution,
											sondern einer Evolution, dass wir von 
anderen Teilen der Welt lernen,
											dieses Gelernte den örtlichen 
Gegebenheiten anpassen,
											uns unseren eigenen Weg bahnen
und nicht dem vorgegebenen folgen.
											Dieser Weg, so hoffe ich, wird uns 
eines Tages zu dem Recht führen,
											selbst über unsere Körper zu bestimmen,
											und Zugang zu all den Informationen 
und Diensten zu haben, die wir brauchen,
											um ein befriedigenderes und sicheres 
Sexualleben zu führen.
											Das Recht, unsere Ideen 
und Gedanken frei auszudrücken,
											die zu heiraten, die wir wählen, 
unsere Partner selbst zu wählen,
											sexuell aktiv zu sein oder nicht, 
zu entscheiden,
											ob und wann man Kinder bekommt,
											und all das ohne Gewalt, Zwang 
oder Diskriminierung.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											Hoy, estamos muy lejos de esto
en todo el mundo árabe,
											y hay tanto que 
necesita cambiar:
											derecho, educación, medios 
de comunicación, economía...
											la lista sigue y sigue
											y es trabajo de una 
generación, por lo menos.
									","
											Estamos longe disso, na região árabe,
											e há muita coisa que precisa de mudar:
											a lei, a educação, os ""media"", a economia...
											A lista é interminável
											e é trabalho para, pelo menos, uma geração.
									","
											Now we are very far from this 
across the Arab region,
											and so much needs to change:
											law, education, media, the economy,
											the list goes on and on,
											and it is the work of a generation, at least.
									","
											Heute sind wir im arabischen Raum 
weit davon entfernt,
											und es muss sich so vieles ändern:
											Recht, Bildung, Medien, die Wirtschaft,
											diese Liste ist endlos,
											und es braucht 
mindestens eine Generation.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											Pero comienza con un viaje 
que yo ya he hecho,
											cuestionar duramente 
las creencias heredadas
											sobre la vida sexual.
											Un viaje que ha servido 
para fortalecer mi fe,
											y aprecio por las historias 
y culturas locales
											mostrándome posibilidades 
donde alguna vez solo vi absolutos.
									","
											Mas começa com uma viagem 
que eu própria fiz,
											formulando perguntas difíceis 
sobre conhecimentos recebidos
											sobre a vida sexual.
											E é uma viagem que só serviu 
para fortalecer a minha fé
											e a minha apreciação 
pelas histórias e culturas locais,
											ao mostrar-me possibilidades 
onde antes só via absolutos.
									","
											But it begins with a journey that I myself have made,
											asking hard questions of received wisdoms
											in sexual life.
											And it is a journey which has
only served to strengthen my faith,
											and my appreciation of local histories and cultures
											by showing me possibilities 
where I once only saw absolutes.
									","
											Aber es beginnt mit einer Reise 
wie ich sie selbst unternahm,
											die gegebenen Ansichten 
des Sexuallebens
											zu hinterfragen.
											Und es ist eine Reise, 
die meinen Glauben sogar stärkte,
											und meine Wertschätzung für 
die örtliche Geschichte und Kultur,
											indem sie mir Möglichkeiten zeigte, 
wo ich früher nur Absolutes sah.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											Con el caos que reina en 
muchos países de la región árabe,
											hablar de sexo, 
desafiar los tabúes,
											buscar alternativas,
puede parecer un lujo.
									","
											Agora, devido ao tumulto 
em muitos países da região árabe,
											falar sobre sexo, 
desafiar os tabus,
											procurar alternativas 
pode parecer um luxo.
									","
											Now given the turmoil in many
countries in the Arab region,
											talking about sex, 
challenging the taboos,
											seeking alternatives might sound like
something of a luxury.
									","
											Angesichts des Aufruhrs 
in vielen arabischen Ländern
											mag es wie ein gewisser Luxus erscheinen,
											über Sex zu sprechen, Tabus anzuzweifeln 
und Alternativen zu suchen.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											Pero en este momento 
crítico de la historia,
											si no aseguramos 
libertad y justicia,
											dignidad e igualdad,
											privacidad y autonomía en nuestra vida 
personal, en nuestra vida sexual,
											será muy difícil lograrlo 
en la vida pública.
									","
											Mas neste momento crítico da História,
											se não ancorarmos a liberdade e a justiça,
											a dignidade e a igualdade,
											a privacidade e a autonomia 
nas nossas vidas pessoais e sexuais,
											será muito difícil alcançá-las na vida pública.
									","
											But at this critical moment in history,
											if we do not anchor freedom and justice,
											dignity and equality,
											privacy and autonomy in our personal lives,
in our sexual lives,
											we will find it very hard to achieve in public life.
									","
											Aber an diesem kritischen Punkt 
in der Geschichte
											werden wir es schwer haben, 
Freiheit und Gerechtigkeit,
											Würde und Gleichheit,
											Privatsphäre und Eigenständigkeit 
im öffentlichen Leben zu erreichen,
											wenn wir sie nicht in unserem Privatleben, 
unserem Sexualleben verankern.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											La política y lo sexual son compañeros íntimos 
y eso es cierto para todos nosotros.
											No importa donde 
vivamos y amemos.
									","
											A política e o sexo são companheiros íntimos 
de cama, e isso aplica-se a todos nós,
											independentemente de onde vivemos ou amamos.
									","
											The political and the sexual are intimate bedfellows,
and that is true for us all.
											no matter where we live and love.
									","
											Politik und Sexualität 
sind intime Bettgenossen,
											und das trifft auf uns alle zu,
											egal wo wir leben und lieben.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											Gracias.
									","
											Obrigada.
									","
											Thank you.
									","
											Vielen Dank.
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Applause)
									","
											(Applaus)
									",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
"
","
","
","
",A little-told tale of sex and sensuality,Shereen El Feki,16:10,"Egypt,Middle East,TED Fellows,culture,relationships,sex"
