en,fr,es,title,speaker,duration,tags
"
											SR: I don't know, there's a lot
of interesting stuff out there.
											Obviously British television
is always amazing
											and always does interesting things.
											I don't get to watch a lot of TV,
											mainly because I'm busy working.
											And I pretty much try not to watch
very much television at all,
											even American television,
until I'm done with a season,
											because things start
to creep into my head otherwise.
											I start to wonder, like,
											why can't our characters wear crowns
and talk about being on a throne?
											It gets crazy.
											So I try not to watch much
until the seasons are over.
											But I do think that there's a lot of
interesting European television out there.
											I was at the International Emmys
											and looking around and seeing
the stuff that they were showing,
											and I was kind of fascinated.
											There's some stuff
I want to watch and check out.
									","
											SR : Il y a beaucoup
de choses intéressantes.
											La télévision britannique
est toujours extraordinaire
											et fait toujours des choses intéressantes.
											Je ne regarde pas beaucoup la télévision,
											surtout parce que je suis
occupée avec mon travail.
											J'essaye de ne pas trop
regarder la télévision,
											même la télévision américaine,
avant d'avoir fini une saison,
											car sinon tout ça s'insinue dans ma tête.
											Et après je me demande
											pourquoi nos personnages n'ont pas
de couronne et ne parlent pas d'un trône.
											Ça devient fou.
											Je ne regarde pas grand chose
avant la fin de nos saisons.
											Mais je pense qu'il y a beaucoup
de télévision européenne intéressante.
											J'étais aux Emmy internationaux,
											j'ai regardé ce qu'ils présentaient
											et j'ai été fascinée.
											Il y a des choses que je veux regarder.
									","
											SR: No lo sé, hay muchas cosas
interesantes por ahí.
											Obviamente la TV británica
siempre es sorprendente
											y siempre hace cosas interesantes.
											No veo mucha TV,
											en gran parte porque 
estoy ocupada trabajando.
											Y trato de no ver mucha TV,
											incluso TV de EE.UU.
hasta que termino la temporada,
											porque sino se me meten 
ideas en la cabeza.
											Me empiezo a preguntar cosas como
											""¿por qué nuestros personajes
no usan coronas y hablan de tronos?""
											Enloquezco.
											Así que trato casi de no ver
hasta que termina la temporada.
											Pero sí creo que hay 
TV europea muy interesante.
											Estuve en los Emmys internacionales
											y vi varias cosas 
que estaban transmitiendo,
											y me fascinó.
											Hay algunas cosas 
que quisiera ver y revisar.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: Can you imagine —
											I know that you don't spend a lot of time
thinking about tech stuff,
											but you know how a few years ago
we had someone here at TED
											talking about seeing,
											wearing Google Glass and seeing
your TV shows essentially in your eye?
											Do you ever fantasize when, you know —
											the little girl
who sat on the pantry floor
											in your parents' house,
											did you ever imagine any other medium?
											Or would you now?
									","
											CS : Pouvez-vous imaginer —
											vous ne passez pas beaucoup de temps
à penser à la technologie,
											mais il y a quelques années
nous avons eu quelqu'un à TED
											parlant de voir,
											de porter des Google Glass
et de voir vos séries dans votre œil.
											Vous arrive-t-il de rêver —
											la petite fille qui s'asseyait
dans le garde-manger
											chez ses parents —
											avez-vous déjà imaginé un autre support ?
											Ou l'imagineriez-vous maintenant ?
									","
											CS: ¿Te imaginas...
											sé que no piensas mucho tiempo
en cosas tecnológicas,
											pero sabes que hace unos años
alguien vino aquí a TED
											a hablar sobre el ver,
											portaba lentes de Google y podía ver
los programas en los ojos?
											¿Tienes fantasías sobre...
											la niña sentada en el piso
											en la casa de tus padres,
											has imaginado algún otro medio?
											¿O lo harías ahora?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: Any other medium.
											For storytelling, other than books?
											I mean, I grew up wanting
to be Toni Morrison, so no.
											I mean, I didn't even imagine television.
											So the idea that there could be
some bigger world,
											some more magical way of making things —-
											I'm always excited
when new technology comes out
											and I'm always the first one
to want to try it.
											The possibilities feel endless
and exciting right now,
											which is what excites me.
											We're in this sort of Wild West period,
to me, it feels like,
											because nobody knows
what we're going to settle on.
											You can put stories anywhere right now
											and that's cool to me,
											and it feels like once we figure out
how to get the technology
											and the creativity
of storytelling to meet,
											the possibilities are endless.
									","
											SR : Un autre support.
											Pour la narration, à part les livres ?
											En grandissant, je voulais être
Toni Morrison donc non.
											Je ne pensais même pas à la télévision.
											L'idée qu'il pourrait y avoir
un monde plus vaste,
											une façon plus magique
de créer des choses —
											la sortie d'une technologie m’enthousiasme
											et je suis toujours la première
à vouloir l'essayer.
											Les possibilités semblent infinies
et excitantes actuellement,
											ça m'enthousiasme.
											J'ai l'impression que nous sommes
dans une période du Far West
											car personne ne sait
ce que nous allons choisir.
											Vous pouvez créer des histoires partout,
											à mon sens, c'est cool,
											et j'ai l'impression qu'une fois
qu'on aura découvert
											comment réunir la technologie
et la créativité de la narration,
											les possibilités sont sans fin.
									","
											SR: ¿Otro medio,
											para narrar, aparte de los libros?
											Crecí queriendo ser
Toni Morrison, así que no.
											Ni siquiera imaginé la televisión.
											La idea de que puede haber
un mundo más grande,
											una manera mágica de hacer cosas...
											siempre me emociono
con lo nuevo de la tecnología
											y siempre soy la primera
en querer probarlo.
											Las posibilidades son infinitas
y emocionantes ahora,
											y eso me emociona.
											Estamos en esta especie 
de Lejano Oeste y siento...
											que nadie sabe cómo terminará todo.
											Hoy puedes hacer historias acerca de todo
											y eso me gusta,
											y parece como si, una vez que 
averigüemos cómo juntar la tecnología
											y la creatividad,
											las posibilidades serán infinitas.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: And also the technology has enabled
the thing I briefly flew by earlier,
											binge-viewing,
which is a recent phenomenon,
											since you've been doing shows, right?
											And how do you think does that change
the storytelling process at all?
											You always had a bible
for the whole season beforehand, right?
									","
											CS : La technologie a permis des choses
que j'ai évoquées plus tôt,
											le gavage de séries,
qui est un phénomène récent
											depuis que vous réalisez des séries.
											Pensez-vous que ça change
le processus de narration ?
											Vous avez toujours eu une bible
pour toute la saison au préalable, non ?
									","
											CS: Y la tecnología también ha permitido
lo que sugerí hace un momento,
											atracones televisivos,
un fenómeno reciente,
											desde que empezaste a hacer programas ¿no?
											¿Cómo crees que eso cambia 
el proceso narrativo?
											Siempre tuviste una biblia
durante toda la temporada, ¿no?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: No, I just always knew
where we were going to end.
											So for me,
											the only way I can really comment on that
											is that I have a show
that's been going on for 14 seasons
											and so there are the people
who have been watching it for 14 seasons,
											and then there are the 12-year-old girls
I'd encounter in the grocery store
											who had watched
297 episodes in three weeks.
											Seriously, and that's a very different
experience for them,
											because they've been inside of something
											really intensely for
a very short period of time
											in a very intense way,
											and to them the story
has a completely different arc
											and a completely different meaning
											because it never had any breaks.
									","
											SR : Non, j'ai juste toujours su
où nous allions finir.
											Pour moi,
											Mon seul commentaire à ce sujet
											est que j'ai une série
qui dure depuis 14 saisons
											et il y a donc des gens
qui la regardent depuis 14 saisons
											et puis il y a des filles de 12 ans
que je rencontre au supermarché
											et qui ont regardé
297 épisodes en trois semaines.
											Sérieusement, elles ont
une expérience très différente,
											elles ont été au cœur de quelque chose
											de façon très intense
sur une période très courte,
											de façon très intense,
											et pour elles l'histoire
décrit un arc très différent
											et a un sens complètement différent
											car il n'y a jamais eu de pauses.
									","
											SR: No, simplemente siempre supe
cómo iba a terminar.
											Así que para mí,
											lo único que puedo comentar al respecto
											es que tengo un programa
que ha existido por 14 temporadas
											y hay gente que lo ha estado mirando
durante las 14 temporadas,
											y hay chicas de 12 años que 
he encontrado en el supermercado
											que han mirado 297 episodios
en tres semanas.
											En serio, y esa es una experiencia
muy distinta para ellas,
											porque han estado dentro de algo
											muy intensamente durante un periodo
muy corto de tiempo
											de manera muy intensa,
											y para ellas la historia tiene
un arco completamente diferente
											y un significado muy distinto
											porque nunca se ha interrumpido.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: It's like visiting a country
and then leaving it. It's a strange —
									","
											CS : C'est comme visiter un pays
puis en partir, c'est un étrange —
									","
											CS: Es como visitar un país
para luego marcharse. Es extraño...
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: It's like reading an amazing novel
and then putting it down.
											I think that is the beauty
of the experience.
											You don't necessarily have to watch
something for 14 seasons.
											It's not necessarily
the way everything's supposed to be.
									","
											SR : C'est comme lire un super roman
puis poser le livre.
											C'est la beauté de l'expérience.
											Il n'y a pas forcément besoin
de regarder 14 saisons d'une série.
											Tout n'est pas forcément censé être ainsi.
									","
											SR: Es como leer una novela estupenda
y después dejarla.
											Creo que esa es la belleza
de esta experiencia.
											No necesitas mirar algo
durante 14 temporadas.
											No tiene que ser
necesariamente de esa manera.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: Is there any topic
that you don't think we should touch?
									","
											CS : A votre avis, y a-t-il un sujet
que nous ne devrions pas toucher ?
									","
											CS: ¿Hay algún tema
que creas que no debamos tocar?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: I don't think
I think of story that way.
											I think of story in terms of character
and what characters would do
											and what characters need to do
in order to make them move forward,
											so I'm never really thinking of story
in terms of just plot,
											and when writers come
into my writer's room and pitch me plot,
											I say, ""You're not speaking English.""
											Like, that's the thing I say.
											We're not speaking English.
I need to hear what's real.
											And so I don't think of it that way.
											I don't know if there's a way
to think there's something I wouldn't do
											because that feels like I'm plucking
pieces of plot off a wall or something.
									","
											SR : Je ne pense pas
voir les histoires ainsi.
											Je vois les histoires en termes
de personnages, ce qu'ils devraient faire,
											ce qu'ils doivent faire
pour faire avancer.
											Je ne pense jamais à une histoire
juste en termes d'intrigue
											et quand des scénaristes
viennent me présenter une intrigue,
											je dis : « Vous ne parlez pas français ».
											Voilà ce que je dis.
											Ce n'est pas du français.
Je dois entendre ce qui est réel.
											Je ne vois pas ça ainsi.
											J'ignore s'il y a moyen de savoir
s'il y a une chose que je ne ferais pas
											car c'est comme si j'arrachais
des bouts d'intrigue d'un mur.
									","
											SR: No veo la narración de esa manera.
											Pienso en la historia en términos
de personajes y lo que harían
											y lo que necesitan hacer
los personajes para desarrollarse,
											así que nunca pienso en la historia
solo en términos de su trama,
											cuando los escritores vienen
a mi oficina y me lanzan su trama
											les digo, ""No estás hablando de verdad"".
											Les digo eso.
											No estamos hablando de verdad.
Necesito escuchar lo real.
											Así que no lo pienso así.
											No sé si existe una forma de pensar 
que haya algo que no haría
											porque sería como arrancar
piezas de la trama de un muro.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: That's great. To what extent
do you think you will use —
											You know, you recently went
on the board of Planned Parenthood
											and got involved
in the Hillary Clinton campaign.
											To what extent do you think
you will use your storytelling
											in the real world
											to effect change?
									","
											CS : C'est génial. A quel point
pensez-vous utiliser —
											Vous avez rejoint le comité de direction
du planning familial
											et vous êtes investie
dans la campagne d'Hillary Clinton.
											A quel point pensez-vous
utiliser votre narration
											dans le monde réel
											pour faire changer les choses ?
									","
											CS: Es genial. ¿Hasta qué punto
crees que usarás...
											recientemente estuviste
en el panel de ""Planned Parenthood""
											y te involucraste con la campaña
de Hillary Clinton.
											¿Hasta qué punto crees
que usarás la narración
											en el mundo real
											para ejercer un cambio?
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											SR: Well, you know, there's —
											That's an intense subject to me,
											because I feel like the lack of narrative
											that a lot of people have is difficult.
											You know, like,
there's a lot of organizations
											that don't have a positive narrative
that they've created for themselves
											that would help them.
											There's a lot of campaigns
											that could be helped
with a better narrative.
											The Democrats could do a lot
											with a very strong
narrative for themselves.
											There's a lot of different things
that could happen
											in terms of using storytelling voice,
											and I don't mean that in a fiction way,
											I mean that in a same way
that any speechwriter would mean it.
											And I see that,
											but I don't necessarily know
that that's, like, my job to do that.
									","
											SR : Il y a —
											C'est un sujet intense à mes yeux
											car je trouve que le manque de narration
											chez beaucoup de gens est difficile.
											Il y a beaucoup d'organisations
											qui ne se sont pas créées de récit positif
											qui les aiderait.
											Il y a beaucoup de campagnes
											qui pourraient être aidées
grâce à un meilleur récit.
											Les démocrates pourraient
faire beaucoup de choses
											avec un récit très fort.
											Beaucoup de choses pourraient se produire
											en termes de voix de narration
											et je ne le dis pas en termes de fiction
											mais plutôt dans les mêmes termes
qu'un rédacteur de discours.
											Je le vois
											mais j'ignore si c'est
mon travail de faire ça.
									","
											SR: Bueno, sabes, hay...
											Es un tema intenso para mí,
											porque siento que la escasez de narración
											en mucha gente es difícil.
											¿Sabes? Es como si hubiera 
muchas organizaciones
											que no tienen una narración positiva
porque no la han creado para sí,
											para ayudarse.
											Hay muchas campañas
											a las que les iría bien
con una mejor narración.
											Los demócratas podrían hacer mucho
											con una narración fuerte para sí.
											Podrían ocurrir muchas cosas diferentes
											al usar la voz de la narración,
											y no me refiero a hacerlo 
en forma de ficción,
											sino en la misma manera en que 
lo haría un escritor de discursos.
											Y veo eso,
											pero no sé si necesariamente 
ese sería mi trabajo.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											CS: All right.
									","
											CS : Très bien.
									","
											CS: Muy bien.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											Please help me thank Shonda.
SR: Thank you.
									","
											Aidez-moi à remercier Shonda.
SR : Merci.
									","
											Por favor, démosle las gracias a Shonda.
SR: Gracias.
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
"
","
","
",The future of storytelling,Shonda Rhimes and Cyndi Stivers,21:58,"television,storytelling,future,creativity,media,culture,work,family,parenting,writing,entertainment"
