en,de,tr,title,speaker,duration,tags
"
											RL: I think terrorism is still number one.
											I think that we have never been in a time
											where there are more places
											where things are going badly
											and forming the petri dish in which terrorists
											take advantage of the lack of governance.
											An old boss of mine, Tom Fargo, Admiral Fargo,
											used to describe it as arcs of instability.
											And so you have a lot of those arcs of instability
											in the world right now,
											in places like Syria, where there's a civil war
											going on and you have massive numbers,
											thousands and thousands of foreign fighters
											who are coming into Syria
											to learn how to be terrorists
											and practice that activity,
											and lots of those people are Westerners
											who hold passports to European countries
											or in some cases the United States,
											and so they are basically learning how
											to do jihad and have expressed intent
											to go out and do that later on
											in their home countries.
											You've got places like Iraq,
											which is suffering from a high
level of sectarian violence,
											again a breeding ground for terrorism.
											And you have the activity in the Horn of Africa
											and the Sahel area of Africa.
											Again, lots of weak governance
											which forms a breeding ground for terrorist activity.
											So I think it's very serious. I think it's number one.
											I think number two is cyber threat.
											I think cyber is a threat in three ways:
											One way, and probably the most common way
											that people have heard about it,
											is due to the theft of intellectual property,
											so basically, foreign countries going in,
											stealing companies' secrets,
											and then providing that information
											to state-owned enterprises
											or companies connected to the government
											to help them leapfrog technology
											or to gain business intelligence
											that's then used to win contracts overseas.
											That is a hugely costly set of
activities that's going on right now.
											Several nation-states are doing it.
											Second is the denial-of-service attacks.
											You're probably aware that there have been
											a spate of those directed against
											the U.S. financial sector since 2012.
											Again, that's a nation-state who
is executing those attacks,
											and they're doing that
											as a semi-anonymous way of reprisal.
											And the last one is destructive attacks,
											and those are the ones that concern me the most.
											Those are on the rise.
											You have the attack against Saudi Aramco in 2012,
											August of 2012.
											It took down about 35,000 of their computers
											with a Wiper-style virus.
											You had a follow-on a week later
											to a Qatari company.
											You had March of 2013,
											you had a South Korean attack
											that was attributed in the press to North Korea
											that took out thousands of computers.
											Those are on the rise,
											and we see people expressing interest
											in those capabilities
											and a desire to employ them.
									","
											wo würden Sie Terrorismus einordnen?
											RL: Terrorismus ist 
immer noch die Nummer 1.
											Es gab wohl noch nie eine Zeit,
											in der sich an so vielen Orten
Dinge schlecht entwickeln,
											und die so einen Nährboden
											für Terroristen bilden, die einen Vorteil
											aus dem Mangel
an staatlicher Führung ziehen.
											Ein ehemaliger Chef von mir,
Admiral Tom Fargo,
											beschrieb es als Bögen der Instabilität.
											Aktuell gibt es weltweit viele
											dieser Bögen der Instabilität
											an Orten wie Syrien, 
wo Bürgerkrieg herrscht
											und eine massive Anzahl,
											tausende ausländische Kämpfer 
kommen nach Syrien
											um zu Terroristen ausgebildet zu werden
											und diese Aktivitäten zu trainieren.
											Viele dieser Leute kommen aus dem Westen,
											haben Pässe europäischer Länder
											oder manchmal die der USA.
											Sie lernen dort praktisch,
											wie man einen Dschihad führt 

											und haben die Absicht geäußert,
											das später in ihren Heimatländern zu tun.
											Es gibt Länder wie den Irak,
											die unter einem hohen Grad 
an religiös motivierter Gewalt leiden,
											was wiederum ein Nährboden 
für Terrorismus ist.
											Und es gibt einige Aktivitäten 
am Horn von Afrika
											und der Sahelzone in Afrika,
											wiederum viele schwache Regierungen,
											die einen Nährboden 
für terroristische Aktivitäten bilden.
											Also ich denke, es ist sehr ernst. 
Das ist die Nummer eins.
											Nummer zwei ist Cyber-Kriminalität.
											Cyber-Kriminalität bedroht uns 
auf drei Arten:
											Die erste und wahrscheinlich häufigste,
											von der die Leute gehört haben,
											ist der Diebstahl geistigen Eigentums.
											Also im Grunde stehlen andere Staaten
											Geschäftsgeheimnisse von Unternehmen
											und stellen diese Informationen
											staatlichen Firmen zur Verfügung,
											oder Firmen, die Verbindungen 
zur Regierung haben,
											um ihnen in ihrer 
technologischen Entwicklung
											zu Fortschritten zu verhelfen,
											oder um Firmenanalysen zu erhalten,
											mit denen man an Aufträge 
im Ausland kommt.
											Da sind viele große und 
teure Projekte gerade in Arbeit.
											Mehrere Nationalstaaten 
sind daran beteiligt.
											Zweitens, die Denial-of-Service-Angriffe.
											Es ist Ihnen vermutlich bewusst,
											dass seit 2012 eine Flut davon
											gegen den US-Finanzsektor gerichtet wurde.
											Und wieder steckt ein Nationalstaat 
hinter diesen Angriffen,
											und das geschieht
											als halb-anonyme Vergeltungsmaßnahme.
											Und drittens gibt es 
die destruktiven Angriffe,
											die mich am meisten beunruhigen.
											Die sind im Kommen.
											Es gab den Angriff auf Saudi Aramco 2012,
											im August 2012.
											Etwa 35 000 Computer stürzten
											durch einen ""Wiper""-artigen Virus ab.
											Eine Woche später passierte das Gleiche
											bei einer katarischen Firma.
											Im März 2013 gab es
											einen Angriff in Südkorea,
											der in der Presse Nordkorea 
zugeschrieben wurde
											und tausende Computer abschaltete.
											Die Zahl dieser Angriffe steigt
											und wir merken, dass Leute Interesse
											an diesen Fähigkeiten haben
									","
											RL: Terörizm hâlâ bir numaralı tehdit.
											Bir şeylerin kötüye gittiği,
											pek çok yerde,
											teröristlerin yönetim eksikliklerinden,
											faydalandıkları bu bakteri yuvalarını,
											düzeltmek için hiç vaktimiz olmadı.
											Eski patronlarımdan, Tom Fargo,
Amiral Fargo,
											bunu ""İstikrarsızlığın Arkı"" diye
tanımlamıştı.
											Dünya geneline baktığımızda da 

											pek çok istikrarsız durum var,
											Suriye örneğindeki gibi,
											çok sayıda insanın dâhil olduğu
bir iç çatışma var,
											binlerce yabancı, radikal
grup üyesi
											Suriye'ye gelip, nasıl terörist
											olacağının eğitimini alıyor
											ve öğreniyor,
											bu insanların pek çoğu Avrupa ülkelerine
											hatta ABD'ye giriş pasaportu olan
											batılı güruhtan,
											basitçe cihat ve bunun misyonerliği nasıl
											yapılır onu öğreniyorlar.
											Bunu öğrendikten sonra da
											anavatanlarına geri dönüyorlar.
											Yüksek seviyede mezhepçilik
											çatışmalarının olduğu Irak örneği
var elimizde,
											bu da terörizmin doğabileceği bir yer.
											Afrika Sahel bölgesi ve Somali 
yarımadasında da
											bazı hareketlenmeler var.
											Karşımıza yine, terörizmin doğabileceği
											zayıf bir merkezi yönetim çıkıyor.
											Bu gerçekten ciddi ve bir numaralı sorun.
											Bence, ikincisi siber tehdit.
											Siber, üç kollu bir tehdit.
											Bunlardan biri ve muhtemelen en yaygını
											-insanların da çok duyduğu-
											fikri mülkiyet hırsızlığı.
											Temelde, yabancı ülkelerin yaptığı
bir şey bu,
											şirketin gizli bilgilerini çalıyorlar,
											daha sonrasında bu bilgiyi,
											hükûmete bağlı ya da hükûmetle
											ilişkili girişimlere,

											teknolojik bir sıçrama ya da

											deniz aşırı ihaleleri onlara kazandıracak

											ticari bir istihbarat olarak sağlıyorlar.
											Şu an da devam etmekte olan 
masraflı bir faaliyet.
											Pek çok ulus bunu yapıyor.
											İkincisi hizmet aksatma saldırıları.
											Muhtemelen 2012'den bu yana
											ABD finans sektörüne karşı yöneltilen
											bu saldırıların farkındasınızdır.
											Yine, bunları yürütenler ulus devletler,
											bunu misilleme olarak
											yarı belirli şekilde yapıyorlar.
											Sonuncusu yıkıcı saldırılar,
											beni ilgilendirenler bunlardır.
											Son zamanlarda sayısı arttı.
											2012'de Saudi Aramco'ya karşı saldırı
yapılıyor,
											Ağustos 2012'de.
											35,000 bilgisayar Wiper tarzı bir virüsle
											tahrip ediliyor.
											Akabinde, bir hafta sonra,
											Qatari şirketi aynı şekilde.
											Mart 2013'e geldiğimizde,
											Binlerce bilgisayarı tahrip eden,
											Güney Kore saldırısı var, basında
											Kuzey Kore'nin yaptığı öne sürüldü.
											Bu tür saldırılar yükselişte
											ve bu tür işlere ilgi duyan
											ve bunları işe almaya
											hevesli insanları görüyoruz.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: Okay, so a couple of things here,
											because this is really the core of this, almost.
											I mean, first of all,
											a lot of people who look at risk
											and look at the numbers
											don't understand this belief that terrorism
											is still the number one threat.
											Apart from September 11,
											I think the numbers are that
in the last 30 or 40 years
											about 500 Americans have died from terrorism,
											mostly from homegrown terrorists.
											The chance in the last few years
											of being killed by terrorism
											is far less than the chance
of being killed by lightning.
											I guess you would say that a single nuclear incident
											or bioterrorism act or something like that
											would change those numbers.
											Would that be the point of view?
									","
											und diese anwenden möchten.
											CA: Okay, einige Anmerkungen hierzu,
											weil das quasi der Kern der Sache ist.
											Zuallererst bezweifeln viele Leute,
											die sich die Risiken und 
die Zahlen anschauen,
											dass Terrorismus immer noch 
die größte Bedrohung ist.
											Mal abgesehen vom 11. September
											sind, glaube ich, in den letzten 
30 oder 40 Jahren
											ungefähr 500 Amerikaner 
durch Terrorismus gestorben,
											meistens durch einheimische Terroristen.
											In den letzten Jahren war die Gefahr,
											durch Terrorismus zu sterben,
											viel niedriger als die Gefahr,
durch Blitzschlag zu sterben.
											Ich glaube, Sie würden sagen, 
dass ein einzelner atomarer Zwischenfall
											oder ein Terroranschlag 
mit Biowaffen oder ähnliches
											diese Zahlen ändern würde.
									","
											CA: Burada birkaç mesele var,
											neredeyse bu işin özünü anlatıyor.
											Yani, ilk olarak,
											riski gören pek çok insan var,
											bunların bir kısmı hâlâ
											terörün bir numaralı tehdit olduğunu
											anlamıyorlarlar.
											11 Eylül'ü bir kenara bırakalım,
											sanırım, son 30-40 yıl içerisinde,
											500 Amerikan vatandaşı terörden öldü,
											bu teröristlerin pek çoğu içimizden çıktı.
											Son birkaç yılda
											terörden ölme ihtimaliniz
											yıldırımdan ölme ihtimalinizden
daha düşük.
											Sanırım, tek bir nükleer olay ya da
											bioterörizm hareketi, ya da başka bir şey
											bu sayıları değiştirebilir.
											Böyle bir bakış açısı olabilir mi?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: Well, I'd say two things.
											One is, the reason that there hasn't been
											a major attack in the United States since 9/11,
											that is not an accident.
											That's a lot of hard work that we have done,
											that other folks
											in the intelligence community have done,
											that the military has done,
											and that our allies around the globe have done.
											You've heard the numbers about
											the tip of the iceberg in terms
											of numbers of terrorist attacks that NSA programs
											contributed to stopping was 54,
											25 of those in Europe,
											and of those 25,
											18 of them occurred in three countries,
											some of which are our allies,
											and some of which are beating the heck out of us
											over the NSA programs, by the way.
											So that's not an accident that those things happen.
											That's hard work. That's us finding intelligence
											on terrorist activities
											and interdicting them through one way or another,
											through law enforcement,
											through cooperative activities with other countries
											and sometimes through military action.
											The other thing I would say is that
											your idea of nuclear or chem-bio-threat
											is not at all far-fetched
											and in fact there are a number of groups
											who have for several years expressed interest
											and desire in obtaining those capabilities
											and work towards that.
									","
											Wäre das Ihre Sichtweise?
											RL: Nun, ich würde zwei Dinge sagen.
											Der Grund dafür,
											dass es in den USA seit dem 11. 9.
											keinen größeren Anschlag gab,
ist kein Zufall.
											Dafür haben wir hart gearbeitet,
											wie auch andere Geheimdienste, 
das Militär
											und unsere Verbündeten 
auf der ganzen Welt.
											Die Zahlen, die Sie gehört haben,
											waren die Spitze des Eisbergs
											in Bezug auf die Terroranschläge, 
die durch die Hilfe von NSA-Programmen
											verhindert werden konnten. 
Das waren 54.
											25 davon in Europa,
											und von diesen 25
											waren 18 in drei Ländern,
											manche davon unsere Verbündeten,
											die uns übrigens gerade 
richtig fertig machen
											wegen dieser NSA-Programme.
											Es ist also kein Zufall, 
dass solche Dinge passieren.
											Das ist harte Arbeit. 
Wir finden Informationen
											zu terroristischen Aktivitäten 
und unterbinden sie
											und auf die eine oder andere Weise.
											Durch Strafverfolgung,
											durch Zusammenarbeit mit anderen Ländern
											und manchmal durch militärische Maßnahmen.
											Das andere ist,
											dass Ihre Vorstellung einer atomaren 
oder chemisch-biologischen Bedrohung
											überhaupt nicht weit hergeholt ist,
											da es in der Tat einige Gruppen gibt,
											die seit einigen Jahren 
ausdrückliches Interesse äußern,
											diese Fähigkeiten besitzen zu wollen
									","
											RL: İki şeyden bahsedeceğim.
											Birincisi, 11 Eylül'den beri ABD'deye
											büyük bir saldırı olmaması
											rastlantısal bir şey değil.
											Bizlerin,
											istihbarat birliğindeki
											diğer ulusların,
											askeriyenin,
											dünya genelindeki müttefiklerimizin
çok sıkı çalışmış olmasıyla ilgili.
											UGA programlarının durdurmaya katkıda
											bulunduğu terör saldırılarının sayısının
											küçük bir kısmını duymuşsunuzdur;
											25 tanesi Avrupa'da olmak üzere
											54 saldırı durdurduk.
											Bu 25 saldırının,
											18'i üç ülkede,
											bazı müttefiklerimize karşı gerçekleşti
											bazı saldırılar bizim dışımızda engellendi
											UGA programının dışında gelişti.
											Bu yapılan şeyler rastlantı değil.
											Çok çalışmanın sonucu. İstihbarat 
örgütümüzün
											terörist hareketlerini yakalaması ve

											bir şekilde durdurmasıyla mümkün.
											Kolluk kuvvetlerimizle,
											diğer ülkelerle ortak çalışmayla,
											bazen askeri hamlelerle mümkün bu.
											Bir diğer konu,
											nükleer ya da kimyasal, biyolojik silah
											tehdidi sandığınız kadar uzak değil.
											Aslında birkaç grup
											birkaç yıldır bunu gerçekleştirme
											konusunda oldukça hevesli
											ve bütün çalışmaları bu yönde.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: It's also been said that,
											of those 54 alleged incidents,
											that as few as zero of them
											were actually anything to do
											with these controversial programs
											that Mr. Snowden revealed,
											that it was basically through
other forms of intelligence,
											that you're looking for a needle in a haystack,
											and the effects of these programs,
											these controversial programs,
											is just to add hay to the stack,
											not to really find the needle.
											The needle was found by other methods.
											Isn't there something to that?
									","
											und darauf hin arbeiten.
											CA: Es wurde auch geäußert,
											dass von diesen 54 angeblichen Vorfällen
											eigentlich so gut wie keine
											einen Bezug zu
											den umstrittenen 
Programmen der NSA hatten,
											die Herr Snowden aufdeckte.
											Diese seien eigentlich eine andere 
Art der Informationsgewinnung,
											bei der Sie nach der Nadel 
im Heuhaufen suchen,
											und als Folge dieser Programme,
											dieser umstrittenen Programme,
											nur mehr Heu zum Haufen dazukommt,
											aber keine Nadel gefunden wird.
											Die Nadel wurde durch 
andere Methoden gefunden.
											Ist da was dran?
									","
											CA: Daha önce bahsedilen,
											bu öne sürülen 54 olayın
											neredeyse hiçbiri
											Snowden'ın bahsettiği
											bu tartışmalı programın
											neticesinde açığa çıkmadı.
											Temel olarak diğer istihbarat
yöntemleri kullanıldı,
											siz samanlıkta iğne arıyorsunuz
bu yöntemle
											ve bu tartışmalı programların
											yaptığı şey
											bir saman balyası daha eklemek,
											iğneyi bulmanız daha da zor.
											Bilgiye farklı methotlarla ulaşılabilir.
											Başka bir methodunuz yok mu?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: No, there's actually two programs
											that are typically implicated in that discussion.
											One is the section 215 program,
											the U.S. telephony metadata program,
											and the other one is
											popularly called the PRISM program,
											and it's actually section 702 
of the FISA Amendment Act.
											But the 215 program
											is only relevant to threats
											that are directed against the United States,
											and there have been a dozen threats
											where that was implicated.
											Now what you'll see people say publicly
											is there is no ""but for"" case,
											and so there is no case where, but for that,
											the threat would have happened.
											But that actually indicates a lack of understanding
											of how terrorist investigations actually work.
											You think about on television,
											you watch a murder mystery.
											What do you start with? You start with a body,
											and then they work their way
from there to solve the crime.
											We're actually starting well before that,
											hopefully before there are any bodies,
											and we're trying to build the case for
											who the people are, what they're trying to do,
											and that involves massive amounts of information.
											Think of it is as mosaic,
											and it's hard to say that any one piece of a mosaic
											was necessary to building the mosaic,
											but to build the complete picture,
											you need to have all the pieces of information.
											On the other, the non-U.S.-related
threats out of those 54,
											the other 42 of them,
											the PRISM program was hugely relevant to that,
											and in fact was material in contributing
											to stopping those attacks.
									","
											RL: Nein, tatsächlich gibt es 
zwei Programme,
											die typischerweise in 
dieser Diskussion auftauchen.
											Eines ist das Section 215-Programm,
											also das US-Telefon-Metadatenprogramm,
											und das andere wird gerne
											PRISM-Programm genannt,
											eigentlich Abschnitt 702 
einer Ergänzung zum FISA-Gesetz.
											Aber das 215-Programm
											gilt nur für Bedrohungen
											gegen die Vereinigten Staaten,
											und es gab ein Dutzend Bedrohungen,
											bei denen das eine Rolle spielte.
											Die Leute sagen also öffentlich,
											dass es keinen ""außer""-Fall gibt;
											es gäbe also keinen Fall außer dem,
											bei dem es eine Bedrohung gegeben hätte.
											Aber das zeugt eigentlich 
von einem Mangel an Verständnis
											wie Terrorismusermittlungen funktionieren.
											Denken Sie an das Fernsehen,
											an ein Krimi-Ratespiel.
											Der beginnt mit einer Leiche.
											Man arbeitet von da an, 
das Verbrechen aufzuklären.
											Wir fangen viel früher an.
											Hoffentlich bevor es Leichen gibt
											und wir versuchen Beweise 
zusammenzutragen,
											wer die Leute sind, was sie tun wollen.
											Das bedeutet riesige Mengen 
an Informationen.
											Stellen Sie es sich wie ein Mosaik vor.
											Man kann kaum behaupten,
											dass ein einzelnes Stück nötig war, 
das Mosaik zusammenzufügen,
											aber um das komplette Bild zu sehen,
											müssen Sie alle Teile haben.
											Für die anderen Bedrohungen, 
die nicht die USA betrafen,
											die 42 anderen der 54,
											war das PRISM-Programm sehr relevant
											und hat tatsächlich 
wesentlich dazu beigetragen,
											diese Angriffe zu stoppen.
									","
											RL: Hayır, aslında bu tartışmada yer alan
											iki program var.
											Bir tanesi, bölüm 215 programı,
											ABD muhabere metaveri programı,
											diğeri ise
											popüler adıyla PRISM programı,
											-ki aslında FISA değişiklik yasasının
bölüm 702 programı.
											Fakat 215 programı
											doğrudan ABD'ye yönelik
											tehditlerle ilgileniyor
											ve bunun dâhil olduğu
											düzinelerce tehdit var.
											Burada ''ama'' diyebileceğimiz bir durum
											yok çünkü eğer ''ama'' dersek
											tereddüt edersek
											tehdit olabilirdi, gerçekleşebilirdi.
											Ancak bu, terörist soruşturmalarının nasıl
yürütüldüğünün
											anlaşılmadığına işaret ediyor.
											Televizyondaki bir cinayet
											gizemi gibi sanıyorsunuz.
											Orada bir vücutla başlıyorsunuz,
											sonra bir şekilde işlerini yapıp
cinayeti çözüyorlar.
											Biz bundan çok önce başlıyoruz,
											hiçbir ceset olmamasını umarak
											ve bu insanlar için, 
yapmaya çalıştıkları şey için,
											devasa bir bilgi havuzuna sahip
											bu davayı oluşturmaya çalışıyoruz.
											Bunu bir puzzle olarak düşünün,
											ve bu puzzleda hangi parçanın
											nereye oturacağını bilmek oldukça zor,
											fakat bütün resmi görmek için,
											bütün parçalarla ilgili 
bilgi sahibi olmalısınız.
											Öte yandan, 54 olayın dışında
ABD ile ilişkisi olmayan
											42 olayın
											durdurulmasında oldukça katkı sağlayan
											ve ilgili olan program
											PRISM programıydı.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: Snowden said two days ago
											that terrorism has always been
											what is called in the intelligence world
											""a cover for action,""
											that it's something that,
											because it invokes such a powerful
											emotional response in people,
											it allows the initiation of these programs
											to achieve powers that an organization like yours
											couldn't otherwise have.
											Is there any internal debate about that?
									","
											CA: Snowden sagte vor zwei Tagen,
											dass Terrorismus schon immer —
											wie es in der Geheimdienstwelt heißt —
											ein ""Deckmantel für Maßnahmen"",
											da es eine starke emotionale Reaktion
bei Menschen auslöst
											und es so möglich ist 
Programme einzuführen,
											um Befugnisse zu erlangen, 
die eine Organisation wie Ihre
											sonst nicht hätte.
											Gibt es eine interne Debatte darüber?
											RL: Ja.
									","
											CA: Snowden, dedi ki:
											istihbarat dünyasında her zaman
											""haklı gösterme"" olarak adlandırılan
											terörizm olmuştur,
											bu bir şeydir,
											çünkü insanlarda çok güçlü
											bir duygusal tepki doğrurur,
											bu da, bu tarz programların başlatılması
											için gerekli gücü kazandırır
-ki bu programda
											olup biten de budur.
											İçeride böyle bir tartışma var mı?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: Yeah.
											I mean, we debate these things all the time,
											and there is discussion that goes on
											in the executive branch
											and within NSA itself
											and the intelligence community about
											what's right, what's proportionate,
											what's the correct thing to do.
											And it's important to note that the programs
											that we're talking about
											were all authorized by two different presidents,
											two different political parties,
											by Congress twice,
											and by federal judges 16 different times,
											and so this is not NSA running off
											and doing its own thing.
											This is a legitimate activity
											of the United States foreign government
											that was agreed to by all the branches
											of the United States government,
											and President Madison would have been proud.
									","
											Wir diskutieren diese Dinge 
die ganze Zeit,
											und es gibt Diskussionen darüber,
											die auch in der Exekutive
											innerhalb der NSA selbst
											und in der Geheimdienstszene 
geführt werden,
											was rechtens, was angemessen,
											was das Richtige ist.
											Und es ist wichtig anzumerken, 
dass die Programme,
											über die wir reden,
											von zwei verschiedenen Präsidenten 
abgesegnet wurden,
											zwei verschiedenen politischen Parteien,
											im Kongress zweimal,
											und von Bundesrichtern 16-mal.
											Es ist also nicht so, 
dass die NSA davonläuft
											und ihr eigenes Ding macht.
											Es ist eine legitime Maßnahme
											des Außenministeriums,
											die von allen Staatsgewalten 
bestätigt wurde.
											Präsident Madison wäre 
stolz darauf gewesen.
											CA: Und dennoch, als 
die Kongressabgeordneten herausfanden,
									","
											RL: Evet.
											Yani, her zaman bu tarz şeyleri tartışırız
											yürütme organında,
											UGA'nın içinde
											ve istihbarat teşkilatında
											hep süregelen bir tartışma olur;
											neyin doğru, orantılı ve

											yapılması gerekenin ne olduğuyla ilgili.
											Ve üzerine konuştuğumuz bu
											programların iki farklı başkan
											ve politik parti tarafından birer kez,
											kongre tarafından iki kez,
											federal yargıçlar tarafından 
on altışar kez
											onaylandığını unutmamak lazım,
											yani bu UGA'nın tek başına
											aldığı bir karar değil.
											Bu Birleşik Devletler hükûmetinin
											tüm şubeleri tarafından kabul edilen,
											Birleşik Devletler hükümetinin
											yasal bir etkinliğidir.
											Başkan Madison bununla gurur duyardı.
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											CA: And yet, when congressmen discovered
											what was actually being done 
with that authorization,
											many of them were completely shocked.
											Or do you think that is not a legitimate reaction,
											that it's only because it's now come out publicly,
											that they really knew exactly what you were doing
											with the powers they had granted you?
									","
											was tatsächlich mit 
dieser Berechtigung getan wurde,
											waren viele von ihnen total schockiert.
											Oder denken Sie, dass das 
keine legitime Reaktion war,
											dass das nur so war, 
weil es jetzt publik wurde,
											dass sie eigentlich genau wussten, 
was Sie mit der Macht getan haben,
											die Ihnen gegeben wurde?
											RL: Der Kongress ist 
ein großes Gremium aus 535 Leuten
									","
											CA: Yine de, bazı kongre üyeleri
											bu izinlerle neler yapıldığını
öğrendiğinde
											pek çoğu tamamen şok yaşadı.
											Yoksa bunun meşru bir tepki olmadığını mı
düşünüyorsunuz?
											Çünkü bu kamuya yansıdı,
											bu güçle ne yaptığınızı tam olarak
bildiklerini
											size deklare ettiler mi?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
											RL: Congress is a big body.
											There's 535 of them,
											and they change out frequently,
											in the case of the House, every two years,
											and I think that the NSA provided
											all the relevant information
to our oversight committees,
											and then the dissemination of that information
											by the oversight committees throughout Congress
											is something that they manage.
											I think I would say that Congress members
											had the opportunity to make themselves aware,
											and in fact a significant number of them,
											the ones who are assigned oversight responsibility,
											did have the ability to do that.
											And you've actually had the chairs of
those committees say that in public.
											CA: Now, you mentioned the 
threat of cyberattacks,
											and I don't think anyone in this room would disagree
											that that is a huge concern,
											but do you accept that there's a tradeoff
											between offensive and defensive strategies,
											and that it's possible that the very measures taken
											to, ""weaken encryption,""
											and allow yourself to find the bad guys,
											might also open the door to forms of cyberattack?
									","
											die regelmäßig ausgewechselt werden,
											alle zwei Jahre im Fall 
des Repräsentantenhauses,
											und ich glaube, dass die NSA
											unseren Aufsichtsgremien alle relevanten 
Informationen bereitgestellt hat,
											und dass die Streuung 
dieser Informationen
											durch die Aufsichtsgremien, 
durch den Kongress
											selbst organisiert wird.
											Ich würde sagen, 
dass die Kongressabgeordneten
											die Möglichkeit hatten, 
sich selbst zu informieren.
											Tatsächlich hatte 
eine große Anzahl von ihnen,
											also diejenigen, die 
Aufsichtsverantwortung haben,
											die Möglichkeit dazu.
											Die Vorsitzenden dieser Gremien 
haben das auch öffentlich bestätigt.
											CA: Sie erwähnten die Bedrohung 
durch Hackerangriffe,
											und es widerspricht wohl niemand 
in diesem Raum,
											dass das ein großes Problem ist,
											aber stimmen Sie auch zu,
											dass es einen Tauschhandel
											zwischen offensiven 
und defensiven Strategien gibt
											und dass möglicherweise 
eben jene Maßnahmen, die
											— Zitat: ""Verschlüsselungen schwächen"" —
											und Ihnen erlauben, die Bösen zu finden,
											auch die Türe für Netzangriffe öffnen?
											RL: Dazu zwei Dinge.
									","
											RL: Kongre oldukça büyük.
											535 kişiden oluşuyorlar
											ve sık sık değişiyorlar,
											-2 yılda bir-
											ve UGA'nın gerekli tüm bilgiyi
											komitenin dikkatine sunduğunu
düşünüyorum,
											bu aşamadan sonra bilgilerin
											komite içinde dağıtılmasının
											görevi komiteye ait.
											Kongre üyelerinin kendi yetkilerini
											farketme fırsatı bulduklarını
söyleyebilirim,
											üyelerin önemli bir kısmının
											gözetim sorumluluğu da var,
											bunu yapabilme yeteneği de var.
											Ve aslında senin söylediğin şey de
bu komitenin hakları olduğu.
											CA: Pekâlâ, siber saldırı
tehdidinden bahsetttin,
											Zannetmiyorum ki bu salondaki hiç kimse
											bu kaygıyı paylaşmasın,
											Saldırı ve savunma stratejileri

											arasında bir seçim olduğunu kabul ediyor
musunuz,
											kötü adamları yakalamak için

											alınan önlemlerle zayıflattığınız
											şifrelemenin siber saldırılar için
											bir açık kapı bıraktığını düşünüyor
musunuz?
									",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
"
","
","
",The NSA responds to Edward Snowden's TED Talk,Richard Ledgett,33:30,"culture,global issues,government,law,surveillance,encryption"
