es,pt,en,fr,title,speaker,duration,tags
"
											Y eso es exactamente 
lo que hicimos aquí.
											Este fue un trabajo en equipo:
											Chris Shaw en Londres; Steve Finkbeiner 
y Tom Maniatis en los Estados Unidos.
											Y lo que estamos viendo, 
y es maravilloso,
											es que estas células nerviosas 
motoras están vivas y creciendo
											en un paciente con enfermedad 
de la neurona motora.
											Da la casualidad de 
ser una forma hereditaria.
											Quiero decir, imagínense eso.
											Esto habría sido 
inimaginable hace 10 años.
											Así que aparte de verlas 
crecer y generar procesos,
											también podemos diseñarlas 
para que florezcan,
											pero lo más importante, podemos 
seguir las pistas de su salud individual
											y comparar las células 
nerviosas motoras enfermas
											con las sanas.
											Cuando se hace 
todo eso y se comparan,
											nos damos cuenta 
de que las enfermas,
											que están representadas 
con la línea roja,
											tienen dos veces y medio 
más probabilidades de morir
											que sus equivalentes sanas.
											Y el punto crucial es 
que tenemos entonces
											un fantástico ensayo 
para descubrir fármacos,
											porque lo que 
se pediría a los fármacos,
											y se podría hacer a través 
de un sistema de detección
											automatizado de alto rendimiento,
											se debe pedir una cosa:
											encontrar un medicamento 
que lleve la línea roja
											más cerca de la azul,
											ya que ese medicamento 
será un candidato de alto valor,
											que probablemente podría llevar 
directamente a un ensayo con humanos
											y casi pasar por alto 
el cuello de botella
											que les he mencionado 
sobre el desarrollo de fármacos
											con los modelos animales,
											si eso tiene sentido. Es fantástico.
									","
											E foi isso mesmo que fizemos aqui.
											Isto foi uma colaboração com colegas
											em Londres, Chris Shaw; 
nos EUA, Steve Finkbeiner e Tom Maniatis.
											E o que estão a ver, é espantoso!
											São células do nervo motor, 
vivas, em crescimento,
											dum paciente com doença do neurónio motor.
											Acontece ser uma forma herdada.
											Imaginem só.
											Há 10 anos, isto era inimaginável.
											Para além de vê-las 
crescerem e processarem,
											também podemos modificá-las 
para as tornar fluorescentes.
											Podemos acompanhar a sua saúde individual
											e comparar as células doentes 
do nervo motor
											com as células saudáveis.
											E, depois de fazer tudo isso 
e enquadrar tudo,
											percebemos que as células doentes,
											representadas na linha vermelha,
											têm duas vezes e meia 
maior probabilidade de morrer
											do que a sua contraparte saudável.
											E o ponto importante 
nisto tudo é que, assim,
											temos uma possibilidade fantástica 
para descobrir drogas,
											porque aquilo que pretendemos das drogas
											— e podíamos fazer isso num sistema
											de rastreio automatizado 
de alta transmissão —
											o que pedimos às drogas é:
											""Deem-me uma coisa: descubram uma droga 
que coloque a linha vermelha
											""mais perto da linha azul.""
											Porque essa droga 
será um candidato valioso
											que talvez possamos testar 
diretamente no ser humano
											e ultrapassar esse obstáculo
											de que vos falei sobre 
a descoberta de drogas
											nos modelos animais.
											Faz sentido. É fantástico.
									","
											And that's exactly what we did here.
											This was a collaboration with colleagues:
											in London, Chris Shaw; in the U.S., 
Steve Finkbeiner and Tom Maniatis.
											And what you're looking at, and this is amazing,
											these are living, growing, motor nerve cells
											from a patient with motor neuron disease.
											It happens to be an inherited form.
											I mean, just imagine that.
											This would have been unimaginable 10 years ago.
											So apart from seeing them
grow and put out processes,
											we can also engineer them so that they fluoresce,
											but crucially, we can then
track their individual health
											and compare the diseased motor nerve cells
											to the healthy ones.
											And when you do all that and put it together,
											you realize that the diseased ones,
											which is represented in the red line,
											are two and a half times more likely to die
											than the healthy counterpart.
											And the crucial point about this is that you then have
											a fantastic assay to discover drugs,
											because what would you ask of the drugs,
											and you could do this through a high-throughput
											automated screening system,
											you'd ask the drugs, give me one thing:
											find me a drug that will bring the red line
											closer to the blue line,
											because that drug will be a high-value candidate
											that you could probably take direct to human trial
											and almost bypass that bottleneck
											that I've told you about in drug discovery
											with the animal models,
											if that makes sense. It's fantastic.
									","
											Et c'est exactement 
ce que nous avons fait ici.
											C'était une collaboration 
entre collègues :
											à Londres, Chris Shaw ; aux États-Unis,
Steve Finkbeiner et Tom Maniatis.
											Et ce que vous voyez là, 
et c'est incroyable,
											ce sont des cellules du nerf 
moteur vivantes, en croissance,
											provenant d'un patient atteint 
de maladie moto-neurone.
											Il se trouve que c'est une forme 
génétiquement transmise.
											Imaginez ça.
											Ça aurait été inimaginable 
il y a dix ans.
											En plus de les voir croître et 
développer des processus,
											on peut aussi faire en sorte 
qu'elles soient fluorescentes,
											mais surtout, on peut suivre 
leur état de santé individuel,
											et comparer les cellules 
du nerf moteur atteintes
											aux cellules en bonne santé.
											Et quand on fait tout cela ensemble,
											on réalise que les cellules atteintes,
											représentées par la ligne rouge,
											ont deux chances et demi de plus 
de mourir que les cellules en bonne santé.
											Et le point crucial ici, 
c'est qu'on a avec cela
											un moyen fantastique de 
découvrir des médicaments,
											car que demander aux médicaments,
											et l'on pourrait le faire grâce 
à un système d'analyse
											automatisé à haut débit,
											on demanderait aux médicaments, 
donne-moi une chose :
											trouve-moi un médicament 
qui rapprochera la ligne rouge
											de la ligne bleue,
											car ce médicament sera 
un candidat de haute valeur
											que l'on pourrait probablement 
tester directement sur des humains
											en évitant presque ce blocage
											dont je vous ai parlé dans le processus 
de découverte d'un nouveau médicament
											avec les modèles animaux,
											si cela a un sens pour vous. 
C'est fantastique.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Pero quiero volver
											a cómo podrían usarse 
directamente las células madre
											para reparar daños.
											Y de nuevo hay dos vías 
para pensar en esto,
											que no son mutuamente excluyentes.
											La primera, y pienso 
que a largo plazo
											la que nos dará el mayor beneficio,
											aunque no ha sido pensado 
todavía de esa manera,
											es estudiar esas células 
madre que ya están
											en nuestro cerebro, 
como les he dicho.
											Todos tenemos células 
madre en el cerebro,
											incluso los cerebros enfermos,
											y sin dudas la forma 
más inteligente de avanzar
											es encontrar vías que 
puedan estimular y activar
											esas células madre que 
ya están en el cerebro
											para reaccionar y responder 
apropiadamente al daño
											y repararlo.
											Ese será el futuro.
											Habrá medicamentos 
que harán eso.
									","
											Mas quero voltar atrás.
											Como podemos usar células diretamente
											para reparar os danos?
											Também há duas formas de pensar nisto,
											e não são mutuamente exclusivas.
											A primeira — e penso que, a longo prazo,
											a que nos dará os maiores dividendos,
											mas não pensemos nisso agora —
											a primeira é pensar
nessas células estaminais
											que já estão no nosso cérebro.
											Já falei nisso.
											Todos temos células estaminais
no cérebro, mesmo no cérebro doente.
											Claro, a forma mais inteligente de avançar
											é arranjar forma de promover e ativar
											essas células estaminais já no cérebro
											para reagir e responder 
adequadamente aos danos
											para os reparar.
											Isso será o futuro.
											Haverá drogas que farão isso.
									","
											But I want to come back
											to how you might use stem cells directly
											to repair damage.
											And again there are two ways to think about this,
											and they're not mutually exclusive.
											The first, and I think in the long run
											the one that will give us the biggest dividend,
											but it's not thought of that way just yet,
											is to think about those stem cells that are already
											in your brain, and I've told you that.
											All of us have stem cells in the brain,
											even the diseased brain,
											and surely the smart way forward
											is to find ways that you can promote and activate
											those stem cells in your brain already
											to react and respond appropriately to damage
											to repair it.
											That will be the future.
											There will be drugs that will do that.
									","
											Mais je veux revenir
											à la façon dont on pourrait utiliser 
les cellules souches directement
											pour réparer les lésions.
											A nouveau, il y a 
deux manières d'envisager cela,
											et l'une n'exclut pas l'autre.
											La première, et je crois, à la longue,
											celle qui sera la plus rentable,
											mais on n'y pense pas encore 
comme ça pour le moment,
											c'est de considérer 
les cellules souches qui sont déjà
											dans notre cerveau, 
et je vous ai dit ça.
											Nous avons tous des cellules souches 
dans notre cerveau,
											même un cerveau endommagé,
											et assurément, le plus intelligent
											est de trouver des moyens 
pour promouvoir et activer
											ces cellules souches 
déjà présentes dans le cerveau
											pour qu'elles réagissent et répondent
de manière appropriée aux lésions
											pour les réparer.
											C'est notre futur.
											Nous aurons des médicaments 
qui feront cela.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Pero la otra vía es lanzarse 
en paracaídas dentro de las células,
											trasplantarlas,
											para reemplazar células moribundas 
o perdidas, incluso en el cerebro.
											Y quiero hablarles 
ahora de un experimento,
											es un ensayo 
clínico que hicimos,
											y que se completó 
recientemente
											junto con colegas en UCL,
											David Miller en particular.
											Este estudio fue muy sencillo.
											Tomamos pacientes 
con esclerosis múltiple
											y nos planteamos 
una simple pregunta:
											¿Protegerían las células 
madre de la médula ósea
											a sus nervios?
											Lo que hicimos fue que 
tomamos la médula ósea,
											desarrollamos las células 
madre en el laboratorio,
											y las inyectamos 
de nuevo en la vena.
											Estoy tratando de 
que suene muy sencillo.
											Pero le tomó 5 años a 
mucha gente, ¿está bien?
											Me sacó las canas
											y causó todo tipo de problemas.
											Sin embargo, conceptualmente es 
un experimento esencialmente simple.
											Entonces las hemos 
puesto en la vena, ¿verdad?
											Con el objetivo de 
comprobar si fue exitoso o no,
											tomamos el nervio óptico
											como nuestra medida de resultado.
											Esa es una buena manera para comprobar 
el avance de la esclerosis múltiple,
											porque lamentablemente 
los pacientes sufren
											de problemas de visión:
											pérdida de visión, visión borrosa.
											Y así, comprobamos 
el tamaño del nervio óptico
											usando los escáneres 
con David Miller
											tres veces —a los doce meses, 
a los seis meses,
											y antes de la inyección—
											y pueden ver la línea roja 
descender ligeramente.
											Eso está diciéndonos que 
el nervio óptico se está reduciendo,
											lo que tiene sentido 
porque los nervios están muriendo.
											Entonces pusimos 
la inyección de células madre
											y repetimos la medición dos veces
											—a los tres meses 
y a los seis meses—
											y casi para nuestra sorpresa,
											la línea subió.
											Eso sugiere que 
la intervención
											ha sido protectora.
											No creo que lo que pasó
											es que esas células madre 
hubieran creado nueva mielina
											o nuevos nervios.
											Lo que pienso que han hecho 
es que han estimulado
											las células madre endógenas 
o las células precursoras,
											para que hagan su trabajo: 
despertar, generar nueva mielina.
											Esta es una prueba de concepto.
											Y estoy muy emocionado con eso.
									","
											Mas a outra forma é lançar células,
											transplantá-las,
											substituir as células que morrem 
ou se perdem, mesmo no cérebro.
											Quero falar-vos duma experiência,
											dum ensaio clínico que fizemos,
											que ficou pronto há pouco tempo,
											com colegas na UCL,
											em especial David Miller.
											Este estudo foi muito simples.
											Fomos buscar pacientes 
com esclerose múltipla
											e fizemos-lhe uma simples pergunta:
											""As células estaminais da medula óssea
											""seriam protetoras para os vossos nervos?""
											O que fizemos foi agarrar na medula óssea.
											criar as células estaminais
no laboratório,
											e depois injetá-las nas veias.
											Isto parece muito simples,
											mas levámos cinco anos 
com muitas pessoas, ok?
											Fiquei com cabelos brancos
											e levantou toda uma série de questões.
											Mas o conceito é essencialmente simples.
											Portanto, injetámo-las nas veias, certo?
											A fim de medir se tínhamos tido 
êxito ou não,
											medimos o nervo ótico
											como medida de resultados.
											E é uma boa coisa de medir na E.M.,
											porque os pacientes com E.M. sofrem muito
											com problemas de visão
											— perda de visão, visão turva.
											Medimos a dimensão do nervo ótico
											usando as TAC com David Miller
											por três vezes — 12 meses, 6 meses
											e antes da infusão.
											Podemos ver o suave declínio
da linha vermelha,
											que indica que o nervo ótico 
está a encolher,
											o que faz sentido, 
porque os nervos estão a morrer.
											Depois demos a infusão 
de células estaminais
											e repetimos a medida duas vezes
											— 3 meses e 6 meses —
											e (quase) para nossa surpresa,
											a linha subiu.
											Isso sugere que a intervenção
											foi protetora.
											Penso que o que aconteceu
											não foi que as células estaminais
											tenham feito nova mielina
ou novos nervos.
											Penso que o que fizeram foi incitar
											as células estaminais endógenas, 
ou células precursoras,
											a fazer o seu trabalho, a acordar, 
a depositar nova mielina.
											Isto é uma prova do conceito.
											Estou muito entusiasmado com isso.
									","
											But the other way is to effectively parachute in cells,
											transplant them in,
											to replace dying or lost cells, even in the brain.
											And I want to tell you now an experiment,
											it's a clinical trial that we did,
											which recently completed,
											which is with colleagues in UCL,
											David Miller in particular.
											So this study was very simple.
											We took patients with multiple sclerosis
											and asked a simple question:
											Would stem cells from the bone marrow
											be protective of their nerves?
											So what we did was we took this bone marrow,
											grew up the stem cells in the lab,
											and then injected them back into the vein.
											I'm making this sound really simple.
											It took five years off a lot of people, okay?
											And it put gray hair on me
											and caused all kinds of issues.
											But conceptually, it's essentially simple.
											So we've given them into the vein, right?
											So in order to measure whether
this was successful or not,
											we measured the optic nerve
											as our outcome measure.
											And that's a good thing to measure in M.S.,
											because patients with M.S. sadly suffer
											with problems with vision —
											loss of vision, unclear vision.
											And so we measured the size of the optic nerve
											using the scans with David Miller
											three times — 12 months, six months,
											and before the infusion —
											and you can see the gently declining red line.
											And that's telling you that
the optic nerve is shrinking,
											which makes sense, because their nerves are dying.
											We then gave the stem cell infusion
											and repeated the measurement twice —
											three months and six months —
											and to our surprise, almost,
											the line's gone up.
											That suggests that the intervention
											has been protective.
											I don't think myself that what's happened
											is that those stem cells have made new myelin
											or new nerves.
											What I think they've done is they've promoted
											the endogenous stem cells, or precursor cells,
											to do their job, wake up, lay down new myelin.
											So this is a proof of concept.
											I'm very excited about that.
									","
											Mais l'autre méthode consiste à 
parachuter des cellules,
											de les transplanter,
											pour remplacer des cellules mourantes
ou perdues, même dans le cerveau.
											Je veux vous faire part 
d'une expérience,
											il s'agit d'un essai clinique 
que nous avons fait,
											que nous avons récemment terminé,
											avec des collègues de UCL 
[University College London],
											David Miller en particulier.
											Cette étude était très simple.
											Nous avons pris des patients 
atteints de sclérose en plaque
											et nous avons posé une question simple :
											est-ce que des cellules souches 
de la moelle osseuse
											protégeraient leurs nerfs ?
											Ce que nous avons fait, c'est que 
nous avons pris cette moelle osseuse,
											fait croître les cellules souches
en laboratoire,
											et réinjecté ces cellules dans la veine.
											Ça a l'air très simple 
quand j'en parle.
											Ça a pris cinq ans 
à beaucoup de monde, d'accord ?
											Et ça m'a donné des cheveux gris
											et ça a posé plein de problèmes.
											Mais conceptuellement, 
c'est très simple.
											Donc nous les avons injectées 
dans la veine, n'est-ce pas ?
											Donc pour savoir 
si nous avions réussi ou non,
											nous avons pris le nerf optique
											comme indicateur de résultat.
											Et c'est pratique à mesurer 
dans le cas de la sclérose en plaques,
											car les patients atteints 
de sclérose en plaques
											souffrent malheureusement
de problèmes de vision —
											perte vision, vision non claire.
											Nous avons donc mesuré 
la taille du nerf optique
											en utilisant les scanners 
avec David Miller
											trois fois — douze mois, six mois,
											et avant l'injection de cellules —
											et vous pouvez voir la ligne rouge 
décliner doucement.
											Ça vous indique
que le nerf optique se contracte,
											ce qui est logique, puisque les nerfs 
sont en train de mourir.
											Puis nous avons injecté 
les cellules aux patients
											et répété la mesure deux fois —
											trois mois et six mois —
											et à notre surprise, ou presque,
											la ligne est remontée.
											Cela suggère que l'intervention
											a protégé le nerf.
											Je ne crois pas que ce qui est arrivé
											est que les cellules souches 
ont produit de la nouvelle myéline
											ou de nouveaux nerfs.
											Je crois que ce qu'elles ont fait, 
c'est de promouvoir
											les cellules souches endogènes 
ou cellules précurseurs,
											pour qu'elles fassent leur travail, 
qu'elles déposent de la nouvelle myéline.
											C'est la preuve du concept.
											Je suis très heureux de ça.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Entonces quiero terminar 
con el tema con el que empecé,
											que fue regeneración y esperanza.
											De ese modo, 
le he preguntado a John
											cuáles son sus expectativas 
para el futuro.
									","
											Agora queria acabar 
com o tema com que comecei,
											ou seja, a regeneração e a esperança.
											Por isso, perguntei ao John
											quais eram as suas esperanças 
para o futuro.
									","
											So I just want to end with the theme I began on,
											which was regeneration and hope.
											So here I've asked John
											what his hopes are for the future.
									","
											Je voudrais terminer avec le thème 
que j'ai abordé au départ,
											la régénération et l'espoir.
											Là, j'ai demandé à John
											quels sont ses espoirs pour le futur.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											John: Esperaría que
											en el futuro,
											a través de la investigación 
que ustedes están haciendo,
											podamos obtener una cura,
											para que la gente como yo 
pueda llevar una vida normal.
									","
											- Espero que um dia, no futuro,
											através da investigação 
que vocês estão a fazer,
											possamos encontrar uma cura
											para que as pessoas como eu 
possam levar uma vida normal.
									","
											John: I would hope that
											sometime in the future
											through the research that you people are doing,
											we can come up with a cure
											so that people like me can lead a normal life.
									","
											John : J'espère qu'un jour
											dans le futur,
											grâce à la recherche que vous menez,
											nous pourrons trouver un remède,
											de sorte que les gens comme moi 
pourrons mener une vie normale.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Eso lo dice todo.
									","
											- Acho que isto diz tudo.
									","
											SC: I mean, that speaks volumes.
									","
											SC : Cela en dit beaucoup.
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
											Me gustaría terminar agradeciendo 
a John en primer lugar,
											gracias a John por 
permitirme compartir
											sus ideas y estos cortos con ustedes.
											Pero también me gustaría 
decir a John y a los demás
											que mi punto de vista es: 
tengo esperanzas en el futuro.
											Creo que las tecnologías disruptivas,
											como las de las células madre 
que he tratado de explicarles hoy,
											ofrecen la verdadera esperanza.
											Y pienso que el día en 
que podamos ser capaces
											de reparar los cerebros lesionados
											está más cerca de 
lo que pensamos.
											Gracias.
											(Aplausos)
									","
											Mas queria acabar, agradecendo a John...
											agradecendo ao John por me ter permitido
											partilhar as suas ideias 
e estes videoclipes com todos nós
											mas também gostava de acrescentar,
para o John e não só,
											que a minha opinião é que 
tenho esperança no futuro.
											Acredito mesmo que 
as tecnologias revolucionárias
											como as células estaminais 
que tentei explicar
											oferecem uma esperança real.
											E penso que o dia em que vamos conseguir
											reparar o cérebro danificado
											está mais perto do que pensamos.
											Obrigado.
											(Aplausos)
									","
											But I'd like to close by first of all thanking John —
											thanking John for allowing me to share
											his insights and these clips with you all.
											But I'd also like to add to John and to others
											that my own view is, I'm hopeful for the future.
											I do believe that the disruptive technologies
											like stem cells that I've tried to explain to you
											do offer very real hope.
											And I do think that the day that we might be able
											to repair the damaged brain
											is sooner than we think.
											Thank you.
											(Applause)
									","
											Mais je voudrais conclure 
d'abord en remerciant John —
											le remercier pour m'avoir autorisé 
à partager son point de vue
											et ces vidéos avec vous tous.
											Mais je voudrais aussi ajouter,
à l'intention de John et des autres,
											qu'à mon avis, 
il y a de l'espoir pour le futur.
											Je crois réellement 
que les technologies disruptives
											telles que les cellules souches 
que j'ai tenté de vous expliquer
											offrent une réelle source d'espoir.
											Je crois réellement que le jour
où nous serons capables
											de réparer un cerveau endommagé
											arrivera plus rapidement 
que nous ne le pensons.
											Merci.
											(Applaudissements)
									",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
"
","
","
","
",Can the damaged brain repair itself?,Siddharthan Chandran,15:57,"brain,health,neuroscience,science,synthetic biology,cognitive science,molecular biology,biotech,aging,health care,medicine,medical research,disability,future,innovation"
