en,pt,es,fr,tr,title,speaker,duration,tags
"
											We know looting is going on
on a global scale and it's increasing,
											but presently we don't have
any tools to stop it.
											This is beginning to change.
											My team and I have just completed a study
looking at looting in Egypt.
											We looked at open-source data
											and mapped the entirety
of looting across Egypt
											from 2002 to 2013.
											We found evidence of looting
and site destruction at 267 sites,
											and mapped over 200,000 looting pits.
											It's astonishing.
											And putting that data together —
											you can see the looting pits marked here.
											At one site, the looting got bad
from 2009, 2011, 2012 —
											hundreds and hundreds of pits.
									","
											Sabemos que a pilhagem ocorre
a uma escala mundial e está a aumentar
											mas neste momento não temos
qualquer forma de a impedir.
											Mas isso está a começar a mudar.
											A minha equipa e eu completámos
um estudo sobre a pilhagem no Egito.
											Observámos informações 
de fontes abertas
											e mapeámos toda a pilhagem no Egito
											desde 2002 a 2013.
											Encontrámos provas de pilhagem
e destruição de sítios em 267 sítios,
											e mapeámos mais
de 200 000 fossos de pilhagem.
											É espantoso.
											Juntando estes dados todos
											— vemos os poços de pilhagem
aqui marcados.
											Num dos sítios, a pilhagem piorou
a partir de 2009, 2011, 2012
											— centenas e centenas de poços.
									","
											Sabemos que el saqueo continúa
a escala mundial y va en aumento,
											pero en este momento no tenemos
herramientas para detenerlo.
											Esto está empezando a cambiar.
											Junto a mi equipo terminamos un estudio
sobre el saqueo en Egipto.
											Analizamos datos de código abierto
											y cartografiamos los saqueos en Egipto
											de 2002 a 2013.
											Encontramos pruebas de saqueo
y destrucción de sitios en 267 casos,
											y cartografiamos más de 200 000
fosos de saqueo.
											Es espantoso.
											Consolidando esos datos
											se pueden ver los fosos
de saqueo aquí marcados.
											En un sitio, el saqueo empeoró
desde 2009, 2011, 2012...
											cientos y cientos de fosos.
									","
											Nous savons qu'il y a de plus en plus
de pillage à l'échelle mondiale
											mais, actuellement, nous n'avons
aucun outil pour l'arrêter.
											Cela commence à changer.
											Mon équipe et moi venons de finir
une étude sur le pillage en Égypte.
											Nous avons considéré
les données open source
											et avons cartographié
tous les pillages en Égypte
											de 2002 à 2013.
											Nous avons des preuves de pillage
et de destruction dans 267 sites
											et avons cartographié
plus de 200 000 lieux de pillages.
											C'est stupéfiant.
											En réunissant les données —
											les lieux sont représentés ici.
											Sur un site, le pillage augmente
tous les ans : 2009, 2011, 2012 —
											des lieux par centaines.
									","
											Yağmalanın küresel boyutta olduğu
ve artış gösterdiğini biliyoruz
											fakat an itibariyle durduracak 
hiçbir imkânımız yok.
											Bu durum değişmeye başlıyor.
											Ekibim ve ben Mısır'da yağmalayı
konu alan bir çalışma tamamladık.
											Herkese açık kaynakları inceledik
											ve 2002 ile 2013 yılları arasındaki
											Mısır'daki tüm yağmalamaların
haritasını çıkardık.
											267 sahanın yağmalanma
ve yıkımına ilişkin kanıt bulduk
											ve haritada 200.000'i aşkın
alanda gösterdik.
											Hayret verici.
											Bu verileri bir araya koyunca
											yağma noktalarını burada görebilirsiniz.
											Bir sahada 2009, 2011 ve 2012 yıllarında
yüzlerce ve yüzlerce nokta
											yağmalama aşırı artmış.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Putting all the data together,
											what we found is that,
contrary to popular opinion,
											looting did not start to get worse
in Egypt in 2011 after the Arab Spring,
											but in 2009, after the global recession.
											Thus, we've shown with big data
											that looting is fundamentally
an economic issue.
											If we do nothing to stop the problem,
											all of Egypt's sites will be affected
by looting by 2040.
											Thus, we are at a tipping point.
											We are the generation with all the tools
and all the technologies
											to stop looting,
											but we're not working fast enough.
									","
											Juntando estes dados todos,
											descobrimos que,
contrariamente à opinião popular,
											a pilhagem não começou a piorar no Egito
em 2011, depois da Primavera Árabe,
											mas em 2009, depois da recessão global.
											Mostrámos assim, com os megadados
											que a pilhagem é fundamentalmente
uma questão económica.
											Se nada fizermos para impedir 
este problema
											todos os sitios do Egito serão afetados
pela pilhagem, em 2040.
											Portanto, estamos num momento crítico.
											Somos a geração com todas as ferramentas
e todas as tecnologias
											para impedir a pilhagem.
											mas não estamos a trabalhar
suficientemente depressa.
									","
											Consolidando esos datos,
											hallamos que contrariamente
a la opinión popular
											el saqueo no empezó a empeorar en
Egipto en 2011 tras la Primavera Árabe,
											sino en 2009, tras la recesión mundial.
											Así, hemos mostrado con datos
											que el saqueo es sobre todo
un tema económico.
											Si no hacemos nada
para detener el problema,
											todos los sitios egipcios estarán
afectados por saqueo para 2040.
											Por lo tanto, estamos
en un punto de inflexión.
											Somos la generación que tiene
las herramientas y las tecnologías
											para detener el saqueo,
											pero no estamos trabajando
suficientemente rápido.
									","
											En réunissant les données,
											nous avons découvert que,
contrairement à l'idée populaire,
											le pillage n'a pas augmenté en Égypte
en 2011 après le Printemps arabe,
											mais en 2009, après la récession mondiale.
											Ainsi avec le big data, nous avons montré
											que le pillage est principalement
un problème économique.
											Si nous ne réglons pas le problème,
											tous les sites d’Égypte seront affectés
par le pillage d'ici 2040.
											Nous sommes donc à un moment déterminant.
											Nous sommes la génération
ayant les outils et les technologies
											pour arrêter le pillage
											mais nous ne travaillons pas assez vite.
									","
											Tüm verileri bir araya gelince
											sanılanın aksine bulduğumuz şey
											yağma 2011'de Mısır'da
Arap Baharı sonrası değil
											2009'da küresel kriz sonrası artmış.
											Yani biz yağmanın aslen 
ekonomik bir sorun olduğunu gösteren
											büyük çapta veri sunduk.
											Bunu durdurmak için hiçbir şey yapmazsak
											2040'a kadar Mısır'daki tüm sahalar
yağmalanmış olacak.
											Bu yüzden bir dönüm noktasındayız.
											Yağmayı durdurmak için
tüm ekipman ve teknolojiye
											sahip bir nesiliz
											ama yeterince hızlı çalışmıyoruz.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Sometimes an archaeological site
can surprise you with its resilience.
											I am just back from the field,
											where I co-led a joint mission
with Egypt's Ministry of Antiquities
											at a site called Lisht.
											This site dates to the Middle Kingdom
of Egypt between 2,000 and 1,750 BC.
											The Middle Kingdom was Ancient
Egypt's Renaissance period.
											After a time of intense internal strife
and environmental challenges,
											Egypt rebounded
											with an incredible resurgence
of art, architecture and literature.
											It's a favorite period of time
to study in Egypt,
											because it teaches us so much
about how we can survive and thrive
											after great disasters.
									","
											Por vezes, um sítio arqueológico
pode surpreender-nos pela sua resistência.
											Acabo de voltar do terreno
											onde chefio uma missão em conjunto
com o Ministro das Antiguidades do Egito
											num sítio chamado Lisht.
											O sítio data do Reino Médio do Egito,
entre 2000 e 1750 a.C.
											O Reino Médio foi o período
do Renascimento do Egito antigo.
											Depois de uma época
de intensas lutas internas
											e de problemas ambientais,
											o Egito recuperou
											com um renascimento incrível
de arte, arquitetura e literatura.
											É um período de tempo preferido
para o estudo do Egito,
											porque nos ensina muito
sobre como podemos sobreviver e florescer
											depois de grandes desastres.
									","
											A veces un sitio arqueológico
puede sorprender por su resiliencia.
											Acabo de volver del campo,
											donde codirigí una misión conjunta con
el Ministerio de Antigüedades de Egipto
											en un sitio llamado Lisht.
											Este sitio data del Reino Medio
de Egipto entre 2000 y 1750 a.C.
											El Reino Medio fue el periodo
de renacimiento del antiguo Egipto.
											Tras un tiempo de intensa lucha interna
y desafíos ambientales,
											Egipto repuntó
											con un resurgimiento increíble
de arte, arquitectura y literatura.
											Es un período favorito
para estudiar en Egipto
											porque nos enseña mucho sobre
cómo podemos sobrevivir y prosperar
											tras grandes desastres.
									","
											Parfois, un site archéologique
peut surprendre par sa résilience.
											J'étais sur le terrain,
											j'ai codirigé une mission commune
avec le ministère égyptien des antiquités
											sur un site appelé Lisht.
											Le site date du Moyen Empire égyptien
entre 2 000 et 1 750 ans avant JC.
											Cela fait partie de la Renaissance
de l’Égypte antique.
											Après une période d'intenses conflits
internes et de défis environnementaux,
											l’Égypte s'est réunifiée
											avec un renouveau incroyable
en art, architecture et littérature.
											C'est une des meilleures périodes
à étudier en Égypte
											car elle nous en apprend beaucoup
sur comment survivre et prospérer
											après des catastrophes.
									","
											Bazen arkeolojik bir alan
sizi dayanıklılığıyla şaşırtabilir.
											Sahadan yeni döndüm.
											Lisht adında bir sahada
Mısır'ın eski yapıtlarına ilişkin
											ortak bir görevde çalışıyordum.
											Bu saha M.Ö. 1750 ve 2000 yılları arası
Orta Mısır Krallığı'na ait.
											Bu Krallık, Eski Mısır'ın
Rönesans zamanıydı.
											Yoğun bir iç mücadele
ve çevresel zorlukların ardından,
											Mısır yeniden ayağa kalktı,
											sanat, mimari ve edebiyatta olağanüstü 
bir canlanma gösterdi.
											Bu Mısır'da araştırma yapılacak
en güzel zaman dilimi
											çünkü bize felaketlerin ardından
											nasıl hayatta kalacağımızı öğretiyor.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Now at this site, we had already mapped
countless looting pits.
											Lisht is a royal site;
											there would have been thousands
of people buried there
											who lived and worked
at the court of Pharaoh.
											You can see this before and after;
you see dozens of looting pits.
											North Lisht.
											This is in South Lisht, before and after.
											When we first visited the site,
											we could see the tombs
of many high-ranking officials
											that had been looted.
											Let me put into perspective
for you what was taken.
											Imagine a two meter by two meter area
full of coffins, jewelry
											and incredible statuary.
											Multiply that times over a thousand.
											That's what was taken.
									","
											Neste sítio, já tínhamos mapeado
inúmeros poços de pilhagem.
											Lisht é um sítio real,
											devia haver aqui milhares
de pessoas sepultadas
											que viveram e trabalharam
na corte do Faraó.
											Vemos isto antes e depois:
vemos dezenas de poços de pilhagem,
											na parte norte de Lisht.
											Isto aqui é a parte sul de Lisht,
antes e depois.
											Quando visitámos o sítio
pela primeira vez,
											vimos os túmulos
de muitos funcionários de alta patente
											que tinham sido saqueados.
											Vou pôr em perspetiva
o que foi levado.
											Imaginem uma área de dois metros por dois,
cheia de caixões, joalharia
											e estatuetas incríveis.
											Multipliquem isso por mil.
											Foi isso que levaram.
									","
											En este sitio ya habíamos cartografiado
ingentes fosos de saqueo.
											Lisht es un sitio real;
											debió haber miles de personas
enterradas allí
											que vivieron y trabajaron
en la corte del faraón.
											Vemos esto antes y después;
vemos decenas de fosos de saqueo
											al norte de Lisht.
											Esto es el sur de Lisht, antes y después.
											Cuando visitamos por primera vez el sitio,
											pudimos ver las tumbas 
de muchos altos funcionarios
											que habían sido saqueadas.
											Pondré en perspectiva el saqueo.
											Imaginen dos metros por dos metros
llenos de ataúdes, joyería,
											y estatuas increíbles.
											Multipliquen eso por mil.
											Eso se llevaron.
									","
											Sur ce site, nous avions cartographié
d'innombrables lieux de pillage.
											Lisht est un site royal ;
											des milliers de personnes
y ont été enterrées
											après vécu et travaillé
à la cour du Pharaon.
											Vous voyez l'avant-après ;
il y a des douzaines de lieux de pillage.
											Le nord de Lisht.
											Voici le sud de Lisht, avant et après.
											Lors de notre première visite,
											nous voyions les tombeaux
d'officiels hauts placés
											qui avaient été pillés.
											Laissez-moi remplacer cela
dans son contexte.
											Imaginez une zone de deux mètres sur deux
pleine de cercueils, de bijoux
											et d'incroyables statues.
											Multipliez cela par mille.
											C'est ce qui a été pris.
									","
											İşte bu alanda, sayısız yağma 
noktası işaretlemiştik.
											Lisht soyluların sahasıdır;
											orada, Firavun'un sarayında 
yaşamış ve çalışmış
											binlerce insan gömülü olmalıydı.
											Öncesi ve sonrasını görebilirsiniz,
düzinelerce yağma kazısı.
											Kuzey Lisht.
											Burası Güney Lisht, öncesi ve sonrası
											Sahaya ilk gittiğimizde
											yağmalanmış olan 
yüksek rütbeli pek çok görevlinin
											mezar taşını görebiliyorduk.
											Anlamanıza yardımcı olayım,
											Tabut, mücevher ve muhteşem
heykellerle dolu
											2x2 metre bir alan düşünün.
											Şimdi bunu binle çarpın.
											İşte bizden alınan bu.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											So, when we started work,
											my Egyptian co-director, Mohamed Youssef,
approached me and said,
											""We must work at this one particular tomb.
											It's been attacked by looters.
											If we don't do anything, they'll be back.""
											Of course I agreed,
but I didn't think we'd find anything.
											I thought the looters
had stolen everything.
											What we started to find
were the most incredible reliefs.
											Look at this painting —
it's just stunning.
											We started finding engraved inscriptions.
											And even the titles of the tomb owner —
											he had titles like,
""Overseer of the Army,""
											""Overseer of the Treasury.""
											I began to have hope.
											Maybe, just maybe we would find his name.
											For the ancient Egyptians, having
their name last for eternity
											was their goal.
											And then one day,
											this appeared.
											This is the name of the tomb owner: Intef.
											You can see it written out
here, in hieroglyphs.
											Working together with my Egyptian team,
											we had restored someone's name
from 3,900 years ago.
									","
											Quando começámos a trabalhar,
											o meu codiretor egípcio, Mohamed Youssef,
veio ter comigo e disse:
											""Temos que trabalhar
neste túmulo em especial.
											""Foi atacado por saqueadores.
											""Se não fizermos nada,
eles hão de voltar"".
											Claro que concordei, mas pensei
que não íamos encontrar nada.
											Pensava que os saqueadores
tinham roubado tudo.
											Começámos a descobrir
os relevos mais incríveis.
											Olhem para esta pintura
— é assombrosa.
											Começámos a encontrar
inscrições gravadas.
											Até os títulos do proprietário do túmulo
											— tinha títulos como 
""Superintendente do Exército""
											""Superintendente do Tesouro"".
											Comecei a ter esperança.
											Talvez, talvez encontrássemos
o nome dele.
											Para os antigos egípcios,
deixar o nome para a eternidade
											era o seu objetivo.
											Um dia,
											ele apareceu.
											É este o nome
do dono do túmulo: Intef.
											Vejam-no, escrito aqui,
em hieróglifos.
											Trabalhando em conjunto
com a minha equipa egípcia,
											restaurámos o nome de alguém
de há 3900 anos.
									","
											Cuando empezamos a trabajar
											mi codirector egipcio, Mohamed Youssef,
se acercó a mí y dijo:
											""Debemos trabajar en esta tumba.
											Ha sido atacada por saqueadores.
											Si no hacemos algo, volverán"".
											Claro que estaba de acuerdo, pero
pensé que no encontraríamos nada.
											Pensé que los saqueadores
habían robado todo.
											Empezamos a encontrar relieves increíbles.
											Miren esta pintura,
es simplemente estupenda.
											Empezamos a encontrar
inscripciones gravadas.
											E incluso los títulos
del propietario de la tumba.
											Tenía títulos como:
""Superintendente del Ejército"",
											""Supervisor del Tesoro"".
											Empecé a tener esperanza.
											Tal vez, solo tal vez
podríamos encontrar su nombre.
											Para los antiguos egipcios, que
el nombre perdurara por la eternidad
											era su objetivo.
											Y un día,
											apareció esto.
											Es el nombre del propietario
de la tumba: Intef.
											Pueden verlo escrito aquí, 
en jeroglíficos.
											Trabajando junto con mi equipo egipcio,
											habíamos restaurado el nombre
de alguien de hace 3900 años.
									","
											Au début de notre travail,
											mon codirecteur égyptien,
Mohamed Youssef, est venu me dire :
											« Nous devons travailler sur ce tombeau.
											Il a été attaqué par des pilleurs.
											Si nous ne faisons rien,
ils reviendront. »
											J'étais d'accord mais ne croyais pas
que nous trouverions quelque chose.
											Je pensais que les pilleurs
avaient tout volé.
											Nous avons commencé à trouver
des restes incroyables.
											Regardez cette peinture, magnifique.
											Nous avons trouvé
des inscriptions gravées.
											Et les titres du propriétaire du tombeau,
											des titres comme « Gardien de l'Armée »,
											« Gardien de la Trésorerie ».
											J'ai commencé à espérer.
											Peut-être trouverions-nous son nom.
											Pour les Égyptiens, que leur nom
perdure l'éternité
											était le but.
											Puis un jour,
											ceci est apparu.
											C'est le nom du propriétaire
du tombeau : Intef.
											Vous le voyez écrit en hiéroglyphes.
											En travaillant avec mon équipe égyptienne,
											nous avons rétabli le nom
de quelqu'un vivant il y a 3 900 ans.
									","
											İşe başladığımda
											Mısırlı müdürüm Mohamed Yousef
bana yaklaşarak şöyle dedi:
											''Özellikle bu mezar
üzerinde çalışmalıyız.
											Yağmacılar saldırdı.
											Bir şey yapmazsak, geri gelirler.''
											Tabii ki hak verdim,
ama bir şey bulacağımızı sanmıyordum.
											Yağmacıların her şeyi
çaldığını sanıyordum.
											Bulmaya başladığımız şeyler
çok rahatlıcı oldu.
											Bu tabloya bir bakın. Göz kamaştırıcı.
											Kazılmış yazıtlar bulmaya başladık.
											Mezar taşının sahibinin bile
											şöyle ünvanları vardı:
''Ordu Müfettişi''
											''Hazine Müfettişi''
											Umutlanmaya başladım.
											Belki de ismini bulacaktık.
											Antik Mısırlılar için
											amaç, isimlerinin sonsuza dek anılmasıydı.
											Sonra bir gün,
											bu açığa çıktı.
											Mezarın sahibinin ismi: Intef.
											Hiyeroglif yazı ile yazılmış
											Mısırlı takımımla birlikte çalışarak
											3.900 yıl önce yaşamış birinin
ismini ortaya çıkardık.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Working together
with my Egyptian colleagues,
											we celebrated this moment
of shared discovery.
											What we were doing together
was right and true.
											We found this incredible
false door, mostly intact.
											On it we read about Intef
and his inscriptions.
											You can actually even see him seated here.
											What I realized is that everything
I had assumed about looted sites
											had been proven wrong.
									","
											Trabalhando em conjunto
com os meus colegas egípcios,
											festejámos este momento
de descoberta partilhada.
											O que estávamos a fazer em conjunto
era correto e verdadeiro.
											Encontrámos esta porta falsa
incrível, quase intacta.
											Nela, lemos sobre Intef
e as suas inscrições.
											Quase podemos vê-lo
ali sentado.
											Percebi que tudo o que
eu tinha pensado sobre sítios pilhados
											estava completamente errado.
									","
											Trabajando juntos
con mis colegas egipcios,
											celebramos este momento 
de descubrimiento compartido.
											El trabajo conjunto
era correcto y verdadero.
											Encontramos esta falsa puerta
increíble, casi intacta.
											Sobre ella se lee Intef
y sus inscripciones.
											Casi podemos verlo aquí sentado.
											Me di cuenta de que todo lo que
suponía de los sitios saqueados
											era erróneo.
									","
											En travaillant avec
mes collègues égyptiens,
											nous avons fêté ce moment
de découverte commune.
											Ce que nous faisions ensemble
était bien et vrai.
											Nous avons découvert
cette fausse porte, intacte.
											Dessus, nous avons lu
l'histoire d'Intef et ses inscriptions.
											Vous pouvez le voir assis ici.
											J'ai réalisé que tout
ce que je supposais des sites pillés
											était faux.
									","
											Mısırlı meslektaşlarımla birlikte
											bu keşfimizi kutladık.
											Yaptığımız şey doğruydu.
											Sonra hiç zarar görmemiş
bu sahte kapıyı bulduk.
											Üzerinde Intef'in yazıtları vardı.
											İşte onu burada otururken görüyorsunuz.
											Şunun farkına vardım, yağmalanmış
sahalarla ilgili tüm düşüncelerim
											yanlış çıkmıştı.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Every day on site we worked
together with 70 Egyptians
											as colleagues and friends.
											In the face of so much
hatred and ignorance
											against those in the Middle East,
											every moment on site felt like
a protest for peace.
											When you work with those
that don't look like you,
											or think like you, or speak like you,
											your shared mission
of archaeological discovery
											erases all superficial differences.
											What I learned this season
											is that archaeology
isn't about what you find.
											It's about what you can prove possible.
									","
											Todos os dias, nos sítios
trabalhávamos com 70 egípcios,
											colegas e amigos.
											Perante tanto ódio e ignorância
											contra as pessoas do Médio Oriente,
											cada momento no sítio
era uma manifestação de paz.
											Quando trabalhamos com pessoas
diferentes de nós,
											que não pensam como nós,
nem falam como nós,
											a nossa missão partilhada
de descoberta arqueológica
											apaga todas as diferenças superficiais.
											Aprendemos naquela estação
											que a arqueologia
não tem a ver com o que encontramos,
											tem a ver com o que
provamos ser possível.
									","
											Todos los días en el sitio
trabajamos con 70 egipcios,
											colegas y amigos.
											Ante tanto odio e ignorancia
											contra las personas de Medio Oriente,
											cada momento en el sitio era
como una manifestación de paz.
											Al trabajar con personas
que no se nos parecen,
											o que no piensan o no hablan
como nosotros,
											nuestra misión compartida 
de descubrimiento arqueológico
											borra las diferencias superficiales.
											En esta temporada aprendí
											que la arqueología no tiene que ver
con lo que encontramos.
											Tiene que ver con lo que
demostramos como posible.
									","
											Chaque jour, sur le site,
nous travaillions avec 70 Égyptiens
											en tant que collègues et amis.
											Face à tant de haine et d'ignorance
											envers ceux du Moyen-Orient,
											à chaque instant passé sur le site,
nous réclamions la paix.
											En travaillant avec des gens
qui ne vous aiment pas,
											ne pensent pas
ou ne parlent pas comme vous,
											votre mission commune
de découverte archéologique
											efface toute différence superficielle.
											Ce que j'ai appris,
											c'est qu'en archéologie,
il ne s'agit pas de la découverte
											mais de ce que nous pouvons
prouver être possible.
									","
											Her gün 70 Mısırlı ile çalışıyorduk,
											meslektaş ve arkadaşlar.
											Orta Doğu'ya karşı bu kadar
											nefret ve cehalet varken
											sahadaki her anımız bir
barış gösterisi gibiydi.
											Size benzemeyen, sizin gibi düşünmeyen
											veya sizin gibi konuşmayan
kişilerle çalışırken
											paylaştığınız arkeolojik keşif misyonu
											tüm bu yüzeysel farkları yok ediyor.
											Bu sezon şunu öğrendim
											arkeoloji ne bulduğunuzla değil
											neyin mümkün kıldığınızla ilgili.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
","
","
","
","
",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
"
											Sometimes when you travel,
you end up finding long-lost family —
											not those with whom you share genes,
											but a shared entry in the book of life.
											This is Omer Farrouk, my brother.
											Omer's a Gufti from a village
just North of Luxor, called Guft.
											Guftis are part of a celebrated
tradition in Egyptology.
											They help with digging
and work crew organization.
											Omer is my COO and CFO.
											I simply couldn't do work without him.
											One day many years ago,
when I was a young graduate student
											and Omer was a young Gufti
who couldn't speak much English,
											we learned, completely randomly,
											that we were born in the same year,
											the same month
											and the same day, six hours apart.
											Twins.
									","
											Por vezes, quando viajamos,
encontramos família há muito perdida
											— não aqueles com quem
partilhamos os genes,
											mas uma entrada partilhada
no livro da vida.
											Este é Omer Farrouk, meu irmão.
											Omer é um gufti duma aldeia
a norte de Luxor, chamada Guft.
											Os guftis fazem parte duma
tradição consagrada em egiptologia.
											Ajudam a escavar
e organizam equipas de trabalho.
											Omer é o meu diretor de operações
e diretor financeiro.
											Eu não podia passar sem ele.
											Um dia, há muitos anos,
quando eu ainda era uma jovem licenciada
											e Omer era um jovem gufti
que não falava bem inglês,
											ficámos a saber, por acaso,
											que tínhamos nascido no mesmo ano,
											no mesmo mês,
											e no mesmo dia,
com a diferença de seis horas.
											Gémeos.
									","
											A veces, al viajar encontramos
una familia perdida hace mucho,
											no aquellos con quienes
compartimos genes,
											sino un ingreso compartido
al libro de la vida.
											Este es Omer Farrouk, mi hermano.
											Omer es un gufti de Guft,
una aldea al norte de Luxor.
											Los guftis son parte de una
tradición en la egiptología.
											Ayudan a excavar y organizan
los equipos de trabajo.
											Omer es mi director de 
operaciones y financiero.
											Simplemente no podía trabajar sin él.
											Un día, hace muchos años,
cuando era una joven licenciada
											y Omer era un joven gufti
que no hablaba bien inglés,
											supimos, de casualidad,
											que habíamos nacido el mismo año,
											el mismo mes
											y el mismo día,
con seis horas de diferencia.
											Gemelos.
									","
											Parfois en voyageant, vous trouvez
de la famille perdue depuis longtemps —
											vous ne partagez pas de gènes
											mais une entrée commune
dans le livre de la vie.
											Voici Omer Farrouk, mon frère.
											Omer est un Gufti d'un village
juste au nord de Louxor, appelé Guft.
											Les Guftis font partie
d'une tradition célébrée en Égypte.
											Ils aident aux fouilles
et au management d'équipe.
											Il est mon chef d'exploitation
et directeur financier.
											Je ne pourrais pas travailler sans lui.
											Un jour il y a plusieurs années,
quand j'étais étudiante
											et qu'Omer était un jeune Gufti
ne parlant pas bien anglais,
											nous avons appris par hasard
											que nous étions nés la même année,
											le même mois
											et le même jour à six heures d'écart.
											Des jumeaux.
									","
											Bazen seyahat ederken
kayıp bir aile ferdine rastlıyorsunuz,
											genlerinizi paylaştığınız değil,
											hayat kitabında aynı satırı paylaştığınız.
											Bu kardeşim Omer Farrouk.
											Omer, Luksor'un kuzeyinde Guft
kasabasında yaşayan bir Guftlu.
											Guftlular Mısır Bilimindeki
ünlü bir geleneğin parçası.
											Kazıya ve takım çalışmasına 
yardım ediyorlar.
											Omer benim Operasyon
ve Mali İşler Müdürüm.
											Onsuz çalışamam.
											Yıllar önce bir gün,
üniversite öğrencisiyken
											Omer İngilizce bilmeyen
genç bir Guftulu iken
											tamamen tesadüf sonucu öğrendik ki
											aynı yıl
											aynı ay
											ve aynı gün altı saat arayla doğmuşuz
											İkiziz.
									",Help discover ancient ruins — before it's too late,Sarah Parcak,21:48,"adventure,ancient world,archaeology,big problems,collaboration,communication,community,algorithm,Egypt,global issues,humanity,human origins,Middle East,potential,science,society,South America,technology,TED Prize,terrorism,violence,war,world cultures"
