en,es,fr,pt,tr,title,speaker,duration,tags
"
											The time for small thoughts
and little nudges is past.
											I really believe that the time has come
for radical new ideas,
											and basic income is so much more
than just another policy.
											It is also a complete rethink
of what work actually is.
											And in that sense,
											it will not only free the poor,
											but also the rest of us.
									","
											La época de las soluciones pobres
y los pequeños empujones ha pasado.
											Realmente creo que ha llegado el momento
para las nuevas ideas radicales,
											y el ingreso básico es mucho más
que solo otra política más.
											De hecho, es un replanteamiento
completamente novedoso
											de lo que realmente es el trabajo.
											Y en este sentido, no solo liberará
a los pobres sino a todos nosotros.
									","
											Le temps des petites idées
et coups de pouce est fini.
											Je crois vraiment qu'il est temps
pour de nouvelles idées radicales
											et le revenu de base est bien plus
qu'une autre politique.
											Il repense entièrement
ce que le travail est.
											Dans ce sens,
											il ne fera pas que libérer les pauvres
											mais aussi les autres.
									","
											O tempo de reflexões
e de remendos já passou.
											Eu acredito que chegou a hora
de novas ideias radicais,
											e o rendimento mínimo é muito mais
do que qualquer outra política.
											É também repensar de modo diferente
o que realmente é o trabalho.
											Nesse sentido,
											isto não vai só libertar os pobres,
											mas também todos nós.
									","
											Küçük düşüncelerin ve azıcık
itelemelerin zamanı geçti.
											Radikal, yeni fikirlerin zamanının
geldiğine ve temel gelirin
											bir politikadan çok daha fazlası
olduğuna gerçekten inanıyorum.
											Bu ayrıca işin aslında ne olduğunu
yeni baştan düşünmektir.
											Ve bu bağlamda,
											sadece yoksulu değil,
											ayrıca bizleri de özgürleştirecek.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Nowadays, millions of people feel
											that their jobs have little
meaning or significance.
											A recent poll among 230,000 employees
											in 142 countries
											found that only 13 percent of workers
actually like their job.
											And another poll found that as much
as 37 percent of British workers
											have a job that they think
doesn't even need to exist.
											It's like Brad Pitt says in ""Fight Club,""
											""Too often we're working jobs we hate
so we can buy shit we don't need.""
									","
											Hoy en día, millones de personas sienten
que sus trabajos tienen poco sentido.
											Una encuesta reciente
entre 230 000 empleados
											de 142 países
											encontró que solo al 13 % de los
encuestados les gusta su trabajo.
											Otra encuesta encontró que hasta
el 37 % de los trabajadores británicos
											creen que su trabajo
ni siquiera debería existir.
											Es como dice Brad Pitt
en el ""Club de la pelea"":
											""Demasiado a menudo tenemos
trabajos que odiamos
											para poder comprar tonterías
que no necesitamos"".
									","
											Aujourd'hui, des millions de gens pensent
											que leur travail a peu
d'importance ou de sens.
											Un sondage récent sur 230 000 employés
											de 142 pays
											a indiqué que seuls 13% des travailleurs
aimaient leur travail.
											Un autre sondage a montré
que 37% des travailleurs britanniques
											avaient un travail qui,
à leur avis, ne devrait pas exister.
											Comme Brad Pitt le dit
dans « Fight Club » :
											« On fait un travail qu'on déteste
											pour acheter des choses
dont on n'a pas besoin ».
									","
											Hoje em dia, milhões de pessoas
											sentem que os seus empregos
têm pouco significado.
											Um recente inquérito
a 230 000 empregados,
											em 142 países,
											mostrou que apenas 13% dos
trabalhadores gostam do seu trabalho.
											Outro inquérito mostra que 37%
dos trabalhadores britânicos
											têm um emprego que eles acham
que nem precisaria de existir.
											É como o Brad Pitt diz no ""Clube da Luta"":
											""Trabalhamos em empregos que odiamos
											""para comprar porcarias
de que não precisamos.""
									","
											Günümüzde, milyonlarca insan işlerinin
											çok az anlamı veya önemi
olduğunu hissediyor.
											142 ülkede, 230.000 işçiyle yapılan
											yeni bir anket,
											işçilerin sadece %13'ünün
işinden memnun olduğunu gösteriyor.
											Ve başka bir ankete göre,
İngiliz işçilerin %37 kadarı
											olmasa da olur işlerde
çalıştıklarını düşünüyor.
											Brad Pitt'in ""Dövüş Kulübü""nde
dediği gibi:
											""İhtiyacımız olmayan şeyleri alabilelim 
diye nefret ettiğimiz işlerde çalışıyoruz""
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Now, don't get me wrong —
											I'm not talking about the teachers
and the garbagemen
											and the care workers here.
											If they stopped working,
											we'd be in trouble.
											I'm talking about all those well-paid
professionals with excellent résumés
											who earn their money doing ...
											strategic transactor peer-to-peer meetings
											while brainstorming the value
add-on of disruptive co-creation
											in the network society.
									","
											Bueno, no me malinterpreten...
											No estoy hablando de los profesores,
los basureros o los auxiliares sanitarios
											porque entonces tendríamos un problema.
											Estoy hablando de todos
estos profesionales
											bien pagados y con currículos excelentes
											que ganan su dinero
en reuniones estratégicas
											y transacciones personalizadas
											durante una tormenta de ideas
que añade un valor suplementario
											a la co-creación disruptiva
de una sociedad en redes.
									","
											Ne vous méprenez pas —
											je ne parle pas des professeurs,
des éboueurs
											et des travailleurs de la santé.
											S'ils arrêtaient de travailler,
											on aurait des problèmes.
											Je parle de tous ces professionnels
bien payés avec un excellent CV
											qui gagnent de l'argent à faire...
											des réunions de transactions stratégiques
											en réfléchissant à la valeur ajoutée
de la co-création innovante
											dans la société en réseaux.
									","
											Agora, não me interpretem mal,
											não falo dos professores
e dos homens do lixo,
											nem dos trabalhadores da saúde.
											Se eles deixassem de trabalhar,
											ficaríamos em risco.
											Falo dos profissionais bem pagos
com aqueles currículos excelentes
											que ganham dinheiro
fazendo
											reuniões de transações estratégicas,
enquanto pensam
											no valor acrescentado da cocriação
prejudicial na sociedade em rede.
									","
											Şimdi, beni yanlış anlamayın.
											Burada öğretmenler,
çöpçüler ve bakıcılardan
											bahsetmiyorum.
											Eğer çalışmayı bırakırlarsa,
											başımız belaya girer.
											Paralarını ağ toplumunda
yıkıcı işbirliğinin
											katma değeri hakkında
											beyin fırtınası yaparak kazanan
											çok iyi özgeçmişleri olan tüm o
yüksek maaşlı profesyoneller
											hakkında konuşuyorum.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Or something like that.
											Just imagine again how much
talent we're wasting,
											simply because we tell our kids
they'll have to ""earn a living.""
											Or think of what a math whiz working
at Facebook lamented a few years ago:
											""The best minds of my generation
											are thinking about how
to make people click ads.""
									","
											O algo por el estilo.
											Solo imagínense de nuevo cuánto
talento estamos desperdiciando,
											simplemente porque les decimos
a nuestros hijos que tendrán
											que ""ganarse la vida"".
											O lo que un genio de la matemáticas
trabajando para Facebook lamentaba
											hace unos años: ""Las mejores
mentes de mi generación
											se preocupan por cómo hacer que 
la gente haga clic en los anuncios"".
									","
											Quelque chose du genre.
											Imaginez le talent gaspillé
											simplement car nous disons à nos enfants
de « gagner leur vie ».
											Pensez à ce que, il y a quelques années,
un génie des maths chez Facebook a dit :
											« Les grands esprits de ma génération
											réfléchissent à comment faire
pour que les gens cliquent sur des pubs. »
									","
											Ou algo do mesmo tipo.
											Imaginem quanto talento
estamos a desperdiçar,
											só porque dizemos aos nossos filhos
que eles têm que ""ganhar a vida"".
											Pensem na queixa de um grande matemático
que trabalhava no Facebook, há uns anos:
											""As melhores cabeças da minha geração
											""estão a pensar como fazer as
pessoas clicarem nos anúncios.""
									","
											Veya bunun gibi bir şey.
											Çocuklarımıza ""hayatlarını
kazanmaları"" gerektiğini söyleyerek
											ne kadar yeteneği
heba ediyoruz bir düşünün.
											Facebook'ta çalışan matematik dahisinin
birkaç yıl önce yakındığı şeyi düşünün:
											""Neslimin en iyi kafaları
											insanları nasıl reklamlara
tıklatabiliriz diye düşünüyor.""
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											I'm a historian.
											And if history teaches us anything,
											it is that things could be different.
											There is nothing inevitable
											about the way we structured our society
and economy right now.
											Ideas can and do change the world.
											And I think that especially
in the past few years,
											it has become abundantly clear
											that we cannot stick to the status quo —
											that we need new ideas.
									","
											Soy historiador.
											Y si la historia nos ha enseñado algo
											es que las cosas pueden cambiar,
											que nada es inevitable
											en la estructura actual
de nuestra sociedad y economía.
											Las ideas pueden y realmente
cambian el mundo.
											Y creo que especialmente
en los últimos años
											se ha vuelto muy evidente el hecho
											de que el statu quo actual
no es sostenible
											y de que nos hacen falta nuevas ideas.
									","
											Je suis un historien.
											Si l'histoire nous apprend quelque chose,
											c'est que les choses
pourraient être différentes.
											Rien n'est inévitable
											sur notre structure actuelle
de la société et de l'économie.
											Les idées peuvent changer le monde.
											Je pense que les dernières années
											il est devenu très clair
											que le status quo
n'est pas une solution —
											il nous faut de nouvelles idées.
									","
											Eu sou historiador.
											Se a história nos ensina alguma coisa,
											é que as coisas podem ser diferentes.
											Não há nada inevitável
											na estrutura da nossa sociedade
e da economia, neste momento.
											As ideias podem mudar o mundo
e mudam mesmo.
											Eu acho que, principalmente
nos últimos anos,
											tem ficado bem claro
											que não podemos
agarrar-nos ao status quo,
											que precisamos de novas ideias.
									","
											Ben bir tarihçiyim.
											Ve eğer tarih bize bir şey öğretmişse,
											o da işlerin farklı olabileceğidir.
											Şu anda toplumumuzu ve
											ekonomiyi yapılandırma şeklimiz
açısından kaçınılmaz olan bir şey yok.
											Fikirler dünyayı değiştirebilir
ve değiştiriyor da.
											Ve bence, özellikle son birkaç yıldır,
											fazlasıyla aşikâr olan şey
											mevcut duruma bağlı kalamayacağımız —
											yeni fikirlere ihtiyacımız var.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											I know that many of you
may feel pessimistic
											about a future of rising inequality,
											xenophobia
											and climate change.
											But it's not enough
to know what we're against.
											We also need to be for something.
											Martin Luther King didn't say,
""I have a nightmare.""
									","
											Sé que muchos de Uds. ven un futuro
de creciente desigualdad,
											xenofobia y cambio climático.
											Pero no es suficiente con resaltar
las cosas a las que nos oponemos,
											sino que también debemos afirmar 
aquello con lo que estamos a favor.
											Martin Luther King no dijo
que tenía una pesadilla.
									","
											Je sais que beaucoup
se sentent pessimistes
											envers un futur d'inégalités croissantes,
											de xénophobie
											et de changement climatique.
											Savoir à quoi nous nous opposons
n'est pas assez.
											Nous devons être pour une chose.
											Martin Luther King n'a pas dit
« J'ai un cauchemar ».
									","
											Eu sei que muitos de vocês
talvez se sintam pessimistas
											quanto ao futuro
da crescente desigualdade,
											da xenofobia
											e da alteração climática.
											Mas não é suficiente saber
contra o que somos.
											É preciso ser a favor de uma coisa.
											Martin Luther King não disse:
""Eu tenho um pesadelo.""
									","
											Artan eşitsizlik, yabancı düşmanlığı
ve iklim değişiminin getireceği
											gelecek hakkında
											birçoğunuzun
											kötümser olabileceğini biliyorum.
											Ama neye karşı olduğumuzu 
bilmek yeterli değil.
											Ayrıca bir amacımız olmalı.
											Martin Luther King şöyle demedi:
""Bir kâbusum var.""
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											He had a dream.
									","
											Él tenía un sueño.
									","
											Il avait un rêve.
									","
											Ele tinha um sonho.
									","
											Onun bir hayali vardı.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											So ...
											here's my dream:
											I believe in a future
											where the value of your work
is not determined
											by the size of your paycheck,
											but by the amount of happiness you spread
											and the amount of meaning you give.
											I believe in a future
											where the point of education is not
to prepare you for another useless job
											but for a life well-lived.
											I believe in a future
											where an existence
without poverty is not a privilege
											but a right we all deserve.
											So here we are.
											Here we are.
											We've got the research,
we've got the evidence
											and we've got the means.
									","
											Así que...
											aquí declaro mi sueño:
											creo en un futuro donde el valor
de nuestro trabajo no se defina
											por la cantidad del ingreso
											sino por la cantidad
de felicidad que uno infunda
											y la cantidad de sentido que uno genere.
											Creo en un futuro
											donde la meta de un sistema educativo
											no sea prepararse para un trabajo inútil
sino para una vida bien aprovechada.
											Creo en un futuro donde vivir sin pobreza
											no sea un privilegio sino un derecho
bien merecido de todos.
											Hasta aquí hemos llegado.
											Aquí estamos:
											hemos investigado, tenemos la evidencia
y tenemos los medios.
									","
											Alors...
											voici mon rêve :
											je crois dans un futur
											où la valeur de votre travail
n'est pas déterminée
											par votre salaire
											mais par le bonheur que vous répandez
											et le sens que vous donnez.
											Je crois en un futur
											où le but de l'éducation n'est pas
de vous préparer à un travail inutile
											mais à une vie bien vécue.
											Je crois en un futur
											où une existence sans pauvreté
n'est pas un privilège
											mais un droit mérité par tous.
											Nous y voilà.
											Nous y voilà.
											Nous avons la recherche,
nous avons les preuves
											et nous avons les moyens.
									","
											Portanto ...
											este é o meu sonho:
											Eu acredito num futuro
											em que o valor do nosso trabalho
											não seja determinado
pelo nosso salário,
											mas pela felicidade que propagamos
											e pelo sentido que lhe damos.
											Acredito num futuro
											em que o sentido da educação não seja
preparar-nos para mais um emprego inútil
											mas sim para uma vida bem vivida.
											Acredito num futuro
											em que uma existência sem pobreza
não seja um privilégio
											mas sim um direito
que todos nós merecemos.
											Então aqui estamos.
											Aqui estamos.
											Temos os estudos,
temos as evidências
											e temos os meios.
									","
											Evet ...
											işte benim hayalim:
											İşinizin değerinin
											maaşınızın çokluğuyla değil,
											yaydığınız mutluluk ve
											kazandırdığınız değerle ölçüleceği
											bir geleceğe inanıyorum.
											Amacı sizi faydasız bir işe değil,
											güzel yaşanacak bir hayata
hazırlayan eğitimin olduğu
											bir geleceğe inanıyorum.
											Yoksulluk olmadan var olmanın
											bir ayrıcalık değil, hepimizin
hak ettiği bir hak olduğu
											bir geleceğe inanıyorum.
											Ve işte buradayız.
											İşte buradayız.
											Araştırma elimizde, kanıt elimizde
											ve araçlar elimizde.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Now, more than 500 years after Thomas More
first wrote about a basic income,
											and 100 years after George Orwell
discovered the true nature of poverty,
											we all need to change our worldview,
											because poverty
is not a lack of character.
											Poverty is a lack of cash.
									","
											Hace más de 500 años, Thomas More
escribió por primera vez
											sobre el ingreso básico,
											y hace más de 100 años,
											George Orwell descubrió la verdadera
naturaleza de la pobreza;
											lo único que hace falta
cambiar es nuestra visión
											ya que la pobreza 
no es una falta de carácter
											sino una falta de dinero.
									","
											Plus de 500 ans après que Thomas More
ait écrit sur le revenu de base
											et 100 ans après la découverte de la vraie
nature de la pauvreté par George Orwell,
											nous devons changer notre vision du monde
											car la pauvreté n'est pas
un manque de caractère.
											La pauvreté est un manque d'argent.
									","
											Mais de 500 anos depois de Thomas More
ter escrito sobre o rendimento mínimo,
											e 100 anos depois de George Orwell
ter descoberto a real natureza da pobreza,
											todos nós precisamos de mudar
a nossa visão do mundo,
											porque a pobreza
não é falta de carácter.
											A pobreza é falta de dinheiro.
									","
											Şimdi, Thomas More'un temel gelir
hakkında yazmasından 500 yıl sonra
											ve George Orwell'in yoksulluğun gerçek
doğasını keşfetmesinden 100 yıl sonra
											hepimiz dünya görüşümüzü değiştirmeliyiz,
											çünkü yoksulluk bir
karakter eksikliği değildir.
											Yoksulluk nakit eksikliğidir.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											Thank you.
									","
											Gracias.
									","
											Merci.
									","
											Obrigado.
									","
											Teşekkür ederim.
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
"
","
","
","
","
",Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman,14:58,"capitalism,inequality,economics,policy,resources,society,social change,money,work"
