en,es,tr,pt,title,speaker,duration,tags
"
											That's a big task, understandably,
											but I don't believe
in any kind of unbeatable monster.
											There was no giant out there
without perhaps a simple Achilles heel.
											And what if I told you
											that one of the best ways
to actually overcome this
											is to have courageous conversations
											with difficult people,
											people who do not see the world
the same way that you see the world?
											Oh yes, folks, conversations may be
indeed the key to that upgrade,
											because remember,
											language was the first form
of virtual reality.
											It is literally a symbolic representation
of the physical world,
											and through this device,
we change the physical world.
											Keep in mind, conversations stop violence,
											conversations start countries,
											they build bridges,
											and when the chips are down,
											conversations are the last tools
that humans use
											before they pick up their guns.
											And I ain't talking
about online safe conversations
											from the security of your laptop.
											No.
											I'm talking about in-your-face
conversations with real, breathing people.
											And for me, this looks
like running a community forum
											called Shop Talk Live.
									","
											(Aplausos)
											Esa es una gran tarea,
comprensiblemente,
											pero no creo 
en ningún monstruo invencible.
											No había gigantes 
sin un simple talón de Aquiles.
											Y ¿qué pasaría si les dijera
											que una de las mejores formas
para verdaderamente superar esto
											es tener conversaciones valerosas
											con gente difícil,
											gente que no ve el mundo
de la misma manera que la ven Uds.?
											Las conversaciones pueden ser
la clave para esa actualización,
											porque recuerden,
											el lenguaje fue la primera forma 
de la realidad virtual.
											Es una representación simbólica
del mundo físico,
											y a través de este aparato,
cambiamos el mundo físico.
											Recuerden, las conversaciones
detienen la violencia,
											las conversaciones 
ponen en marcha países,
											construyen puentes.
											Y cuando las cosas van mal,
											las conversaciones son 
las últimas herramientas que usamos,
											antes de tomar las armas.
											Y no me refiero 
a las conversaciones seguras en línea
											en la seguridad de tu portátil.
											No.
											Hablo de conversaciones provocativas
con gente viva y real.
											Para mí, esto es como poner en marcha
un foro comunitario
									","
											Bu büyük bir iş
											ama alt edilemeyecek
canavarlar olduğunu düşünmüyorum.
											Öyle devler falan yok,
varsa bile Aşil topukları var.
											Peki size desem ki
											bunu aşmanın en iyi
yollarından biri
											zor insanlarla
											cesur konuşmalar yapmaktır,
											dünyayı sizin gibi
görmeyen insanlarla.
											Evet dostlarım, bu konuşmalar
işte o güncellemeyi başlatabilir
											hatırlarsak,
											dilimiz sanal gerçekliğin
ilk şekliydi
											dil, fiziki dünyanın
sembollerle anlatılmasıdır
											bu araç sayesindedir ki
fiziki dünyayı değiştirdik.
											Konuşmak şiddeti durdurur, unutmayalım
											konuşarak ülke kurulur,
											köprüler inşa edilir
											elde başka bir şey kalmayınca,
											konuşmak, insanın eline silah almasından
											önceki tek aracıdır.
											Güvenlik duvarları arkasından
yapacağınız çevrimiçi
											konuşmalardan bahsetmiyorum.
											Yok.
											Gerçek insanlarla,
yüz yüze konuşmalardan bahsediyorum.
											Bana bu bir topluluk
forumu gibi geliyor
											ismi ise Shop Talk Live.
									","
											Compreensivelmente, é uma tarefa enorme,
											mas eu não acredito
em nenhum monstro imbatível.
											Nunca houve nenhum gigante
sem um calcanhar de Aquiles.
											E se eu vos disser
											que uma das melhores formas
de ultrapassar isto
											é ter uma conversa corajosa
											com pessoas difíceis,
											pessoas que não veem o mundo
da mesma forma que nós vemos?
											Sim, meus amigos, as conversas
podem ser a chave para essa atualização,
											porque, não se esqueçam,
											a linguagem foi a primeira forma
de realidade virtual.
											É literalmente, uma representação
simbólica do mundo físico,
											e, através desse instrumento,
mudamos o mundo físico.
											Lembrem-se sempre,
as conversas detêm a violência,
											as conversas fundam países,
											constroem pontes
											e, nos momentos cruciais,
											as conversas são as últimas ferramentas
											que os seres humanos usam
antes de pegarem em armas.
											E não estou a falar
de conversas seguras ""online"",
											a coberto da segurança
do nosso computador.
											Não.
											Estou a falar de conversas cara-a-cara,
com pessoas reais, que respiram.
											Para mim, isto é como participar
num fórum comunitário
											chamado Shop Talk Live.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											Now, in Shop Talk Live —
somebody's been there, right?
											In Shop Talk Live,
											we have the conversations
that change lives.
											We meet the community
right where they are,
											and we've done everything
from divert gang violence in real time
											to help find people jobs
											to mentoring homeless youth.
											And the reason why we needed to do this
											is because there was a severe lack
of trust in the black community
											due to the violence of the crack era.
											And so we ended up taking
agency into our own hands,
											solving our own problems,
											not waiting for anybody else.
											And the truth is,
											from the mayor to the felon,
											you're going to find them
in that barber shop.
											And so what we did was just
organize what was already going on.
											And so what I started doing
was mining these alternative viewpoints
											from these alternative digital universes,
											dissecting them, breaking them down
into controversial talking points.
											Then, with my cell phone,
											I flipped the internet against itself
											and began to broadcast
these live conversations
											to my online followers.
											This made them want to leave
the safety of their laptops
											and meet us in person
to have real conversations
											with real people in real life.
											And we did this. Thank you.
									","
											llamado Shop Talk Live.
											Ahora, en el Shop Talk Live,
alguien ha estado ahí, ¿verdad?
											En el Shop Talk Live,
											tenemos conversaciones
que cambian vidas.
											Conocemos a la comunidad
exactamente donde se encuentran,
											y hemos hecho todo desde desviar
la violencia pandillera en tiempo real,
											ayudar a la gente 
a encontrar empleos,
											hasta aconsejar a jóvenes sin hogar.
											Y la razón por la que necesitábamos 
hacer esto
											es porque había mucha desconfianza
en la comunidad negra,
											debido a la violencia
en la epidemia del crack.
											Y terminamos encargándonos
nosotros mismos,
											resolviendo
nuestros propios problemas,
											sin esperar a alguien más.
											Y la verdad es,
											desde el alcalde hasta el criminal,
											los encontrarás en esa peluquería.
											Y lo que hicimos era solo 
organizar lo que ya estaba sucediendo.
											Y lo que empecé a hacer era explotar
estos puntos de vista alternativos
											de los universos alternativos digitales,
											diseccionándolos, dividiéndolos
en puntos polémicos.
											Entonces, con mi teléfono celular,
											me volví en contra de internet,
											y empecé a difundir 
esas conversaciones en directo,
											a mis seguidores en línea.
											Esto hizo que quisieran dejar 
la seguridad de sus portátiles,
											conocernos en persona
para tener conversaciones reales,
											con gente real en la vida real.
									","
											Shop Talk Live'da —
giden olmuştur değil mi?
											Shop Talk Live'da,
											yaşamları değiştiren
konuşmalar yapıyoruz.
											Topluluk neredeyse
orada oluyoruz
											çok şey yaptık,
çete terörünü püskürtmekten
											insanlara iş bulmaya,
											evsiz gençlere destek olmaya kadar.
											Bunu yapma sebebimiz,
											siyah insanlar arasında
ciddi bir güvensizlik vardı
											uyuşturucu döneminde çok
şiddet görülmüştü.
											Biz de kendi başımızın
çaresine bakarak, sorunlarımızı
											kendimiz çözmeye başladık,
											başkalarından medet ummadık.
											Gerçek şu ki,
											o berber dükkanında
											belediye reisini de, sabıkalıyı
da görürsünüz.
											Yaptığımız, zaten olup biteni
organize etmekti.
											Bu alternatif bakış açılarını
bu alternatif evrenlerden
											kazıp çıkarmaya başladım
											bunları ihtilaflı münazara
konuları şekline soktum.
											Sonra da cep telefonumla
											interneti tersine çevirerek
											bu konuşmaları
takipçilerime
											canlı yayınlamaya başladım.
											Bu, güvenlik duvarları
arkasından çıkmak istemelerini sağladı
											gerçekten yaşayan
insanlarla
											gerçekten konuşmak istediler.
											Bunu yaptık. Teşekkürler.
									","
											Numa Shop Talk Live 
alguém tem de estar ali, não é?
											Numa Shop Talk Live,
											temos conversas que mudam uma vida.
											Encontramos a comunidade
onde ela se encontra
											e fazemos tudo, desde desviar
a violência de gangues, em tempo real,
											até ajudar as pessoas
a encontrar trabalho,
											a orientar jovens sem abrigo.
											A razão por que precisámos de fazer isto
											é porque havia uma profunda falta
de confiança na comunidade negra
											devido à violência da era do ""crack"".
											Acabámos por decidir agir
por conta própria,
											resolver os nossos problemas,
											sem esperar por mais ninguém.
											A verdade é que,
											desde o ""mayor"" ao criminoso,
											vamos encontrá-los no barbeiro.
											Portanto, só organizámos
o que já estava a ocorrer.
											Comecei a explorar
estas opiniões alternativas,
											a partir destes universos
digitais alternativos,
											dissecando-os, desmontando-os
em temas controversos de conversa.
											Depois, com o meu telemóvel,
											virei a Internet contra si mesma
											e comecei a difundir
essas conversas ao vivo
											para os meus seguidores ""online"".
											Isso obrigou-os a saírem
do conforto dos seus portáteis
											e conhecerem-nos em pessoa,
para termos conversas reais,
											com pessoas reais, na vida real.
											Foi o que fizemos.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											(Applause)
									","
											E hicimos eso. Gracias a Uds.
									","
											(Alkışlar)
									","
											(Aplausos)
Obrigado.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											Sometimes I sit back,
and I reflect on the paradox
											of me just trying to solve the problems,
											us trying to solve the problems
in our own communities —
											we build bridges
to so many other communities,
											from the LGBTQ community
to the Arab immigrant community
											and even sat down with somebody
with a Confederate flag on their hat
											and talked about the things
that actually matter.
									","
											(Aplausos)
											A veces me pongo cómodo, 
y reflexiono sobre mi paradoja
											intentando resolver los problemas,
											intentando resolver problemas 
en nuestras comunidades,
											construimos puentes
para varias comunidades,
											desde la comunidad de la LGBTQ 
hasta los inmigrantes árabes.
											Incluso me senté con alguien
que llevaba una bandera confederada
									","
											Bazen oturup
şu paradoks hakkında düşünüyorum
											sorunları çözmeye çalışırken,
											topluluk olarak,
sorunları çözmeye çalışırken —
											diğer çok sayıdaki topluluk
ile de köprü kuruyoruz
											LGBTQ camiası, Arap göçmenler camiası gibi
											şapkasında konfederasyon bayrağı
olan biriyle bile oturup konuşabildik
											gayet de önemli
şeyler hakkında.
									","
											Por vezes, recosto-me
e reflito no paradoxo
											de eu tentar resolver os problemas,
											de nós tentarmos resolver
os problemas das nossas comunidades
											— construímos pontes para
muitas outras comunidades,
											desde a comunidade LGBTQ
até à comunidade de imigrantes árabes
											e até nos reunimos com pessoas
com a bandeira da Confederação no chapéu
											e falamos de coisas
que são realmente importante.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											It is time that we stop trying
											to hack our way
around the human experience.
											There is no way out of each other.
											Stop trying to find one.
									","
											en su sombrero y hablaba
de las cosas que realmente importan.
											Es hora de que que dejar
											de boicotear el camino 
sobre la experiencia humana.
											No hay ninguna salida para ninguno.
									","
											İnsan olma durumunun
											etrafından dolanmayı bırakalım.
											Birbirimizden başka çaremiz yok.
											Başka bir şey aramayın.
									","
											É altura de deixarmos de tentar
											abrir um caminho
através da experiência humana.
											Não há saída para ninguém.
											Deixem de o tentar encontrar.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											(Applause)
									","
											Dejen de intentar buscar una salida.
									","
											(Alkışlar)
									","
											(Aplausos)
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											We have to understand something.
											Human beings all want the same things
											and we have to go through
each other to get these things.
											These courageous conversations
are the way that these bridges are built.
											It's time that we start
seeing people as people
											and not simply the ideas
that we project onto them or react to.
											Human beings are not the barriers
											but the gateways
to the very things that we want.
											This is a collective
and conscious evolution.
									","
											(Aplausos)
											Tenemos que entender algo.
											Todos los seres humanos 
quieren las mismas cosas,
											y debemos examinarnos
para conseguir estas cosas.
											Estas conversaciones valerosas
son la forma de construir puentes.
											Es hora de empezar a ver 
a las personas como personas,
											y no solo las ideas que proyectamos
o a lo que reaccionamos.
											Los seres humanos no somos barreras
											sino la entrada 
a las mismas cosas que queremos.
									","
											Şunu anlamak zorundayız.
											Tüm insanlar aynı şeyleri istiyor,
											bu şeyleri elde etmek için ise
birbirimize başvuracağız.
											Bu cesur konuşmalar
köprüler inşa etmenin yoludur.
											İnsanları insan olarak
görmeye başlamanın zamanıdır
											benimsediğimiz veya tepki
verdiğimiz fikirler olarak değil.
											İnsanlar engel değildir,
											istediğimiz şeylere
açılan kapılardır.
											Bu kolektif ve
bilinçli bir evrim oldu.
									","
											Temos que perceber uma coisa.
											Os seres humanos querem
todos as mesmas coisas
											e temos que nos entender
para obter essas coisas.
											Estas conversas corajosas
são a forma como construímos essas pontes.
											É altura de começarmos a ver
as pessoas como pessoas
											e não apenas como as ideias
que nelas projetamos ou a que reagimos.
											Os seres humanos não são barreiras
											mas portões para as coisas que queremos.
											Isto é uma evolução coletiva e consciente.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											My journey began with
a terribly popular cell phone video
											and a fallen friend.
											Your journey begins right about now.
											Join the renaissance in human connection.
											It is going to happen with or without you.
											My suggestion: pick a topic,
and start a community dialogue
											in your neck of the woods.
											Meet folks back in real life.
											And I'm going to tell you,
											when you trick the algorithm
of your existence,
											you will get some diversified experiences.
											It is time to grow, people.
											And when we do this, not if,
											it will be clear
that the key to this upgrade
											was always our inner world,
not some device that we create,
											and the doorways
to this experience is now,
											and will forever be, each other.
									","
											Es una evolución colectiva y consciente.
											Mi trayecto comenzó 
con un video muy popular,
											y un amigo caído.
											Su trayecto comienza ahora mismo.
											Únanse al renacimiento 
de la conexión humana.
											Sucederá con o sin Ud.
											Mi sugerencia: elijan un tema,
y empiecen un diálogo comunitario
											en tu barrio.
											Vuelvan a conocer personas 
en la vida real.
											Y les voy a decir,
											cuando engañen 
al algoritmo sobre sus existencias,
											conseguirán
experiencias diversificadas.
											Es hora de crecer, amigos.
											Y cuando lo hacemos, sin excusas,
											estará claro que la clave 
a esta actualización
											fue siempre nuestro mundo interior,
no algún aparato que creemos.
											Y las puertas 
a esta experiencia es ahora,
									","
											Benim yolculuğum popüler
bir cep telefonu videosuyla,
											ve arkadaşımı kaybetmekle başladı.
											Sizin yolculuğunuz şimdi başlıyor.
											İnsanları bağlayan bu rönesansa katılın.
											Sizle ya da siz olmadan, bu oluyor.
											Önerim şu: Bir konu seçin
ve toplum içinde diyalog başlatın
											bunu yakın çevrenizde yapın.
											Gerçek hayattan tiplerle tanışın.
											Size diyeceğim şu ki,
											kendi varoluşunuzun
hesapçılığını bırakınca,
											çeşit çeşit deneyimler edineceksiniz.
											Arkadaşlar, büyüme zamanı.
											Bunu yapınca göreceğiz ki,
											bu güncellemenin başlangıcı
											zaten iç dünyamızdı,
kendi yaptığımız bir cihaz değil.
											Bu deneyime yol verecek olan ise
											her zaman, birbirimiz olacağız.
									","
											O meu percurso começou com um vídeo
no telemóvel, extremamente popular
											e a morte de um amigo.
											O vosso percurso começa agora mesmo.
											Juntem-se ao renascimento
da interligação humana.
											Vai acontecer convosco ou não.
											A minha sugestão é:
agarrem num tópico
											e iniciem um diálogo comunitário
no vosso bairro.
											Encontrem-se com pessoas da vida real.
											E digo-vos,
											quando iludirmos o algoritmo
da nossa existência,
											obteremos experiências diversificadas.
											É altura de crescer, meus amigos,
											Não é se o fizermos,
é quando o fizermos,
											tornar-se-á claro
que a chave para essa melhoria
											sempre esteve dentro do nosso mundo,
e não em qualquer aparelho que criámos.
											A porta da entrada para esta experiência
está aberta agora
											e sempre estará, uns para os outros.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											Thank you.
									","
											y siempre será mutuamente.
									","
											Teşekkürler.
									","
											Obrigado.
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
											(Applause)
									","
											Gracias.
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
"
","
","
","
",A black man goes undercover in the alt-right,Theo E.J. Wilson,18:20,"race,politics,Internet,United States,TEDx,compassion,community"
