pt,en,es,tr,fr,de,title,speaker,duration,tags
"
											se ela está aberta à conversa.
											O meu último desafio para vocês
											é a abertura.
											É algo bastante vulnerável de se fazer
											e que pode ser muito recompensador.
											Da próxima vez que falarem com um estranho
											e se sentirem à vontade,
											contem-lhe algo verdadeiro
sobre vocês mesmos,
											uma coisa muito pessoal.
									","
											The last one I want to challenge you to
											is disclosure.
											This is a very vulnerable thing to do,
											and it can be very rewarding.
											So next time you're talking to a stranger
											and you feel comfortable,
											tell them something true about yourself,
											something really personal.
											You might have that experience
I talked about of feeling understood.
									","
											Por último los quiero desafiar
											a revelar.
											Es algo muy vulnerable,
											y puede ser muy gratificante.
											La próxima vez que hablen a un extraño
											y se sientan cómodos,
											cuéntenle algo cierto de Uds.,
											algo realmente personal.
											Pueden tener esa experiencia
de sentirse comprendidos.
									","
											Sizden isteyeceğim son zor iş,
											sırlarınızı paylaşmak.
											Bu yapılabilecek çok hassas bir şey
											ve çok faydalı olabilir.
											Yani gelecek sefer bir yabancıyla
konuşurken
											ve rahat hissediyorsanız,
											onlara kendiniz hakkında doğru,
											gerçekten kişisel bir şeyinizi söyleyin.
											Hakkında konuştuğum anlaşılmışlık hissini
tecrübe etmiş olablirsiniz.
									","
											Mon dernier défi
											est la révélation.
											C'est quelque chose de vulnérable
											et de très enrichissant.
											La prochaine fois
que vous parlerez à un inconnu
											et si vous êtes à l'aise,
											dites-lui quelque chose sur vous,
											quelque chose de personnel.
											Vous pourriez vivre ce sentiment
de compréhension dont j'ai parlé.
									","
											Als Letztes möchte ich Sie auffordern,
											etwas preiszugeben.
											Damit macht man sich sehr verletzbar,
											aber es kann sehr bereichernd sein.
											Wenn Sie nächstes Mal
mit einem Fremden sprechen
											und sich dabei wohlfühlen,
											erzählen Sie ihm etwas Wahres über sich,
											etwas wirklich Persönliches.
											Möglicherweise erleben Sie das Gefühl,
											verstanden zu werden.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											Talvez tenham aquela experiência
que comentei sobre sentir-se compreendido.
											Às vezes aparecem perguntas do tipo:
											""O que é que o seu pai faz?""
ou ""Onde é que ele mora?""
											Às vezes eu digo a verdade,
											que ele morreu quando eu era criança.
											Em momentos como esse,
											elas partilham
as suas experiências de perda.
											Temos a tendência de enfrentar
uma abertura, se nos abrirmos também,
									","
											Sometimes in conversation, it comes up,
											people ask me, ""What does your dad do?""
or, ""Where does he live?""
											And sometimes I tell them the whole truth,
											which is that he died when I was a kid.
											Always in those moments,
											they share their own experiences of loss.
											We tend to meet
disclosure with disclosure,
											even with strangers.
									","
											A veces sucede en una conversación;
											me preguntan: ""¿Qué hace tu padre?""
o ""¿Dónde vive?""
											Y a veces les digo toda la verdad,
											que murió cuando era niña.
											Siempre en esos momentos,
											comparten sus experiencias de pérdida.
											Solemos responder con revelación 
a la revelación,
											aún con extraños.
									","
											Bazen konuşmada, insanların
											''Babanız ne iş yapıyor?'' veya ''Nerede
yaşıyor?'' sorularıyla karşılaşıyorum.
											Bazen onlara babamın ben bir çocukken,
											öldüğü gerçeğini söylüyorum.
											O anlarda her zaman,
											onlar da kendi kayıplarından
bahsediyorlar.
											Yabancılarla bile sırlarımızı
paylaştığımızda,
											sırla karşılaşma eğilimindeyiz.
									","
											Parfois, dans la conversation,
											les gens me demandent
ce que fait mon père, où il vit.
											Parfois, je leur dit l'entière vérité :
											il est mort quand j'étais enfant.
											Dans ces moments,
											les gens partagent toujours
leur expérience de deuil.
											Nous répondons aux révélations
par des révélations,
											même face à un inconnu.
									","
											Manchmal passiert es im Gespräch,
dass mich Leute fragen:
											""Was macht Ihr Vater?"" oder: ""Wo lebt er?""
											Und manchmal erzähle ich
ihnen die ganze Wahrheit,
											nämlich, dass er starb,
als ich ein Kind war.
											In solchen Momenten
											teilen sie jedes Mal
ihre Erfahrungen mit Verlusten.
											Wir neigen dazu, Enthüllungen
mit Enthüllungen zu begegnen,
											sogar bei Fremden.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											mesmo com estranhos.
											Resumindo,
											quando falamos com estranhos,
estamos a fazer belas interrupções
											na narrativa esperada
do nosso quotidiano
											e do quotidiano deles.
											Estamos a fazer ligações inesperadas.
											Se não falarmos com estranhos,
estamos a perder tudo isso.
											Passamos muito tempo
											instruindo os nossos filhos
sobre os estranhos.
											O que aconteceria se passássemos
mais tempo instruindo-nos a nós mesmos?
											Poderíamos rejeitar todas as ideias
que nos fazem suspeitar uns dos outros.
											Poderíamos abrir espaço para mudanças.
									","
											So, here it is.
											When you talk to strangers,
you're making beautiful interruptions
											into the expected narrative
of your daily life
											and theirs.
											You're making unexpected connections.
											If you don't talk to strangers,
you're missing out on all of that.
											We spend a lot of time
											teaching our children about strangers.
											What would happen if we spent
more time teaching ourselves?
											We could reject all the ideas
that make us so suspicious of each other.
											We could make a space for change.
									","
											Así es.
											Cuando hablan con extraños,
hacen bellas interrupciones
											en la narrativa prevista
de su vida diaria
											y la de ellos.
											Hacen conexiones inesperadas.
											Si no hablan con extraños,
se están perdiendo de esto.
											Pasamos mucho tiempo
											enseñando a nuestros hijos
sobre los extraños.
											¿Qué pasaría si pasáramos más 
aprendiendo nosotros?
											Podríamos rechazar las ideas
que nos hacen sospechosos.
											Podríamos dejar lugar el cambio.
									","
											İşte böyle.
											Yabancılarla konuşurken,
günlük hayatınızın
											veya hayatlarının beklenen anlatılarına
											güzel aralar veriyorsunuz.
											Beklenmedik bağlar kuruyorsunuz.
											Eğer yabancılarla konuşmazsanız,
bunun bütün fırsatını kaçırıyorsunuz.
											Çocuklarımıza yabancılar hakkında
											bir şeyler öğretmek için
çok zaman harcıyoruz.
											Kendimize öğretmek için daha fazla zaman
harcasaydık ne olurdu?
											Bize, birbirimize karşı şüpheli olmamızı
söyleyen tüm fikirleri reddederdik.
											Değişiklik için biraz boşluk
yaratabilirdik.
									","
											Voilà.
											Quand vous parlez à des inconnus,
ce sont de belles interruptions
											dans le récit prévisible
de votre quotidien
											et du leur.
											Ce sont des liens inattendus.
											Si vous ne parlez pas aux inconnus,
vous passez à côté de cela.
											Nous passons beaucoup de temps
											à éduquer nos enfants
à propos des inconnus.
											Que se passerait-il si nous passions
plus de temps à nous éduquer ?
											Nous pourrions rejeter ces idées nous
rendant soupçonneux envers les autres.
											Nous pourrions faire
de la place au changement.
									","
											Also kurz gesagt:
											Wenn Sie mit Fremden reden,
											schaffen Sie wunderbare Unterbrechungen
											des erwarteten Ablaufs Ihres Alltags
											sowie dem der anderen.
											Sie schaffen unerwartete Verbindungen.
											Wenn Sie nicht mit Fremden sprechen,
entgeht Ihnen das alles.
											Wir verbringen viel Zeit damit,
											unseren Kindern etwas
über Fremde beizubringen.
											Was würde passierten,
											wenn wir mehr Zeit damit verbrächten,
es uns selbst beizubringen?
											Wir könnten alle Ansichten ablehnen,
											die uns so misstrauisch
gegenüber einander machen.
											Wir könnten Raum
für Veränderungen schaffen.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											Obrigada.
									","
											Thank you.
									","
											Gracias.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Danke.
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
											(Aplausos)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
"
","
","
","
","
","
",Why you should talk to strangers,Kio Stark,11:52,"anthropology,communication,community,personality,humanity,society,TED Books,friendship"
