fr,de,en,es,title,speaker,duration,tags
"
											Donc vous pouvez imaginez, si vous vous trouviez au milieu d'une réunion ministérielle plutôt tendue,
											et qu'il avait des centaines d'histoires du genre,
											vous seriez obligé de vous détendre.
											Donc entre ses virées nocturnes au théâtre,
											ses contes, son extraordinaire sens de l'humour
											et son amour pour les citations de Shakespeare et de poésie,
											il avait trouvé cette forme de jeu qui le faisait aller de l'avant.
											Dans ma propre vie, je serai toujours reconnaissante
											d'avoir trouvé une forme de jeu dans mon amour déraisonné du baseball.
											Qui me permet, du début de la saison au printemps
											à sa fin en automne,
											d'avoir quelque chose pour occuper mon esprit et mon coeur
											autre que mon travail.
									","
											Sie können sich also vorstellen, wie man mitten in einer angespannten Kabinettssitzung -
											und er hatte hunderte solcher Geschichten -
											einfach entspannen musste.
											Zwischen seinen abendlichen Ausflügen ins Theater waren
											sein Geschichten erzählen und sein außergewöhnlicher Sinn für Humor
											und seine Liebe dazu, Shakespeare zu zitieren, und zur Poesie
											eine Form von Freizeit, die ihn durch die Tage trug.
											In meinem eigenen Leben werde ich immer dafür dankbar sein,
											eine Form von Freizeit in meiner irrationalen Liebe zu Baseball gefunden zu haben.
											Dadurch habe ich vom Beginn des Frühjahrstrainings♪
											bis zum Herbstende
											etwas, das meinen Geist und mein Herz in Beschlag nimmt
											und nicht Arbeit ist.
									","
											So you can imagine, if you are in the middle of a tense cabinet meeting —
											and he had hundreds of these stories —
											you would have to relax.
											So between his nightly treks to the theater,
											his story telling, and his extraordinary sense of humor
											and his love of quoting Shakespeare and poetry,
											he found that form of play which carried him through his days.
											In my own life, I shall always be grateful
											for having found a form of play in my irrational love of baseball.
											Which allows me, from the beginning of spring training
											to the end of the fall,
											to have something to occupy my mind and heart
											other than my work.
									","
											Así que podéis imaginaros, si estáis a mitad de una tensa reunión del gabinete de gobierno —
											y él tuviera cientos de estas historias —
											tendríais que relajaros.
											Así que, entre sus visitas nocturnas al teatro,
											sus historias, su extraordinario sentido del humor
											y su amor por citar a Shakespeare y poetas,
											encontró la forma de diversión que le ayudó a sobrellevar el día a día.
											En mi propia vida, siempre estaré agradecida
											por haber encontrado una forma de diversión con mi irracional amor por el béisbol.
											Que me permite desde el comienzo de los entrenamientos de primavera
											hasta el final del otoño
											tener algo para ocupar mi mente y mi corazón
											aparte de mi trabajo.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Tout commença quand je n'avais que 6ans,
											et que mon père m'apprit cet art mystérieux de suivre le score
											en écoutant les matchs de baseball.
											Afin que,quand il allait travailler à New York dans la journée,
											je puisse me souvenir pour lui de l'histoire du jeu
											des Brooklyn Dodgers de l'après-midi.
											Et, quand on a seulement six ans,
											et que son père rentre à la maison tous les soirs
											pour nous écouter — maintenant je réalise que je racontais dans les moindres détails
											le jeu de chacun des joueurs
											du match qui venait de se jouer le même après-midi.
											Il me donnait l'impression que je lui racontais une histoire fabuleuse.
											Cela fait penser qu'il y a quelque chose de magique dans l'histoire
											pour retenir l'attention prolongée de son père.
									","
											Es begann, als ich gerade mal sechs Jahre alt war
											und mein Vater mir in die Kunst beibrachte, die Punktzahl mitzuschreiben,
											während ein Baseball-Spiel im Radio lief.
											Wenn er also tagsüber in New York arbeiten ging,
											konnte ich ihm den Verlauf des nachmittäglichen
											Spiels der Brooklyn Dodgers aufschreiben.
											Wenn man nur sechs Jahre alt ist
											und der Vater jeden Abend nach Hause kommt
											und einem zuhört - und ich habe, wie ich inzwischen begreife, in allen einzelnen Details
											jedes einzelne Zuspiel in jedem Inning
											des Spiels nacherzählt, das am Nachmittag lief.
											Aber er gab mir das Gefühl, ich würde eine fantastische Geschichte erzählen.
											Das lässt einen glauben, es wäre etwas Magisches an Geschichte dran,
											sodass man die Aufmerksamkeit des Vaters bekommt.
									","
											It all began when I was only six years old,
											and my father taught me that mysterious art of keeping score
											while listening to baseball games —
											so that when he went to work in New York during the day,
											I could record for him the history of that afternoon's
											Brooklyn Dodgers game.
											Now, when you're only six years old,
											and your father comes home every single night
											and listens to you — as I now realize that I, in excruciating detail,
											recounted every single play of every inning
											of the game that had just taken place that afternoon.
											But he made me feel I was telling him a fabulous story.
											It makes you think there's something magic about history
											to keep your father's attention.
									","
											Todo empezó cuando sólo tenía seis años
											y mi padre me enseñó ese misterioso arte de memorizar el marcador
											mientras escuchaba partidos de béisbol.
											Así que cuando él iba a trabajar a Nueva York durante el día
											yo podía grabar para él la historia del partido
											de los Brooklyn Dodgers de esa tarde.
											Cuando tienes sólo seis años
											y tu padre vuelve a casa cada noche
											y te escucha — como yo ahora me doy cuenta, con doloroso detalle
											le contaba todas y cada una de las jugadas de cada entrada
											del partido que había tenido lugar esa tarde.
											Pero él me hacía sentir como si estuviera contándole una historia fabulosa.
											Te hace pensar que hay algo mágico sobre la historia
											para mantener la atención de tu padre.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											En fait, je suis sûre que ce sont ces moments le soir avec mon père
											qui m'ont appris l'art de conter.
											Car au départ, j'étais si excitée que je lâchais
											""Les Dodgers ont gagné!"" ou ""Les Dodgers ont perdu!""
											Ce qui enlevait le suspense de l'histoire qui durait 2heures.
											(rires)
											Donc j'ai finallement appris qu'il fallait raconter une histoire
											du début au milieu puis à la fin.
											Je dois dire, que pendant ces années ma passion
											des Brooklyn Dodgers était si ardente,
											que lors de ma première confession j'ai dû avouer
											deux pêchés liés au baseball.
									","
											Ich bin wirklich überzeugt, dass ich die Kunst des Erzählens während
											der abendlichen Gespräche mit meinem Vater gelernt habe.
											Am Anfang war ich so aufgeregt, dass ich förmlich hinaus schrie:
											""Die Dodgers haben gewonnen!"" oder ""Die Dodgers haben verloren!""
											Das nahm der zweistündigen Erzählung einen Großteil der Spannung.
											(Gelächter)
											Ich lernte schließlich, dass man eine Geschichte
											vom Anfang über die Mitte bis zum Ende erzählen muss.
											Ich muss gestehen, dass meine Liebe so fiebrig war
											zu den alten Brooklyn Dodgers in jenen Tagen,
											dass ich in meiner ersten Beichte
											zwei Sünden beichten musste, die mit Baseball zusammenhingen.
									","
											In fact, I'm convinced I learned the narrative art
											from those nightly sessions with my father.
											Because at first, I'd be so excited I would blurt out,
											""The Dodgers won!"" or, ""The Dodgers lost!""
											Which took much of the drama of this two-hour telling away.
											(Laughter)
											So I finally learned you had to tell a story
											from beginning to middle to end.
											I must say, so fervent was my love
											of the old Brooklyn Dodgers in those days
											that I had to confess in my first confession
											two sins that related to baseball.
									","
											De hecho, estoy convencida de que aprendí el arte narrativo
											de estas sesiones nocturnas con mi padre.
											Porque, al principio, yo estaba tan excitada que simplemente soltaba
											""¡Los Dodgers han ganado!"" o ""¡Los Dodgers han perdido!""
											Lo cual le quitaba bastante emoción a la historia de dos horas.
											(Risas)
											Así que finalmente aprendí a contar una historia
											desde el principio hasta el medio hasta el final.
											Tengo que admitir que, tan ferviente era mi amor
											por los viejos Brooklyn Dodgers en esta época,
											que tuve que confesar en mi primera confesión
											dos pecados relacionados con el béisbol.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Le premier arriva parce que le receveur des Dodgers, Roy Campanella,
											était venu dans ma ville de Rockville Centre, à Long Island,
											pile quand je me préparais pour ma Communion Solennelle.
											Et j'étais si exictée —
											Première personne je voyais à part pour Ebbet Field.
											Mais il s'est trouvé qu'il donnait un discours dans une église protestante.
											Quand on est élevé en catholique, on se dit
											que si un jour on met le pied dans un église protestante,
											on sera banni à jamais du Paradis.
											Alors je suis allée voir mon père en pleurs, ""Que va-t-on faire?""
											Il répondit, ""Ne t'inquiète pas. Il donne son discours dans le hall d'une paroisse.
											On est assis sur des chaises pliantes. Il parle de sport.
											Ce n'est pas un péché.""
											Mais alors que je partais ce soir-là, j'étais certaine que d'une certaine façon
											j'avais échangé mon éternité dans l'au-delà
											pour cette soirée-là avec Roy Campanella.
											(rires)
											Et il n'était pas possible de trouver un moyen de se racheter.
											Donc c'est avec ce péché dans l'âme que j'allai à ma première confession.
											Je l'ai dit directement au prêtre.
											Il a dit, ""Pas de problème. Ce n'était pas un service religieux.""
											Et alors, par malchance, il dit, ""Et quoi d'autre, mon enfant?""
									","
											Die erste passierte, weil der Catcher der Dodgers, Roy Campanella,
											in meine Heimatstadt Rockville Centre, Long Island, kam,
											als ich mich gerade auf meine erste heilige Kommunion vorbereitete.
											Und ich war so aufgeregt,
											der erste, den ich außerhalb von Ebbets Field sah.
											Aber er sprach ausgerechnet in einer protestantischen Kirche.
											Wenn man katholische erzogen wurde, denkt man,
											dass wenn man jemals einen Fuß in eine protestantische Kirche setzt
											an der Schwelle vom Blitz erschlagen wird.
											Ich fragte meinen Vater unter Tränen: ""Was können wir nur tun?""
											Er sagte: ""Keine Angst, er spricht in der Gemeindehalle.
											Wir sitzen auf Klappstühlen. Er spricht über Sportsgeist.
											Es ist keine Sünde.""
											Aber als die Nacht vorbei war, war ich irgendwie sicher,
											dass ich das Leben meiner ewigen Seele eingetauscht hatte
											gegen einen Abend mit Roy Campanella.
											(Gelächter)
											Und es war kein Ablasshändler in der Nähe.
											Ich hatte also diese Sünde auf der Seele, als ich zu meiner ersten Beichte ging.
											Ich erzählte sie dem Priester gleich vorneweg.
											Er sagte: ""Kein Problem, es war kein Gottesdienst.""
											Aber dann fragte er unglücklicherweise: ""Und was noch, mein Kind?""
									","
											The first occurred because the Dodgers' catcher, Roy Campanella,
											came to my hometown of Rockville Centre, Long Island,
											just as I was in preparation for my first Holy Communion.
											And I was so excited —
											first person I'd ever see outside of Ebbets Field.
											But it so happened he was speaking in a Protestant Church.
											When you are brought up as a Catholic, you think
											that if you ever set foot in a Protestant Church,
											you'll be struck dead at the threshold.
											So I went to my father in tears, ""What are we going to do?""
											He said, ""Don't worry. He's speaking in a parish hall.
											We're sitting in folding chairs. He's talking about sportsmanship.
											It's not a sin.""
											But as I left that night, I was certain that somehow
											I'd traded the life of my everlasting soul
											for this one night with Roy Campanella.
											(Laughter)
											And there were no indulgences around that I could buy.
											So I had this sin on my soul when I went to my first confession.
											I told the priest right away.
											He said, ""No problem. It wasn't a religious service.""
											But then, unfortunately, he said, ""And what else, my child?""
									","
											El primero ocurrio porque el catcher de los Dodgers, Roy Campanella,
											vino a mi ciudad, Rockville Centre, en Long Island,
											justo cuando yo estaba preparándome para recibir la primera comunión.
											Y yo estaba tan emocionada —
											era el primer jugador que iba a ver fuera de Ebbets Field.
											Pero resulta que él iba a hablar en una iglesia protestante
											Y cuando has sido criado como un católico, piensas
											que si alguna vez pisas una iglesia protestante,
											caéras muerto en el umbral.
											Así que fui a ver a mi padre llorando: ""¿Qué vamos a hacer?""
											Él dijo: ""No te preocupes. Va a hablar en un salón parroquial.
											Nos sentaremos en sillas plegables. Va a hablar de espíritu deportivo.
											No es un pecado.""
											Pero cuando me fui aquella noche, tenía la certeza de que, de alguna manera,
											había vendido la vida eterna de mi alma
											por esa noche con Roy Campanella.
											(Risas)
											Y no había indulgencias que yo podía comprar.
											Así que tenía este pecado en mi alma cuando fui a hacer mi primera confesión.
											Se lo conté al cura inmediatamente.
											Él dijo: ""No hay problema. No era un servicio religioso.""
											Pero entonces, desafortunadamente, preguntó: ""¿Y qué mas, hija?""
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Et là je racontai mon deuxième péché.
											J'essayai de le faire passer entre parler trop à la messe,
											souhaiter du mal aux autres, être méchante avec mes soeurs.
											Puis il dit, ""A qui as-tu souhaité du mal?""
											Et je me suis vue obligée de raconter que j'avais souhaité que les joueurs des New York Yankees
											se cassent les bras, les jambes et les chevilles
											(rires)
											...pour que les Brooklyn Dodgers puissent gagner le Mondial pour la première fois.
											Il dit, ""Et tu fais ces souhaits horribles souvent?""
											J'ai dû avouer que c'était tous les soirs quand je faisais ma prière.
											(rires)
											Alors il dit, ""Ecoute, je vais te dire quelque chose.
											Comme toi, j'adore les Brooklyn Dodgers
											mais je te promets qu'un jour ils gagneront d'une manière juste et nette.
											Tu n'as pas besoin de souhaiter du mal aux autres pour que ça arrive.""
											""Oh, oui"" je dis.
											Mais par chance, ma première confession fut avec un prêtre fan de baseball!
											(rires)
									","
											Und dann kam meine zweite Sünde.
											Ich versuchte, sie in einem Sandwich aus zu viel Reden in der Kirche,
											anderen Schlechtes wünschen und gemein zu meinen Schwestern sein zu verstecken.
											Und er fragte: ""Wem hast du Schlechtes gewünscht?""
											Und ich musste sagen, dass ich mir wünschte, dass verschiedene New-York-Yankees-Spieler
											sich Arme, Beine und Knöchel brechen würden -
											(Gelächter)
											- sodass die Brooklyn Dodgers ihre erste World Series gewinnen konnten.
											Er fragte: ""Wie oft wünschte du dir diese schrecklichen Sachen?""
											Und ich musste gestehen: Jede Nacht, wenn ich meine Gebete sagte.
											(Gelächter)
											Und er sagte: ""Schau, ich werde dir etwas erzählen.
											Ich liebe die Brooklyn Dodgers genauso wie du,
											aber ich verspreche dir, eines Tages werden sie fair und hochkant gewinnen.
											Du musst nicht anderen Schlechtes wünschen, um das möglich zu machen.""
											""Oh ja"", sagte ich.
											Aber glücklicherweise, meine erste Beichte - zu einem Priester, der Baseball liebte!
											(Gelächter)
									","
											And then came my second sin.
											I tried to sandwich it in between talking too much in church,
											wishing harm to others, being mean to my sisters.
											And he said, ""To whom did you wish harm?""
											And I had to say that I wished that various New York Yankees players
											would break arms, legs and ankles —
											(Laughter)
											— so that the Brooklyn Dodgers could win their first World Series.
											He said, ""How often do you make these horrible wishes?""
											And I had to say, every night when I said my prayers.
											(Laughter)
											So he said, ""Look, I'll tell you something.
											I love the Brooklyn Dodgers, as you do,
											but I promise you some day they will win fairly and squarely.
											You do not need to wish harm on others to make it happen.""
											""Oh yes,"" I said.
											But luckily, my first confession — to a baseball-loving priest!
											(Laughter)
									","
											Entonces vino mi segundo pecado.
											Intenté ocultarlo diciéndolo entre otros: hablar demasiado en la iglesia,
											desear el mal a otros y portarme mal con mis hermanas.
											Pero él pregunto: ""¿A quién le deseas el mal?""
											Y tuve que decir que deseaba que varios jugadores de los New York Yankees
											se rompieran sus brazos, piernas y tobillos —
											(Risas)
											— para que los Brooklyn Dodgers pudieran ganar sus primeras World Series.
											Él dijo: ""¿Cómo de a menudo pides estos horribles deseos?""
											Y tuve que decir que cada noche con mis oraciones.
											(Risas)
											Así que él dijo: ""Mira, te voy a decir algo.
											Yo amo a los Brooklyn Dodgers, igual que tú,
											pero te prometo que algún día ganarán de manera justa y clara.
											No necesitas desearle el mal a otros para que ocurra.""
											""Oh, sí,"" dije.
											Por suerte, mi primera confesión fue ... ¡con un cura amante del béisbol!
											(Risas)
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Et bien, mon père mourut soudainement d'une crise cardique
											quand j'avais seulement la vingtaine,
											avant que je me marie et que j'aie mes trois fils.
											J'ai transmis son souvenir, tout comme son amour du baseball — à mes garçons.
											Et pourtant quand les Dodgers nous ont abandonné pour aller à Los Angeles,
											J'ai perdu la foi du baseball jusqu'à ce que je déménage à Boston
											où je suis devenue une fan inconditionnelle des Red Socks.
											Et je dois dire que, même maintenant, quand je m'assois avec mes fils
											avec nos tickets pour la saison,
											je peux parfois fermer mes yeux au soleil
											et m'imaginer, petite fille, en présence de mon père,
											à regarder les joueurs de mon enfance sur la pelouse plus bas.
											Jackie Robinson, Roy Campanella, Pee Wee Reese, et Duke Snider.
									","
											Obwohl mein Vater bei einem plötzlichen Herzinfarkt starb,
											als ich Anfang 20 war,
											bevor ich heiratete und meine drei Söhne bekam,
											habe ich sein Andenken - und seine Liebe zu Baseball - an meine Jungs weitergegeben.
											Obwohl ich, nachdem die Dodgers uns verließen und nach L.A. gingen,
											meinen Glauben an Baseball verlor, bis ich nach Boston zog
											und ein irrationaler Red-Socks-Fan wurde.
											Ich muss gestehen, selbst jetzt noch, wenn ich mit meinen Söhnen
											mit unseren Saisonkarten sitze,
											kann ich manchmal die Augen gegen die Sonne schließen
											und mir vorstellen, ich sei ein junges Mädchen, mit meinem Vater,
											die den Spielern meiner Jugend auf dem Grasfeld dort unten zuschaut.
											Jackie Robinson, Roy Campanella, Pee Wee Reese und Duke Snider.
									","
											Well, though my father died of a sudden heart attack
											when I was still in my 20s,
											before I had gotten married and had my three sons,
											I have passed his memory — as well as his love of baseball — on to my boys.
											Though when the Dodgers abandoned us to come to L.A.,
											I lost faith in baseball until I moved to Boston
											and became an irrational Red Sox fan.
											And I must say, even now, when I sit with my sons
											with our season tickets,
											I can sometimes close my eyes against the sun
											and imagine myself, a young girl once more, in the presence of my father,
											watching the players of my youth on the grassy fields below:
											Jackie Robinson, Roy Campanella, Pee Wee Reese, and Duke Snider.
									","
											Bueno, aunque mi padre murió de un ataque al corazón repentino
											cuando yo tenía veinte y algo años,
											antes de casarme y de tener mis tres hijos,
											he transmitido su memoria — así como su amor por el béisbol — a mis niños.
											Aunque cuando los Dodgers nos abandonaron para venir a Los Angeles,
											perdí la fe en el béisbol hasta que me mudé a Boston
											y me convertí en un fan irracional de los Red Socks.
											Y debo decir que, incluso ahora, cuando me siento con mis hijos
											con nuestros abonos de temporada,
											a veces puedo cerrar mis ojos bajo el sol
											e imaginarme a mí misma, niña otra vez, en la presencia de mi padre,
											viendo a los jugadores de mi juventud en el campo verde bajo nosotros.
											Jackie Robinson, Roy Campanella, Pee Wee Reese y Duke Snider.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
											Je dois dire que ces moments sont empreints de magie.
											Quand j'ouvre les yeux et que je vois mes fils
											là où mon père s'assit un jour,
											Je ressens une loyauté et un amour invisible
											qui relie mes fils à leur grand-père dont ils n'ont jamais eu la chance de voir le visage,
											mais dont ils ont appris à connaître le coeur et l'âme
											à travers les histoires que je leur ai racontées.
											C'est pourquoi finalement, je serai toujours reconnaissante de son amour curieux de l'histoire,
											qui m'a permis de passer ma vie entière à regarder en arrière.
											Qui m'a permis d'apprendre de ces personnalités célèbres
											au sujet de la lutte pour le sens de la vie.
											Qui m'a permis de croire que les personnes intimes
											que l'on a aimées et perdues dans notre famille,
											et les icônes célèbres que l'on a respectées tout au long de notre Histoire,
											peuvent, comme Abraham Lincoln voulait le croire,
											continuer à vivre, aussi longtemps que l'on s'engage
											à raconter et re-raconter l'histoire de leur vie.
											Merci de m'avoir permis d'être la conteuse aujourd'hui.
											(applaudissements)
											Merci.
									","
											Ich finde diese Momente magisch.
											Wenn ich meine Augen öffne und meine Söhne sehe,
											an der Stelle, an der mein Vater einst saß,
											spüre ich eine unsichtbare Verbundenheit und Liebe,
											die meine Söhne mit dem Großvater verbindet, deren Gesicht sie niemals sehen konnten,
											aber dessen Herz und Seele sie durch all die
											Geschichten kennengelernt haben, die ich erzählt habe.
											Was der Grund dafür ist, dass ich immer dankbar für diese merkwürdige Liebe zur Geschichte sein werde,
											die es mir erlaubt, ein Leben im Rückblick auf die Vergangenheit zu verbringen.
											Die es mir erlaubt, von diesen großen Figuren zu lernen,
											über die Suche nach dem Sinn im Leben.
											Die es mir erlaubt zu glauben, dass die Privatpersonen,
											die wir in unseren Familien geliebt und verloren haben,
											und die öffentlichen Figuren, die wir in unserer Geschichte respektiert haben,
											wie es auch Abraham Lincoln glaubte,
											wirklich weiterleben können, solange wir versprechen,
											die Geschichten ihres Lebens wieder und wieder zu erzählen.
											Vielen Dank, dass ich heute diese Geschichten erzählen durfte.
											(Applaus)
											Danke.
									","
											I must say there is magic in these moments.
											When I open my eyes and I see my sons
											in the place where my father once sat,
											I feel an invisible loyalty and love
											linking my sons to the grandfather whose face they never had a chance to see,
											but whose heart and soul they have come to know
											through all the stories I have told.
											Which is why, in the end, I shall always be grateful for this curious love of history,
											allowing me to spend a lifetime looking back into the past.
											Allowing me to learn from these large figures
											about the struggle for meaning for life.
											Allowing me to believe that the private people
											we have loved and lost in our families,
											and the public figures we have respected in our history,
											just as Abraham Lincoln wanted to believe,
											really can live on, so long as we pledge
											to tell and to retell the stories of their lives.
											Thank you for letting me be that storyteller today.
											(Applause)
											Thank you.
									","
											Tengo que decir que hay magia en estos momentos.
											Cuando abro los ojos y veo a mis hijos
											en el lugar donde una vez mi padre se sentó,
											siento un amor y una lealtad invisibles
											conectando a mis hijos con el abuelo cuya cara nunca tuvieron la oportunidad de ver,
											pero cuyo corazón y alma han llegado a conocer
											a través de todas las historias que yo les he contado.
											Y ésta es la razón por la que, al final, siempre estaré agradecida por este curioso amor por la historia,
											que me permite dedicar una vida mirando atrás al pasado.
											Permitiéndome aprender de todas estas grandes figuras
											sobre la lucha por conocer el sentido de la vida.
											Permitiéndome creer que las personas particulares
											que hemos amado y perdido en nuestras familias
											y las figuras públicas que hemos respetado en nuestra historia,
											exactamente como Abraham Lincoln quería creer,
											pueden realmente seguir vivas, siempre que nos comprometamos
											a contar y recontar las historias de sus vidas.
											Gracias por dejarme ser esa narradora de historias hoy.
											(Aplausos)
											Gracias.
									",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
"
","
","
","
",Lessons from past presidents,Doris Kearns Goodwin,18:48,"entertainment,history,politics,sports,storytelling,work-life balance"
