fr,en,es,tr,title,speaker,duration,tags
"
											C'était plutôt semblable à ce que
l'on voit dans les vaccins préventifs.
											Avec les vaccins préventifs,
vous avez votre injection,
											et des semaines, des mois
ou des années plus tard,
											quand vous êtes
vraiment exposé à cette bactérie,
											ce n'est pas le vaccin
en lui-même qui vous protège.
											C'est votre système immunitaire
											qui accroît sa résistance et sa résilience
à cette bactérie et qui la combat,
											et vous n'attrapez jamais l'infection,
											ce qui est très différent
d'un traitement, n'est-ce pas ?
											Dans ce cas, vous attrapez l'infection,
vous êtes exposé à la bactérie,
											vous êtes malade et vous prenez
un antibiotique pour vous soigner
											et ce médicament permet
de tuer cette bactérie.
											Ou comme je l'ai dit plus tôt,
avec un palliatif,
											vous prenez quelque chose
qui supprimera les symptômes,
											mais cela ne traitera pas
l'infection elle-même
											et vous ne vous sentirez mieux
que tant que vous le prenez,
											donc vous devez continuer à le prendre.
											Dans la dépression et le TSPT —
											nous avons cette exposition au stress —
											nous n'avons que des soins palliatifs.
											Les antidépresseurs ne font
que supprimer les symptômes
											et c'est pourquoi
vous devez continuer de les prendre
											pendant la durée de vie de la maladie,
											ce qui est, en général,
la durée de votre vie.
									","
											But it is actually kind of similar
to what you see in immune vaccines.
											So in immune vaccines,
you'll get your shots,
											and then weeks, months, years later,
											when you're actually exposed to bacteria,
											it's not the vaccine in your body
that protects you.
											It's your own immune system
											that's developed resistance and resilience
to this bacteria that fights it off,
											and you actually never get the infection,
											which is very different
from, say, our treatments. Right?
											In that case, you get the infection,
you're exposed to the bacteria,
											you're sick, and then you take,
say, an antibiotic which cures it,
											and those drugs are actually working
to kill the bacteria.
											Or similar to as I said before,
with this palliative,
											you'll take something
that will suppress the symptoms,
											but it won't treat
the underlying infection,
											and you'll only feel better
during the time in which you're taking it,
											which is why you have to keep taking it.
											And in depression and PTSD —
											here we have your stress exposure —
											we only have palliative care.
											Antidepressants only suppress symptoms,
											and that is why you basically
have to keep taking them
											for the life of the disease,
											which is often
the length of your own life.
									","
											Estábamos muy entusiasmadas

											pero también muy escépticas
											Era demasiado bueno pare ser cierto.
											Así que lo hicimos nuevamente.
											Y luego otra vez en un modelo de TEPT,
											y una vez más en un modelo fisiológico,
											donde solo les dimos hormonas de estrés
											Se lo asignamos a los alumnos.
											Luego dejamos que nuestros colaboradores,
											al otro lado del mundo
en Francia lo ejecutaran.
											Y cada vez que lo hacían 
se confirmaba lo mismo.
											Parecía que una inyección de Calypsol
											los protegía del estrés por semanas.
											Se publicó solo hace un año,
desde entonces,
											otros laboratorios han confirmado 
este efecto independientemente.
											No sabemos qué causa la depression
											pero sí sabemos que el estrés
es la causa inicial,
											en 80% de los casos.
											La depresión y el TEPT

											son enfermedades distintas
pero tienen algo en común:
											el estrés traumático,
											como en el combate activo,
o en desastres naturales,
									","
											Aslında daha çok, bağışıklık
aşısında gördüğünüz şeylere benziyor.
											Bağışıklık aşılarında
aşınızı vuruluyorsunuz
											ve haftalar, aylar, yıllar sonra,
											gerçekten bakteriye maruz kaldığınızda
											sizi koruyan şey aşı olmuyor.
											Bakteriyi yok eden şey,
											dirençlilik geliştirmiş olan
bağışıklık sisteminiz ve
											hiçbir zaman mikrop kapmıyorsunuz,
											bizim tedavilerimizden
oldukça farklı. Değil mi?
											Bu durumda enfeksiyon kapıyorsunuz,
bakteriye maruz kalıyor ve
											hasta oluyorsunuz, daha sonra,
diyelim ki, bir antibiyotik alıyorsunuz
											ve bu ilaçlar da
bakteriyi öldürmeye uğraşıyorlar.
											Veya daha önce
söylediğim gibi, bu hafifletici ile,
											semptomları gizleyecek
bir şey almış oluyorsunuz,
											fakat altında yatan enfeksiyonu
tedavi etmeyecek ve yalnızca
											ilacı içtiğiniz zaman iyi hissedeceksiniz,
											sürekli içmenizin nedeni de bu.
											Depresyon ve TSSB'de
											— burada strese maruz kalıyorsunuz —
											yalnızca hafifletici tedavimiz var.
											Antidepresanlar
yalnızca semptomları gizlerler ve
											hastalık boyunca ilaçları
içmeye devam edip durmanızın
											nedeni budur, hastalığın ömrü ise
											genelde sizin ömrünüz kadardır.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Nous appelons donc « para-vaccins »
ces médicaments améliorant la résistance,
											ou « pareils à un vaccin »,
											car ils pourraient avoir le potentiel
											de protéger contre le stress
											et de prévenir chez les souris
le développement
											la dépression et le trouble
de stress post-traumatique.
											Tous les antidépresseurs
ne sont pas des para-vaccins.
											On a aussi essayé le Prozac
											et ça n'a eu aucun effet.
									","
											So we're calling our resilience-enhancing
drugs ""paravaccines,""
											which means vaccine-like,
											because it seems
like they might have the potential
											to protect against stress
											and prevent mice from developing
											depression and post-traumatic
stress disorder.
											Also, not all antidepressants
are also paravaccines.
											We tried Prozac as well,
											and that had no effect.
									","
											o la violencia comunitaria,
o las agresiones sexuales,
											eso es lo que origina el trastorno
de estrés postraumático.
											No todos los que sufren estrés
desarrollan un trastorno emocional.
											La habilidad de sufrir
estrés y ser fuertes
											y de recuperarse y no desarrollar
depresión o TEPT
											es conocida como resistencia al estrés,
											y varía entre las personas.
											Siempre habíamos pensamos 
que era un tipo de cualidad pasiva.
									","
											Direnç-geliştiren ilaçlarımıza
""yan aşı"" yani ""paravaccine"" adını verdik,
											bu, aşıya benzeyen anlamına geliyor,
											çünkü strese karşı koruma 
potansiyeline sahip olabilirler
											ve farelerin
											depresyon ve travma sonrası
											stres bozukluğu
geliştirmelerini engelleyebilirler.
											Ayrıca, her antidepresan
""paravaccine"" değildir.
											Prozac'ı da denedik,
											hiçbir etkisi olmadı.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Si c'était applicable aux humains,
											nous pourrions être capables
de protéger les gens
											qui sont considérés à risque
											contre les troubles provoqués par
le stress, comme la dépression ou le TSPT.
											Comme les premiers secours
et les pompiers,
											les réfugiés, les prisonniers
et leurs gardiens,
											les soldats, ce que vous voulez.
									","
											So if this were to translate into humans,
											we might be able to protect people
											who are predictably at risk
											against stress-induced disorders
like depression and PTSD.
											So that's first responders
and firefighters,
											refugees, prisoners and prison guards,
											soldiers, you name it.
									","
											Es la ausencia de factores 
de susceptibilidad
											y de riesgo para estos trastornos.
											¿Pero, y si estuviera activa?
											Tal vez podríamos mejorarla,
											algo parecido a ponernos una armadura.
											Hemos descubierto por accidente

									","
											Yani eğer bu insanlara çevrilseydi,
											depresyon ve TSSB gibi stres içerikli
											rahatsızlıklara karşı risk taşıdığı
											tahmin edilen insanları koruyabilirdik.
											Yani ilk müdahale ekipleri ve itfaiye,
											göçmenler, mahkûmlar ve
hapishane gardiyanları,
											askerler, aklınıza gelen herkes.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Et pour vous donner une idée
de l'échelle de ces maladies,
											en 2010, le coût mondial de ces maladies
											a été estimé à 2 500 milliards de dollars,
											et puisqu'elles sont chroniques,
											ce coût se cumule
et on prévoit donc qu'il monte
											à 6 000 milliards de dollars
dans les quinze prochaines années.
									","
											And to give you a sense
of the scale of these diseases,
											in 2010, the global burden of disease
											was estimated at 2.5 trillion dollars,
											and since they are chronic,
											that cost is compounding
and is therefore expected to rise
											up to six trillion dollars
in just the next 15 years.
									","
											el primer medicamento
que mejora la resistencia.
											Y como dije, solo les dimos una pequeña
cantidad del medicamento,
											y duró semanas,
											y eso no es lo que se ve
con los antidepresivos.
											De hecho, se parece a 
lo que se ve con las vacunas.
											Con las vacunas, recibes la dosis,
									","
											Bu hastalıklara dair
sizlere bir ölçek vermek için;
											2010 yılında, hastalığın dünya çapında
											neden olduğu yük 2,5 trilyon dolar
olarak hesaplandı
											ve kronik olduğu için
											bu masraf şiddetlenmekte
ve dolayısıyla, önümüzdeki 15 yılda
											altı trilyon dolara
kadar yükselmesi bekleniyor.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Comme je l'ai dit plus tôt,
											la réutilisation peut être un défi
car nous sommes biaisés.
											Le Calypsol a un autre nom,
											la Kétamine,
											qui est aussi appelé autrement,
											Spécial K,
											qui est une drogue récréative
et de violeurs.
											Elle est toujours utilisée
comme anesthésiant à travers le monde.
											Elle est utilisée sur les enfants,
sur les champs de bataille.
											Elle est même privilégiée
dans les pays en développement,
											car elle n'altère pas la respiration.
											Elle est dans la liste
des médicaments essentiels
											de l’Organisation Mondiale de la Santé.
									","
											As I mentioned before,
											repurposing can be challenging
because of our prior biases.
											Calypsol has another name,
											ketamine,
											which also goes by another name,
											Special K,
											which is a club drug and drug of abuse.
											It's still used across the world
as an anesthetic.
											It's used in children.
We use it on the battlefield.
											It's actually the drug of choice
in a lot of developing nations,
											because it doesn't affect breathing.
											It is on the World Health Organization
list of most essential medicines.
									","
											y después de semanas, meses y años,
											cuando te expones a la bacteria,
											no es la vacuna en tu cuerpo
lo que te protege.
											Es tu sistema inmunológico,
											que ha desarrollado resistencia,
											y que combate la bacteria,
											y, de hecho, nunca te infectas.
											Lo cual es muy diferente a 
nuestros tratamientos, ¿no?
											En ese caso, contraes la infección,
estás expuesto a la bacteria,
											te enfermas, y tomas
un antibiótico que te cura
											y esas medicinas actúan, 
de hecho, matando a la bacteria.
									","
											Belirttiğim gibi,
											önyargılarımız
yüzünden değişim çok zor olabilir.
											Calypsol'ün başka bir adı da var,
											Ketamine
											ve bunun da başka bir adı var,
											Special K,
											bu bir uyuşturucu ve kötüye kullanılıyor.
											Tüm dünyada hâlâ
anestezi için kullanılıyor.
											Çocuklarda kullanılıyor.
Savaş alanlarında kullanıyoruz.
											Çoğu gelişen ülkede
tercih edilen bir ilaç aslında,
											çünkü nefes alışı etkilemiyor.
											Dünya Sağlık Örgütü'nün
en önemli ilaçlar listesinde yer alıyor.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Si nous avions d'abord découvert
la Kétamine comme para-vaccin,
											ce serait plutôt simple pour nous
de la développer.
											Mais ce n'est pas le cas et nous devons
surmonter notre fixité fonctionnelle
											et notre prédisposition mentale
qui nous perturbent.
											Heureusement, ce n'est pas la seule
molécule que nous avons découverte
											qui possède ces qualités
de para-vaccins, prophylactiques.
											Mais les autres
que nous avons découvertes
											sont totalement nouvelles ;
											elles doivent donc suivre tout
le processus de validation par la FDA —
											avant d'être utilisées sur les humains.
											Ce sera dans des années.
											Si nous voulons
quelque chose de plus rapide,
											la Kétamine est déjà validée par la FDA.
											Elle est générique et disponible.
											Nous pourrions la développer pour une
fraction du prix et du temps nécessaires.
									","
											If we had discovered ketamine
as a paravaccine first,
											it'd be pretty easy for us to develop it,
											but as is, we have to compete
with our functional fixedness
											and mental set that kind of interfere.
											Fortunately, it's not
the only compound we have discovered
											that has these prophylactic,
paravaccine qualities,
											but all of the other drugs
we've discovered,
											or compounds if you will,
they're totally new,
											they have to go through
the entire FDA approval process —
											if they make it before
they can ever be used in humans.
											And that will be years.
											So if we wanted something sooner,
											ketamine is already FDA-approved.
											It's generic, it's available.
											We could develop it for a fraction
of the price and a fraction of the time.
									","
											O similar a lo que dije 
antes sobre el paliativo,
											se toma algo que inhibe los síntomas,
											pero no trata la infección subyacente,
											y solo te sentirás mejor 
durante el tiempo que lo tomes,
											y por eso necesitas seguir tomándolo.
											En la depresión y en el TEPT,
											aquí tenemos al estrés
como factor de riesgo,
											solo existe el tratamiento paliativo.
											Los antidepresivos 
solo inhiben los síntomas,
											y es por eso que debes 
continuar tomando la medicina
											mientras dure la enfermedad,
											que a menudo coincide con 
la duración de tu propia vida.
											Así que nombramos a nuestra medicina
para mejorar la resistencia ""paravacunas"",
											que significa: similar a una vacuna,
									","
											Bir ""paravaccine"" olarak
ilk Ketamine'i keşfetmiş olsaydık,
											onu geliştirmemiz daha kolay olurdu,
											fakat şimdi bunu yapmak
için işlevsel durağanlığımızla ve
											zihinsel setimizle
mücadele etmemiz gerekiyor.
											Neyse ki bu önleyici,
""paravaccine"" özelliklere sahip olan
											keşfettiğimiz tek bileşim
bu değil, keşfettiğimiz diğer
											tüm ilaçlar veya bileşimler,
hepsi tamamen yeni
											ve gıda ve ilaç
yönetiminin onay sürecinden
											geçmek zorundalar —
insanlarda kullanılmadan önce
											işe yarayıp yaramayacaklarının
anlaşılması için.
											Ve bu yıllar sürecek.
											Daha hızlı bir şey istiyorsak,
											Ketamine yönetim
tarafından zaten onaylandı.
											Kapsamlı ve mevcut.
											Onu maliyetinin çok altında
ve kısa zamanda geliştirebilirdik.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Au-delà de notre fixité fonctionnelle
et de notre prédisposition,
											il y a pourtant une autre difficulté
dans la réutilisation des médicaments :
											la législation.
											Il n'existe aucun programme,
											une fois qu'un médicament devient
générique, sans brevet ni exclusivité,
											encourageant les sociétés
pharmaceutiques à le développer,
											car ça ne rapporte plus d'argent.
											Et ça ne s'applique pas qu'à la Kétamine,
mais à tous les médicaments.
											Malgré ça, c'est une idée
complètement nouvelle en psychiatrie,
											d'utiliser des médicaments
pour prévenir les maladies mentales
											plutôt que de simplement les soigner.
									","
											But actually, beyond
functional fixedness and mental set,
											there's a real other challenge
to repurposing drugs,
											which is policy.
											There are no incentives in place
											once a drug is generic and off patent
and no longer exclusive
											to encourage pharma companies
to develop them,
											because they don't make money.
											And that's not true for just ketamine.
That is true for all drugs.
											Regardless, the idea itself
is completely novel in psychiatry,
											to use drugs to prevent mental illness
											as opposed to just treat it.
									","
											porque parece
que pueden tener el potencial
											de proteger contra el estrés
											y evitar que los ""ratones"" desarrollen
											depresión o trastorno
de estrés postraumático.
											Pero no todos los antidepresivos
son también paravacunas
											También probamos con Prozac

											y no tuvo efecto.
											Entonces si trasladamos esto a humanos,
											podríamos ser capaces 
de proteger a personas
											que estén previsiblemente en riesgo
									","
											Fakat, işlevsel durağanlık
ve zihinsel setin de ötesinde,
											ilaçlarda değişim konusunda
başka bir sıkıntı daha var,
											o da politika.
											Kapsamlı bir ilaç
patentsiz kaldığında ve artık
											piyasada bulunmadığında,
ilaç firmalarını bu ilaçları geliştirmeye
											teşvik edecek bir prim yok,
											çünkü para kazanmıyorlar.
											Bu yalnızca Ketamine için değil,
tüm ilaçlar için geçerli.
											Her şeye rağmen,
bu fikir psikiyatride oldukça yeni,
											yani ilaçları zihinsel hastalığı
tedavi etmektense, onu önlemek için
											kullanma fikri.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Il est possible que dans 20, 50, 100 ans,
											nous regardions la dépression et le TSPT
											de la même manière que
les sanatoriums pour la tuberculose,
											comme une chose du passé.
											Cela pourrait être le début de la fin
de l'épidémie de maladies mentales.
									","
											It is possible that 20, 50,
100 years from now,
											we will look back now
at depression and PTSD
											the way we look back
at tuberculosis sanitoriums
											as a thing of the past.
											This could be the beginning of the end
of the mental health epidemic.
									","
											de trastornos inducidos por el estrés
como la depresión y el TEPT.
											O sea, para personal
en emergencias y bomberos,
											refugiados, presos y guardias de prisión,
											soldados, etc.
									","
											Muhtemelen bundan 20, 50,
100 yıl sonra geçmişe baktığımızda
											depresyon ve TSSB'yi,
tıpkı tüberküloz koğuşları gibi,
											geçmişte kalmış bir şey
											olarak göreceğiz.
											Bu, zihinsel sağlık salgınında
sonunun başlangıcı olabilir.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Mais comme l'a dit un jour
un grand scientifique :
											« Seul les fous sont sûrs de tout.
											Un sage ne fait que deviner. »
									","
											But as a great scientist once said,
											""Only a fool is sure of anything.
											A wise man keeps on guessing.""
									","
											Para darles una idea de la magnitud
de estas enfermedades,
											en el 2010, la carga global
de enfermedades
											se estimó en 2.5 billones de dólares,
									","
											Fakat, büyük bir bilim
adamının da dediği gibi,
											""Yalnızca bir budala her şeyden emindir.
											Bilge bir insan tahmin etmeye devam eder.""
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											Merci à vous tous.
									","
											Thank you, guys.
									","
											y dado que son crónicas,
									","
											Teşekkürler arkadaşlar.
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
											(Applaudissements)
									","
											(Applause)
									","
											el costo se agravará, y se espera 
que aumente a seis billones
											en solo los próximos 15 años.
											Como dije anteriormente,
											la readaptación puede ser desafiante
debido a nuestros prejuicios.
											El Calypsol tiene otro nombre:
											Ketamine
											conocida también como ""Special K"",
											es una droga recreativa y de abuso.
											Aún se utiliza en todo 
el mundo como anestesia.
											Se usa en niños y en campos de batalla.
											De hecho, es la medicina de preferencia
en muchos de los países en desarrollo,
											porque no afecta la respiración.
											Está en la lista de la Organización 
Mundial de la Salud
											de los medicamentos más importantes.
											Si hubiéramos descubierto primero
la ketamina como paravacuna,
											nos sería bastante fácil desarrollarla.
											Pero tal como es, tenemos que luchar 
con nuestra inflexibilidad funcional,
											y nuestros patrones mentales
que interfieren.
											Afortunadamente, no es el único
compuesto que hemos descubierto
											que tiene características 
profilácticas y paravacunas.
											Todas las otras medicinas,
											o compuestos que hemos descubierto
											son completamente nuevos.
											Deben pasar por todo el proceso
de aprobación de la FDA,
											si es que lo pasan, antes de 
que se puedan usar en humanos.
											Y eso puede tomar años.
											Así que si queríamos algo más pronto,
											la ketamina ya estaba aprobada por la FDA.
											Es un medicamento genérico 
que está a la venta.
											La podríamos desarrollar por una fracción 
del precio y en poco tiempo.
											Más allá de la inflexibilidad
funcional y los patrones mentales
											existe otro desafío 
para la readaptación de las medicinas,
											o sea, la política.
											No existen incentivos disponibles,
											una vez que una medicina es genérica,
sin patente y deja de ser exclusiva,
											que alienten a las compañías de fármacos
											a desarrollarlas porque 
no producen dinero.
											Y esto no es válido solo para la ketamina;
aplica para todos los medicamentos.
											De todas formas, la idea en sí es 
completamente nueva en la psiquiatría,
											el utilizar medicinas para
prevenir trastornos mentales
											en vez de solo tratarlos.
											Es posible que en 20, 50 o 100 años,
											miremos hacia atrás y pensemos 
en la depresión y el TEPT
											igual que lo hacemos 
con los sanatorios de tuberculosis,
											como algo del pasado.
											Este podría ser el principio del fin 
de la epidemia de trastornos mentales.
											Pero como dijo una vez un gran científico:
											""Sólo un tonto está seguro de algo,
un hombre sabio continúa adivinando"".
											Gracias a todos.
											(Aplausos).
									","
											(Alkışlar)
									",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
"
","
","
","
",Could a drug prevent depression and PTSD?,Rebecca Brachman,18:23,"brain,chemistry,depression,health care,health,happiness,history,humanity,illness,medical research,medicine,mental health,mind,neuroscience,pharmaceuticals,PTSD,science,TEDx"
