es,pt,en,fr,de,tr,title,speaker,duration,tags
"
											Pero sabemos lo que está pasando en estas casas. ¿Saben?
											Sabemos que el pequeño Skippy está cargando su metralleta Uzi aquí abajo,
											en preparación para el gran ataque y escape. (Risas)
											Sabemos que Heather, su hermana Heather, de 14 años,
											se prostituye aquí arriba para sostener su hábito de consumo de drogas.
											Porque estos lugares, estos hábitats,
											están generando cantidades inmensas de ansiedad y depresión en los niños,
											y ellos no tienen mucha experiencia con medicamentos.
											Suelen tomar la primera sustancia que se les presente, frecuentemente.
											Estos lugares no son lo suficientemente buenos para los estadounidenses.
											Así son los colegios a donde los mandamos:
											La Escuela Central ""Hannibal Lecter"", Las Vegas, Nevada.
											¡Este es un colegio real!
											Pero obviamente hay esta noción que si dejan que los reclusos salgan de esta cosa,
											ellos raptarían a un motorista de la calle y comerían su hígado.
											Entonces, se hace todo el esfuerzo para mantenerlos dentro del edificio.
											Noten que la naturaleza está presente. (Risas)
									","
											Mas, que se passa dentro destas casas?
											Sabemos que o Skippy está 
a carregar a sua metralhadora Uzi
											(Risos)
											a preparar-se para atacar a sua escola.
											Sabemos que Heather, 
a sua irmã Heather, de 14 anos,
											está a prostituir-se 
para pagar o vício da droga.
											(Risos)
											Porque estes locais, estes ""habitats"",
											provocam uma quantidade enorme 
de ansiedade e depressão nas crianças.
											Como elas não têm muita experiência 
de medicamentos,
											muitas vezes, 
tomam o primeiro que aparece.
											Isto não é nada bom 
para os norte-americanos.
											Estas são as escolas que lhes oferecemos.
											A Escola Central Hannibal Lecter,
											(Risos)
											em Las Vegas, em Nevada.
											Isto é uma escola verdadeira!
											Mas, obviamente, há uma noção que, 
se deixarem sair daqui os internos,
											eles vão raptar um motorista 
no meio da rua e comer-lhe o fígado.
											(Risos)
											Por isso fazem todos os esforços 
para os manter dentro do edifício.
											Reparem que a Natureza está presente.
											(Risos)
									","
											But we know what's going on in these houses, you know.
											We know that little Skippy is loading his Uzi down here,
											getting ready for homeroom. (Laughter)
											We know that Heather, his sister Heather, 14 years old,
											is turning tricks up here to support her drug habit.
											Because these places, these habitats,
											are inducing immense amounts of anxiety and depression in children,
											and they don't have a lot of experience with medication.
											So they take the first one that comes along, often.
											These are not good enough for Americans.
											These are the schools we are sending them to:
											The Hannibal Lecter Central School, Las Vegas, Nevada.
											This is a real school!
											You know, but there's obviously a notion that if you let the inmates of this thing out,
											that they would snatch a motorist off the street and eat his liver.
											So every effort is made to keep them within the building.
											Notice that nature is present. (Laughter)
									","
											Mais on sait bien ce qui se passe dans ces maisons.
											On sait qu'ici, le petit Skippy charge son Uzi,
											et se pépare pour sa colle. (Rires)
											Vous savez, Heather, sa soeur, 14 ans,
											se prostitue ici pour financer son addiction.
											Parce que ces endroits, ces habitats
											induisent beaucoup d'anxiété et de dépression chez les enfants,
											et ils n'ont pas beaucoup d'expérience avec la prise de médicaments
											Alors ils prennent le premier qui passe, et souvent.
											Ceci n'est pas suffisant pour les Américains.
											Voici les écoles où nous les envoyons:
											Le collège Hannibal Lecter, Las Vegas, Nevada
											C'est une vraie école !
											Vous voyez, ils doivent penser que si vous laisser les internés sortir,
											ils kidnapperaient un motard sur la route et lui dévoreraient le foie.
											Alors tous les efforts sont faits pour les garder à l'intérieur du bâtiment.
											Remarquez que la nature est présente. (Rires)
									","
											Aber wir wissen, was in diesen Häusern vor sich geht.
											Wir wissen, dass der kleine Skippy hier unten seine Uzi lädt,
											er bereitet sich auf den Unterricht bei seinem Klassenlehrer vor. (Gelächter)
											Wir wissen, dass seine 14-jährige Schwester Heather
											sich hier oben prostituiert, um ihren Drogenkonsum zu finanzieren.
											Denn diese Orte, diese Behausungen
											verursachen bei Kindern immens viele Ängste und Depressionen,
											und die haben nur wenig Erfahrung mit Medikamenten.
											So nehmen sie oft das erste beste, das sich ihnen anbietet.
											Das ist nicht gut genug für Amerikaner.
											Das sind die Schulen, in die wir sie schicken:
											die Hannibal-Lecter-Gesamtschule, Las Vegas, Nevada.
											Das ist eine echte Schule!
											Offensichtlich herrscht hier die Überzeugung, dass die Insassen, wenn man sie herauslässt,
											sich einen Vorbeifahrenden schnappen und seine Leber verspeisen.
											Also wird alles getan, um sie im Gebäude zu halten.
											Wie Sie sehen, ist auch Natur vorhanden. (Gelächter)
									","
											Tabii biz bu evde
neler olduğunu biliyoruz.
											Burada Küçük Skippy'nin
Uzi silahının şarjörünü
											derse hazır olmak için
doldurduğunu biliyoruz. (Kahkahalar)
											Onun 14 yaşındaki kız kardeşi Heather'ın
uyuşturucu bağımlığını gidermek için
											burada hileler çevirdiğini biliyoruz.
											Çünkü bu tür yaşam alanları,
											çocuklarda yoğun miktarda
kaygı ve depresyonu tetikler
											ve ilaç tedavisiyle ilgili
çok fazla tecrübeleri de bulunmaz.
											Bu nedenle çoğu kez
ilk geleni kabul ederler.
											Bunlar Amerikalılar için iyi değil.
											Çocuklarımızı gönderdiğimiz okullar:
											Hannibal Lecter Ortaokulu,
Las Vegas, Nevada.
											Bu hakiki bir okul!
											Eğer bu şeyin içindekileri salıverirseniz
sokaktaki bir motorcuyu yakalayıp
											karaciğerini yiyeceklerine dair
yaygın bir kanı var.
											Bu yüzden bütün çaba onları
binanın içinde tutmak üzerine.
											Unutmayın, doğa armağandır. (Kahkahalar)
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Vamos a tener que cambiar este comportamiento, nos guste o no.
											Estamos entrando a una época de cambio en el mundo, y — ciertamente en Estados Unidos
											— ese época será caracterizado por el fin de la era del petróleo barato.
											Eso va a cambiar absolutamente todo.
											Chris me pidió que no me extendiera demasiado en este punto, y no lo haré.
											Salvo para decir que no habrá una economía de hidrógeno.
											Olvídenlo. Eso no va a pasar.
											En lugar de eso, vamos a tener que hacer otra cosa.
											Tendremos que reducir, reorganizar y redimensionar
											casi todo lo que hacemos en este país, y es imposible comenzar este proceso demasiado temprano.
											Tendremos que — (Aplausos) — tendremos que vivir más cerca de nuestros lugares de trabajo.
											Tendremos que vivir más cerca los unos de los otros.
											Tendremos que cultivar alimentos más cerca de donde vivimos.
											La era de la ensalada César cutlivada a 5,000 kilómetros está llegando a su fin.
											Tendremos que... ¡Tenemos una red ferroviara que sería una vergüenza para los búlgaros!
											¡Tenemos que hacer algo mejor que eso!
									","
											Vamos ter que mudar este comportamento, 
quer queiramos quer não.
											Estamos a entrar numa época de mudança 
no mundo e, certamente, nos EUA,
											um período que será caracterizado 
pelo fim da era do petróleo barato.
											Isso vai mudar absolutamente tudo.
											O Chris pediu-me para não me alongar 
muito nisto e assim farei,
											a não ser dizer que não vai ser 
uma economia de hidrogénio.
											Esqueçam. Isso não vai acontecer.
											Pelo contrário, vamos ter 
que fazer outras coisas.
											Vamos ter que reduzir, que reformular 
e que redimensionar
											praticamente tudo o que fazemos neste país
											e já estamos muito atrasados para isso.
											(Aplausos)
											Passar a viver 
mais perto do nosso trabalho.
											Mais perto uns dos outros.
											Passar a produzir alimentos 
mais perto de onde vivemos.
											A era da salada César — cultivada 
a 5000 km — está a chegar ao fim.
											Temos um sistema rodoviário 
de que os búlgaros se envergonhariam.
											(Risos)
											Precisamos de ter melhor do que isso!
									","
											We're going to have to change this behavior whether we like it or not.
											We are entering an epochal period of change in the world, and — certainly in America
											— the period that will be characterized by the end of the cheap oil era.
											It is going to change absolutely everything.
											Chris asked me not to go on too long about this, and I won't,
											except to say there's not going to be a hydrogen economy.
											Forget it. It's not going to happen.
											We're going to have to do something else instead.
											We're going to have to down-scale, re-scale, and re-size
											virtually everything we do in this country and we can't start soon enough to do it.
											We're going to have — (Applause) — we're going to have to live closer to where we work.
											We're going to have to live closer to each other.
											We're going have to grow more food closer to where we live.
											The age of the 3,000 mile Caesar salad is coming to an end.
											We're going to have to — we have a railroad system that the Bulgarians would be ashamed of!
											We gotta do better than that!
									","
											Nous allons devoir changer ce comportement qu'on le veuille ou non.
											Nous entrons dans une époque de changement dans le monde, et certainement en Amérique.
											— une période marquée par la fin de l'ère du pétrole pas cher.
											qui va tout complètement changer.
											Chris m'a demandé de ne pas être trop long là-dessus, et je serai bref.
											Sauf pour dire qu'il n'y aura pas une économie basée sur l'hydrogène.
											Oubliez cela. Cela n'arrivera pas.
											Nous allons devoir faire autre chose.
											Nous allons devoir réduire, réévaluer et reconfigurer
											presque tout ce que nous faisons dans ce pays et nous ne commencerons jamais assez tôt.
											Nous devrons (Applaudissements) — vivre plus près de là où nous travaillons.
											Nous devrons vivre plus près les uns des autres.
											Nous devrons cultiver nos produits alimentaires plus près de là ou nous habitons.
											L'ère de la salade César à 5000 km est bientôt révolue.
											Nous allons devoir — nous disposons d'un réseau ferroviaire dont les Bulgares auraient honte !
											Nous devons faire mieux !
									","
											Wir werden unser Verhalten ändern müssen, ob wir wollen oder nicht.
											Wir befinden uns am Anfang einer Ära der Veränderungen und besonders in Amerika
											wird diese Ära durch das Ende des preiswerten Öls gekennzeichnet sein.
											Das wird wirklich alles ändern.
											Chris bat mich darum, nicht zu sehr darauf einzugehen, und das werde ich auch nicht tun.
											Ich sage nur, dass es keine Wasserstoff- Wirtschaft geben wird.
											Vergessen Sie's. Das wird nicht klappen.
											Wir werden stattdessen etwas anderes machen müssen.
											Wir werden so gut wie alles in diesem Land umstrukturieren müssen,
											und wir können gar nicht früh genug damit anfangen.
											Wir werden – (Applaus) – wir werden näher an unserem Arbeitsplatz leben müssen.
											Wir werden näher beieinander leben müssen.
											Wir werden mehr Nahrungsmittel in unserer Nähe anbauen müssen.
											Das Zeitalter des aus 5.000 km Entfernung importierten Kaiser-Salats geht seinem Ende entgegen.
											Wir werden – wir haben ein Eisenbahnnetz, dessen sich die Bulgaren schämen würden!
											Das müssen wir besser hinkriegen!
									","
											İstesek de istemesek de bu tutumu
değiştirmek zorunda kalacağız.
											Dünyada ve kuşkusuz Amerika'da
bir değişim dönemi içine giriyoruz,
											ucuz petrol çağının sonu olarak
nitelendirilen bir dönem.
											Kesinlikle her şeyi değiştirecek.
											Chris benden bunun üzerinde çok uzun
durmamamı istedi. Ben de durmayacağım.
											Hidrojen ekonomisi
olmayacağını söylemek dışında.
											Unut gitsin. Bu gerçekleşmeyecek.
											Bunun yerine başka bir şey
yapmamız gerekecek.
											Bu ülkede yaptığımız ve çok gecikmeden
başlayamayacağımız neredeyse her şey için
											ölçek küçültüp, tekrar ölçeklendirip
yeni boyut belirlemek zorunda kalacağız.
											Çalıştığımız yere — (Alkışlar) —
daha yakın yaşamak zorunda kalacağız.
											Birbirimize daha yakın
yaşamak zorunda kalacağız.
											Yaşadığımız yere daha yakın konumlarda
yiyecek yetiştirmek zorunda kalacağız.
											Beş bin km'lik Sezar salatası
çağı sona eriyor.
											Bulgarları bile utandıracak
demir yolu sistemimiz olacak.
											Bundan daha iyisini yapmak zorundayız!
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Debimos haber comenzado dos días antes de ayer.
											Tenemos la fortuna de que los nuevos urbanistas estuvieron, durante los últimos 10 años,
											desempolvando toda la información que se había botado a la basura
											por la generación de nuestros padres, después de la Segunda Guerra Mundial.
											Porque vamos a necesitarla si vamos a aprender cómo reconstruir pueblos.
											Tendremos que devolver este conjunto de metodología y principios y competencias
											para así volver a aprender cómo componer lugares significativos — lugares que sean íntegros.
											Que permitan — que sean organismos vivos en el sentido de contener todos los órganos de nuestra vida cívica,
											y nuestra vida en comunidad, desplegada de forma íntegra.
									","
											E devíamos ter começado antes de ontem.
											Temos a sorte de ter tido urbanistas 
nos últimos 10 anos,
											a escavar todas as informações 
que foram deitadas para o lixo
											pela geração dos nossos pais, 
depois da II Guerra Mundial.
											Vamos precisar delas se queremos 
aprender a reconstruir as cidades.
											Vamos precisar de voltar a esse corpo 
de metodologia e princípios e aptidões
											a fim de reaprender 
como compor locais com sentido,
											locais que sejam integrais,
											que sejam organismos vivos
											no sentido de que contêm todos os órgãos
											da nossa vida cívica 
e da nossa vida comunitária,
											dispostos duma forma integral.
									","
											And we should have started two days before yesterday.
											We are fortunate that the new urbanists were there, for the last 10 years,
											excavating all that information that was thrown in the garbage
											by our parents' generation after World War II.
											Because we're going to need it if we're going to learn how to reconstruct towns.
											We're going to need to get back this body of methodology and principle and skill
											in order to re-learn how to compose meaningful places, places that are integral,
											that allow — that are living organisms in the sense that they contain all the organs of our civic life
											and our communal life, deployed in an integral fashion.
									","
											Et nous aurions dû commencer avant-avant-hier.
											Nous avons la chance que de nouveaux urbanistes soient arrivés il y a 10 ans,
											pour récupérer toute cette information jetée à la poubelle
											par la génération de nos parents après la seconde guerre mondiale.
											Parce que nous allons en avoir besoin si nous voulons reconstruire nos villes.
											Nous allons devoir reconstituer cet ensemble de méthodologies, principes et savoir-faire
											afin de réapprendre à composer des lieux dotés de sens — des lieux intégrés.
											Qui permettent — qui soient des organismes vivants dans la mesure où ils contiennent les organes de notre vie civique,
											et de la communauté, déployés sous une forme intégrée.
									","
											Und wir hätten schon vor drei Tagen damit anfangen müssen.
											Wir haben Glück, dass es seit 10 Jahren die neuen Urbanisten gibt,
											die all das Wissen wieder ausgraben, dass von der Generation
											unserer Eltern nach dem Zweiten Weltkrieg auf den Müll geworfen wurde.
											Denn wir werden es brauchen, wenn wir lernen wollen, wie man Städte rekonstruiert.
											Wir werden uns diesem Erfahrungsschatz an Methoden, Prinzipien und Fertigkeiten wieder zuwenden müssen,
											um zu lernen, wie man sinnerfüllte Orte gestaltet, Orte von fundamentaler Wichtigkeit,
											die lebendige Organismen sind in dem Sinne, dass sie alle Organe unseres öffentlichen Lebens enthalten
											und auf fundamentale Weise zum Einsatz bringen,
									","
											Üstelik buna evvelsi gün
başlamamız lazımdı.
											Şanslıyız ki ebeveynlerimizin nesli
tarafından 2. Dünya Savaşı'ndan sonra
											çöpe atılan bilgiler,
yeni şehir plancıları tarafından
											son on yıldır kazılarak
gün ışığına çıkarılıyor.
											Çünkü eğer şehirleri yeniden inşa etmeyi
öğreneceksek onlara ihtiyacımız olacak.
											Bu metodolojiyi, esasları ve beceriyi;
bütünleyici olan ve bütünsel bir biçimde
											kentsel ve toplumsal yaşamımıza giren
tüm üyeleri içermesi bakımından
											bütün canlıların bir arada yaşamasına
izin veren anlamlı mekânlar oluşturmayı
											yeniden öğrenmek amacıyla
geri almamız gerekecek.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Para que las viviendas tengan un uso lógico
											en relación con el comercio, la cultura y la gobernanza.
											Tendremos que volver a aprender cuáles son los cimientos de estas cosas.
											La calle. La cuadra. Cómo componer espacio público que sea tanto grande como pequeño.
											El patio. La plaza.
											Cómo hacer uso verdadero de esta propiedad.
											Podemos ver algunas de las primeras ideas
											para mejorar algunas de las propiedades catastróficas que tenemos en Estados Unidos.
											Los centros comericales muertos. ¿Qué vamos a hacer con ellos?
											Pues, por cierto, la mayoría no lo van a lograr.
											No serán retro-acondicionados;
											van a ser las chatarrerías del futuro.
									","
											Para que as residências façam sentido,
											dispostas em relação a locais de comércio,
de cultura e de governação.
											Vamos ter que reaprender o que são 
os blocos de construção destas coisas:
											a rua, o quarteirão,
											como compor um espaço público 
que seja grande e pequeno,
											o pátio, a praça cívica
											e como usar essa propriedade.
											Vemos algumas das primeiras ideias
											para a recuperação de parte 
da propriedade catastrófica
											que temos nos EUA.
											Que vamos fazer 
com os centros comerciais mortos?
											A maior parte deles não vai vingar.
											Não vão ser recuperados.
											Vão ser a sucata do futuro.
									","
											So that, you know, the residences make sense
											deployed in relation to the places of business, of culture and of governance.
											We're going to have to re-learn what the building blocks of these things are:
											the street, the block, how to compose public space that's both large and small,
											the courtyard, the civic square
											and how to really make use of this property.
											We can see some of the first ideas
											for retro-fitting some of the catastrophic property that we have in America.
											The dead malls: what are we going to do with them?
											Well, in point of fact, most of them are not going to make it.
											They're not going to be retro-fitted;
											they're going to be the salvage yards of the future.
									","
											De sorte que, les lieux de résidence aient un sens
											en relation avec les lieux de commerce, de culture et de gouvernance.
											Nous allons devoir réapprendre ce que signifie la construction de toutes ces choses.
											La rue. Le pâté de maisons. Comment composer un espace public qui soit à la fois grand et petit?
											La cour. La place publique.
											Et comment mettre en valeur cet immobilier.
											Nous voyons quelques idées initiales à ce sujet.
											pour refourbir certaines des constructions catastrophiques qui existent en Amérique.
											Les centres commerciaux morts. Qu'allons nous en faire?
											Eh bien, en fait, la plupart sont irrécupérables.
											Ils ne seront pas réhabilités.
											Ce seront les chantiers de récupération du futur.
									","
											sodass die Verhältnisse zwischen den Wohnungen
											und den Geschäften, den Kultureinrichtungen und den Verwaltungsgebäuden Sinn ergeben.
											Wir werden wieder lernen müssen, was die einzelnen Bausteine dieser Dinge sind.
											Die Straße. Der Häuserblock. Wie man einen öffentlichen Raum gestaltet, der zugleich groß und klein ist.
											Der Hof. Der öffentliche Platz.
											Und wie man diese Einrichtungen am besten nutzt.
											Wir können bereits einige erste Ideen erkennen,
											wie man einige der katastrophalen Bausünden hier in Amerika umstrukturiert.
											Die toten Einkaufszentren. Was sollen wir mit ihnen machen?
											Nun, tatsächlich werden es die meisten nicht schaffen.
											Sie werden nicht umstrukturiert,
											sie werden die Schrottplätze der Zukunft sein.
									","
											Yaşanılan yerler; iş mekânları,
kültür mekânları ve idari mekânlar
											birbirleriyle ilişkili bir şekilde
konuşlandırılırlarsa anlam ifade ederler.
											Bu şeylerin yapıtaşlarının neler olduğunu
yeniden öğrenmek zorunda kalacağız:
											Caddeler, cadde kenarındaki binalar,
											irili ufaklı kamusal alanları
nasıl bir araya getireceğimiz,
											avlu, kent meydanı ve bu zenginliklerden
ciddi manada nasıl istifade edeceğimiz.
											Amerika'da sahip olduğumuz
yıkıcı zenginliğin iyileştirilmesi için
											bazı öncü fikirleri görebiliyoruz.
											Terk edilmiş AVM'ler,
onlarla ne yapacağız?
											Aslına bakarsanız birçoğu kurtulamayacak.
											İyileştirilemeyecekler.
											Geleceğin araba mezarlıkları olacaklar.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Pero algunos serán arreglados, creo.
											Y los vamos a arreglar imponiendoles nuevamente los sistemas de calle y manzana,
											volviendo al lote como el incremento normal del desarrollo.
											Y si somos afortunados, el resultado se verá en pueblos y barrios con centros revitalizados
											en nuestros pueblos y ciudades existentes.
											A propósito, nuestros pueblos y ciudades están donde están, y crecieron donde están
											porque ocupaban todos los sitios importantes.
											Y la mayoría seguirá estando ahí,
											aunque su escala probablemente se disminuirá.
									","
											Mas vamos reparar alguns.
											Vamos repará-los, repondo neles 
sistemas de ruas e quarteirões
											e regressando ao lote de construção 
como incremento normal do desenvolvimento.
											Se tivermos sorte, 
o resultado será revitalizar
											os centros da cidade 
e os centros dos bairros
											nas atuais vilas e cidades.
											A propósito, as nossas vilas 
e cidades são o que são
											e cresceram onde cresceram
											porque ocupam todos os locais importantes.
											A maior parte delas vai continuar ali,
											embora a sua escala 
provavelmente vá ser reduzida.
									","
											Some of them we're going to fix, though.
											And we're going to fix them by imposing back on them street and block systems
											and returning to the building lot as the normal increment of development.
											And if we're lucky, the result will be revivified town centers and neighborhood centers
											in our existing towns and cities.
											And by the way, our towns and cities are where they are, and grew where they were
											because they occupy all the important sites.
											And most of them are still going to be there,
											although the scale of them is probably going to be diminished.
									","
											Certains par contre seront arrangés.
											Et nous allons les arranger en rétablissant la rue et les pâtés de maisons,
											et en retournant au pâté de maisons comme unité de développement incrémental.
											Et si nous sommes chanceux, cela ravivera les centres villes et les quartiers
											dans nos villes et communautés urbaines actuelles.
											Au passage, nos villes sont situées là où elles sont, et ont grandi là
											parce qu'elles occupent tous les sites importants.
											Et la plupart d'entre elles seront toujours là,
											même si leur échelle risque de diminuer.
									","
											Ein paar werden wir aber reparieren,
											Iindem wir sie nämlich der Straßen- und Häuserblockstruktur anpassen
											und so zum Baugrundstück als Grundlage der Entwicklung zurückkehren.
											Und wenn wir Glück haben, werden so die Stadt- und Nachbarschaftszentren
											in unseren bereits vorhandenen Städten wiederbelebt.
											Übrigens stehen unsere Städte dort, wo sie eben stehen, und sind dort gewachsen sind,
											weil sie alle wichtigen Stellen einnehmen.
											Die meisten von ihnen wird es auch weiterhin geben,
											obgleich sich ihre Größe vermutlich verringern wird.
									","
											Yine de bazılarını düzelteceğiz.
											Onları, caddelere ve blok sistemlerine
yeniden empoze ederek
											ve inşaat sahalarının artışında
normale dönerek düzelteceğiz.
											Eğer şanslıysak sonuç, mevcuttaki kent
ve kasabalarımızdaki şehir merkezleri
											ve semt merkezlerini yeniden
yaşama döndürmek üzerine olacak.
											Bu arada, kasaba ve şehirlerimiz,
oldukları yerdelerdi ve orada geliştiler
											çünkü bütün önemli alanları işgal ettiler.
											Üstelik muhtemelen çoğunun ölçeği
küçültülecek olmasına rağmen
											orada olmaya devam edecekler.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
											Tenemos mucho trabajo pendiente.
											No nos va a rescatar el híper-carro; no nos van a rescatar los combustibles alternos.
											Ninguna cantidad o combinación de combustibles alternos
											nos va a permitir seguir manejando lo que estamos manejando, en la forma en que lo estamos manejando.
											Vamos a tener que hacerlo todo de una manera diferente.
											Y Estados Unidos no está preparado.
											Estamos caminando sonámbulos hacia el futuro.
											No estamos preparados para lo que viene hacia nosotros.
											Les insto que hagan todo lo que puedan.
											La vida a mediados del siglo 21 se centrará en vivir localmente.
											Estén preparados para ser buenos vecinos.
											Estén preparados para encontrar vocaciones que los hagan útiles
											a sus vecinos y conciudadanos.
									","
											Temos muito trabalho a fazer.
											Não vamos ser salvos pelo hiper-carro.
											Não vamos ser salvos 
por combustíveis alternativos.
											Nenhuma combinação 
de combustíveis alternativos
											permitirá que continuemos a fazer 
o que estamos a fazer,
											da forma como o fazemos.
											Vamos ter que passar a fazê-lo 
de modo muito diferente.
											E os EUA não estão preparados.
											Estamos a caminhar 
como sonâmbulos para o futuro.
											Não estamos preparados para o que vem aí.
											Portanto, exorto-vos 
a fazerem tudo o que puderem.
											A vida, nos meados do século XXI, 
vai ser vivida localmente.
											Estejam preparados 
para serem bons vizinhos.
											Estejam preparados para encontrar 
vocações que vos tornem úteis
											aos vossos vizinhos 
e aos vossos concidadãos.
									","
											We've got a lot of work to do.
											We're not going to be rescued by the hyper-car; we're not going to be rescued by alternative fuels.
											No amount or combination of alternative fuels
											is going to allow us to continue running what we're running, the way we're running it.
											We're going to have to do everything very differently.
											And America's not prepared.
											We are sleepwalking into the future.
											We're not ready for what's coming at us.
											So I urge you all to do what you can.
											Life in the mid-21st century is going to be about living locally.
											Be prepared to be good neighbors.
											Be prepared to find vocations that make you useful
											to your neighbors and to your fellow citizens.
									","
											Nous avons du pain sur la planche.
											Nous ne serons pas secourus par l'hyper-voiture; ni par les énergies alternatives.
											Aucune quantité, aucune combinaison d'énergies alternatives
											ne pourra nous permettre de continuer à fonctionner de cette façon.
											Nous allons devoir tout faire très différemment.
											Et l'Amérique n'est pas prête.
											Nous avançons vers l'avenir comme des somnanbules.
											Nous ne sommes pas prêts pour ce qui va nous arriver.
											Alors je vous exhorte à faire ce que vous pouvez.
											La vie au milieu du 21ème siècle consistera à vivre localement.
											Soyez prêts à être de bons voisins.
											Soyez prêts à vous trouver des vocations qui soient utiles
											à vos voisins et à vos concitoyens.
									","
											Wir haben viel Arbeit vor uns.
											Die Rettung liegt nicht im Hyper-Car, die Rettung liegt nicht in alternativen Brennstoffen.
											Keine noch so gewaltige Menge an oder Kombination von alternativen Brennstoffen
											wird es uns ermöglichen, so weiterzumachen wie bisher.
											Wir werden alles auf ganz andere Weise tun müssen.
											Und Amerika ist nicht vorbereitet.
											Wir schlafwandeln in die Zukunft.
											Wir sind nicht bereit für das, was uns erwartet.
											Ich bitte Sie also alles zu tun, was in Ihrer Kraft steht.
											Das Leben in der Mitte des 21. Jahrhunderts wird ein lokales Leben sein.
											Seien Sie bereit, gute Nachbarn zu sein.
											Seien Sie bereit, Tätigkeiten für sich zu finden,
											die Ihren Nachbarn und Mitbürgern nützen.
									","
											Yapacak çok işimiz var.
											Hiper arabalar ya da alternatif yakıtlar
tarafından kurtarılmayacağız.
											Hiçbir miktar ya da karışımdaki alternatif
yakıt, şu an kullandığımız miktar
											ve yöntemle kullanmamıza
devam etmemize müsaade etmeyecek.
											Her şeyi çok farklı biçimde
yapmak zorunda kalacağız.
											Üstelik Amerika buna hazır değil.
											Gelecek için hayal aleminde yaşıyoruz.
											Bize bekleyen şeye hazır değiliz.
											Bu yüzden hepinizi, yapabildiğinizin
en iyisini yapmaya davet ediyorum.

											21. yüzyılın ortalarında hayat,
bölgesel olarak yaşamak anlamına gelecek.
											İyi komşular olmaya hazırlanın.
											Kendinizi komşularınıza
ve vatandaşlarınıza karşı
											yararlı bireyler yapacak
görevler bulmaya hazırlanın.
									",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
"
","
","
","
","
","
",The ghastly tragedy of the suburbs,James Howard Kunstler,19:44,"alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation"
