es,tr,en,de,title,speaker,duration,tags
"
","
","
","
",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
											Bien, a la par de esta habilidad
											para implantar recuerdos y controlar el comportamiento,
											obviamente vienen algunos asuntos éticos importantes,
											como, ¿cuándo deberíamos usar esta tecnología en la mente?
											¿Deberíamos prohibir su uso?
											Los terapistas no pueden éticamente implantar falsos recuerdos
											en la mente de sus pacientes
											incluso si esto pudiera ayudarles,
											pero no hay nada que detenga a un padre
											de intentar esto con su adolescente con sobrepeso u obesidad.
											Cuando sugerí esto públicamente,
											provoqué otra protesa de nuevo.
											""Ahí va otra vez. Está sugiriendo que los padres le mienten a sus hijos"".
									","
											Hafıza ekme ve davranışları
											kontrol etme becerisi beraberinde bazı
											önemli etik sorunları da beraberinde getirdi:
											""Bu hafıza teknolojisini ne zaman kullanmalıyız?""
											veya ""Bu tekniğin kullanımını engellemeli miyiz?"" gibi.
											Terapistler etik olarak hastalarının zihinlerine
											onlara yardımcı dahi olsa
											sahte anı ekemezler.
											Fakat bir ebeveyni, bu yöntemi fazla kilolu veya obez
											genç çocuğunun üzerinde denemekten alıkoyacak bir sebep yok.
											Ve ben bunu önerdiğim zaman,
											tekrardan itirazla neden oldu.
											""İşte başlıyor gene. Ebeveynlerin çocuklarına yalan söylemesini savunuyor.""
									","
											Well, along with this ability
											to plant memories and control behavior
											obviously come some important ethical issues,
											like, when should we use this mind technology?
											And should we ever ban its use?
											Therapists can't ethically plant false memories
											in the mind of their patients
											even if it would help the patient,
											but there's nothing to stop a parent
											from trying this out on their overweight or obese teenager.
											And when I suggested this publicly,
											it created an outcry again.
											""There she goes. She's advocating that parents lie to their children.""
									","
											Zusammen mit der Möglichkeit,
											Erinnerungen zu platzieren und
Verhalten zu kontrollieren,
											tauchen einige wichtige 
ethische Probleme auf,
											z. B. wann sollten wir 
diese Technik anwenden?
											Sollten wir ihre Anwendung
je verbieten?
											Therapeuten dürfen aus ethischen Gründen
keine falschen Erinnerungen
											in das Gedächtnis 
ihrer Patienten einsetzen,
											selbst wenn es 
dem Patienten helfen würde.
											Was hält jedoch 
ein Elternteil davon ab,
											es an seinem übergewichtigen
oder fettleibigen Teenager auszuprobieren?
											Als ich das öffentlich vorbrachte,
											kam es erneut zu einem Aufschrei.
											""Da ist sie wieder. Jetzt schlägt sie vor,
dass Eltern ihre Kinder anlügen sollen.""
									",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
","
","
","
",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
											Hola, San Nicolás. (Risas)
									","
											Merhaba, Noel Baba.
									","
											Hello, Santa Claus. (Laughter)
									","
											Hallo Weihnachtsmann. (Gelächter)
									",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
","
","
","
",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
											Quiero decir, otra forma de pensar acerca de esto es,
											¿qué preferirías tener,
											un niño con obesidad, diabetes, esperanza de vida disminuida,
											y todas las cosas que le acompañan,
											o un niño con un poco extra de recuerdos falsos?
											Yo sé lo que escogería para uno de mis hijos.
									","
											Bana göre bunu şu şekilde de düşünebiliriz,
											Çocuğunuzun obezite, diyabet, kısa bir ömür
											ve bunların beraberinde gelen diğer sorunlara
											maruz kalmasını mı
											yoksa çocuğunuza bir sahte anı verilmesini mi tercih edersiniz?
											Ben çocuğum için hangisini seçerdim biliyordum.
									","
											I mean, another way to think about this is,
											which would you rather have,
											a kid with obesity, diabetes, shortened lifespan,
											all the things that go with it,
											or a kid with one little extra bit of false memory?
											I know what I would choose for a kid of mine.
									","
											Ich meine, sehen Sie es mal so:
											Was wäre Ihnen lieber,
											ein Kind mit Übergewicht, Diabetes,
verkürzter Lebenserwartung,
											all den Dingen, die dazugehören,
											oder ein Kind mit einer kleinen
falschen zusätzlichen Erinnerung?
											Ich weiß, was ich für 
mein Kind bevorzugen würde.
									",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
","
","
","
",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
											Pero quizás mi trabajo me ha hecho distinta de la mayoría de las personas.
											La mayoría de la gente aprecia sus recuerdos,
											sabe que representan su identidad,
											quiénes son, de dónde vienen.
											Yo aprecio eso. Me identifico de esa misma manera.
											Pero sé por mi trabajo
											cuánta ficción ya hay ahí adentro.
											Si he aprendido algo de estas décadas
											de trabajo en estos problemas, es esto:
											sólo porque alguien te dice algo
											y lo dice con certeza,
											sólo porque lo dice con muchos detalles,
											sólo porque se expresa con emoción cuando lo dice,
											no significa que en verdad pasó.
											No podemos confiablemente distinguir los recuerdos falsos de los verdaderos.
											Necesitamos una confirmación independiente.
											Tal descubrimiento me ha hecho más tolerante
											con los errores cotidianos de memoria
											que mis amigos y mi familia cometen.
											Tal descubrimiento podría haber salvado a Steve Titus,
											el hombre cuyo futuro completo fue arrebatado
											por un recuerdo falso.
									","
											Fakat belki de işim beni pek çok insandan farklı biri haline getirdi.
											Çoğu insan anılarına değer verir,
											anılarının kişiliklerini, kim olduklarını,
											nereden geldiklerini temsil ettiğini düşünür.
											Bunu takdir ediyorum. Ben de aynı şekilde hissediyorum.
											Fakat işimden dolayı
											zihinde ne kadar hayal ürünü şey olduğunu biliyorum
											Eğer bu sorunlar üzerinde bunca yıllık çalışmamın sonucunda
											öğrendiğim bir şey varsa o da şudur:
											Sırf biri size bir şey diyor diye
											ve bunu kendine güvenerek,
											bir çok detay ekleyerek,
											duygularını da işin içine katarak söylüyor olması
											onun gerçekten yaşanmış olduğu anlamına gelmez.
											Gerçek anıları sahte anılardan eksiksiz bir şekilde ayırt edemeyiz.
											Bağımsız bir onaya ihtiyacımız vardır.
											Bu olayın keşfi beni arkadaşlarımın ve ailemin yaptığı
											gündelik hatırlama problemlerine karşı
											daha anlayışlı hale getirdi.
											Böyle bir keşif Steve Titus'u,
											sahte bir anı yüzünden geleceği mahvolan bir adamı,
											kurtarabilirdi.
									","
											But maybe my work has made me different from most people.
											Most people cherish their memories,
											know that they represent their identity,
											who they are, where they came from.
											And I appreciate that. I feel that way too.
											But I know from my work
											how much fiction is already in there.
											If I've learned anything from these decades
											of working on these problems, it's this:
											just because somebody tells you something
											and they say it with confidence,
											just because they say it with lots of detail,
											just because they express emotion when they say it,
											it doesn't mean that it really happened.
											We can't reliably distinguish true memories from false memories.
											We need independent corroboration.
											Such a discovery has made me more tolerant
											of the everyday memory mistakes
											that my friends and family members make.
											Such a discovery might have saved Steve Titus,
											the man whose whole future was snatched away
											by a false memory.
									","
											Vielleicht hat mich meine Arbeit
aber auch verändert.
											Die meisten Menschen hegen
ihre Erinnerungen,
											wissen, dass sie ihre Identität ausmachen,
											wer sie sind, woher sie kommen.
											Das schätze ich. So empfinde ich auch.
											Durch meine Arbeit weiß ich jedoch,
											wie viel Fiktion dort schon enthalten ist.
											Wenn ich etwas aus 
der jahrzehntelangen Arbeit
											an diesen Problemen gelernt habe, 
ist es Folgendes:
											Nur weil uns jemand etwas
											voll Selbstvertrauen erzählt,
											nur weil er es genau im Detail wiedergibt,
											nur weil er Gefühl in seine Aussage legt,
											heißt das nicht, 
dass es wirklich passiert ist.
											Wir können wahre Erinnerungen 
nicht zuverlässig von falschen unterscheiden.
											Wir benötigen unabhängige Bestätigung.
											Diese Erkenntnis hat mich toleranter
											gegenüber den täglichen Erinnerungsfehlern
											von Freunden und Familie gemacht.
											Diese Erkenntnis hätte 
Steve Titus retten können,
											den Mann, dem seine gesamte Zukunft
											von einer falschen 
Erinnerung geraubt wurde.
									",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
","
","
","
",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
											Pero mientras tanto, todos deberíamos tener presente,
											haríamos bien en tenerlo,
											que la memoria, como la libertad,
											es algo frágil.
											Gracias. Gracias.
											Gracias. (Aplausos)
											Muchas gracias. (Aplausos)
									","
											Fakat bu arada, şunu bilmeliyiz ki
											hafıza
											özgürlük gibi
											hassas bir şeydir.
											Teşekkür ederim. Teşekkürler
											Teşekkür ederim. (Alkış)
											Çok teşekkür ederim. (Alkış)
									","
											But meanwhile, we should all keep in mind,
											we'd do well to,
											that memory, like liberty,
											is a fragile thing.
											Thank you. Thank you.
											Thank you. (Applause)
											Thanks very much. (Applause)
									","
											Unterdessen sollten wir alle 
in Erinnerung behalten —
											wir täten gut daran —
											dass Erinnerungen, wie die Freiheit,
											etwas Zerbrechliches sind.
											Vielen Dank. Danke.
											Danke. (Applaus)
											Vielen, vielen Dank. (Applaus)
									",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
"
","
","
","
",How reliable is your memory?,Elizabeth Loftus,17:36,"memory,psychology,science,crime,mind,cognitive science,sight,brain,neuroscience,bioethics,medical research,mental health,morality"
