en,es,tr,fr,pt,title,speaker,duration,tags
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											Not to win the power game,
											but to lead to better outcomes
											for everyone.
									","
											No para ganar el juego de poder,
											sino para obtener mejores resultados
											para todos.
									","
											Yetki oyununu kazanmak için değil,
											herkes için daha iyi sonuçlar
elde etmek için.
									","
											Pas pour gagner le jeu de pouvoir
											mais pour mener à de meilleurs résultats
											pour tout le monde.
									","
											Não para ganhar no jogo do poder,
											mas para chegar a melhores resultados
											para todos.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											And it's time, too,
											to discard that scarcity theory,
											the one that says,
											there's only room
for one of us at the top,
											so protect your turf,
											don't make friends or allies.
											Changing the nature of power
											transforms ""protect your turf""
into ""share your turf,""
											it encourages coalitions,
											it builds alliances,
											it strengthens and sustains friendships.
											My women friends
are my source of renewable energy.
									","
											Es la hora, además,
											de descartar esa teoría de la escasez,
											que dice:
											""Solo hay espacio para uno en la cumbre,
											así que protege tu terreno,
											no hagas amigos ni aliados"".
											Cambiar la naturaleza del poder
											convierte ""protege tu terreno""
en ""comparte tu terreno"",
											alienta coaliciones,
											construye alianzas,
											fortalece y sostiene amistades.
											Mis mujeres amigas son mi fuente
de energía renovable.
									","
											Ayrıca kıtlık teorisini
ve onun tabirlerini de unutma vakti.
											Örneğin bir çöplükte iki horoz ötmez,
											bu yüzden çöplüğünüzü koruyun,
											arkadaş veya müttefik edinmeyin.
											Yetkinin doğasını değiştirmek;
											""çöplüğünüzü koruyun""u
""çöplüğünüzü paylaşın""a dönüştürüyor,
											koalisyona teşvik ediyor,
											birlik oluşturuyor,
											arkadaşlıkları güçlendiriyor
ve sürdürüyor.
											Kadın arkadaşlarım,
benim yenilenebilir enerji kaynağım.
									","
											Et il est temps également
											de renoncer à la théorie de la rareté,
											celle qui dit
											qu'il n'y a de la place
que pour une d'entre nous au sommet
											alors il faut protéger son territoire,
											ne pas se faire d'amis ou d'alliés.
											Changer la nature du pouvoir
											transforme « protégez votre territoire »
en « partagez votre territoire »,
											cela encourage les coalitions,
											cela crée des alliances,
											cela renforce et alimente les amitiés.
											Mes amies sont ma source
d'énergie renouvelable.
									","
											Está na hora também
											de pôr de lado a teoria da escassez,
											aquela que diz
											que só há espaço
para uma de nós no topo.
											E, por isso, proteger o território,
											e não fazer amigos nem aliados.
											Mudar a natureza do poder
											transforma o ""protejer o território""
em ""partilhar o território"",
											isso encoraja coligações
											constrói alianças,
											fortalece e mantém amizades.
											As minhas amigas são
a minha fonte de energia renovável.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											So are my mentors, my champions,
											my supporters, my sponsors,
											and all of the ways that we can
and do show up for each other.
											We can become our sources
of renewable power
											for each other.
									","
											También lo son mis mentores,
mis defensores,
											mis partidarios, mis patrocinadores,
											y todas las maneras en que 
nos presentamos unos a otros.
											Podemos ser nuestra fuente
de energía renovable
											los unos a los otros.
									","
											Aynı zamanda onlar
benim mentorlerim, taraftarlarım,
											savunucularım ve destekçilerim
											ve birbirimize yardım etmek için
üstlendiğimiz her roldeler.
											Birbirimiz için yenilenebilir
enerji kaynağı olabiliriz.
									","
											Tout comme mes mentors, mes soutiens,
											mes partisanes, mes sponsors
											et toutes les façons dont nous pouvons
être présentes les unes pour les autres.
											Nous pouvons devenir nos sources
d'énergie renouvelable
											les unes pour les autres.
									","
											Tal como as minhas mentoras
as minhas defensoras,
											as minhas apoiantes,
as minhas patrocinadoras,
											de todas as maneiras que podemos
ajudar-nos umas às outras.
											Podemos tornar-nos
fontes de poder renovável
											umas das outras.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											And along the way,
											we need to take better care of ourselves,
											and here, I am not the best role model.
											I don't meditate.
											I don't exercise regularly.
											But I do live aerobically.
									","
											Y a lo largo del camino,
											debemos cuidarnos mejor 
a nosotros mismas
											y ahí no soy el mejor ejemplo.
											No medito,
											no hago ejercicio regularmente,
											pero sí vivo aeróbicamente.
									","
											Bunu yaparken de
											kendimize olabildiğince iyi bakmalıyız.
											Bu konuda en iyi örnek değilim.
											Meditasyon yapmıyorum,
											düzenli olarak egzersiz yapmıyorum
											ama aerobik yaparak yaşıyorum.
									","
											Et au passage,
											nous devons prendre mieux soin de nous
											et pour cela, je ne suis pas
le meilleur exemple.
											Je ne médite pas.
											Je ne fais pas régulièrement du sport.
											Mais je vis de façon aérobique.
									","
											E ao longo desse caminho,
											precisamos de nos cuidar mais,
											e nisso, não sou o melhor modelo.
											Não faço meditação.
											Não faço exercício regularmente.
											Mas vivo aerobicamente.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Risos)
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											Because I believe we can't be dangerous
											from the sidelines,
											and there's just too much to be done.
									","
											Porque creo que no podemos ser peligrosas
											desde afuera,
											y hay muchísimo para hacer.
									","
											Çünkü inanıyorum ki yan çizgilerde
bekleyerek tehlikeli olamayız
											ve yapılacak çok fazla şey var.
									","
											Car je crois que nous ne pouvons pas
être dangereuses depuis les coulisses
											et il y a simplement trop à faire.
									","
											Porque acredito
que não podemos ser perigosas
											só marginalmente
											e há muito a fazer.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											So let's use all our power.
											How about the power of money?
											Let's allocate more
of our philanthropic dollars,
											our campaign donations,
											our investment funds,
											to increase economic and political equity.
											And let's leverage the power
of media and technology
											that we have
in our hands, quite literally,
											to elevate each other's stories and ideas;
											to practice civility;
											to seek the truth,
											which is diminishing
											and is threatening
free and open societies.
									","
											Así que usemos todo nuestro poder.
											¿Qué tal el poder del dinero?
											Asignemos más dólares filantrópicos,
											donaciones de compaña,
											fondos de inversión
											para aumentar la equidad 
económica y política.
											Movilicemos el poder de los medios 
de la comunicación y la tecnología
											que tenemos literalmente 
en nuestras manos
											para dar a conocer las historias 
e ideales de los demás;
											para practicar la civilidad;
											para buscar la verdad,
											que va disminuyendo,
											lo cual está amenazando 
a las sociedades libres.
									","
											Bu yüzden tüm gücümüzü kullanalım.
											Peki ya paranın gücü?
											Ekonomik ve politik
kaynağımızı artırmak için
											yardımsever paralarımıza,
bağış kampanyalarımıza
											yatırım fonlarımıza
daha çok para ayıralım.
											Tam anlamıyla elimizde bulunan medya
ve teknolojinin gücünü;
											birbirimizin hikâye
ve fikirlerini yüceltmek,
											nezaketli olmak ve gerçeği aramak için
kullanma yönünde geliştirelim.
											Gerçek git gide azalıyor
											ve bu, hür ve açık toplumlar için
tehdit teşkil ediyor.
									","
											Utilisons notre pouvoir.
											Qu'en est-il du pouvoir de l'argent ?
											Allouons plus de nos dollars
dédiés à la philanthropie,
											de nos dons pour des campagnes,
											de fonds d'investissement
											pour accroître l'équité
économique et politique.
											Mettons à profit le pouvoir
des médias et des technologies
											que nous avons
littéralement dans nos mains
											pour promouvoir les histoires
et les idées des autres,
											pour pratiquer la civilité,
											pour chercher la vérité
											qui s'estompe
											et qui menace les sociétés
libres et ouvertes.
									","
											Então vamos usar nosso poder.
											E o poder do dinheiro?
											Toca a atribuir
mais dólares filantrópicos,
											das nossas campanhas de doação,
											dos nossos fundos de investimento,
											para fomentar a igualdade
económica e política.
											E toca a alavancar o poder
dos ""media"" e da tecnologia
											que temos em nossas mãos,
literalmente,
											para promover
as nossas histórias e ideias;
											para praticar a civilidade;
											para procurar a verdade,
											que está a diminuir
											e a ameaçar as sociedades
livres e abertas.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											Yes, we have all that we need
to move our communities forward.
											And the best thing we have,
											and what we must remember,
											is to be there for each other.
											We will move forward together,
											willing now to take more risk,
											to be more fearless,
											to speak up, speak out
											and show up
											for one another.
									","
											Sí, tenemos todo lo que necesitamos
para mejorar nuestras comunidades.
											Y lo mejor que tenemos,
											y que debemos recordar,
											es estar ahí para el otro.
											Seguiremos adelante juntos,
											dispuestos a asumir más riesgos,
											a ser más intrépidos,
											a expresarnos, a hacernos escuchar,
											y a estar presente
											el uno para el otro.
									","
											Evet, topluluklarımızı ileri taşımak için
ihtiyacımız olan her şey elimizde.
											Sahip olduğum en iyi şey ise
											birbirimizin yardımına koşmak,
											bunu unutmamalıyız.
											Birlikte ilerleyeceğiz,
											daha fazla risk almaya istekli olacağız,
											sesimizi yükseltmek ve düşüncelerimizi
dile getirmek konusunda
											daha korkusuz olacağız
											ve birbirimizi destekleyeceğiz.
									","
											Oui, nous avons tout le nécessaire
pour faire avancer nos communautés.
											La meilleure chose que nous ayons,
											et nous devons nous en rappeler,
											c'est d'être là les unes pour les autres.
											Nous irons de l'avant ensemble,
											prêtes à prendre plus de risques,
											à être audacieuses,
											à nous exprimer, à parler plus fort
											et à être présentes
											les unes pour les autres.
									","
											Sim, temos tudo o que precisamos
para fazer avançar as nossas comunidades.
											E a melhor coisa que temos,
											e que nunca podemos esquecer
											é estarmos presentes
umas para as outras.
											Seguiremos em frente juntas,
											preparadas para correr mais riscos,
											sermos mais destemidas,
											manifestarmo-nos, falar claramente
											e estarmos presentes
											umas para as outras.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											George Bernard Shaw once wrote
											that he believed in his opinion
that his life belonged to the community,
											that the harder he worked,
the more he lived
											and that he wanted to be
thoroughly used up when he died.
											He went on to write,
											""Life is no brief candle to me
											but a splendid torch
											that I have got hold of for a moment
											before passing to future generations.""
											I, too, do not view my life
as a brief candle,
											although I am burning it at both ends.
									","
											George Bernard Shaw escribió una vez
											que para él su vida 
le pertenecía a la comunidad,
											que cuanto más arduamente trabajaba,
más vivía,
											y que quería consumirse por completo
antes de morir.
											Luego escribió,
											""la vida no es una breve vela para mí,
											sino una antorcha espléndida
											que tengo en mis manos 
solo por un momento
											antes de pasársela 
a las generaciones futuras"".
											Yo tampoco veo mi vida como 
una vela breve,
											aunque la quemo en ambos extremos.
									","
											George Bernard Shaw bir keresinde
											hayatının, topluluklara
bağlı olduğu görüşüne inandığını,
											ne kadar sıkı çalışırsa
o kadar uzun yaşadığını
											ve tamamen tükenmiş olarak
ölmek istediğini yazmıştı.
											Yazmaya şöyle devam etmişti:
											""Bana göre hayat, kısa bir mum değil,
											görkemli bir meşale.
											Gelecek nesillere aktarmadan önce
											şimdilik benim tuttuğum bir meşale.""
											Ben de hayatımı kısa bir mum
olarak görmüyorum,
											durup dinlenmeden çalışıyor olsam da.
									","
											George Bernard Shaw a écrit
											qu'il croyait qu'à son avis,
sa vie appartenait à la communauté,
											que plus il travaillait dur,
plus il vivait
											et qu'il voulait être épuisé
quand il mourait.
											Il a continué en écrivant :
											« La vie n'est pas
une courte bougie pour moi
											mais une sorte de splendide torche
											dont je me saisis pour l'instant,
											avant de la transmettre
aux générations futures. »
											Moi non plus, je ne vois pas ma vie
comme une courte bougie,
											même si je brûle la chandelle
par les deux bouts.
									","
											George Bernard Shaw escreveu
											que acreditava que a sua vida
pertencia à comunidade,
											que quanto mais ele trabalhasse,
mais ele viveria
											e que queria estar bem gasto
quando morresse.
											Ele escreveu:
											""A vida não é uma vela efémera
											""mas uma tocha esplêndida
											""que eu uso por um instante
											""antes de passá-la
para gerações futuras.""
											Eu também não vejo a minha vida
como uma vela efémera,
											apesar de me queimar dos dois lados.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Risos)
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											And I do want it, and me,
											to be thoroughly used up when I die.
									","
											Y quiero que esta vela, y que yo misma,
											estén completamente consumidas
											cuando muera.
									","
											Üstelik ben de hem hayatımı
hem de kendimi
											sonuna kadar kullanmış olarak
ölmek istiyorum.
									","
											Je veux qu'elle et moi
											soyons complètement épuisées
quand je mourrai.
									","
											E quero que ela, e eu,
											estejamos bem gastos quando eu morrer.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											But at this point in my life's journey,
											I am not passing my torch.
											I am holding it higher than ever,
											boldly, brilliantly,
											inviting you to join me
in its dangerous light.
									","
											Pero en este momento
en el viaje de mi vida,
											no paso mi antorcha.
											La mantengo más alta que nunca,
											con valentía, con brillo,
											y los invito a sumarse a mí
y a que sigamos su peligrosa luz.
									","
											Ancak hayat yolculuğumun bu döneminde
											meşalemi sonraki nesle aktarmıyorum.
											Onu her zamankinden
daha yüksekte tutuyorum,
											cesurca, ustalıkla, ışıl ışıl
											ve sizi de onun tehlikeli ışığında
bana katılmaya davet ediyorum.
									","
											Mais à ce point sur mon chemin de vie,
											je ne passerai pas ma torche.
											Je la tiens plus haute que jamais,
											courageusement, brillamment,
											en vous invitant à me rejoindre
dans sa dangereuse lumière.
									","
											Mas neste ponto do percurso da minha vida,
											não estou a passar a minha tocha.
											Estou a segurá-la mais alto do que nunca,
											com orgulho, com coragem,
											e convido-vos a juntarem-se a mim
nesta luz perigosa.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											Thank you.
									","
											Muchas gracias.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Obrigada.
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
"
","
","
","
","
",Dangerous times call for dangerous women,Pat Mitchell,17:14,"women,women in business,community,activism,culture,feminism,human rights,gender equality,inclusion,inequality,life,leadership"
