en,es,tr,fr,pt,title,speaker,duration,tags
"
											AR: Well, you know,
											very often we piss
everyone off at one point.
											That's what we do.
											And we recently were taking stands
											for why Ann Coulter needs
to be able to speak at Berkeley,
											and why Milo has free speech rights.
											And we even wrote a blog
											that almost burnt the house down
among some of our members,
											unfortunately,
when we talked about the fact
											that even Donald Trump
has free speech rights as president,
											and an effort to hold him accountable
											for incitement of violence
at his marches or his rallies
											is unconstitutional and un-American.
											And when you put that statement out there
											to a very frothy base
											that always is very excited for you
to fight Donald Trump,
											and then you have a new one saying,
""Wait, these rights are for everybody,
											even the president that we don't like.""
											And that's our job.
									","
											AR: Bueno, ya sabes, muy a menudo
molestamos a todos.
											Eso es lo que hacemos.
											Y recientemente debatimos
											por qué Ann Coulter necesita
tener que hablar en Berkeley,
											y por qué Milo tiene derechos
de libertad de expresión.
											E incluso hicimos un blog
											que casi vuelve a algunos de nuestros
miembros en nuestra contra, por desgracia,
											porque dijimos que incluso Donald Trump
											tiene derechos de libertad
de expresión como presidente,
											en un esfuerzo por hacerle responsable
											de la incitación a la violencia
en sus marchas o sus manifestaciones,
											y afirmamos que esto es inconstitucional 
y no estadounidense.
											Y cuando esa declaración sale
											casi colmando el vaso
											- porque siempre es muy emocionante
luchar contra Donald Trump -
											llega alguien enseguida y dice:
""Espera, estos derechos son para todos.
											Incluso para el presidente
que no nos gusta"".
											Y ese es nuestro trabajo.
									","
											AR: Pekâlâ, bilirsiniz,
											genelde herkesi
bir noktada sinir ediyoruz.
											Yaptığımız şey bu.
											Son zamanlarda Ann Coulter'ın
											Berkeley'de konuşabilmesi ve
Milo'nun serbest konuşma özgürlüğü
											olabilmesi için tavır sergiliyoruz.
											Bazı üyelerimizin mahvolmasına
											neden olan bir web günlüğü bile yazdık,
											ne yazık ki, Donald Trump'ın bile başkan
											olarak konuşma özgürlüğüne sahip
olduğu gerçeğinden bahsetsek bile,
											yürüyüşlerinde veya mitinglerinde
											şiddete teşvik etmesi konusunda
onu sorumlu tutmak için gösterilen
											bir efor, anayasaya 
ve Amerika'ya aykırıdır.
											Bu ifadeyi oraya,
											çok saçma bir yere koyduğunuzda,
											Donald Trump ile uğraşmanız
her zaman heyecan verici olur
											ve ortaya şöyle diyen birisi çıkar,
""Hey, bu haklar herkes için,
											hatta sevmesek de, başkan için de var"".
											İşimiz bu.
									","
											AR : Vous savez,
											nous énervons tout le monde à un moment.
											C'est ce que nous faisons.
											Récemment, nous avons pris position
											pour qu'Ann Coulter puisse 
s'exprimer à Berkeley
											et que Milo ait la liberté d'expression.
											Nous avons écrit un blog
											qui a créé une polémique 
parmi nos membres,
											malheureusement,
en discutant du fait
											que même Trump avait droit à la liberté 
d'expression en tant que président
											et qu'un effort pour le tenir responsable
											d'incitation à la violence 
lors de ses meetings
											est inconstitutionnel
et n'est pas américain.
											Lorsque vous dites cela
											à une base
											qui est toujours très excitée de vous 
voir combattre Donald Trump,
											et puis vous avez ceux qui disent :
« Ces droits sont pour tout le monde,
											même pour ce président. »
											C'est notre travail.
									","
											AR: Bem, tu sabes,
											muitas vezes, a certa altura,
irritamos toda a gente.
											É o que nós fazemos.
											Recentemente, tomámos uma posição
											quanto à razão de Ann Coulter
precisar de poder falar em Berkeley,
											e de Milo ter direito
à liberdade de expressão.
											E nós até escrevemos um blogue
											que quase incendiou a casa de alguns 
dos nossos membros,
											infelizmente, quando 
falámos sobre o facto
											de que mesmo Donald Trump
tem direito à liberdade de expressão,
											como presidente,
											e que o esforço
para o considerar responsável
											pela incitação à violência
nas suas marchas e comícios
											é inconstitucional e pouco americano.
											E quando fazemos essa afirmação
											a uma base muito superficial
											que está sempre desejosa
de nos ver lutar contra Donald Tramp,
											e depois há um novo a dizer:
""Esperem, esses direitos são para todos,
											""mesmo para o presidente
de que não gostamos...""
											É esse o nosso trabalho.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											CA: Anthony, you spoke
to so many of us so powerfully.
									","
											CA: Anthony, nos hablaste 
con mucha fuerza.
									","
											CA: Anthony, çoğumuzu
etkileyen bir konuşma yaptın.
									","
											CA : Anthony, vous nous avez parlé
de façon si puissante.
									","
											CA: Anthony, falaste para tantos de nós
de forma tão impressionante.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Thank you so much. Thank you.
									","
											Muchas gracias. Gracias.
									","
											Çok teşekkürler. Teşekkürler.
									","
											Merci beaucoup. Merci.
									","
											Muito obrigado. Obrigado.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
