fr,tr,de,en,es,title,speaker,duration,tags
"
","
","
","
","
","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
											Et c'est ce que je veux faire quand je serai grand.
											(rires)
											Le bâtiment marron est celui que vous avez vu,
											et je vais vous dire ou j'ai fait ma plus grosse erreur.
											J'avais une occasion d'acheter tout ce parc industriel
											qui est à moins de 1000 pieds du bord de rivière
											pour 4 million de dollars et je ne l'ai pas fait.
											Et j'ai construit le premier bâtiment, et devinez ce qui est arrivé ?
											J'ai relevé la valeur immobilière du terrain au-dessus des attentes de tout le monde
											et les propriétaires du parc me l´ont proposé pour 8 millions de dollars l´an dernier.
											Et m'ont dit, "" Mr Strickland,
											vous devriez recevoir le prix du Leader Local de l'année
											parce que vous avez relevé la valeur de notre propriété
											au-delà de nos rêves les plus fous.
											Merci beaucoup pour cela.""
											La morale de tout cela est que vous devriez toujours être préparés à agir en accord avec vos rêves,
											juste au cas où ils se réaliseraient.
									","
											Ve işte büyüdüğümde yapmak istediklerim bunlardı.
											(kahkahalar)
											İşte şu bakmakta olduğunuz kahverengi bina, beyler,
											ve size işte nerede en büyük hatamı yaptığımı anlatayım.
											Bütün bu sanayi parkını satın alma şansım oldu—
											nehir kenarına 1000 feetten daha yakın—
											ve dört milyon dolardı ve ben yapmadım.
											Ve ilk binayı inşa ettim ve tahmin edin ne oldu?
											Emlak alım-satım değerlerini herkesin beklentisinin çok ötesinde arttırdım
											ve bu parkın sahipleri geçen sene benim 8 milyon dolarımı geri çevirdiler.
											Bana ""Bay Strickland, size
											yılın sivil lideri ödülü verilmeli
											çünkü mülklerimizin değerini en
											uç hayallerimizin çok ötesinde arttırdınız.
											Bunun için çok teşekkür ederiz"" dediler.
											Hikayenin ana fikri gerçekleşme ihtimalini göz önüne alıp,
											hayallerinizdeki gibi davranabilmek için hazırlıklı olmalısınız.
									","
											Das möchte ich tun, wenn ich erwachsen werde.
											(Lachen)
											Das braune Gebäude, ist welches ihr euch angeschaut habt
											und ich erzähle euch wo ich meinen größten Fehler machte.
											Ich hatte die Chance den gesamten Industriepark zu kaufen —
											der weniger als 1.000 Fuß von Fluss entfernt ist —
											für vier Millionen Dollar und ich tat es nicht.
											Ich baute das erste Gebäude und schätzen sie was passiert ist?
											Ich erhöhte die Grundstückspreise weit über alle Erwartungen
											und die Besitzer des Parks wiesen mich letztes Jahr für acht Millionen Dollar ab.
											Und sagten"" Herr Strickland,
											sie sollten den Bürgerlichen Führer des Jahres Preis gewinnen
											weil sie unsere Grundstückspreise erhört haben
											weit über unsere wildesten Erwartungen.
											Vielen Dank dafür.""
											Die Moral der Geschichte ist das man bereit sein muss für seine Träume zu handeln,
											im Falle das sie wahr werden.
									","
											And this is what I want to do when I grow up.
											(Laughter)
											The brown building is the one you guys have been looking at
											and I'll tell you where I made my big mistake.
											I had a chance to buy this whole industrial park —
											which is less than 1,000 feet from the riverfront —
											for four million dollars and I didn't do it.
											And I built the first building, and guess what happened?
											I appreciated the real estate values beyond everybody's expectations
											and the owners of the park turned me down for eight million dollars last year,
											and said, ""Mr. Strickland,
											you ought to get the Civic Leader of the Year Award
											because you've appreciated our property values
											beyond our wildest expectations.
											Thank you very much for that.""
											The moral of the story is you must be prepared to act on your dreams,
											just in case they do come true.
									","
											Esto es lo que quiero hacer cuando crezca.
											(Risas)
											El edificio marrón es el que ustedes han estado viendo
											y les diré donde cometí mi gran error.
											Tuve la oportunidad de comprar todo el parque industrial
											–el cual está a menos de 1.000 pies de la ribera–
											por 4 millones de dólares y no lo hice.
											Y construí el primer edificio y adivinen qué pasó.
											Revaloricé el terreno más allá de lo esperado
											y los dueños del parque rechazaron mi oferta de 8 millones de dólares el año pasado.
											Y dijeron: “Sr. Strickland,
											debería ganarse el Premio al Líder Cívico del Año
											porque Ud. revalorizó nuestras propiedades
											mucho más allá de nuestras expectativas.
											Muchas gracias por eso.”
											La moraleja es que uno debe estar preparado para actuar tus sueños,
											por si acaso se realizan.
									","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
","
","
","
","
","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
											Et finalement, il y a cette photo.
											C'est à un endroit appelé San Francisco.
											Et la raison pour laquelle la photo est là est que
											j'ai fait cette présentation à un grand sommet économique il y a quelques années
											et une personne du public est venue vers moi.
											Il m'a dit, ""Mon gars, c'est une histoire magnifique.
											J'en veux un comme ça.""
											J'ai dit: ""Eh bien, je suis très flatté. Vous faites quoi dans la vie ?""
											Il a dit: ""Je gère la ville de San Francisco.
											Mon nom est Willie Brown.""
											Alors j'ai accepté les compliments et les flatteries
											et ça m'est sorti de la tête.
											Et ce week end là, je suis rentré à la maison
											et Herbie Hancock jouait à notre centre ce soir-là -
											c´était la première fois que je l'ai rencontré.
											Mais il est rentré et il a dit, ""Qu'est-ce que c'est que ça ?""
											Et j'ai dit, Herbie, c'est ma vision d'un centre de formation
											pour les gens pauvres.""
											Et il a dit : ""Dieu m'en est témoin,
											j'avais un centre comme ça dans ma tête depuis 25 and et tu l'as construit.
											Et maintenant, j'ai vraiment envie d'en faire un.""
											J'ai dit, ""Ah bon, et tu ferais ça où ?""
											Il m'a dit, ""San Francisco.""
											J'ai dit, ""Tu connaitrais pas Willie Brown par hasard ?""
											(rires)
											En fait, il connaissait Willie Brown,
											et Willie Brown, Herbie et moi avons diné ensemble il y a 4 ans,
											et on a commencé à dessiner ce centre sur la nappe.
											Et Willie Brown a dit, ""Aussi vrai que je suis le maire de San Francisco,
											je vais construire ce truc
											comme un héritage aux pauvres gens de cette ville.""
											Et il m'a donné 5 acres de terre sur la baie de San Fancisco
											et on a trouvé un architecte et un entrepreneur
											et on a fait entrer Herbie au conseil,
											et nos amis d'HP, nos amis de Steelcase,
											et nos amis de Cisco, et nos amis de Wells Fargo
											et de Genentech.
									","
											Ve nihayet, bu fotoğraf.
											Burası da San Francisco adında bir yer.
											Bu fotoğrafın burada olmasının nedeni ise
											bu slide gösterisini birkaç yıl önce büyük ekonomik zirvede yapmam
											ve oradaki izleyicilerden bir adamın bana doğru gelmesi.
											Adam bana ""Adamım, bu harika bir hikayeydi.
											Bunlardan bir tane de ben istiyorum"" dedi.
											Bende ona ""Çok memnun oldum. Yaşamak için ne iş yapıyorsunuz?"" diye sordum.
											Oda bana ""San Francisco şehrini yönetiyorum,
											Benim adım Willie Brown"" dedi.
											Ve bende bu kompliman ve övgüyü bir şekilde kabul edio
											aklımın bir kenarına koydum.
											Ve o haftasonu, eve dönüyordum
											ve Herbie Hancock o gece merkezimizde çalacaktı—
											ve onunla ilk defa tanışacaktım.
											Ama o içeri girdi ve sordu ""Buda nedir?""
											Ve bende cevap verdim, ""herbie bu benim fakirler için
											eğitim merkezi anlayışım""
											Ve oda ""Tanrı şahidim olsun ki,
											25 yıldır aklımda böyle bir merkez kurmak var ve sen bunu yapmışsın.
											Ve şimdi ben gerçekten bir tane inşa etmek istiyorum"" dedi.
											Bende ""Peki, böyle bir şeyi nereye inşa edeceksin?"" diye sordum.
											Bana ""San Francisco"" dedi.
											Ona ""Willie Brown'u tanıma ihtimalin var mı?"" diye sordum.
											(kahkahalar)
											Aslında Willie Brown'u tanıyormuş,
											ve Willie Brown, Herbie ve ben dört yıl önce akşam yemeği yedik,
											ve masa örtüsünün üstüne merkezi çizmeye başladık.
											Willie Brown ""San Francisco'nun Valisi olduğuma ne kadar eminsem,
											bu binayı şehrin fakir insanlarına
											bir miras olarak inşa edeceğime de o kadar eminim"" dedi.
											Ve bana san Francisco limanında 20 km2 lik alan verdi.
											ve bir mimar bulduk, birde müteahit
											ve Herbie'yi de kurula dahil ettik,
											HP'deki arkadaşlarımız ve Steelcase'deki arkadaşlarımız
											Cisco'dan arkadaşlarımız, Wells Fargo'dan arkadaşlarımız ve
											Genentech'den kurula üye oldular.
									","
											Und schließlich, ist da dieses Bild.
											Das ist ein Ort namens San Francisco.
											Und der Grund warum diese Bild hier ist,
											ich habe diese Präsentation vor ein paar Jahren bei einem großen Wirtschaftsgipfel gehalten
											und es gab einen Menschen im Publikum der zu mir kam.
											Er sagte, ""Man, das ist eine großartige Geschichte.
											Ich will eins davon.""
											Ich sagte,""Ich bin berührt. Womit verdienen Sie ihren Lebensunterhalt?""
											Er sagte, ""Ich leite die Stadt San Francisco.
											Mein Name ist Willie Brown.""
											Und so akzeptierte ich die Komplimente und Lobs
											und vergaß es.
											An dem Wochenende ging ich zurück nach Hause
											und Herbie Hancock spielte in unserem Zentrum in dieser Nacht —
											das erste Mal dass ich ihn traf.
											Er lief mir entgegen und sagte, ""Was ist das?""
											Ich sagte, ""Herbie, das ist mein Konzept eines Training Zentrums
											für arme Leute.""
											Er sagte, ""Gott ist mein Zeuge,
											ich hatte ein Zentrum wie dieses seit 25 Jahren im Kopf und du hast es gebaut.
											Und jetzt will ich eines bauen.""
											Ich sagte, ""Wo würdest du das Ding denn bauen?""
											Er sagte, ""San Francisco.""
											Ich sagte, ""Kennst du zufällig Willie Brown?""
											(Lachen)
											Er kannte Willie Brown in der Tat
											und Willie Brown und Herbie und ich gingen Abendessen vor vier Jahren,
											und wir fingen an das Zentrum auf der Tischdecke zu skizzieren.
											Und Willie Brown sagte, ""So sicher wie ich der Bürgermeister von San Francisco bin,
											werde ich dieses Ding bauen
											und es wird meine Hinterlassenschaft für die Armen in dieser Stadt.""
											Er besorgte mir fünf Morgen Land in der San Francisco Bay
											und wir holten einen Architekten und einen Bauleiter
											und wir hatten Herbie an Bord,
											und unsere Freunde von HP und unsere Freunde von Steelcase,
											und unsere Freunde von Cisco und unsere Freunde von Wells Fargo
											und Genentech.
									","
											And finally, there's this picture.
											This is in a place called San Francisco.
											And the reason this picture's in here is
											I did this slide show a couple years ago at a big economics summit,
											and there was a fellow in the audience who came up to me.
											He said, ""Man, that's a great story.
											I want one of those.""
											I said, ""Well, I'm very flattered. What do you do for a living?""
											He says, ""I run the city of San Francisco.
											My name's Willie Brown.""
											And so I kind of accepted the flattery and the praise
											and put it out of my mind.
											And that weekend, I was going back home
											and Herbie Hancock was playing our center that night —
											first time I'd met him.
											And he walked in and he says, ""What is this?""
											And I said, ""Herbie, this is my concept of a training center
											for poor people.""
											And he said, ""As God as my witness,
											I've had a center like this in my mind for 25 years and you've built it.
											And now I really want to build one.""
											I said, ""Well, where would you build this thing?""
											He said, ""San Francisco.""
											I said, ""Any chance you know Willie Brown?""
											(Laughter)
											As a matter of fact he did know Willie Brown,
											and Willie Brown and Herbie and I had dinner four years ago,
											and we started drawing out that center on the tablecloth.
											And Willie Brown said, ""As sure as I'm the mayor of San Francisco,
											I'm going to build this thing
											as a legacy to the poor people of this city.""
											And he got me five acres of land on San Francisco Bay
											and we got an architect and we got a general contractor
											and we got Herbie on the board,
											and our friends from HP, and our friends from Steelcase,
											and our friends from Cisco, and our friends from Wells Fargo
											and Genentech.
									","
											Y finalmente, está esta foto.
											Esto es un lugar llamado San Francisco.
											Y el motivo por el cual esta foto esta aqui es
											que yo presenté estas diapositivas hace un par de años en una gran cumbre económica
											y había un tipo en el público que se me acercó.
											Él dijo: “Hombre, esta es una gran historia.
											Yo quiero uno de esos.”
											Yo dije: “Bueno, me siento halagado. ¿A qué se dedica usted?
											Él dice: “Yo manejo la ciudad de San Francisco.
											Mi nombre es Willie Brown.”
											Así que más o menos acepté el halago y el elogio
											y lo olvidé.
											Ese fin de semana, estaba volviendo a casa
											y Herbie Hancock tocaba esa noche en nuestro centro—
											la primera vez que lo conocí.
											Pero entró y dijo: “Qué es esto?”
											Y yo dije: “Herbie, este es mi concepto para un centro de capacitación
											para gente pobre.”
											Y él dijo: “Como Dois es mi testigo,
											yo he tenido un centro así en mente por 25 años y tú lo construiste.
											Y ahora de verdad quiero construir uno.”
											Yo dije: “Bueno, ¿dónde lo construirías?”
											Él dijo: “San Francisco.”
											Yo dije: “¿De casualidad conoces a Willie Brown?”
											(Risas)
											De hecho, sí lo conocía a Willie Brown
											y Willie Brown y Herbie y yo cenamos juntos hace 4 años,
											e hicimos un bosquejo del centro sobre el mantel.
											Y Willie Brown dijo: “Tan seguro como que soy el alcalde de San Francisco,
											yo voy a construir esto
											como un legado a la gente pobre de esta ciudad.”
											Y me consiguió 2 hectáreas sobre la Bahía de San Francisco
											y conseguimos un arquitecto y un contratista general
											y pusimos a Herbie en el directorio
											y a nuestros amigos de HP y a nuestros aigos de Steelcase
											y a nuestros amigos de Cisco y a nuestros amigos de Wells Fargo
											y Genentech.
									","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
","
","
","
","
","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
											Et au cours du chemin, j'ai rencontré un tout petit gars
											à un diaporama dans Silicon Valley.
											Il est venu vers moi après.
											Il a dit, ""Mon gars, c'est une histoire magnifique,
											J'aimerais t'aider.""
											Et j'ai dit, ""Eh bien, merci beaucoup.
											Qu'est-ce que tu fais dans la vie ?""
											Il a dit, ""Eh bien, j'ai monté une entreprise qui s'appelle eBay.""
											J'ai dit, ""Ah, très bien.
											Merci beaucoup, laisse moi ta carte et on discutera un de ces jours.""
											Je ne connaissais pas plus eBay que le pichet d'eau sur le piano.
											Mais j'ai eu la présence d'esprit de rentrer
											et de parler à un des gamins techniciens de mon centre.
											J'ai dit, ""Hey, c'est quoi eBay ?""
											Il a dit, "" Ben, c'est un réseau de commerce électronique.""
											J'ai dit, ""J'ai rencontré le gars qui a monté ce truc
											et il m'a laissé sa carte.""
											Alors je l'ai appelé et j'ai dit, ""Mr Skoll,
											je me suis renseigné plus profondément sur qui vous êtes,
											(rires)
											et j'aimerais devenir votre ami.""
											(rires)
											Et Jeff et moi sommes devenus amis,
											et il a réuni un groupe de personnes
											et nous allons construire ce centre
									","
											Ve Silikon Vadi'de slide gösteriminde
											şu gerçekten kısa boylu adamla karşılaştım.
											Daha sonra yanıma geldi.
											Bana ""Adamım, bu harika bir hikaye.
											Sana yardım etmek isterim."" dedi.
											Ve bende ""Peki, bunun için çok teşekkür ederim.
											Yaşamak için ne iş yaparsınız?"" diye sordum.
											Bana ""Ben eBay adında bir şirket kurdum"" diye cevap verdi.
											Bende ""Tamam, çok güzel.
											Çok teşekkürler, bana kartınızı verirseniz bir ara konuşuruz"" dedim.
											eBay'in şu masanın üstündeki su şişesinden farkını bile bilmiyordum.
											Ama bunu da geri dönünce merkezimdeki teknoloji hastası
											çocuklardan biriyle konuşmak için aklımın bir köşesinde tuttum.
											Ona ""Hey adamım, eBay nedir?"" dedim.
											Oda ""Elektronik ticaret ağı"" dedi.
											Ona ""Peki, bunu kuran adamla tanıştım
											ve bana kartını bıraktı"" dedim.
											Sonra onu telefonla aradım ve ona ""Bay Skoll,
											Sizin kim olduğunuzu daha derinden takdir eder hale geldim
											(kahkaha)
											ve sizin arkadaşınız olmak isterim"" dedim.
											(kahkaha)
											Ve Jeff ve ben arkadaş olduk,
											ve o bir insan takımı kurdu
											ve bu merkezi artık inşa ediyoruz.
									","
											Während des ganzen habe ich diesen wirklich kleinen Typen getroffen
											bei einer Präsentation in Silicon Valley.
											Er kam danach zu mir.
											Er sagte, ""Mann, das ist eine fabelhafte Geschichte.
											Ich will dir helfen.""
											Und ich sagte, ""Vielen Dank dafür.
											Womit verdienst du deinen Lebensunterhalt?""
											Er sagte, ""Ich habe eine Firma namens eBay gegründet.""
											Ich sagte, ""das ist sehr schön.
											Vielen Dank und geben Sie mir ihre Karte so das wir mal reden können.""
											Ich kannte eBay damals nicht.
											Aber ich hatte die Geistesgegenwart heim zu gehen
											und mit einem der technik-verrückten Kinder im Zentrum zu reden.
											Ich sagte, ""Hey Junge, was ist eBay?""
											Er sagte, ""Naja das ist ein elektronisches Vertriebsnetzwerk.""
											Ich sagte, ""Ich hab den Typ getroffen der das aufgebaut hat
											und er hat mir seine Karte gegeben.""
											Also habe ich ihn angerufen und gesagt. ""Herr Skoll,
											Ich habe jetzt eine viel tiefere Wertschätzung für wer sie sind
											(Lachen)
											und ich würde gerne ihr Freund werden.
											(Lachen)
											Und Jeff und ich wurden Freunde,
											und er organisierte ein Team von Leuten
											und wir werden das Zentrum bauen.
									","
											And along the way, I met this real short guy
											at my slide show in the Silicon Valley.
											He came up to me afterwards,
											he said, ""Man, that's a fabulous story.
											I want to help you.""
											And I said, ""Well, thank you very much for that.
											What do you do for a living?""
											He said, ""Well, I built a company called eBay.""
											I said, ""Well, that's very nice.
											Thanks very much, and give me your card and sometime we'll talk.""
											I didn't know eBay from that jar of water sitting on that piano,
											but I had the presence of mind to go back
											and talk to one of the techie kids at my center.
											I said, ""Hey man, what is eBay?""
											He said, ""Well, that's the electronic commerce network.""
											I said, ""Well, I met the guy who built the thing
											and he left me his card.""
											So, I called him up on the phone and I said, ""Mr. Skoll,
											I've come to have a much deeper appreciation of who you are
											(Laughter)
											and I'd like to become your friend.""
											(Laughter)
											And Jeff and I did become friends,
											and he's organized a team of people
											and we're going to build this center.
									","
											En el transcurso, conocí a un tipo bajito
											en la presentación de Silicon Valley.
											Más tarde el me busco.
											Dijo: “Hombre, es una historia fabulosa.
											Quiero ayudarlo.”
											Y yo dije: “Bueno, muchas gracias.
											¿A qué se dedica?”
											Dijo: “Bueno, armé una compañía llamada eBay.”
											Yo dije: “Bueno, eso está muy bien.
											Muchas gracias, deme su tarjeta y hablaremos en algún momento.”
											Yo no distinguía eBay de esa jarra de agua sobre el piano.
											Pero tuve la astucia de volver
											y hablar con uno de los técnicos de mi centro.
											Dije: “Ey, ¿qué es eBay?”
											Él dijo: “Bueno, es la red de comercio electrónico.”
											Dije: “Bueno, hoy conocí al tipo que lo armó
											y me dio su tarjeta.”
											Así que lo llamé y dije: “Sr. Skoll,
											he adquirido un mayor entendimiento de quién es Ud.
											(Risas)
											y me gustaría ser su amigo.”
											(Risas)
											Y Jeff y yo nos hicimos amigos,
											y él organizó un equipo de gente
											y vamos a construir este centro.
									","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
","
","
","
","
","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
											Alors je suis allé dans une banlieue appelée Bayview-Hunters Point
											et j'ai dit, "" Le maire m'a envoyé pour travailler avec vous
											et je veux construire un centre avec vous,
											mais je ne le construirai pas si vous n'en voulez pas.
											Et tout ce que j'avais était une boîte de diapos.""
											Alors je me suis retrouvé devant 200 personnes, très mécontentes et décues
											un soir d'été, et l'air conditionné ne marchait pas
											et il faisait près de 40 degrés dehors,
											et j'ai commencé à montrer ces images.
											Et après environ 10 photos ils se sont calmés,
											j'ai raconté mon histoire et j'ai dit, "" Qu'est-ce que vous en pensez ?""
											Et au fond de la salle, une femme s'est levée et a dit,
											""Depuis 35 ans que je vis dans cet endroit abandonné de tous,
											vous êtes la seule personne qui soit venue et nous ait traité avec dignité.
											Je suis avec toi, mon gars.""
											Et elle a rallié tout le public à elle.
											Et j'ai promis à ces gens que j'allais construire ce truc.
											Et on va le faire.
											Et je pense qu'on peut commencer à creuser cette année,
											comme la première copie du centre de Pittsburgh.
									","
											Ve o mahalleden aşağı doğru yürüdüm, mahalle Bayview-Hunters Point
											Onlara; ""Vali beni sizinle çalışmam için yolladı
											ve size bir merkez inşa etmek istiyorum,
											ama eğer istemiyorsanız size birşey inşa etmem.
											Ve sahip olduğum tek şey de 6 kutu slide"" dedim.
											Ve 200 çok kızgın, çok kırgın kişinin önünde ayağa kalktım
											bir yaz gecesiydi ve klima da bozulmuştu
											dışarısı 100 derece filandı,
											ve onlara bu fotoğrafları göstermeye başladım.
											Yaklaşık 10 fotoğraf sonrasında sakinleştiler,
											ve bende hikayemi anlatıp onlara ""Ne düşünüyorsunuz?"" diye sordum.
											Odanın arkasından bir kadın ayağa kalktı ve;
											""35 yıldır bu Tanrı'nın cezası yerde yaşıyorum ama
											buraya dek gelip bize itibarlı bir şekilde davranan ilk kişi sensin.
											Ben seninleyim, ahbap"" dedi.
											Ve tüm izleyicileri birden döndürdü.
											Ve bu insanlara bu binayı inşa edeceğime söz verdim,
											ve inşa da edeceğiz.
											Ve sanıyorum bu sene Pittsburgh'daki merkezin ilk replikasına
											zeminini hazırlamış oluruz.
									","
											Also ging ich in die Nachbarschaft, mit Namen Bayview-Hunters Point
											und sagte, ""Der Bürgermeister hat mich geschickt um mit euch zu arbeiten
											und ich will ein Zentrum für euch bauen,
											aber ich werde nichts bauen, wenn ihr das nicht wollt.
											Alles was ich habe ist ein Karton mit Folien.""
											Also stand ich vor 200 sehr wütenden und sehr enttäuschten Leuten
											in einer Sommernacht und die Klimaanlage war kaputt
											und es waren draußen 38 Grad,
											und ich fing an diese Bilder zu zeigen.
											Und nach ungefähr 10 Bildern wurden alle ruhiger,
											und ich erzählte die Geschichte und sagte, ""Was sagt ihr?""
											Und hinten im Raum stand eine Frau auf und sagte,
											""In 35 Jahren des Lebens an diesem Gott verdammten Ort,
											bist du die einzige Person die hergekommen ist und uns mit Würde behandelt hat.
											Ich bin dabei.""
											Und sie drehte die Zuhörer damit auf der stelle um.
											Und ich versprach diesen Leuten dass ich dieses Ding bauen werde
											und wir werden es bauen.
											Ich glaube wir werden dieses Jahr den Spatenstich machen,
											als erste Replikation des Zentrums in Pittsburgh.
									","
											And I went down into the neighborhood called Bayview-Hunters Point,
											and I said, ""The mayor sent me down here to work with you
											and I want to build a center with you,
											but I'm not going to build you anything if you don't want it.
											And all I've got is a box of slides.""
											And so I stood up in front of 200 very angry, very disappointed people
											on a summer night, and the air conditioner had broken
											and it was 100 degrees outside,
											and I started showing these pictures.
											And after about 10 pictures they all settled down.
											And I ran the story and I said, ""What do you think?""
											And in the back of the room, a woman stood up and she said,
											""In 35 years of living in this God forsaken place,
											you're the only person that's come down here and treated us with dignity.
											I'm going with you, man.""
											And she turned that audience around on a pin.
											And I promised these people that I was going to build this thing,
											and we're going to build it all right.
											And I think we can get in the ground this year
											as the first replication of the center in Pittsburgh.
									","
											Y fui al barrio, llamado Bayview-Hunters Point
											y dije: “El alcalde me envió para que trabajara con ustedes
											y quiero que construyamos un centro juntos,
											pero no voy a contruir nada si ustedes no lo quieren.
											Y lo único que tengo son unas diapositivas.”
											Entonces me pare frente a 200 personas muy enojadas y desilusionadas
											en una noche de verano y el aire acondicionado se habia roto
											y hacían 38˚C afuera
											y comencé a mostrar estas fotos.
											Después de 10 fotos, se calmaron,
											y les conté la historia y dije: “¿Qué piensan?”
											Y al fondo de la sala, una mujer se paró y dijo:
											“En 35 años de vivir en este lugar olvidado de la mano de Dios,
											Ud. es la única persona que vino aquí y nos trató con dignidad.
											Yo estoy con Ud.”
											Y le dio vuelta a la audiencia por completo.
											Le prometí a esta gente que iba a construir esto
											y lo vamos a construir.
											Creo que vamos a empezar con los cimientos este año,
											como la primera reproducción del centro de Pittsburg.
									","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
","
","
","
","
","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
											Mais j'ai rencontré un gars qui s'appelle Quincy Jones en chemin
											et je lui ai montré mon diaporama.
											Et Qunicy a dit, "" J'ai envie de t'aider mon gars.
											On va en faire un à Los Angeles.""
											Alors il a réuni un groupe de gens
											Et je suis tombé amoureux de lui,
											comme je l'ai fait avec Herbie et sa musique.
											Et Quincy a dit,"" D'où t'es venue l'idée pour ces centres ?""
											Et j'ai dit, ""Ca vient de ta musique, mon gars,
											parce que Mr Ross avait l'habitude d'amener tes albums,
											quand j'avais 16 ans dans la classe de poterie,
											quand le monde n'était que ténèbres,
											et ta musique m'a emmené vers le soleil.""
											Et je me suis dit, "" Si je peux suivre cette musique,
											je sortirai dans la lumière et tout ira bien.
											Et si c'est pas vrai, comment suis-je arrivé là ?
									","
											Ama yolda Quincy Jones adında başka bir adamla daha tanıştım
											ve ona da slide'larımı gösterdim.
											Ve Quincy bana ""Sana yardım etmek isterim, adamım.
											Hadi LA'de bir tane yapalım"" dedi.
											Ve oda bir grup insan topladı.
											Ve ben ona aşık oldum,
											aynı Herbie'e ve onun müziğine aşık olmam gibi.
											Ve Quincy ""Bu merkezlere dair fikirler nerden geldi?"" diye sordu.
											Ve bende ona ""Senin müziğinden geldii adamım"" diye cevap verdim.
											""Çünkü Bay Ross ben 16 yaşındayken seramik kursuna
											senin albümlerini getirirdi,
											dünya karanlıkken,
											senin müziğin beni gün ışığına götürürdü"" dedim.
											Ve ona ""Eğer bu müziği takip edebiliyorsam,
											gün ışığının içine çıkacağım ve yine de iyi olacağım.
											Ve eğer doğru değilse, o zaman buraya dek nasıl geldim?"" diye sordum.
									","
											Ich haben diesen Typen, Quincy Jones, dabei getroffen
											und ihm die Kisten Folien gezeigt.
											Und Quincy sagte, ""Ich will dir helfen.
											Lass uns eines in LA machen.""
											Und so hat er eine Gruppe von Leuten zusammengetrommelt.
											Ich habe mich in ihn verliebt,
											genau wie ich mich in Herbie und seine Musik verliebt habe.
											Und Quincy sagte, ""Woher kam die Idee für Zentren wie diese?""
											Ich sagte, ""Von deiner Musik,
											weil Herr Ross deine Alben in den Töpferunterricht brachte
											als ich 16 Jahre war,
											wenn die Welt dunkel war,
											brachte mir deine Musik Sonnenlicht.""
											Ich sagte, ""Wenn ich dieser Musik folgen kann
											komme ich in das Sonnenlicht und werde OK sein.
											Und wenn das nicht stimmt, wie kam ich hier her?""
									","
											But I met a guy named Quincy Jones along the way
											and I showed him the box of slides.
											And Quincy said, ""I want to help you, man.
											Let's do one in L.A.""
											And so he's assembled a group of people.
											And I've fallen in love with him,
											as I have with Herbie and with his music.
											And Quincy said, ""Where did the idea for centers like this come from?""
											And I said, ""It came from your music, man.
											Because Mr. Ross used to bring in your albums
											when I was 16 years old in the pottery class,
											when the world was all dark,
											and your music got me to the sunlight.""
											And I said, ""If I can follow that music,
											I'll get out into the sunlight and I'll be OK.
											And if that's not true, how did I get here?""
									","
											Pero en el transcurso conocí a un tipo por el nombre de Quincy Jones
											y le mostré las diapositivas.
											Y Quincy dijo: “Hombre, quiero ayudarte.
											Hagamos uno en Los Angeles.”
											Entonces armó un grupo de gente.
											Y yo me he enamorado de él,
											como lo he hecho con Herbie y su música.
											Y Quincy dijo: “¿De dónde vino la idea de hacer centros como estos?”
											Y yo dije: “Vino de tu música,hombre
											porque el Sr. Ross solía traer tus discos,
											cuando yo tenía 16 años en clase de cerámica,
											cuando el mundo estaba todo oscuro,
											y tu música me llevó a la luz.”
											Y yo dije: “Si puedo seguir esa música,
											saldré al sol y estaré bien.
											Y si eso no es verdad, ¿cómo llegué aquí?”
									","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
"
","
","
","
","
","Rebuilding a neighborhood with beauty, dignity, hope",Bill Strickland,35:28,"MacArthur grant,activism,children,cities,culture,philanthropy,live music"
