en,tr,fr,pt,de,title,speaker,duration,tags
"
											But there's an important caveat.
											Emotions are data,
they are not directives.
											We can show up to and mine
our emotions for their values
											without needing to listen to them.
											Just like I can show up to my son
in his frustration with his baby sister —
											but not endorse his idea
that he gets to give her away
											to the first stranger
he sees in a shopping mall.
									","
											Ancak önemli bir husus var.
											Duygular veridir,
talimat değil.
											Onları dinleme gereği hissetmeden
											duygularımızın değerini kullanabiliriz.
											Tıpkı oğlumun küçük kız kardeşine
duyduğu öfke gibi,
											fakat onu alışveriş merkezinde gördüğü
											ilk yabancıya verme isteğini
gerçekleştirmemesi gibi.
									","
											Un avertissement important :
											les émotions sont des données,
non pas des directives.
											Nous pouvons exploiter
nos émotions pour leurs valeurs
											sans avoir besoin de les écouter.
											Tout comme je peux être présente
											pour mon fils et sa frustration
envers sa petite sœur —
											sans soutenir son idée
de pouvoir la donner
											au premier inconnu
qu'il voie dans un centre commercial.
									","
											elas contêm indícios daquilo
que é importante para nós.
											Temos tendência a não sentir 
emoções fortes
											em relação àquilo que não significa
nada para nós.
											Se sentimos raiva ao ler as notícias,
											isso pode ser um sinal
de que valorizamos equidade e justiça
											e uma oportunidade para tomar medidas
que levem a nossa vida nessa direção.
											Quando estamos abertos
às emoções difíceis,
											conseguimos gerar respostas 
alinhadas com os nossos valores.
									","
											Es gibt eine wichtige Einschränkung.
											Gefühle sind Daten,
aber keine Richtlinien.
											Wir können nach den Werten
hinter unseren Gefühlen suchen;
											wir müssen aber nicht auf sie hören.
											Genauso wie ich
zu meinen Sohn stehen kann,
											wenn er sich über 
seine kleine Schwester ärgert,
											ohne seine Idee unterstützen zu müssen,
											seine Schwester an den ersten Fremden,
den er im Einkaufzentrum sieht, zu geben.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											Mas há uma advertência importante.
											As emoções são dados, 
não são diretivas.
											Podemos explorar os valores
contidos nas nossas emoções
											sem precisar de lhes dar ouvidos.
											Tal como eu posso compreender o meu filho
e a sua frustração com a irmã mais nova,
											sem apoiar a sua ideia de a entregar
ao primeiro desconhecido
											no centro comercial.
									","
											(Gelächter)
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											We own our emotions, they don't own us.
											When we internalize the difference
between how I feel in all my wisdom
											and what I do in a values-aligned action,
											we generate the pathway to our best selves
											via our emotions.
									","
											Duygulara biz sahibiz, onlar bize değil.
											Bilgeliğim içinde ne hissettiğim
ve değerlerle bütünleşmiş hareketlerde
											ne yaptığım arasındaki 
farkı özdeşleştirdiğimde
											duygularımız aracılığıyla
en iyi hallerimize giden
											bir köprü kurmuş oluyoruz.
									","
											Nous possédons nos émotions,
elles ne nous possèdent pas.
											Quand nous internalisons la différence
											entre ce que je ressens
dans toute ma sagesse
											et l'action que je prends
en alignement avec mes valeurs,
											nous générons des chemins
vers nos meilleurs nous
											grâce à nos émotions.
									","
											(Risos)
									","
											Wir bestimmen über unsere Gefühle,
und nicht umgekehrt.
											Wenn wir den Unterschied zwischen dem,
was ich in all meiner Weisheit fühle
											und dem, was ich im Sinne einer
werteorientierten Tat tue, verinnerlichen,
											erschaffen wir den Weg
zu unserem besten Selbst,
											mittels unserer Emotionen.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											So, what does this look like in practice?
											When you feel a strong, tough emotion,
											don't race for the emotional exits.
											Learn its contours, show up
to the journal of your hearts.
											What is the emotion telling you?
											And try not to say ""I am,""
as in, ""I'm angry"" or ""I'm sad.""
											When you say ""I am""
											it makes you sound
as if you are the emotion.
											Whereas you are you,
and the emotion is a data source.
											Instead, try to notice
the feeling for what it is:
											""I'm noticing that I'm feeling sad""
											or ""I'm noticing that I'm feeling angry.""
											These are essential skills for us,
											our families, our communities.
											They're also critical to the workplace.
									","
											Uygulamada bu nasıl oluyor peki?
											Güçlü, sert bir duyguya kapıldığınızda
											o duygudan kurtulmak için acele etmeyin.
											Sınırlarını öğrenin,
kalbinizin güncesine bir göz atın.
											Bu duygu size ne söylüyor?
											''Sinirliyim'' veya ''Üzgünüm''
gibi şeyler söylememeye çalışın.
											''Buyum'' dediğiniz zaman
											Duygu sizmişsiniz gibi oluyor.
											Oysa siz sizsiniz,
dugularınız ise veri.
											Var olan duguyu olduğu gibi
fark etmeye çalışın:
											''Üzüldüğümü fark ediyorum.''
											veya ''Sinirlendiğimi fark ediyorum.''
											Bunlar bizim için çok önemli yetiler,
											ailemiz ve toplumlarımız için de.
											İşyerinde de oldukça önemliler.
									","
											A quoi cela ressemble-t-il en pratique ?
											Quand vous ressentez
une émotion forte, dure,
											ne courez pas vers une issue émotionnelle.
											Apprenez-en les contours, soyez présents
pour le journal de votre cœur.
											Que vous dit l'émotion ?
											Essayez de ne pas dire « je suis » :
« je suis en colère », « je suis triste ».
											En disant « je suis »,
											on dirait que vous êtes l'émotion.
											Alors que vous êtes vous
et l'émotion est une source de données.
											Essayez plutôt de remarquer
ce qu'est le sentiment :
											« je remarque que je me sens triste »
											ou « je remarque
que je me sens en colère ».
											Ce sont des compétences
essentielles pour nous,
											nos familles, nos communautés.
											Elles sont aussi cruciales
sur le lieu de travail.
									","
											Nós controlamos as nossas emoções,
não são elas que nos controlam.
											Quando sabemos distinguir o que sentimos,
na nossa infinita sabedoria,
											daquilo que fazemos,
guiados pelos nossos valores,
											abrimos caminho para a melhor versão
de nós próprios,
											graças às nossas emoções.
									","
											Wie funktioniert das in der Praxis?
											Bei starken und schwierigen Emotionen:
											hetzen Sie nicht zum
nächsten emotionalen Ausgang.
											Erfassen Sie ihre Konturen,
lesen Sie das Tagebuch Ihres Herzens.
											Was will Ihnen Ihr Gefühl sagen?
											Sagen Sie nicht ""Ich bin"", wie in
""Ich bin wütend"" oder ""Ich bin traurig"".
											Wenn Sie ""Ich bin"" sagen,
klingt es so, als wären Sie die Emotion.
											Dabei sind Sie Sie,
und Emotionen sind Datenquellen.
											Versuchen Sie das Gefühl
als das wahrzunehmen, was es ist:
											""Ich spüre, dass ich mich traurig fühle.""
oder ""Ich spüre, dass ich Wut empfinde.""
											Dies sind essenzielle Fertigkeiten
											für uns, unsere Familien
und unsere Gesellschaften.
											Auch am Arbeitsplatz spielen sie
eine wesentliche Rolle.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											In my research,
											when I looked at what helps people
to bring the best of themselves to work,
											I found a powerful key contributor:
											individualized consideration.
											When people are allowed
to feel their emotional truth,
											engagement, creativity and innovation
flourish in the organization.
											Diversity isn't just people,
											it's also what's inside people.
											Including diversity of emotion.
											The most agile, resilient
individuals, teams,
											organizations, families, communities
											are built on an openness
to the normal human emotions.
											It's this that allows us to say,
											""What is my emotion telling me?""
											""Which action will bring me
towards my values?""
											""Which will take me away from my values?""
											Emotional agility is the ability
to be with your emotions
											with curiosity, compassion,
											and especially the courage
to take values-connected steps.
									","
											Araştırmamda,
											insanların en iyi hallerini 
ortaya çıkarmakta
											önemli bir etken keşfettim:
											bireysel düşünce.
											İnsanlar duygusal gerçekliklerini
hissedebildiklerinde
											yakınlaşma, yaratıcılık ve inovasyon
organizasyon içinde ortaya çıkıyor.
											Çeşitlilik yalnızca insanlar değil,
											onların içinde olanı da kapsıyor.
											Duyguların çeşitliliği buna dâhil.
											En çevik ve dayanıklı bireyler, ekipler,
											örgütler, aileler, topluluklar
											normal insan duyguları
açıklığında oluşturuluyor.
											Bu da şunu söylememizi sağlıyor:
											''Duygum bana ne söylüyor?''
											''Beni değerlerime 
hangi hareket götürecek?''
											''Beni değerlerimden hangi hareket
alıkoyacak?''
											Duygusal çeviklik duygularınızla
											merak, anlayış
											ve özellikle cesaretle değerlere doğru
adım atma yeteneği.
									","
											Durant ma recherche,
											quand j'ai considéré ce qui aide les gens
à amener le meilleur d'eux au travail,
											j'ai trouvé un contributeur clé :
											la considération individualisée.
											Quand les gens ont le droit
de ressentir leur vérité émotionnelle,
											l'engagement, la créativité, l'innovation
fleurissent dans l'organisation.
											La diversité n'est pas que des gens,
											c'est aussi ce qu'ils ont en eux.
											Y compris la diversité des émotions.
											Les individus, équipes, organisations,
familles et communautés
											les plus agiles et résistants
											sont fondés sur une ouverture
aux émotions humaines normales.
											C'est ce qui nous permet de dire :
											« Que me dit cette émotion ? »
											« Quelle action me mènera
dans la direction de mes valeurs ? »
											« Quelle action m'éloignera
de mes valeurs ? »
											L'agilité émotionnelle est la capacité
à être avec vos émotions
											avec curiosité, compassion
											et surtout, le courage de prendre
ces mesures liées à vos valeurs.
									","
											Como é que isto acontece na prática?
											Quando tiverem uma emoção forte, difícil,
não corram para um escape emocional.
											Aprendam a conhecê-la,
abram o diário dos vossos corações.
											O que é que a emoção vos diz?
											E não digam ""Eu sou.""
""Eu sou agressiva"" ou ""Eu sou triste.""
											Quando dizem ""Eu sou"",
parece que a emoção são vocês.
											Mas vocês são vocês, 
e a emoção é uma fonte de informação.
											Em vez disso, tentem perceber
o sentimento:
											""Noto que estou triste.""
											ou ""Noto que estou zangado.""
											Estas competências
são essenciais para nós,
											para as nossas famílias
e as nossas comunidades.
											Também são cruciais no local de trabalho.
									","
											Als ich untersuchte, was den Leuten hilft,
											das Beste aus sich selbst herauszuholen,
fand ich einen wichtigen Schlüsselfaktor:
											individualisierte Betrachtung.
											Wenn die Leute ihre
wahren Gefühle ausleben dürfen,
											gedeihen in diesem Umfeld
Engagement, Kreativität und Innovation.
											Nicht nur die Menschen schaffen Vielfalt,
auch ihre verschiedenen inneren Werte.
											Einschließlich der Vielfalt von Gefühlen.
											Die agilsten und widerstandsfähigsten
Einzelpersonen, Teams,
											Organisationen, Familien
und Gesellschaften
											beruhen auf der Aufgeschlossenheit
gegenüber normalen menschlichen Emotionen.
											Das ist es, was uns erlaubt zu fragen:
											""Was will mir diese Emotion sagen?""
											""Welches Handeln bringt mich
meinen Werten näher?""
											""Welches Handeln entfernt mich
von meinen Werten?""
											Emotionale Agilität ist die Fähigkeit
die eigenen Gefühle mit Neugier, Mitgefühl
											und besonders mit Mut zu betrachten,
um dann werteorientiert zu handeln.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											When I was little,
											I would wake up at night
terrified by the idea of death.
											My father would comfort me
with soft pats and kisses.
											But he would never lie.
											""We all die, Susie,"" he would say.
											""It's normal to be scared.""
											He didn't try to invent
a buffer between me and reality.
											It took me a while to understand
											the power of how he guided me
through those nights.
											What he showed me is that courage
is not an absence of fear;
											courage is fear walking.
											Neither of us knew that in 10 short years,
											he would be gone.
											And that time for each of us
is all too precious
											and all too brief.
											But when our moment comes
											to face our fragility,
											in that ultimate time,
											it will ask us,
											""Are you agile?""
											""Are you agile?""
											Let the moment be an unreserved ""yes.""
											A ""yes"" born of a lifelong
correspondence with your own heart.
											And in seeing yourself.
											Because in seeing yourself,
											you are also able to see others, too:
											the only sustainable way forward
											in a fragile, beautiful world.
											Sawubona.
									","
											Ben küçükken,
											Ölümden korkarak
geceleri uyanırdım.
											Babam sırtıma vurarak ve beni öperek
rahatlamamı sağlardı.
											Ancak hiç yalan söylemezdi.
											''Hepimiz öleceğiz, Susie'' derdi.
											''Korkman normal.''
											Ben ve gerçeklik arasına
bir tampon koymaya çalışmadı.
											O gecelerde yaptığı rehberliğin
											ne kadar güçlü olduğunu anlamam
epey bir zaman aldı.
											Bana cesaretin 
korkunun olmayışı değil,
											korkuya doğru yürümenin olduğunu gösterdi.
											10 yıl gibi kısa bir süre içinde öleceğini
											ikimiz de bilmiyorduk.
											İkimiz için de bu zaman çok değerli
											ve çok kısaydı.
											Ancak kırılganlığımızla yüzleşeceğimiz
											o kaçınılmaz an
											kapımıza dayandığında
											bize şunu soracak;
											''Hazır mısın?''
											''Hazır mısın?''
											O anın ''evet'' olmasına izin verin.
											Kalbinizle hayat boyu yazışmanızdan
doğan bir evet olsun.
											Ve kendinizi görmekten.
											Çünkü kendinizi görerek
											başkalarını da görüyorsunuz:
											kırılgan, güzel bir dünyada
											ileriye doğru sürdürelecek tek yol.
											Sawubona.
									","
											Quand j'étais petite,
											je me réveillais la nuit
terrifiée par l'idée de la mort.
											Mon père me réconfortait
avec de douces caresses et des bisous.
											Mais il ne mentait jamais.
											« Nous mourons tous, Susie, disait-il.
											C'est normal d'avoir peur. »
											Il n'essayait pas d'inventer
un amortisseur entre moi et la réalité.
											Il m'a fallu du temps pour comprendre
											le pouvoir de sa façon
de me guider à travers ces nuits.
											Il m'a montré que le courage
n'est pas une absence de peur ;
											le courage, c'est une peur en mouvement.
											Aucun de nous ne savait
que 10 courtes années après,
											il serait parti.
											Et ce temps pour chacun d'entre nous
est beaucoup trop précieux
											et beaucoup trop bref.
											Mais quand le moment viendra
											de faire face à notre fragilité,
											cet instant ultime
											nous demandera :
											« Es-tu agile ? »
											« Es-tu agile ? »
											Que le moment soit
un « oui » sans réserve.
											Un « oui » né d'une correspondance
de toute une vie avec votre propre cœur.
											Et à vous voir vous-même.
											Car en vous voyant vous-même,
											vous êtes aussi capable
de voir les autres :
											la seule façon durable d'aller de l'avant
											dans un monde fragile et magnifique.
											Sawubona.
									","
											No meu estudo,
											quando observei o que ajuda as pessoas
a darem o seu melhor no trabalho,
											identifiquei um fator chave:
a consideração individualizada.
											Quando as pessoas têm o direito
de ser emocionalmente genuínas,
											a dedicação, a criatividade e a inovação
prosperam nas organizações.
											A diversidade não se limita às pessoas,
também é o que têm dentro delas.
											Incluindo a diversidade de emoções.
											Os indivíduos, equipas, organizações,
famílias e comunidades,
											mais ágeis e resilientes,
											constroem-se na abertura à normalidade
das emoções humanas.
											É isto que nos permite dizer:
											""O que é que esta emoção me diz?""
											""Qual é a decisão que me aproximará
dos meus valores?""
											""Qual é a que me afastará
dos meus valores?""
											A agilidade emocional é a capacidade
de estarmos com as nossas emoções
											com curiosidade, compaixão,
											e sobretudo a coragem de agirmos
de acordo com os nossos valores.
									","
											Als ich klein war, wachte ich nachts
manchmal aus Angst vor dem Tod auf.
											Mein Vater tröstete mich dann,
mit sanftem Streicheln und Küssen.
											Aber er log mich nie an.
											""Wir werden alle sterben, Susi."" sagte er.

											""Es ist normal, davor Angst zu haben.""
											Er hat nicht versucht einen Puffer
zwischen mir und der Realität zu schaffen.
											Ich brauchte eine Weile,
um die Kraft zu verstehen,
											mit der er mich durch diese Nächte lotste.
											Er zeigte mir, dass Mut nicht
die Abwesenheit von Angst ist.
											Mut heißt trotz Angst weiterzugehen.
											Keiner von uns wusste damals, dass er
in 10 flüchtigen Jahren fort sein würde.
											Und diese Zeit ist für jeden von uns
unglaublich kostbar und viel zu kurz.
											Aber wenn der Moment kommt, in dem wir
uns unserer Zerbrechlichkeit stellen,
											in dieser letzten Zeit
											wird er uns fragen:
											""Bist du agil?""
											""Bist du agil?""
											Geben Sie diesem Moment
ein bedingungsloses ""Ja"".
											Ein ""Ja"", entstanden aus
einem lebenslangen Austausch
											mit Ihrem eigenem Herzen
											und Ihrer Selbstwahrnehmung.
											Denn durch Selbsterkenntnis
											sind Sie fähig auch andere Leute zu sehen.
											Das ist der einzige zukunftsfähige Weg
in einer zerbrechlichen, schönen Welt.
											Sawubona.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											And thank you.
									","
											Teşekkür ederim.
									","
											Et merci.
									","
											Quando eu era criança, acordava à noite
aterrorizada com a ideia da morte.
											O meu pai tranquilizava-me
com palmadinhas e beijos,
											mas nunca me mentia.
											""Todos morremos, Susie,"" dizia-me.
											""É normal ter medo.""
											Ele não tentava proteger-me da realidade.
											Demorei algum tempo a entender
											o valor da forma como ele me guiava
naquelas noites.
											O que ele me mostrou foi que a coragem
não é a ausência de medo.
											A coragem é o medo em movimento.
											Nenhum de nós sabia que 10 breves anos
mais tarde, ele nos deixaria.
											Nem que o tempo para cada um de nós
é demasiado precioso
											e demasiado breve.
											Mas quando chegar o nosso momento
											de enfrentar a nossa fragilidade,
											nesse derradeiro momento,
											perguntar-nos-á:
											""És ágil?""
											""És ágil?""
											Façamos com que o momento
seja um ""sim"" incondicional.
											Um ""sim"" resultante da correspondência
de uma vida inteira com o nosso coração
											e de nos vermos.
											Porque, ao vermo-nos,
											também vemos os outros:
											a única forma sustentável de avançarmos
											num mundo frágil e belo.
											Sawubona.
									","
											Und Dankeschön.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Applaudissements)
									","
											E obrigada.
									","
											(Gelächter)
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Obrigada.
									","
											Danke.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Applaus)
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Obrigada.
									","
											Vielen Dank.
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Applaus)
									",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
"
","
","
","
","
",The gift and power of emotional courage,Susan David,16:48,"communication,psychology,emotions,humanity,happiness,depression,personal growth,life,culture,business,social change,work,motivation"
