fr,pt,tr,title,speaker,duration,tags
"
											Mais la joie —
									","
											Mas a alegria,
											a alegria é a armadura
que nós carregamos
									","
											Fakat neşe —
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											la joie est l'armure que nous avons portée
											par-delà la frontière
de notre patrie détruite.
									","
											através das fronteiras da
nossa terra natal destruída.
									","
											neşe, kırgın ana vatanımızın
sınırlarından taşıdığımız zırhımız.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Un mélange hâtif d'histoires et de visages
											qui dure bien après
que la saveur a disparu.
									","
											Uma mistura apressada
de histórias e rostos,
									","
											Tadı gittikten sonra bile devam eden
											hikâyelerin, yüzlerin hızlı bir karışımı.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Une mémoire musculaire qui surpasse
même les temps les plus amers,
									","
											que ainda dura muito
depois de o sabor desaparecer.
											Uma memória muscular que supera
mesmo os tempos mais amargos,

									","
											Bir kas hafızası en
zor zamanları bile atlatır,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											ma mémoire est tachetée de jours
où je riais à en pleurer
									","
											a minha memória é povoada
por dias a rir até chorar,
									","
											benim hafızam ağlayana kadar
güldüğüm ya da gülene kadar ağladığım
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											ou pleurais à en rire.
									","
											e a chorar até rir.
									","
											günlerle dolu.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Le rire et les larmes sont tous deux
des réactions humaines involontaires,
									","
											Os risos e as lágrimas são ambas
reações humanas involuntárias,
									","
											Kahkaha ve gözyaşı
istemsiz insan tepkileridir,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											des témoignages
de notre capacité d'expression.
									","
											que atestam a nossa capacidade
de expressão.
									","
											ifade kapasitemiz için bir vasiyettir.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Permettez-moi de dire
									","
											Então, permitam-me expressar
									","
											İfade etmeme izin verin,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											que si je vous fais rire,
											c'est généralement voulu.
									","
											que, se eu vos fizer rir,
									","
											eğer sizi güldürüyorsam,
											bu genellikle kasıtlıdır.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Et si je vous fais pleurer,
											je crois toujours en votre beauté.
									","
											é geralmente de propósito.
											E se eu vos fizer chorar,
									","
											Ve eğer sizi ağlatırsam,
											hâlâ güzel olduğunuzu düşüneceğim.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											C'est pour ma cousine Zeinab,
									","
											eu continuo a achar que vocês são lindos.
											Isto é para minha prima Zeinab,
									","
											Bu, kuzenim Zeinab için,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											alitée par hasard un après-midi.
									","
											acamada desde uma tarde qualquer.
									","
											bir ikindi vakti yatalak oluverdi.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Je ne l'avais pas vue
depuis la dernière fois
											où nous étions ensemble au Soudan
									","
											Eu não a tinha visto desde a última vez
que estivemos juntas no Sudão,
									","
											Sudan'da beraber olduğumuz
zamandan beri onu görmedim,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											et me voilà au chevet
de son lit d'hôpital,
									","
											e ali estava eu,
ao lado da sua cama no hospital,
									","
											Fransa'da 400 yıllık bir binada
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											dans un bâtiment
vieux de 400 ans, en France.
									","
											num prédio de 400 anos na França.
									","
											hastane yatağının yanındaydım.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Zeinab voulait entendre des poèmes.
									","
											Zeinab queria ouvir poemas.
									","
											Zeinab şiir dinlemek istemişti.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Soudain, l'anglais, l'arabe
et le français ne suffisaient pas.
									","
											De repente, o inglês, o árabe
e o francês não eram o suficiente.
									","
											Birden İngilizce, Arapça ve
Fransızca yetersiz gelmişti.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Chaque mot que je connaissais
est devenu un son vide
									","
											Todas as palavras que eu conhecia 
se tornaram barulhos vazios,
									","
											Bildiğim her kelime boş bir sese dönüştü
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											et Zeinab a dit :
« Qu'attends-tu ? Vas-y ! »
									","
											e a Zeinab disse-me:
""Então, despacha-te.""
									","
											ve Zeinab de ""Tamam, devam et."" dedi.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											(Rires)
									","
											(Risos)
									","
											(Gülüşmeler)
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Je lui ai lu tout ce que je pouvais
											et nous avons ri
											et nous avons adoré cela
									","
											E eu li tudo o que conseguia,
									","
											Ona okuyabildiğim her şeyi okudum
											ve güldük
											ve bunu çok sevdik
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											et c'était la scène la plus importante
sur laquelle je me suis tenue,
									","
											e nós rimo-nos,
											e nós adorámos,
											foi o palco mais importante
no qual eu alguma vez já estive,
									","
											ve bulunduğum en önemli sahne orasıydı,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											entourée de ma famille,
									","
											rodeada pela minha família,
									","
											aile ile ve bir savaşa kurban edilmiş
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											ce qu'il restait d'un peuple
sacrifié à une guerre impitoyable
									","
											pelos remanescentes de um povo 
dado como dote a uma guerra implacável,
									","
											fakat yine de yaşama
tutunmuş insanlarla çevriliydim,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											mais qui a réussi
à faire des perles de cette vie ;
									","
											mas que ainda assim conseguiu extrair
pérolas dessa vida;
									","
											bana yalnızca gülmeyi değil, aynı zamanda
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											ceux qui m'ont appris
non seulement à rire,
									","
											por aqueles que me ensinaram,
não só a sorrir,
									","
											ellerini gökyüzüne yerleştirmiş olan
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											mais à vivre face à la mort ;
									","
											mas a viver em face da morte;
									","
											ölümle yüz yüze yaşamayı öğretmiş olan
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											qui ont dirigé leur main vers le ciel,
									","
											que colocaram as suas mãos no céu,
									","
											insanlarla çevriliydim,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											mesurant la distance au Soleil
et disant : « Souris,
											on se retrouve là-bas. »
									","
											medindo a distância até ao sol, 
e dizendo:
									","
											güneşin mesafesini ölçüp
ona ""Gülümse, seninle orada
											buluşacağım."" diyordum.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Et pour Zeinab —
									","
											""Sorri, vou-te encontrar lá.""
											E pela Zeinab
									","
											Ve Zeinab için —
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Zeinab qui m'a appris l'amour
dans un endroit comme la France ;
									","
											— Zeinab, que me ensinou a amar
num lugar como a França,
									","
											Zeinab Fransa gibi bir
yerde bana sevgiyi öğretti,
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Zeinab qui voulait entendre
des poèmes sur son lit de mort —
									","
											Zeinab, que queria ouvir poemas
no seu leito de morte.
									","
											Zeinab, ölüm döşeğinde
şiir dinlemek istedi —
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											atteinte de fibromyalgie.
									","
											Fibromialgia dilatada.
									","
											Kronik ağrı sendromundan öldü.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Les muscles de son cœur se sont développés
											jusqu'à ne plus fonctionner.
									","
											Os músculos do coração dela expandiram
									","
											Kalp kasları, işlevsiz kalana
											kadar genişledi.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Elle m'a prise dans ses bras,
m'a donné l'impression d'être en or.
									","
											até deixarem de funcionar.
											E ela segurou-me,
e fez-me sentir como ouro.
									","
											Beni tuttu ve bana
kendimi altın gibi hissettirdi.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											J'ai dit : « Zeinab,
									","
											E eu disse-lhe: ""Zeinab,
									","
											""Zeinab, tek sorununun
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											n'est-ce pas étrange que ton seul problème
									","
											""não é estranho que o teu único problema
									","
											kalbinin çok büyük olması garip
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											soit que ton cœur soit trop gros ? »
									","
											""seja um coração grande demais?""
									","
											değil mi?"" dedim.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											Merci.
									","
											Obrigada.
									","
											Teşekkürler.
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkışlar)
									",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
"
","
","
",A young poet tells the story of Darfur,Emtithal Mahmoud,10:51,"Africa,children,art,communication,family,language,humanity,identity,performance,refugees,poetry,spoken word,storytelling,TEDMED,war,writing"
