pt,es,tr,fr,de,title,speaker,duration,tags
"
											Eu estava a ser educado para fazer isto.
Não podia ter empregos.
											Eu ia ao campo de golfe
e era o caddy para as pessoas.
											Reparei que havia uma colina
no campo de golfe,
											o 13º buraco era numa colina enorme
											e as pessoas nunca conseguiam
levar os sacos até lá acima.
											Eu sentava-me lá numa cadeira
											e levava os sacos das pessoas
que não tinham caddies.
											Levava-lhes os sacos de golfe
e elas pagavam-me um dólar.
											Entretanto, os meus amigos
trabalhavam cinco horas
											a arrastar um saco
e recebiam 10 dólares.
											Era estúpido, porque tinham
de trabalhar cinco horas.
											Tinha de imaginar uma maneira
de fazer dinheiro mais depressa.
									","
											Recuerden, yo estaba siendo preparado para hacer eso. No me permitían tener empleos.™
											Hice de caddy, iría al campo de golf a hacer de caddy para la gente.
											Pero me di cuenta que había una colina en nuestro campo de golf
											el hoyo 13 que tenía esta colina enorme.
											Y la gente nunca podía llevar sus bolsas hasta allí.
											Así que me sentaba allí con una silla de jardín
											y simplemente cargaba para toda la gente que no tenía caddy.
											Yo llevaría sus bolsos de golf hasta la cima y ellos me pagarían un dólar.
											Mientras tanto, mis amigos trabajaban por 5 horas
											transportando la bolsa de alguien y ganaban 10 dólares.
											Pensé: ""Eso es una tontería, porque tienes que trabajar durante cinco horas.
											No tiene sentido"". Encuentra una manera de ganar más dinero más rápido.
									","
											Unutmayın, bunu yapmak üzere eğitiliyordum. İşte çalışmama izin verilmiyordu.
											Caddy olarak çalıştım, golf sahasına gidip insanların golf takımlarını taşırdım.
											Ama golf sahamızda bir tepe olduğunu,
											13. delikte devasa bir tepe bulunduğunu fark ettim.
											İnsanlar çantalarını asla o tepeye taşıyamazlardı.
											Ben de bir sandalyede oturur ve
											caddy’si olmayan insanları tepeye taşırdım.
											Golf çantalarını en tepeye taşırdım ve onlar da bana bir dolar öderlerdi.
											Bu arada arkadaşlarım bir adamın çantasını taşımak için
											eş saat çalışır ve 10 papel alırlardı.
											Onlara “Bu aptalca; çünkü beş saat çalışmak zorundasınız.
											Hiçbir anlamı yok” derdim. Daha fazla parayı daha hızlı kazanmanın bir yolunu bulun.
									","
											Souvenez-vous, on m'a préparé à faire ça. Je n'avais pas le droit d'avoir de boulot.
											Je faisais le caddie, j'allais sur le terrain de golf et je faisais le caddie pour les gens.
											Mais j'ai vite réalisé qu'il y avait cette coline sur notre terrain de golf,
											le 13ème trou qui avait cette énorme colline.
											Et les gens n'arrivaient jamais à monter leur sac tout en haut.
											Alors je m'asseyais sur un pliant
											et je ne faisais que transporter tous les gens qui n'avaient pas de caddie.
											Je portais leur sac de golf en haut et ils me payaient un dollar.
											Pendant ce temps mes copains bossaient pendant cinq heures
											pour transporter le sac d'un type et se faisaient payer 10 dollars.
											Je me disais, ""C'est idiot parce que tu dois bosser pendant 5 heures.
											Ce n'est pas logique. "" On se débrouille juste pour trouver un moyen de gagner de l'argent plus vite.
									","
											Erinnern Sie sich: ich wurde darauf vorbereitet, so zu handeln, Jobs waren mir nicht erlaubt.
											Ich wollte Caddy sein. Ich wollte im Golfklub der Caddy für die Spieler sein.
											Aber dann bemerkte ich diesen Berg auf dem Golfgelände,
											am Loch 13 war dieser riesige Berg.
											Die Leute bekamen ihre Taschen nie hinauf.
											Also setzte ich mich auf einen Gartenstuhl
											und half allen Leuten hinauf, die keinen Caddy hatten.
											Ich brachte ihre Taschen nach oben und jeder bezahlte mir einen Dollar.
											Währenddessen schleppten meine Freunde 5 Stunden lang
											die Taschen von jemandem über den Platz und bekamen 10 Dollar.
											Ich fand: ""Das ist dumm, weil ihr 5 Stunden dafür arbeiten müsst.
											Das ist sinnlos."" Du musst einen Weg zu finden, um schneller an Geld zu kommen.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Todas as semanas,
eu comprava refrigerantes.
											Depois levava-os a umas senhoras
de 70 anos que jogavam bridge.
											Elas davam-me as listas das encomendas
para a semana seguinte.
											Eu só entregava os refrigerantes
e cobrava o dobro.
											Tinha este mercado assegurado.
Não havia contratos.
											Só precisava de ter oferta e procura
e esta audiência a aceitar-me.
											Aquelas mulheres não iam comprar
a outro qualquer
											porque gostavam de mim
e eu percebia isso.
									","
											Cada semana iría al almacén de la esquina y compraría todas estas gaseosas.
											Luego me acercaría y las entregaría a estas mujeres de 70 años que jugaban al bridge.
											Y me harían el pedido para la semana siguiente.
											Y entonces entregaría las gaseosas cobrando el doble.
											Y tenía este mercado cautivo. Uno no necesita contratos.
											Simplemente se necesita tener una oferta y una demanda
											y este público que le compre a uno.
											Estas mujeres no iban a ir a comprar a nadie más
											porque me querían y yo como que me lo imaginaba.
									","
											Her hafta, bakkala gider ve bütün o içecekleri alırdım.
											Sonra gidip briç oynayan 70 yaşındaki kadınlara teslimat yapardım.
											Onlar da bana gelecek haftanın siparişlerini verirlerdi.
											Ben de siparişleri teslim eder ve iki kez ödeme alırdım.
											İşte böyle ele geçirdiğim bir piyasam vardı. Sözleşmelere ihtiyacınız yoktu.
											Sadece arz-talep ve sizden alışveriş yapan
											hedef kitleniz olması gerekiyordu.
											Bu kadınlar başka birine gitmezlerdi;
											çünkü beni seviyorlardı ve ben bunu bir şekilde çözmüştüm.
									","
											Toutes les semaines, j'allais au magasin du coin et j'achetais toutes ces sucreries.
											Ensuite, j'allais les livrer à ces femmes de soixante-dix ans qui jouaient au bridge.
											Et elles me passaient leur commande pour la semaine d'après.
											Et après ça je livrais juste des sucreries et je faisais payer double.
											Et j'avais ce marché conquis. On n'avait pas besoin de contrats.
											On avait juste besoin d'avoir des réserves et une demande
											et ce public qui vous faisait confiance.
											Ces femmes n'allaient s'adresser à personne d'autre
											parce qu'elles m'aimaient bien et je m'en étais rendu compte.
									","
											Jede Woche ging ich zu einem Laden und kaufte Limonaden.
											Die lieferte ich an 70-jährige Frauen, die Bridge spielten.
											Und sie gaben mir ihre Bestellung für die folgende Woche.
											Ich lieferte wieder und kassierte zweimal.
											Ich habe diesen Markt erobert. Man braucht keine Verträge.
											Sie brauchen nur ein Angebot und Nachfrage
											und Kunden, die es von Ihnen kaufen.
											Diese Frauen gingen zu niemand anderem
											weil sie mich mochten und das hatte ich begriffen.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Eu ia buscar bolas de golfe
aos campos de golfe.
											Toda a gente procurava bolas de golfe
nos arbustos e nas valas.
											Eu pensei, que se lixe isso.
Elas estão todas no lago
											e ninguém está a ir ao lago.
											Eu ia aos lagos, gatinhava à volta
e apanhava-as com os dedos dos pés.
											Apanham-se com ambos os pés.
											Não consigo fazer isso no palco.
											Apanhava as bolas de golfe 
e metia-as nos calções de banho.
											Quando acabava,
tinha umas centenas delas.
											O problema é que ninguém queria
bolas de golfe velhas.
											Então eu empacotei-as.
— tenho 12 anos —
											Empacotei-as de três formas.
											Tinha as Pinnacles e as DDH
e as fixes da altura.
											Essas vendia-as a dois dólares cada.
											Depois tinha todas as que pareciam boas.
Eram a 50 centavos cada.
											E vendia 50 de uma vez
das que não prestavam.
											Podiam usá-las para praticar.
									","
											Iba a buscar pelotas a los campos de golf.
											Pero todos los demás estaban buscando entre los arbustos
											y buscando en las zanjas las pelotas de golf.
											Y yo como que, eso no va conmigo. Todas están en el estanque
											y nadie está entrando allí.
											Así que iría a los estanques, gateando, y las recogería con los dedos de los pies.
											Uno simplemente las recogía con ambos pies.
											No se puede hacer en el escenario.
											Y uno consigue las pelotas de golf y las pone en el traje de baño
											y cuando uno termina tiene un par de cientos de ellas.
											Pero el problema es que la gente no quería todas las pelotas de golf.
											Así que las empacaba. Yo tenía unos 12 años, correcto.
											Las empacaba en tres maneras.
											Tenía las Pinnacles, las DBHs y las más codiciadas de entonces.
											Esas se vendían a 2 dólares cada una.
											Después tenía las buenas, no tan desgastadas, que costaban 50 centavos cada una.
											Y luego vendería 50 juntas de las baqueteadas.
											Podían usar esas como pelotas de práctica.
									","
											Gidip golf sahalarından golf topları alırdım.
											Ama herkes golf toplarını çalılıklarda
											ya da çukurlarda arardı.
											Ben boş ver oraları derdim.
											Hepsi gölde ve hiç kimse göle girmiyor.
											Göllere girer, emekler ve topları ayak parmaklarımla toplardım.
											Onları ancak iki ayağınızla birlikte alabilirdiniz.
											Bunu insanların önündeyken yapamazsınız.
											Golf toplarını toplar ve mayonun içine atarsın,
											sonra işin bittiğinde yüzlerce topun olur.
											Ama sorun şu ki insanlar eski golf topları istemez.
											Bu yüzden topları paketlersin. 12 yaşlarındayım, evet.
											Onları üç şekilde paketliyordum.
											Pinnacle, DDH var, bir de o zamanlar gerçekten harika olanlar var.
											Her biri iki dolara satılanlar vardı.
											Sonra hiç de kötü görünmeyen, iyi durumda olanlar vardı. Her biri 50 sentti.
											Kötü durumda olanlardan da bir seferde 50 tane satardım.
											Onları antrenman topu olarak kullanabilirlerdi.
									","
											J'allais chercher des balles de golf sur les terrains de golf.
											Mais tout le monde cherchait les balles de golf dans les buissons
											et dans les fossés.
											J'étais là, c'est fichu. Elles sont toutes dans l'étang
											et personne ne va dans l'étang.
											Donc j'allais dans les étangs et en rampant je les ramassais avec les orteils.
											Vous les ramassez juste avec les deux pieds.
											Ca ne marche pas sur scène.
											Donc vous récupérez les balles de golf et vous les jetez dans votre caleçon de bain
											et quand vous avez fini vous en avez deux cents environ.
											Mais le problème c'est que les gens ne voulaient pas de vieilles balles de golf.
											Donc je les ai emballées. J'ai douze ans, OK.
											J'ai fait trois type de lots.
											J'avais les Pinnacles et DDH et celles qui étaient vraiment cool à l'époque.
											Elles se vendaient à deux dollars l'une.
											Ensuite j'avais les bonnes qui n'avaient pas l'air trop moche. Elles étaient à cinquante cents l'une.
											Et enfin je vendais toutes les moches par groupe de 50.
											Et ils pouvaient les utiliser comme balles d'entrainement.
									","
											Ich ging hin und sammelte die Golfbälle vom Gelände.
											Jeder suchte im Busch
											und in den Gräben nach Golfbällen.
											Ich tat das aber nicht. Sie sind alle im Teich
											und keiner geht in den Teich.
											Also ging ich in den Teich und kraulte herum und fischte sie mit meinen Füßen heraus.
											Sie holen sie mit beiden Füßen heraus.
											Das geht nicht auf der Bühne.
											Sie nehmen die Golfbälle und legen Sie in ihre Badeshorts
											und wenn Sie fertig sind, haben Sie einige hundert davon.
											Das Problem ist nur, dass niemand alte Golfbälle haben will.
											Also verpackte ich sie, ich war 12 Jahre alt, OK.
											Ich verpackte sie auf drei Arten.
											Ich hatte damals die Spitzenbälle und DDHs und die richtig coolen.
											Die verkaufte ich jeweils für 2 Dollar.
											Dann hatte ich Bälle, die noch einigermaßen gut aussahen, für 50 Cent jeweils.
											Und die hässlichen verkaufte ich im 50er Pack.
											Diese konnte man als Übungsbälle nutzen.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Quando andava na escola,
vendia óculos de sol
											a todos os miúdos do liceu.
											Isto faz com que toda a gente nos deteste
											porque estamos sempre a tentar
sacar dinheiro aos nossos amigos.
											Mas isso pagava as contas.
											Portanto, vendi montes de óculos de sol.
											Quando a escola me impediu a venda
											— chamaram-me ao gabinete
e disseram-me que eu não podia fazer isso —
											fui às estações de serviço
e vendi ali montes deles.
											e eles vendiam-nos aos seus clientes.
											Foi giro porque, nessa altura,
eu tinha vendas a retalho.
											Creio que tinha 14 anos.
									","
											Y vendía gafas de sol, cuando estaba en la escuela,
											a todos los niños de la secundaria.
											Esto es lo que hace como que todo el mundo te odie
											porque uno está tratando de sacar dinero todo el tiempo a sus amigos.
											Pero eso pagaba las cuentas.
											Así que vendí montones y montones de gafas de sol.
											Y luego cuando la escuela me lo prohibió,
											la escuela en realidad me llamó a la oficina y me dijo que no podía hacerlo,
											así que fui a las estaciones de gasolina
											y vendí montones de gafas a las estaciones
											e hice que las estaciones se las vendan a sus clientes.
											Eso fue genial, porque luego tuve puntos de venta.
											Y creo que tenía 14 años.
									","
											Sonra lisedeyken okuldaki bütün çocuklara
											güneş gözlüğü sattım.
											Bu yüzden herkes sizden nefret eder;
											çünkü sürekli bütün arkadaşlarınızdan para koparmaya çalışırsınız.
											Ama faturalar ödeniyordu.
											Çok ama çok güneş gözlüğü sattım.
											Sonra okul beni kapattığında –
											okul beni ofise çağırıp bunu yapamayacağımı söyledi –
											ben de benzin istasyonlarına gidip
											bir sürü güneş gözlüğü sattım ve
											istasyonlar da onları müşterilerine sattı.
											Harikaydı; çünkü perakende satış noktalarım vardı.
											Galiba on dört yaşındaydım.
									","
											Et j'ai vendu des lunettes de soleil quand j'étais à l'école
											à tous les gosses du collège.
											C'est le genre de truc qui fait vraiment que tout le monde vous déteste
											parce que vous essayez tout le temps d'obtenir de l'argent de vos amis.
											Mais ça payait les factures.
											Donc j'ai vendu beaucoup, beaucoup de lunettes de soleil.
											Et quand l'école m'en a empêché -
											l'école m'a effectivement appelé dans les bureaux et m'a dit que je ne pouvais pas le faire -
											alors je suis allé dans les station-services et
											j'en ai vendu plein aux station-services
											et je les ai fait en vendre à leur clients.
											C'était cool parce que j'avais alors des points de vente.
											Et je pense que j'avais quatorze ans.
									","
											Wenn ich in der Schule war, verkaufte ich Sonnenbrillen
											an alle Kinder in der High School.
											Das führt dazu, dass alle beginnen Sie zu hassen,
											weil Sie ständig Geld von ihren Freunden wollen.
											Aber so bezahlt man seine Rechnungen.
											Ich verkaufte Unmengen von Sonnenbrillen.
											Und als die Schule mir das verbot -
											sie riefen mich ins Büro und sagten mir, dass ich es nicht tun darf -
											ging ich zu den Tankstellen und
											verkaufte sie an die Tankstellen
											und sie verkauften sie an ihre Kunden.
											Das war klasse, weil ich so Verkaufsstellen hatte.
											Ich war damals 14.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Assim, paguei o meu primeiro ano
na universidade em Carleton
											a vender odres de vinho de porta em porta.
											Consegue-se pôr
uma garrafa de rum de um litro
											e duas garrafas de coca-cola num odre.
											Enfia-se isso nos calções,
quando se vai a um jogo de futebol
											e consegue-se bebida de graça.
											Toda a gente os comprava.
											Oferta, procura, grande oportunidade.
											Coloquei-lhes uma marca, e vendia-os
por cinco vezes o custo normal.
											Tinham o logótipo da nossa universidade.
									","
											Y luego me pagué todo el primer año de universidad en Carlton
											vendiendo botas de vino de puerta en puerta.
											¿Saben que entran una botella de ron de 1 litro
											y dos coca-colas en una bota de vino? ¿y qué con eso?
											Sí, ¿pero saben qué? Te la pones entre los pantalones
											cuando vas a un partido de fútbol puedes entrar alcohol de forma gratuita,
											todo el mundo las compraba.
											Oferta, demanda, gran oportunidad.
											Les puse marca, así que las vendía a cinco veces lo normal.
											Tenía el logo de nuestra universidad.
									","
											Sonra Carlton’da, üniversitedeki ilk yılımın tüm masraflarını
											kapı kapı şarap tulumu satarak karşıladım.
											Bir şarap tulumunun 40 onsluk bir rom şişesi ve
											iki şişe kola alabileceğini biliyor musunuz? Ee yani mi diyorsunuz?
											Tamam da biliyor musunuz? İçeride bedavaya alem yapabileceğiniz
											bir futbol maçına giderken bunları iç çamaşırınızın içine koyarsınız ve
											herkes satın alır.
											Arz, talep, büyük fırsat.
											Bu tulumlar için bir de marka yarattım; böylece maliyetin beş katına sattım.
											Üstünde bizim üniversitenin logosu vardı.
									","
											Et ensuite j'ai financé toutes mes études jusqu'à la première année d'université à Carlton
											en vendant des outres de vin en porte à porte.
											Vous savez que vous pouvez mettre une bouteille de rhum d'un litre vingt
											et deux bouteille de coca dans une outre? Et alors, hein?
											Ouais, mais vous savez quoi? Vous planquez ça dans votre short,
											quand vous allez voir un match de foot et vous pouvez picoler gratuit,
											tout le monde les achetait.
											Offre, demande, grosse opportunité.
											Je les ai aussi estampillés, donc je les vendais cinq fois le prix normal.
											Il y avait le logo de notre université dessus.
									","
											Und mein komplettes erstes Jahr an der Universität in Carlton bezahlte ich,
											indem ich Weinschläuche von Tür zu Tür verkaufte.
											Sie wissen, dass man eine 1-Liter-Flasche Rum
											und 2 Flaschen Cola in einen Weinschlauch verstauen kann, oder?
											Aber wissen Sie was? Wenn Sie das in Ihre Shorts stopfen,
											wenn Sie zu einem Football-Spiel gehen, haben Sie freien Eintritt,
											weil jeder bei Ihnen kauft.
											Angebot, Nachfrage, riesen Chance.
											Ich etikettierte ihn um und verkaufte ihn 5mal teurer als normal.
											Es hatte unser Universitäts-Logo.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											Ensinamos os nossos filhos
e compramos-lhes jogos.
											Porque é que não lhes damos jogos,
— se eles são empreendedores —
											que estimulem as características
de empreendedor?
											Porque é que não os ensinamos
a não gastar dinheiro?
											O meu pai mandou-me ir
para o meio de uma rua em Banff, Alberta
											por ter atirado um cêntimo para a rua.
											O meu pai disse: ""Vai apanhá-lo.""
											""O dinheiro custa muito a ganhar.
Nunca desperdices um centavo.""
											Lembro-me dessa lição até hoje.
									","
											Ya saben, le enseñamos a nuestros niños y les compramos juegos,
											pero ¿por qué no se los compramos si son niños emprendedores,
											así eso alimenta los rasgos que uno necesita para ser emprendedor?
											¿Por qué no les enseñamos a no malgastar el dinero?
											Recuerdo que me hicieron caminar por el medio de una calle en Banff, Alberta,
											porque había tirado una moneda en la calle.
											Y mi papá decía: ""Ve y búscala"".
											Él decía: ""Trabajo muy duro para ganar mi dinero. No quiero verte nunca malgastar un centavo"".
											Y recuerdo esa lección hasta el día de hoy.
									","
											Biliyorsunuz çocuklara öğretiyoruz ve onlara oyunlar alıyoruz
											ama eğer girişimci çocuklarsa neden onlara girişimci olmak için
											ihtiyaç duyulan nitelikleri geliştiren oyunlar almıyoruz?
											Neden onlara parayı israf etmemeyi öğretmiyoruz?
											Banff, Alberta’da bir peniyi sokağa attığım için benden yolun ortasına
											yürümem istendiğini hatırlıyorum.
											Babam “Git ve onu al” dedi.
											“Param için çok çalıştım. Bir peniyi bile israf ettiğini görmeyeceğim” dedi.
											Bu dersi bugüne kadar hep hatırladım.
									","
											Vous savez, on éduque nos enfants et on leur achète des jeux,
											mais pourquoi est-ce qu'on ne leur achète pas des jeux, si ce sont des enfants ayant l'esprit d'entreprise,
											qui les aident à développer les traits de caractères dont on a besoin pour être entrepreneurs?
											Pourquoi ne leur apprenez-vous pas à ne pas gaspiller l'argent?
											Je me souviens qu'on m'avait demandé de marcher au milieu d'une rue à Banff, Alberta
											parce que j'avais balancé un penny dans la rue,
											et mon père m'avait dit, ""Va le chercher.""
											Il a dit, ""Je bosse bien trop dur pour mon argent. Je ne veux jamais te voir gaspiller un penny.""
											Et jusqu'à aujourd'hui je me souviens de cette leçon.
									","
											Sie wissen, wir unterrichten unsere Kinder und kaufen ihnen passende Spiele,
											aber warum besorgen wir ihnen keine Spiele, wenn sie sich unternehmerisch verhalten,
											die Charaktereigenschaften fördern, die für ein Unternehmertum notwendig sind?
											Warum lehren wir sie nicht, kein Geld zu verschwenden?
											Ich erinnere mich, dass ich auf die Straßenmitte in Banff, Alberta geschickt wurde,
											weil ich einen Penny auf die Straße geworfen habe.
											Mein Vater sagte: ""Geh und heb ihn auf!""
											Er sagte: ""Ich arbeite verdammt hart für mein Geld. Ich will nie mehr sehen, dass du einen Penny vergeudest.""
											Ich erinnere mich an diese Lektion bis heute.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
											As mesadas ensinam
maus hábitos às crianças.
											As mesadas, por natureza,
estão a ensinar as crianças
											a pensar num emprego.
											Um empreendedor não está à espera
de um vencimento regular.
											As mesadas criam
nas crianças de tenra idade
											a expetativa do vencimento regular.
											Isso é errado,
se quiserem criar empreendedores.
											Eu ensino os meus filhos
— tenho dois, de nove e de sete anos —
											a andar pela casa e jardim, à procura
de coisas que é preciso fazer.
											Vêm ter comigo e dizem-me o que é.
											Ou vou eu ter com eles e digo-lhes:
""Quero isto feito.""
											Depois, negociamos.
											Eles andam à procura do que é.
											Depois negociamos
o que eles vão receber.
											Não têm um cheque regular, mas têm
mais oportunidades de encontrar coisas,
											e aprendem a arte da negociação
e a arte de encontrarem oportunidades.
									","
											Las asignaciones semanales inculcan malos hábitos a los niños.
											Las asignaciones semanales, por naturaleza, les enseñan
											a pensar en un empleo.
											Y el emprendedor no espera una paga regular.
											Las asignaciones semanales inculcan a temprana edad
											esperar una paga regular.
											Eso está mal, para mí, si uno quiere criar emprendedores.
											lo que hago con mis hijos ahora — tengo dos, de 9 y 7 años —
											es enseñarles a caminar por la casa y el patio
											buscando cosas para hacer.
											Venir y decirme qué es.
											O iré yo y les diré: ""Esto es lo que necesito"".
											Y luego, ¿saben lo que hacemos? Negociamos.
											Ellos van a buscar qué hacer.
											Pero luego negociamos cuánto se les va a pagar.
											Y no tienen un cheque regular, pero tienen más oportunidades de encontrar más cosas,
											y aprenden la habilidad de la negociación
											y también la habilidad de encontrar oportunidades.
									","
											Harçlıklar çocuklara yanlış alışkanlıklar kazandırır.
											Harçlıklar doğası gereği çocuklara
											bir iş hakkında düşünmeyi öğretir.
											Oysa girişimci düzenli bir maaş çeki beklemez.
											Harçlık çocuklara küçük yaşta
											düzenli bir maaş çeki beklemeyi öğretir.
											Girişimciler yetiştirmek istiyorsanız, bence bu yanlış.
											Ben çocuklarımla ne yapıyorum – bende iki tane var, dokuz ve yedi yaşlarında – ,
											onlara evde bahçede dolaşıp yapılması gereken
											işleri araştırmalarını öğretiyorum.
											Bana gelin ve neler olduğunu söyleyin.
											Ya da ben onlara gidip “Bunun yapılması gerekiyor” derim.
											Sonra ne yapıyoruz, biliyor musunuz? Pazarlık.
											Etrafta dolaşıp neler olduğuna bakıyorlar.
											Ama sonra ne kadar para alacakları hakkında pazarlık yapıyoruz.
											Düzenli bir çek almıyorlar, ama daha fazla iş bulma fırsatları var ve
											pazarlık yapma becerisi kazanıyorlar,
											fırsat bulma becerisi de kazanıyorlar.
									","
											L'argent de poche donne aux enfants de mauvaises habitudes.
											L'argent de poche, par nature, enseigne aux enfants
											à penser à un emploi.
											Et un entrepreneur ne s'attend pas à un salaire régulier.
											l'argent de poche incite très tôt les enfants
											à s'attendre à un salaire régulier.
											C'est une erreur pour moi si vous voulez élever des entrepreneurs.
											Ce que je fais avec mes enfants maintenant - j'en ai deux, neuf et sept ans -
											c'est que je leur apprends à se promener dans la maison et dans le jardin,
											en cherchant des trucs qui ont besoin d'être fait.
											Viens me voir et dis-moi ce que c'est.
											Ou alors je vais les voir et je leur dit, "" voilà ce qui a besoin d'être fait.""
											Et ensuite vous savez ce qu'on fait? On négocie.
											Ils vont voir ce que c'est.
											Mais après on négocie sur ce qu'ils vont être payé.
											Et ils ne reçoivent pas un chèque régulièrement mais ils ont plus d'opportunités pour trouver plus de trucs,
											et ils apprennent l'art de négocier,
											et ils développent également la capacité de trouver des opportunités.
									","
											Taschengeld lehrt Kinder falsches Verhalten.
											Taschengeld lehrt Kinder von Natur aus
											über einen Job nachzudenken.
											Unternehmer erwarten keine regelmäßigen Gehaltsschecks.
											Taschengeld erzieht Kinder schon früh dazu,
											einen regelmäßigen Gehaltsscheck zu erwarten.
											Nach meiner Ansicht ist das falsch, wenn Sie Unternehmer heranziehen wollen.
											Was ich heute mit meinen Kindern tue - ich habe zwei, 9 und 7 - ,
											ist, ich lehre sie durch Haus und Garten zu laufen
											und nach Aufgaben, die erledigt werden müssen, Ausschau zu halten.
											Komm her und sage mir, was es ist.
											Oder ich gehe zu ihnen und sage: ""Hier habe ich etwas, dass erledigt werden muss.""
											Und wissen Sie was wir dann tun? Wir verhandeln.
											Sie schauen sich das an.
											Aber dann verhandeln wir, wie hoch sie dafür bezahlt werden.
											Sie bekommen kein regelmäßiges Einkommen, aber sie haben die Möglichkeit weitere Aufgaben zu finden
											und sie lernen, die Fähigkeit des Verhandelns,
											und sie lernen ebenfalls die Fähigkeit, weitere Möglichkeiten zu finden.
									",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
"
","
","
","
","
",Let's raise kids to be entrepreneurs,Cameron Herold,21:24,"TEDx,business,children,education,entrepreneur,money,teaching"
