tr,fr,de,title,speaker,duration,tags
"
											AG: Bunun kasıtlı olduğunu düşünüyorum
											çünkü DAEŞ'in stratejilerinin bir kısmı mültecilere karşı
											çünkü mültecileri halifenin yanında olmaktansa
											haçlıların yanına kaçanlar olarak görüyorlar.
											Bence bu DAEŞ'in, Avrupa tepki gösterip
											kapılarını müslüman mültecilere kapatsın
											ve Avrupa içindeki müslümanlara düşmanlık beslesin
											kendi işlerini kolaylaştırsın diye izledikleri stratejinin bir parçası.
									","
											AG : Je crois c'était voulu,
											car une partie de la stratégie de Daesh
est contre les réfugiés,
											parce qu'ils voient les réfugiés 
comme des gens
											qui devraient être avec le califat 
et se réfugient auprès des croisés.
											Et je pense que la stratégie
de Daesh consiste à forcer l'Europe
											à faire fermer les frontières
aux réfugiés musulmans
											et créer de l'hostilité envers
les musulmans au sein de l'Europe,
											précisément pour faciliter
le travail de Daesh.
									","
											AG: Ich glaube, das war Absicht,
											da sich ein Teil der Strategie 
von Daesh gegen Flüchtlinge richtet.
											Sie sehen Flüchtlinge als Menschen,
die für das Kalifat sein sollten,
											aber zu den Gegnern flüchten.
											Ich glaube, das ist Teil der Strategie 
von Daesh, damit Europa reagiert,
											seine Türen für muslimische
Flüchtlinge zu schließen
											und in Europa eine Feindseligkeit
gegen Muslime entsteht,
											die wiederum Daesh in die Hände spielt.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Şuna derinden inanıyorum ki terörizme
											neden olan şey mülteci hareketliliği değil.
											Bence, önceden söylediğim gibi,
											özellikle bugün Avrupa'daki terörizm karşılaştığımız küresel durumla
											ilgili olarak burada yetişmiş bir hareketlilik.
											yapmamız gereken şey tam olarak bu grupların yanlış olduğunu kanıtlamak
											bunu da dünyanın bu bölgesinden gelenleri
											karşılayarak ve
											etkili şekilde
											topluma entegre
											ederek yapabiliriz.
									","
											Et ma conviction profonde est que le
mouvement de réfugiés
											n'a pas déclenché le terrorisme.
											Je pense comme je l'ai dit,
le terrorisme en Europe
											est essentiellement
un terrorisme intérieur
											qui vient de la situation globale
à laquelle nous faisons face.
											Et ce dont nous avons besoin
c'est de leur prouver le contraire,
											en accueillant
et en intégrant efficacement,
											ceux qui viennent de
cette région du monde.
									","
											Ich glaube fest daran, 
dass nicht die Flüchtlingsbewegung
											den Terrorismus ausgelöst hat.
											Wie gesagt, ich glaube,
											dass der heutige Terrorismus
in Europa eine interne Bewegung ist,
											die in Bezug zur globalen Situation steht,
in der wir uns befinden.
											Wir müssen diesen Gruppen
genau das Gegenteil beweisen,
											indem wir genau diese Menschen 
willkommen heißen und gezielt integrieren,
											die aus diesem Teil der Welt kommen.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Geniş ölçekte inandığım diğer bir şey de,
											bugün Avrupa'da ödediğimiz bedel
											60lar, 70ler, 80lerdeki büyük göç akımlarında
											işe yaramayan, entegre etme modellerinin
											başarısızlıklarının bir sonucudur.
											Bugün çoğu insan için ortaya çıkardığı şey, örneğin,
											bu toplulukların ikinci kuşağı için,
											ötekileştirilmiş hissetme durumu,
											işsizlik,
											yetersiz eğitim,
											kamusal altyapı açısından yetersiz
											mahallelerde yaşam.
											İkinci kuşakta bulunan
											bu tür huzursuzluklar ve bazen öfke
											büyük ölçüde entegrasyon politakalarının başarısızlığından kaynaklanıyor.
											Bu başarısızlık için yapılması gereken, insanlara birlikte yaşama ve birbirlerine
											saygı gösterme koşulları oluşturmak için daha güçlü bir yatırım.
											Benim için bu çok açık ve net.
									","
											Et je crois également
que dans une large mesure,
											nous payons aujourd'hui en Europe
											le prix de l'échec 
des modèles d'intégration
											qui ont échoué
dans les années 1960, 1970 et 1980,
											suite aux vagues de migration
massives de cette époque
											et qui ont généré, chez beaucoup de gens,
											par exemple chez les secondes générations,
											le sentiment d'être marginalisé,
											d'être au chômage,
											d'avoir une éducation inappropriée,
											de vivre dans des quartiers 
dépourvus
											d'infrastructures publiques.
											Et cette sorte de malaise,
parfois même de colère,
											qui existe chez les secondes générations
											est largement dû à l'échec
des politiques d'intégration,
											à l'échec d'un investissement
qui aurait dû être plus considérable
											dans la création de conditions adéquates
au vivre ensemble et respect mutuel.
											Pour moi c'est clair.
									","
											Ich glaube außerdem, 
dass wir heute in Europa
											zu einem großen Teil für
gescheiterte Integrationsmodelle bezahlen,
											die schon in den 60ern, 70ern und 80ern
											für damalige große 
Migrationsströme nicht funktionierten.
											Dies führte bei vielen Menschen,
											zum Beispiel bei der
zweiten Einwanderergeneration,
											zu einem Gefühl der Ausgeschlossenheit.
											Sie haben keine Arbeit,
											keine vernünftige Schulbildung,
											leben in Gegenden, die über
keine adäquate Infrastruktur verfügen.
											Und diese Art des Unbehagens,
manchmal sogar Wut,
											die diese zweite Generation empfindet,
											geht größtenteils auf eine 
gescheiterte Integrationspolitik zurück,
											darauf, dass nicht genug investiert wurde,
											um Bedingungen zu schaffen, damit
die Menschen zusammenleben können
											und sich gegenseitig achten.
											Für mich ist das klar.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Benim için şu gayet açık ki gelecekte bütün toplumlar
											çok etnikli, çok kültürlü ve çok dinli olacaklar.
											Bunun olmasını önlemek, bana göre, imkansız.
											Hatta bunun olması güzel bir şey.
											Bunun düzgün işlemesi için şunun da farkındayım ki;
											kendi toplumlarınızın sosyal uyumu için
											büyük bir yatırıma ihtiyacınız olacak.
											Avrupa, geniş ölçekte, son bir kaç yılda
											bu yatırımı yapmada başarısız oldu.
									","
											Pour moi c'est clair que 
toutes les sociétés
											seront multiethniques, muticulturelles, 
multireligieuses dans le futur.
											Eviter cela est, je pense,
impossible.
											Et pour moi c'est une bonne chose
que cela devienne comme ça,
											mais je reconnais que,
pour que cela fonctionne,
											il faut un investissement énorme
											pour la cohésion sociale 
de votre société.
											Et l'Europe, a en grande partie
échoué dans cet investissement
											au cours des dernières décennies.
									","
											Für mich ist klar,
dass alle Gesellschaften
											multiethnisch, multikulturell
und multireligiös sein werden.
											Ich denke, es ist unmöglich,
das zu verhindern.
											Und für mich ist das etwas Gutes.
											Jedoch habe ich auch erkannt,
											dass es für ein gelungenes Miteinander
enorme Investitionen
											in den sozialen Zusammenhalt
unserer Gesellschaften braucht.
											Und Europa hat 
diese Investitionen größtenteils
											in den letzten Jahrzehnten nicht getätigt.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Soru: 10 yılın ardından, bu yıl sonunda
											görevinizden istifa ediyorsunuz.
											Yeniden 2005'e bakarsanız
											bu makama ilk geldiğinizde, ne görüyorsunuz?
									","
											BG : Une question, vous vous retirez
de votre poste à la fin de l'année,
											après 10 ans.
											Si vous revenez sur 2005,
lorsque vous êtes
											entré en fonction pour la première fois, 
qu'est-ce que vous voyez ?
									","
											BG: Kommissar, Sie legen 
Ihr Amt mit Ende des Jahres nieder,
											nach 10 Jahren.
											Zurückblickend auf 2005,
											als Sie das Amt erstmalig antraten,
was sehen Sie?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Bakın:
											2005'te, bir milyon insanın güvenle ve haysiyetle
											evlerine dönmelerine yardım ediyorduk çünkü çatışmalar bitmişti.
											Geçen yıl, bu sayı 124 bindi.
											2005'te, dünyada çatışmalar yüzünden yerinden edilmiş 38 milyon insan vardı.
											Bugün ise 60 milyondan fazla.
											O zaman, son zamanlarda çözülen
											bir kaç çatışma vardı.
											Şimdi ise yeni çatışmaların çoğaldığını görüyoruz,
											eskileri ise asla bitmedi:
											Afganistan, Somalı, Kongo Demokratik Cumhuriyeti.
											Şu bir gerçek ki bugün dünya daha önce olduğundan çok daha tehlikeli.
											Uluslararası toplumun çatışmaları önleme ve
											onları zamanında çözme kapasitesi
											ne yazık ki 10 yıl önce olduğundan çok daha kötü.
											Dünyada şeffaf güç ilişkileri yok,
											çalışan küresel yönetişim mekanizmaları yok
											cezasız kalma ve öngörülememezliğin
											hüküm sürdüğü bir durumda yaşıyoruz.
											Bu da demek oluyor ki çok fazla daha insan acı çekecek,
											özellikle çatışmalar nedeniyle yerlerinden edilenler.
									","
											AG : Et bien, écoutez.
											En 2005, nous aidions un million
de personnes à rentrer chez eux
											dans la sécurité et la dignité,
parce que les conflits avaient cessés.
											L'année dernière 
nous avons aidé 124 000 personnes.
											En 2005 nous avions environ 
38 millions de personnes
											déplacées à cause 
de conflits dans le monde.
											Aujourd'hui nous en avons
plus de 60 millions.
											A cette époque, certains conflit
venaient de se résoudre.
											Aujourd'hui,on voit
une multiplication des conflits
											et les vieux conflits ne meurent jamais :
											Afghanistan, Somalie,
République Démocratique du Congo.
											Il est clair que le monde est aujourd'hui
bien plus dangereux qu'il ne l'était.
											Il est clair que la capacité de
la communauté internationale
											pour empêcher les conflits
et les résoudre en temps et en heure,
											est, malheureusement, bien plus faible
qu'elle ne l'était il y a 10 ans.
											Il n'y a aucune relation
claire dans le monde,
											aucun mécanisme de gouvernance mondiale
qui fonctionne,
											ce qui signifie 
que nous vivons dans une situation
											où l'impunité et l'imprévisibilié 
tendent à prévaloir,
											et ça veut dire que
de plus en plus de gens souffrent,
											à savoir ceux qui sont 
déplacés par les conflits.
									","
											AG: 2005 halfen wir
einer Million Menschen sicher
											und mit Würde nach Hause zu kehren,
da die Konflikte beendet waren.
											Letztes Jahr halfen wir 124 000.
											2005 waren es weltweit etwa 38 Millionen, 
die durch Konflikte vertrieben wurden.
											Heute zählen wir mehr als 60 Millionen.
											Zu jener Zeit erlebten wir Konflikte,
											die gelöst worden waren.
											Heute multiplizieren sich Konflikte,
											während die alten nie aussterben:
											Afghanistan, Somalia, 
die demokratische Republik Kongo.
											Es ist klar, dass die Welt heute
											um einiges gefährlicher ist,
als sie es mal war.
											Es ist klar, dass die Fähigkeit
der internationalen Gemeinschaft
											Konfilkte zu vermeiden
und zeitnah zu lösen,
											leider weitaus schlechter ist
als noch vor 10 Jahren.
											Es gibt keine klaren 
Machtverhältnisse in der Welt,
											keine funktionierenden 
Regulierungsmaßnahmen,
											und das bedeutet, dass wir
in einer Welt leben, in der Straffreiheit
											und Unvorhersehbarkeit
offenbar vorherrschen,
											und das heißt, dass immer
mehr Menschen leiden,
											nämlich diejenigen, die
von Konflikten vertrieben werden.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Amerikan siyasetinde şöyle bir gelenek vardır:
											Bir Başkan Oval Ofis'ten son kez ayrıldığında
											birkaç saat içinde yerine geçecek olan kişi için
											masanın üzerine el yazması bir not bırakır.
											Sizden sonra gelecek kişi için böyle bir not yazacak olsanız, Filippo Grandi,
											ne yazardınız?
									","
											BG : C'est une tradition dans
la vie politique américaine
											lorsqu'un Président quitte le bureau ovale
pour la dernière fois,
											il laisse une note manuscrite 
sur le bureau à son successeur
											qui arrive quelques heures après.
											Si vous deviez écrire une note
à votre successeur
									","
											BG: Es ist eine amerikanische Tradition,
											dass der Präsident 
beim Verlassen des Oval Office,
											eine handschriftliche Notiz 
für den Nachfolger schreibt,
											der wenige Stunden später eintritt.
											Was würden Sie in so einer Notiz
											für Ihren Nachfolger
Filippo Grandi schreiben?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Herhangi bir mesaj yazacağımı düşünmüyorum.
											Bilirsiniz, bir ofisi terkeden birinin yapacağı en kötü şeylerden birisi
											arka koltuktaki bir sürücü gibi davranması,
											yeni gelene ne yapacağını söylemesidir.
											Bu yüzden yazmazdım.
											Eğer ona bir şey söylemem gerekseydi,
											""Kendin ol, elinden gelenin en iyisini yap"" derdim.
									","
											Filippo Grandi,
qu'est ce que vous écririez ?
											AG : Je pense que je n'écrirais rien.
											Vous savez, une des choses terribles
quand une personne quitte son travail
											c'est d'essayer de devenir un copilote,
											en disant au nouveau quoi faire
											donc je ne ferai pas ça.
											Si je devais lui dire quelque chose,
									","
											AG: Ich würde vermutlich
keine Nachricht hinterlassen.
											Eines der schlimmsten Dinge 
beim Verlassen eines Amts ist,
											wenn man versucht, zum Beifahrer zu werden
											und dem anderen 
immer sagt, was er tun soll.
											Das mache ich bestimmt nicht.
											Müsste ich ihm etwas raten, wäre es:
											""Seien Sie Sie selbst,
und geben Sie Ihr Bestes.""
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Değerli Komisyon Üyesi, yaptığınız iş için ve
											TED'e katıldığınız için teşekkür ederiz.
									","
											je dirais : "" Soyez vous-même
et faites de votre mieux. ""
											BG : Commissaire merci pour
le travail que vous faites.
									","
											BG: Vielen Dank für die Arbeit,
die Sie machen.
											Danke für Ihren Besuch.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											(Alkış)
									","
											Merci d'être venu à TED.
											(Applaudissements)
									","
											(Applaus)
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
