en,fr,es,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											As a doctor,
											I use technology to stay up-to-date
and keep certified.
											I use smartphones, I use apps,
I use online courses.
											But when A.B. wants to learn,
											he's got to jump back in that canoe
											and get to the training center.
											And when Musu shows up for training,
											her instructors are stuck using
flip charts and markers.
											Why shouldn't they have the same
access to learn as I do?
											If we truly want community health workers
to master those lifesaving skills
											and even more,
											we've got to change this old-school
model of education.
											Tech can truly be a game changer here.
											I've been in awe of the digital
education revolution
											that the likes of Khan Academy
and edX have been leading.
											And I've been thinking that it's time;
											it's time for a collision
											between the digital education revolution
											and the community health revolution.
									","
											En tant que médecin,
											j'utilise la technologie
pour rester à jour.
											J'utilise des smartphones,
applications et cours en ligne.
											Quand A.B. veut apprendre,
											il doit retourner dans ce canoë
											et aller au centre de formation.
											Quand Musu vient se former,
											ses instructeurs doivent utiliser
du papier et des marqueurs.
											Pourquoi ne devraient-ils pas avoir
le même accès à l'apprentissage que moi ?
											Si nous voulons que les agents de santé
maîtrisent ces compétences vitales
											et plus encore,
											nous devons changer
ce vieux modèle éducatif.
											La technologie peut changer les choses.
											Je suis émerveillé par
la révolution éducative numérique
											que Khan Academy, edX
et les autres ont menée.
											Je pense qu'il est temps
											qu'il y ait une collision
											entre la révolution éducative numérique
											et la révolution
de la communauté de santé.
									","
											Como médico,
											uso la tecnología para estar al día.
											Teléfonos inteligentes,
aplicaciones, cursos en línea...
											Pero cuando A.B. quiere aprender,
											tiene que subirse a esa canoa
											e ir al centro de formación.
											Y cuando Musu viene a clase,
											sus profesores están estancados
usando rotafolio y marcadores.
											¿Por qué no deberían tener el mismo 
acceso al aprendizaje que yo?
											Si realmente queremos que 
los asistentes de la salud
											dominen estas e incluso más
habilidades para salvar vidas
											tenemos que cambiar
este modelo de educación anticuado.
											La tecnología puede cambiar
las reglas del juego.
											Me asombra la revolución digital
en la educación
											tal y como la han liderado
Khan Academy y edX.
											Y creo que ya es hora...
											es hora de confrontar
											la revolución digital educativa
											y la revolución de la salud comunitaria.
									","
											Enquanto médico,
											uso a tecnologia para me manter
atualizado e certificado.
											Uso Smartphones, uso aplicações,
uso cursos online.
											Mas quando A.B. quer aprender,
											tem que saltar para a canoa
											e ir ao centro de formação.
											Quando Musu aparece para formação,
											os instrutores só dispõem
											de folhas de papel em cavaletes
e marcadores.
											Porque é que eles não têm o mesmo acesso
à aprendizagem que eu tenho?
											Se queremos que os trabalhadores
de saúde comunitários
											dominem estas e outras técnicas
que salvam vidas
											temos que alterar
este modelo antiquado de ensino.
											A tecnologia pode ser um fator de mudança.
											Tenho uma grande admiração
pela revolução do ensino digital
											como a revolução liderada
pela Khan Academy e os edX.
											Tenho andado a pensar
que chegou a altura
											de um encontro entre 
a revolução do ensino digital
											e a revolução da saúde comunitária.
									","
											Doktor olarak
											teknolojiyi güncel bilgileri edinmede
ve yetkili kalmada kullanıyorum.
											Akıllı telefon, uygulama
ve online kurslar kullanıyorum.
											A.B. öğrenmek için
											o kayığa atlayıp
											eğitim merkezine gelmek zorunda.
											Musu derse geldğinde
											öğretmenleri kağıt tahta ve kalemler
kullanmak zorunda.
											Neden benim sahip olduğum erişime
onlar da sahip olmasın?
											Toplum sağlık çalışanlarının
bu hayat kurtarma yetilerini
											gerçekten öğrenmelerini istiyorsak
											eski tip eğitim sistemini 
değiştirmek zorundayız.
											Burada değişimi yaratacak olan teknoloji.
											Dijital eğitim devrimi beni şaşırtıyor.
											Khan Academy ve edX'in 
geldiği noktaya bir bakın.
											Ben de zamanı geldi diye düşünüyorum;
											artık dijital eğitim devrimi
											ve toplum sağlık devriminin
											iç içe geçmesinin zamanı geldi.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											And so, this brings me
to my TED Prize wish.
											I wish —
											I wish that you would help us recruit
											the largest army of community health
workers the world has ever known
											by creating the Community Health Academy,
											a global platform to train,
connect and empower.
									","
											Cela m'amène à mon vœu
pour mon TED Prize.
											Je souhaiterais —
											Je souhaiterais
que vous nous aidiez à recruter
											la plus grande armée d'agents de santé
communautaires qui ait jamais existé
											en créant l'Académie
de Santé Communautaire,
											une plateforme mondiale pour former,
connecter et autonomiser.
									","
											Esto me lleva a mi deseo del Premio TED.
											Deseo...
											que nos ayuden a reclutar
											el mayor ejército de trabajadores
de salud que el mundo ha conocido
											creando la Community Health Academy,
											una plataforma global para formar,
conectar y empoderar.
									","
											Isso traz-me ao meu desejo
do Prémio TED.
											Desejo...
											desejo que nos ajudem a recrutar
											o maior exército de trabalhadores
da saúde comunitários
											que o mundo já viu
											criando a Academia de Saúde Comunitária,
											uma plataforma mundial
para formar, ligar e responsabilizar.
									","
											Bu da beni TED Ödülü dileğime getiriyor.
											Dilerim ki-
											Dilerim dünyanın gördüğü
											en geniş çaplı toplum sağlık çalışanı
ordusunu oluşturmamıza,
											Toplumsal Sağlık Akademisini kurarak
											küresel bir platformda eğitim
ve güçlenmemize yardım edersiniz.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Obrigado.
									","
											Teşekkür ederim.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Obrigado.
									","
											Teşekkürler.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Here's the idea:
											we'll create and curate
											the best in digital education resources.
											We will bring those to community
health workers around the world,
											including A.B. and Musu.
											They'll get video lessons
on giving kids vaccines
											and have online courses
on spotting the next outbreak,
											so they're not stuck using flip charts.
											We'll help these countries
accredit these workers,
											so that they're not stuck remaining
an under-recognized, undervalued group,
											but become a renowned,
empowered profession,
											just like nurses and doctors.
									","
											Voici l'idée :
											nous allons créer et organiser
											les meilleures ressources
en éducation numérique.
											Nous les amènerons aux agents de santé
communautaires à travers le monde,
											y compris A.B. et Musu.
											Ils auront des leçons vidéos
pour vacciner des enfants
											et des cours en ligne pour repérer
la prochaine épidémie,
											plus besoin de papier.
											Nous aiderons ces pays
à accréditer ces agents
											afin qu'ils ne restent pas un groupe
qui manque de reconnaissance, sous-évalué
											mais que cela devienne
une profession renommée, habilitée
											comme les infirmiers et les médecins.
									","
											Esta es la idea:
											crearemos y seleccionaremos
											los mejores recursos digitales
para la educación.
											Se los daremos a la comunidad
de trabajadores de salud del mundo,
											incluyendo a A.B. y a Musu.
											Tendrán lecciones en vídeo
de cómo vacunar niños
											y cursos on-line para
detectar el próximo brote,
											así no usarán rotafolios.
											Ayudaremos a estos países
a destacar a estos trabajadores,
											para que sean visibles,
que no sean infravalorados,
											sino que tengan una profesión
de renombre, empoderada,
											igual que los enfermeros y médicos.
									","
											A ideia é esta:
											vamos criar e manter
											os melhores recursos em ensino digital.
											Vamos levá-los aos trabalhadores de saúde
comunitários de todo o mundo,
											incluindo A.B. e Musu.
											Vão receber lições por vídeo,
sobre vacinar as crianças
											e ter cursos online
sobre como detetar o próximo surto,
											para não ficarem presos
ao uso de papel em cavaletes.
											Vamos ajudar esses países
a qualificar esses trabalhadores,
											para que eles sejam reconhecidos,
não sejam subavaliados,
											mas se tornem numa profissão
reconhecida e responsável,
											tal como os enfermeiros e os médicos.
									","
											Fikir şu:
											En iyi dijital eğitim kaynaklarını
											yaratacağız ve kuracağız.
											Bu toplum sağlık çalışanlarını
dünyanın her yerine getireceğiz,
											A.B. ve Musu dahil.
											Çocuklara aşı yapmayı öğreten videolar,
											bir salgını önceden anlamalarını
sağlayacak online dersler olacak
											ve kağıt tahtalarla yetinmeyecekler.
											Ülkelerin bu çalışanları tanımasına
yardım edeceğiz,
											böylece tanınmayan, değeri bilinmeyen
bir grup olmaktan çıkıp
											güçlü ve takdir edilen
bir meslek erbabı olacaklar,
											tıpkı doktor ve hemşireler gibi.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											And we'll create a network
of companies and entrepreneurs
											who've created innovations
that can save lives
											and help them connect
to workers like Musu,
											so she can help better
serve her community.
											And we'll work tirelessly
to persuade governments
											to make community health workers
a cornerstone of their health care plans.
											We plan to test and prototype
the academy in Liberia
											and a few other partner countries,
											and then we plan to take it global,
											including to rural North America.
											With the power of this platform,
											we believe countries can be more persuaded
											that a health care revolution
really is possible.
									","
											Nous créerons un réseau
d'entreprises et d'entrepreneurs
											ayant créé des innovations
pouvant sauver des vies
											et les mettrons en contact
avec des agents comme Musu
											pour qu'elle puisse
mieux servir sa communauté.
											Nous travaillerons sans relâche
pour persuader les gouvernements
											de faire des agents de santé
communautaires
											une pierre angulaire
de leur plan de santé.
											Nous prévoyons de tester et faire
un prototype de l'académie au Liberia
											et dans quelques autres pays partenaires
											puis de la rendre mondiale,
											qu'elle existe même en Amérique du Nord.
											Avec le pouvoir de cette plateforme,
											nous croyons que les pays
peuvent être persuadés
											que la révolution de santé
est vraiment possible.
									","
											Y crearemos una red
de empresas y emprendedores
											cuyas innovaciones puedan salvar vidas
											y les ayudaremos a conectar
con trabajadores como Musu,
											para que puedan atender mejor
a su comunidad.
											Y trabajaremos sin descanso
para persuadir a los gobiernos
											y hacer de estos trabajadores 
una piedra angular del sistema de salud.
											Queremos probar y prototipar
esta academia en Liberia
											y algunos países colaboradores,
											y planeamos hacerlo global,
											incluyendo las áreas rurales
del norte de América del Norte
											Con el poder de esta plataforma,
											creemos que los países
pueden ser persuadidos
											de que realmente es posible
una revolución en la asistencia de salud.
									","
											Vamos criar uma rede
de empresas e empresários
											que criaram inovações
que podem salvar vidas
											e ajudá-los a ligarem-se
a trabalhadores como Musu,
											para ela poder ajudar melhor
a servir a sua comunidade.
											E vamos trabalhar sem descanso
para convencer os governos
											a fazer dos trabalhadores de saúde
comunitários um pilar dos planos de saúde.
											Planeamos testar um protótipo
da academia na Libéria
											e noutros países parceiros
											e depois lançá-lo a nível mundial,
											incluindo a América do Norte rural.
											Com o poder desta plataforma,
											cremos que podemos convencer
melhor os países
											de que é possível uma revolução
nos cuidados de saúde.
									","
											Hayat kurtaran yenilikler getirmiş 
şirket ve girişimcilerden oluşan
											bir ağ oluşturacağız
ve Musu gibi çalışanlarla
											bağlantı kurmasını sağlayacağız,
											böylece topluluğuna
daha iyi yardım edebilecek.
											Bıkmadan hükümetlerle çalışmaya devam 
ederek toplum sağlık çalışanlarını
											sağlık sistemlerinin önemli bir parçası 
yapmalarını sağlayacağız.
											Akademiyi Liberya ve diğer birkaç ülkede
											denemek ve pilot olarak
uygulamak istiyoruz.
											Sonra Kuzey Amerika dahil
											küresel bir hâle getireceğiz.
											Bu platformun yardımıyla
											ülkelerin bir sağlık evriminin
											gerçekten mümkün olduğuna
inanacağını düşünüyoruz.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											My dream is that this academy
will contribute to the training
											of hundreds of thousands
of community members
											to help bring health care
to their neighbors —
											the hundreds of millions of them
											that live in the world's most
remote communities,
											from the forest communities
of West Africa,
											to the fishing villages of rural Alaska;
											from the hilltops of Appalachia,
to the mountains of Afghanistan.
											If this vision is aligned with yours,
											head to communityhealthacademy.org,
											and join this revolution.
											Let us know if you or your organization
or someone you know could help us
											as we try to build this academy
over the next year.
									","
											Mon rêve est que cette académie
contribue à former
											des centaines de milliers
de membres communautaires
											pour apporter des soins de santé
à leurs voisins —
											les centaines de millions
											qui vivent dans les communautés
les plus reculées,
											des communautés forestières
d'Afrique de l'Ouest
											aux villages de pêcheurs de l'Alaska ;
											des sommets des Appalaches
aux montagnes afghanes.
											Si vous êtes d'accord avec cette vision,
											allez sur communityhealthacademy.org
											et rejoignez la révolution.
											Faites-nous savoir si votre organisation,
une de vos connaissances peut nous aider
											alors que nous essayons de créer
cette académie durant l'année.
									","
											Mi sueño es que esta academia
contribuya al aprendizaje
											de cientos de miles de
miembros de la comunidad
											que ayuden a llevar
la asistencia sanitaria a sus vecinos...
											cientos de millones de ellos
											que viven en las comunidades
más remotas del mundo,
											desde las comunidades boscosas
de África occidental,
											hasta los pueblos pesqueros
de la Alaska rural,
											desde las colinas de los Apalaches,
hasta las montañas de Afganistán.
											Si esta visión se alinea con la de Uds.,
											visiten communityhealthacademy.org
											y súmense a esta revolución.
											Queremos saber si Uds. o su organización
o alguien que conocen nos puede ayudar
											mientras intentamos construir
esta academia durante el próximo año.
									","
											O meu sonho é que esta academia
possa contribuir para a formação
											de centenas de milhares
de membros comunitários
											para ajudar a levar os cuidados de saúde
aos seus vizinhos
											— as centenas de milhões
											que vivem nas comunidades rurais
mais distantes,
											desde as comunidades
das florestas da África Ocidental
											às aldeias piscatórias do Alasca rural;
											desde os montes Apalaches
às montanhas do Afeganistão.
											Se esta visão está alinhada com a vossa,
											visitem communityhealthacademy.org,
											e juntem-se a esta revolução.
											Digam-nos se a vossa organização
ou alguém que conheçam pode ajudar-nos
											enquanto tentamos criar esta academia
durante o próximo ano.
									","
											Hayalim bu akademinin
yüz binlerce toplum sağlık çalışanının
											eğitimine katkıda bulunarak
											sağlık yardımını komşularına götürmesi -
											yüz milyonlarcası
											dünyanın en ücra yerlerinde yaşıyorlar,
											Batı Afrika'nın yağmur topluluklarından
											Alaska'nın balık avlama köylerine kadar;
											Appalachia tepelerinden,
Afganistan'ın dağlarına kadar.
											Bu vizyon size de hitap ediyorsa
											communityhealthacademy.org
adresini ziyaret edin
											ve bu devrime katılın.
											Organizasyonunuz veya tanıdığınız
birilerinin yardımı olabilirse bildirin,
											biz de önümüzdeki yıl içinde
bu akademiyi kurmakla uğraşalım.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Now, as I look out into this room,
											I realize that our journeys
are not self-made;
											they're shaped by others.
											And there have been so many here
that have been part of this cause.
											We're so honored to be part
of this community,
											and a community that's willing
to take on a cause
											as audacious as this one,
											so I wanted to offer, as I end,
											a reflection.
									","
											En regardant dans cette pièce,
											je réalise que nos voyages
ne sont pas créés seuls ;
											ils sont façonnés par les autres.
											Il y a tellement de gens ici
qui ont fait partie de cette cause.
											Je suis honoré de faire partie
de cette communauté,
											une communauté qui est prête
à s'attaquer à une cause
											aussi audacieuse que celle-là
											alors, pour finir, je voulais offrir
											une réflexion.
									","
											Cuando miro a la sala,
											me doy cuenta de que un camino
no se construye solo,
											sino que otros les dan forma.
											Hay muchos aquí
que han sido parte de esta causa.
											Estamos honrados
de formar parte de esta comunidad,
											de una comunidad que está dispuesta
a tomar una causa
											tan osada como esta,
											así que me gustaría,
dejarles una reflexión
											para terminar.
									","
											Quando olho para esta sala,
											dou-me conta de que os nossos percursos
não são feitos por nós,
											são modelados por outras pessoas.
											Há aqui muita gente
que fez parte desta causa.
											Temos muita honra de fazer parte
desta comunidade,
											uma comunidade que está disposta
a apoiar uma causa
											tão ousada como esta.
											Por isso, para terminar,
quero oferecer uma reflexão.
									","
											Şimdi salona bir göz attığımda
											hayat mücadelemizin bireysel değil
											başkalarıyla şekillendiğini görüyorum
											Bu amacın bir parçası olan çok kişi var.
											Bu topluluğun bir parçası olduğumuz için
büyük onur duyuyoruz,
											böylesine cesur bir amaca katkı koymaya
											gönüllü bir topluluk,
											o yüzden ben de hissettiklerimi
											paylaşmak istiyorum.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											I think a lot more about
what my father taught me.
											These days, I too have become a dad.
											I have two sons,
											and my wife and I just learned
that she's pregnant with our third child.
									","
											Je pense beaucoup
à ce que mon père m'a appris.
											Ces jours-ci, je suis devenu père.
											J'ai deux fils
											et ma femme et moi venons d'apprendre
qu'elle est enceinte de notre 3ème enfant.
									","
											Pienso mucho más
en lo que me enseñó mi padre.
											Hace poco, yo también he sido padre.
											Tengo dos hijos,
											y mi mujer y yo acabamos de saber
que está embarazada del tercero.
									","
											Penso muito mais
no que o meu pai me ensinou.
											Atualmente, também passei a ser pai.
											Tenho dois filhos
											e a minha mulher e eu acabámos de saber
que ela está grávida do nosso 3.º filho.
									","
											Babamın bana öğrettiği şeyi
çok daha sık düşünüyorum.
											Bu günlerde ben de baba oldum.
											İki oğlum var,
											eşimin üçüncü çocuğumuza hamile
olduğunu yeni öğrendik.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Obrigado.
									","
											Teşekkür ederim.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											I was recently caring
for a woman in Liberia
											who, like my wife,
was in her third pregnancy.
											But unlike my wife,
											had had no prenatal care
with her first two babies.
											She lived in an isolated community
in the forest that had gone for 100 years
											without any health care
											until ...
											until last year when a nurse
trained her neighbors
											to become community health workers.
									","
											J'ai récemment pris soin
d'une femme au Liberia
											qui, comme ma femme,
en était à sa troisième grossesse.
											Mais, contrairement à ma femme,
											elle n'a eu aucun soin prénatal
avec ses deux premiers bébés.
											Elle vivait, dans la forêt, dans une
communauté isolée qui avait passé 100 ans
											sans aucun soin de santé
											jusqu'à...
											jusqu'à l'année dernière
quand une infirmière a formé ses voisins
											pour qu'ils soient agents de santé.
									","
											Hace poco estaba cuidando
a una mujer en Liberia
											quien, como mi esposa,
estaba en su tercer embarazo.
											Pero, al contrario que mi esposa,
											no había tenido cuidados prenatales
con sus dos primeros bebés.
											Vivía en una comunidad aislada
en un bosque de más de 100 años,
											sin ninguna asistencia de salud
											hasta que...
											hasta que el año pasado un enfermero
formó a sus vecinos
											para que se convirtiesen
en trabajadores de salud.
									","
											Eu estive há pouco tempo
a tratar duma mulher na Libéria
											que, tal como a minha mulher,
estava na terceira gravidez.
											Mas, ao contrário da minha mulher,
											não teve cuidados pré-natal
com os dois primeiros bebés.
											Vivia numa comunidade isolada
na floresta,
											que, durante cem anos
não tivera quaisquer cuidados de saúde
											até que, no ano passado,
											um enfermeiro a treinou,
juntamente com alguns vizinhos,
											para serem trabalhadores da saúde.
									","
											Yakın zamanda Liberya'da 
bir kadın hastaya bakıyordum,
											benim eşim gibi üçüncü
hamileliğini geçirmekteydi.
											Ancak eşimden farklı olarak
											ilk iki çocuğu için doğum öncesi
bir hizmet almamıştı.
											Ormanda izole olmuş ve hiçbir
sağlık hizmeti olmadan 100 yıl geçirmiş
											bir toplulukta yaşıyordu.
											Ta ki...
											geçen sene bir hemşire 
komşularını toplum sağlık çalışanları
											olmaları için eğitene kadar.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											So here I was,
											seeing this patient
who was in her second trimester,
											and I pulled out the ultrasound
to check on the baby,
											and she started telling us stories
about her first two kids,
											and I had the ultrasound
probe on her belly,
											and she just stopped mid-sentence.
											She turned to me and she said,
											""Doc, what's that sound?""
											It was the first time she'd ever heard
her baby's heartbeat.
											And her eyes lit up in the same way
my wife's eyes and my own eyes lit up
											when we heard our baby's heartbeat.
									","
											Me voilà
											à voir cette patiente
qui en était à son second trimestre
											et j'ai sorti l'échographe
pour vérifier si le bébé allait bien.
											Elle nous a raconté des histoires
sur ses deux premiers enfants,
											j'ai mis la sonde à ultrasons
sur son ventre
											et elle s'est arrêtée en pleine phrase.
											Elle m'a regardé et a dit :
											« Doc, c'est quoi ce son ? »
											C'était la première fois qu'elle entendait
battre le cœur de son bébé.
											Ses yeux se sont éclairés de la même façon
que ceux de ma femme et les miens
											quand nous entendons battre
le cœur de notre bébé.
									","
											Aquí estaba yo,
											consultando a esta paciente que 
estaba en su segundo trimestre.
											Saqué el ultrasonido para 
controlar la salud del bebé,
											y ella nos empezó a contar historias
de sus dos primeros hijos,
											yo tenía la sonda en su vientre,
											y ella se paró en mitad de la frase.
											Giró hacia mí y dijo:
											""Doc, ¿qué es ese sonido?""
											Es la primera vez que había escuchado
el latido de su bebé.
											Y sus ojos se iluminaron del mismo modo
que mis ojos y los de mi mujer
											al escuchar el latido de nuestro hijo.
									","
											Ali estava eu,
											a observar aquela mulher
que estava no segundo trimestre.
											Puxei da sonda ultrassons
para observar o bebé
											e ela começou a contar histórias
sobre os dois primeiros filhos.
											Eu tinha a sonda ultrassons
em cima da barriga dela
											e ela parou a meio duma frase.
											Virou-se para mim e disse:
											""Doutor, que som é esse?""
											Era a primeira vez que ela ouvia
o bater do coração do bebé.
											Os olhos dela brilharam,
como os olhos da minha mulher e os meus
											quando ouvimos o bater do coração
do nosso bebé.
									","
											Ben de ordaydım,
											Hamileliğinin ilk 3 ayını doldurmuş
bu hastayı gördüm,
											ultrason aletiyle bebeğine baktım,
											bize ilk iki çocuğuyla ilgili
hikayeler anlatmaya başladı,
											ultrasonu karnında basılı tutmuştum,
											lafını yarıda kesti.
											Bana döndü ve şöyle dedi:
											''Doktor, bu ses ne?''
											Bir bebeğin kalbini ilk defa duymuştu.
											Gözleri tıpkı benim ve eşimin
bebeğimizin kalp atışını duyduğumuzda
											olduğu gibi ışıkla parladı.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
