fr,en,es,title,speaker,duration,tags
"
											Sur le devant, il y a 10 fermes l'un après l'autre le long de la base des montagnes
											qui utilisent l'eau des montagnes.
											En fait, il y a des puits artésiens où l'eau jaillit dans l'air.
											Une des fermes est appelé le Kirkeby Ranch,
											et je vous y amènerai dans une minute.
											C'est une très belle ferme.
											De la luzerne et du bétail, gérée par Paul et Ronnie Brenham,
											et c'est vraiment idyllique. C'est aussi un travail dur.
											Et la plupart de ces fermes ont des difficultés à se maintenir.
											Ça c'est leur vue vers l'ouest de la chaîne de Schell Creek.
											Et si vous allez à cette ligne d'arbres là-bas au fond,
											vous verrez à quoi ressemblait la vallée avant.
											Ce sont les genièvres des Montagnes Rocheuses qui sont là depuis des milliers d'années.
									","
											In the front, there are 10 ranches strung right along the base of the mountains
											using the water from the mountains.
											In fact, there are artesian wells where water springs right into the air.
											One of the ranches is called the Kirkeby Ranch,
											and I'll take you there for a minute.
											It's a very nice ranch.
											Alfalfa and cattle, run by Paul and Ronnie Brenham,
											and it's pretty idyllic. It's also hard work.
											And most of these ranches are having trouble keeping going.
											This is their view to the west of the Schell Creek range.
											And if you go out to that line of trees at the far end,
											you'll see what the valley used to look like.
											This is Rocky Mountain junipers that have been there for thousands of years.
									","
											Al frente hay 10 ranchos en la base de la montaña
											que usan el agua de las montañas.
											De hecho, hay pozos de los que brota agua al aire.
											Uno de los ranchos se llama Kirkeby
											y los llevaré allí un minuto.
											Es muy lindo.
											Alfalfa y ganado, administrado por Paul y Ronnie Brenham
											es bastante idílico. También es mucho trabajo.
											La mayoría de estos ranchos tiene problemas.
											Esta es la vista al oeste de la sierra Schell Creek.
											Y si vamos a esa línea de árboles a lo lejos,
											veremos como solía ser el valle.
											Estos enebros de las Rocallosas han estado allí miles de años.
									",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
","
","
",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
											Et un projet a émergé, où le Long Now cherche
											s'il serait possible d'acheter toute la vallée.
											parce que ces 10 fermes avec leurs 7 000 hectares
											dominent une vallée de 1 300 km carrés avec leurs pâturages et tout,
											et il y a une possibilité de tout acheter
											pour cinq millions de dollars et de la restaurer progressivement à sa condition sauvage,
											et de la remettre au Parc National,
											ce qui doublerait la superficie du Great Basin National Park. Ce serait génial.
									","
											And a scheme emerged that Long Now is looking to see
											if it might be possible to buy up the whole valley,
											because those 10 ranches with their 17,000 acres
											dominate a 500 square mile valley with their grazing allotments and so on, 

											and there's a possibility that you could get the whole thing
											for five million dollars and gradually restore it to its wild condition,
											and somewhere in the process turn it back over to the National Park,
											and it would double the size of Great Basin National Park. That would be swell.
									","
											Long Now comenzó a vislumbrar
											la posibilidad de comprar el valle completo
											porque esos 10 ranchos con sus 6900 hectáreas
											con sus parcelas de pastura ocupan un valle de 130 hectáreas
											y había una posibilidad de comprarlo todo
											en 5 millones de dólares para devolverlo gradualmente a su condición natural
											y en algún momento devolverlo al parque nacional,
											podría duplicar el tamaño del Parque Nacional de la Gran Cuenca. Sería aumentado.
									",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
","
","
",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
											Bien, regardons une dernière fois la montagne elle-même.
											L'expérience de l'horloge devrait être profonde,
											mais de l'extérieur elle doit être invisible.
											A la base des hautes falaises il y a une grotte naturelle.
											Elle n'est profonde que de 4 mètres, mais, si l'on l'approfondissait de l'intérieur?
											On creuserait de quelque part, qu'on ressortirait dedans et l'approfondirait.
											Et comme ça on pourrait avoir une entrée
											qui serait très rugueuse et étroite au début,
											et qui progressivement devient plus raffinée et puis vraiment exquise.
											Et cette roche prend un lustre parfait.
											On aurait une série de passages et de chambres polies là dedans
											qui finalement aboutiraient à l'horloge de 10 000 ans.
									","
											OK, let's take one more look at the mountain itself.
											The clock experience should be profound,
											but from the outside it should be invisible.
											Now, at the base of the high cliffs there's this natural cave.
											It's only about 12 feet deep, but what if it were deepened from inside?
											You excavated from somewhere, came up from inside and deepened it.
											And then you could have an entrance
											which was very rough and narrow as you first went in,
											that gradually becomes more refined and then actually quite exquisite.
											And this stone takes a perfect polish.
											You'd have a polished set of passages and chambers in there
											eventually leading to the 10,000 year clock.
									","
											Bueno, miremos nuevamente la montaña.
											La experiencia del reloj debería ser profunda
											pero desde afuera debería ser invisible.
											En la base del precipicio hay una gruta
											de unos 4 metros pero ¿y si fuera ahuecada desde adentro?
											Excabando desde algún lado, desde adentro.
											Se podría tener una entrada
											muy tosca y angosta al principio,
											gradualmente más refinada y luego muy exquisita.
											Esta piedra puede ser pulida perfectamente.
											Podría haber varios pasadizos y cámaras allí
											que finalmente conduzcan al reloj de los 10.000 años.
									",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
","
","
",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
											Et ce n'est pas une mine. Ce serait une évocation subtile
											de la structure essentielle de la montagne,
											et vous pourriez l'apprécier autant de l'intérieur que de l'extérieur.
											C'est de l'architecture qui n'est pas faite en construisant,
											mais en enlevant avec précaution.
											C'est donc cela ce que le montagne nous a appris.
											La plupart des merveilles de l'horloge
											on peut les emprunter des merveilles de la montagne.
											Tout ce que l'on doit faire c'est mettre l'accent sur ces caractéristiques spectaculaires et de se fondre en elles.
											Ce n'est pas une horloge dans une montagne — c'est une horloge montagne .
											Maintenant, les Indiens Tewa au Sud-ouest ont un adage
											pour ce qu'on doit faire quand on veut penser à long terme à propos de n'importe quoi.
											Ils disent: ""pin peya obe"" — bienvenus a la montagne.
									","
											And it's not a mine. This would be a nuanced evocation
											of the basic structure of the mountain,
											and you would be appreciating it as much from inside as you do from outside. 

											This is architecture not made by building,
											but by what you very carefully take away.
											So that's what the mountain taught us.
											Most of the amazingness of the clock
											we can borrow from the amazingness of the mountain.
											All we have to do is highlight its spectacular features and blend in with them.
											It's not a clock in a mountain — it's a mountain clock.
											Now, the Tewa Indians in the Southwest have a saying
											for what you need to do when you want to think long term about anything.
											They say, ""pin peya obe"" — welcome to the mountain.
									","
											No es una mina. Esto sería una evocación matizada
											de la estructura básica de la montaña,
											y se apreciaría tanto desde adentro como desde afuera.
											Esta arquitectura no se hace construyendo
											se hace con lo que cuidadosamente se quita.
											Eso es lo que nos enseñó la montaña.
											Mucho de lo asombroso del reloj
											se lo debe a lo asombroso de la montaña.
											Debemos resaltar lo que tiene de espectacular y complementarlo.
											No es un reloj en la montaña sino un reloj montaña.
											Los aborígenes tewa del sudoeste tienen un dicho
											sobre qué hacer cuando hay que pensar en el largo plazo.
											Dicen: ""pin peya obe"", bienvenido a la montaña.
									",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
","
","
",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
											Merci.
									","
											Thank you.
									","
											Gracias.
									",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
","
","
",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Aplausos)
									",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
"
","
","
",The Long Now,Stewart Brand,23:23,"architecture,art,design,future,technology"
