en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Now, why should it matter to you
if you're not an artist?
											Supposing you're an accountant
or an entrepreneur or a medic
											or a scientist:
											Should you care about women artists?
											Absolutely, you must,
											because as you can see
from the cave paintings,
											all civilizations,
											all of humanity
											have relied upon artists
to tell the human story,
											and if the human story
is finally told by men,
											take my word for it,
											it will be about men.
									","
											¿Por qué debería importarte
si no eres artista?
											Suponiendo que eres contador, 
o empresario, o doctor,
											o científico:
											¿Deberías interesarte
en artistas mujeres?
											Definitivamente sí, debes,
											porque como pueden ver 
en las pinturas rupestres,
											todas las civilizaciones,
											toda la humanidad,
											han confiado en que los artistas
cuenten la historia humana,
											y si la historia humana
sólo es narrada por varones,
											créanme,
											será sobre varones.
									","
											Mas o que é que isso interessa
a quem não é uma artista?
											Suponhamos que vocês sejam 
uma contadora, uma empresária,
											uma médica ou uma cientista.
											Devem importar-se
com as mulheres artistas?
											Evidentemente, devem.
											Pois, como veem 
nas pinturas rupestres,
											todas as civilizações,
											e toda a humanidade,
											têm-se baseado nos artistas
para contar a história da humanidade.
											Se a história humana
for contada por homens,
											podem acreditar,
											será só sobre os homens.
									","
											Pourquoi cela vous importerait-il,
si vous n'êtes pas un artiste ?
											Supposons que vous soyez comptable,
entrepreneur, infirmier
											ou scientifique :
											les droits des femmes artistes
vous concernent-ils ?
											Absolument,
											car comme vous pouvez le voir
dans les peintures des grottes,
											toutes les civilisations,
											toute l'humanité
											s'est fiée aux artistes
pour raconter l'histoire humaine
											et si l'histoire humaine
est racontée par des hommes,
											croyez-moi,
											il sera question d'hommes.
									","
											Şimdi, eğer sanatçı değilseniz bu
sizin için neden önemli olsun?
											Bir muhasebeci, girişimci, doktor 
ya da bilim insanı olduğunuzu
											farz edelim:
											Kadın sanatçılara önem vermeli misiniz?
											Kesinlikle evet.
											Çünkü mağaralardaki 
resimlerde gördüğümüz gibi;
											tüm medeniyetler,
											tüm insanlık,
											insanlığın hikâyesini anlatmada
sanatçılara güvenir
											ve eğer sonunda insanlığın hikâyesi 
erkekler tarafından anlatılırsa,
											sözüme güvenin;
											bu erkeklerle ilgili olur.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											So let's make a change.
											Let's make a change
to all our institutions,
											and not just in the West.
											Don't forget — this message
of incapability of women
											to hold creative genius
											is being told to girls and women
in Nigeria, in China, in Russia,
											in Indonesia.
											All over the world, girls
and women are being told
											that they can't finally hold the idea
of creative inspiration.
											And I want to ask you:
											Do you believe that?
											Do you believe that women
can be a creative genius?
									","
											Entonces, hagamos un cambio.
											Hagamos un cambio 
en nuestras instituciones,
											y no sólo en el Oeste.
											No lo olviden, este mensaje
sobre la inhabilidad de las mujeres
											para poseer el genio creativo
											se les inculca a niñas y mujeres 
en Nigeria, China, Russia,
											en Indonesia.
											En todo el mundo, a niñas 
y a mujeres se les dice
											que no poseen la idea
de la inspiración creativa.
											Quiero preguntarles:
											¿Uds. lo creen?
											¿Creen que las mujeres 
pueden ser genios creativos?
									","
											Então, vamos fazer uma mudança
											em todas as instituições,
											Não apenas no Ocidente.
											Não se esqueçam: essa mensagem
da incapacidade das mulheres,
											para ter um génio criativo,
											está a ser contada às mulheres e miúdas
											da Nigéria, da China,
da Rússia, e da Indonésia.
											Em todo o mundo, elas ouvem dizer
											que não podem aspirar
à ideia de inspiração criativa.
											Gostava de vos perguntar:
											Vocês acreditam nisto?
											Acreditam que as mulheres 
podem ser génios criativos?
									","
											Changeons les choses.
											Changeons les choses
dans nos institutions,
											pas seulement en Occident.
											N'oubliez pas — ce message
de l'incapacité des femmes
											d'être des génies créatifs
											est dit à des filles et femmes
au Nigeria, en Chine, en Russie
											et en Indonésie.
											Partout dans le monde,
on dit aux filles et femmes
											qu'elles ne peuvent pas détenir l'idée
de l'inspiration créative.
											Et je veux vous demander :
											le croyez-vous ?
											Croyez-vous que les femmes
peuvent être des génies créatifs ?
									","
											Öyleyse haydi bir değişiklik yapalım.
											Haydi tüm kurumlarımızda
değişiklik yaratalım
											ve sadece Batı'da değil.
											Unutmayın— kadınların yaratıcı
zekâya sahip olmadığı fikri
											kızlara her yerde anlatılıyor.
											Nijerya'da, Çin'de, Rusya'da,
											Endonezya'da.
											Tüm dünyada, kızlara ve kadınlara yaratıcı
											ilhama sahip olamayacakları 
fikri anlatılıyor.
											Size sormak istiyorum:
											Buna inanıyor musunuz?
											Kadınların yaratıcı dâhiler olabileceğine
inanıyor musunuz?
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Applause and cheers)
									","
											(Aplausos y ovación)
									","
											(Aplausos)
									","
											(Applaudissements et encouragements)
									","
											(Alkışlar ve tezahüratlar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Well then, please go forward,
											support women artists,
											buy their work,
											insist that their voices are heard,
											find platforms on which
their voices will be made.
											And remember this:
											that in a sense, if we're going
to get past this moment
											of a world where we know
that we are unequal,
											it's artists who have to imagine
a different world.
											And I'm calling on all artists,
women and men,
											to imagine a gender-equal world.
											Let's paint it. Let's draw it.
											Let's write about it. Let's film it.
											And if we could imagine it,
											then we would have the energy
and the stamina
											to work towards it.
									","
											Bueno, entonces continúen,
											apoyen a mujeres artistas,
											compren sus obras,
											insistan en que sus voces 
sean escuchadas,
											encuentren plataformas donde
ellas puedan expresar sus voces.

											Recuerden lo siguiente:
											si vamos a superar este momento
											donde sabemos que no hay igualdad,
											son los artistas los que deben
imaginar un mundo diferente.
											Exhorto a todos los artistas, 
mujeres y hombres,
											a imaginar un mundo 
con igualdad de género.
											Vamos a pintarlo. Vamos a dibujarlo.
											Escribamos sobre él. 
Hagamos un film.
											Si podemos imaginarlo,
											entonces tendremos la energía
y el vigor
											para trabajar hacia ello.
									","
											Então, por favor, vão em frente.
											Apoiem as mulheres artistas,
											comprem as suas obras,
											insistam para que as vozes delas
sejam ouvidas,
											encontrem plataformas 
em que apareçam as vozes delas.
											E lembrem-se disto:
											Em certo sentido, se quisermos
ultrapassar este momento,
											num mundo em que sabemos
que somos desiguais,
											são os artistas que têm
que imaginar um mundo diferente.
											E apelo a todos os artistas,
homens e mulheres,
											que imaginem um mundo
com igualdade de sexos.
											Vamos pintar isso, vamos desenhar isso,
											escrever sobre isso, filmar sobre isso.
											Se pudermos imaginá-lo,
											teremos a energia e a perseverança,
											para trabalhar com esse objetivo.
									","
											Dans ce cas, allez de l'avant,
											soutenez les femmes artistes,
											achetez leur travail,
											insistez pour que
leurs voix soient entendues,
											trouvez des plateformes
où leurs voix prendront forme.
											Souvenez-vous de ceci :
											d'une certaine façon, si nous voulons
dépasser ce moment
											où nous ne sommes pas égaux
dans le monde que nous connaissons,
											ce sont les artistes qui doivent
imaginer un autre monde.
											J'appelle tous les artistes,
hommes et femmes,
											à imaginer un monde
où il y a égalité des sexes.
											Peignons-le. Dessinons-le.
											Écrivons-le. Filmons-le.
											Si nous pouvions l'imaginer,
											nous aurions l'énergie et la persévérance
											de travailler dans cette direction.
									","
											O zaman, lütfen bir adım ileri çıkın.
											Kadın sanatçıları destekleyin.
											Onların eserlerini alın.
											Onların sesinin duyulmasında ısrarcı olun.
											Onlara seslerinin duyulabileceği
ortamlar sağlayın
											ve şunu hatırlayın:
											Yani eşit olmadığını
bildiğimiz bu dünyanın,
											bu dönemlerini aşacaksak;
											farklı bir dünyayı hayal edenler
sanatçılar olmalıdır.
											Ve tüm sanatçıları,
kadın ve erkek, cinsiyetlerin eşit
											olduğu bir dünya hayal etmeye
davet ediyorum.
											Haydi resmedelim. Haydi çizelim.
											Haydi yazalım. Haydi filmini yapalım.
											Ve eğer biz hayal edebilirsek,
											o zaman bunun için çalışacak enerjimiz
											ve dayanma gücümüz olacaktır.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											When I see this little girl,
											11,000 years ago,
											I want to know that the little girl now
											can stand there and think
she's entitled to her dreams,
											she's entitled to her destiny
											and she's entitled to speak
on behalf of the whole world,
											be recognized for it
											and applauded.
									","
											Cuando veo esta pequeña chica,
											de hace 11 000 años,
											me gustaría que estuviera ahí
											y pensar que tiene 
derecho a tener sueños,
											que tiene derecho a su destino
											y que tiene derecho a hablar 
en representación de todo el mundo,
											ser reconocida por ello
											y elogiada.
									","
											Quando vejo esta menina,
											de há 11 mil anos,
											eu quero saber se ela, hoje,
											poderia acreditar
que tem o direito de sonhar,
											que tem direito ao seu destino,
											tem o direito de falar
em nome do mundo inteiro,
											de ser reconhecida por isso,
											e ser aplaudida.
									","
											Quand je vois cette petite fille,
											il y a 11 000 ans,
											je veux savoir que la petite fille
											peut maintenant se tenir là et penser
qu'elle a le droit à ses rêves,
											qu'elle a le droit à son destin
											et qu'elle a le droit de parler
au nom du monde entier
											et d'être reconnue pour cela
											et applaudie.
									","
											Bu küçük kıza baktığımda,
											11.000 yıl önceki;
											şimdiki küçük kız orada durup
											hayallerinin efendisi olduğunu,
											kaderinin efendisi olduğunu
											ve dünya adına konuşmaya yetkisi
olduğunu, düşünsün istiyorum
											bu hakkın verileceğini
											ve alkışlanacağını.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											Thank you.
									","
											Gracias
									","
											Obrigada.
									","
											Merci.
									","
											Teşekkürler.
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
"
","
","
","
","
",Why women should tell the stories of humanity,Jude Kelly,13:22,"activism,children,communication,art,entertainment,humanity,gender equality,inequality,performance art,literature,motivation,social change,women,poetry,theater"
