en,pt,tr,fr,es,title,speaker,duration,tags
"
											But the bigger group, we stopped
to give him a chance.
											And he walked up to us and he said,
											""Hi, my name is Jake Green.
											I heard you on Christian
radio this morning,
											and God told me to bring you supplies.""
											He brought us water,
											he brought us granola,
											and he brought us tissue.
											And we needed tissue because
we had just walked through a nor'easter;
											it was 29 degrees,
it was sleeting on our faces.
											Our sneakers and our socks were frozen
and wet and frozen again.
											We needed that tissue more
than he could have possibly understood.
									","
											Mas nós parámos
para lhe dar uma oportunidade.
											Ele avançou para nós e disse:
											""Olá, chamo-me Jake Green.
											""Ouvi-vos na rádio cristã,
esta manhã
											""e Deus disse-me
para vos trazer mantimentos"".
											Levou-nos água,
											levou-nos cereais,
											e levou-nos roupas.
											Precisávamos de roupas porque 
tínhamos passado por uma tempestade;
											fazia -1 ºC e o granizo
caía na nossa cara.
											Os nossos ténis e as nossas meias
estavam geladas e molhadas.
											Precisávamos daquelas roupas
mais do que ele podia imaginar.
									","
											Geri kalanımız adama bir 
şans vermek için durduk.
											Adam bize doğru geldi 
ve şunu dedi;
											''Merhaba, benim adım Jake Green.
											Sizi bugün sabah
radyoda dinledim
											ve Tanrı bana size malzeme
getirmemi söyledi.''
											Adam bize su
											ve granola getirdi.
											Ayrıca mendil de verdi.
											Mendile çok ihtiyacımız vardı 
çünkü rüzgar bizi hırpalamıştı.
											29 dereceydi ve sulu kar 
yüzümüzden damlıyordu.
											Ayakkabılarımız ve çoraplarımız
bir donup bir ıslanıyordu.
											Onun düşünemeyeceği kadar 
çok mendile ihtiyacımız vardı.
									","
											Mais le plus grand groupe,
nous lui avons donné une chance.
											Il est venu nous dire :
											« Bonjour, je m'appelle Jake Green.
											Je vous ai entendues à la radio chrétienne
											et Dieu m'a dit de vous amener
des provisions. »
											Il nous a amené de l'eau,
											des céréales
											et des mouchoirs.
											Nous avions besoin de mouchoirs,
nous venions de traverser une tempête ;
											il faisait -2°C, nos visages
étaient couverts de neige.
											Nos chaussures et chaussettes
étaient glacées, mouillées et glacées.
											Nous avions plus besoin de mouchoirs
qu'il ne pouvait le comprendre.
									","
											Pero el grueso del grupo
nos paramos a ver qué quería.
											Se acercó a nosotras y nos dijo:
											""Hola, me llamo Jake Green.
											Les he escuchado esta mañana
en la radio cristiana
											y Dios me dijo
que les trajera provisiones"".
											Nos trajo agua,
											barras de cereales,
											y nos trajo papel higiénico.
											Y necesitábamos el papel porque
acabábamos de pasar por el noroeste;
											estábamos a un grado bajo cero, granizaba.
											Nuestras zapatillas y calcetines
estaban mojados y helados.
											Necesitábamos ese papel más
de lo que él podría imaginar.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											So on that day, in that moment,
											Jake Green renewed
my faith in God for sure,
											but he renewed my faith in humanity.
									","
											Naquele dia, naquele momento,
											Jake Green renovou
a minha fé em Deus, claro,
											mas renovou a minha fé na humanidade.
									","
											O gün, o anda,
											Jake Green tanrıya olan inancımı
kesin olarak pekiştirdi
											ama daha önemlisi insanlığa 
olan inancımı pekiştirdi.
									","
											Ce jour-là, à ce moment-là,
											Jake Green a certainement
ravivé ma foi en Dieu,
											mais il a ravivé ma foi en l'humanité.
									","
											Así que ese día, en ese momento,
											Jake Green sin duda renovó
mi fe en Dios,
											pero también renovó mi fe en la humanidad.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											We have a choice to make.
											In America, we can fall further
into the darkness of discord, or not.
											And I am here to tell you
											that the women of GirlTrek
are walking through the streets
											with a light that cannot be extinguished.
									","
											Temos uma escolha a fazer.
											Nos EUA, podemos afundar-nos
na escuridão da discórdia, ou não.
											Estou aqui para vos dizer
											que as mulheres da GirlTrek
passeiam pelas ruas
											com uma luz que ninguém pode apagar.
									","
											Yapmamız gereken bir seçim var.
											Amerikadaki fikir ayrılığının karanlığına
düşecek miyiz, düşmeyecek miyiz?
											Size şunu söylemeliyim.
											GirlTrek'in kadınları sokaklarda 
hiçbir zaman sönmeyecek
											bir ışık ile yürüyor.
									","
											Nous avons un choix à faire.
											En Amérique, nous pouvons sombrer plus
dans les ténèbres de la discorde ou pas.
											Je suis ici pour vous dire
											que les femmes de GirlTrek
marchent dans les rues
											avec une lumière
qui ne peut pas être éteinte.
									","
											Tenemos que elegir,
											en EE.UU., podemos caer
en la oscuridad de la discordia, o no.
											Y estoy aquí para contarles
											que las mujeres de GirlTrek
caminan por las calles
											con una luz que no se puede apagar.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											VG: They are also walking
through the streets with a mission
											as clear and as powerful
as the women who marched in Montgomery:
											that disease stops here,
											that trauma stops here.
											And with your support
											and in our ancestors' footsteps,
											these 10,000 newly trained activists
will launch the largest health revolution
											this country has ever seen.
											And they will return to their communities
and model the best of human flourishing.
											And we —
											we will all celebrate.
											Because like Jake Green understood,
											our fates are intertwined.
									","
											VG: Também caminham pelas ruas
com uma missão
											tão clara e tão poderosa
											como as mulheres que marcharam
até Montgomery:
											para que a doença pare aqui,
											para que o trauma pare aqui.
											Com o vosso apoio
											e na peugada das nossas antepassadas,
											estas 10 000 ativistas recém-formadas
desencadearão a maior revolução na saúde
											que este país já viu.
											Regressarão às suas comunidades
											e modelarão o melhor 
do florescimento humano.
											E todas nós festejaremos
											Porque, tal como Jake Green percebeu,
											os nossos destinos estão entrelaçados.
									","
											VG: Aynı zamanda Montgomery'de 
yürüyen o kadınlar kadar
											güçlü ve net bir misyonumuz var.
											Hastalıklar burada bitiyor.
											Travmalar sona eriyor.
											Sizin desteğinizle,
											atalarımızın izinde,
											yeni eğitilmiş bu 10.000 eylemci 
bu ülkenin görüp görebileceği
											en büyük sağlık devrimini yapacak.
											Topluluklarına dönüp insanlığın yeniden
doğuşuna bir model olacaklar.
											Bizler ise,
											hepimiz bunu kutlayacağız.
											Çünkü tıpkı Jake Green'in anladığı gibi,
											kaderlerimiz kesişti.
									","
											VG : Elles marchent aussi
dans les rues avec une mission
											aussi claire et forte que les femmes
qui ont marché à Montgomery :
											cette maladie s'arrête ici,
											ce traumatisme prend fin ici.
											Avec votre soutien
											et sur les traces de nos ancêtres,
											ces 10 000 activistes fraîchement formées
											lanceront la plus grande
révolution de santé
											que ce pays ait jamais vue.
											Elles retourneront dans leurs communautés
											et seront un modèle
du meilleur épanouissement humain.
											Et nous —
											nous célébrerons tous.
											Comme Jake Green l'a compris,
											nos destins sont étroitement liés.
									","
											VG: Caminan por las calles con una misión
											tan clara y poderosa como
las mujeres que marcharon a Montgomery:
											esta enfermedad se acaba aquí
											ese trauma se para aquí.
											Con su apoyo,
											siguiendo los pasos de nuestros ancestros
											estas 10 000 activistas recién formadas
lanzarán la mayor revolución sanitaria
											que este país haya visto.
											Y volverán a sus comunidades
y mostrarán lo mejor del ser humano.
											Y nosotros,
											lo celebraremos.
											Porque como Jake Green entendió
											nuestros destinos están entrelazados.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											Septima Clark once said,
											""The air has finally gotten to a place
where we can breathe it together.""
											And yet,
											the haunting last words of Eric Garner
were: ""I can't breathe.""
											And his daughter Erica
died at 27 years old,
											still seeking justice.
											So we —
											we're going to keep doing Septima's work
											until her words become reality,
											until Black women are no longer dying,
											until we can all breathe the air together.
									","
											Septima Clark disse um dia:
											""Finalmente, o ar chegou a um local
onde podemos respirá-lo todas juntas"".
											E, contudo,
											as últimas palavras de Eric Garner foram:
											""Não consigo respirar"".
											A filha dele, Erica, morreu aos 27 anos,
											sempre à procura de justiça.
											Por isso, nós vamos continuar
a fazer o trabalho de Septima,
											até as palavras dela
se tornarem realidade,
											até as mulheres negras
já não estiverem a morrer,
											até podermos respirar o ar todas juntas.
									","
											Septima Clark bir defa
şöyle söylemiş;
											''Sonunda hava hepimizin 
soluyabileceği bir yerde.''
											Fakat yine de,
											Eric Garner'ın akıldan çıkmayan son
sözleri ''Nefes alamıyorum.'' olmuştu.
											Kızı Erica, hala adaletin peşindeyken
											yirmi yedi yaşında öldü
											ve biz,
											onun sözlerinin gerçeğe dönüştüğü,
											siyahi kadınların artık ölmediği,
											hep birlikte rahatça nefes alıp 
verebileceğimiz ana kadar
											Septima Clark'ın izinden yürüyeceğiz.
									","
											Septima Clark a dit :
											« L'air est finalement à un endroit
où nous pouvons le respirer ensemble ».
											Et pourtant,
											les derniers mots lancinants d'Eric Garner
furent : « Je ne peux pas respirer. »
											Sa fille Erica est morte à 27 ans,
											toujours en quête de justice.
											Alors nous —
											nous allons poursuivre
le travail de Septima
											jusqu'à ce que ses mots
deviennent réalité,
											jusqu'à ce que les femmes noires
ne meurent plus,
											jusqu'à ce que nous puissions tous
respirer l'air ensemble.
									","
											Septima Clark dijo una vez:
											""El aire ha llegado a un punto
en el que todos podemos respirar juntos"".
											Y aun así,
											las últimas palabras agobiantes de
Eric Garner fueron: ""no puedo respirar"".
											Y su hija Erica murió a los 27 años,
											buscando aún justicia.
											Así que nosotras,
											vamos a seguir con el trabajo de Septima
											hasta que sus palabras sean una realidad,
											hasta que las mujeres negras
dejen de morir,
											hasta que todos podamos respirar juntos.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											Thank you.
									","
											Obrigada.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Gracias.
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
"
","
","
","
","
",The most powerful woman you've never heard of,T. Morgan Dixon and Vanessa Garrison,13:17,"activism,social change,history,women,inequality,community,race,gender,health,gender equality,society,Audacious Project"
