pt,tr,fr,title,speaker,duration,tags
"
											Tudo isto foi feito nos últimos dois anos.
											Mostrei-vos uma coisa
que demorou 20 anos a fazer.
											E isto é só uma parte do que se tem criado
											nos últimos anos.
											Do Brasil à Índia,
											México,
											Alabama,
											China,
											Israel,
											Palestina,
											Vietname.
											A idade média dos arquitetos
que se envolvem neste projeto
											é 32 anos — é a minha idade —
são jovens.
											Tenho de parar aqui,
porque o Arup já está aqui.
											Esta é a casa de banho
mais bem concebida do mundo.
											Se alguma vez forem à Índia,
usem esta casa de banho.
									","
											Yani bütün bunlar son iki senede yapıldı.
											Size yapımı 20 sene süren birşey göstermiştim.
											Bunlar da geçen birkaç sene içinde olan ve yapılan
											şeylerden sadece bazıları.
											Brezilya'dan Hindistan'a,
											Meksika'ya,
											Alabama'ya,
											Çin'e,
											İsrail'e,
											Filistin'e,
											Vietnam'a kadar.
											Bu projeye katılan tasarımcıların
											ortalama yaşı 32 — bu benim şu anki yaşım. Yani bu genç bir—
											Burada durmak zorundayım, çünkü Arup odada
											ve bu dünyada en iyi tasarlanmış tuvalet.
											Eğer Hindistan'a gidecek olursanız, bu tuvaleti kullanın.
									","
											Ceci a donc été fait durant les deux dernières années.
											Je vous ai montré quelque chose qui a demandé vingt ans pour être mis en place.
											Et voici juste une sélection de choses qui sont arrivées –
											qui ont été construites durant les deux dernières années.
											Du Brésil à l'Inde,
											au Mexique,
											en Alabama,
											en Chine,
											en Israël,
											en Palestine,
											au Vietnam.
											L'âge moyen d'un concepteur
											qui s'implique dans ce projet est de 32 ans – c'est mon âge. Donc c'est jeune –
											Je dois juste arrêter là, car Arup est dans la pièce
											et ce sont les toilettes les mieux conçues au monde.
											Si vous jamais un jour vous allez en Inde, utilisez ces toilettes.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Risos)
									","
											( Gülüşme )
									","
											(Rires)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Chris Luebkeman irá dizer-vos porquê.
											Tenho a certeza que era assim
que ele queria a festa, mas...
											mas o futuro não serão cidades
de arranha-céus como Nova Iorque,
											mas isto.
											Quando olham para isto,
vocês veem crise.
											O que eu vejo são muitos inventores.
											Um milhão de pessoas
vive na mais abjeta pobreza.
											Estamos sempre a ouvir falar nisso.
											Quatro mil milhões vivem em economia
em crescimento, mas frágeis.
											Uma em sete vive
em aldeamentos clandestinos.
											Se não fizermos nada em relação
à crise habitacional que se avizinha,
											dentro de 20 anos, uma em três pessoas
viverão num aldeamento clandestino
											ou num campo de refugiados.
											Olhem para a esquerda, para a direita:
um dos três estará lá.
											Como é que melhoramos as condições
de vida de 5 mil milhões de pessoas?
											Com 10 milhões de soluções.
									","
											Chris Luebkeman size neden olduğunu anlatacaktır.
											Eminim partiyi geçirmek istediği şekil buydu, fakat —
											fakat gelecek gökdelenli New York şehirlerinin olmayacak,
											bu olacak. Siz buna baktığınızda kriz görüyorsunuz.
											Benim gördüğüm şey ise birçok mucit.
											1 milyar insan sefil fakirlik içinde yaşıyor.
											Bunları devamlı duyuyoruz.
											4 milyar insan büyüyen fakat kırılgan ekonomilerde yaşıyor.
											Her yediden biri plansız yerleşimlerde yaşıyor.
											Bu iskan sorunu ile ilgili birşey yapmazsak olacak olan şey,
											20 sene içinde, her üç kişiden biri plansız yerleşim yerlerinde yaşıyor olacak,
											veya bir mülteci kampında. Sağına bak, soluna bak: biriniz orada olacak.
											5 milyar insanın yaşam standartlarını nasıl yükseltebiliriz?
											10 milyon çözüm ile.
									","
											Chris Luebkeman vous dira pourquoi.
											je suis certain que c'est la façon dont il voulait passer la fête, mais –
											mais le futur ne sera pas les cités de gratte-ciel comme New York,
											mais voilà. Lorsque vous regardez ceci vous voyez une crise.
											Ce que je vois c'est de nombreux, nombreux inventeurs.
											Un milliard de personnes vivent dans une pauvreté abjecte.
											Nous entendons parler d'eux tout le temps.
											Quatre milliards vivent dans une économie croissante mais fragile.
											Une personne sur sept vit dans des conditions précaires.
											Si nous ne faisons rien pour la crise des logements qui est sur le point d'arriver,
											dans vingt ans, une personne sur trois vivra dans des conditions précaires
											ou dans un camp de réfugiés. Regardez à votre gauche, regardez à votre droite : un de vous y sera.
											Comment élever le niveau de vie de cinq milliards de personnes?
											Avec dix millions de solutions.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Por isso, eu quero construir
uma comunidade que adote ativamente
											um ""design"" inovador e sustentável
											que melhore as condições de vida de todos.
									","
											Ben öyle bir topluluk oluşturmak istiyorum ki
											yenilikçi ve sürdürebilir tasarımI benimsemiş olsunlar
											herkesin yaşam koşullarını düzeltmek için.
									","
											Mon souhait est donc de développer une communauté qui adopte
											une conception innovante et durable
											afin d'améliorer les conditions de vie de chacun.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Chris Anderson: Espera.
É o que queres?
									","
											Chris Anderson: Bekle bir saniye. Bekle bir saniye. Bu senin dileğin mi şimdi?
									","
											CA : Attendez une seconde. Attendez une seconde. C'est votre souhait?
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											CS: É o que eu quero.
									","
											CS: Bu benim dileğim.
									","
											C'est mon souhait.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											CA: Isto é o que ele quer!
									","
											CA: Bu onun dileği!
									","
											C'est son souhait!
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Aplausos)
											[Quero construir uma comunidade
que adote ativamente
											[um ""design"" inovador e sustentável
que melhore as condições de vida de todos,]
									","
											( Alkış )
									","
											(Applaudissements)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Nós começámos Architecture for Humanity
com 700 dólares e um sítio web.
											Então Cris, não sei como,
decidiu dar-me 100 mil dólares.
											Então, porque não toda esta gente?
											A arquitetura de código aberto
é a resposta.
											Temos uma comunidade
de participantes muito diversa
											e não estamos só a falar
de inventores e de ""designers"",
											falamos também
do modelo de financiamento.
											O meu papel não é só o de arquiteto,
											é o de um vínculo entre o mundo
da arquitetura e o mundo humanitário.
											Precisamos de uma coisa
que me replique a nível mundial,
											porque há sete anos que não durmo.
									","
											İnsanlık için Mimari projesini 700 dolar ve bir web sayfası ile başlattık.
											Chris de bir şekilde bana 100.000 dolar vermeye karar verdi.
											Yani neden o kadar çok insan olmasın?
											Açık-Kaynak Mimari gidilmesi gereken yöndür.
											Çok çeşitli katılımcılardan oluşan bir cemiyetiniz var —
											ve sadece kaşifler ve tasarımcılardan bahsetmiyoruz,
											fonlama modelinden bahsediyoruz.
											Benim rolüm tasarımcı rolü değil,
											tasarım dünyası ile insani yardım dünyası arasında bir kanal rolü.
											Ve ihtiyacımız olan şey beni küresel çapta kopyalayacak bir şey,
											çünkü yedi senedir uyumuyorum.
									","
											Nous avons lancé Architecture for Humanity avec 700 dollars et un site internet.
											Donc Chris a en quelque sorte décidé de me donner 100 000 dollars.
											Alors pourquoi autant de gens ?
											L'architecture open-source est la voie à suivre.
											Vous avez une communauté de participants variés –
											et nous ne parlons pas seulement d'inventeurs et de concepteurs,
											mais nous parlons du modèle de financement.
											Mon rôle n'est pas celui de concepteur,
											c'est celui de lien entre le monde de la conception et celui de l'humanitaire.
											Et ce dont nous avons besoin c'est quelque chose qui reproduise ce lien dans son ensemble,
											parce que je n'ai pas dormi en sept ans.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Risos)
									","
											( Gülüşme )
									","
											(Rires)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Em segundo lugar, como será isso?
											Os arquitetos querem ajudar
a resolver crises humanitárias,
											mas não querem
que uma empresa ocidental qualquer
											se aproprie da sua ideia 
com fins lucrativos.
											Por isso, Creative Commons criou
a licença para países em desenvolvimento.
											Isso significa que um arquiteto pode...
											O projeto Siyathemba que vos mostrei
											foi o primeiro a construir-se
com uma licença Creative Commons.
											(Aplausos)
											Logo que esteja construído,
											qualquer pessoa em África,
ou qualquer país em desenvolvimento,
											pode levar os documentos da construção
e replicá-lo sem custos.
									","
											İkinci olarak, bu şey ne olacak?
											Tasarımcılar insani krizlere cevap vermek istiyor,
											ama batıda bir şirketin kendi fikirlerini
											alıp ondan kazanç sağlamasını istemiyor.
											Bunun için Creative Commons gelişmekte olan ülkeler lisansını geliştirdi.
											Bu demektir ki tasarımcı — gösterdiğim Ceatemba projesi
											Creative Commons lisansı olan ilk yapıydı.
											Bu inşa edildiği anda, Afrika'da ve bütün gelişmekte olan ülkelerde herkes
											yapı belgelerini / çizimlerini ücretsiz olarak alıp çoğaltabilir.
									","
											Deuxièmement, que sera cette chose?
											Les concepteurs veulent répondre aux problèmes liés à la crise humanitaire,
											mais ils ne veulent pas une quelconque entreprise dans l'Ouest
											qui prenne leurs idées et en tire basiquement des profits.
											Donc Creative Commons a développé la licence des nations en développement.
											Et ce que ça signifie c'est qu'un concepteur peut – le projet Siyathemba que j'ai montré était le
											tout premier bâtiment à avoir la license Creative Commons.
											Aussitôt que c'est construit, tout le monde en Afrique ou dans n'importe quelle nation en voie de développement
											peut prendre les documents de construction et le dupliquer gratuitement.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Aplausos)
									","
											( Alkış )
									","
											(Applaudissements)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Porque não dar aos arquitetos
a oportunidade de fazer isto,
											mas protegendo também os seus direitos?
											Queremos uma comunidade
onde se possam carregar ideias,
											e que essas ideias possam ser testadas
em terramotos, inundações,
											em todos os tipos de ambientes difíceis.
											Isto é importante porque não quero esperar
pelo próximo Katrina
											para saber se a minha casa funciona.
											Será demasiado tarde.
Precisamos de fazer isso agora.
											Fazendo-o globalmente.
											Quero que isto funcione em muitos idiomas.
											Quando se pensa na cara de um arquiteto,
vê-se um tipo branco, de cabelo grisalho.
											Eu não vejo isso.
Eu vejo o rosto do mundo.
											Por isso quero que toda a gente do planeta
											possa fazer parte deste ""design""
e desenvolvimento.
											A ideia de concursos
surgidos de necessidades
											— o Prémio X para os outros 98%,
se quiserem chamar-lhe assim.
									","
											Yani neden tasarımcıları bunu yapma fırsatını vermeyelim,
											ve aynı zamanda haklarını korumayalım?
											Fikirlerinizi yükleyebileceğiniz bir topluluk / ortam istiyoruz
											ve bu fikirler depremlerde, sellerdeö her türlü sert çevre şartlarında
											test edilebilir. Bunun önemli olmasının sebebi şu:
											evimin çalışıp çalışmadığını öğgrenmek için bir sonraki Katrina'yı beklemek istemiyorum.
											Bu çok geç. Bunu şimdi yapmalıyız.
											Bunu küresel olarak yapmalıyız.
											Ve ben bunun birçok dilde çalışmasını istiyorum.
											Bir mimarın yüzüne bakınca, genelde insanlar gri-saçlı beyaz bir adam düşünürler.
											Ben bunu görmüyorum. Ben dünyanın yüzünü görüyorum.
											Yani dünyanın her yerinden herkesin,
											bu tasarım ve gelişimin bir parçası olabilmesini istiyorum.
											İhtiyaç temelli yarışmalar fikri — geri kalan yüzde 98 için X ödülü,
											eğer böyle demek isterseniz.
									","
											Alors pourquoi ne pas donner aux concepteurs l'opportunité de faire ça,
											tout en protégeant leurs droits, hein ?
											Nous voulons avoir une communauté dans laquelle vous pouvez injecter des idées,
											et ces idées peuvent être testées lors de tremblements de terre, d'inondations,
											ou dans toutes sortes d'environnements austères. La raison importante c'est
											que je ne veux pas attendre le prochain Katrina pour savoir si ma maison tiendra.
											C'est trop tard. Nous devons le savoir maintenant.
											Et donc faire ça globalement.
											De plus je veux que tout ça fonctionne de manière multilingue.
											Lorsque vous regardez le visage d'un architecte, la plupart des gens voient un homme blanc aux cheveux grisonnants.
											Ce n'est pas ce que je vois. Je vois le visage du monde.
											Et donc je veux que chacun sur cette planète
											puisse faire partie de cette conception et de ce développement.
											L'idée d'une compétition basée sur les besoin – Xe prix pour les autres 98 %,
											si vous voulez l'appeler comme ça.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Também queremos procurar
formas de encontrar
											e de reunir parceiros de financiamento.
											E a ideia de integrar fabricantes
— laboratórios em cada país.
											Quando ouvi falar
no portátil de 100 dólares
											e como vai educar todas as crianças
											— educar cada ""designer"" no mundo.
											Pôr um em cada favela,
em cada bairro de barracas,
											porque sabemos
que a inovação irá acontecer.
											E eu preciso de saber.
É a chamada transferência.
											Falamos de transferência de tecnologias.
											Eu escrevo com Worldchanging.
											Aquilo de que temos falado
											é que eu aprendi muito mais
no terreno do que aqui.
											Então, vamos recolher essas ideias,
adaptá-las e usá-las.
											Estas ideias devem ser adaptáveis,
											devem ter potencial para evoluir,
											deviam ser desenvolvidas
por todos os países do mundo,
											e ser úteis a todas as nações do mundo.
											O que é que é preciso?
									","
											Aynı anda bağlantılar kurmanın ve finansman ortaklarını
											bir araya getirmenin yollarını arıyoruz.
											Üreticileri de entegre etme fikri — her ülkeden imal laboratuvarları.
											100 dolar bilgisayarını duyunca
											ve nasıl her çocuğu eğiteceğini,
											dünyadaki her tasarımcıyı eğitecek. Her favelaya bir tane koyun,
											her gecekondu bölgesine, çünkü şunu bilin ki,
											yenilik gerçekleşecektir.
											Ve benim bunu bilmem gerekir. Buna geri sıçrama diyorlar.
											Leapfrog teknolojilerinden bahsediyoruz. Ben Worldchangind'de yazıyorum,
											ve devamlı üzerinde konuştuğumuz konu şu,
											Arazide burada öğrendiklerimin hepsinden daha fazlasını öğreniyorum.
											Yani bu fikirleri alalım, uyarlayalım ve sonra kullanabilelim.
											Bu fikirlerin uyarlanabilir olması gerekiyor,
											gelişme potansiyellerinin olması gerekiyor,
											dünyadaki her millet tarafından geliştirilmeleri gerekiyor
											ve her millet için faydalı olmaları gerekiyor. Peki bunun için ne mi gerekecek?
									","
											Nous voulons aussi chercher des moyens de faire correspondre
											et de mettre ensemble des partenaires.
											L'idée de fabricants pour l'intégration – des laboratoires fabuleux dans chaque pays.
											Lorsque j'ai entendu parler des ordinateurs portables à 100 dollars
											qui vont éduquer tous les enfants,
											et éduquer tous les concepteurs dans le monde. Mettez en un dans chaque favela,
											dans chaque taudis, parce que vous savez quoi ?
											L'innovation viendra.
											De plus je dois connaitre ça. C'est appelé le saut dans le temps.
											Nous parlons de technologies qui progressent par bonds. J'écris en accord avec les changements du monde,
											et la chose dont nous avons parlé est,
											que j'apprends plus sur le terrain que je n'ai jamais appris ici.
											Prenons ces idées, adaptons-les et nous pourrons les utiliser.
											Ces idées sont supposées être adaptables,
											elles ont le droit d'être – elles devraient avoir le potentiel d'évoluer,
											elles devraient être développées par chaque nation dans le monde
											et elles sont utiles à chaque nation dans le monde. Qu'est-ce que ça prendra ?
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Devia haver uma folha.
											Não tenho tempo para ler isto,
porque vão-me expulsar daqui.
									","
											Burada bir sayfa olacaktı. Bunu okumaya vaktim yok,
											yoksa buradan sürükleneceğim.
									","
											Il devrait y avoir une feuille. Je n'ai pas le temps de lire ça,
											parce que je vais me faire sortir de force.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											CA: Deixe aí um segundo.
									","
											CA: Birkaç saniye kalsın orada.
									","
											CA : Continuons quelques minutes.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											CS: O que é que é preciso? 
Vocês são inteligentes.
											Vamos precisar de muitos
recursos informáticos,
											porque quero
que qualquer computador no mundo
											se possa ligar ao sistema
											e consiga não só participar
no desenvolvimento destes projetos,
											mas utilizar os projetos.
											Também quero um processo
de revisão dos projetos.
											Quero que cada engenheiro Arup
no mundo verifique e se certifique
											que estamos a construir coisas
que se mantém de pé
											porque estes tipos
são os melhores do mundo.
									","
											CS: Ne mi gerektirecek? Siz zeki insanlarsınız.
											Oldukça çok hesap gücü gerektirecek, çünkü ben bunun —
											Dünyanın her yerindeki her bilgisayar sistem bağlanabilsin istiyorum.
											Ve bu tasarımları geliştirmeye katılmanın yanında,
											tasarımları kullanabilsin de. Bu tasarımların gözden geçirilmesi için bir yöntem de.
											Dünyadaki her Arup mühendisinin kontrol edip
											ayakta duracak şeyler yaptığımızı garantilemelerini istiyorum,
											çünkü bu insanlar dünyada alanlarının en iyileri.
									","
											CS : Bien, qu'est-ce que ça prendra ? Vous êtes intelligents les gars.
											Donc ça va demander une grande capacité de calcul, parce que je veux que ceci –
											je veux concrétiser l'idée que chaque ordinateur partout dans le monde puisse le connecter au système
											et soit capable non seulement de participer au développement de toutes ces conceptions,
											mais puisse aussi utiliser ces conceptions. J'aimerais également un moyen de revoir les conceptions.
											Je veux que chaque ingénieur Arup dans le monde puisse vérifier
											et s'assurer que nous sommes en train de faire des choses qui tiennent la route,
											parce que ces gars sont les meilleurs dans le monde. Branchez.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Devo salientar que tenho dois portáteis
e um deles está aqui
											e tem 3000 projetos armazenados.
											Se deixar cair esse portátil,
o que é que acontece?
											Por isso é importante
ter essas ideias validadas, colocadas aí,
											fáceis de utilizar, fáceis de aceder.
											A minha mãe disse um dia:
											""Não há nada pior que ser só garganta
sem pôr as mãos na massa"".
									","
											İşte ben bunları istiyorum — şunu belirtmeliyim ki,
											İki tane dizüstü bilgisayarım var, biri şurada
											ve içinde 3000 tane tasarım var. Onu düşürürsem ne olur?
											Bu denenmiş fikirleri ortalığa/açığa koymak önemli,
											kolay kullanılabilir, kolay ulaşılabilir.
											Annem bir keresinde dedi ki, 'lafla peynir gemisi yürümez' (yaklaşık manasıyla).
									","
											Donc vous savez que je veux – et je devrais juste noter
											que j'ai deux ordinateurs portables et que l'un d'eux est ici
											et contient 3000 conceptions. Si je lâche ce portable que va-t-il arriver ?
											Il est donc important d'avoir ces idées testées placées ici,
											facilement utilisables, facilement accessibles.
											Ma mère m'a dit une fois, il n'y a rien de pire que d'avoir une grande gueule et rien dans le pantalon.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Risos)
									","
											( Gülüşme )
									","
											(Rires)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Estou farto de falar
sobre fazer mudanças.
											Só se fazem mudanças, fazendo-as.
											Mudámos as diretivas da FEMA.
Mudámos a política pública.
											Mudámos a resposta internacional
— baseada em construir coisas.
											Para mim, é importante
criar um canal para a inovação,
											ou seja, inovação livre.
											Pensem em cultura livre
— isto é inovação livre.
											Alguém disse isto há uns anos:
											Darei pontos a quem o souber,
											acho que este homem
estava 25 anos adiantado,
											por isso façamo-lo.
									","
											Değişim getirmeyi konuşmaktan sıkıldım artık.
											Sadece yaparak gerçekleştirebilirsin.
											FEMA zönetmeliğini değiştirdik. Kamu politikasını değiştirdik.
											Uluslararası tepkileri değiştirdik — birşeyleri inşa ederek.
											Yani benim için yenilikler için gerçek bir kanal oluşturmak,
											ve bunun özgür bir yenilik olması önemli.
											Özgür kültür düşünün — bu özgür yenilik.
											Birisi bunu birkaç sene önce söyledi.
											Bunu bilenlere puan vereceğim,
											Belki de adam 25 sene erkendi, yani haydi yapalım.
									","
											J'en ai marre de parler du fait de changer les choses.
											On ne le fait vraiment qu'en agissant.
											Nous avons changé les lignes directrices de la FEMA. Nous avons changé la politique publique.
											Nous avons changé la réponse internationale – basé sur la construction.
											Donc pour moi, c'est important que nous créions une ouverture réelle
											pour l'innovation, et ça c'est l'innovation libre.
											Penser aux cultures libres – c'est l'innovation libre.
											Quelqu'un l'a dit il y a deux-trois ans.
											Je donnerai des points à ceux qui la connaissent,
											je pense que cet homme était en avance d'environ 25 ans, donc agissons.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Obrigado.
									","
											Teşekkürler.
									","
											Merci
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Aplausos)
									","
											( Alkış )
									","
											(Applaudissements)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
