fr,tr,de,es,title,speaker,duration,tags
"
											Bon, vous avez vu des vidéos comme celle-ci à la télévision,
											et c'est très intimidant, et je crois que cela donne une mauvaise impression des requins.
											Les requins sont en fait des animaux peu dangereux
											et c'est pourquoi nous n'étions pas bien inquiets, pourquoi nous plaisantions à cet endroit.
											Plus de gens sont tués par les porcs, plus de personnes sont tuées par la foudre,
											plus de personnes sont tuées pendant des matchs de football en Angleterre.
											Il y a beaucoup d'autres façons de mourir.
											Et je n'invente rien.
											Noix de coco! Vous avez plus de risque de vous faire tuer par une noix de coco que par un requin.
											Donc, les requins ne sont pas aussi dangereux que la plupart des gens le racontent.
									","
											Şimdi, TV'de bunun gibi bir sürü video gördünüz,
											ve çok korkutuculardı, ve ben bunların köpek balıklarıyla ilgili yanlış bir izlenim verdiğini düşünüyorum.
											Köpek balıkları aslında çok tehlikeli hayvanlar değildir;
											bundan dolayı çok endişelenmemiştik ve aşağıda şakalar yapıp duruyorduk.
											Daha fazla insan domuzlar tarafından, yıldırım düşmesinden ölüyor;
											İngiltere futbol maçlarında daha fazla insan ölüyor.
											Ölebileceğiniz başka bir sürü şey var.
											Ve bunları kafamdan uydurmuyorum.
											Hindistan cevizleri! Bir hindistan cevizi yüzünden ölmeniz bir köpek balığı yüzünden ölmenizden daha mümkün.
											Yani köpek balıkları bir çok insanın düşündüğü kadar tehlikeli değil.
									","
											Sie haben sicherlich schon viele solcher Videos im Fernsehen gesehen.
											Das schüchtert sehr ein, und gibt die falsche Vorstellung von Haien, finde ich.
											Haie sind eigentlich keine sehr gefährlichen Tiere
											und daher waren wir auch nicht sehr besorgt und haben Späße gemacht.
											Mehr Menschen werden von Schweinen getötet, oder von Blitzen,
											und mehr Menschen werden auf Fußballspielen in England getötet.
											Es gibt eine Menge anderer Arten zu sterben.
											Und ich denk mir das nicht aus.
											Kokosnüsse! Es ist wahrscheinlicher, durch eine Kokosnuss zu sterben, als durch einen Hai.
											Haie sind also nicht ganz so gefährlich, wie die meisten Leute sie darstellen.
									","
											Ahora, han visto muchos videos como este en la TV
											y es intimidante y creo que da una impresión equivocada acerca de los tiburones.
											De hecho, los tiburones no son animales muy peligrosos
											y por eso no estábamos muy preocupados, por eso estábamos bromeando.
											Los cerdos matan más gente, los rayos eléctricos matan más gente,
											más gente muere en partidos de fútbol en Inglaterra.
											Hay muchas otras maneras en que puedes morir.
											Y no estoy inventando nada de esto.
											¡Cocos! Es más probable que te mate un coco que un tiburón.
											Así que los tiburones no son tan peligrosos como la gente cree.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Maintenant, je ne sais pas si vous lisez ""U.S. News and World Report"" —
											j'ai obtenu un numéro récent.
											Il y a une série d'articles en couverture sur les grands explorateurs de notre temps.
											Le dernier article est intitulé «Pas de nouvelles frontières».
											Il pose la question oui ou non existe-il encore de nouvelles frontières,
											y a t-il de réelles découvertes fondamentales qui peuvent encore être faites.
											Et ceci est ma ligne préférée de l'article.
											En tant que dingue de poisson, je dois en rire, parce que vous savez qu'ils ne nous appellent pas les dingues de poissons pour rien,
											la découverte d'une épine dorsale nouvelle sur un guppy nous passionne réellement.
											Mais, c'est beaucoup plus que cela.
											Et, je veux vous montrer quelques-uns des guppys que nous avons découverts au fil des ans.
									","
											Şimdi, ""U.S. News and World Report"" alanınız var mı bilmiyorum —
											Ben son sayısını aldım.
											Kapak konusu zamanımızın büyük kâşifleriyle ilgiliydi.
											Son makale, başlığı ""Keşfedilecek Yeni Alan Yok"" olan bir makaleydi.
											Keşfedilecek yeni bilimsel alanların olup olmadığını,
											hala yapılabilecek gerçek, esaslı, çetin ceviz keşiflerin olup olmadığını tartışıyordu.
											Ve makaledeki en sevdiğim cümle buydu. (Slayt:""Bilimde...'keşif', sırt yüzgecinde fazladan omurgası olan bir gupi (Ç.N.süs balığı; lepistes) bulmak anlamına gelebilir"")
											Bir balık delisi olarak gülmem lâzım çünkü ,biliyorsunuz, bize boşuna ""balık delisi"" demiyorlar.
											Biz gerçekten gupide yeni bir sırt omurgası bulmakla ilgili heyecanlanırız.
											Ama bundan çok daha fazlası var.
											Ve size yıllardır bulduğumuz gupilerden bazılarını göstermek istiyorum.
									","
											Ich weiß ja nicht, ob Sie ""US News and World Report"" lesen –
											ich habe die aktuelle Ausgabe.
											Die Titelstory dreht sich um die großen zeitgenössischen Forscher.
											Der letzte Artikel ist mit ""Keine neuen Grenzen"" übertitelt.
											Er stellt die Frage, ob es noch wahre neue Grenzen gibt,
											ob noch wahrhaftige, bahnbrechende Entdeckungen zu machen sind.
											Und das hier ist meine liebste Zeile aus dem Artikel.
											Als Fisch-Fan muss ich lachen, uns nennt man ja nicht umsonst so –
											wir sind superaufgeregt, wenn wir einen Guppy mit einem neuen Rückenwirbel finden.
											Aber da gibt es noch so viel mehr.
											Und ich möchte Ihnen ein paar Guppies zeigen, die wir über die Jahre gefunden haben.
									","
											No sé si alguno de ustedes recibe el U.S. News and World Report;
											yo recibí la última edición.
											La portada es una historia sobre los grandes exploradores de nuestro tiempo.
											El artículo final se titula ""No Hay Nuevas Fronteras"".
											Se cuestiona si es que quedan nuevas fronteras allá afuera,
											si es que existe alguna frontera real, efectiva y sólida por descubrir.
											Y esta es mi línea favorita del artículo.
											Y tengo que reírme porque saben que por algo nos llaman locos por los peces,
											porque los locos por los peces realmente nos excitamos cuando encontramos un guppy (o pez millón) con una nueva espina dorsal.
											Pero es mucho más que eso.
											Y quiero mostrarles unos pocos guppys que hemos ido encontrando con el tiempo.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Celui-ci est, vous voyez, d'une laideur remarquable.
											Même si vous ignorez la valeur scientifique de cette chose,
											regardez seulement sa valeur monétaire.
											Un couple d'entre eux a fini par être vendu sur le marché des aquariums au Japon,
											où ils ont été vendus 15.000 dollars chacun.
											C'est un demi-million de dollars la livre.
									","
											Bu — ne kadar çirkin görüyorsunuz.
											Bu olayın bilimsel değerini göz ardı etseniz bile
											sadece parasal değerine bir bakın.
											Bunlarda birkaçı akvaryum ticaretiyle Japonya'ya satıldı,
											ve bir tanesini 15 bin dolara sattılar.
											Yani yarım kilosu yarım milyon dolar demektir.
									","
											Dieser hier – na Sie sehen ja, wie hässlich er ist.
											Selbst wenn man den wissenschaftlichen Wert dieses Fisches ignoriert,
											denken Sie mal über den Geldwert nach.
											Ein paar davon wurden durch den Aquaristikhandel nach Japan verkauft,
											wo sie für 15.000 Dollar pro Stück verkauft wurden.
											Das ist eine halbe Million Dollar pro Pfund.
									","
											Este, bueno, se puede ver lo feo que es.
											Incluso si ignoran su valor científico,
											vean el valor monetario que puede tener.
											Un par de estos terminaron siendo vendidos a Japón a través del mercado de acuarios
											por 15 mil dólares cada uno.
											Equivale como a un millón de dólares el kilo.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Voici une nouvelle espèce de poisson ange que nous avons découverte.
											Celui-ci nous l'avons découvert à l'époque des plongées à l’air, les mauvais jours des plongées à l'air,
											comme nous avions coutume de dire quand nous faisions ce genre de plongées à l'air,
											nous étions à 110 mètres.
											Et je me souviens d'être rentré d'une de ces plongées profondes, et j'étais dans le brouillard,
											et la narcose prend un peu de temps, vous savez, pour se dissiper.
											C'est un peu comme le dégrisement.
											Et j'ai eu ce vague souvenir de voir ces poissons jaunes avec une tache noire,
											et j'ai pensé, ""Oh, mince. J'aurais dû en prendre un.
											Je crois que c'est une nouvelle espèce. ""
											Et puis, finalement, je suis allé voir dans mon seau.
											Effectivement, j'en avais attrapé un — j'avais juste complètement oublié que je l'avais fait.
											Donc nous avons décidé de nommer celui-ci ""Centropyge narcosis"".
											C'est donc devenu son nom scientifique officiel,
											en référence à son habitude de loger en profondeur.
									","
											Keşfettiğimiz başka bir melek balığı.
											Bunu ilk ""havalı günler""imizde keşfetmiştik, kötü eski ""havalı günler""de,
											hava ile daldığımız günler için böyle derdik,
											110 metredeydik.
											Ve bu derin dalışların birinden çıkışımızı hatırlıyorum, biraz donuklaşmıştım,
											narkoz etkisinin geçmesi biraz zaman alır,
											Ayılmak gibi bir şey.
											Ve gördüğüm siyah noktalı sarı bir balığı hayal meyal hatırladım,
											ve ""Kahretsin, bir tane yakalamalıydım,
											sanırım yeni bir tür."" diye aklımdan geçirdim.
											Ve sonra, son olarak, dönüp kovama baktım.
											Belli ki bir tane yakalamışım — Yakaladığımı tamamen unutmuşum.
											Ve buna ""Centropyge narcosis"" (Ç.N. narkoz melek balığı) adını vermeye karar verdik.
											Yani bu, resmi bilimsel adı,
											derinde konaklama özelliğine referans veriyor.
									","
											Hier ist ein neuer Kaiserfisch, den wir entdeckt haben.
											Den entdeckten wir eigentlich zuerst in den schlechten, alten Pressluftzeiten,
											wie wir gerne sagen, also als wir noch mit Pressluft tauchten.
											Wir waren auf 110 Meter.
											Und ich kann mich noch erinnern, wie ich von einem dieser Tauchgänge hochkam,
											und alles war vernebelt, denn der Tiefenrausch verfliegt erst nach einer Weile,
											das ist wie ausnüchtern.
											Und ich hatte diese verwaschene Erinnerung an gelbe Fische mit einem schwarzen Punkt
											und dachte mir, ""Mist, hätte ich mal einen mitgebracht.
											Ich glaube, das ist eine neue Spezies.""
											Und nach einer Weile schaute ich in mein Eimerchen –
											und hatte doch tatsächlich einen gefangen und es total vergessen. (Lachen)
											Wir beschlossen also, ihm den Namen Centropyge Narcosis zu geben.
											Das ist also sein offizieller wissenschaftlicher Name,
											und erinnert an die Tiefen, in denen er vorkommt.
									","
											Aquí tenemos otro pez ángel que descubrimos.
											De hecho habíamos descubierto este en los tiempos del aire, los malos y viejos tiempos del aire,
											así recordamos cuando hacíamos este tipo de buceo con aire
											y estábamos a 110 metros.
											Y recuerdo subir de uno de estos buceos profundos y tener esta neblina
											y la narcosis, entienden, demora un rato en disiparse.
											Es como volver a estar sobrio.
											Y recordaba vagamente haber visto unos peces amarillos con un punto negro
											y pensé: ""Maldición, debí haber agarrado uno.
											Creo que eran una nueva especie"".
											Y eventualmente me puse a mirar en mi balde.
											Por supuesto, tenía uno... sólo que lo había olvidado completamente.
											Así que decidimos nombrarlo Centropyge narcosis.
											Y ese es su nombre científico oficial
											dado que habita en lo profundo.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Celui-là aussi est intéressant.
											Quand nous l'avons trouvé, nous n'étions pas bien sûr de la famille d'appartenance de cette chose,
											donc nous l'avons appelé le poisson du Dr. Seuss,
											parce qu'il semblait sortir d'un de ses livres.
									","
											Bu da başka bir harika balık.
											İlk bulduğumuzda hangi familyadan olduğundan bile emin değildik;
											böylece sadece Dr. Seuss balığı dedik;
											çünkü o kitapların birindeki bir şey gibiydi.
									","
											Hier ist noch ein toller.
											Als wir ihn fanden, waren wir zunächst nicht einmal sicher, zu welcher Familie er gehört,
											also nannten wir ihn Dr.-Seuss-Fisch [nach dem Kinderbuchautor],
											weil er so aussah, als käme er aus einem seiner Bücher.
									","
											Y este es otro genial.
											Cuando lo vimos por primera vez no sabíamos a qué familia pertenecía
											así que sólo lo llamamos pez Dr. Seuss
											porque parecía salido de uno de sus libros.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Maintenant, celui-là est vraiment cool.
											Si vous allez en Papouasie-Nouvelle-Guinée, et descendez à 90 mètres,
											vous allez voir ces gros monticules.
											Et c'est un peu difficile à voir, mais ils font environ —
											oh, deux mètres de diamètre.
											Si vous regardez attentivement, vous verrez qu'il y a un petit poisson blanc,
											un petit poisson blanc et gris qui traîne près d'eux.
											Eh bien, il s'avère que c'est ce poisson blanc qui construit ces monticules géants,
											un caillou à la fois.
											C'est vraiment extraordinaire de voir quelque chose comme cela.
											Il ne s'agit pas seulement de nouvelles espèces, c'est un comportement nouveau, c'est une nouvelle écologie c'est plein de nouvelles choses.
									","
											Şimdi, bu oldukça başarılı.
											Papua Yeni Gine'ye gidip 90 metre su altına inerseniz
											bu büyük tepecikleri görürsünüz.
											Burada görmek zor olabilir fakat
											çapları birkaç metreyi bulur.
											Daha yakından bakarsanız, küçük beyaz bir balık olduğunu görecekseniz,
											yakınlarda takılan küçük, beyaz ve gri bir balık.
											Öyle görünüyor ki bu büyük tepecikleri bu balık yapıyor.
											Her seferinde bir çakıl taşıyla.
											Böyle bir şey bulmak gerçekten olağandışı.
											Sadece yeni bir tür değil, yeni bir davranış, yeni bir ekoloji, bir sürü yeni şey.
									","
											Und der hier ist interessant.
											Wenn Sie nach Papua, Neu-Guinea gehen und circa 90m runter,
											sehen Sie riesige Hügel da unten.
											Das ist vielleicht schwer zu erkennen, aber sie sind ungefähr –
											na ja, ein paar Meter groß.
											Wenn Sie genau hinschauen, sehen Sie hier
											einen kleinen weiß-grauer Fisch, der sich in der Nähe aufhält.
											Stellt sich doch heraus, dass dieser weiße Fisch die Hügel baut,
											ein Steinchen aufs andere.
											So ein Fund ist außerordentlich. Es sind nicht nur neue Spezies,
											sondern neue Verhaltensweisen, eine neue Ökologie, alles ist neu.
									","
											Ahora, este es interesante.
											Si vas a Papua, Nueva Guinea y bajas 90 metros
											vas a ver estos grandes montículos.
											Y puede ser difícil de ver, pero tienen como,
											mmm, como un par de metros de diámetro.
											Si los miras detenidamente verás un pequeño pez blanco,
											un pequeño pez gris y blanco que anda cerca de ellos.
											Bueno, resulta que estos pequeños peces construyen estos montículos,
											piedrecilla por piedrecilla.
											Es verdaderamente extraordinario descubrir algo como esto.
											No es sólo nuevas especies, es nuevo comportamiento, es nueva ecología, es todo tipo de cosas.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Donc, ce que je vais vous montrer maintenant, très rapidement,
											n'est qu'un échantillon de quelques-unes des nouvelles espèces, que nous avons découvertes.
											Non seulement le nombre d'espèces que nous avons découvertes est extraordinaire —
											même si, comme vous pouvez le voir, c'est assez impressionnant, ce n'est que la moitié de ce que nous avons trouvé —
											ce qui est extraordinaire c'est la rapidité avec laquelle nous les trouvons.
											Nous trouvons jusqu'à sept nouvelles espèces par heure passée au fond.
											Maintenant, si vous allez dans la jungle amazonienne et étudiez un arbre, vous obtiendrez un grand nombre d'insectes,
											mais pour les poissons, il n'y a nulle part dans le monde
											où vous pouvez trouver sept nouvelles espèces à l'heure.
											Donc, nous avons fait une approximation,
											et nous pouvons estimer qu'il y a de l'ordre de 2.000 à 2.500 nouvelles espèces
											uniquement dans l'océan Indo-Pacifique.
											Il y a seulement cinq à six mille espèces connues.
											Ainsi, un pourcentage très élevé de ce qui existe n'est pas réellement connu.
											Nous pensions connaître la diversité des poissons de récif, il est évident que non.
									","
											Şimdi size çok hızlıca göstereceğim şey
											bulduğumuz yeni türlerden bazılarının örnekleri.
											Sıradışı olan bulduğumuz türlerin sadece sayısı değil,
											—gördüğünüz gibi bunun da oldukça şaşırtıcı olmasına rağmen, bu bulduklarımızın sadece yarısı—
											asıl sıradışı olan bunları ne kadar çabuk bulduğumuz.
											O derinlikte geçirdiğimiz sürede saatte yedi yeni türe kadar çıkıyoruz.
											Şimdi, Amazon ormanlarına gider ve bir ağacı ilaçlarsanız bir sürü böcek elde edebilirsiniz
											ama balıklar için, dünyada saatte
											yedi yeni tür bulabileceğiniz başka bir yer yok.
											Şimdi, yuvarlak bir hesap yaptık
											ve tahmin ediyoruz ki sadece Hint Pasifiği'nde kabaca 2000 ilâ 2500 arasında
											yeni tür bulunmakta.
											Bilinen türlerin sayısı ise beş bin altı bin arasında.
											Yani varolan türlerin büyük bir yüzdesi bilinmiyor.
											Tüm resif balığı çeşitliliğinde biraz durumu kontrolümüze aldığımızı düşünüyorduk aslında öyle değilmiş.
									","
											Also möchte ich Ihnen jetzt noch ganz schnell
											ein paar der neuen Spezies zeigen die wir gefunden haben.
											Erstaunlich ist nicht nur die schiere Anzahl der gefundenen Spezies –
											obwohl die auch verblüffend ist, wie Sie sehen – das ist etwa die Hälfte unserer Funde –
											erstaunlich ist, wie schnell wir sie finden.
											Wir sind nun bei sieben neuen Arten pro Stunde, die wir da unten verbringen.
											Wenn Sie nun im Amazonasdschungel einen Baum begasen, kriegen Sie vielleicht viele Käfer,
											aber für Fische gibt's keinen anderen Ort auf der Welt,
											wo man pro Stunde sieben neue Arten findet.
											Wir haben ein paar Bierdeckelrechnungen gemacht,
											und aufgrund derer können wir zwischen 2.000 und 2.500 neue Spezies
											allein im Indisch-Pazifischen Ozean vorhersagen.
											Es gibt zur Zeit nur fünf- bis sechstausend bekannte Arten.
											Ein riesiger Anteil von allem Existierenden ist also unbekannt.
											Wir dachten, wir hätten die Fischvielfalt überschaut – offensichtlich nicht.
									","
											Entonces lo que les voy a mostrar muy, muy rápidamente
											es sólo una muestra de algunas de las especies que hemos descubierto.
											Lo que es extraordinario no es sólo la cantidad de especies que estamos encontrando,
											que como pueden ver, es de por sí increíble, -es sólo la mitad de lo que hemos encontrado-
											es aún más extraordinario cuán rápido las estamos encontrando.
											Estamos hallando 7 especies nuevas por hora que pasamos a esa profundidad.
											Si vas a la selva del Amazonas y revisas un árbol podrás encontrar muchos bichos
											pero para peces, no hay lugar en el mundo
											donde puedas encontrar 7 especies nuevas por hora.
											Así que hicimos unos cálculos aproximados
											y estimamos que probablemente haya de 2.000 a 2.500 nuevas especies
											solamente en el Indo-Pacífico.
											En este momento hay sólo entre 5 a 6 mil especies conocidas.
											Así que desconocemos un gran porcentaje de lo que hay allá afuera.
											Creíamos que ya dominábamos la diversidad de los peces de arrecifes, pero no es cierto.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Et je vais clore sur une note beaucoup plus sombre.
											Au début, je vous ai dit que j'allais vous montrer deux photos extraordinaires.
											Ceci est la seconde photo extraordinaire que je vais vous montrer.
											Celle-ci a été prise au moment exact où j'étais au fond, en train de filmer ces requins,
											cela a été pris exactement 90 mètres au-dessus de ma tête.
											Et la raison pour laquelle cette photo est extraordinaire
											est parce qu'elle capture un moment dans la toute dernière minute de vie d'une personne.
											Moins de 60 secondes après que cette photo ait été prise, ce mec est mort.
											Lorsque nous avons récupéré son corps, nous avons compris ce qui avait mal tourné.
											Il avait fait une erreur très simple.
											Il a tourné le mauvais robinet quand il a rempli son cylindre —
											il avait 80 pour cent d'oxygène dans sa bouteille quand il aurait dû en avoir 40.
											Il a eu une crise d'hyperoxie et il s'est noyé.
									","
											Çok iç karartıcı bir notla kapayacağım konuşmamı.
											Hatırlarsanız başlarken size iki sıradışı fotoğraf göstereceğimi söylemiştim.
											Bu, göstereceğim ikinci sıradışı fotoğraf.
											Bu fotoğraf, tam ben aşağıda köpek balıklarını filme alırken çekildi.
											Kafamın tam 90 metre üzerinde.
											Ve bu fotoğrafın sıradışı olmasının nedeni
											bir insanın hayatının en son dakikasını yakalıyor olması.
											Fotoğraf çekildikten 60 saniye geçmeden bu kişi ölmüştü.
											Bedenini bulduğumuzda neyin yanlış gitmiş olduğunu anladık;
											Çok basit bir hata yapmıştı.
											Tüpünü doldururken yanlış valfi çevirmişti.
											Yüzde 40 olması gerekirken tüpünde yüzde 80 oksijen vardı.
											Bir oksijen zehirlenmesi geçirmiş ve boğulmuştu.
									","
											Ich schließe mit einem ziemlich düsteren Kommentar.
											Am Anfang erwähnte ich, dass ich Ihnen zwei außergewöhnliche Fotos zeigen würde.
											Dies hier ist das zweite außergewöhnliche Foto, das ich Ihnen zeige.
											Es wurde zu genau dem Zeitpunkt aufgenommen, als ich unten die Haie filme.
											Es wurde genau 90m über meinem Kopf gemacht.
											Das Foto ist aus folgendem Grund außergewöhnlich:
											es zeigt einen Augenblick der allerletzten Minute im Leben eines Menschen.
											Weniger als 60 Sekunden nach diesem Bild war dieser Mensch tot.
											Als wir seinen Körper geborgen hatten, wurde uns klar, was passiert war.
											Er hatte einen sehr einfachen Fehler gemacht.
											Er hatte beim Füllen der Flasche am falschen Ventil gedreht
											und hatte 80 % Sauerstoff in der Flasche, wo 40 % hätten sein sollen.
											Die Sauerstoffvergiftung verursachte einen Krampf und er ertrank.
									","
											Y voy a terminar con un tema muy sombrío.
											Al principio de la charla les dije que les iba a mostrar dos fotos extraordinarias.
											Esta es la segunda fotografía que les voy a mostrar.
											Fue tomada en el momento exacto en que estaba allá abajo filmando a los tiburones,
											desde 90 metros encima de mi cabeza.
											Y la razón de que esta foto sea extraordinaria es que
											captura un momento del minuto final de la vida de un hombre.
											Menos de 60 segundos después que esta foto fuera tomada, este tipo había muerto.
											Cuando recobramos su cuerpo nos dimos cuenta de qué había fallado.
											Él había cometido un error muy simple.
											Había abierto la válvula incorrecta al llenar su cilindro
											y tenía 80% de oxígeno en su tanque en vez de 40%.
											Convulsionó por la toxicidad del oxígeno y se ahogó.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											La raison pour laquelle je montre cela n'est pas de donner un tour négatif à l'ensemble —
											mais je veux simplement l'utiliser pour illustrer ma philosophie de la vie,
											qui est que nous avons tous deux buts.
											Le premier objectif que nous partageons avec tous les autres êtres vivants sur cette planète,
											est de survivre - je l'appelle la perpétuation.
											La survie de l'espèce et notre propre survie,
											parce qu'elles servent toutes les deux à perpétuer le génome.
											Et le deuxième but est, pour ceux d'entre nous qui ont maîtrisé le premier,
											est de - vous savez, on appelle ça l'accomplissement spirituel, on peut appeler ça la réussite financière,
											on peut appeler ça tout un tas de choses différentes,
											j'appelle ça la recherche de joie —
											la quête du bonheur.
											Donc, mon opinion sur ce mec est qu'il a vécu sa vie pleinement,
											il l'a vraiment fait.
											Vous devez contrebalancer ces deux objectifs.
											Si vous vivez votre vie entière dans la peur —
											je veux dire, la vie est une maladie sexuellement transmissible avec une mortalité de 100 pour cent.
											Donc, vous ne pouvez pas vivre votre vie dans la peur.
									","
											Bunu göstememin nedeni —her şeye acı bir tecrübe katmak değil amacım—
											ama sadece genel olarak hayatla ilgili felsefemi özetlemek için kullanmak istedim,
											o da şu ki: Hepimizin iki amacı vardır.
											Bu gezegendeki tüm canlılarla paylaştığımız birincisi,
											hayatta kalmak. Ben buna devamlılık diyorum.
											Türlerin hayatta kalışı ve kendimizin hayatta kalışı,
											çünkü bunların ikisi de genomun devamlılığıyla ilgili.
											Ve ikinci amaç, birinci amacın hakkından gelebilenlerimiz için,
											bilirsiniz, adına ruhsal tamamlanma diyebilirsiniz, finansal başarı diyebilirsiniz,
											bir sürü farklı şey söyleyebilirsiniz,
											Ben bunu haz arayışı olarak adlandırıyorum,
											bu mutluluk arayışı.
											Yani, sanıyorum benim bununla ilgili düşüncem şu: Bu kişi hayatını en dolu şekilde yaşadı,
											kesinlikle yaşadı.
											Bu iki amacı dengelemeniz gerekiyor.
											Tüm hayatınızı korkarak yaşarsanız—
											yani, hayat cinsel yolla bulaşan ölüm oranı yüzde yüz olan bir hastalıktır.
											Yani, hayatınızı korku içinde geçiremezsiniz.
									","
											Ich zeige Ihnen dieses Bild nicht, weil ich Ihnen einen Dämpfer verpassen will,
											sondern um Ihnen meine Lebensphilosophie deutlich zu machen,
											und zwar, dass wir alle zwei Ziele haben.
											Das erste Ziel teilen wir mit jedem lebenden Wesen auf dem Planeten.
											Wir wollen überleben. Ich nenne es Bewahrung:
											Das Überleben der Art und das Überleben unserer selbst,
											denn es geht bei beidem um die Bewahrung des Genoms.
											Und das zweite Ziel, für diejenigen unter uns, die Ziel 1 unter Kontrolle haben,
											ist, na ja, man kann es spirituelle Erfüllung nennen oder finanziellen Erfolg,
											man kann es alles Mögliche nennen.
											Ich nenne es die Suche nach Freude –
											das Streben nach Glück [Grundsatz der amerikanischen Unabhängigkeitserklärung].
											Ich denke, meine Auffassung ist, dass dieser Kerl sein Leben voll auslebte,
											bis zum absolut Vollsten.
											Man muss die beiden Ziele ausbalancieren.
											Wenn man sein Leben in Angst verbringt –
											ich meine, Leben ist eine Geschlechtskrankheit mit einer Sterbequote von 100 %.
											Also kann man sein Leben doch nicht in Angst verbringen.
									","
											La razón por la que les muestre esto -no es para bajarles el ánimo-
											pero sólo quiero usarlo para ilustrar mi filosofía de vida en general,
											que es que todos tenemos dos objetivos.
											El primero lo compartimos con todos los seres vivos del planeta
											y es la supervivencia, lo que yo llamo perpetuación.
											La supervivencia de la especie y de nosotros mismos
											porque en ambos casos se trata de perpetuar los genes.
											Y el segundo objetivo, para los que ya hemos dominado el primero,
											-tú sabes, lo puedes llamar plenitud espiritual o éxito financiero
											o cualquiera de muchos otros nombres,
											yo lo llamo la búsqueda de la plenitud-
											es la búsqueda de la felicidad.
											Creo que lo que quiero decir con esto es que este tipo vivió su vida al máximo,
											con absoluta plenitud.
											Tienes que equilibrar tus dos objetivos.
											Si vives toda tu vida con miedo,
											quiero decir, la vida es una enfermedad de transmisión sexual con 100% de mortandad.
											Así que no puedes vivir tu vida asustado.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											(Rires)
									","
											(Kahkaha)
									","
											(Lachen)
									","
											(Risas)
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											Je pensais qu'elle était connue.
									","
											Bu bilinir sanıyordum.
									","
											Das ist doch eigentlich ein alter Witz.
									","
											Creía que ese chiste era viejo.
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Aplausos)
									",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
"
","
","
","
",A dive into the reef's Twilight Zone,Richard Pyle,16:48,"biodiversity,exploration,fear,fish,oceans,science,technology,marine biology"
