es,tr,fr,title,speaker,duration,tags
"
											OK, parece un gesto muy formal, deliberado,
											pero algo completamente derivado de las restricciones.
											Y cuando lo mostramos por primera vez, hubo nerviosismo
											en el sentido que se trataba de arquitectos haciendo una declaración,
											y no de arquitectos que tratan de resolver
											una serie de problemas.
											Ahora, dentro de esa zona céntrica, como dije,
											tenemos la posibilidad de mezclar una serie de cosas.
											Aquí pueden ver que estos
											rayos X las torres
											están totalmente orientadas al desarrollador inmobiliario. Ellos nos dieron las dimensiones, los tamaños, etc.
											y nosotros nos focalizamos en los componentes públicos —
											los vestíbulos, los bares,
											todo lo que los distintos elementos comerciales tendrían
											y los combinamos en el centro, en una especie de mapa del subterráneo,
											en la zona de transferencia que también incluiría el museo de arte contemporáneo.
									","
											Evet, son derece biçimsel, ve istemsel bir hareket
											fakat tamamen kısıtlamalardan türeyen bir şey.
											Ve yine, yayınladığımızda, bir tür endişeyle karşılaştı
											bu bir mimarın ifade biçimi gibi düşünüldü,
											bir dizi problemi çözmeye çalışan
											bir mimar gibi değil.
											Şimdi, bu merkez bölgede, dediğim gibi
											bir takım şeyleri karıştırma imkanına sahibiz.
											İşte burada görüyorsunuz —
											bu — kulelilerin bir tür röntgeni — kuleler
											tamamen müteahhit tarafından karar verildi. Onlar bize ölçüleri, boyutlar vs. söylediler
											ve biz bütün kamusal bileşenleri alıp
											-lobi, bar,
											farklı ticari elemanların sahip olacağı her şey —
											merkezde birleştirmeye odaklandık, bir tür metro haritası gibi,
											çağdaş sanat müzesini de içeren bir tür geçiş alanında.
									","
											D'accord, on dirait un geste très stylisé, voire têtu,
											mais il découle directement de ses contraintes.
											Et, encore une fois, lorsque nous l'avons dévoilé, nous avons constater une certaine crainte
											que l'on avait affaire à un architecte qui voulait signer son manifeste,
											et non pas à un architecte qui voulait résoudre
											une série de problèmes.
											Bon, à l'intérieur de cette zone centrale, comme j'ai dit,
											nous avons la possibilité de mélanger plein de choses.
											Vous voyez ici que ces -
											cette - on dirait une radiographie - les tours
											sont entièrement conçues selon le cahier des charges des promoteurs. Ils nous ont précisé les dimensions, les volumes et cetera
											et nous avons focalisé sur le regroupement de tous les composants publics -
											les halls, les bars,
											tout ce qui appartiendrait aux éléments commerciaux -
											leur regroupement au milieu, dans ce genre de plan du Métro,
											dans l'échangeur qui comprendrait aussi le musée d'art contemporain.
									",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
","
","
",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
											Entonces surge una situación como esta,
											donde hay artistas que pueden operar dentro
											de un espacio de arte que tiene una vista increíble en el piso 22
											pero que también tiene proximidad que el curador
											puede abrir o cerrar.
											Permite que la gente que hace ejercicios en bicicleta
											sea vista o vea el arte, etc.
											También significa que si el artista quiere apropiarse de algo, como una piscina,
											puede exhibir en la piscina,
											de modo que no están forzados a trabajar siempre dentro de los confines
											del espacio de la galería de arte contemporáneo.
									","
											Yani bu şöyle bir durum yaratıyor,
											22. katta muazzam manzaraya sahip bir
											sanat mekanında çalışan sanatçılar var,
											ama aynı zamanda kuratörün açıp kapayabileceği
											bir yere yakın olma durumu da var.
											Egzersiz bisikletleri üzerindeki insanların
											sanatı görme ya da görülmesini sağlıyor.
											Böylelikle, eğer bir sanatçı yüzme havuzu gibi bir şeyi kullanmak isterse,
											sergisini yüzme havuzunda yapabilir,
											yani çağdaş galeri mekanının kısıtları içerisinde
											çalışmak zorunda değiller.
									","
											Il en résulte une situation comme celle-ci,
											où vous avez des artistes qui peuvent opérer dans
											un espace d'art au vingt-deuxième étage comprenant aussi une vue imprenable,
											mais elle dispose aussi d'une proximité que le conservateur
											peut décloisonner ou non.
											Elle permet que les sportifs sur leurs vélo d'appartement
											soient vus, ou puissent voir l'art, et ainsi de suite.
											Elle fait aussi que si un artiste veut coloniser une piscine, par exemple,
											il peut ouvrir son exposition dans la piscine.
											Il n'est pas obligé à toujours travailler dans les limites
											du plan de la galerie contemporaine.
									",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
","
","
",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
											Bien, ¿cómo construir esto?
											Muy simple: es una silla.
											Entonces, comenzamos construyendo el núcleo.
											A medida que construimos el núcleo construimos el museo de arte contemporáneo a nivel.
											Eso nos permitió lograr una increíble eficiencia y eficacia de costos.
											Este no es un edificio de alto presupuesto.
											En el momento en que el núcleo llega al nivel medio
											terminamos el museo de arte, le colocamos todo el equipamiento mecánico,
											y luego lo levantamos con un gato hidráulico.
											Esta es la manera en que se construyen los inmensos hangares,
											por ejemplo, los que se construyeron para el A380.
											Cuando se termina el núcleo,
											obtenemos algo como esto.
									","
											Peki, nasıl inşa edeceğiz.
											Çok basit: bu bir sandalye.
											Evet. Çekirdekleri inşa ederek başlıyoruz.
											Çekirdekleri inşa ederken, çağdaş sanat müzesini aşamalı olarak inşa ediyoruz.
											Bu bize müthiş bir verimlilik ve maliyet avantajı sağlıyor.
											Yüksek bütçeli bir bina değil bu.
											Çekirdekler orta seviyeye geldiği zaman,
											sanat müzesini bitiriyoruz, tüm mekanik donatısını yerleştiriyoruz
											ve havaya kaldırıyoruz.
											Çok büyük uçak hangarlarını bu şekilde inşa ediyorlar,
											A380 için yaptıkları gibiler.
											Çekirdekleri bitir, eti bitir
											ve buna benzer bir şey elde ediyorsunuz.
									","
											Comment construire cela alors ?
											C'est très simple: c'est une chaise.
											Nous commençons donc par construire les noyaux.
											Au fur et mesure que nous construisons les noyaux, nous construisons le musée d'art au niveau du sol,
											ce qui permet une efficacité et une rentabilité incroyables.
											Ce n'est pas un bâtiment à gros budget.
											Dès que les noyaux arrivent au niveau central,
											nous terminons le musée d'art, nous y installons tout l'équipement mécanique
											et puis nous le soulevons au vérin.
											On construit les grands hangars par cette méthode,
											ceux que l'on a fait pour le A380 par exemple.
											Terminer les noyaux, terminer la chair,
											et vous avez un objet comme ceci.
									",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
","
","
",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
											Ahora sólo tengo cerca de 30 segundos así que quiero comenzar
											una animación y voy a concluir con eso.
											(Aplausos)
									","
											Şimdi sadece 30 saniyem var, o yüzden bir
											animasyon başlatmak istiyorum ve bununla bitireceğiz.
											(Alkışlar)
									","
											Il ne me reste maintenant environ 30 secondes, alors je voudrais démarrer
											un film d'animation, et nous allons clore avec ça.
											( Applaudissements )
									",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
","
","
",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
											Chris me pidió que agregue
											que el teatro está en construcción y
											que este proyecto comenzará a construirse aproximadamente dentro de un año
											y finalizará en 2010.
									","
											Chris eklememi istedi —
											tiyatro şu anda inşa ediliyor, ve
											bu projenin inşası bir yıl içerisinde başlayacak,
											ve 2010'da bitecek.
									","
											Chris m'a demandé d'ajouter -
											que le théâtre est en construction, et
											la construction de ce projet-ci va débuter d'ici un an à peu près,
											et terminer en 2010.
									",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
"
","
","
",Behind the design of Seattle's library,Joshua Prince-Ramus,19:58,"architecture,collaboration,culture,design,library"
