es,tr,de,title,speaker,duration,tags
"
											Al activista gay Harvey Milk
											una vez le preguntó un chico gay más joven
											lo que podía hacer para ayudar al movimiento,
											y Harvey Milk le contestó:
											""Ve y díselo a alguien"".
											Siempre hay alguien que quiere apoderarse
											de nuestra humanidad,
											y siempre hay historias que nos la devuelven.
											Si vivimos bien con nosotros mismos,
											podemos derrotar el odio
											y enriquecer la vida del prójimo.
									","
											Gey aktiviste Harvey Milk'e
											genç bir adam yardım için
											ne yapabileceğini sorduğunda
											Harvey Milk'in yanıtı
											''Dışarı çık ve birilerine anlat.'' idi.
											İnsanlığımızı işgal etmek isteyecek
											birileri her zaman olacaktır ve
											herzaman iyileştiren hikayeler olacaktır.
											Yüksek sesle yaşarsak
											nefreti yenebilir ve
											herkesin hayatını geliştirebiliriz.
									","
											Schwulenrechtler Harvey Milk
											wurde einmal von einem 
jüngeren Schwulen gefragt,
											wie er der Bewegung helfen könne.
											Und Harvey Milk sagte:
											""Geh da raus und erzähl es jemandem.""
											Es gibt immer jemanden,
											der uns unsere Menschlichkeit nehmen will
											und es gibt immer Geschichten, 
die sie wiederherstellen.
											Wenn wir unser Leben laut leben,
											können wir den Hass besiegen
											und jedermann's Leben 
offener und freier machen.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Forjar sentido. 
Construir identidad.
											Forjar sentido.
											Construir identidad.
											Y luego inviten al mundo
											a compartir su alegría.
									","
											Anlamı yarat. Kimlik inşa et.
											Anlamı yarat.
											Kimlik inşa et.
											Sonra tüm dünyayı

											bu neşeyi paylaşmaya davet et.
									","
											Einen Sinn gestalten. 
Eine Identität definieren.
											Sinn gestalten.
											Identität defnieren.
											Und dann laden wir die Welt ein,
											mit uns unsere Freude zu teilen.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Gracias.
									","
											Teşekkürler.
									","
											Danke.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaus)
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Gracias. 
(Aplausos)
									","
											Teşekkür ederim. (Alkışlar)
									","
											Danke. (Applaus)
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Gracias. 
(Aplausos)
									","
											Teşekkür ederim. (Alkışlar)
									","
											Danke.
											(Applaus)
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Gracias. 
(Aplausos)
									","
											Teşekkür ederim. (Alkışlar)
									","
											Danke.
											(Applaus)
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
