en,es,tr,de,title,speaker,duration,tags
"
											Now, the Panic Monster explains
											all kinds of pretty insane
procrastinator behavior,
											like how someone like me
could spend two weeks
											unable to start the opening
sentence of a paper,
											and then miraculously find
the unbelievable work ethic
											to stay up all night
and write eight pages.
											And this entire situation,
with the three characters —
											this is the procrastinator's system.
											It's not pretty, but in the end, it works.
											This is what I decided to write about
on the blog a couple of years ago.
									","
											El Monstruo del Pánico explica
											todo el tiempo los comportamientos
locos de dilación
											como cómo alguien como yo
pudo pasar dos semanas
											sin poder escribir la oración
inicial de un artículo,
											y luego encontrar milagrosamente
una ética de trabajo increíble
											para estar en vela toda la noche
y escribir ocho páginas.
											Toda esta situación,
con los tres personajes,
											es el sistema de dilación.
											No es bonito, pero al final, funciona.
											Decidí escribir esto en el blog
hace un par de años.
									","
											Panik Canavarı, benim gibi birinin
											bir makalenin ilk cümlesini
iki haftada yazamazken
											birden bütün gece uyanık kalıp
											sekiz sayfa yazı yazacak çalışma ahlakını
											mucizevi bir şekilde nasıl bulduğu gibi
											bütün o oldukça çılgın
erteleyici davranışlarını açıklıyor.
											Üç karakterli bu durum
											erteleyicinin sistemini oluşturuyor.
											Pek hoş değil ama sonuçta işe yarıyor.
											Birkaç yıl önce blogda yazmaya
karar verdiğim konu buydu.
									","
											Das Panikmonster erklärt
											viele, ziemlich verrückte Arten
des Aufschieber-Verhaltens,
											zum Beispiel, dass jemand wie ich
zwei Wochen lang unfähig ist,
											einen einführenden Satz
aufs Papier zu bringen
											und dann mysteriöserweise
die Arbeitsmoral hat,
											die ganze Nacht aufzubleiben
und acht Seiten zu schreiben.
											Und diese ganze Situation,
mit den drei Charakteren —
											ist das System des Aufschiebers.
											Es ist nicht hübsch,
aber am Ende funktioniert es.
											Darüber schrieb ich vor ein
paar Jahren in meinem Blog.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											When I did, I was amazed by the response.
											Literally thousands of emails came in,
											from all different kinds of people
from all over the world,
											doing all different kinds of things.
											These are people who were nurses,
bankers, painters, engineers
											and lots and lots of PhD students.
									","
											Al hacerlo, me sorprendió la respuesta.
											Recibí literalmente miles de emails,
											de todo tipo de gente, de todo el mundo,
											que hacía todo tipo de cosas.
											Había enfermeros, banqueros,
pintores, ingenieros,
											y muchos estudiantes de doctorado.
									","
											Yazıyı yazdığımda, gelen cevaplar
karşısında şaşkına döndüm.
											Dünyanın her yerindeki,
											bir sürü farklı iş yapan,
bir sürü farklı insandan
											binlerce e-posta geldi.
											Bu insanların arasında hemşireler,
bankacılar, ressamlar, mühendisler
											ve bir sürü doktora öğrencisi var.
									","
											Als ich das tat, war ich
über die Reaktionen verblüfft.
											Ich bekam buchstäblich tausende E-Mails
											von den verschiedensten Menschen
aus der ganzen Welt,
											mit den unterschiedlichsten Berufen.
											Diese Leute waren Krankenschwestern,
Banker, Maler, Ingenieure
											und verdammt viele Doktoranden.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											And they were all writing,
saying the same thing:
											""I have this problem too.""
											But what struck me was the contrast
between the light tone of the post
											and the heaviness of these emails.
											These people were writing
with intense frustration
											about what procrastination
had done to their lives,
											about what this Monkey had done to them.
											And I thought about this, and I said,
											well, if the procrastinator's system
works, then what's going on?
											Why are all of these people
in such a dark place?
									","
											Todos escribían diciendo lo mismo:
											""Tengo este problema también"".
											Pero lo que me impactó fue el contraste
entre la liviandad del post,
											y lo fuertes que eran los emails.
											Estas personas escribían
con una frustración intensa
											sobre los efectos 
de la dilación en sus vidas.
											sobre los efectos del mono en sus vidas.
											Y pensando en esto me dije:
											Si el sistema de dilación
funciona, ¿qué está pasando?
											¿Por qué toda estas personas
están en ese lugar oscuro?
									","
											Hepsi de aynı şeyi söylüyordu:
											""Bu sorun bende de var.""
											Ama dikkatimi çeken şey
yazının yumuşak üslubuyla
											e-postaların ağırlığı arasındaki zıtlıktı.
											Bu insanlar ertelemenin
hayatlarına ne yaptığını,
											bu Maymun'un onlara ne yaptığını
											yoğun bir hüsranla anlatıyorlardı.
											Ben de bunu düşünüp şöyle dedim;
											madem erteleyicinin sistemi işe yarıyor
o hâlde sorun ne?
											Neden bütün bu insanlar böyle karanlıkta?
									","
											Und alle schrieben und sagten dasselbe:
											""Ich habe das gleiche Problem.""
											Aber was mich umhaute, war der Kontrast
zwischen dem unbeschwerten Blogpost
											und dem Schwermut in diesen E-Mails.
											Diese Leute schrieben
äußerst frustriert darüber,
											was die Aufschieberei aus
ihrem Leben gemacht hatte,
											was der Affe ihnen angetan hatte.
											Ich dachte darüber nach und sagte:
											Wenn das System des Aufschiebers
funktioniert, was ist da los?
											Warum sind all diese Leute
an so einem dunklen Ort?
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Well, it turns out that there's
two kinds of procrastination.
											Everything I've talked about today,
the examples I've given,
											they all have deadlines.
											And when there's deadlines,
											the effects of procrastination
are contained to the short term
											because the Panic Monster gets involved.
											But there's a second kind
of procrastination
											that happens in situations
when there is no deadline.
											So if you wanted a career
where you're a self-starter —
											something in the arts,
something entrepreneurial —
											there's no deadlines on those things
at first, because nothing's happening,
											not until you've gone out
and done the hard work
											to get momentum, get things going.
											There's also all kinds of important things
outside of your career
											that don't involve any deadlines,
											like seeing your family or exercising
and taking care of your health,
											working on your relationship
											or getting out of a relationship
that isn't working.
									","
											Y resulta que hay dos tipos de dilación.
											Todos los ejemplos de los que hablé,
											todos tienen plazos.
											Y cuando hay plazos,
											los efectos de la dilación
están contenidos en el corto plazo
											porque interviene el Monstruo del Pánico.
											Pero hay un segundo tipo de dilación
											que ocurre cuando no hay plazos.
											Si uno quiere hacer carrera
por su cuenta,
											en las artes, en algún emprendimiento,
											no hay plazos en esas cosas al principio,
porque no ocurre nada,
											no hasta que uno sale 
y hace el trabajo arduo,
											adquiere ímpetu, y hace 
que las cosas se muevan.
											También hay cosas importantes
fuera de la carrera
											que no tienen plazos,
											como ver a la familia o hacer ejercicio
y cuidar de la propia salud,
											trabajar las relaciones
											o terminar con una relación
que no está funcionando.
									","
											Anlaşılan o ki ortada
iki farklı tür erteleme var.
											Bugün bahsettiğim her şeyin,
verdiğim örneklerin hepsinin
											bir son teslim tarihi var.
											Ortada bir teslim tarihi olunca
											işin içine Panik Canavarı
dâhil olduğu için
											ertelemenin etkileri
kısa dönemle sınırlı oluyor.
											Ama son teslim tarihinin
olmadığı durumlarda
											ortaya çıkan ikinci bir
erteleme türü daha var.
											Sanatta ya da yeni bir girişimde bulunarak
											bir kariyer sahibi olmak istiyorsanız,
											böyle şeylerde son teslim tarihi olmaz,
çünkü siz işe girişip
											çok çalışmaya başlayana kadar
											hiçbir şey gerçekleşmez.
											Ayrıca kariyeriniz haricinde
son teslim tarihi olmayan
											bir sürü önemli şey daha var:
											Ailenize vakit ayırmak, 
spor yapmak ve sağlığınıza dikkat etmek,
											ilişkiniz için çabalamak
											ya da yürümeyen bir ilişkiyi
bitirmek gibi.
									","
											So wie es aussieht, gibt es zwei
Arten vom Aufschieben.
											Alles, wovon ich heute sprach,
die ganzen Beispiele,
											alle hatten Fristen.
											Und wenn es Fristen gibt,
											sind die Auswirkungen des Aufschiebens
auf eine kurze Zeit begrenzt,
											da das Panikmonster involviert ist.
											Die zweite Art des Aufschiebens passiert,
											wenn es keine Fristen gibt.
											Wenn man also selbständig
Karriere machen will —
											irgendetwas mit Kunst, als Unternehmer —
											da gibt es anfangs keine Fristen,
weil einfach nichts passiert,
											nicht bis man losgeht und richtig anpackt,
											um alles ins Rollen zu bringen.
											Es gibt auch viele andere
wichtige Dinge neben der Karriere,
											ohne gesetzte Fristen,
											wie Familienbesuche, Sport treiben,
sich um die Gesundheit kümmern,
											an der Beziehung arbeiten
											oder eine Beziehung beenden,
die nicht funktioniert.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now if the procrastinator's only mechanism
of doing these hard things
											is the Panic Monster, that's a problem,
											because in all of these
non-deadline situations,
											the Panic Monster doesn't show up.
											He has nothing to wake up for,
											so the effects of procrastination,
they're not contained;
											they just extend outward forever.
											And it's this long-term
kind of procrastination
											that's much less visible
and much less talked about
											than the funnier, short-term
deadline-based kind.
											It's usually suffered
quietly and privately.
											And it can be the source
											of a huge amount of long-term
unhappiness, and regrets.
											And I thought, that's why
those people are emailing,
											and that's why they're
in such a bad place.
											It's not that they're cramming
for some project.
											It's that long-term procrastination
has made them feel like a spectator,
											at times, in their own lives.
											The frustration is not
that they couldn't achieve their dreams;
											it's that they weren't even
able to start chasing them.
									","
											Pero si el único mecanismo de dilación
para hacer estas cosas difíciles
											es el Monstruo del Pánico, 
es un problema,
											porque en todas estas situaciones
donde no hay plazos,
											no aparece el Monstruo del Pánico.
											No tiene motivos para despertar algo,
											por eso no se contienen 
los efectos de la dilación;
											se postergan indefinidamente.
											Y es esta dilación de largo plazo
											la que es menos visible
y de la que se habla menos
											que de la graciosa, de corto plazo,
que tiene plazos.
											Por lo general se la padece
en silencio y a solas.
											Y puede ser la fuente
											de enormes lamentos e infelicidad
a largo plazo.
											Y pienso que es la razón por la 
que escribían todas esas personas,
											y por la que están en ese lugar.
											No es que estén apremiados
por algún proyecto.
											Es que la dilación de largo plazo
les hace sentir que son espectadores,
											a veces, de sus propias vidas.
											La frustración no viene de no poder
alcanzar sus propios sueños;
											sino del hecho de no poder
siquiera empezar a perseguirlos.
									","
											Eğer erteleyicinin bu zor şeyleri
başarabilmek için tek yöntemi
											Panik Canavarı ise
ortada sorun var demektir.
											Çünkü son teslim tarihinin
olmadığı bu durumlarda
											Panik Canavarı ortaya çıkmıyor.
											Onun uyanmasını gerektirecek bir şey yok,
											o yüzden ertelemenin etkileri
sınırlı olmuyor,
											sonsuza kadar uzanıyor.
											İşte diğer komik, kısa dönemli
teslim tarihine dayanan ertelemeye göre
											çok daha az fark edilen
											ve üzerinde çok daha az konuşulan da
bu uzun dönemli erteleme.
											İnsanlar genelde acısını sessizce
ve kendi kendilerine yaşıyorlar.
											Uzun dönemli mutsuzlukların
											ve pişmanlıkların
bir çoğunun kaynağı bu olabiliyor.
											Ben de, bu insanların
bana e-posta göndermelerinin
											ve bu kadar kötü bir durumda olmalarının
nedeni bu diye düşündüm.
											Bir proje için sıkışmış durumda değiller.
											Onların zaman zaman kendi hayatlarında
											bir seyirci gibi hissetmelerine
neden olan şey bu uzun dönemli erteleme.
											Yaşadıkları hüsran hayallerini
başaramadıklarından dolayı değil,
											onların peşine düşmeye bile
başlayamadıkları için.
									","
											Wenn es für den Aufschieber nur einen Weg
gibt, schwierige Dinge zu erledigen —
											das Panikmonster — ist das ein Problem,
											da in all diesen Situationen ohne Fristen
das Panikmonster nicht auftaucht.
											Es hat keinen Grund aufzuwachen,
											daher wird das Aufschieben
nicht eingegrenzt,
											es breitet sich immer weiter aus.
											Und es ist diese Langzeit-Aufschieberei,
											die man viel weniger sieht und
über die man viel seltener spricht
											als über die lustige,
kurzzeitige, fristbasierte Art.
											Man erleidet sie meist leise und privat.
											Sie kann die Quelle für jede
Menge Langzeit-Unzufriedenheit
											und Reuegefühle sein.
											Deshalb, dachte ich,
schreiben mir diese Menschen
											und deshalb fühlen sie sich so schlecht.
											Sie klotzen nicht für
irgendein Projekt ran.
											Durch diese Langzeit-Aufschieberei
fühlen sie sich manchmal
											als Zuschauer im eigenen Leben.
											Sie sind nicht frustriert,
weil sie ihre Ziele nicht erreichen;
											sie sind nicht mal in der Lage,
zu beginnen sie zu verfolgen.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											So I read these emails
and I had a little bit of an epiphany —
											that I don't think
non-procrastinators exist.
											That's right — I think all of you
are procrastinators.
											Now, you might not all be a mess,
											like some of us,
									","
											Por eso al leer estos emails
tuve una pequeña revelación,
											y es que pienso que no existen 
los no procrastinadores.
											Pienso que todos somos procrastinadores.
											Puede que Uds. no sean un desastre,
											como algunos de nosotros,
									","
											Bu e-postaları okuyunca birden,
											aslında erteleyici olmayan
hiç kimse olmadığını anladım.
											Evet doğru. 
Bence hepiniz erteleyicisiniz.
											Hepinizin durumu bazılarımızınki kadar
											berbat olmayabilir tabii.
									","
											Ich las diese ganzen Mails
und hatte eine Art Offenbarung —
											ich glaube, dass es
gar keine Nicht-Auschieber gibt.
											Richtig gehört — ich glaube,
alle von Ihnen sind Aufschieber.
											Nicht jeder ist so durcheinander
											wie einige von uns,
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											and some of you may have
a healthy relationship with deadlines,
											but remember: the Monkey's sneakiest trick
											is when the deadlines aren't there.
									","
											y puede que algunos de Uds. 
se lleven bien con los plazos,
											pero recuerden: el truco 
más disimulado del mono
											es cuando no hay plazos.
									","
											Bazılarınızın son teslim tarihleriyle 
sağlıklı bir ilişkisi olabilir,
											ama unutmayın Maymun'un en sinsi numarası
											ortada son teslim tarihi
yokken ortaya çıkıyor.
									","
											und einige von Ihnen haben
auch eine gesunde Beziehung zu Fristen,
											aber erinnern Sie sich:
der Affe ist am gewieftesten,
											wenn es keine Fristen gibt.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now, I want to show you one last thing.
											I call this a Life Calendar.
											That's one box for every week
of a 90-year life.
											That's not that many boxes,
											especially since we've already
used a bunch of those.
											So I think we need to all take a long,
hard look at that calendar.
											We need to think about what
we're really procrastinating on,
											because everyone is procrastinating
on something in life.
											We need to stay aware
of the Instant Gratification Monkey.
											That's a job for all of us.
											And because there's not
that many boxes on there,
											it's a job that should
probably start today.
									","
											Ahora quiero mostrarles una última cosa.
											Lo llamo Calendario de Vida.
											Hay una caja por cada semana
de una vida de 90 años.
											No son tantas cajas,
											sobre todo dado que ya hemos
usado muchas cajas.
											Creo que tenemos que mirar con 
mucha atención ese calendario.
											Tenemos que pensar 
qué estamos postergando,
											porque todos postergamos algo en la vida.
											Tenemos que ser conscientes del 
Mono de la Gratificación Instantánea.
											Es una tarea para todos nosotros.
											Y como no hay muchas cajas por delante,
											es una tarea que debería comenzar hoy.
									","
											Size son bir şey göstermek istiyorum.
											Ben buna Hayat Takvimi diyorum.
											90 yıllık bir hayatın
her bir haftası için bir kutucuk.
											O kadar da çok kutucuk yok,
											özellikle de bu kutucukların
çoğunu kullandığımızı düşünürsek.
											Bence hepimizin bu takvime
uzunca ve dikkatlice bakması gerekiyor.
											Aslında neleri ertelediğimiz
konusunda düşünmeliyiz,
											çünkü herkes hayatta
bir şeyleri erteliyor.
											Anlık Haz Maymunu'nun farkında olmalıyız.
											Bu hepimizin yapması gereken bir şey.
											Takvimde pek fazla
kutucuk olmadığı için de
											muhtemelen bunu yapmaya
hemen bugün başlamalıyız.
									","
											Ich möchte Ihnen eine letzte Sache zeigen.
											Ich nenne es einen Lebenskalender.
											Ein Kästchen für jede Woche
in einem 90 Jahre langen Leben.
											Das sind nicht so viele Kästchen,
											erst recht, da wir schon
eine Menge davon verbraucht haben.
											Wir alle sollten einen langen,
intensiven Blick auf den Kalender werfen.
											Wir müssen überlegen,
was wir wirklich aufschieben,
											weil jeder in seinem Leben
irgendetwas aufschiebt.
											Wir müssen uns des Sofortige-
Belohnungs-Affens bewusst bleiben.
											Das ist eine Aufgabe für uns alle.
											Und weil hier gar nicht
so viele Kästchen sind,
											sollte man das vielleicht
gleich heute tun.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Well, maybe not today, but ...
									","
											Bueno, quizá no ""hoy"", pero...
									","
											Yani, belki bugün değil ama...
									","
											Okay, vielleicht nicht heute, aber …
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											You know.
											Sometime soon.
									","
											Ya saben...
											Pronto.
									","
											İşte.
											Yakın bir zamanda.
									","
											Sie wissen schon.
											Ziemlich bald.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Danke!
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
