pt,tr,fr,de,title,speaker,duration,tags
"
											♪ Estamos a 12 mil milhões 
de anos-luz da berma ♪
									","
											♫ Sınırdan 12 milyar ışık yılı uzaktayız ♫
									","
											♫ Nous sommes à 12 milliards d'années lumière du bord ♫
									","
											♫ Wir sind 12 Milliarden Lichtjahre entfernt vom Rand ♫
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											♪ Isso é uma estimativa ♪
									","
											♫ Bu bir tahmin ♫
									","
											♫ C'est une supposition ♫
									","
											♫ Das ist eine Schätzung ♫
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											♪ Ninguém pode dizer que é verdade ♪
									","
											♫ Kimse doğru olduğunu söyleyemez ♫
									","
											♫ Personne ne pourra jamais dire si c'est vrai ♫
									","
											♫ Niemand wird je sagen können, ob das richtig ist ♫
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											♪ Mas eu sei que irei 
estar sempre contigo ♪
									","
											♫ Ama ben hep seninle olacağımı biliyorum ♫
									","
											♫ Mais je sais que je serais toujours avec toi ♫
									","
											♫ Aber ich weiß, dass ich immer bei dir sein werde ♫
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Isto é bonito. Pelo menos ela esteve perto.
											Na América seria: 
""Estamos a 6000 anos luz da berma.""
									","
											Güzel.
											En azından yaklaşmış.
											Amerikalı olsa ""Sınırdan 6.000 ışık yılı uzaktayız."" derdi.
									","
											C'est joli.
											Au moins elle est proche du compte,
											En Amérique, ce serait plutôt ""Nous sommes à 6000 années lumière du bord.""
									","
											Nun, das ist nett.
											Zumindestens war sie recht nah.
											In Amerika hätte es geheißen: 
„Wir sind 6.000 Lichtjahre entfernt vom Rand.“
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Mas o meu amigo, Simon Singh, 
o físico de partículas,
											que é agora um educador científico
e escreveu o livro ""The Big Bang"",

											usa todas as oportunidades que tem
para promover a boa ciência.
											Assim, escreveu um artigo de opinião 
no The Guardian sobre a canção da Katie,
											e disse: ""Nós sabemos exactamente 
a que distância estamos da berma.
											São 13,7 mil milhões de anos-luz, 
não é uma estimativa.
											Sabemos como ela está próxima,
com uma margem de erro muito pequena.
											Portanto, podemos dizer que, não sendo 
uma verdade absoluta, está muito perto da verdade"".
									","
											Ama arkadaşım Simon Singh, parçacık fizikçisi, şimdilerde bilim eğitmeni ve
											ve ""Büyük Patlama"" kitabının yazarı,
											iyi bilimi teşvik etmek için bulduğu her şansı değerlendiren biridir.
											Bu yüzden The Guardian'a Katie'nin şarkısı hakkında bir köşe yazısı yazdı
											ve sınırdan tam olarak ne kadar uzakta olduğumuzu biliyoruz dedi.
											12 — Pardon 13.7 milyar ışık uzaktayız ve bu bir tahmin değil.
											Belirli bir hata payı dahilinde tam olarak nerede olduğunu biliyoruz.
											Yani, tam olarak doğru olmasa da, doğruya bayağı yakın olduğunu söyleyebiliriz.
									","
											Mais mon ami Simon Singh, le physicien des particules qui est aujourd'hui devenu un professeur de science,
											et il a écrit le livre ""Le Big Bang,"" etc.
											Il ne rate pas une occasion de promouvoir la bonne science.
											Et donc, il a écrit une tribune dans le Guardian à propos de la chanson de Katie,
											dans laquelle il dit que nous savons exactement à combien nous sommes du début de l'univers.
											C'est 13,7 milliards d'années lumière, et ce n'est pas une supposition.
											Nous le savons avec une marge d'erreur très précise.
											Et donc, nous pouvons dire que même si ce n'est pas absolument vrai, c'est très proche de la vérité.
									","
											Mein Freund Simon Singh, 
ein Teilchenphysiker, nunmehr Dozent,
											schrieb das Buch „The Big Bang“ usw.
											Er nutzt jede Gelegenheit, 
um gute Wissenschaft voranzutreiben.
											Und so schrieb er einen offenen Brief 
an den Guardian über Katies Song.
											Darin stand, dass wir eigentlich recht exakt wissen, 
wie alt und wie weit entfernt wir vom Rand sind.
											Es sind 12, genauer 13,7 Milliarden Lichtjahre 
und das ist keine Schätzung.
											Wir wissen, innerhalb einer genau 
definierten Fehlertoleranz, wie weit es ist.
											Wir können behaupten, trotz, dass es nicht 
absolut genau ist, dass wir der Wahrheit 
doch recht nah kommen.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Katie ligou-lhe, depois de ter saído este artigo e disse:
											""Estou tão envergonhada.
											Eu pertenci ao clube de astronomia. 
Devia saber.""
											E corrigiu a canção.
											Portanto vou terminar com a nova versão.
											♪ Estamos a 13,7 mil milhões de anos-luz ♪
											♪ da berma do universo observável ♪
											♪ É uma boa estimativa com uma margem 
de erro bem definida ♪
											♪ E com a informação disponível ♪
											♪ Prevejo que irei estar sempre contigo ♪
									","
											Ve işe bakın ki, Katie yazı yayınlandıktan sonra onu aramış.
											Ve ""Çok utandım.
											Eskiden astronomi klübü üyesiydim, doğrusunu bilmem gerekirdi."" demiş.
											Sonradan parçayı yeniden kaydetti.
											Ben de yeni haliyle bitireceğim.
											♫ Gözlemlenebilir evrenin sınırından ♫
											♫ 13.7 milyar ışık yılı uzaktayız ♫
											♫ Bu belirli hata payına sahip, iyi bir tahmin ♫
											♫ Ve elimizdeki bilgiye dayanarak ♫
											♫ Hep seninle birlikte olacağımı öngörüyorum ♫
											(Alkışlar)
									","
											A sa décharge, Katie l'a appelé dès la parution de la tribune.
											Et elle lui a dit ""je suis tellement gênée.
											J'étais membre du club d'astronomie, et j'aurais dû le savoir.""
											Et elle a modifié la chanson.
											Je finirai donc avec la nouvelle version.
											♫ Nous sommes à 13,7 milliards d'années lumière ♫
											♫ du bord de l'univers observable ♫
											♫ C'est une bonne estimation avec une marge d'erreur précise ♫
											♫ Et en fonction des informations disponibles ♫
											♫ Je prévois que je serais toujours avec toi ♫
											(Applaudissements)
									","
											Und Katie – das muss man ihm hoch anrechnen 
– rief ihn nach diesem Brief an.
											Sie sagte: „Ich schäme mich so.
											In der Schule war ich Mitglied im Astronomie-Club. 
Ich hätte es besser wissen sollen.“
											Und sie nahm den Song neu auf.
											Ich beende meinen Talk 
mit dieser neuen Version.
											♫ Wir sind 13,7 Milliarden Lichtjahre ♫
											♫ vom Rand des 
sichtbaren Universums entfernt ♫
											♫ Das ist eine saubere Schätzung 
mit genau definierter Fehlertoleranz ♫
											♫ Und auf der Grundlage 
der verfügbaren Informationen ♫
											♫ Sage ich voraus, 
dass ich für immer bei dir sein werde ♫
											(Applaus)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Não é fixe?
											(Aplausos)
									","
											Ne harika, değil mi?
											(Alkışlar)
									","
											C'est pas cool ça?
											(Applaudissements)
									","
											Wie cool ist das denn?
											(Applaus)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
