en,pt,tr,de,fr,title,speaker,duration,tags
"
											Additionally, these sort of Edenic places
											are often distant from where people live.
											And they're expensive to get to.
They're hard to visit.
											So this means that they're
only available to the elites,
											and that's a real problem.
											The Nature Conservancy
did a survey of young people,
											and they asked them, how often
do you spend time outdoors?
											And only two out of five
spent time outdoors
											at least once a week.
											The other three out of five
were just staying inside.
											And when they asked them why,
what are the barriers to going outside,
											the response of 61 percent was,
											""There are no natural areas near my home.""
									","
											Além disso, este tipo de locais edénicos
											estão sempre distantes
de onde as pessoas vivem.
											São caros. São difíceis de visitar.
											Isso significa que estão disponíveis
apenas para as elites.
											E esse é um verdadeiro problema.
											A Nature Conservancy
fez uma pesquisa com jovens,
											a quem foi perguntado com que frequência
passavam tempo ao ar livre.
											E apenas dois entre cinco
passavam tempo ao ar livre
											pelo menos, uma vez por semana.
											Os outros três em cinco
ficavam simplesmente em casa.
											E quando lhes perguntaram porquê,
											quais eram as barreiras
para irem para o ar livre,
											a resposta de 61% foi:
											""Não existem áreas naturais próximas
da minha casa.""
									","
											Buna ek olarak, bu tür 
cennetimsi yerler genellikle
											insanların yaşadıkları alanlara
uzak yerlerde bulunuyorlar.
											Ve gitmesi pahalı yerler oluyorlar. 
Gitmesi zor.
											Bu da, sadece seçkin bir sınıf için
ulaşılabilir anlamına geliyor
											ve bu ciddi bir problem.
											The Nature Conservancy (Doğa Koruma), 
gençlerle bir anket çalışması yaparak
											ne kadar zamanı açık alanlarda
geçirdiklerini sormuş.
											Ve beş kişiden sadece ikisi
en az haftada bir kere
											açık alanlara çıkmakta.
											Beş kişiden diğer üçü
kapalı alanlarda olduklarını belirtmişler.
											Ve dışarı çıkmalarını nelerin 
engellediği sorulduğunda
											%61'inin cevabı
											''Evimin yakınında doğal 
alanlar yok.'' olmuş.
									","
											Außerdem sind diese ursprünglichen Orte
											oft weit weg von bewohnten Gegenden.
											Es ist teuer, dorthin zu kommen.
Es ist schwierig, sie zu besuchen.
											Das bedeutet, sie sind nur
den Eliten zugänglich
											und das ist ein großes Problem.
											The Nature Conservancy 
[Naturschutzorganisation]
											hat junge Leute befragt,
wieviel Zeit sie im Freien verbringen.
											Nur zwei von fünf verbringen mindestens
einmal pro Woche Zeit im Freien.
											Die anderen drei bleiben drinnen.
											Als sie gefragt wurden, was sie 
davon abhielte, nach draußen zu gehen,
											antworteten 61 %:
											""Es gibt keine Natur in meiner Nähe.""
									","
											Par ailleurs, ce genre
d'endroits édéniques
											sont généralement éloignés
de là où les gens vivent,
											C'est cher d'y aller.
C'est dur de les visiter.
											Ça veut dire que
ce n'est que pour les élites
											et c'est vraiment un problème.
											The Nature Conservancy
a mené une enquête auprès des jeunes
											et leur a demandé combien de temps
ils passaient dehors,
											seulement 2 sur 5
passaient du temps dehors
											plus d'une fois par semaine.
											Les trois autres restaient à la maison.
											Quand on leur demandait pourquoi,
qu'est-ce qui les retenait,
											la réponse dans 61 % des cas était :
											« Il n'y a pas de zones naturelles
près de chez moi. »
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											And this is crazy.
This is just patently false.
											I mean, 71 percent of people in the US
											live within a 10-minute walk
of a city park.
											And I'm sure the figures
are similar in other countries.
											And that doesn't even count
your back garden,
											the urban creek, the empty lot.
											Everybody lives near nature.
											Every kid lives near nature.
											We've just somehow
forgotten how to see it.
											We've spent too much time
watching David Attenborough documentaries
											where the nature is really sexy —
									","
											E isso é de loucos.
Isso é patentemente falso.
											Quer dizer, 71% das pessoas nos EUA
											vivem a 10 minutos de distância a pé
do parque da cidade.
											Tenho certeza que esse número
é semelhante noutros países.
											E que nem contam com o quintal deles,
											o ribeiro urbano, o terreno baldio.
											Toda a gente vive perto da natureza.
											Todas as crianças vivem perto da natureza.
											Esquecemo-nos
simplesmente de ver isso.
											Temos passado demasiado tempo a ver
os documentários de David Attenborough,
											onde a natureza é realmente sexy...
									","
											Ve bu çılgınca. Bu açıkça yanlış.
											ABD'de yaşayanların %71'i
bir şehir parkına 10 dakikalık
											yürüme mesafesinde yaşamakta.
											Eminim bu veriler başka 
ülkelerde de benzerdir.
											Ve bu arka bahçenizi,
şehirden akan dereyi ve
											boş park alanını içermiyor bile.
											Herkes doğaya yakın yaşıyor.
											Her çocuk doğaya yakın yaşıyor.
											Sadece bir şekilde görmeyi unutuyoruz.
											Çok fazla zamanımızı 
David Attenborough'un doğanın
											çok seksi bir biçimde
gösterildiği belgesellerine adıyoruz.
									","
											Das ist verrückt.
Es ist ganz offensichtlich falsch.
											71 % der US-Bürger leben
10 Minuten von einem Park entfernt.
											Ich bin sicher, dass die Zahlen 
in anderen Ländern ähnlich sind.
											Dabei sind noch nicht der eigene Garten,
											der städtische Bach 
oder die leere Parzelle mitgezählt.
											Jeder lebt in der Nähe von Natur.
											Jedes Kind lebt in der Nähe von Natur.
											Wir haben nur vergessen,
wie wir Natur betrachten.
											Wir haben zu viele Dokumentationen
von David Attenborough gesehen,
											in denen die Natur wirklich sexy ist —
									","
											C'est dingue et c'est absolument faux,
											71 % des gens aux États-Unis
											vivent à moins de 10 minutes
à pied d'un parc urbain.
											Les chiffres sont sûrement similaires
dans les autres pays.
											Et c'est sans compter votre jardin,
											les ruisseaux et les terrains vagues.
											Tout le monde habite
près de la nature.
											Tous les enfants habitent
près de la nature.
											On a simplement oublié
comment la percevoir.
											On passe trop de temps à regarder
les reportages de David Attenborough
											où la nature est vraiment sexy.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									","
											(Rires)
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											and we've forgotten how to see the nature
that is literally right outside our door,
											the nature of the street tree.
									","
											...e esquecemo-nos de como ver a natureza
que está literalmente à nossa porta,
											a natureza na árvore de rua.
									","
											Kapımızın hemen dışındaki doğayı,
caddedeki ağacı görmeyi
											unutur hâle geldik.
									","
											und wir haben vergessen, 
die Natur direkt vor unserer Tür zu sehen,
											die Natur des Straßenbaums.
									","
											Et on a oublié comment apprécier la nature
qui se trouve juste à notre porte,
											la nature des arbres dans la rue.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											So here's an example: Philadelphia.
											There's this cool elevated railway
											that you can see from the ground,
that's been abandoned.
											Now, this may sound like the beginning
of the High Line story in Manhattan,
											and it's very similar, except they haven't
developed this into a park yet,
											although they're working on it.
											So for now, it's still this little
sort of secret wilderness
											in the heart of Philadelphia,
											and if you know where the hole is
in the chain-link fence,
											you can scramble up to the top
											and you can find this
completely wild meadow
											just floating above
the city of Philadelphia.
											Every single one of these plants
grew from a seed
											that planted itself there.
											This is completely autonomous,
self-willed nature.
											And it's right in the middle of the city.
											And they've sent people up there
to do sort of biosurveys,
											and there are over 50
plant species up there.
											And it's not just plants.
											This is an ecosystem,
a functioning ecosystem.
											It's creating soil.
It's sequestering carbon.
											There's pollination going on.
											I mean, this is really an ecosystem.
									","
											Um exemplo: Filadélfia.
											Existe uma linha férrea elevada
											que se pode ver do chão
que está abandonada.
											Isto pode parecer o início 
da história do High Line, em Manhattan,
											e é muito parecido, exceto que eles 
ainda não fizeram desta um parque,
											mas estão a trabalhar nisso.
											Então, por ora, é ainda
uma pequena área selvagem secreta
											no coração da Filadélfia,
											e se souberem onde está
a abertura na cerca de arame,
											vocês podem subir até lá acima,
											e encontrar este prado,
completamente selvagem,
											a flutuar por cima
da cidade de Filadélfia.
											Cada uma destas plantas cresceu
a partir de uma semente
											plantada lá por si mesma.
											Isto é completamente autónomo
uma natureza com vontade própria.
											E está mesmo no meio da cidade.
											Eles têm enviado pessoas até lá
para fazerem biopesquisas,
											e há lá mais de 50 espécies de plantas.
											E não são apenas plantas.
											É um ecossistema,
ecossistema funcional.
											Está a criar solo,
está a reter carbono.
											Há polinização a acontecer.
											isto é realmente um ecossistema.
									","
											Bir örnek: Philadelphia.
											Yerden görebileceğiniz yükseltilmiş
											havalı bir demiryolu var, terk edilmiş.
											Şimdi, bunu Manhattan'daki High Line
hikâyesine benzetebilirsiniz.
											Çok benziyor da. Tek farkı
burası henüz bir parka çevrilmedi
											fakat üstünde çalışılıyor.
											Şimdilik, Philadelphia'nın kalbinde
el değmemiş bir tür
											vahşi doğa,
											eğer çitlerdeki kesik yeri biliyorsanız
											yukarıya doğru çıkarak
											tamamıyla vahşi çayırı 
Philadelphia şehrinin
											üzerinde uçuşuyor bulabilirsiniz.
											Tüm bu bitkiler kendini oraya ekmiş

											tohumlardan büyüdüler.
											Bu tamamıyla özerk, kendi 
iradesiyle yetişmiş doğa.
											Ve şehrin tam ortasında.
											Ve oraya biyolojik araştırmalar yapmaları
için birçok insan yollandı
											ve orada 50'den fazla bitki çeşidi var.
											Ve sadece bitkiler değil.
											Bu bir ekosistem, işlevsel bir ekosistem.
											Toprak oluşturuyor.
Karbon ayrışımı yapıyor.
											Polen yayma gerçekleşiyor.
											Demeye çalıştığım, burası
tam bir ekosistem.
									","
											Ein Beispiel: Philadelphia.
											Dort gibt es diese tolle Hochbahn,
											der man von unten ansieht,
dass sie aufgegeben wurde.
											Das klingt nach der High Line in Manhattan
[in Park umgewandelte Zugtrasse].
											Es ist auch etwas Ähnliches, 
nur existiert der Park noch nicht,
											obwohl daran gearbeitet wird.
											Bislang bleibt es bei 
dieser kleinen geheimen Wildnis
											mitten in Philadelphia.
											Wenn sie das Loch
im Maschendrahtzaun kennen,
											können Sie nach oben klettern
											und diese völlig wilde Wiese vorfinden,
											die über der Stadt Philadelphia schwebt.
											Jede einzelne Pflanze ist 
aus einem Samen gewachsen,
											der sich dort selbst angepflanzt hat.
											Das ist eine völlig autonome
und eigenwillige Natur.
											Sie befindet sich mitten in der Stadt.
											Leute wurden für
Untersuchungen hinaufgeschickt.
											Über 50 Pflanzensorten gibt es dort oben.
											Nicht nur Pflanzen.
											Das ist ein funktionierendes Ökosystem.
											Es erzeugt Erdboden.
Es sondert Kohlenstoff ab.
											Befruchtung findet statt.
											Das ist wirklich ein Ökosystem.
									","
											Par exemple, à Philadelphie,
											il y a cette superbe
voie ferrée surélevée,
											que l'on peut voir du sol,
qui a été abandonnée.
											Ça pourrait nous faire penser
aux débuts de High Line à Manhattan,
											c'est semblable, mais ils ne l'ont pas
encore transformée en parc,
											bien que ce soit un projet.
											Pour l'instant, c'est une sorte
de petite étendue sauvage secrète,
											au cœur de Philadelphie,
											et si vous savez où se trouve
le trou dans le grillage,
											vous pouvez escalader
jusqu'au sommet
											et trouver cette prairie
complètement sauvage,
											flottant au-dessus de la ville.
											Et toutes ces plantes
proviennent d'une graine,
											arrivée là par elle-même.
											C'est une nature totalement
indépendante et obstinée.
											Et c'est en plein milieu de la ville.
											Ils ont envoyé des gens
pour faire des enquêtes biologiques
											et il y a plus
de 50 espèces végétales là-bas.
											Pas seulement des plantes.
											C'est un écosystème fonctionnel.
											Il crée de la terre, il isole le carbone.
											La pollinisation s'y produit.
											C'est réellement un écosystème.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											So scientists have started calling
ecosystems like these ""novel ecosystems,""
											because they're often
dominated by non-native species,
											and because they're just super weird.
											They're just unlike anything
we've ever seen before.
											For so long, we dismissed
all these novel ecosystems as trash.
											We're talking about
regrown agricultural fields,
											timber plantations that are not
being managed on a day-to-day basis,
											second-growth forests generally,
the entire East Coast,
											where after agriculture moved west,
the forest sprung up.
											And of course, pretty much all of Hawaii,
											where novel ecosystems are the norm,
											where exotic species totally dominate.
											This forest here has Queensland maple,
											it has sword ferns from Southeast Asia.
											You can make your own
novel ecosystem, too.
											It's really simple.
											You just stop mowing your lawn.
									","
											Os cientistas começaram a chamar-lhes
""neoecossistemas"",
											porque são dominados
por espécies não nativas,
											e porque eles são super estranhos.
											Não se parecem com nada
que tenhamos visto antes.
											Durante tanto tempo considerámos
esses neoecossistemas como lixo.
											Estamos a falar do renascimento
dos campos agrícolas,
											de plantações de madeira
não geridas diariamente,
											em geral, florestas secundárias,
por toda a Costa Leste,
											onde, depois de a agricultura ter ido
para oeste, surgiu a floresta.
											E é claro, por quase todo o Havai,
											onde os neoecossistemas são a regra,
											onde as espécies exóticas
dominam totalmente.
											Nesta floresta há carvalhos Queensland,
											há fetos do sul da Ásia.
											Vocês podem fazer o vosso próprio
neoecossistema.
											É realmente simples.
											Apenas parem de cortar a relva.
									","
											Bilim insanları böyle ekosistemlere
''özgün ekosistemler,'' demeye başladı,
											çünkü çoğunlukla yerel olmayan türlerin
hâkimiyeti görülüyor
											ve bu çok garip.
											Daha önceden gördüğümüz hiçbir 
şeye benzemiyorlar.
											Uzun süredir bu tür ekosistemlerin
kıymetini bilemedik.
											Yeniden faaliyete açılan tarım alanları,
											her gün kontrol edilmeyen endüstriyel
ormanlar, yok olan ormanların
											yeniden kazanımından bahsediyoruz.

											Tarımın batıya kaymasıyla tüm 
Doğu Yakası'nda ormanlar oluştu.
											Ve tabii ki de Hawaii, 
'özgün ekosistemin' genel algı
											hâline geldiği,
											egzotik türlerin tamamıyla hâkimiyet
kurduğu yerlerden.
											Buradaki ormanda Queensland isfendanı,
											Güneydoğu Asya'dan eğrelti otu yetişiyor.
											Kendi özgün ekosisteminizi de 
yaratabilirsiniz.
											Çok basit.
											Bahçenizi biçmeyi bırakarak.
									","
											Wissenschaftler bezeichnen dies
als ""neue Ökosysteme"",
											weil dort eingewanderte Arten
oft dominierend sind
											und weil sie einfach sehr eigenartig sind.
											Sie sind völlig anders,
als das, was wir kennen.
											Bislang haben wir diese 
neuen Ökosysteme abschätzig behandelt.
											Es geht um neu gewachsene grüne Felder,
											Holzplantagen, die nicht täglich
bewirtschaftet werden,
											Sekundärwälder an der Ostküste,
wo der Wald aus dem Boden schoss,
											nachdem die Landwirtschaft 
nach Westen gezogen war.
											Und natürlich fast ganz Hawaii,
											wo neue Ökosysteme die Regel sind
											und wo exotische Arten dominieren.
											In diesem Wald wächst australischer Ahorn
											und Schwertfarn aus Südostasien.
											Sie können auch Ihr eigenes
neues Ökosystem machen.
											Es ist wirklich leicht.
											Hören Sie auf, Rasen zu mähen.
									","
											Les scientifiques ont commencé à utiliser
le terme de « nouveaux écosystèmes »,
											car ils sont souvent dominés
par les espèces allogènes
											et car ils sont vraiment bizarres.
											Ils ne ressemblent à rien
de ce que l'on connaît.
											Longtemps, on a ignoré
tous ces nouveaux écosystèmes.
											On parle de champs agricoles
qui ont repoussé,
											de plantations de bois qui ne sont pas
gérées quotidiennement,
											des forêts de seconde venue
en général, toute la côte est,
											où, après que les cultures sont parties
vers l'ouest, les forêts ont surgi.
											Et bien sûr, presque tout Hawaï
											où les nouveaux écosystèmes
sont la norme,
											où les espèces exotiques
dominent complètement.
											Cette forêt-ci a
de l'érable de Queensland,
											des fougères venant d'Asie du sud-est.
											On peut faire son propre
nouvel écosystème.
											C'est très simple :
											arrêtez de tondre votre pelouse.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									","
											(Rires)
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											Ilkka Hanski was an ecologist in Finland,
and he did this experiment himself.
											He just stopped mowing his lawn,
											and after a few years,
he had some grad students come,
											and they did sort of
a bio-blitz of his backyard,
											and they found 375 plant species,
											including two endangered species.
									","
											Ilkka Hanski foi um ecologista finlandês
e fez uma experiência.
											Ele deixou de cortar a relva.
											Poucos anos depois vieram alguns
alunos licenciados,
											fizeram uma série de ""bio-blitz""
no quintal dele,
											e encontraram 375 espécies de plantas,
											incluindo duas em risco de extinção.
									","
											Ilkka Hanski Finlandiya'da bir ekolojist
ve bu deneyi kendisi gerçekleştirdi.
											Arka bahçesini biçmeyi bıraktı
											ve birkaç yıl sonra, 
bazı yüksek lisans öğrencileri
											bahçedeki çeşitliliği anlamak 
için kapsamlı bir
											çalışma ile ikisi tükenme riskinde olan
											375 bitki türüne rastladılar.
									","
											Der Ökologe Ilkka Hanski aus Finnland
hat dieses Experiment gemacht.
											Er mähte seinen Rasen nicht mehr
											und nach ein paar Jahren ließ er
ein paar Studenten kommen,
											die in seinen Garten einfielen
und ihn untersuchten.
											Sie entdecketen 375 Pflanzenarten,
											inklusive zweier gefährdeter Arten.
									","
											L'écologiste Ilkka Hanski
a fait cette expérience.
											Il a arrêté de tondre sa pelouse
et après quelques années,
											il a fait venir ses étudiants,
qui ont fait un bio-blitz dans son jardin
											et ils ont trouvé 375 espèces végétales,
											dont deux espèces en voie d'extinction.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											So when you're up there
on that future High Line of Philadelphia,
											surrounded by this wildness,
											surrounded by this diversity,
this abundance, this vibrance,
											you can look over the side
											and you can see a local playground
for a local school,
											and that's what it looks like.
											These children have, that —
											You know, under my definition,
											there's a lot of the planet
that counts as nature,
											but this would be one of the few places
that wouldn't count as nature.
											There's nothing there except humans,
no other plants, no other animals.
											And what I really wanted to do
											was just, like,
throw a ladder over the side
											and get all these kids to come up with me
into this cool meadow.
											In a way, I feel like this is
the choice that faces us.
											If we dismiss these new natures
as not acceptable or trashy or no good,
											we might as well just pave them over.
											And in a world where
everything is changing,
											we need to be very careful
about how we define nature.
									","
											Então, quando vocês estiverem
no futuro High Line de Filadélfia,
											cercados por esta selva,
											cercados por esta diversidade,
esta abundância, esta vibração,
											podem olhar para o lado
											e ver o recreio da escola local,
											e é com isso que isto se parece.
											Estas crianças têm...
											Sabem, pela minha definição,
											existe muito no planeta
considerado como natureza,
											mas este seria um dos poucos lugares
a não ser considerado como natureza.
											Não há lá nada, exceto os humanos,
não há outras plantas ou animais.
											E o que realmente queria fazer
											era simplesmente atirar uma escada
para o outro lado,
											para essas crianças virem ter comigo
a este belo prado.
											De certa forma, sinto que esta
é a escolha que enfrentamos.
											Se considerarmos estas novas naturezas
como não aceitáveis, lixo ou não boas,
											mais vale pavimentá-las com cimento.
											E num mundo em que tudo está
em mudança,
											precisamos de ter muito cuidado
como definimos a natureza.
									","
											Philadelphia'daki vahşi doğayla
											çevrili geleceğin 
High Line'ına çıktığınızda,
											çok çeşitlilikle çevrili,
bu berekete, bu dinamizme
											kenardan baktığınızda
											yerel bir okulun oyun alanını
görebiliyorsunuz
											ve bu şekilde görünüyor.
											Bu çocuklar ona sahip —
											Benim tanımım altında
											gezegenin doğa sayılan birçok yeri var.
											Ama burası doğa sayılmayacak 
ender yerlerden.
											Burada insanlar dışında hiçbir şey yok.
Ne bir bitki, ne bir hayvan.
											Ve asıl yapmak istediğim
											yandan bir merdiven atmak
											ve tüm çocukları alıp 
bu güzel çayıra gelmek.
											Bir yandan, bunun karşımızda duran bir
seçim olduğunu düşünüyorum.
											Bu yeni doğaları kabul edilemez veya
değersiz veya kötü buluyorsak,
											buralara da beton döşeyebiliriz.
											Bu kadar değişken bir dünyada
											doğayı da nasıl tanımladığımıza 
çok dikkat etmeliyiz.
									","
											Wenn man sich oben auf der künftigen
High Line von Philadelphia befindet,
											umgeben von Wildnis,
											umgeben von dieser Vielfalt,
diesem Reichtum, dieser Vitalität,
											und zur Seite blickt,
											entdeckt man einen Schulhof,
											der so aussieht.
											Diese Kinder haben ...
											Laut meiner Definition
											gibt es Vieles auf der Erde,
das als Natur gilt,
											aber dies ist einer der wenigen Plätze,
der nicht als Natur zählt.
											Es gibt nichts außer Menschen,
keine anderen Pflanzen oder Tiere.
											Am liebsten hätte ich eine Leiter
hinüber geworfen,
											um all die Kinder zu mir hinauf
auf diese tolle Wiese zu holen.
											In gewisser Weise halte ich dies für
die Wahl, der wir gegenüberstehen.
											Wenn wir diese neuen Naturen als 
inakzeptabel, wertlos oder schlecht abtun,
											können wir sie gleich überbetonnieren.
											In einer Welt, in der sich alles ändert,
											müssen wir sehr vorsichtig sein,
wie wir Natur definieren.
									","
											Alors, quand vous êtes sur la future
High Line à Philadelphie,
											entouré par cette nature sauvage,
											entouré par cette diversité,
cette abondance, ce rayonnement,
											vous pouvez regarder à côté
											et voir le terrain de jeu
d'une école locale
											qui ressemble à ça.
											Ces enfants ont ça...
											Selon ma définition,
											il y a beaucoup de nature sur la planète,
											mais ce lieu-là n'en ferait pas partie.
											Il n'y a que des êtres humains,
aucune plante, aucun animal.
											Et ce que j'aurais voulu faire,
c'est installer une échelle
											pour que ces enfants puissent venir
dans cette super prairie avec moi.
											Je crois que c'est un peu le choix
auquel on doit faire face.
											Si on pense que ces nouvelles
natures n'ont pas de valeur,
											autant les recouvrir de pavés.
											Et dans un monde qui change,
											il faut être prudent
avec notre définition de la nature.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											In order not to steal it
from our children,
											we have to do two things.
											First, we cannot define nature
as that which is untouched.
											This never made any sense anyway.
											Nature has not been untouched
for thousands of years.
											And it excludes most of the nature
that most people can visit
											and have a relationship with,
											including only nature
that children cannot touch.
											Which brings me to the second thing
that we have to do,
											which is that we have to
let children touch nature,
											because that which
is untouched is unloved.
									","
											Para não a roubar aos nossos filhos,
											temos de fazer duas coisas.
											Primeiro: Não podemos definir a natureza
como uma coisa intocada.
											Isso, de qualquer forma,
nunca fez nenhum sentido.
											A natureza não esteve intocada
durante milhares de anos.
											Isso exclui a maior parte da natureza
											que a maior parte das pessoas
pode visitar e com que se pode relacionar,
											e inclui apenas a natureza
que as crianças não podem tocar,
											o que me traz à segunda coisa
que temos de fazer:
											Devemos deixar as crianças tocarem
na natureza,
											porque aquilo que não é tocado,
não é amado.
									","
											Doğayı çocuklarımızdan çalmamak için
											iki şey yapmalıyız.
											Öncelikle, doğayı dokunulmamış
bir şey olarak tanımlayamayız.
											Bu hiçbir zaman anlamlı olmadı.
											Doğa bin yıllardır dokunulmamış değildi.
											Bu çoğu insanın ziyaret edebileceği,
											bağ kurabileceği doğayı dâhil etmiyor.
											Sadece çocukların dokunamayacağı 
doğayı kapsıyor.
											Bu da beni ikinci yapmamız 
gereken şeye getiriyor.
											O da çocuklarımızın doğaya 
dokunmasına izin vermek,
											çünkü dokunulmayan şey sevilmeyen şeydir.
									","
											Um sie unseren Kindern nicht zu stehlen,
											müssen wir zwei Dinge tun.
											Erstens können wir Natur nicht als
etwas definieren, das unberührt ist.
											Das war sowieso nie sinnvoll.
											Die Natur ist seit Tausenden
von Jahren nicht mehr unberührt.
											Sie schließt den Großteil der Natur aus,
den die meisten Menschen besuchen können
											und zu dem sie eine Beziehung
aufbauen können.
											Sie umfasst nur Natur,
die Kinder nicht berühren dürfen.
											Das bringt mich zu der zweiten Sache,
die wir tun müssen.
											Wir müssen die Kinder 
die Natur berühren lassen,
											denn was nicht berührt wird,
wird nicht geliebt.
									","
											Afin de ne pas la voler à nos enfants,
											on doit faire deux choses.
											D'abord, on ne peut pas définir la nature
comme tout ce qui est intact.
											Ça n'a jamais eu de sens.
											La nature n'est plus intacte
depuis des milliers d'années.
											Ça exclut la majorité de la nature
que les gens peuvent visiter
											et avec laquelle se connecter,
											y compris la seule nature
que les enfants ne peuvent pas toucher.
											Ce qui m'amène
à la deuxième chose à faire :
											laissons les enfants toucher la nature,
											tout ce qui n'est pas touché est délaissé.
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									","
											(Applaudissements)
									",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
"
","
","
","
","
",Nature is everywhere — we just need to learn to see it,Emma Marris,15:52,"agriculture,animals,biodiversity,bioethics,climate change,children,ecology,environment,green,garden,life,nature,plants,sustainability,trees,parenting,teaching,natural resources,Anthropocene,fungi"
