en,tr,es,de,title,speaker,duration,tags
"
											I believe the reach
of NeuroEmbodied Design
											will extend far beyond limb replacement
											and will carry humanity into realms
											that fundamentally
redefine human potential.
											In this 21st century,
											designers will extend the nervous system
into powerfully strong exoskeletons
											that humans can control
and feel with their minds.
											Muscles within the body
can be reconfigured
											for the control of powerful motors,
											and to feel and sense
exoskeletal movements,
											augmenting humans' strength,
jumping height and running speed.
											In this 21st century, I believe humans
will become superheroes.
											Humans may also extend their bodies
											into non-anthropomorphic
structures, such as wings,
											controlling and feeling each wing movement
within the nervous system.
											Leonardo da Vinci said,
""When once you have tasted flight,
											you will forever walk the earth
with your eyes turned skyward,
											for there you have been
and there you will always long to return.""
											During the twilight years of this century,
											I believe humans will be unrecognizable
in morphology and dynamics
											from what we are today.
											Humanity will take flight and soar.
											Jim Ewing fell to earth
and was badly broken,
											but his eyes turned skyward,
where he always longed to return.
											After his accident,
he not only dreamed to walk again,
											but also to return to his chosen sport
of mountain climbing.
											At MIT, Team Cyborg built Jim
a specialized limb for the vertical world,
											a brain-controlled leg with full position
and movement sensations.
											Using this technology,
Jim returned to the Cayman Islands,
											the site of his accident,
											rebuilt as a cyborg
to climb skyward once again.
									","
											Ben öyle düşünüyorum ki
Nöro Kapsamlı Tasarım
											uzuvların yerine geçmekle kalmayacak,
											bizi insanoğlunun potansiyelini 
yeniden tanımlayacak
											yepyeni bir yere taşıyacak.
											21. yüzyılda,
											tasarımcılar sinir sisteminin kapsamını
											zihnimizle kontrol edip hissedebileceğimiz
çok güçlü dış iskeletlere taşıyacaklar.
											Vücut kasları, güçlü motor kontrolü için
											yeniden yapılandırılabilir
											ve dış iskelet hareketleri
hissedilebilir, algılanabilir,
											bu da insan gücünü, zıplama yüksekliğini,
koşma hızını çok yukarı taşır.
											21. yüzyılda insanların süper kahramanlara
dönüşeceğine inanıyorum.
											Buna ek olarak insanlar,
											vücutlarına kanat gibi
antropomorfik olmayan yapılar ekleyebilir,
											kanat hareketini sinir sisteminde
hissedip kontrol edebilirler.
											Leonardo da Vinci şöyle demişti,
''Bir kez uçma hissini tattığınızda
											toprakta her zaman gözleriniz
yukarı bakarak yürürsünüz,
											çünkü bir kez yukarı çıktınız
ve hep oraya dönmek isteyeceksiniz.''
											Bu yüzyılın sonlarına doğru,
											insanlar morfolojik ve dinamik açıdan
											bugüne kıyasla tanınamaz hâle gelecekler.
											İnsanoğlu yükselecek.
											Jim Ewing yüksekten düştü
ve ciddi şekilde yaralandı
											ama gözleri yüksekteydi,
dönmek istediği yerde.
											Kazadan sonra yalnızca 
yeniden yürümeyi değil,
											seçtiği spor dalı olan dağcılığa da
geri dönmeyi hayal etti.
											MIT'de Siborg Ekibi, bu dikey dünya için
Jim'e özel bir bacak geliştirdi,
											tam pozisyon ve hareket hissi sağlayan
beyinle kontrol edilen bir bacak.
											Bu teknolojiyi kullanarak
Jim, Cayman Adaları'na geri döndü,
											kazanın olduğu yere,
											siborg olarak yukarı doğru 
tekrar tırmanmaya başladı.
									","
											Creo que el alcance del diseño NeuroEmbodied
											se extenderá más allá 
del reemplazo de extremidades
											y llevará a la humanidad a dominios
											que fundamentalmente redefinen 
el potencial humano.
											En este siglo XXI,
											los diseñadores extenderán el sistema 
nervioso a exoesqueletos muy fuertes
											que los humanos podamos controlar 
y sentir con la mente.
											Los músculos dentro del cuerpo 
se pueden reconfigurar
											para controlar motores potentes,
											y para tratar de sentir 
los movimientos del exoesqueleto,
											aumentar la fuerza humana, el salto 
de altura y la velocidad de carrera.
											En este siglo XXI, creo que los humanos 
nos convertiremos en superhéroes.
											Los humanos también podemos 
extender nuestros cuerpos
											con estructuras no antropomórficas, 
como alas,
											controlando y sintiendo cada movimiento 
de ala dentro del sistema nervioso.
											Leonardo da Vinci dijo: 
""Una vez que hayas probado el vuelo,
											siempre caminarás por la tierra 
con tus ojos vueltos hacia el cielo,
											porque allí has ​​estado 
y siempre anhelarás regresar"".
											Cuando este siglo llegue a su fin, 
en mi opinión,
											los seres humanos serán irreconocibles, 
en apariencia y modo de movimiento,
											de los humanos de hoy.
											La humanidad tomará vuelo y se elevará.
											Jim Ewing cayó al suelo 
y resultó gravemente herido,
											pero sus ojos han mirado al cielo, 
donde siempre había deseado regresar.
											Después del accidente, no solo 
soñó con caminar de nuevo,
											sino también volver a su deporte 
favorito, escalar montañas.
											El Equipo Ciborg de MIT creó una extremidad
específica para el mundo vertical para Jim,
											una pierna completamente funcional 
controlada por el cerebro.
											Mediante esta tecnología, 
Jim regresó a las Islas Caimán,
											el sitio de su accidente,
											reconstruido como un ciborg para 
conquistar la cima una vez más.
									","
											Ich glaube, die Reichweite 
von NeuroEmbodied Design
											wird weit über den Ersatz
von Gliedmaßen hinausreichen
											und die Menschheit 
in Bereiche führen,
											die das menschliche Potenzial 
grundlegend neu definieren.
											In diesem 21. Jahrhundert
											werden Designer das Nervensystem 
mit kraftvollen Exoskeletten verbinden,
											die der Mensch mit seinen Gedanken 
steuern und fühlen kann.
											Die Muskeln im Körper
können umgestaltet werden,
											um starke Motoren zu steuern,
											exoskeletale Bewegungen zu fühlen,
											und die menschliche Stärke, Sprunghöhe 
und Laufgeschwindigkeit zu erhöhen.
											In diesem 21. Jahrhundert
werden Menschen zu Superhelden.
											Menschen können ihre Körper auch
um nicht-anthropomorphe Strukturen
											wie z. B. Flügel erweitern
											und jede Flügelbewegung
im Nervensystem fühlen.
											Leonardo da Vinci sagte: 
""Wenn du das Fliegen einmal erlebt hast,
											wirst du für immer auf Erden wandeln,
mit deinen Augen himmelwärts gerichtet,
											denn dort bist du gewesen und dort
wird es dich immer wieder hinziehen.""
											Gegen Ende dieses Jahrhunderts,
											sind Menschen in Morphologie und Dynamik,
verglichen mit dem, wie wir heute sind,
											nicht wiederzuerkennen.
											Die Menschheit wird fliegen
und sich in die Höhe schwingen.
											Jim Ewing fiel auf die Erde 
und war schwer verletzt,
											aber seine Augen wanderten zum Himmel, 
wo er sich immer hinsehnte.
											Nach seinem Unfall träumte er nicht nur, 
wieder gehen zu können,
											sondern auch davon, zu seinem 
geliebten Bergsteigen zurückzukehren.
											Am MIT baute Team Cyborg 
Jim ein Bein für die vertikale Welt,
											ein hirngesteuertes mit vollen Positions-
und Bewegungsempfindungen.
											Mit dieser Technologie
											kehrte Jim zu den Cayman Islands,
dem Ort seines Unfalls, zurück,
											um als ein wiedererbauter Cyborg
erneut in den Himmel zu klettern.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Crashing waves)
									","
											(Dalga sesleri)
									","
											(Rompimiento de olas)
									","
											(Brechende Wellen)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Thank you.
									","
											Teşekkürler.
									","
											Gracias.
									","
											Vielen Dank.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											Ladies and gentlemen, Jim Ewing,
the first cyborg rock climber.
									","
											Hanımlar ve beyler, Jim Ewing,
ilk siborg dağ tırmanışçısı.
									","
											Señoras y señores, Jim Ewing, 
el primer escalador ciborg.
									","
											Meine Damen und Herren, Jim Ewing,
der erste Cyborg-Bergsteiger.
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
"
","
","
","
",How we'll become cyborgs and extend human potential,Hugh Herr,15:13,"bionics,design,future,human body,humanity,prosthetics,nature,science,technology"
