es,tr,fr,title,speaker,duration,tags
"
											Ahora, es más fácil 
decirlo que hacerlo,
											porque lo estoy diciendo ahora, 
pero les digo que no es fácil
											en la cultura masculina 
desafiarse unos a otros,
											que es una de 
las razones por las cuales
											parte del cambio de paradigma 
que tiene que pasar
											es no solo entender estos temas 
como asuntos de los hombres,
											sino también son cuestiones 
de liderazgo para los hombres.
											Porque en última instancia, 
la responsabilidad de adoptar una postura
											sobre estos temas no debe 
caer sobre los hombros
											de niños o adolescentes 
en la escuela secundaria
											o los hombres universitarios. Debe estar 
en los hombres adultos con poder.
											Los hombres adultos con poder son los 
que necesitamos para responsabilizarse
											de ser líderes en la materia,
											porque cuando alguien habla 
en una cultura de pares
											y desafía e interrumpe, él o ella
											está siendo líder, ¿verdad, correcto?
											Pero en una escala grande, necesitamos 
más hombres adultos con poder
											para comenzar a dar prioridad 
a estas cuestiones,
											y no hemos visto aún, ¿los hay?
									","
											Tabii bunu söylemek kolay.
											Ama erkek kültüründe erkeklerin birbirine meydan okuması
											kolay bir şey değil aslında.
											Bu yüzdendir ki, olması gereken paradigma değişikliği,
											bu meselelerin neden yalnızca erkek meseleleri olarak değil,
											erkeklerin liderlik sorunları olarak da algılanmasını
											gerektirir.
											Çünkü eninde sonunda bu meselelerde
											belirli bir tavır alma sorumluluğu
											lise çağındaki ergen erkeklerin veya küçük erkek çocuklarının
											omuzlarına yüklenmemelidir. Bu sorumluluk
											güce sahip yetişkin erkeklerin omuzlarında olmalıdır.
											Yani bu meselelerde lider olması için sorumlu tutmamız gereken erkeklerin.
											Çünkü bir akran kültüründe bir kişi çıkıp bir konuda sesini yükseltirse, insanlara meydan okursa ve onlara müdahale ederse,
											erkek veya kadın fark etmez, o kişi gerçekten bir liderdir,
											öyle değil mi?
											Ama büyük ölçüde, bu meseleleri öncelik haline getirmeye
											başlayabilmek için daha fazla yetişkin erkeğe ihtiyacımız var.
											Ancak bunun henüz gerçekleştiğini görmüş değiliz.
									","
											Maintenant, c'est plus facile à dire qu'à faire,
											parce que je vous le dit maintenant, 
mais je vous dit que ce n'est pas facile
											dans les cultures des hommes 
de se défier les uns les autres,
											ce qui est une des raisons pour laquelle
											une partie de ce changement de paradigme
qui doit avoir lieu
											n'est pas seulement la compréhension 
de ces problèmes en tant que problèmes d'hommes,
											mais également des problèmes 
de leadership pour les hommes.
											Parce que finalement, 
la responsabilité de prendre partie
											sur ces problèmes ne devrait pas
tomber sur les épaules
											de jeunes garçons ou d'adolescents au lycée
											ou d'étudiants. Çà devrait être sur celles 
d'hommes avec du pouvoir.
											Les hommes adultes avec du pouvoir sont ceux 
dont nous avons besoin pour être tenus responsables
											d'être des leaders concernant ces problèmes,
											parce que lorsque quelqu'un parle auprès des siens
											les défie et les interrompt, il ou elle
											devient un leader, vraiment, non ?
											Mais à une grande échelle, nous avons besoin 
de plus d'hommes avec le pouvoir
											pour commencer à prioriser ses sujets,
											nous ne l'avons pas encore vu, n'est-ce pas ?
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Estaba en una cena 
hace varios años atrás,
											y trabajo ampliamente con 
el ejército estadounidense, todos los servicios.
											Y estaba en la cena 
y esta mujer me dijo
											—creo que pensó que ella 
era un poco inteligente— dijo,
											""Así que ¿hace cuánto tiempo que has estado 
haciendo entrenamiento de sensibilidad
											con los marines?""
									","
											Yıllar önce bir akşam yemeğine davetliydim ve ABD ordusunun tüm birimlerinde çalışmışlığım var.
											O yemek sırasında kendini uyanık sanan bir kadın bana
											""Ne zamandan beri
											Deniz Kuvvetleri'nde duyarlılık eğitimi veriyorsunuz?""
											diye sordu.
											Ben de
									","
											Maintenant, j'étais à un dîner 
il y a de nombreuses années,
											et je travaille beaucoup 
avec l'armée américaine, avec tous les services.
											J'étais à ce dîner et cette femme m'a dit —
											je pense qu'elle trouvait qu'elle était intelligente — elle a dit,
											« Depuis combien de temps faites vous des formations à la sensibilité
											avec les Marines ? »
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Y yo dije, ""Con todo respeto,
											no hago entrenamiento de 
sensibilidad con los marines.
											Doy un programa de liderazgo 
en el cuerpo de marines.""
									","
											""Kusura bakmayın ama,
											Ben Deniz Kuvvetleri'nde duyarlılık eğitimi vermiyorum.
											Deniz Piyade Sınıfı'nda bir liderlik programı yürütüyorum."" dedim.
									","
											Et j'ai répondu, 
« Avec tout mon respect,
											je ne fait pas de formation 
à la sensibilité avec les Marines.
											Je conduit des programmes de leadership 
dans le corps des Marines. »
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Ahora, sé que es 
un poco pomposa, mi respuesta,
											pero es una distinción 
importante, porque no creo
											que lo que necesitamos es 
la formación de la sensibilidad.
											Necesitamos entrenamiento 
en liderazgo, porque, por ejemplo,
											cuando un entrenador profesional o 
un directivo de un equipo de béisbol
											o de fútbol —y trabajo extensamente 
en esta esfera también—
											hace un comentario sexista, 
hace una afirmación homofóbica,
											hace un comentario racista, 
habrá discusiones
											en los blogs de deportes y en 
programas radiales de deportes.
											Y algunas personas dirán, 
""Necesitaba capacitación en sensibilidad"".
											Y otros dirán, ""Olvídalo.
											Sabes, es de ser políticamente 
correcto es para enloquecerse,
											hizo una declaración 
estúpida. Déjalo pasar"".
											Mi argumento es que él no 
necesita entrenamiento de sensibilidad.
											Necesita entrenamiento 
en liderazgo,
											porque está siendo un mal líder, 
porque en una sociedad
											con diversidad de género 
y diversidad sexual
											(aplausos)
											y diversidad racial y étnica, al hacer
											ese tipo de comentarios, 
estás fallando en tu liderazgo.
											Si podemos hacer este punto 
que estoy haciendo
											a poderosos hombres y 
mujeres en nuestra sociedad
											en todos los niveles 
de autoridad y poder,
											va a cambiar, va a cambiar
											el paradigma del 
pensamiento de la gente.
									","
											Yanıtımın biraz kendini beğenmiş tavırlı olduğunu biliyorum,
											ama burada önemli bir ayrım yatıyor,
											çünkü ben duyarlılık eğitimine değil,
											liderlik eğitimine ihtiyacımız olduğunu düşünüyorum.
											Ben spor alanında da çalışıyorum. Örneğin bir beyzbol ya da futbol takımının
											profesyonel koçu veya yöneticisi cinsiyetçi, homofobik veya ırkçı bir yorum yaparsa
											işte o zaman
											spora dair bloglarda ve radyo istasyonlarında
											bununla ilgili tartışmalar olacaktır.
											Bazı insanlar da ""Bu adamın duyarlılık eğitimine ihtiyacı var."" diyeceklerdir.
											Başka insanlar da ""Bırak bu işleri, siyasi doğruculuk
											çığrından çıkmış vaziyette,
											o da çıktı, salakça bir açıklama yaptı. Geçiniz.""
											diyeceklerdir. Ben o kişinin duyarlılık eğitimine değil,
											liderlik eğitimine ihtiyacı olduğunu düşünüyorum.
											Çünkü o kötü bir liderdir: cinsiyet çeşitliliğinin ve cinsel çeşitliliğin,
											(Alkışlar)
											ırk ve etnik köken çeşitliliğinin var olduğu bir toplumda
											böyle yorumlar yaparsanız
											liderlikten sınıfta kalırsınız.
											Eğer bu fikri toplumumuzda kurumsal yetkinin ve gücün
											tüm düzeylerinde hareket eden güçlü kadınlara ve erkeklere yayabilirsek,
											o zaman bu
											insanların düşünce paradigmalarını
											kesinlikle değiştirecektir.
									","
											Maintenant, je sais que c'est un peu pompeux, 
ma réponse,
											mais c'est une distinction importante, 
parce que je ne crois pas
											que nous avons besoin de formation à la sensibilité.
											Nous avons besoin de formation au leadership, 
parce que, par exemple
											lorsqu'un coach professionnel 
ou le manager d'une équipe de baseball
											ou d'une équipe de football 
— et je travaille énormément dans ce domaine également —
											fait des remarques sexistes, 
fait des déclarations homophobes,
											fait des commentaires racistes, 
il y aura des discussions
											sur les blogs de sports et dans les commentaires
de sport à la radio.
											Et certaines personnes diront, « Bien, il a besoin d'une formation à la sensibilité. »
											Et d'autres diront, « Bien, descendons le.
											Vous savez, c'est un terme politiquement correct 
pour devenir fou furieux,
											il a agit stupidement. 
Passons à autre chose. »
											Mon argument est qu'il n'a pas besoin 
de formation à la sensibilité.
											Il a besoin de formation au leadership,
											parce que c'est un mauvais leader, 
parce que dans une société
											avec une diversité de genres 
et d'orientation sexuelle —
											(Applaudissements) —
											une diversité raciale et ethnique, 
si vous faites
											ce genre de commentaire, 
vous manquez de leadership.
											Si on peut arriver à ce point qui consiste à
											placer des hommes et des femmes puissantes 
dans notre société
											à tous les niveaux 
de l'autorité institutionnelle et du pouvoir,
											ça va changer, ça va changer
											le paradigme de ce que les gens pensent.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Saben, por ejemplo, 
que yo trabajo mucho
											en atletismo universitario a 
lo largo de Norte América.
											Sabemos mucho sobre cómo prevenir
											violencia doméstica y sexual, ¿bien?
											No hay ninguna excusa 
para una universidad
											no tenga formación de prevención 
de violencia doméstica y sexual
											ordenada a todos los estudiantes atletas, entrenadores, administradores,
											como parte de su proceso educativo.
											Sabemos lo suficiente para saber 
que fácilmente podemos hacer eso.
											¿Pero saben lo que falta? El liderazgo.
											Pero no es el liderazgo 
de los estudiantes atletas.
											El liderazgo del director deportivo,
											del presidente de la Universidad,
de las personas a cargo
											que toman decisiones sobre recursos
											y que toman decisiones sobre las prioridades 
en la configuración institucional.
											Es una falla, en la mayoría de los casos, 
de liderazgo de los hombres.
									","
											Ben ABD'nin birçok yerinde üniversite atletizm karşılaşmalarında çalışıyorum.
											Aile içi şiddeti ve cinsel şiddeti nasıl önleyeceğimiz konusunda
											çok şey biliyoruz.
											Öyle değil mi?
											Bir üniversitenin aile içi şiddetin veya cinsel şiddetin önlenmesine yönelik
											eğitim vermemesi için bir mazereti yoktur.
											Çünkü tüm öğrenci atletler, antrenörler ve yöneticiler
											eğitim süreçlerinin bir parçası olarak bu eğitimi almak zorundadır.
											Bunu kolaylıkla yapabileceğimizi bilecek kadar bilgiye sahibiz.
											Ama eksik olan nedir, biliyor musunuz? Liderlik.
											Ama öğrenci atletlerin liderliği değil.
											Atletizm antrenörünün,
											üniversite rektörünün,
											kaynaklar ve
											kurumsal düzenlemelerde öncelik verilecek konularla ilgili karar vermekten sorumlu kişilerin liderliği.
											Çoğu zaman erkekler liderlikte başarısız olur.
									","
											Vous savez, par exemple, 
j'ai beaucoup travaillé
											dans l'athlétisme universitaire et 
scolaire en Amérique du Nord.
											Nous savons tellement de chose sur le prévention
											de la violence sexuelle et domestique, non ?
											Il n'y a aucune excuse 
pour une faculté ou une université
											de ne pas avoir de formation 
à la prévention de la violence domestique et sexuelle
											obligatoire pour tous les athlètes étudiants, 
les coachs, les administrateurs,
											dans le cadre de leur cursus éducatif.
											Nous en savons assez pour savoir 
que nous pouvons le faire facilement.
											Mais vous savez ce qui manque ? 
Du leadership.
											Mais ce n'est pas le leadership
des athlètes étudiants.
											C'est le leadership des directeurs sportifs,
											du président de l'université, 
des personnes en charge
											qui prennent des décisions 
sur le recrutement
											et ceux qui prennent des décisions 
sur les priorités dans le cadre institutionnel.
											C'est un manque, dans la plupart des cas, 
de leadership masculin.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Vean Penn State. Penn State es la madre
											de momentos que enseñan 
sobre el enfoque del espectador.
											Tenía tantas situaciones 
en ese asunto
											donde los hombres en posiciones 
de gran alcance no actuaron
											para proteger a los niños, 
en este caso, muchachos.
											Es increíble, realmente. 
Pero cuando te adentras en él,
											te das cuenta de que 
hay presiones de los hombres.
											Hay restricciones dentro de 
las culturas entre los hombres,
											razón por la cual tenemos 
que animar a los hombres
											a romper esas presiones.
									","
											Penn State Üniversitesi'ndeki taciz skandalını ele alalım. Bu skandal
											görgü tanığı yaklaşımı için öğretilebilecek her şeyin anasıdır.
											Güçlü konumlardaki erkeklerin çocukları (Penn State vakasında erkek çocuklarını) korumak için harekete geçemedikleri
											birçok olay biliyorsunuzdur.
											Gerçekten inanılır gibi değil.
											Ama insan bu olayları irdelediğizaman erkekler üzerinde
											baskılar olduğunu fark ediyor.
											Erkekler akran kültürünün getirdiği baskıları yaşıyor.
											Tam da bu yüzden,
											bu baskıları yok etmek için erkekleri cesaretlendirmemiz gerekiyor.
									","
											Regarder à Penn State. Penn State est la mère
											de tous les instants propices
à l'approche du spectateur.
											Il y a tant de situations dans ce domaine
											où les hommes en position de force
échouent à agir
											pour protéger les enfants, 
dans ce cas, les garçons.
											C'est incroyable, vraiment. 
Mais quand vous y êtes,
											vous comprenez que les hommes
subissent des pressions.
											Ils sont contraints au sein de leur paires
											et c'est pour ça que nous devons
encourager ces hommes
											à briser ces pressions.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Y una de las maneras 
de hacerlo es decir
											que hay un montón de hombres que se preocupan profundamente por estas cuestiones.
											Sé esto. Trabajo con hombres,
											y he estado trabajando 
con decenas de miles,
											cientos de miles de hombres 
desde hace muchas décadas.
											Da miedo, cuando lo 
piensas bien, cuántos años.
											Pero hay muchos hombres que se preocupan 
profundamente por estas cuestiones,
											pero preocuparse 
profundamente no es suficiente.
											Necesitamos a más hombres 
con las agallas,
											con el coraje, con la fuerza, 
con la integridad moral
											de romper nuestro silencio cómplice 
y desafiarse unos a otros
											y estar con las mujeres 
y no contra ellas.
									","
											Bunu yapmanın bir yolu da,
											bu meseleleri derinden önemseyen çok sayıda erkek olduğunu söylemektir.
											Bunu biliyorum. Ben erkeklerle çalışıyorum,
											ve yıllar boyunca on binlerce, hatta yüz binlerce
											erkekle çalıştım,
											Ne kadar uzun süre onlarla çalıştığımı düşünmek korkutucu.
											Bu meseleleri derinden önemseyen o kadar çok erkek var ki...
											Ama derinden önemsemek yetmez.
											Suç ortağı niteliğindeki sessizliğimizi bozmak ve birbirimize meydan okumak için, kadınların karşısında değil, yanında yer almak için
											daha çok babayiğite,
											cesaret, güç ve ahlaki dürüstlüğe sahip daha çok erkeğe
											ihtiyacımız var.
									","
											Et un des moyens de faire ça est de dire
											qu'il y a un paquet d'hommes 
qui s'intéressent vraiment à ces problèmes.
											Je sais ça. Je travaille avec des hommes,
											et j'ai travaillé avec des dizaines de milliers,
											des centaines de milliers d'hommes pendant de nombreuses, nombreuses décennies maintenant.
											C'est effrayant, quand on pense à toutes ces années.
											Mais il y a tant d'hommes qui s'intéressent 
sincèrement à ces problèmes
											mais s'intéresser sincèrement n'est pas suffisant.
											Nous avons besoin d'hommes avec plus de cran,
											avec le courage, la force, et l'intégrité
											de briser notre silence complice, 
se défier les uns les autres
											et se tenir auprès des femmes
et non contre elles.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Por cierto, se lo debemos a las mujeres.
											No hay ninguna duda sobre ello.
											Pero también se lo debemos 
a nuestros hijos.
											También se lo debemos a los hombres 
jóvenes que están creciendo
											por todo el mundo en 
situaciones donde no eligen
											ser un hombre en 
una cultura que les dice
											que la virilidad es una cierta manera.
											No hacen la elección.
											Nosotros que tenemos 
opción tenemos la oportunidad
											y una responsabilidad 
para ellos también.
									","
											Bu arada hiç şüpheniz olmasın ki
											bunu kadınlara borçluyuz.
											Ama bunu oğullarımıza da borçluyuz.
											Bunu, dünyanın dört bir yanında büyüyen ve
											kendilerine erkekliğin tek bir yoldan geçtiğini aktaran bir kültürde
											tercih etmemiş olduğu halde
											erkek olmak zorunda kalan genç erkeklere de borçluyuz.
											Bu seçimi onlar yapmadı.
											Bir seçeneği olan bizlerin onlara karşı da bir sorumluluğu var.
											Bu bizim için aynı zamanda bir fırsat.
									","
											Au fait, nous le devons aux femmes.
											Il n'y a aucun doute la-dessus.
											Mais nous le devons aussi à nos enfants.
											Nous le devons aussi 
à tous les jeunes hommes qui grandissent
											partout dans le monde dans des situations 
où ils n'ont pas eu le choix
											d'être un homme dans une culture qui leur décrit
											la virilité d'une certaine façon.
											Ils n'ont pas fait ce choix.
											Nous avons le choix, 
nous avons l'opportunité
											et une responsabilité envers eux également.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Espero que, de ahora en 
adelante, hombres y mujeres,
											trabajen juntos, puede 
comenzar el cambio
											y la transformación que va a pasar
											para que las generaciones futuras 
no tengan el nivel de tragedia
											del que nos ocupamos a diario.
									","
											Ben gelişen ve birlikte çalışan kadın ve erkeklerin
											gelecekte olacaklara dair bir değişim ve dönüşümü
											başlatabileceklerini umuyorum.
											Böylece gelecek kuşaklar bizim her gün başa çıktığımız
											düzeyde trajediden muzdarip olmayacaklar.
									","
											J'espère que, en allant de l'avant, 
les hommes et les femmes,
											en travaillant ensemble, 
peuvent initier le changement
											et que la transformation aura lieu
											de sorte que les futures générations 
n'auront pas le niveau de tragédie
											auquel nous sommes confrontés tous les jours.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Sé que podemos hacerlo. 
Podemos hacerlo mejor.
									","
											Bunu yapabileceğimizi biliyorum. Bundan daha iyisini yapabiliriz.
									","
											Je sais que nous pouvons le faire.
Nous pouvons faire mieux.
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
											Muchas gracias. (Aplausos)
									","
											Çok teşekkür ederim. (Alkışlar)
									","
											Merci beaucoup. 
(Applaudissements)
									",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
"
","
","
",Violence against women — it's a men's issue,Jackson Katz,17:40,"TEDx,feminism,men,violence,women,gender equality,sexual violence"
