en,pt,fr,tr,es,title,speaker,duration,tags
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: But is one explanation
of what's happened in the last year
											that a group of people have got
fed up with, if you like,
											the liberal elites,
for want of a better term,
											obsessing over many, many different
identities and them feeling,
											""But what about my identity?
I am being completely ignored here.
											And by the way, I thought
I was the majority""?
											And that that's actually
sparked a lot of the anger.
									","
											YNH: Sim. A identidade
é sempre problemática,
											porque é sempre baseada
em histórias fictícias
											que, mais cedo ou mais tarde,
colidem com a realidade.
											Quase todas as identidades,
											para além do nível
da comunidade mais básica
											de algumas dezenas de pessoas,
											baseiam-se numa história fictícia.
											Não são a verdade.
											Não são a realidade.
											É só uma história que as pessoas inventam
para contarem aos outros
											e começarem a acreditar.
											Assim sendo, todas as identidades
são extremamente instáveis.
											Não são uma realidade biológica.
											Por exemplo, às vezes, os nacionalistas
											acham que a nação
é uma entidade biológica.
											É feita da combinação de solo e sangue,
que cria a nação.
											Mas isto é só uma história fictícia.
									","
											CA : Mais peut-on expliquer
ce qui est arrivé l'année dernière
											quand un groupe de personnes
en ont eu marre
											des élites libérales,
à défaut de meilleur terme,
											obnubilées par de nombreuses identités
différentes et eux qui pensent :
											« Mais, et mon identité ?
On m'ignore complètement, là.
											Et, en passant, je pensais
appartenir à la majorité » ?
											Et c'est ce qui a vraiment
déclenché une grande colère.
									","
											CA: Fakat geçen sene olanlar
hakkında bir açıklama şu olabilir mi;
											bir grup insan, tabiri
caizse, liberal elitlerden bıktı,
											nasıl desem, yani
çoğu, çoğu kimlik üzerinde
											baskı kuran ve onlara şöyle hissettiren,
											""Peki benim kimliğim ne olacak?
Ben tamamen gözardı ediliyorum.
											Ayrıca, çoğunluğun ben
olduğumu düşünüyordum?""
											Ve bu da aslında öfkeyi tetikledi.
									","
											CA: Pero es una explicación
de lo ocurrido el año pasado
											cuando un grupo de personas 
se hartó, por así decirlo,
											de que las élites liberales
- a falta de un mejor término -
											se obsesionaran con tantas y tantas
identidades distintas, y se preguntaron,
											""¿Pero qué hay de mi identidad?
Me están ignorando por completo aquí.
											Por cierto, pensaba que yo 
era de la mayoría"".
											Eso realmente encendió la ira.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: Yeah. Identity is always problematic,
											because identity is always based
on fictional stories
											that sooner or later collide with reality.
											Almost all identities,
											I mean, beyond the level
of the basic community
											of a few dozen people,
											are based on a fictional story.
											They are not the truth.
											They are not the reality.
											It's just a story that people invent
and tell one another
											and start believing.
											And therefore all identities
are extremely unstable.
											They are not a biological reality.
											Sometimes nationalists, for example,
											think that the nation
is a biological entity.
											It's made of the combination
of soil and blood,
											creates the nation.
											But this is just a fictional story.
									","
											CA: O solo e o sangue fazem
uma espécie de lama pegajosa.
									","
											YNH : Oui, l'identité 
est toujours problématique,
											parce que l'identité est toujours basée
sur des histoires fictionnelles
											qui se heurtent tôt ou tard à la réalité.
											Presque toutes les identités,
											je veux dire, au-delà
de la communauté de base
											de quelques douzaines de gens,
											sont basées sur une fiction.
											Elles ne sont pas la vérité.
Elles ne sont pas la réalité.
											C'est une histoire que les gens inventent
et qu'ils se racontent
											et commencent à croire.
											En conséquence, toutes les identités
sont extrêmement instables.
											Elles ne sont pas une réalité biologique.
											Parfois les nationalistes, par exemple,
											pensent que la nation
est une entité biologique.
											Qu'elle est faite d'une combinaison
de sol et de sang,
											qui crée la nation.
											Mais ce n'est qu'une fiction.
									","
											YNH: Evet. Kimlik her zaman sorunludur,
											çünkü kimlik daima, eninde
sonunda gerçeklikle çatışan
											kurgulara dayalıdır.
											Neredeyse tüm kimlikler,
											yani, bir düzine insanın
temel topluluk düzeyinin
											ötesinde tümü,
											kurgusal bir hikâyeye dayalıdır.
											Gerçek değildirler.
											Gerçeklik değildirler.
											Bu yalnızca insanların ürettiği,
başkalarına anlattığı ve inanmaya
											başladığı bir hikâyedir.
											Dolayısıyla tüm
kimlikler oldukça değişkendir.
											Kimlikler biyolojik gerçeklik değildir.
											Örneğin milliyetçiler bazen
											ulusun biyolojik bir
oluşum olduğunu düşünürler.
											Toprak ve kan bir araya gelir ve
											ulusu yaratır.
											Fakat bu kurgusal bir hikâyedir.
									","
											YNH: Sí, la identidad
es siempre problemática
											porque la identidad siempre
se ha basado en historias ficticias
											que tarde o temprano chocan
con la realidad.
											Casi todas las identidades,
											más allá del nivel de la comunidad básica
de algunas docenas de personas,
											están basadas en una historia ficticia.
											No son ciertas.
											No son la realidad.
											Es solo una historia que la gente
inventa y se cuenta
											y la empieza a creer.
											Por lo tanto, todas las identidades 
son extremadamente inestables.
											No son una realidad biológica.
											A veces los nacionalistas, por ejemplo,
											piensan que la nación 
es una entidad biológica.
											Está hecha de una combinación 
de suelo y sangre
											que crea a la nación.
											Pero esta es solo una historia ficticia.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: Soil and blood
kind of makes a gooey mess.
									","
											(Risos)
									","
											CA : Le sol, le sang
ça fait une sorte de masse gluante.
									","
											CA: Toprak ve kandan
yapış yapış bir karışım olurdu.
									","
											CA: Suelo y sangre, suena 
como a un engrudo pegajoso.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											(Laughter)
									","
											YNH: Pois faz, e também mexe
com a nossa mente
											quando pensamos demasiado
que somos uma combinação de solo e sangue.
											Se virmos de uma perspectiva biológica,
											obviamente, nenhuma das nações
que existem hoje,
											existiam há 5000 anos.
											O ""Homo sapiens"" é um animal social,
disso não há dúvidas.
											Mas durante milhões de anos,
											o ""Homo sapiens""
e os nossos antepassados hominídeos
											viveram em comunidades pequenas
de algumas dezenas de indivíduos.
											Todos se conheciam uns aos outros.
											Enquanto que as nações modernas
são comunidades imaginadas,
											no sentido de que não conhecemos
todas as pessoas.
											Eu venho de uma nação
relativamente pequena, Israel,
											e, dos oito milhões de israelitas,
											não conheço a maior parte.
											Nunca vou conhecer a maior parte deles.
											Basicamente, eles existem aqui.
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: It does, and also
it messes with your mind
											when you think too much
that I am a combination of soil and blood.
											If you look from a biological perspective,
											obviously none of the nations
that exist today
											existed 5,000 years ago.
											Homo sapiens is a social animal,
that's for sure.
											But for millions of years,
											Homo sapiens and our hominid ancestors
lived in small communities
											of a few dozen individuals.
											Everybody knew everybody else.
											Whereas modern nations
are imagined communities,
											in the sense that I don't even know
all these people.
											I come from a relatively
small nation, Israel,
											and of eight million Israelis,
											I never met most of them.
											I will never meet most of them.
											They basically exist here.
									","
											CA: Mas em termos desta identidade,
											este grupo que se sente excluído
e provavelmente ficou sem trabalho,
											— em ""Homo Deus"", fala deste grupo
num sentido alargado
											de tantas pessoas que podem
perder os seus empregos
											para a tecnologia,
											de modo que podemos acabar
com uma grande classe
											— acho que lhe chama ""classe inútil"" —
											uma classe que, normalmente,
											aos olhos da economia,
não tem utilidade.
									","
											YNH : Oui et ça affecte aussi votre esprit
											quand vous pensez trop
être un mélange de terre et de sang.
											Si vous prenez une perspective biologique,
											aucune des nations existantes aujourd'hui
											n'existait il y a 5 000 ans.
											L'homo sapiens est
un animal social, c'est certain.
											Mais pendant des millions d'années,
											l'homo sapiens et nos ancêtres hominidés
ont vécu dans de petites communautés
											de quelques douzaines d'individus.
											Tout le monde se connaissait.
											Alors que les nations modernes
sont des communautés imaginaires,
											dans le sens où je ne connais pas
toutes ces personnes.
											Je viens d'une assez 
petite nation, Israël,
											et sur les 8 millions d’Israéliens,
											je n'en ai jamais rencontré la plupart.
Je ne les rencontrerai jamais.
											Ils existent essentiellement ici.
									","
											YNH: Evet, ayrıca kendinizin de
toprak ve kan karışımı olduğunu
											çok düşünürseniz
eğer, kafanızı karıştırır.
											Biyolojik açıdan bakacak olursak,
											bugün var olan uluslardan hiçbirisi
											5.000 yıl önce yoktu.
											İnsanlar sosyal hayvanlardır elbette.
											Fakat milyonlarca yıl önce insanlar
											ve insan atalarımız,
birkaç bireyden oluşan küçük
											topluluklarda yaşıyorlardı.
											Herkes birbirini tanıyordu.
											Modern uluslar, hayali
topluluklar olduğuna göre,
											bu durumda, ben
bu insanları tanımıyorum.
											Ben de nispeten küçük bir
ulustan geliyorum, İsrail'den
											ve sekiz milyon İsrailli var,
											çoğuyla tanışmadım bile.
											Çoğuyla da tanışmayacağım.
											Onlar yalnızca burada var.
									","
											YNH: Así es, y también es desagradable
											cuando piensas demasiado en que soy
una combinación de suelo y sangre.
											Si lo ves desde una perspectiva biológica,
											obviamente, ninguna de 
las naciones que hoy existen
											existió hace 5000 años.
											El Homo sapiens es un animal
social, indudablemente.
											Pero durante millones de años,
											el Homo sapiens y nuestros ancestros 
homínidos vivieron en pequeñas comunidades
											de unas pocas docenas de individuos.
											Todos se conocían entre sí.
											Mientras que las naciones modernas
son comunidades imaginadas,
											en el sentido de que ni siquiera
se conocen entre sí.
											Vengo de una nación
relativamente pequeña, Israel,
											y de 8 millones de israelíes,
											nunca conocí a la mayoría de ellos.
											Nunca conoceré a la mayoría de ellos.
											Básicamente existen aquí.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: But in terms of this identity,
											this group who feel left out
and perhaps have work taken away,
											I mean, in ""Homo Deus,""
											you actually speak of this group
in one sense expanding,
											that so many people
may have their jobs taken away
											by technology in some way
that we could end up with
											a really large — I think you call it
a ""useless class"" —
											a class where traditionally,
											as viewed by the economy,
these people have no use.
									","
											YNH: Sim.
									","
											CA : Mais en termes d'identité,
											ce groupe qui se sent abandonné
et dont on a peut-être pris le travail,
											je veux dire, dans « Homo Deus »,
											vous parlez vraiment de ce groupe,
qui en un sens s'étend,
											ces personnes si nombreuses
qui peuvent perdre leur emploi
											du fait de la technologie,
d'une certaine façon,
											que nous pourrions arriver
											à une très grande — 
vous l'appelez une « classe inutile » —
											une classe qui, traditionnellement,
											vue par l'économie,
ces personnes n'ont pas d'utilité.
									","
											CA: Bu kimlik bağlamında,
											dışlanmış hisseden ve belki de
işleri ellerinden alının bu grup,
											yani ""Homo Deus""da aslında
											bu grubun genişlediğinden
ve tıpkı gerçekten büyük
											— sanırım buna ""faydasız
sınıf"" diyorsun — ekonomi açısından
											geleneksel olarak
faydasız görülen bir sınıfla
											son bulacağımız gibi,
teknoloji dolayısıyla da birçok insanın
											işlerinden olabileceğini
											söylüyorsun.
									","
											CA: Pero en términos de esta identidad,
											este grupo que se siente excluido
y quizás despojado de su empleo,
											en ""Homo Deus"",
											en efecto, hablas de que este grupo
se está expandiendo,
											que muchísima gente probablemente
haya sido despojada de sus empleos
											por la tecnología,
y que esto podría dar origen
											a una enorme, creo que 
podríamos llamar, ""clase inútil"",
											una clase donde, tradicionalmente,
											según la economía, estas personas 
no tienen utilidad.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: Yes.
									","
											CA: Quão provável é essa possibilidade?
											É algo que nos deve amedrontar?
											Há alguma maneira
de podermos resolver isso?
									","
											YNH : Oui.
									","
											YNH: Evet.
									","
											YNH: Sí.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: How likely a possibility is that?
											Is that something
we should be terrified about?
											And can we address it in any way?
									","
											YNH: Devemos pensar nisso
com muito cuidado.
											Ninguém sabe como vai ser
o mercado de trabalho
											em 2040, 2050.
											Há uma hipótese de aparecerem
muitos novos empregos,
											mas não é certo.
											E mesmo que apareçam novos empregos,
											não será necessariamente fácil
											para um condutor de camiões
com 50 anos, desempregado,
											que ficou desempregado por causa
dos veículos que se conduzem sozinhos,
											não será fácil para um
condutor de camiões desempregado
											reinventar-se como um ""designer""
de mundos virtuais.
									","
											CA : Quelle en est la probabilité ?
											Est-ce une chose dont
nous devrions être terrifiés ?
											Et pouvons-nous résoudre ce problème ?
									","
											CA: Bu nasıl bir olasılık?
											Bu, endişe duymamız gereken bir şey mi?
											Ve buna herhangi bir
şekilde hitap edebilir miyiz?
									","
											CA: ¿Qué tan posible es esto?
											¿Es algo por lo que deberíamos 
estar aterrorizados?
											Y, ¿podemos enfrentarlo de alguna manera?
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: We should think about it
very carefully.
											I mean, nobody really knows
what the job market will look like
											in 2040, 2050.
											There is a chance
many new jobs will appear,
											but it's not certain.
											And even if new jobs do appear,
											it won't necessarily be easy
											for a 50-year old unemployed truck driver
											made unemployed by self-driving vehicles,
											it won't be easy
for an unemployed truck driver
											to reinvent himself or herself
as a designer of virtual worlds.
									","
											Anteriormente, se virmos a trajectória
na revolução industrial,
											quando as máquinas substituíram
os seres humanos num tipo de trabalho,
											a solução veio de trabalho
com poucas habilitações
											em novas linhas de negócio.
											Quando já não precisávamos
de trabalhadores rurais,
											as pessoas mudaram para trabalhos
industriais não especializados.
											Quando esses trabalhos foram sendo
substituídos pelas máquinas,
											as pessoas mudaram para trabalhos
de serviços não especializados.
											Quando as pessoas dizem
que, no futuro, vai haver novos trabalhos
											que as pessoas podem fazer melhor
que a inteligência artificial,
											que as pessoas podem fazer
melhor que os robôs,
											pensam em trabalhos
muito especializados,
											como engenheiros de ""software""
que constroem mundos virtuais.
											Mas eu não vejo como um trabalhador
de caixa do Wal-Mart
											se reinventa aos 50 anos
como ""designer"" de mundos virtuais,
											e certamente não vejo
											como os milhões de desempregados
do Bangladeche no sector têxtil
											vão poder fazer isso.
											Para o poderem fazer,
											é preciso começar a ensinar
aos bengaleses hoje
											a serem ""designers"" de ""software"",
											e não o estamos a fazer.
											Então, o que vão eles fazer
daqui a 20 anos?
									","
											YNH : Nous devrions y penser
très attentivement.
											Personne ne sait vraiment
ce que sera le marché de l'emploi
											en 2040, 2050.
											Il se peut que de nombreux
nouveaux emplois apparaissent,
											mais ce n'est pas sûr.
											Et même si de nouveaux
emplois se créent,
											il ne sera pas nécessairement facile
											pour un camionneur au chômage de 50 ans
remplacé par les véhicules autonomes,
											ce ne sera pas facile
pour un camionneur au chômage
											de se réinventer en tant que
concepteur de mondes virtuels.
									","
											YNH: Bunu düşünürken 
çok dikkatli olmalıyız.
											Yani, 2040, 2050'de iş
piyasasının nasıl olacağını
											kimse bilmiyor.
											Yeni işlerin ortaya çıkma şansı var,
											fakat bu kesin değil.
											Ve yeni işler ortaya çıksa bile,
											kendi kendini süren araçlar
											yüzünden işsiz kalmış, 50 yaşındaki işsiz
											bir kamyon şoförü
için, bu iş kolay olmayabilir,
											işsiz bir kamyon şoförünün
kendisini bir sanal dünya tasarımcısı
											olarak yeniden
şekillendirmesi kolay olmayacaktır.
									","
											YNH: Deberíamos pensarlo 
muy cuidadosamente.
											Nadie sabe realmente, 
cómo se verá el mercado laboral
											en el año 2040, 2050.
											Hay una posibilidad de que surjan
muchos empleos nuevos,
											pero no es seguro.
											Incluso si surgen empleos nuevos,
											no necesariamente será fácil
											para un camionero desempleado de 50 años,
											sin empleo por culpa 
de los vehículos autónomos,
											no será fácil para 
un camionero desempleado
											reinventarse a sí mismo o misma
como diseñador de mundos virtuales.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											Previously, if you look at the trajectory
of the industrial revolution,
											when machines replaced humans
in one type of work,
											the solution usually came
from low-skill work
											in new lines of business.
											So you didn't need any more
agricultural workers,
											so people moved to working
in low-skill industrial jobs,
											and when this was taken away
by more and more machines,
											people moved to low-skill service jobs.
											Now, when people say there will
be new jobs in the future,
											that humans can do better than AI,
											that humans can do better than robots,
											they usually think about high-skill jobs,
											like software engineers
designing virtual worlds.
											Now, I don't see how
an unemployed cashier from Wal-Mart
											reinvents herself or himself at 50
as a designer of virtual worlds,
											and certainly I don't see
											how the millions of unemployed
Bangladeshi textile workers
											will be able to do that.
											I mean, if they are going to do it,
											we need to start teaching
the Bangladeshis today
											how to be software designers,
											and we are not doing it.
											So what will they do in 20 years?
									","
											CA: Então, parece que está
a destacar uma questão
											que me tem incomodado cada vez mais
nos últimos meses.
											É uma questão difícil
de perguntar publicamente,
											mas se alguém tem sabedoria
para nos esclarecer, talvez seja você,
											por isso, vou perguntar-lhe:
											Para que servem os seres humanos?
									","
											Avant, si vous regardez la trajectoire 
de la révolution industrielle,
											quand les machines ont remplacé
les hommes pour un certain travail,
											la solution venait habituellement
du travail avec peu de qualifications
											dans de nouvelles branches de l'activité.
											Donc, vous n'aviez plus besoin
de travailleurs agricoles,
											les gens ont pris des emplois
industriels peu qualifiés
											et quand cela leur a été retiré
par de plus en plus de machines,
											les gens sont passés à des emplois
de service peu qualifiés.
											Maintenant, quand on dit qu'il y aura 
de nouveaux emplois pour demain,
											que les hommes font mieux que les IA,
que les hommes font mieux que les robots,
											ils pensent habituellement
à des emplois très qualifiés,
											comme les ingénieurs logiciels
qui conçoivent des mondes virtuels.
											Je ne vois pas comment une caissière
de supermarché au chômage
											se réinvente à 50 ans
en conceptrice de mondes virtuels
											et je ne vois certainement pas
											comment les millions de travailleurs
du textile au chômage au Bangladesh
											pourront le faire.
											Je veux dire, pour le faire,
											nous devons commencer
à les former aujourd'hui
											à être des concepteurs de logiciels
											et nous ne le faisons pas.
											Alors que feront-ils dans 20 ans ?
									","
											Önceden, endüstri
devriminin gidişatına bakarsanız,
											tek bir işte insanların
yerini makineler aldığında,
											yeni iş alanlarında çözüm
genellikle daha az yetenek isteyen
											işlerde bulunmuştu.
											Yani daha fazla tarım
işçisine ihtiyaç yoktu, böylece
											insanlar düşük vasıflı
endüstri işlerinden alındılar ve
											daha fazla makine bu işi aldıkça,
											insanlar düşük vasıflı
servis işlerine geçtiler.
											Şimdi, insanlar gelecekte
yeni işler olacağını söylediğinde,
											yani insanların yapay
zekâdan, yani robotlardan daha
											iyisini yapabileceğini söyledikleri
											zaman, genelde yüksek
vasıflı işleri düşünüyorlar,
											sanal dünyalar
tasarlayan yazılım mühendisleri gibi.
											Şimdi, Wal-Mart'tan çıkmış
işsiz bir kasiyerin kendisini
											50 yaşında sanal dünya tasarımcısı
olarak yeniden nasıl tasarlayacağını
											ve Bangladeşli milyonlarca
											işsiz tekstil çalışanının
bunu nasıl yapabileceğini
											bilmiyorum.
											Yani, bunu yapacaklarsa,
											Bangladeşlilere bugünden
başlayarak yazılım tasarımcısı olmayı
											öğretmemiz lazım
											ve bunu yapmıyoruz.
											Peki 20 yıl içerisinde ne yapacaklar?
									","
											Si miras la trayectoria de la revolución 
industrial, anteriormente,
											cuando las máquinas reemplazaron 
a los humanos en un tipo de trabajo,
											la solución vino del trabajo
no especializado
											en las nuevas líneas de negocios.
											No se necesitaban más
trabajadores agrícolas,
											así que la gente pasó a ocupar empleos
industriales de baja calificación
											y cuando esto fue reemplazado
por más y más máquinas,
											la gente pasó a los servicios 
de baja calificación.
											Entonces, cuando la gente dice
que habrá nuevos empleos en el futuro,
											que los humanos pueden
trabajar mejor que la IA,
											que pueden trabajar mejor que los robots,
											generalmente piensan en empleos
altamente calificados,
											como ingenieros de software
diseñando mundos virtuales.
											Ahora, no veo a un cajero 
desempleado de Walt-Mart
											reinventándose a sí mismo o misma a los 50
como diseñador de mundos virtuales,
											y definitivamente no veo
											cómo millones de obreros textiles 
desempleados en Bangladesh
											serán capaces de hacerlo.
											Quiero decir, si lo harán,
											necesitamos comenzar a educar
a los bangladesíes hoy
											para ser diseñadores de software,
											y no lo estamos haciendo.
											Entonces ¿qué harán en 20 años?
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											CA: So it feels like you're really
highlighting a question
											that's really been bugging me
the last few months more and more.
											It's almost a hard question
to ask in public,
											but if any mind has some wisdom
to offer in it, maybe it's yours,
											so I'm going to ask you:
											What are humans for?
									","
											YNH: Até onde sabemos, para nada.
									","
											CA : Il semble que vous posez
vraiment une question
											qui me préoccupe vraiment
de plus en plus ces derniers mois.
											C'est presque une question
difficile à poser en public,
											mais si quelqu'un a une explication
à donner, peut-être est-ce vous
											donc je vais vous demander :
											à quoi servent les hommes ?
									","
											CA: Son birkaç aydır beni
daha fazla endişelendiren bir sorunun
											altını çiziyorsun gerçekten.
											Bu soruyu halka sormak zor, fakat
											eğer birisi bunu cevaplayacak
zekâya sahipse, belki de sen sahipsindir,
											soruyorum:
											İnsanlar ne için vardır?
									","
											CA: Creo estás recalcando una pregunta
											que me ha estado molestando
cada vez más los últimos meses.
											Es una pregunta casi difícil
de hacer en público,
											pero si alguien puede ofrecer algo
de sabiduría en ello, quizá eres tú,
											entonces preguntaré:
											¿Para qué servimos los humanos?
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											YNH: As far as we know, for nothing.
									","
											(Risos)
									","
											YNH : Pour autant que je sache, à rien.
									","
											YNH: Bildiğim kadarıyla, hiçbir şey için.
									","
											YNH: Hasta donde sabemos, para nada.
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
											(Laughter)
									","
											Não há um grande drama cósmico,
nenhum grande plano cósmico,
											no qual tenhamos de ter um papel.
											Só temos de descobrir qual é o nosso papel
											e depois fazê-lo o melhor que conseguimos.
											Esta tem sido a história de todas
as religiões e ideologias,
											mas como cientista, o melhor
que posso dizer é que isso não é verdade.
											Não há um drama universal
com um papel para o ""Homo sapiens"".
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
"
","
","
","
","
",Nationalism vs. globalism: the new political divide,Yuval Noah Harari,1h  0m,"big problems,climate change,collaboration,democracy,future,economics,global development,global issues,history,humanity,identity,government,human origins,intelligence,media,news,politics,social change,society,technology,violence,war"
