en,tr,fr,es,pt,title,speaker,duration,tags
"
											Now, these are probabilistic guesses,
											so they're not going
to be 100 percent right,
											but I don't see the powerful resisting
the temptation to use these technologies
											just because there are
some false positives,
											which will of course create
a whole other layer of problems.
											Imagine what a state can do
											with the immense amount of data
it has on its citizens.
											China is already using
face detection technology
											to identify and arrest people.
											And here's the tragedy:
											we're building this infrastructure
of surveillance authoritarianism
											merely to get people to click on ads.
											And this won't be
Orwell's authoritarianism.
											This isn't ""1984.""
											Now, if authoritarianism
is using overt fear to terrorize us,
											we'll all be scared, but we'll know it,
											we'll hate it and we'll resist it.
											But if the people in power
are using these algorithms
											to quietly watch us,
											to judge us and to nudge us,
											to predict and identify
the troublemakers and the rebels,
											to deploy persuasion
architectures at scale
											and to manipulate individuals one by one
											using their personal, individual
weaknesses and vulnerabilities,
											and if they're doing it at scale
											through our private screens
											so that we don't even know
											what our fellow citizens
and neighbors are seeing,
											that authoritarianism
will envelop us like a spider's web
											and we may not even know we're in it.
									","
											Tabii bunlar olasılıksal tahminler,
											%100 doğru olamazlar
											ama insanlar sadece bazı
sonuçlar yanlış olduğu için
											bu teknolojileri kullanma 
arzularına direnmeyecekler,
											bu da beraberinde 
bir yığın farklı sorun getirecek.
											Devletlerin vatandaşları 
hakkında sahip oldukları
											müthiş miktarda veriyle
neler yapabileceklerini düşünün.
											Çin, insanları tespit etmek 
ve tutuklamak için
											yüz tanıma teknolojisini kullanıyor bile.
											İşin acı kısmı şu ki biz,
											gözetlemeye dayalı bu otoriter altyapıyı
											yalnızca insanların 
reklamlara tıklaması için geliştiriyoruz.
											Bu Orwell'in otoriter rejimi olmayacak.
											Bu ''1984'' değil.
											Eğer otoriterlik bizi paniğe sürüklemek 
için aleni korku kullanacaksa
											hepimiz korkacağız
ama bundan haberimiz olacak,
											nefret duyacağız ve karşı koyacağız.
											Ancak mevki sahibi insanlar
bu algoritmaları
											bizi sessizce izlemek,
											yargılamak ve dürtmek,
											sorun çıkaranlar ve asileri önceden
tahmin etmek ve kimliğini belirlemek,
											üzerimizde ikna mimarisi oluşturmak
											ve tek tek bireyleri manipüle etmek için
											kişisel zayıf ve hassas noktalarımızdan
yararlanarak kullanırlarsa,
											dahası bunu ölçeklendirip
											özel ekranlarımızdan
											çevremizdeki insanların
											ne gördüklerini bilemeyeceğimiz
bir şekilde yaparlarsa,
											bu otoriter rejim
bizi bir örümcek ağı gibi kıstırır
											ve biz yakalandığımızı bile anlamayız.
									","
											Ce sont des conjectures statistiques,
											ils n'auront pas raison à 100%,
											mais je ne vois pas les puissants résister
à la tentation d'utiliser ces technologies
											simplement parce qu'il y a
des faux positifs,
											ce qui, bien sûr, créera
un couche supplémentaire de problèmes.
											Imaginez ce qu'un Etat peut faire
											avec l'énorme volume de données
qu'il a sur ces citoyens.
											La Chine utilise déjà
une technologie de détection du visage
											pour identifier et arrêter des gens.
											Voici la tragédie :
											nous instaurons cette infrastructure
de surveillance d’autoritarisme
											simplement pour que les gens
cliquent sur des pubs.
											Ce ne sera pas l’autoritarisme d'Orwell.
											Ce n'est pas « 1984 ».
											Si l'autoritarisme une peur déclarée
pour nous terroriser,
											nous aurons tous peur
mais nous le saurons,
											nous détesterons ça et résisterons.
											Mais si les gens au pouvoir
utilisent ces algorithmes
											pour nous surveiller discrètement,
											pour nous juger et nous inciter,
											pour prédire et identifier
les fauteurs de trouble et les rebelles,
											pour déployer une architecture
de persuasion à grande échelle
											et pour manipuler les individus un par un
											grâce à leurs faiblesses et vulnérabilités
personnelles et individuelles
											et s'ils le font à grande échelle
											via nos écrans privés
											afin que nous ne sachions même pas
											ce que les autres citoyens
et nos voisins voient,
											l'autoritarisme nous enveloppera
tel une toile d'araignée
											et nous ignorons même
que nous sommes dans la toile.
									","
											Estas son especulaciones probables
											así que no serán 100 % atinadas,
											pero yo no me imagino a los poderosos
											resistiendo la tentación
de usar estas tecnologías
											solo porque haya algunos falsos positivos,
											lo cual creará, por supuesto,
otra oleada de problemas.
											Imaginen lo que puede hacer un estado
											con la enorme cantidad de datos
que tiene de sus ciudadanos.
											China ya está usando
tecnología de detección de rostros
											para identificar y arrestar gente.
											Y esta es la tragedia:
											Estamos construyendo esta infraestructura
de vigilancia y autoritarismo
											solo para obtener
más clics en los anuncios.
											Este no será el autoritarismo de Orwell.
											Esto no es ""1984"".
											Si el autoritarismo usa
el miedo para aterrorizarnos,
											todos estaremos asustados,
pero lo sabremos,
											lo odiaremos y lo resistiremos.
											Pero si la gente en el poder
está usando estos algoritmos
											para vigilarnos calladamente,
											para juzgarnos y empujarnos,
											para predecir e identificar
a los agitadores y a los rebeldes,
											para desplegar arquitecturas
de persuasión a escala
											y para manipularnos uno por uno
											usando las debilidades y vulnerabilidades
personales e individuales de cada uno,
											y si lo están haciendo a escala
											con nuestras pantallas personales
											para que ni siquiera sepamos
											lo que ven nuestros
compañeros ciudadanos y vecinos,
											ese autoritarismo nos atrapará
como una telaraña
											y quizá ni siquiera sepamos
que estamos en ella.
									","
											Estes são palpites probabilísticos,
											por isso não vão estar 100% corretos.
											Mas eu não vejo os poderosos a resistir
à tentação de usar estas tecnologias
											apenas porque há alguns falsos positivos,
											o que, claro, vai criar
toda uma outra camada de problemas.
											Imaginem o que um Estado pode fazer
											com a quantidade imensa de informações
que tiver dos seus cidadãos.
											A China já está a usar tecnologia
de reconhecimento facial.
											para identificar e deter pessoas.
											E a tragédia é esta:
											estamos a construir esta infraestrutura
de vigilância autoritária
											apenas para fazer as pessoas
clicar em anúncios.
											Este não vai ser
o autoritarismo de Orwell.
											Não é o ""1984"".
											Se o autoritarismo usar medo explícito
para nos aterrorizar
											nós ficaremos assustados,
mas temos consciência disso,
											vamos odiá-lo e vamos resistir-lhe.
											Mas se as pessoas no poder
usarem estes algoritmos
											para, silenciosamente, nos vigiarem,
											para nos julgarem
e para nos influenciarem,
											para preverem e para identificarem
os desordeiros e os rebeldes,
											para implementarem técnicas
de persuação em larga escala
											e para manipularem indivíduos,
um por um,
											usando fraquezas e vulnerabilidades
individuais e pessoais,
											e se o estão a fazer em larga escala,
											através dos nossos ecrãs privados,
											para que nós nem saibamos
											o que os outros cidadãos
e vizinhos estão a ver,
											esse autoritarismo vai envolver-nos
como uma teia de aranha
											e podemos nem dar conta
de que estamos nela.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So Facebook's market capitalization
											is approaching half a trillion dollars.
											It's because it works great
as a persuasion architecture.
											But the structure of that architecture
											is the same whether you're selling shoes
											or whether you're selling politics.
											The algorithms do not know the difference.
											The same algorithms set loose upon us
											to make us more pliable for ads
											are also organizing our political,
personal and social information flows,
											and that's what's got to change.
									","
											Facebook'un piyasa değeri
											yarım trilyon dolara yaklaşıyor.
											Bunun sebebi ikna mimarisi olarak
harika çalışıyor olması.
											Ancak bu mimari yapı
											ayakkabı satıyor olsanız da aynı
											siyaset satıyor olsanız da.
											Algoritmalar farkı anlamıyor.
											Reklamlara karşı bizi sabırlı kılmak için
											üzerimize salınan bu algoritmalar,
											aynı zamanda siyasi, kişisel ve sosyal
bilgi akışımızı da düzenliyor
											ve bu değişmek zorunda.
									","
											La capitalisation du marché de Facebook
											approche le demi milliard de dollars.
											C'est parce que c'est une très bonne
architecture de persuasion.
											Mais la structure de cette architecture
											est la même que vous vendiez
des chaussures
											ou de la politique.
											Les algorithmes
ne connaissent pas la différence.
											Les mêmes algorithmes utilisés sur nous
											pour nous rendre plus malléables
face aux publicités
											organisent aussi nos flux d'informations
politiques, personnelles et sociales
											et ça doit changer.
									","
											Así que la capitalización 
de mercado de Facebook
											se acerca a medio billón de dólares.
											Es porque funciona muy bien
como arquitectura de persuasión.
											Pero la estructura de esa arquitectura
											es la misma, sea que vendan zapatos
											o sea que vendan política.
											Los algoritmos no ven la diferencia.
											Los mismos algoritmos
utilizados en nosotros
											para hacernos más receptivos
a los anuncios,
											también organizan nuestros flujos
de información política, social y personal
											y eso debe cambiar.
									","
											A capitalização de mercado do Facebook
											está a aproximar-se
de meio bilião de dólares.
											É porque funciona lindamente
como arquitetura de persuasão.
											Mas a estrutura desta arquitetura
											é a mesma, quer estejam a vender sapatos
											ou a vender política.
											Os algoritmos não sabem a diferença.
											O mesmo algoritmo que faz
o que quer connosco,
											para nos deixar
mais vulveráveis a anúncios,
											também organiza o fluxo
das nossas informações
											políticas, pessoais e sociais
											e é isso que tem de mudar.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Now, don't get me wrong,
											we use digital platforms
because they provide us with great value.
											I use Facebook to keep in touch
with friends and family around the world.
											I've written about how crucial
social media is for social movements.
											I have studied how
these technologies can be used
											to circumvent censorship around the world.
											But it's not that the people who run,
you know, Facebook or Google
											are maliciously and deliberately trying
											to make the country
or the world more polarized
											and encourage extremism.
											I read the many
well-intentioned statements
											that these people put out.
											But it's not the intent or the statements
people in technology make that matter,
											it's the structures
and business models they're building.
											And that's the core of the problem.
											Either Facebook is a giant con
of half a trillion dollars
											and ads don't work on the site,
											it doesn't work
as a persuasion architecture,
											or its power of influence
is of great concern.
											It's either one or the other.
											It's similar for Google, too.
									","
											Beni yanlış anlamayın,
											bize büyük fayda sağladıkları için
dijital platformları kullanıyoruz.
											Facebook ile dünyanın her yerinden
aile ve arkadaşlarımla görüşebiliyorum.
											Sosyal medyanın, sosyal hareketler için
ne kadar önemli olduğu hakkında yazdım.
											Bu teknolojilerin dünyadaki
sansür uygulamalarını aşmak için
											nasıl kullanılabileceği üzerine çalıştım.
											Facebook ve Google yöneticilerinin
											kasten ve kötü niyetli bir şekilde
											ülkeyi ve dünyayı kutuplaştırmaya

											veya radikalliği teşvik etmeye 
çalıştığını söylemiyorum.
											Bu insanların yayınladığı
											pek çok iyi niyetli yazı okudum.
											Ancak bu konuda 
niyet veya ifadelerin bir önemi yok.
											Sorun, inşa ettikleri bu yapı 
ve iş modelleri.
											Sorunun kökeninde bu var.
											Ya Facebook yarım trilyon
değerinde dev bir yapı
											ve reklamlar bu sitede çalışmıyor,
											ikna mimarisi olarak faaliyet göstermiyor
											ya da etki gücü dehşet verici.
											İkisinden biri.
											Google için de aynısı söz konusu.
									","
											Ne vous méprenez pas,
											nous utilisons les plateformes numériques
car elles ont beaucoup de valeur.
											J'utilise Facebook pour garder contact
											avec des amis et de la famille
à travers le monde.
											J'ai écrit sur l'importance des réseaux
sociaux pour les mouvements sociaux.
											J'ai étudié comment ces technologies
peuvent être utilisées
											pour contourner la censure
à travers le monde.
											Ce n'est pas que les dirigeants
de Facebook ou Google
											essayent perfidement et délibérément
											de polariser plus le pays ou le monde
											et d'encourager l'extrémisme.
											J'ai lu les nombreuses déclarations
bien intentionnées
											que ces gens ont publiées.
											Mais ce n'est pas l'intention
ou les déclarations
											des gens dans les technologies
qui comptent,
											ce sont les structures
et les modèles commerciaux qu'ils créent.
											C'est le cœur du problème.
											Soit Facebook est un escroc
d'un demi milliard de dollars
											et les pubs ne marchent pas sur le site,
											ça ne marche pas
comme une architecture de persuasion
											ou son pouvoir d'influence
est très préoccupant.
											C'est l'un ou l'autre.
											Il en va de même pour Google.
									","
											No me malinterpreten,
											usamos plataformas digitales
porque nos ofrecen muchísimo.
											Yo uso Facebook para estar en contacto
con amigos y familia alrededor del mundo.
											He escrito acerca lo cruciales que son
las redes para los movimientos sociales.
											He estudiado cómo pueden
usarse estas tecnologías
											para eludir la censura en todo el mundo.
											Pero no es que la gente
que administra Facebook o Google
											esté tratando maliciosa y deliberadamente
											de polarizar un país o el mundo
											y promover el extremismo.
											He leído las muchas y
bien intencionadas afirmaciones
											que esa gente publica.
											Pero no son sus intenciones 
ni las afirmaciones lo que importa,
											son las estructuras y modelos de negocio
que están construyendo.
											Y ese es el meollo del problema.
											O Facebook es una estafa gigante
de medio billón de dólares,
											los avisos en el sitio no funcionan
											y no sirve como
arquitectura de persuasión,
											o su poder de influencia
es altamente preocupante.
											Debe ser una o la otra.
											Es similar también para Google.
									","
											Não me interpretem mal.
											Nós usamos plataformas digitais
porque são valiosas para nós.
											Eu uso o Facebook para me manter
em contacto
											com a família e amigos de todo o mundo.
											Eu já escrevi sobre o quão cruciais
são as redes sociais
											para os movimentos sociais.
											Já estudei o modo como estas tecnologias
podem ser usadas
											para contornar a censura a nível mundial.
											Não que as pessoas que controlam
o Facebook e o Google
											estejam, maliciosa e deliberadamente,
											a tentar tornar o país ou o mundo
mais polarizado
											e a encorajar o extremismo.
											Li as várias declarações bem-intencionadas
											que essas pessoas publicaram.
											Mas não é a intenção ou as declarações
que as pessoas da tecnologia fazem
											que importam.
											São as estruturas e os modelos de negócio
que estão a construir.
											E isso é a base do problema.
											Ou o Facebook é uma enorme fraude
de meio bilião de dólares
											e os anúncios não funcionam no ""site"",
											não funcionam como
uma arquitetura de persuasão,
											ou o seu poder e influência
são uma grande preocupação.
											Ou é uma coisa ou é outra.
											E passa-se o mesmo com o Google.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So what can we do?
											This needs to change.
											Now, I can't offer a simple recipe,
											because we need to restructure
											the whole way our
digital technology operates.
											Everything from the way
technology is developed
											to the way the incentives,
economic and otherwise,
											are built into the system.
											We have to face and try to deal with
											the lack of transparency
created by the proprietary algorithms,
											the structural challenge
of machine learning's opacity,
											all this indiscriminate data
that's being collected about us.
											We have a big task in front of us.
											We have to mobilize our technology,
											our creativity
											and yes, our politics
											so that we can build
artificial intelligence
											that supports us in our human goals
											but that is also constrained
by our human values.
											And I understand this won't be easy.
											We might not even easily agree
on what those terms mean.
											But if we take seriously
											how these systems that we
depend on for so much operate,
											I don't see how we can postpone
this conversation anymore.
											These structures
											are organizing how we function
											and they're controlling
											what we can and we cannot do.
											And many of these ad-financed platforms,
											they boast that they're free.
											In this context, it means
that we are the product that's being sold.
											We need a digital economy
											where our data and our attention
											is not for sale to the highest-bidding
authoritarian or demagogue.
									","
											Peki ne yapabiliriz?
											Bunun değişmesi gerekiyor.
											Basit bir formül öneremem
											çünkü dijital teknolojimizin
çalışma şeklini
											yeniden inşa etmemiz gerekiyor.
											Teknolojinin geliştirilme biçiminden, 

											ekonomik ve diğer alanlardaki teşviklerin
											sisteme taşınmasına kadar her şey...
											Tescilli algoritmalar tarafından yaratılan
şeffaflık noksanlığı,
											makine öğrenimi anlaşılmazlığının
yapısal zorluğu
											ve hakkımızda toplanan tüm bu
rastgele veri sorunlarıyla yüzleşmek
											ve bunların üstesinden
gelmeye çalışmak zorundayız.
											Bize büyük bir görev düşüyor.
											Teknolojimizi, yaratıcılığımızı
											ve evet, siyasetimizi
											harekete geçirmemiz lazım,
											böylece kişisel amaçlarımızda 
bizi destekleyen
											fakat insani değerlere de bağlı
											yapay zekayı inşa edebiliriz.
											Bunun kolay olmayacağını biliyorum.
											Bu terimlerin ne anlama geldiği
konusunda bile kolayca anlaşamayabiliriz.
											Ancak bu kadar çok faaliyet konusunda
											sürekli ihtiyaç duyduğumuz bu sistemlerin
çalışma şeklini ciddiye alırsak,
											bu konuşmayı ertelemek için
hiçbir sebep göremiyorum.
											Bu yapılar,
											bizim işleyişimizi düzenliyor
											ve ne yapıp ne yapamayacağımızı
kontrol ediyor.
											Reklamla finanse edilen 
bu platformların çoğu
											ücretsiz olmakla övünüyorlar.
											Bu bağlamda, bunun anlamı şu: 
Satılmakta olan ürün biziz.
											Veri ve dikkatimizin
											en yüksek ücreti veren 
otoriter veya demagoga satılmadığı
											bir dijital ekonomiye ihtiyacımız var.
									","
											Que pouvons-nous faire ?
											Ça doit changer.
											Je ne peux pas offrir de recette simple
											car nous devons restructurer
											tout le fonctionnement
de notre technologie numérique.
											Tout, de la façon dont
la technologie est développée
											à la façon dont les incitations,
économiques et autres,
											sont intégrées au système.
											Nous devons faire face et gérer
											le manque de transparence créé
par les algorithmes propriétaires,
											le défi structurel de l'opacité
de l'apprentissage des machines,
											toutes ces données
aveuglément collectées sur nous.
											Nous avons devant nous
une tâche importante.
											Nous devons mobiliser notre technologie,
											notre créativité
											et oui, notre science politique
											pour créer une intelligence artificielle
											qui soutient nos objectifs humains
											mais qui est aussi contrainte
par nos valeurs humaines.
											Je comprends que ce ne sera pas simple.
											Nous ne serons pas facilement d'accord
sur le sens de ces termes.
											Mais si nous prenons au sérieux
											le fonctionnement de ces systèmes
dont nous sommes si dépendants,
											je ne vois pas comment nous pouvons
encore retarder cette conversation.
											Ces structures organisent
notre fonctionnement
											et elles contrôlent
ce que nous pouvons faire ou non.
											Beaucoup de ces plateformes
financées par les pubs
											se proclament gratuites.
											Dans ce contexte, ça signifie
que nous sommes le produit qui est vendu.
											Nous avons besoin
d'une économie numérique
											où nos données et notre attention
											ne sont pas à vendre à l'autoritariste
ou au démagogue le plus offrant.
									","
											Así que, ¿qué podemos hacer?
											Esto necesita cambiar.
											No puedo ofrecerles una receta simple,
											porque necesitamos reestructurar
											completamente cómo opera
nuestra tecnología digital.
											Todo, desde la manera 
en que se desarrolla la tecnología
											hasta la manera en que los incentivos,
económicos y demás,
											están incorporados al sistema.
											Tenemos que encarar y tratar de lidiar
con la falta de transparencia
											creada por los algoritmos patentados,
											el desafío estructural en la opacidad
del aprendizaje automático,
											todos estos datos sobre nosotros
recolectados indiscriminadamente.
											Tenemos una gran tarea por delante.
											Tenemos que movilizar nuestra tecnología,
											nuestra creatividad
											y sí, nuestra política,
											para que podamos construir
inteligencia artificial
											que apoye nuestros objetivos humanos,
											pero que también esté limitada
por nuestros valores humanos.
											Entiendo que esto no será sencillo.
											Quizá ni siquiera acordemos fácilmente
qué significan esos términos.
											Pero si nos tomamos en serio
											cómo operan estos sistemas
de los que dependemos para tantas cosas,
											no veo cómo podemos seguir
posponiendo esta conversación.
											Estas estructuras
											están organizando cómo funcionamos
											y están controlando
											lo que podemos y no podemos hacer.
											Muchas de estas plataformas
financiadas por anuncios
											presumen de ser gratuitas.
											En este contexto, eso significa
que nosotros somos el producto de venta.
											Necesitamos una economía digital
											donde nuestros datos y nuestra atención
											no estén a la venta para el autoritario
o demagogo que pague más.
									","
											Então o que é que podemos fazer?
											Isto tem de mudar.
											Não consigo apresentar uma receita simples
											porque é preciso reestruturar
											toda a maneira como a nossa
tecnologia digital funciona.
											Tudo, desde a maneira
como a tecnologia é desenvolvida
											até à maneira como os incentivos,
económicos e não só,
											estão construídos no sistema.
											Temos de encarar e tentar lidar
com a falta de transparência
											criada pelos algoritmos patenteados,
											o problema estrutural da opacidade
da aprendizagem de máquinas,
											e todas estas informações indiscriminadas
que estão a ser recolhidas sobre nós.
											Temos uma grande tarefa à nossa frente.
											Temos de mobilizar a nossa tecnologia,
											a nossa criatividade
											e sim, a nossa política
											para conseguirmos construir
uma inteligência artificial
											que nos apoie nas nossas metas humanas
											mas que também seja limitada
pelos nossos valores humanos.
											Eu compreendo que não vai ser fácil.
											Podemos até nem concordar facilmente
no que significam estes termos.
											Mas, se levarmos a sério
											como funcionam estes sistemas
de que dependemos para tanta coisa,
											não vejo como podemos
adiar mais esta conversa.
											Estas estruturas estão a organizar
											o modo como nós funcionamos
											e estão a controlar
											o que podemos fazer ou não.
											Muitas destas plataformas
financiadas por anúncios
											gabam-se de serem gratuitas.
											O que, neste contexto, quer dizer
											que somos nós o produto
que estão a vender.
											Precisamos de uma economia digital
											em que as nossas informações
e a nossa atenção
											não estejam à venda
para o déspota ou o demagogo
											que esteja disposto a pagar mais.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											So to go back to
that Hollywood paraphrase,
											we do want the prodigious potential
											of artificial intelligence
and digital technology to blossom,
											but for that, we must face
this prodigious menace,
											open-eyed and now.
									","
											Şu Hollywood sözüne
geri dönmek gerekirse,
											yapay zeka ve dijital
teknolojinin müthiş potansiyelinin
											çiçek açmasını elbette istiyoruz
											fakat bunun olması için
bu müthiş tehditle yüzleşmemiz lazım,
											gözlerimiz tamamen açık ve şimdi.
									","
											Pour revenir à cette paraphrase
hollywoodienne,
											nous voulons que le grand pouvoir
											de l'intelligence artificielle
et de la technologie numérique fleurisse
											mais pour ça , nous devons
faire face à une grande menace,
											les yeux ouverts et maintenant.
									","
											Así que, volviendo
a la paráfrasis de Hollywood:
											Sí, queremos que el enorme potencial
											de la inteligencia artificial 
y la tecnología digital florezca,
											pero para eso debemos enfrentar
esta enorme amenaza,
											con los ojos abiertos y ahora.
									","
											Para voltar à paráfrase de Hollywood,
											nós queremos que o prodigioso potencial
											da inteligência artificial
e da tecnologia digital floresça
											mas, para isso, temos de enfrentar
esta prodigiosa ameaça
											de olhos bem abertos e já.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Gracias.
									","
											Obrigada.
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Aplausos)
									",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
"
","
","
","
","
",We're building a dystopia just to make people click on ads,Zeynep Tufekci,22:55,"machine learning,AI,politics,algorithm,business,sociology,corruption,consumerism,data,economics,government,democracy,social media,social change,society,technology"
