fr,tr,de,en,es,title,speaker,duration,tags
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Il y a tellement de puissance à combiner science et imagerie,
											à créer de telles images.
											C'est comme regarder des deux côtés d'un miroir.
											Même si je n'ai eu que peu de temps pour m'exprimer,
											j'espère que vous appréciez la spécificité de Mannahatta.
											L'environnement que vous observez ici sur la gauche
											était interconnecté. Il était basé sur la diversité.
											Il avait cette résilience dont notre monde moderne a tant besoin.
									","
											Bilim ve görselleştirmeyi bir araya
getiren böyle bir gücümüz var,
											belki de aynanın her iki tarafına bakarak,
											bu gibi görüntüleri oluşturabiliriz.
											Konuşmak için kısa bir sürem
olmasına rağmen,
											umarım Mannahatta'nın çok özel
bir yer olduğunu takdir edersiniz.
											Sol tarafta gördüğünüz yer
birbirine bağlanmıştı.
											Çeşitlilik üzerine dayandırılmıştı.
											Modern dünyada ihtiyacımız olan
dayanıklılık vardı.
									","
											Es steckt soviel Kraft darin, Wissenschaft und Visualisierung miteinander zu vereinen,
											dass dabei solche Bilder entstehen.
											Es ist wie beide Seiten des Spiegels zu sehen.
											Obwohl ich nur wenig Zeit für meinen Vortrag hatte,
											hoffe ich, dass Sie Mannahatta als einen besonderen Ort wahrnehmen konnten.
											Den Ort, den Sie hier links sehen,
											war miteinander verbunden. Er gründete auf Vielfältigkeit.
											Er verfügte über diese Belastbarkeit, die wir in unserer modernen Welt brauchen.
									","
											There is such power in bringing
science and visualization together,
											that we can create images like this,
											perhaps looking on either
side of a looking glass.
											And even though I've only
had a brief time to speak,
											I hope you appreciate that
Mannahatta was a very special place.
											The place that you see here
on the left side
											was interconnected.
It was based on this diversity.
											It had this resilience that is
what we need in our modern world.
									","
											Juntar ciencia y visualización es tan poderoso
											que nos permite crear imágenes como esta
											y quizá mirar desde cualquier lado de un espejo.
											Y, aunque he tenido muy poco tiempo para hablar,
											espero que comprendan que Manhattan fue un lugar muy especial.
											El lugar que ven aquí a la izquierda
											estaba interconectado. Se basaba en esta diversidad.
											Tenía esta resistencia que es la que necesitamos en el mundo moderno.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Mais je ne veux pas que vous croyiez que je n'aime pas
											l'environnement de droite. J'ai appris à aimer cette ville
											et son type de diversité, de résilience,
											et sa dépendance à la densité, et ses connexions entre nous, ses habitants.
											En fait, je les vois comme des reflets l'un de l'autre.
											Un peu à la manière de Lewis Carroll dans ""De l'autre côté du miroir.""
											Nous pouvons comparer ces deux environnements, les avoir à l'esprit en même temps,
											ce sont en réalité le même endroit,
											une ville ne peut pas échapper à la Nature.
											Je pense que c'est ce que nous apprenons sur la construction de villes à l'avenir.
									","
											Epeyce yaptığım burayı sevmiyorum
düşüncesini
											yapmak zorunda kalmıyorum.
Bu şehri, çeşitlilik üzerine türünü,
											dayanıklılığını,
yoğunluk üzerine bağımlılığını
											ve birlikte nasıl bağlı olduğumuzu
sevmeye başladım.
											Aslında onları, Lewis Carroll'ın
""Aynanın İçinden""'de
											çokça yaptığı gibi birbirlerinin
yansımaları olarak görüyorum.
											Şu iki şeyi karşılaştırabilir ve
aynı anda aklımızda tutabiliriz,
											gerçekte aynı yer oldukları
											ve şehirlerin doğadan kurtulmasının
hiçbir yolunun olmadığı.
											Gelecekte şehirleri nasıl inşa edeceğimizi
öğrediğimizi düşünüyorum.
									","
											Ich möchte jedoch nicht, dass Sie denken, dass ich den Ort rechts
											nicht mag, denn das tue ich. Ich habe die Stadt lieben gelernt
											mit ihrer Vielfalt, ihrer Belastbarkeit,
											ihrer Abhängigkeit von der Dichte und wie wir alle miteinander verbunden sind.
											Ich verstehe sie vielmehr als gegenseitiger Spiegel.
											So wie Lewis Carroll es in ""Alice hinter den Spiegeln"" beschrieb.
											Wir können beide miteinander vergleichen und sie gleichzeitig im Gedächtnis behalten,
											dass sie tatsächlich ein und derselbe Ort sind,
											dass es unmöglich ist für Städte der Natur zu entkommen.
											Und ich denke, dass wir dies daraus lernen können für Städte, die wir in der Zukunft bauen.
									","
											But I wouldn't have you think
that I don't like the place
											on the right, which I quite do.
I've come to love the city
											and its kind of diversity,
and its resilience,
											and its dependence on density
and how we're connected together.
											In fact, that I see them
as reflections of each other,
											much as Lewis Carroll did
in ""Through the Looking Glass.""
											We can compare these two and hold them
in our minds at the same time,
											that they really are the same place,
											that there is no way that cities
can escape from nature.
											And I think this is what we're learning
about building cities in the future.
									","
											Pero no quiero que piensen que no me gusta el sitio
											de la derecha, porque sí me gusta. He aprendido a querer a la ciudad
											y a su tipo de diversidad, y su resistencia,
											y a su dependencia de la densidad y de cómo estamos todos conectados.
											De hecho, veo que cada quien es reflejo del otro.
											Casi como lo hizo Lewis Caroll en “A través del espejo”,
											podemos compararlos y a la vez mantener a ambos en nuestra mente ,
											aunque realmente estén en el mismo sitio,
											porque no hay manera de que las ciudades escapen de la naturaleza.
											Creo que esto es lo que estamos aprendiendo sobre la construcción de ciudades en el futuro.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Permettez-moi un bref épilogue, pas sur le passé,
											mais sur le futur, dans 400 ans.
											Ce que nous comprenons maintenant,
											c'est que les villes sont l'habitat d'êtres humains,
											et doivent subvenir à leurs besoins :
											un toit, de la nourriture, de l'eau, un abri,
											des ressources reproductives et une raison d'être.
											Ce dernier est un besoin additionnel spécifique à l'humanité.
											Et tant de conférences ici à TED traitent de la raison d'être,
											de la manière de donner un sens à nos vies
											de toutes les manières possibles, par la technologie,
											par les arts, par la science,
											tant et si bien que je pense que nous nous concentrons trop
											sur cet aspect de nos vies, que nous ne faisons pas assez
											attention à la nourriture, à l'eau et au logement,
											à ce dont nous avons besoin pour élever nos enfants.
									","
											Kısa bir sonsöz için bana izin verirseniz,
geçmiş hakkkında değil
											ama yaklaşık 400 yıl sonrası için.
											Şehirlerin insanlar için yaşam yerleri
											olduğunu fark ediyoruz
											ve insanların ihtiyaçlarını tedarik
etmeleri gerekir:
											Ev duygusu, yiyecek, su, barınak,
											üreme kaynakları ve anlam duygusu.
											Bu, insanlığın belirli ilave yaşam
alanı gereksinimidir.
											Burada TED'de yapılan konuşmaların çoğu,
											farklı yolların tüm türleriyle,
teknoloji yoluyla,
											sanat yoluyla, bilim yoluyla
											hayatımıza anlam getirme
konusu üzerinedir.
											O kadar ki, hayatımızın o tarafına
											çok odaklandığımızı,
yiyecek, su ve barınak
											ve çocuk yetiştirmek için gereken ilgiyi
											yeterince vermediğimizi düşünüyorum.
									","
											Wenn Sie mir noch ein kurzes Nachwort gestatten, nicht über die Vergangenheit,
											sondern 400 Jahre in der Zunkunft,
											was wir nun erkennen können ist, dass
											Städte Lebensräume für Menschen sind
											und das bereitstellen müssen, was Menschen brauchen:
											ein Heimatgefühl, Essen, Wasser, Schutz,
											Ressourcen zur Fortpflanzung und Lebenssinn.
											Das ist besondere zusätzliche Bedingung des Lebensraumes für die Menschheit und Menschlickeit.
											Es gibt so viele TED-Vorträge über Sinn,
											darüber unserem Leben einen Sinn zu geben
											auf verschiedenen Wegen; durch Technik,
											durch Kunst, durch Wissenschaft.
											Ich denke, wir konzentrieren uns so sehr auf
											diesen Aspekt unseres Lebens, dass wir
											dem Essen, dem Wasser und Schutz nicht genügend Beachtung schenken,
											und was wir brauchen, um unsere Kinder zu erziehen.
									","
											So if you'll allow me a brief epilogue,
not about the past,
											but about 400 years from now,
											what we're realizing is that
											cities are habitats for people,
											and need to supply what people need:
											a sense of home, food, water, shelter,
											reproductive resources,
and a sense of meaning.
											This is the particular additional
habitat requirement of humanity.
											And so many of the talks here
at TED are about meaning,
											about bringing meaning to our lives
											in all kinds of different ways, through technology,
											through art, through science,
											so much so that I think
we focus so much on
											that side of our lives,
that we haven't given enough
											attention to the food and the water
and the shelter,
											and what we need to raise the kids.
									","
											Si me permiten un breve epílogo, no sobre el pasado,
											sino sobre el futuro, dentro de 400 años,
											de lo que nos estamos percatando es de que
											las ciudades son hábitats de gente
											y necesitan proveer lo que la gente necesita:
											un sentido del hogar, comida, agua, refugio,
											recursos para el cultivo y un significado.
											Ese es el requerimiento adicional para el hábitat de la humanidad.
											Muchas de las charlas de TED tratan sobre el sentido,
											sobre dar sentido a nuestras vidas
											de todas las maneras posibles: a través de la tecnología,
											del arte, de la ciencia.
											Creo que nos hemos centrado demasiado en
											ese aspecto de nuestras vidas, que no hemos prestado
											demasiada atención a la comida, el agua y el refugio,
											y a lo que necesitamos para educar a nuestros hijos.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Alors comment imaginer la ville de demain?
											Allons par exemple à Madison Square Park,
											et imaginons cet endroit sans voitures,
											avec des vélos à la place,
											de grandes forêts, et des ruisseaux au lieu d'égouts et de caniveaux?
											Imaginons l'Upper East Side
											avec des toits verts, et des ruisseaux entre les immeubles,
											et des moulins à vent fournissant l'énergie nécessaire?
											Imaginons l'agglomération de New York,
											qui compte actuellement 12 millions de personnes,
											mais qui aurait dans le futur la même densité que Manhattan,
											sur seulement 36% de la surface actuelle,
											les zones ainsi libérées couvertes de fermes,
											couvertes de zones humides,
											couvertes des marais dont nous avons besoin.
									","
											Geleceğin şehrini nasıl öngörebiliriz?

											Peki, Madison Square Park'a gidersek
											ve tüm arabalar olmadan hayal etsek,
											araba yerine bisikletleri,
											kanalizasyon ve yağmur kanalları 
yerine de büyük ormanlar ve akarsuları?
											Yukarı Doğu Yakası'nı
											yeşil çatılar, şehrin içinde
dolaşan akarsularla
											ve güç teminimiz için de
yel değirmelerini hayal etsek?
											Ya da şu an 12 milyon kişinin evi 
olan metropolitan alan
											New York şehrini düşünürsek,
											ama belki de alanın sadece %36'sında
Manhattan yoğunluğunda yaşayacak
											gelecekteki 12 milyon kişi,
											ihtiyacımız olan tarım arazileri,
											sulama alanları ve
											bataklık bölgeler arasındaki alanlarla.
									","
											Wie können wir uns also die Stadt der Zukunft vorstellen?
											Was wäre, wenn wir in den Madison Square Park gingen
											und ihn uns ohne die ganzen Autos vorstellten,
											stattdessen mit Fahrrädern
											und großen Wäldern und Strömen, anstatt der Abwasserkanäle und den Gullydeckeln?
											Was, wenn wir uns die Upper East Side
											mit grünen Dächern vorstellten, und mit Strömen, die sich durch die Stadt winden
											und Windrädern, die die notwendige Energie liefern?
											Oder wir stellten uns den Ballungsraum von New York City vor,
											in dem momentan zwölf Millionen Menschen leben,
											aber dass diese zwölf Millionen Menschen in der Zunkunft, zwar vielleicht mit der Dichte von Manhattan leben,
											auf nur 36% der Fläche,
											und die Flächen in der Umgebung mit Ackerland,
											Feuchtgebieten und
											und Sumpfgebieten bedeckt sind.
									","
											So, how can we envision
the city of the future?
											Well, what if we go
to Madison Square Park,
											and we imagine it without all the cars,
											and bicycles instead
											and large forests, and streams instead
of sewers and storm drains?
											What if we imagined the Upper East Side
											with green roofs, and streams
winding through the city,
											and windmills supplying
the power we need?
											Or if we imagine the New York
City metropolitan area,
											currently home to 12 million people,
											but 12 million people in the future,
perhaps living at the density of Manhattan,
											in only 36 percent of the area,
											with the areas in between
covered by farmland,
											covered by wetlands,
											covered by the marshes we need.
									","
											Así pues, ¿cómo podemos visualizar la ciudad del futuro?
											¿Y si vamos a Madison Square Park
											y nos lo imaginamos con bicicletas,
											en vez de todos esos coches,
											y bosques grandes y arroyos en vez de alcantarillas y desagües?
											¿Y si nos imaginamos al Upper East Side,
											con tejados verdes y arroyos serpenteando por la ciudad,
											con molinos proveyéndonos de la energía que necesitamos?
											O imaginemos el área metropolitana de Nueva York,
											Actualmente hogar de 12 millones de personas,
											pero 12 millones de personas que en el futuro, tal vez ocupen
											sólo un 36 por ciento del área total de Manhattan,
											con el resto de las zonas cubiertas de tierras de cultivo,
											y pantanos,
											de esos pantanos que necesitamos.
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
											Je crois que c'est ce genre de futur dont nous avons besoin,
											un futur qui aura la même diversité,
											la même abondance et le même dynamisme que Manhattan,
											mais qui aura appris de la durabilité des temps passés,
											de l'écologie, de l'écologie première, de la Nature dans son ensemble.
											Merci beaucoup.
											(Applaudissements)
									","
											Bu tür bir geleceğe ihtiyacımız
olduğunu düşünüyorum,
											Manhattan'ın benzeri çeşitliliğe,
											bolluğa ve dinamizme sahip bir geleceğe,
											ama bunu geçmişin sürdürülebilirliğinden,
											ekolojiden, orijinal ekolojiden ve
doğanın tüm parçalarından öğrenen.
											Çok teşekkür ederim.
											(Alkışlar)
									","
											Das ist die Zukunft die wir, so denke ich, brauchen -
											eine Zukunft, mit der gleichen Vielfalt
											und dem Reichtum und der Dynamik Manhattans
											die jedoch von der Nachhaltigkeit der Vergangenheit gelernt hat,
											von der Ökologie, der ursprünglichen Ökologie, der Natur mit all ihren Bestandteilen.
											Vielen Dank.
											(Applaus)
									","
											This is the kind of future I think we need,
											is a future that has the same diversity
											and abundance and dynamism of Manhattan,
											but that learns from the
sustainability of the past,
											of the ecology, the original ecology,
of nature with all its parts.
											Thank you very much.
											(Applause)
									","
											Esta es la clase de futuro que creo que necesitamos,
											un futuro que tiene la misma diversidad,
											y abundancia y dinamismo que Manhattan,
											pero que aprende de la sostenibilidad del pasado,
											de la ecología, la ecología original, de la naturaleza con todo lo que la integra.
											Muchísimas gracias.
											(Aplauso)
									",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
"
","
","
","
","
",New York — before the City,Eric Sanderson,16:09,"cities,environment,history,life,nature,sustainability,technology,visualizations"
