fr,en,de,es,title,speaker,duration,tags
"
											TR : Donc,
											nous avons beaucoup parlé de réchauffement de la planète,
											mais, vous savez, comme Jill a dit, ça semble plutôt agréable -
											beau temps en hiver, et à New York.
											Et comme Jay Walker l'a souligné, ce n'est tout simplement pas assez effrayant.
											Ainsi, Al, je pense effectivement que je suis plutôt doué pour créer des images de marque.
											J'ai donc essayé de trouver un bon programme de conception
											pour inventer un nouveau terme qui remplacerait ""réchauffement de la planète.""
									","
											TR: So,
											we've talked a lot about global warming,
											but, you know, as Jill said, it sounds kind of nice —
											good weather in the wintertime, and New York City.
											And as Jay Walker pointed out, that is just not scary enough.
											So Al, I actually think I'm rather good at branding.
											So I've tried to figure out a good design process
											to come up with a new term to replace ""global warming.""
									","
											TR: Also,
											wir haben viel über
die Erderwärmung gesprochen,
											aber, wie Jill sagte:
Das klingt doch gar nicht schlecht —
											gutes Wetter im Winter 
und in New York City.
											Und wie Jay Walker sagte: Das ist 
einfach noch nicht beängstigend genug.
											Also, Al, ich glaube, 
ich bin ganz gut im Vermarkten.
											und bin auf 
eine gute Entwicklungsstrategie
											für einen neuen Begriff gestoßen,
der ""Erderwärmung"" ersetzt.
									","
											Asi que,
											hemos hablado acerca del calentamiento global,
											pero, ustedes saben, como Jill dijo, suena un poco bonito,
											buen clima en invierno, en la ciudad de Nueva York.
											Y como Jay Walker dijo, esto no asusta lo suficiente,
											Asi que Al, yo creería que soy bueno en el manejo de marcas.
											Asi que he tratado de pensar en un buen proceso de diseño
											para tener un nuevo término para ""calentamiento global""
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Nous avons donc commencé avec Babel Fish. Nous y avons mis réchauffement de la planète.
											Et puis nous avons décidé que nous allions le traduire de l'anglais vers le néerlandais -
											""Het Globale Verwarmen.""
											Du néerlandais au chinois, ""Hordahordaneecheewa.""
									","
											So we started with Babel Fish. We put in global warming.
											And then we decided that we'd change it from English to Dutch —
											into ""Het globale Verwarmen.""
											From Dutch to [Korean], into ""Hordahordaneecheewa.""
									","
											Wir begannen mit Babel Fish,
haben Erderwärmung eingegeben
											und es vom Englischen 
ins Holländische übersetzt,
											in ""Het globale Verwarmen"";
											vom Holländischen ins [Koreanische]
in ""Hordahordaneecheewa"";
									","
											Asi que comence con Babel Fish. Busque calentamiento global
											Y decidi cambiarlo de inglés a holandés,
											en ""Het globale Verwarmen.""
											de holandés a chino, en ""Hordahordaneecheewa.""
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											du chinois au portugais : Aquecer-se global.
											Puis du portugaise au latin de cuisine.
									","
											[Korean] to Portuguese: Aquecer-se Global.
											Then Portuguese to Pig Latin.
									","
											vom [Koreanischen] ins Portugiesische:
Aquecer-se Global;
											dann vom Portugiesischen in die Gaunersprache.
									","
											Chino a portugés: Aquecer-se Global.
											Después portugués a latín
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Aquecer-se ucked-fay.
											Et puis enfin de nouveau en anglais,
											ce qui donne, ""nous sommes complètement foutus"".
									","
											Aquecer-se ucked-fay.
											And then finally back into the English,
											which is, we're totally fucked.
									","
											Aquecer-se ucked-fay.
											Und schließlich zurück ins Englische,
											also in: Wir sind ziemlich am Arsch.
									","
											Aquecer-se ucked-fay.
											y finalmente retornando al inglés
											que es, ""estamos totalmente jodidos""
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, je ne sais pas pour vous,
											mais Michael Shermer a parlé de la tendance des êtres humains à -
											du point de vue de l'évolution, ils sont conçus pour voir des formes dans les choses.
											Par exemple, dans des sandwichs au fromage.
											Pouvez-vous regarder attentivement et voir si vous apercevez la Vierge Marie ?
											J'ai essayé de le rendre un peu plus visible.
									","
											Now I don't know about you,
											but Michael Shermer talked about the willingness for human beings —
											evolutionarily, they're designed to see patterns in things.
											For example, in cheese sandwiches.
											Now can you look at that carefully and see if you see the Virgin Mary?
											I tried to make it a little bit clearer.
									","
											Ich weiß ja nicht, wie es Ihnen geht,
											aber Micheal Shermer sprach
über die menschliche Neigung —
											evolutionär sind wir darauf ausgerichtet,
Muster in den Dingen zu erkennen.
											In Käse-Sandwichen zum Beispiel.
											Schauen Sie sich das in Ruhe an.
Erkennen Sie die Jungfrau Maria?
											Ich habe versucht,
es noch klarer zu machen.
									","
											Ahora, no sé ustedes
											Pero Michael Shermer habló acerca de la voluntad de los seres humanos—
											evolutivamente, están diseñados para ver patrones en las cosas
											por ejemplo, en sandwiches de queso
											ahora ¿pueden mirar con atención y ver a la vírgen maría?
											Quiero dejárselos un poco más claro
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Est-ce la Vierge Marie ?
											Ou bien est-ce Mena Trott ?
									","
											Is it the Virgin Mary?
											Or is it Mena Trott?
									","
											Ist das die Jungfrau Maria?
											Oder ist es Mena Trott?
									","
											¿es esta la vírgen maría?
											¿o es Mena Trott?
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Bon, j'ai parlé à Josh Prince-Ramus du centre des congrès
											et des conférences. Il devient terriblement grand.
											Il devient juste un peu trop grand. C'est plein à craquer, un peu, ici .
											Nous avons donc essayé de trouver un programme -
											pour remodeler ce bâtiment afin de mieux recevoir TED.
											Tout d'abord, nous avons décidé -
									","
											So, I talked to Josh Prince-Ramus about the convention center
											and the conferences. It's getting awfully big.
											It's getting just a little bit too big. It's bursting at the seams here a little bit.
											So we tried to come up with a program —
											how we could remake this structure to better accommodate TED.
											So first of all we decided —
									","
											Ich habe mit Josh Prince-Ramus
über das Tagungszentrum
											und die Konferenzen gesprochen.
Es wird sehr groß.
											Es wird etwas zu groß.
Es platzt ein wenig aus seinen Nähten.
											Also haben wir uns ein Konzept überlegt —
											wie wir die Struktur verbessern könnten,
um TED besser unterzubringen.
											Zuerst haben wir entschieden —
									","
											Asi que hablé con Josh Prince-Ramus acerca del centro de convenciones
											y las conferencias. Se están volviendo muy grandes
											se esta volviendo un poco muy grande. Esta llenándose y parece un poco más grande
											Asi que traté de hacer un programa
											cómo podemos reacomodar la estructura para reacomodar TED
											Asi que primero que todo decidimos
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											que nous avions besoin d'environ un tiers de librairie,
											un tiers de cyber-café Google,
											environ 20 pour cent d'accueil, 80 pour cent d'hôtel de luxe,
											environ cinq pour cent pour les toilettes.
											Et puis, bien sûr, nous voulions avoir le salon de diffusion simultanée,
											le hall et le forum Steinbeck.
									","
											that we needed about one-third bookstore,
											one-third Google cafe,
											about 20 percent registration, 80 percent luxury hotel,
											about five percent for restrooms.
											And then of course, we wanted to have the simulcast lounge,
											the lobby and the Steinbeck forum.
									","
											dass wir etwa ein Drittel
Buchläden bräuchten,
											ein Drittel Google Café,
											ca. 20 Prozent Anmeldungsbereich,
80 Prozent Luxushotel,
											und etwa fünf Prozent für Toiletten.
											Und eine Lounge
für die Live-Übertragung,
											die Lobby und das Steinbeck-Forum.
									","
											que necesitamos una tercera parte de librería,
											una tercera parte para el Google cafe
											20% para registro, 80% un hotel lujoso,
											el 5% para los baños
											y por supuesto, deseabamos tener la habitacion de emisión simultánea
											el lobby y el Foro Steinbeck.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, laissez-moi vous montrer
											comment cela se traduit littéralement dans le programme de conception.
											Tout d'abord,
											l'un des problèmes avec Monterey, c'est que si il y a le réchauffement climatique
											et que le Groenland fond comme vous le dites, le niveau des océans
											va augmenter de 6 mètres et inonder le centre des congrès.
											Donc, nous allons construire ce nouveau bâtiment sur pilotis.
											Nous construisons donc ce bâtiment sur pilotis,
											puis ici -
									","
											Now let me show you how that
											literally translated into the design program.
											So first,
											one of the problems with Monterey is that if there is global warming
											and Greenland melts as you say, the ocean level
											is going to rise 20 feet and flood the hell out of the convention center.
											So we're going to build this new building on stilts.
											So we build this building on stilts,
											then up here —
									","
											Lassen Sie mich zeigen,
											wie das im Design-Programm aussieht.
											Zunächst also —
											Ein Problem in Monterey ist,
dass, im Falle einer Erderwärmung,
											wenn Grönland schmilzt, 
der Meeresspiegel
											um sechs Meter steigt und 
das Tagungszentrum völlig überflutet wäre.
											Also wird der Neubau auf Pfeilern stehen.
											Wir bauen ihn auf Pfeilern.
											Und dort oben —
									","
											Ahora quiero mostrarles como quedó
											literalmente creado en un programa de diseño
											Asi que primero
											uno de los problemas con Monterrey es si llegase el calentamiento global
											y groenlandia se derrite como ustedes dicen, el nivel del océano
											aumentara 20 pies e inundará todo el centro de convenciones
											asi que vamos a construir este nuevo edificio con zancos,
											asi que construimos este edificio con zancos,
											asi que,
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											C'est là que nous allons mettre le nouvel auditorium Steinbeck.
									","
											is where we're going to put the new Steinbeck auditorium.
									","
											kommt der neue Steinbeck-Hörsaal hin
									","
											aqui es donde pondremos el Auditorio Steinbeck
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Et ce qui est merveilleux avec la nouvelle librairie c'est,
											qu'elle sera en forme de spirale organisée selon le Système de Classification Décimale de Dewey.
									","
											And the wonderful thing about the new bookstore is,
											it's going to be shaped in a spiral that's organized by the Dewey Decimal System.
									","
											Das Tolle am neuen Buchladen ist:
											Er hat die Form einer Aktienkurve,
die auf dem Dewey-Dezimal-System basiert.
									","
											y lo maravilloso acerca de la nueva librería es
											es que va a ser construida en espiral organizada por un sistema decimal de Dewey
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Ensuite, nous allons faire un escalator qui vous aidera à monter là-haut.
											Et enfin, nous allons mettre l'Hôtel Marriott
											et le Plaza Portola au sommet.
									","
											Then we're going to make an escalator that helps you get up there.
											And finally, we're going to put the Marriott Hotel
											and the Portola Plaza on the top.
									","
											Dann wird es eine Rolltreppe geben,
mit der man dort hinauf gelangt.
											Und schließlich kommen das Marriott-Hotel
											und das Portola Plaza oben drauf.
									","
											Luego construiremos un ascensor que te ayude a subir acá,
											y finalmente colocaremos el Hotel Marriott,
											y la plaza Portola en el techo.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, je ne sais pas pour vous, mais parfois j'ai ces images dans ma tête
											de séparation à la naissance.
											Je ne sais pas pour vous, mais quand je vois Aubrey de Grey,
											je pense tout de suite à Gandalf le Gris.
									","
											Now I don't know about you, but sometimes I have these images in my head
											of separated at birth.
											I don't know about you, but when I see Aubrey de Grey,
											I immediately go to Gandalf the Grey.
									","
											Ich weiß nicht, wie es Ihnen geht,
aber mir kommen manchmal Bilder
											von getrennt aufwachsenden Zwillingen.
											Und wenn ich Aubrey de Grey sehe,
											denke ich sofort an
Gandalf den Grauen.
									","
											ahora, no sé ustedes, pero algunas veces tengo estas imágenes en mi cabeza,
											de haber sido separado en el nacimiento,
											no sé ustedes, pero cuando veo a Aubrey de Grey,
											yo inmediatamente pienso en Gandalf el gris,
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen) ""Wir alle sind Soldaten""
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											OK. Maintenant, nous avons entendu, bien sûr,
											que nous sommes tous des soldats ici.
											Donc, ce que je voudrais vraiment, vraiment vous voir faire maintenant,
											c'est ramasser votre feuille de papier blanc. Est-ce tout le monde a sa feuille de papier blanc ?
											Et je veux que vous sortiez un stylo,
											et je veux que vous écriviez une lettre de revendication terroriste.
									","
											OK. Now, we've heard, of course,
											that we're all soldiers here.
											So what I'd really, really like you to do now is,
											pick up your white piece of paper. Does everybody have their white piece of paper?
											And I want you to get out a pen,
											and I want you to write a terrorist note.
									","
											OK, wir haben gehört,
											dass wir alle hier Soldaten sind.
											Ich hätte nun gern, 
dass Sie Ihre weißen Zettel nehmen.
											Haben alle einen weißen Zettel?
											Ich möchte, dass Sie einen Stift hervorholen
											und eine terroristische Nachricht schreiben.
									","
											ok, ahora hemos escuchado, por supuesto,
											que todos somos soldados acá.
											ahora lo que yo, realmente quiero que hagan ahora es,
											saquen una hoja de papel. ¿todos tienen su hoja de papel en blanco?
											y quiero que saquen un lápiz,
											y quiero que escriban una nota terrorista.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Si nous allumons le rétro-projecteur pour un moment -
											Si nous allumons le rétro-projecteur, alors nous aurons, vous voyez,
											Je vais vous donner un modèle à partir duquel vous pouvez travailler, ok ?
									","
											If we put up the ELMO for a moment —
											if we put up the ELMO, then we'll get, you know,
											I'll give you a model that you can work from, OK?
									","
											Wenn wir den Overhead-Projektor —
											kurz anschalten, dann bekommen wir —
											Ich gebe Ihnen eine Vorlage,
mit der Sie arbeiten können.
									","
											si sacamos a ELMO por un momento
											si sacamos a ELMO por un momento, entonces sabrán
											les voy a dar un modelo que pueden utilizar para trabajar, ok?
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen) ""Wir haben Anthrax 
— habt Ihr Angst?""
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant je veux que vous pliiez cette lettre en forme d'avion en papier.
											Et une fois pliée en forme d'avion en papier,
											je veux que vous preniez de l'anthrax -
									","
											And then I want you to fold that note into a paper airplane.
											And once you've folded it into a paper airplane,
											I want you to take some anthrax —
									","
											Jetzt möchte ich, dass Sie die Nachricht
zu einem Papierflugzeug falten.
											Und wenn Sie damit fertig sind,
											nehmen Sie bitte etwas Anthrax —
									","
											y luego quisiera que doblen la nota en un avión de papel,
											y una vez esté doblada en el avión de papel,
											quiero que tomen un poco de ántrax
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											et je veux que vous le mettiez dans l'avion en papier.
											Et puis je veux que vous le lanciez sur Jim Young.
									","
											and I want you to put that in the paper airplane.
											And then I want you to throw it on Jim Young.
									","
											und tun es in das Papierflugzeug.
											Und das werfen Sie 
dann bitte auf Jim Young.
									","
											y quiero que lo coloquen en el avión de papel.
											Y quiero que se lo envien a Jim Young.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											J'ai eu la chance de recevoir le Prix TED cette année.
											Et je voulais voir -
											Je tiens à dédier ce film à mon père, Homer.
											OK
									","
											Luckily, I was the recipient of the TED Prize this year.
											And I wanted to see —
											I want to dedicate this film to my father, Homer.
											OK.
									","
											Ich war dieses Jahr 
glücklicher Empfänger des TED-Preises.
											Und ich wollte sehen —
											Ich möchte diesen Film
meinem Vater Homer widmen.
											OK.
									","
											Afortunadamente, Yo recibí el premio TED de este año.
											y quería ver—
											Y quiero dedicar esta película a mi padre, Homer
											OK
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, ce film n'est pas vraiment assez difficile.
											Je voulais donc le rendre un peu plus difficile.
											Alors, je vais essayer de faire cela tout en récitant pi.
									","
											Now this film isn't really hard enough,
											so I wanted to make it a little bit harder.
											So I'm going to try and do this while reciting pi.
									","
											Dieser Film ist nicht taff genug,
											deshalb wollte ich es etwas schwerer machen.
											Also mache ich das hier
und rezitiere derweil die Zahl Pi.
									","
											Ahora la película no es lo suficientemente dura,
											Asi que intente hacerla ver un poco más dura,
											Asi que voy a tratar y hacer esto mientras recito Pi
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											3.1415,
											2657,
											753,
											8567,
											24972 -
											- 85871, 25871,
											3928, 5657,
											2592, 5624.
									","
											3.1415,
											2657,
											753,
											8567,
											24972 —
											— 85871, 25871,
											3928, 5657,
											2592, 5624.
									","
											3,1415,
											2657,
											753,
											8567,
											24972 —
											— 85871, 25871,
											3928, 5657,
											2592,5624.
									","
											3.1415,
											2657,
											753,
											8567,
											24972 —
											— 85871, 25871
											3928, 5657,
											2592, 5624.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Peut-on lancer la musique s'il vous plaît ?
									","
											Can we cue the music please?
									","
											Können wir bitte die Musik einspielen?
									","
											¿podemos cortar este pedazo de música, por favor?
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Maintenant, je voulais vous parler un peu du réchauffement de la planète.
											Retour en 1968,
											vous pouvez voir que les montagnes de Brokeback Mountain
											étaient couvertes d'un manteau neigeux de 3 mètres 83.
											Entre parenthèses, là-bas sur les pentes,
											je voulais vous montrer que les hommes en noir font du ski.
									","
											Now I wanted to use this talk to talk about global warming a little bit.
											Back in 1968,
											you can see that the mountain range of Brokeback Mountain
											was covered in 151 inches of snow pack.
											Parenthetically, over there on the slopes,
											I did want to show you that black men ski.
									","
											Ich möchte diesen Vortrag nutzen,
um über die Erderwärmung zu sprechen.
											Damals im Jahr 1968.
											Sie sehen, dass der Bergzug 
des Brokeback Mountain
											mit einer Schicht von 3,8 Metern
Schnee bedeckt war.
											Nebenbei, da drüben am Hang,
											wollte ich Ihnen zeigen:
Schwarze fahren Ski.
									","
											Ahora, quisiera hablar un poco acerca del calentamiento global
											Volviendo a 1968
											podemos ver el rango de la montaña de Brokeback Mountain
											estaba cubierto por 151 pulgadas de una capa de nieve.
											Entre paréntesis, allá en las laderas,
											y quiero mostrarles ese hombre negro esquiando.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Mais au fil des ans,
											10 ans plus tard, la neige s'est érodée,
											et comme vous pouvez le remarquer, les arbres ont commencé à jaunir.
											Le niveau d'eau du lac a commencé à baisser.
											Quelques années plus tard, il n'y a plus de neige du tout.
											Et tous les arbres ont viré au brun.
											Cette année, malheureusement, le lit du lac
											s'est transformé en un lit absolument sec et craquelé.
											Et je crains, si nous ne faisons rien pour notre planète,
											que dans 20 ans, il ressemble à ça.
									","
											But over the years,
											10 years later, the snow packs eroded,
											and, if you notice, the trees have started turning yellow.
											The water level of the lake has started drying up.
											A few years later, there's no snow left at all.
											And all the trees have turned brown.
											This year, unfortunately the lakebed's
											turned into an absolute cracked dry bed.
											And I fear, if we do nothing for our planet,
											in 20 years, it's going to look like this.
									","
											Doch über die Jahre,
											zehn Jahre später 
schwand die Schneedecke
											und die Bäume färbten sich gelblich.
											Der Wasserspiegel 
des Sees begann zu sinken.
											Einige Jahre später
ist kein Schnee mehr da
											und die Bäume haben sich braun gefärbt.
											Dieses Jahr hat sich 
obendrein der Grund des Sees
											in knochentrockenen Boden verwandelt
											und ich befürchte, dass,
wenn wir nichts für unseren Planeten tun,
											er in 20 Jahren so aussehen wird.
									","
											pero pasando los años,
											10 años despues, se erosionaron las capas de nieve
											y, si se dan cuenta, los arboles comienzan a volverse amarillos
											el nivel del agua ha comenzado a secarse.
											Unos años más adelante, no había nieve que quedase.
											y esos árboles se volvieron cafés,
											Este año, desafortunadamente la cama del lago
											se torno en un terreno absolutamente roto y seco
											Y yo temo, que si no se hace nada por el planeta,
											en 20 años, se verá como esto.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Monsieur le Vice Président, j'aimerais tant savoir comment vous laisser tomber.
									","
											Mr. Vice President, I wish I knew how to quit you.
									","
											Herr Vize-Präsident, ich wünschte, 
ich wüsste, wie man Sie feuert.
									","
											Sr. Vice presidente, quisiera saber cómo sacarlo a usted.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Rires)
									","
											(Laughter)
									","
											(Lachen)
									","
											(risas)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Applaus)
									","
											(aplausos)
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
											Merci beaucoup.
									","
											Thank you very much.
									","
											Vielen herzlichen Dank.
									","
											Muchas gracias.
									",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
"
","
","
","
",A comic sendup of TED2006,Tom Rielly,19:55,"comedy,culture,performance,humor"
