en,es,fr,tr,de,title,speaker,duration,tags
"
											I think of the words of Ottawa-based
poet Brandon Wint:
											""Not queer like gay;
queer like escaping definition.
											Queer like some sort of fluidity
and limitlessness all at once.
											Queer like a freedom
too strange to be conquered.
											Queer like the fearlessness
to imagine what love can look like,
											and to pursue it.""
									","
											Pienso en las palabras 
del poeta de Ottawa Brandon Wint:
											""No ser queer en el sentido 
de ser homosexual;
											ser queer en el sentido 
de escapar toda definición"".
											Ser queer como muestra de cierta fluidez,
sin limites, todo a la vez.
											Ser queer como señal de libertad
muy extraña como para ser conquistada.
											Ser queer para no tener miedo de 
imaginar cómo puede sentirse el amor,
											y tratar de buscarlo.
									","
											Je pense aux mots du poète
canadien Brandon Wint:
											« Pas queer comme gay ;
queer comme échappant à la définition.
											Queer comme une sorte de fluidité
et d'absence de limitations.
											Queer comme une liberté
trop bizarre pour être conquise.
											Queer comme l'absence de peur
d'imaginer ce que peut être l'amour
											et de le poursuivre. »
									","
											Ottawa'lı şair Brandon
Wint'in sözlerini düşünüyorum:
											""Eşcinsel gibi tuhaf değil,
tanımdan kaçmak gibi tuhaf.
											Aynı anda hem akıcı
hem de sınırsız olmak gibi tuhaf.
											Özgürlüğün kazanılmayacak
kadar ilginç olması gibi tuhaf.
											Sevginin neye benzediğini hayal
etmekten ve onu kazanmaktan korkmamak
											kadar tuhaf.""
									","
											Ich denke an die Worte
des Dichters Brandon Wint aus Ottawa:
											""Nicht queer wie homosexuell;
queer wie nicht definierbar.
											Queer wie Flüssigkeit
und Unbegrenztheit gleichzeitig.
											Queer wie eine zu verrückte Freiheit,
um bezwungen zu werden.
											Queer wie die Furchtlosigkeit
sich die Liebe vorzustellen
											und ihr zu folgen.""
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: We are part of a community of folks —
											Yeah, that's good right?
									","
											TM: Somos parte de 
una comunidad de personas.
											Sí, eso es bueno, ¿No?
									","
											TW : Nous appartenons
à une communauté —
											C'est bien, n'est-ce pas ?
									","
											TM: Biz şöyle bir topluluğun üyesiyiz —
											Bu güzel, değil mi?
									","
											TM: Wir sind Teil einer
Gemeinschaft von Leuten —
											Ja, das ist gut, oder?
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											We are part of a community of folks
who are living their authentic selves
											all along the gender spectrum,
											despite the ubiquitous threat of violence,
											despite the undercurrent of anxiety
that always is present
											for people who live on their own terms.
											Globally, a transgender person
is murdered every 21 hours.
											And the United States has had more
trans murders on record this year
											than any year to date.
											However, our stories are much more
than this rigid dichotomy
											of strength and resilience.
											We are expanding the human
complexity on these margins,
											and we are creating freedom
on these margins.
									","
											Somos parte de una comunidad 
que vive de forma auténtica
											a través del espectro de los géneros,
											a pesar de la inminente 
amenaza de violencia,
											a pesar de la tendencia a sentir ansiedad,
que siempre está presente,
											para aquellas personas que viven 
bajo sus propios términos.
											En el mundo asesinan 
a una personas transgénero cada 21 horas.
											Y EE. UU. este año ha registrado
más asesinatos de personas trans,
											que cualquier otro año hasta la fecha.
											Sin embargo, nuestras historias son mucho
más que esta inamovible dicotomía
											de fuerza y resiliencia.
											Estamos expandiendo la complejidad
de los humanos en estos margenes,
											y estamos creando libertad en ellos.
									","
											Nous appartenons à une communauté
de gens vivant authentiquement
											à travers le spectre du genre
											malgré la menace de violence
qui est omniprésente,
											malgré l'anxiété sous-jacente
qui est toujours présente
											pour les gens qui vivent
selon leurs conditions.
											Dans le monde, une personne transgenre
est tuée toutes les 21 heures.
											Aux États-Unis cette année,
											plus de meurtres de transgenres
ont été enregistrés
											que toute autre année.
											Cependant, nos histoires sont bien plus
que cette dichotomie rigide
											de force et de persévérance.
											Nous étendons la complexité humaine
sur ces marges
											et créons de la liberté sur ces marges.
									","
											Biz, cinsiyet spektrumu süresince,
şiddet tehditlerine, kendi kurallarına
											göre yaşayan insanlar için hep var olan
											gerginliğin etkisine rağmen
											kendi gerçek
benliklerini yaşayan insanların
											oluşturduğu
bir topluluğun parçasıyız.
											Dünyada her 21 saatte bir,
cinsiyet değiştirmiş birisi öldürülüyor.
											Amerika'da bu yıl, bugüne kadarki
en çok cinsiyet değiştirmiş insan cinayeti
											kaydedildi.
											Ancak bizim hikayelerimizde, bu
sert güç ve esneklik karşıtlığından
											çok daha fazlası var.
											Bu sınırlar üzerinde
insan karmaşasını genişletiyoruz
											ve bu sınırlar
üzerinde özgürlük yaratıyoruz.
									","
											Wir sind Teil einer Gemeinschaft,
die ein authentisches Leben führt,
											quer durch das gesamte
Geschlechtsspektrum,
											trotz der allgegenwärtigen
Gewaltdrohungen,
											trotz der unterschwelligen Angst,
die immer präsent ist,
											bei denjenigen, die alleine leben.
											Weltweit wird alle 21 Stunden 
eine Transgender-Person ermordet.
											Die USA verzeichnete dieses Jahr
mehr Transgendermorde
											als je zuvor.
											Wie auch immer, unsere Geschichten
sind mehr als diese starre Zweiteilung
											zwischen Stärke und Widerstandskraft.
											Wir erweitern die menschliche
Komplexität an diesem Rand
											und erschaffen Freiheit an diesem Rand.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: And we don't have any blueprints.
											We're creating a world
that we have literally never seen before;
											organizing families based
on love and not by blood,
											guiding by a compassion that so few of us
have been shown ourselves.
									","
											KKM: Y no tenemos ningún plan a seguir.
											Literalmente estamos creando 
un mundo jamás antes visto;
											organizamos familias basadas en amor
y no en lazos sanguíneos,
											guiadas por la compasión que a pocos 
de nosotros se nos ha mostrado.
									","
											KKM : Pas besoin de plans.
											Nous créons un monde
que nous n'avons jamais vu ;
											organisons des familles sur la base
de l'amour et non du sang,
											guidant grâce à une compassion
que si peu d'entre nous ont connue.
									","
											KKM: Ve herhangi bir planımız yok.
											Daha önce gerçekten
görmediğimiz bir dünya yaratıyoruz,
											kana değil, sevgiye odaklı
aileler kuruyoruz ve çok azımızın
											kendisine gösterdiği bir
merhamet tarafından yönetiliyoruz.
									","
											KKM: Und wir haben kein Konzept.
											Wir erschaffen eine Welt, die wir vorher
wirklich noch nie gesehen haben.
											Familien, die auf Liebe
und nicht auf Blut aufbauen,
											geleitet vom Mitgefühl, das nur
wenige von uns selbst erfahren haben.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											So many of us have not received
love from our families —
											have been betrayed by the people
that we trust most.
											So what we do here is we create
entirely new languages of love.
											Ones that are about creating the space
for us to be our authentic selves
											and not imposing this standard
											of what masculinity or femininity
is supposed to be.
									","
											Muchos de nosotros no hemos recibido 
amor de nuestras familias,
											hemos sido traicionados por las personas
en las que más confiábamos.
											Así que lo que hacemos aquí es crear 
lenguajes del amor completamente nuevos.
											Unos que signifiquen crear un espacio
donde ser nosotros mismos
											y donde no se imponga este estándar,
											de lo que debería ser 
la masculinidad o la feminidad.
									","
											Nombre d'entre nous n'ont pas
reçu d'amour de notre famille —
											ont été trahis par ceux
à qui nous faisions le plus confiance.
											Ici, nous créons
de nouveaux langages d'amour.
											Où il s'agit de créer l'espace
pour être authentique
											et non pas d'imposer ce standard
											de ce que la masculinité
ou la féminité sont censées être.
									","
											Çoğumuz,
ailelerimizden sevgi görmedik —
											en çok güvendiğimiz
insanlar tarafından aldatıldık.
											Yani yaptığımız şey,
tamamen yeni bir sevgi dili yaratmak.
											Kendimiz olmamız için bize fırsat
tanıyan ve erkekliğin, kadınlığın nasıl
											olması gerektiğini söyleyen standartları
											empoze etmeyen bir dil.
									","
											So viele von uns haben keine Liebe
von ihrer Familie bekommen,
											wurden von den Leuten,
denen sie vertrauten, hintergangen.
											Was wir hier tun, ist also das Erschaffen
komplett neuer Sprachen der Liebe.
											Sprachen, die Raum für unser 
authentisches Selbst schaffen
											und nicht den Standard für das aufdrängen,
											was Männlichkeit und 
Weiblichkeit bedeuten sollen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: We are interested
in love and inclusion
											as a tool of revolutionary change, right?
											And the idea is simply,
											if we drop all our preconceived notions
											about how somebody is supposed to be —
											in their body, in their
gender, in their skin —
											if we take the intentional steps
to unlearn these deep-seated biases
											and create space for people
to be self-determined,
											and embrace who they are,
											then we will definitely create a better
world than the one we were born into.
									","
											TM: Nosotros estamos interesados 
en el amor y la inclusión
											cómo una herramienta 
revolucionaria de cambio.
											Y la idea es sencilla,
											si dejamos a un lado todas nuestras 
nociones preconcebidas
											sobre cómo uno debería ser...
											en su cuerpo, en su género, en su piel...
											si tomamos estos pasos para olvidar 
estos prejuicios enraizados en nosotros
											y creamos un espacio para que 
las personas puedan autodeterminarse,
											y abrazar quienes son,
											solo entonces crearemos 
un mejor mundo que en el que nacimos.
									","
											TM : Nous nous intéressons
à l'amour et l'inclusion
											en tant qu'outils
de changement révolutionnaire.
											L'idée est simplement :
											si nous laissons tomber
nos notions préconçues
											quant à ce que quelqu'un est censé être —
											en termes de corps, genre et peau —
											si, intentionnellement, nous désapprenons
ces préjugés profondément ancrés
											et créons de la place
pour des gens auto-déterminés
											qui embrassent qui ils sont,
											nous créerons un monde meilleur
que celui où nous sommes nés.
									","
											TM: Biz, devrimsel
bir değişimin araçları olarak
											sevgi ve kaynaşma
ile ilgileniyoruz, değil mi?
											Ve fikir çok basit,
											bir insanın - vücudunun, cinsiyetinin,
											cildinin - nasıl olması gerektiği hakkında
											önceden var olan düşüncelerimizi
bırakırsak, bu derin önyargıları
											yok etmek için kasıtlı adımlar
atarsak ve insanlara, kararlı olmaları
											ve kendilerini benimsemeleri için
											alanlar yaratırsak, o zaman
											içine doğduğumuz dünyadan
daha iyi bir dünya yaratabiliriz.
									","
											TM: Wir interessieren uns 
für Liebe und Inklusion
											als Werkzeuge, für eine
revolutionäre Veränderung, richtig?
											Und die Idee ist einfach,
											wenn wir unsere vorgefassten Meinungen
											darüber, wie jemand
sein sollte, verwerfen,
											in seinem Körper, 
seinem Geschlecht, seiner Haut —
											wenn wir den Schritt machen und
diese tiefsitzenden Vorurteile verwefen,
											und Platz für selbstbestimmte
Menschen schaffen
											und sie so annehmen, wie sie sind,
											dann werden wir eine bessere Welt
erschaffen als die unsere.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","
											(Applaus)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: We want to mark this time in history
											by leaving evidence of the fact
that we were here.
											We open up little windows
into our relationship
											for our community to bear witness,
											and we do this because we want
to make maps to the future
											and not monuments to ourselves.
											Our experience does not invalidate
other peoples' experience,
											but it should and necessarily does
complicate this idea
											of what love and marriage
are supposed to be.
									","
											KKM: Queremos marcar 
este tiempo en la historia
											dejando evidencia que estuvimos aquí.
											Abrimos pequeñas ventanas 
a nuestra relación
											para que nuestra comunidad 
pueda ser testigo,
											y hacemos esto porque 
queremos trazar mapas de futuro
											y no monumentos solo para nosotros.
											Nuestra experiencia no invalida 
la experiencia de otras personas,
											pero debería y obligatoriamente 
complica esta idea
											de lo que supuestamente debería 
ser el amor y el matrimonio.
									","
											KKM : Nous voulons marquer cette époque
											en laissant des preuves
du fait que nous étions ici.
											Nous ouvrons de petites fenêtres
sur notre relation
											pour que notre communauté en soit témoin
											car nous voulons
établir des cartes pour l'avenir
											et non des monuments à notre honneur.
											Notre expérience n'invalide pas
l'expérience des autres
											mais elle complique cette idée
											de ce que l'amour
et le mariage sont censés être.
									","
											KKM: Biz, burada olduğumuz gerçeğinin
											kanıtını bırakarak, bu
anı tarihe not düşmek istiyoruz.
											Topluluğumuzun tanıklık
etmesi için ilişkimizde küçük
											pencereler açıyoruz,
											bunu yapıyoruz çünkü
heykellerimizin dikilmesini istemiyoruz,
											geleceğe haritalar çizilmesini istiyoruz.
											Bizim tecrübemiz, diğer insanların
tecrübelerini geçersiz kılmıyor,
											fakat sevginin ve evliliğin ne olduğu
fikrini karmaşık bir hale getirmesi
											gerekir ve bu
ister istemez oluyor.
									","
											KKM: Wir wollen diesen
Moment der Geschichte markieren,
											indem wir Beweise
für unsere Existenz hinterlassen.
											Wir öffnen kleine Fenster
in unserer Beziehung,
											so dass die Gemeinschaft uns folgen kann.
											Wir machen das, um Karten
für unsere Zukunft zu erstellen
											und keine Denkmäler für uns selbst.
											Unsere Erfahrung entkräftet
nicht die anderer Leute,
											aber sie sollte diese Idee
verkomplizieren,
											was Liebe und Ehe bedeuten sollten.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: OK, now for all the talking,
											and inspiring,
											and possibility-modeling we've done,
											we've been nowhere near perfect.
											And we've had to hold
a mirror up to ourselves.
											And I saw that I wasn't
always the best listener,
											and that my ego got in the way
of our progress as a couple.
											And I've had to really assess
these deep-seated, sexist ideas
											that I've had about the value
of a woman's experience in the world.
											I've had to reevaluate what it means
to be in allyship with my wife.
									","
											TM: Ahora bien, por toda la charla,
											y la inspiración,
											y los posibles modelos 
de rol que hemos sido,
											no hemos estado ni cerca de la perfección.
											Y hemos tenido que mirarnos al espejo.
											Y vi que no yo siempre era 
el mejor escuchando,
											y que mi ego se ponía en el camino
de nuestro progreso como pareja.
											Y tuve que evaluar verdaderamente 
esas ideas sexistas tan enraizadas,
											que he tenido sobre el valor de la
experiencia de una mujer en el mundo.
											Tuve que reevaluar lo que significa ser 
aliado de mi esposa.
									","
											TM : Malgré tous nos discours,
											l'inspiration
											et le modelage de possibilité,
											nous sommes loin d'être parfaits.
											Nous avons dû
nous regarder dans le miroir.
											J'ai vu que je n'étais
pas toujours à l'écoute
											et que mon égo entravait parfois
notre progrès en tant que couple.
											J'ai dû évaluer ces idées
sexistes profondément ancrées
											que j'avais sur la valeur
de l'expérience d'une femme dans le monde.
											J'ai dû réévaluer ce que cela signifie
d'être l'allié de ma femme.
									","
											TM: Pekala, yaptığımız bu ilham verici
											konuşma ve
											olasılık-modelliği,
											mükemmelliğin yanından geçemez.
											Kendimize bir ayna
tutmak zorundaydık.
											Ve her zaman en iyi dinleyici
olmadığımı ve egomun, bir çift
											olarak sürdürdüğümüz
bu yola karıştığını gördüm.
											Bir kadının dünyadaki değeri
hakkında edindiğim bu derin,
											cinsiyetçi fikirleri gerçekten
değerlendirmem gerekiyordu.
											Eşimle müttefik olmanın
ne anlama geldiğini değerlendirmeliydim.
									","
											TM: Okay, nach all dem Gerede
											und dem Inspirieren
											und dem Aufzeigen von Möglichkeiten
											sind wir nicht annähernd perfekt.
											Wir mussten uns selbst
einen Spiegel vorhalten.
											Ich habe gemerkt, dass ich
nicht immer der beste Zuhörer war
											und das mein Ego
unseren Fortschritt als Paar hemmte.
											Ich musste wirklich die
tiefsitzenden, sexistischen Ideen
											über den Wert der Erfahrung
einer Frau in der Welt bewerten.
											Ich musste die Bedeutung der Verbündung
mit meiner Frau neu einschätzen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											KKM: And I had to remind myself
of a lot of things, too.
											What it means to be hard on the issues,
											but soft on the person.
											While we were writing this,
we got into a massive fight.
									","
											KKM: Y yo tuve que recordar 
muchas cosas, también.
											Que quiere decir 
ser firme con los problemas,
											pero suave con la persona.
											Mientras estábamos escribiendo esto, 
tuvimos una pelea enorme.
									","
											KKM : J'ai aussi dû me rappeler
beaucoup de choses :
											être intransigeant envers les problèmes
											mais tendre envers les personnes.
											En écrivant ceci,
nous avons eu une grosse dispute.
									","
											KKM: Ve benim de kendime
birçok şeyi hatırlatmam gerekiyordu.
											Sorunlar konusunda güçlü, kişisel olarak
											hassas olmanın ne demek olduğunu.
											Bunu yazarken, 
kavga etmeye başladık.
									","
											Und ich musste mich selbst
auch an viele Dinge erinnern.
											Was es bedeutet in der Sache hart,
											aber sacht zur Person zu sein.
											Während wir das hier geschrieben haben,
kam es zu einem großen Streit.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											For so many different reasons,
											but based on the content about our values
and our lived experiences —
											and we were really hurt, you know?
											Because what we do and how we love
puts ourselves entirely on the line.
											But even though the fight lasted
over the course of two days —
									","
											Por muchas distintas razones,
											pero basadas en el contenido acerca de
nuestros valor y experiencias de vida,
											y, de verdad, nos lastimamos, ¿saben?
											Porque lo que hacemos y cómo amamos, 
nos pone enteramente en el punto de mira.
											Pero aunque nuestra pelea duró dos días...
									","
											Pour beaucoup de raisons,
											mais surtout basée sur nos valeurs
et nos expériences vécues —
											et cela nous a beaucoup blessés.
											Car ce que nous faisons
et comment nous aimons
											fait que nous sommes très investis.
											Mais même si la dispute
a duré pendant deux jours —
									","
											Birçok farklı nedeni vardı, ama
											değerlerimiz ve tecrübelerimizle
ilgili şeylere odaklıydı —
											ve biliyor musunuz, çok kırıldık.
											Çünkü yaptığımız ve sevdiğimiz
şeyler bizi tamamen riske atıyor.
											Yine de, kavga yalnızca iki gün sürdü —
									","
											Es gab so viele verschiedene Gründe,
											aber alle beruhten auf unseren Werten
und unseren Lebenserfahrungen —
											wir wurden sehr verletzt, wisst ihr?
											Denn was wir tun und wie wir lieben,
macht uns sehr angreifbar.
											Auch wenn der Streit zwei Tage anhielt —
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											We were able to come back
together to each other,
											and recommit to ourselves,
to each other and to our marriage.
											And that really yielded
some of the most passionate parts
											of what we share with you here today.
									","
											fuimos capaces de volver a estar juntos,
											y de volver a comprometernos el uno 
con el otro y en nuestro matrimonio.
											Y eso dio lugar a algunas de las partes 
más apasionadas
											de lo que hoy compartimos con Uds.
									","
											nous avons pu revenir vers l'autre
											et nous réengager envers l'autre
et envers notre mariage.
											Cela est à l'origine
de certaines parties passionnées
											que nous partageons avec vous aujourd'hui.
									","
											Sonra bir araya gelip
birbirimize dönebildik ve
											birbirimize ve
evliliğimize yeniden söz verdik.
											Bugün sizlerle
paylaştığımız en tutkulu şeylerin
											bir kısmı bu noktada ortaya çıktı.
									","
											Haben wir zueinander zurück gefunden
											und uns wieder zu uns selbst, zueinander
und zu unserer Ehe verpflichtet.
											Das brachte die
leidenschaftlichsten Dinge hervor,
											die wir heute mit euch teilen.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
											TM: I have had to interrogate masculinity,
											which I think doesn't happen enough.
											I've had to interrogate masculinity;
											the toxic privileges that come
with being a man don't define me,
											but I have to be accountable
for how it shows up in my life every day.
											I have allowed my wife
to do all of the emotional labor
											of prying open the lines of communication
when I'd rather clam up and run away.
									","
											TM: He tenido que 
cuestionar la masculinidad,
											cosa que creo que no pasa 
con la suficiente frecuencia.
											He tenido que cuestionar 
la masculinidad;
											los privilegios tóxicos que vienen con 
ser un hombre no me definen,
											pero tengo que ser responsable de 
cómo se refleja en mi vida diaria.
											Le he permitido a mi esposa hacer 
todo el trabajo emocional
											de abrir las lineas de comunicación 
cuando yo preferiría callar y huir.
									","
											TM : J'ai dû questionner la masculinité,
											ce qui n'arrive pas assez souvent.
											J'ai dû questionner la masculinité ;
											les privilèges toxiques liés au fait
d'être un homme ne me définissent pas
											mais je suis responsable
de leurs manifestations quotidiennes.
											J'ai permis à ma femme
de faire le travail émotionnel
											de l'ouverture des lignes de communication
lorsque je préférerais les fermer et fuir.
									","
											TM: Yeterince olmadığını düşündüğüm
											erkeksiliği sorgulamam gerekiyordu.
											Erkeksiliği sorgulamam gerekiyordu;
											erkek olmakla gelen zehirli
ayrıcalıklar beni tanımlamıyor,
											fakat günlük hayatta karşıma
çıkma şekli konusunda sorumlu olmalıyım.
											Ağzımı açmayıp kaçtığım zaman,
iletişim hatlarını açma görevine
											dair duygusal iş-gücünün
tamamını eşime yükledim.
									","
											TM: Ich musste
die Männlichkeit hinterfragen,
											was nicht so oft geschieht.
											Ich musste Männlichkeit hinterfragen;
											die giftigen Privilegien eines Mannes
definieren mich nicht,
											aber ich muss die tägliche
Verantwortung für diese tragen.
											Ich habe meiner Frau erlaubt
die emotionale Arbeit zu machen,
											die Kommunikation zu beginnen,
wenn ich lieber schwieg und floh.
									",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
"
","
","
","
","
",A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,17:07,"gender,gender equality,Gender spectrum,LGBT,activism,beauty,collaboration,family,compassion,happiness,feminism,humanity,identity,inequality,poetry,relationships,social change,society,Transgender,women,writing,art"
