en,pt,fr,tr,de,title,speaker,duration,tags
"
											But I'd leave a reminder
											that the alternative isn't
very pleasant, either.
											YouTube also announced recently
											that they're going to release
a version of their kids' app
											that would be entirely
moderated by humans.
											Facebook — Zuckerberg said
much the same thing at Congress,
											when pressed about how they
were going to moderate their stuff.
											He said they'd have humans doing it.
											And what that really means is,
											instead of having toddlers being
the first person to see this stuff,
											you're going to have underpaid,
precarious contract workers
											without proper mental health support
											being damaged by it as well.
									","
											Mas vou deixar um alerta:
											a alternativa também
não é muito agradável.
											O YouTube anunciou recentemente
											que vão lançar uma versão 
da sua aplicação para crianças
											que será totalmente
moderada por pessoas.
											Facebook - Zuckeberger disse
uma coisa parecida no Congresso,
											quando lhe perguntaram
como iam moderar as suas coisas.
											Disse que iam pôr pessoas a fazê-lo.
											Queriam dizer que,
em vez de serem as crianças
											as primeiras a verem aqueles conteúdos
											iam pôr trabalhadores mal pagos,
com contratos precários,
											sem apoio adequado de saúde mental,
											que também vão ser contaminados.
									","
											Je vais également rappeler
											que l'alternative
n'est pas très plaisante non plus.
											YouTube a récemment annoncé
											la mise en ligne d'une version
de l'application pour enfants
											entièrement modérée
par des êtres humains.
											Facebook, Zuckerberg a dit
la même chose au Congrès
											quand on lui a demandé comment
ils allaient modérer leur contenu :
											des êtres humains le feraient.
											Cela signifie
											que plutôt que ces choses soient vues
d'abord par des enfants,
											il y aura des travailleurs
contractuels sous-payés
											sans soutien psychologique adéquat
											auxquels elles nuiront aussi.
									","
											alternatif de pek hoş değil.
											Buna ek olarak YouTube yakın zamanda
											çocuk uygulamalarının tamamen
insanlar tarafından yönetildiği
											bir versiyon çıkaracaklarını duyurdu.
											Facebook— Zuckerberg de uygulamasını
nasıl yöneteceği sorulduğunda
											kongrede neredeyse aynı şeyi söylemişti.
											Bunu insanlara yaptıracağız demişti.
											Bunun asıl anlamı şu;
											bu şeyleri ilk görenler, çocuklar yerine
											düşük maaşlı, güvencesiz 
sözleşmeli işçileriniz olacak,
											düzgün akıl sağlığı sigortası olmayan
											ve bundan hasar gören insanlar.
									","
											Aber ich möchte Sie erinnern,
											dass die Alternative
auch nicht sehr angenehm ist.
											YouTube kündigte vor Kurzem an,
											dass sie eine Version ihrer Kinder-App
veröffentlichen werden,
											die vollständig von Menschen betreut wird.
											Facebook — Zuckerberg sagte
etwas sehr Ähnliches vor dem Kongress,
											als er gefragt wurde,
wie sie ihre Sachen überwachen würden.
											Er sagte, dass es Menschen machen würden.
											Was das wirklich bedeutet, ist:
											Anstatt dass Kleinkinder die Ersten sind,
die dieses Zeug sehen,
											hat man nun unterbezahlte Vertragsarbeiter
											ohne angemessene psychologische Betreuung,
											die davon auch noch geschädigt werden.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Lachen)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											And I think we can all do
quite a lot better than that.
									","
											
Penso que todos podemos fazer
melhor do que isso.
									","
											Nous pouvons tous faire
bien mieux que cela.
									","
											Bence hepimiz bundan
çok daha iyisini yapabiliriz.
									","
											Ich denke, wir können alle
viel mehr zustande bringen.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											The thought, I think, that brings those
two things together, really, for me,
											is agency.
											It's like, how much do we really
understand — by agency, I mean:
											how we know how to act
in our own best interests.
											Which — it's almost impossible to do
											in these systems that we don't
really fully understand.
											Inequality of power
always leads to violence.
											And we can see inside these systems
											that inequality of understanding
does the same thing.
											If there's one thing that we can do
to start to improve these systems,
											it's to make them more legible
to the people who use them,
											so that all of us have
a common understanding
											of what's actually going on here.
									","
											Penso que a ideia que reúne
estas duas coisas
											é a ação.
											Ou seja, por ação, quero dizer
											até que ponto sabemos como agir
no nosso melhor interesse?
											É quase impossível sabê-lo
											nestes sistemas que não
compreendemos minimamente.
											A desigualdade no poder
leva sempre à violência.
											Vemos no interior destes sistemas
											que a desigualdade de compreensão
faz a mesma coisa.
											Se há alguma coisa que podemos fazer
para começar a melhorar estes sistemas,
											é torná-los mais legíveis
para as pessoas que os usam,
											de modo a que todos tenhamos
um entendimento comum
											do que está realmente a acontecer.
									","
											L'idée qui, pour moi, relie vraiment
ces deux choses ensemble
											est la capacité d'action.
											Combien nous comprenons vraiment —
par capacité d'action, je parle
											de comment nous savons
comment agir dans notre intérêt.
											C'est presque impossible à faire
											dans ces systèmes que
nous ne comprenons pas complètement.
											L'inégalité des pouvoirs
mène toujours à la violence.
											Nous voyons au sein de ces systèmes
											que l'inégalité de compréhension
fait la même chose.
											S'il y a une chose que nous pouvons faire
pour améliorer ces systèmes,
											c'est les rendre plus lisibles
pour leurs utilisateurs
											afin que nous partagions une compréhension
											de ce qu'il se passe.
									","
											Bu iki şeyi bir araya getiren düşünce de
											bana göre gerçekten aracı kurum.
											Aracı kurumdan aslında
ne anladığımızı kastediyorum:
											Nasıl en iyi menfaatlerimize göre
hareket etmeyi bilmemiz,
											ki bunu yapmak neredeyse imkânsız,
											gerçekten tam anlamıyla anlamadığımız
bu sistemlerin içinde.
											Güç eşitsizliği her zaman
şiddete yol açar.
											Bu sistemlerin içerisinde
											kavrayış eşitsizliğinin de
aynını yaptığını görüyoruz.
											Bu sistemleri geliştirmek için
yapabileceğimiz bir şey varsa
											o da bunları kullanan insanlar için 
daha okunaklı yapmak,
											böylece burada neler döndüğü ile ilgili
											hepimizin ortak bir kanısı olur.
									","
											Der Gedanke, der diese beiden Dinge
für mich wirklich zusammenbringt,
											ist Handlungsfähigkeit.
											Es geht darum, wie viel wir verstehen
— mit Handlungsfähigkeit meine ich:
											zu wissen, wie wir in unserem eigenen,
besten Interesse handeln können.
											Was fast unmöglich ist
											in diesen Systemen, die wir
nicht wirklich vollständig verstehen.
											Ungleiche Machtverhältnisse
führen immer zu Gewalt.
											Diese Systeme zeigen uns,
											dass ungleiches Verständnis
dasselbe bewirkt.
											Wenn es eine Möglichkeit gibt,
zu beginnen, diese Systeme zu verbessern,
											ist es, sie für Nutzer
verständlicher zu machen,
											sodass wir alle zu einem gemeinsamen
Verständnis dessen gelangen,
											was hier tatsächlich vor sich geht.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											The thing, though, I think
most about these systems
											is that this isn't, as I hope
I've explained, really about YouTube.
											It's about everything.
											These issues of accountability and agency,
											of opacity and complexity,
											of the violence and exploitation
that inherently results
											from the concentration
of power in a few hands —
											these are much, much larger issues.
											And they're issues not just of YouTube
and not just of technology in general,
											and they're not even new.
											They've been with us for ages.
											But we finally built this system,
this global system, the internet,
											that's actually showing them to us
in this extraordinary way,
											making them undeniable.
											Technology has this extraordinary capacity
											to both instantiate and continue
											all of our most extraordinary,
often hidden desires and biases
											and encoding them into the world,
											but it also writes them down
so that we can see them,
											so that we can't pretend
they don't exist anymore.
											We need to stop thinking about technology
as a solution to all of our problems,
											but think of it as a guide
to what those problems actually are,
											so we can start thinking
about them properly
											and start to address them.
									","
											Mas a coisa em que mais penso
quanto a estes sistemas
											é que isto não é, como espero
ter deixado claro, sobre o YouTube.
											Trata-se de todas as coisas.
											Estes problemas
de responsabilização e de ação,
											de opacidade e de complexidade,
											da violência e da exploração
que resulta inerentemente
											da concentração do poder
em poucas mãos
											- são problemas muito maiores.
											São problemas não apenas do YouTube
nem sequer da tecnologia em geral
											e nem sequer são novos.
											Sempre os tivemos ao longo de eras.
											Mas, por fim, criámos este sistema,
este sistema global, a Internet,
											que está a exibir-se à nossa frente
desta forma extraordinária,

											tornando-os inegáveis.
											A tecnologia tem
esta capacidade extraordinária
											de exemplificar e continuar
											todos os nossos desejos e preconceitos
mais extraordinários e às vezes ocultos
											e codificando-os no mundo,
											mas também de os escrever
para os podermos ver,
											de modo que já não podemos
pretender que não existem.
											Temos que deixar de pensar na tecnologia
											como uma solução
para todos os nossos problemas
											mas pensar nela como uma orientação
para quais são esses problemas hoje,
											para podermos pensar neles
de modo adequado
											e começar a resolvê-los.
									","
											Le fait est que je pense
que le problème avec ces systèmes
											est que, j'espère l'avoir expliqué,
qu'il ne s'agit pas vraiment de YouTube.
											Il s'agit de tout.
											Ces problèmes de responsabilité
et capacité d'action,
											d'opacité et de complexité,
											de violence et d'exploitation
qui résultent de façon inhérente
											de la concentration du pouvoir
dans quelques mains —
											ce sont des problèmes bien plus larges.
											Ce ne sont pas des problèmes
que pour YouTube
											mais pour la technologie en général
											et ils ne sont pas nouveaux.
											Ils existent depuis toujours.
											Nous avons finalement créé ce système,
ce système mondial, internet,
											qui nous les montre
de façon extraordinaire,
											les rendant incontestables.
											La technologie a
cette capacité extraordinaire
											à instancier et à maintenir
											tous nos désirs et préjugés
les plus extraordinaires et cachés
											et à les encoder dans le monde,
											mais également à les écrire
afin que nous les voyions,
											afin que nous ne puissions pas
prétendre qu'ils n'existent plus.
											Nous devons arrêter de voir la technologie
comme la solution à tous nos problèmes
											et la voir comme un guide
vers ce que sont nos problèmes
											afin de pouvoir y réfléchir correctement
											et commencer à y remédier.
									","
											Gerçi bu sistemlerle ilgili
en çok düşündüğüm şey de şu ki
											umarım anlatabilmişimdir,
bu olay YouTube ile ilgili değil.
											Her şeyle ilgili.
											Bu sorumluluk ve aracılık,
											anlaşılmazlık ve karmaşa,
											gücün birkaç kişinin elinde
toplanmış olmasından kaynaklanan
											şiddet ve istismar konuları—
											bunlar çok, çok daha geniş konular.
											Üstelik bunlar sadece Youtube'un
veya teknolojinin genel sorunları değil,
											bunlar yeni bile değil.
											Bunlar senelerdir bizimleydi.
											Ama biz en sonunda, bize bunları 
sıradışı bir şekilde gösteren,
											bunları inkâr edilemez 
yapan global sistemi,
											interneti yarattık.
											Teknolojinin öyle sıradışı
bir kapasitesi var ki
											en sıradışı ve gizli kalmış
tutku ve önyargılarımızı
											örneklemek ve sürdürmekle kalmıyor,
											onları gerçek dünyaya çözümlüyor
											ama aynı zamanda bunları 
görmemiz için not ediyor,
											böylece yokmuş gibi davranamıyoruz.
											Teknolojiyi tüm problemlerimizin
çözümü olarak görmek yerine,
											bu problemlerin aslında ne olduğunu
gösteren bir rehber olarak görmeliyiz ki
											böylece onlar hakkında düzgünce düşünüp
											çözüm bulabilelim.
									","
											Jedoch denke ich, das Wichtigste
an diesen Systemen ist, dass es,
											wie ich hoffentlich erklärt habe,
nicht wirklich um YouTube geht.
											Es geht um alles.
											Themen wie Verantwortlichkeit
und Handlungsfähigkeit,
											Intransparenz und Komplexität,
											Gewalt und Ausbeutung,
											was zwangsläufig aus der Konzentration
von Macht in wenigen Händen resultiert —
											das sind viel, viel größere Themen.
											Es sind keine Themen, die nur YouTube
und Technologie im Allgemeinen betreffen,
											und sie sind nicht einmal neu.
											Sie begleiten uns schon ewig.
											Aber schließlich haben wir dieses
globale System, das Internet, entwickelt,
											das sie uns auf diese
außergewöhnliche Art und Weise vorführt
											und sie unbestreitbar macht.
											Technologie hat diese
außergewöhnliche Fähigkeit,
											all unsere außergewöhnlichsten,
											oft verdeckten Wünsche und Vorurteile
zu instanziieren und weiterzuentwickeln
											und sie in die Welt zu kodieren,
											aber sie schreibt sie auch auf,
damit wir sie sehen können,
											damit wir nicht so tun können,
als ob sie nicht mehr existieren.
											Wir müssen aufhören, Technologie als
Lösung für all unsere Probleme zu sehen
											und sie stattdessen
als Leitfaden betrachten,
											um herauszufinden, was
diese Probleme tatsächlich sind,
											damit wir anfangen können, richtig
über sie nachzudenken und sie anzugehen.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											Thank you very much.
									","
											Muito obrigado.
									","
											Merci beaucoup.
									","
											Çok teşekkür ederim.
									","
											Vielen Dank.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											Thank you.
									","
											Obrigado.
									","
											Merci.
									","
											Teşekkür ederim.
									","
											Danke.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											Helen Walters: James, thank you
for coming and giving us that talk.
											So it's interesting:
											when you think about the films where
the robotic overlords take over,
											it's all a bit more glamorous
than what you're describing.
											But I wonder — in those films,
you have the resistance mounting.
											Is there a resistance mounting
towards this stuff?
											Do you see any positive signs,
green shoots of resistance?
									","
											Helen Walters: James, obrigada
por teres vindo fazer esta palestra.
											É interessante,
											quando pensamos nos filmes
em que os robôs assumem o comando,
											é um pouco mais deslumbrante
do que o que descreveste.
											Mas fico a pensar - nestes filmes,
temos a escalada da resistência.
											Há uma escalada de resistência
contra esta matéria?
											Vês quaisquer sinais positivos,
disparos verdes de resistência?
									","
											Helen Walter : James, merci d'être venu
et d'être intervenu ainsi.
											C'est intéressant :
											quand vous pensez aux films
où des robots envahissent le monde,
											c'est un peu plus glamour
que ce que vous décrivez.
											Je me demande — dans ces films,
la résistance s'organise.
											Y a-t-il une résistance qui s'organise
au sujet de ces choses-là ?
											Voyez-vous des signes positifs,
des précurseurs d'une résistance ?
									","
											Helen Walters: James, bize bu konuşmayı
yaptığın için teşekkürler.
											Öylesine ilginç ki
											robotik otoritelerin yönetimi
ele geçirdiği filmleri düşününce
											her şey senin tanımladığından 
biraz daha göz alıcı.
											Ama merak ettiğim şu—
bu fimlerde bir direniş var.
											Bu şeylere karşı da bir direniş var mı?
											Hiç pozitif bir işaret,
yeşeren bir direniş görüyor musun?
									","
											Helen Walters: James, danke
fürs Kommen und für den Vortrag.
											Es ist interessant:
											Wenn man an die Filme denkt, in denen die
Roboter-Oberherren die Macht ergreifen,
											wirkt das alles etwas glamouröser
als das, was du beschreibst.
											Aber ich frage mich — in diesen Filmen
hat man einen wachsenden Widerstand.
											Gibt es auch einen wachsenden
Widerstand gegen dieses Zeug?
											Siehst du irgendwelche positiven Signale,
erste Anzeichen eines Widerstandes?
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											James Bridle: I don't know
about direct resistance,
											because I think this stuff
is super long-term.
											I think it's baked into culture
in really deep ways.
											A friend of mine,
Eleanor Saitta, always says
											that any technological problems
of sufficient scale and scope
											are political problems first of all.
											So all of these things we're working
to address within this
											are not going to be addressed
just by building the technology better,
											but actually by changing the society
that's producing these technologies.
											So no, right now, I think we've got
a hell of a long way to go.
											But as I said, I think by unpacking them,
											by explaining them, by talking
about them super honestly,
											we can actually start
to at least begin that process.
									","
											James Bridle: Não sei nada
sobre resistência direta,
											porque penso que isto
é a muito longo prazo,
											está cozinhado na cultura
de forma muito profunda.
											Uma amiga minha,
Eleanor Saitta, diz sempre
											que quaisquer problemas tecnológicos
de dimensão e âmbito suficientes
											são problemas políticos,
acima de tudo.
											Portanto, todas estas coisas
que tentamos abordar
											não vão ser resolvidas apenas
por melhorarmos a tecnologia,

											mas só alterando a sociedade
que produz essas tecnologias.
											Neste momento, penso que temos
um comprido caminho a percorrer.
											Mas, como disse, penso que,
se os explicarmos,
											se falarmos disso de forma honesta,
											pelo menos, podemos iniciar esse processo.
									","
											James Bridle : Une résistance
directe, je ne sais pas,
											car ce sont des choses à très long terme.
											C'est intégré à la culture
très profondément.
											Une amie à moi,
Eleanor Saitta, dit toujours
											que tout problème technologique
d'une certaine échelle et envergure
											est d'abord un problème politique.
											Tout ce à quoi nous essayons de remédier
											ne trouvera pas de solution
en créant de meilleures technologies
											mais en changeant la société
qui produit ces technologies.
											Actuellement, nous avons
un très long chemin à parcourir.
											Je l'ai dit, en décortiquant
les problèmes,
											en les expliquant, en en parlant
très honnêtement,
											nous pouvons commencer ce processus.
									","
											James Bridle: Direkt bir direnişi bilemem
											çünkü bu şey çok uzun vadeli.
											Bence çok derin şekilde
kültürün içine işledi.
											Bir arkadaşım, Eleanor Saitta,
her zaman der ki
											yeterli ölçüde ve kapsamda
her teknolojik problem
											öncellikle politik bir problemdir.
											Yani bunun içinde çözmeye
çalıştığımız her şey
											sadece teknolojiyi daha iyi
inşa etmekle değil,
											bu teknolojileri üreten toplumu
değiştirmekle çözülecek.
											Yani hayır, şu an, bence gidecek
daha çok yolumuz var.
											Ama dediğim gibi, bunları açığa
çıkartıp açıklayarak,
											bunlar hakkında dürüstçe konuşarak
											bence en azından bu süreci başlatabiliriz.
									","
											James Bridle: Ich weiß nichts
von direktem Widerstand,
											weil ich denke, dieses Zeug
ist super langfristig.
											Es hat sich tief
in die Kultur eingebrannt.
											Eine Freundin von mir,
Eleanor Saitta, sagt immer,
											dass alle technologischen Probleme
von ausreichendem Umfang und Ausmaß
											zuallererst politische Probleme sind.
											All diese Dinge, an deren
Lösung wir arbeiten,
											werden nicht einfach dadurch behoben,
dass wir die Technologie verbessern,
											sondern indem wir die Gesellschaft
verändern, die diese Technologien erzeugt.
											Also nein, ich denke, im Moment haben wir
einen verdammt langen Weg vor uns.
											Aber wie gesagt,
											indem wir sie erklären
und ehrlich über sie sprechen,
											können wir wenigstens anfangen,
diesen Prozess zu beginnen.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											HW: And so when you talk about
legibility and digital literacy,
											I find it difficult to imagine
											that we need to place the burden
of digital literacy on users themselves.
											But whose responsibility
is education in this new world?
									","
											HW: Quando falas da legibilidade
e da literacia digital,
											tenho dificuldade em imaginar
											que precisamos de atirar o peso
da literacia digital para os utilizadores.
											De quem é a responsabilidade
do ensino neste novo mundo?
									","
											HW : Quand vous parler de lisibilité
et d'alphabétisation numérique,
											j'ai du mal à imaginer
											que nous devons porter nous-mêmes
le fardeau de l'alphabétisation numérique.
											De qui relève la responsabilité
de l'éducation dans ce nouveau monde ?
									","
											HW: Sen okunabilirlik ve dijital
okuryazarlık hakkında konuşunca
											dijital okuryazarlık yükünü
											kullanıcılara yüklememizin gerekliliğini
hayal etmesi zor buluyorum.
											Ama bu yeni dünyada 
eğitimden kim sorumlu?
									","
											HW: Wenn du über Verständlichkeit
und digitale Kompetenz sprichst,
											finde ich es schwer, zu glauben,
											dass wir die Last der digitalen Kompetenz
auf die Nutzer selbst abwälzen sollten.
											Aber wessen Verantwortung ist
die Bildung in dieser neuen Welt?
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											JB: Again, I think this responsibility
is kind of up to all of us,
											that everything we do,
everything we build, everything we make,
											needs to be made
in a consensual discussion
											with everyone who's avoiding it;
											that we're not building systems
intended to trick and surprise people
											into doing the right thing,
											but that they're actually involved
in every step in educating them,
											because each of these systems
is educational.
											That's what I'm hopeful about,
about even this really grim stuff,
											that if you can take it
and look at it properly,
											it's actually in itself
a piece of education
											that allows you to start seeing
how complex systems come together and work
											and maybe be able to apply
that knowledge elsewhere in the world.
									","
											JB: Penso que essa responsabilidade
também tem a ver com todos nós,
											penso que tudo o que fazemos,
tudo o que criamos,
											tem que ser feito
numa discussão consensual
											com todos os que a têm evitado.
											de que não estamos a construir sistemas
											destinados a enganar
e a surpreender as pessoas
											mas para fazer as coisas certas,
											e que eles estão realmente envolvidos
em cada passo na educação deles,
											porque cada um destes sistemas
é educativo.
											É nisso que tenho esperança,
mesmo nestas coisas sombrias,
											que, se pudermos 
analisá-lo devidamente,
											é em si mesmo
uma peça de ensino
											que nos permite começar a ver
											como sistemas complexos
se juntam e funcionam
											e porventura possam aplicar
esses conhecimentos pelo mundo.
									","
											JB : Je crois que c'est
de notre responsabilité à tous,
											que tout ce que nous faisons,
construisons et créons
											doit être fait au sein
d'une discussion consensuelle
											avec tous ceux qui l'évitent ;
											nous ne créons pas de systèmes dans le but
de piéger et surprendre les gens
											pour qu'ils agissent bien
											mais ils sont impliqués
à chaque étape de leur éducation
											car chacun de ces systèmes est éducatif.
											C'est pour cela que j'ai espoir,
même pour ce qui est sinistre,
											que si vous le prenez
et l'observez correctement,
											c'est éducatif en soi
											et nous permet de voir
											comment des systèmes complexes
fonctionnent ensemble
											et d'appliquer ce savoir
ailleurs dans le monde.
									","
											JB: Bence, bu sorumluluk 
biraz da hepimizde,
											yaptığımız, inşa ettiğimiz her şey
											karşılıklı tartışma ile yapılmalı,
											bundan kaçınan insanlarla birlikte;
											insanların doğru şeyi yapması için 
aklını çelme amacı taşıyan
											sistemler tasarlamıyoruz
											ama bunlar onları eğitmenin 
her adımına dâhiller
											çünkü bu sistemlerin her biri eğitici.
											Umutlu olduğum şey de bu,
bu son derece acımasızca şeylerde bile,
											eğer onu alıp düzgünce incelerseniz
											aslında o, kendi içinde eğitim parçası,
											karmaşık sistemlerin nasıl bir araya gelip
işlediğini görmeye başlamamızı
											ve belki de bu bilgiyi dünyanın
başka bir yerinde kullanmamızı sağlayacak.
									","
											JB: Nochmals, ich denke,
diese Verantwortung liegt bei uns allen,
											dass alles, was wir tun, alles,
was wir entwickeln, alles, was wir machen,
											in einer einvernehmlichen
Diskussion stattfinden muss,
											mit allen, die es vermeiden;
											dass wir keine Systeme entwickeln,
die Menschen überlisten oder überraschen,
											damit sie das Richtige tun,
											sondern dass sie vielmehr an jedem Schritt
der Bildung beteiligt sind,
											denn jedes dieser Systeme ist lehrreich.
											Das ist es, was mir Hoffnung gibt,
selbst bei diesem sehr düsteren Zeug,
											dass, wenn man es nehmen
und richtig betrachten kann,
											es an sich schon ein Stück Bildung ist,
											das es ermöglicht, zu sehen, wie komplexe
Systeme zusammenkommen und funktionieren
											und dieses Wissen vielleicht
an anderer Stelle auf der Welt anzuwenden.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											HW: James, it's such
an important discussion,
											and I know many people here
are really open and prepared to have it,
											so thanks for starting off our morning.
									","
											HW: James, é uma discussão
tão importante
											e sei que muita gente aqui
está aberta e preparada para ela
											obrigada por teres começado
a nossa manhã.
									","
											HW : C'est une discussion si importante
											et beaucoup de gens ici sont ouverts
et prêts à en discuter,
											merci d'avoir démarré notre matinée.
									","
											HW: James, bu çok önemli bir tartışmaydı
											ve biliyorum ki buradaki çoğu insan
bu tartışmaya açık ve hazırlar,
											güne seninle başlamak çok güzeldi.
									","
											HW: James, es ist eine so wichtige
Diskussion und ich weiß,
											viele Menschen hier sind wirklich
offen und bereit, sie zu führen.
											Danke für diesen Start in den Morgen.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											JB: Thanks very much. Cheers.
									","
											JB: Muito obrigado.
									","
											JB : Merci beaucoup.
									","
											JB: Çok teşekkürler.
									","
											JB: Vielen Dank. Tschüss.
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
","
","
","
","
",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									","
											(Applaus)
									",The nightmare videos of children's YouTube — and what's wrong with the internet today,James Bridle,16:32,"technology,violence,communication,children,Internet,online video,culture,data,future,humanity,social change,computers,society,algorithm"
