en,tr,pt,de,title,speaker,duration,tags
"
											Where there was actually
a national contest
											to come up with a new Canadian slogan
and fill in the blank,
											""As Canadian as ...""
											I thought the winning entry
was going to be,
											""As Canadian as maple syrup,""
or, ""... ice hockey.""
											But no, Canadians voted
for their new national slogan to be —
											I kid you not —
											""As Canadian as possible
under the circumstances.""
									","
											Kanada'da ulusal bir
											yeni Kanadalı sloganı bulma ve boşluğu
doldurma yarışı vardı,
											""Bir Kanadalı kadar...""
											Kazanan tamlamanın ""...tam bir Kanadalı.""
											veya ""...tipik Kanadalı."" 
olmasını beklerdim.
											Ama değildi, Kanadalılar
yeni milli sloganları olarak
											—şaka yapmıyorum—
											""Şartlar el verdiği kadar Kanadalı.""
tabirini seçti.
									","
											... onde até há um concurso nacional
											para inventar um novo slogan canadiano
e preencher o espaço em branco,
											""Tão canadiano como...""
											Pensei que a frase vencedora seria:
											""Tão canadiano como xarope de ácer,""
ou ""... hóquei no gelo"".
											Mas não, os canadianos votaram
que o novo slogan nacional será
											— não estou a brincar —
											""Tão canadiano quanto possível
dadas as circunstâncias.""
									","
											Da gab es tatsächlich
einen nationalen Wettbewerb
											um den neuen kanadischen
Slogan. Ergänzen Sie:
											""So kanadisch wie ...""
											Ich dachte, gewinnen würde
											""So kanadisch wie Ahornsirup"",
oder, ""... Eishockey"".
											Aber nein, die Kanadier stimmten für —
											das ist kein Scherz —
											""So kanadisch, wie
es die Umstände erlauben.""
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											Now for those of you
who are highly agreeable,
											or maybe slightly Canadian,
											you get this right away.
											How could I ever say I'm any one thing
											when I'm constantly adapting
to try to please other people?
											Disagreeable people do less of it.
											They're more critical,
skeptical, challenging,
											and far more likely than their peers
to go to law school.
									","
											Şimdi fazla uyumlu olanlar
											ya da biraz Kanadalı olanlar,
											bunu hemen anlarsınız.
											Sürekli başka insanları
											memnun etmeye uğraşırken
tek bir kişiyim nasıl derim?
											Uyumsuz insanlar bunu daha az yapar.
											Daha eleştirel, şüpheci, mücadeleci
											ve akranlarına nazaran 
hukuk okumaları muhtemeldir.
									","
											Agora, vocês
que são muito agradáveis,
											ou talvez um pouco canadianos,
											percebem logo isto.
											Como posso eu dizer
que sou uma coisa
											se estou constantemente
a tentar agradar aos outros?
											As pessoas desagradáveis
não o fazem tanto.
											São mais críticas, céticas e desafiadoras,
											muito mais do que os amigos
que vão para a escola de Direito.
									","
											Die sehr Verträglichen unter Ihnen,
											die kanadisch angehauchten,
											die verstehen das sofort.
											Wie kann ich sagen, wie ich bin,
											wenn ich mich ständig anpasse,
um anderen Leuten zu gefallen?
											Unangenehme Leute haben da kaum Probleme.
											Sie sind kritischer,
skeptisch, herausfordernd
											und studieren häufiger als andere Jura.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											That's not a joke,
that's actually an empirical fact.
									","
											Şaka değil, deneysel bir sonuç bu.
									","
											Não é uma piada,
é um facto empírico.
									","
											Das ist kein Witz,
das ist eine empirische Tatsache.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											So I always assumed
that agreeable people were givers
											and disagreeable people were takers.
											But then I gathered the data,
											and I was stunned to find
no correlation between those traits,
											because it turns out
that agreeableness-disagreeableness
											is your outer veneer:
											How pleasant is it to interact with you?
											Whereas giving and taking
are more of your inner motives:
											What are your values?
What are your intentions toward others?
									","
											Her zaman uyumlu insanların veren taraf,

											uyumsuzların alan taraf 
olduğunu düşünürdüm.
											Öte yandan veri toplardım
											ve bu özelliklerin arasında
ilişki olmadığını bulunca afalladım,
											çünkü uyumluluk ve uyumsuzluğun
dış görünüşünüz olduğu
											ortaya çıkıyor:
											Sizinle iletişim kurmak ne kadar güzel?
											Vermek ve almak iç dürtüleriniz
olarak ele alınırsa:
											Değerleriniz ne?
Başkalarına karşı niyetiniz ne?
									","
											Sempre assumi que as pessoas
agradáveis eram dadoras
											e as desagradáveis aproveitadoras.
											Mas depois juntei os dados,
											e fiquei estupefacto ao perceber
que não há correlação entre esses traços,
											porque parece que essa agradabilidade
é a nossa capa exterior:
											Quão agradável é interagir connosco?
											Em que que dar e aproveitar são
mais os nossos motivos interiores:
											Quais são os nossos valores?
As nossas intenções em relação aos outros?
									","
											Ich dachte, die verträglichen
Leute sind die Geber
											und unangenehme Leute sind die Nehmer.
											Ich sammelte die Daten
											und war erstaunt,
dass ich keine Korrelation fand.
											Denn Verträglichkeit - Unverträglichkeit
ist Ihre äußere Schale:
											Wie angenehm ist es,
mit Ihnen zu interagieren?
											Geben und Nehmen sind eher innere Motive:
											Was sind Ihre Werte?
Was sind Ihre Absichten mit anderen?
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											If you really want to judge
people accurately,
											you have to get to the moment every
consultant in the room is waiting for,
											and draw a two-by-two.
									","
											İnsanları doğru yargılamak istiyorsanız
											salonda bekleyen her danışmanı 
anında yakalamak
											ve sorguya çekmeniz gerek.
									","
											Se queremos julgar as pessoas
de forma acertada,
											temos de chegar ao momento por que todos
os consultores na sala esperam,
											e criar uma tabela.
									","
											Wenn Sie Leute richtig beurteilen wollen,
											brauchen Sie genau das,
worauf jeder Berater hier schon wartet:
											eine Vierfeldertafel.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											The agreeable givers are easy to spot:
											they say yes to everything.
											The disagreeable takers
are also recognized quickly,
											although you might call them
by a slightly different name.
									","
											Uyumlu veren tarafı tespit etmek kolaydır:
											Her şeye evet derler.
											Uyumsuz alan taraf da
onlara biraz farklı bir isim
											vermenize rağmen kolay ayırt edilir.
									","
											Os dadores agradáveis
são fáceis de detetar:
											dizem que sim a tudo.
											Os aproveitadores desagradáveis
também se reconhecem rápido,
											embora os possamos tratar
por um nome ligeiramente diferente.
									","
											Die angenehmen Geber erkennt man leicht:
											Sie sagen Ja zu allem.
											Die unangenehmen Nehmer
werden auch schnell erkannt.
											Obwohl Sie sie wahrscheinlich
anders nennen würden.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											We forget about the other
two combinations.
											There are disagreeable givers
in our organizations.
											There are people who are gruff
and tough on the surface
											but underneath have
others' best interests at heart.
											Or as an engineer put it,
											""Oh, disagreeable givers —
											like somebody with a bad user interface
but a great operating system.""
									","
											Diğer iki kombinasyonu es geçiyoruz.
											Kurumlarımızda uyumsuz olan
veren taraflar da var.
											Görünüşte aksi ve sert 
ancak bu görünüşün altında
											başkalarına aslında çok faydası
olan insanlar var.
											Veya bir mühendisin dediği gibi,
											""Uyumsuz veren taraf,
											kötü bir kullanıcı ara yüzü olan ama
harika işletim sistemi olan biri gibidir.""
									","
											Esquecemo-nos das outras duas combinações.
											Há dadores desagradáveis
nas nossas organizações.
											Há pessoas que são
ásperas e duras à superfície
											mas, no fundo, têm em conta
os melhores interesses dos outros.
											Ou, como disse um engenheiro:
											""Oh, os dadores desagradáveis
											""são como ter uma má interface
mas um sistema operativo muito bom.""
									","
											Wir vergessen die beiden
anderen Kombinationen.
											Es gibt unangenehme Geber
in unseren Organisationen.
											Es gibt Leute mit
einer ruppigen und harten Schale,
											aber darunter liegt ihnen
das Wohl der anderen am Herzen.
											Wie ein Ingenieur sagte:
											""Oh, unangenehme Geber —
											einer mit schlechter Benutzeroberfläche,
aber tollem Betriebssystem"".
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											If that helps you.
									","
											Belki işinize yarar.
									","
											Se isso vos ajudar.
									","
											Wenn Ihnen das was sagt.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											Disagreeable givers are the most
undervalued people in our organizations,
											because they're the ones
who give the critical feedback
											that no one wants to hear
but everyone needs to hear.
											We need to do a much better job
valuing these people
											as opposed to writing them off early,
											and saying, ""Eh, kind of prickly,
											must be a selfish taker.""
									","
											Uyumsuz veren taraflar
kurumlarda en değersiz insanlardır,
											çünkü onlar kimsenin duymak istemediği ama
											herkesin ihtiyacı olan
eleştirel geri bildirim verenlerdir.
											Bu insanları silmek ve ""biraz aksi,
											bencil bir alıcı olmalı."" demek yerine
											onları değerlendirirken
											daha iyi iş çıkarmalıyız.
									","
											Os dadores desagradáveis são as pessoas
mais subestimadas nas organizações,
											porque são aqueles que dão
um ""feedback"" crítico
											que ninguém quer ouvir
mas que todos deviam ouvir.
											Temos de aprender
a valorizar mais estas pessoas
											em vez de os pormos logo de lado,
e dizer:
											""Seu convencido,
											""deves ser um aproveitador egoísta.""
									","
											Unangenehme Geber sind die
unterbewertetsten Leute in Organisationen,
											weil sie das kritische Feedback geben,
											das niemand hören will,
aber jeder hören sollte.
											Wir müssen diese Leute viel mehr schätzen,
											anstatt sie zu früh abzuschreiben
											und zu sagen: ""So eine Kratzbürste
											muss ein egoistischer Nehmer sein.""
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											The other combination we forget about
is the deadly one —
											the agreeable taker,
also known as the faker.
											This is the person
who's nice to your face,
											and then will stab you right in the back.
									","
											Unuttuğumuz diğer kombinasyon
en kötüsü—
											uyumlu alan taraf; aynı zamanda
sahtekar olarak bilinir.
											Bu kişi yüzünüze gülen
											ve sonra sırtınızdan bıçaklayandır.
									","
											A outra combinação que esquecemos
é a mais mortífera,
											o aproveitador agradável,
também conhecido como falso.
											Essa é aquela pessoa
simpática pela frente,
											e que depois nos dá
uma facada pelas costas.
									","
											Die andere vergessene Kombination
ist die tödliche —
											der liebenswürdige Nehmer,
der etwas vortäuscht.
											Solche Personen sind äußerlich nett
											und dann fällt er Ihnen in den Rücken.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											And my favorite way to catch
these people in the interview process
											is to ask the question,
											""Can you give me the names of four people
											whose careers you have
fundamentally improved?""
											The takers will give you four names,
											and they will all be more
influential than them,
											because takers are great at kissing up
and then kicking down.
											Givers are more likely to name people
who are below them in a hierarchy,
											who don't have as much power,
											who can do them no good.
											And let's face it, you all know
you can learn a lot about character
											by watching how someone
treats their restaurant server
											or their Uber driver.
									","
											Bu insanları mülakat sürecinde 
tespit etmekte en sevdiğim yöntem
											""Kariyerini, esasında
											sizin ilerlettiğiniz dört kişinin adını
											verebilir misiniz?"" sorusunu yöneltmektir.
											Alan taraflar dört kişinin adını verir
											ve bu kişiler daha etkileyici olurlar,
											çünkü alan kişiler pohpohlamak ve
sonra ezmekte harikadır.
											Veren kişilerse kademe olarak 
kendinden aşağıda olan,
											çok güçlü olmayan,
											onlara yararı olmayanların adını verirler.
											Şimdi yüzleşelim, hepiniz bilirsiniz,
birinin bir garsona veya
											şoförüne davranış şeklini izleyerek
											karakterine dair çok şey öğrenirsiniz.
									","
											A minha forma favorita de apanhar
essas pessoas nas entrevistas
											é fazer a pergunta:
											""Pode dar-me o nome de quatro pessoas
											""cujas carreiras ajudou a melhorar?""
											E eles vão dar quatro nomes,
											todos de pessoas com muito
mais influência do que eles,
											porque os aproveitadores são
ótimos a bajular e depois a deitar fora.
											Os dadores provavelmente vão dar nomes
de pessoas abaixo na hierarquia,
											que não têm tanto poder,
											que não os podem beneficiar.
											E convenhamos, todos sabemos
que podemos saber muito sobre alguém
											ao observar como tratam
o empregado de mesa
											ou o motorista da Uber.
									","
											Ich überführe solche Leute
im Bewerbungsgespräch
											am liebsten mit der Frage:
											""Nennen Sie mir bitte vier Leute,
											deren Laufbahn Sie
grundlegend verbessert haben.""
											Ein Nehmer nennt Ihnen vier Personen,
											die alle einflussreicher sind als er,
											denn die Nehmer sind
großartige Buckler und Treter.
											Geber nennen eher Menschen,
die in der Hierarchie unter ihnen sind,
											die nicht so viel Macht haben,
											die ihnen nicht nützen.
											Sie alle wissen, man erfährt viel
über den Charakter,
											wenn man sieht, wie jemand den Kellner
											oder den Taxi-Fahrer behandelt.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											So if we do all this well,
											if we can weed takers
out of organizations,
											if we can make it safe to ask for help,
											if we can protect givers from burnout
											and make it OK for them to be ambitious
in pursuing their own goals
											as well as trying to help other people,
											we can actually change the way
that people define success.
											Instead of saying it's all about
winning a competition,
											people will realize success
is really more about contribution.
									","
											O halde bunları yaparsak,
											alan tarafları kurumlardan temizlersek,
											yardım istemeyi güvenli hale getirirsek,
											veren tarafları tükenmekten kurtarır,
											diğer insanlara 
yardım etmeleri kadar
											ideallerini kovalamalarını 
mümkün kılarsak,
											insanların başarıyı tanımlama
şeklini gerçekten değiştirebiliriz.
											Bunun bir yarışı kazanmak
olduğunu söylemek yerine,
											insanlar, başarının katkıda bulunmak 
olduğunu anlayacaktır.
									","
											Então, se isto for bem feito,
											se tirarmos os aproveitadores
da organização,
											se for seguro pedir ajuda,
											se protegermos os dadores
de se esgotarem,
											se mostrarmos que eles também
podem ser ambiciosos e ter objetivos,
											assim como tentar ajudar os outros,
											então podemos mudar a forma
como se define o sucesso.
											Em vez de dizermos que se trata
de vencer uma competição,
											vamos perceber que sucesso
é muito mais sobre contribuição.
									","
											Wenn wir die Nehmer
aus den Organisationen entfernen
											und das Bitten um Hilfe
sicher machen können,
											die Geber vor dem Burnout schützen
											und sie dazu ermuntern können,
auch eigene Ziele zu verfolgen,
											ebenso wie anderen Menschen zu helfen,
											dann können wir
die Definition von Erfolg ändern.
											Anstatt alles zu
einem Wettbewerb zu machen,
											wird Erfolg für Menschen dann
über den Beitrag definiert.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											I believe that the most
meaningful way to succeed
											is to help other people succeed.
											And if we can spread that belief,
											we can actually turn paranoia upside down.
											There's a name for that.
											It's called ""pronoia.""
											Pronoia is the delusional belief
											that other people
are plotting your well-being.
									","
											Başarının en anlamlı yolunun
başkalarının başarmasına da
											yardım etmek olduğuna inanıyorum.
											Eğer bu bilinci yayarsak
											paranoyayı alt üst edebiliriz.
											Bunun bir adı var.
											""Pronoya"" deniyor.
											Pronoya, diğer insanların
											iyiliğiniz için komplo kurduğuna 
dair kuruntu inanıştır.
									","
											Eu acredito que a forma
mais significativa de ter sucesso
											é ajudar os outros a ter sucesso.
											E se pudermos espalhar essa crença,
											podemos virar
a paranoia do avesso.
											Existe um nome para isso.
											chama-se ""pronoia"".
											A pronoia é a crença ilusória
											de que os outros estão a conspirar
contra o nosso bem-estar.
									","
											Ich glaube, der sinnvollste Weg zum Erfolg
											ist es, anderen bei
ihrem Erfolg zu helfen.
											Wenn sich diese Überzeugung durchsetzt,
											können wir Paranoia auf den Kopf stellen.
											Es gibt ein Wort dafür: ""Pronoia.""
											Pronoia ist der wahnhafte Glaube,
											dass andere sich für Ihr Wohlbefinden
verschworen haben.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Lachen)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											That they're going around behind your back
											and saying exceptionally
glowing things about you.
											The great thing about a culture of givers
is that's not a delusion —
											it's reality.
											I want to live in a world
where givers succeed,
											and I hope you will help me
create that world.
									","
											Hatta arkanızda gezecek
											ve hakkınızda fevkalade övgü dolu
şeyler söyleyeceklerdir.
											Veren taraf kültürleri 
konusunda güzel olansa
											kuruntu değil gerçek olmasıdır.
											Veren tarafların başardığı bir dünyada
yaşamak istiyorum,
											umarım bu dünyayı oluşturmama
yardım edersiniz.
									","
											Que vão atrás das nossas costas
											dizer coisas excecionais acerca de nós.
											O melhor de uma cultura de dadores
é que isto não é ilusão,
											é uma realidade.
											Quero viver num mundo onde
os dadores tenham sucesso,
											e espero que me ajudem
a criar esse mundo.
									","
											Dass sie hinter Ihrem Rücken
											außerordentlich begeistert über Sie reden.
											Das Beste an einer Kultur der Geber ist,
dass es kein Hirngespinst ist,
											es ist Realität.
											Ich möchte in einer Welt leben,
in der Geber Erfolg haben.
											Ich hoffe Sie helfen mir,
diese Welt zu schaffen.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Obrigado.
									","
											Vielen Dank.
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Beifall)
									",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
"
","
","
","
",Are you a giver or a taker?,Adam Grant,13:28,"anthropology,behavioral economics,business,collaboration,community,leadership,motivation,personal growth,personality,psychology,self,society,work"
