en,pt,es,fr,title,speaker,duration,tags
"
											When you own something
											and really square up to your culpability,
											I do think a surprising thing can happen.
											It's what I call a paradox of ownership.
											I thought I'd buckle
under the weight of responsibility.
											I thought my certificate
of humanity would be burnt.
											Instead, I was offered
to really own what I did,
											and found that it didn't possess
the entirety of who I am.
											Put simply,
											something you've done doesn't have
to constitute the sum of who you are.
											The noise in my head abated.
											The indulgent self-pity
was starved of oxygen,
											and it was replaced
with the clean air of acceptance —
											an acceptance that I did hurt
this wonderful person standing next to me;
											an acceptance that I am part of a large
and shockingly everyday grouping of men
											who have been sexually violent
toward their partners.
									","
											Quando possuímos alguma coisa
											e realmente estamos preparados
para enfrentar a nossa culpa,
											acho que pode acontecer
algo surpreendente.
											É aquilo a que eu chamo
paradoxo da propriedade.
											Pensei que fosse ceder
sob o peso da responsabilidade.
											Pensei que o meu certificado de humanidade
fosse queimado.
											Em vez disso, ofereceram-me
a possibilidade de reconhecer o que fiz,
											e descobri que isso não possuía
a totalidade de quem eu sou.
											Em palavras simples,
											algo que fizemos não tem de constituir
tudo o que somos.
											O barulho na minha cabeça diminuiu.
											A pena de mim próprio
estava sem oxigénio
											e foi substituída pelo ar puro
da aceitação,
											a aceitação de que eu magoei esta pessoa
maravilhosa que está aqui ao meu lado,
											a aceitação de que eu faço parte
de um grande e chocante grupo de homens
											que foi violento sexualmente
para com as suas companheiras.
									","
											Cuando te apropias de algo
											y reconoces tu culpa,
											creo que algo sorprendente 
puede pasar.
											Es lo que llamo 
la paradoja de la apropiación.
											Pensé que me doblaría
bajo el peso de la responsabilidad.
											Que mi certificado 
de humanidad sería quemado.
											En vez, tuve la oportunidad
de apropiarme de lo que hice,
											me di cuenta de que aquello
no representaba todo lo que yo soy.
											En pocas palabras,
											algo que hiciste no tiene
que constituir la suma de lo que eres.
											El ruido en mi cabeza disminuyó.
											La autocompasión
tenía hambre de oxígeno,
											y fue reemplazada
con el limpio aire de la aceptación —
											la aceptación de que le hice daño
a esta increíble persona a mi lado;
											la aceptación de que soy parte de un 
grupo de hombres que crece cada día
											los cuales han sido 
sexualmente violentos con sus parejas.
									","
											Quand vous acceptez quelque chose
											et que vous prenez en considération
votre culpabilité,
											une chose surprenante peut se produire.
											J'appelle cela le paradoxe
de l'acceptation.
											J'ai cru que j'allais céder
à cause de la responsabilité.
											J'ai cru que mon certificat
d'humanité allait être brûlé.
											À la place, j'ai pu réellement
réaliser ce que j'ai fait
											et j'ai compris que cela ne contenait pas
entièrement la personne que je suis.
											Autrement dit,
											vos actes ne doivent pas résumer
la personne que vous êtes.
											Le bruit dans ma tête a diminué.
											L'auto-apitoiement indulgent
était privé d'oxygène
											et a été remplacé
par l'air pur de l'acceptation —
											l'acceptation que j'ai fait du mal
à cette merveilleuse personne juste là ;
											l'acceptation que je fais partie
d'un groupe d'hommes
											qui ont été sexuellement violents
envers leur partenaire.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											Don't underestimate the power of words.
											Saying to Thordis that I raped her
changed my accord with myself,
											as well as with her.
											But most importantly,
											the blame transferred from Thordis to me.
											Far too often,
											the responsibility is attributed
to female survivors of sexual violence,
											and not to the males who enact it.
											Far too often,
											the denial and running leaves all parties
at a great distance from the truth.
											There's definitely a public
conversation happening now,
											and like a lot of people,
											we're heartened
that there's less retreating
											from this difficult
but important discussion.
											I feel a real responsibility
to add our voices to it.
									","
											Não subestimemos o poder das palavras.
											Dizer à Thordis que a violei
mudou o meu acordo comigo próprio,
											assim como com ela.
											Mas mais importante,
											a culpa transferiu-se da Thordis para mim.
											Demasiadas vezes,
											a responsabilidade é atribuída às mulheres
sobreviventes de violência sexual,
											e não aos homens que a fazem.
											Demasiadas vezes,
											a negação e a fuga deixam todas as partes
muito distantes da verdade.
											Definitivamente, há uma conversa pública
a ocorrer agora,
											e, como muitas pessoas,
											estamos contentes que haja menos recuos
											desta difícil, mas importante discussão.
											Sinto uma responsabilidade
de juntar as nossas vozes a isso.
									","
											No subestimen el poder de las palabras.
											Decirle a Thordis que la violé
cambió mi armonía conmigo mismo,
											y también con ella.
											Más importante que esto,
											la culpa se transfirió de Thordis a mí.
											Muy a menudo,
											la responsabilidad se le atribuye

											a las sobrevivientes 
de la violencia sexual,
											y no a los hombres que la cometen.
											Muy a menudo,
											negar y huir aleja a todos 
de la realidad.
											Definitivamente hay un diálogo público
ocurriendo en este momento
											y, como a mucha gente,
											nos conmueve 
que haya menos rechazo
											de esta difícil pero importante discusión.
											Siento una real responsabilidad
de contribuir con nuestras voces.
									","
											Ne sous-estimez pas
la puissance des mots.
											Dire à Thordis que je l'ai violée
a changé mon entente avec moi-même
											autant qu'avec elle.
											Mais surtout,
											la faute s'est déplacée
de Thordis vers moi.
											Bien trop souvent,
											la responsabilité est attribuée
à la survivante de violences sexuelles
											et pas à l'homme qui les a commises.
											Bien trop souvent,
											le déni et la fuite laissent
les deux partis très loin de la vérité.
											Il y a une conversation publique
en cours en ce moment
											et comme beaucoup de gens,
											nous sommes heureux
qu'il y ait moins de recul
											face à cette discussion
difficile mais importante.
											Et c'est une grande responsabilité
de nous joindre à cela.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											TE: What we did is not a formula
that we're prescribing for others.
											Nobody has the right to tell anyone else
how to handle their deepest pain
											or their greatest error.
											Breaking your silence is never easy,
											and depending on where
you are in the world,
											it can even be deadly
to speak out about rape.
											I realize that even the most
traumatic event of my life
											is still a testament to my privilege,
											because I can talk about it
without getting ostracized,
											or even killed.
											But with that privilege of having a voice
											comes the responsibility of using it.
											That's the least I owe
my fellow survivors who can't.
									","
											TE: O que fizemos não é uma fórmula
que receitamos para os outros.
											Ninguém tem o direito de dizer a outrem
como lidar com a sua dor
											ou com o seu erro mais grave.
											Quebrar o silêncio nunca é fácil,
											e dependendo do local onde estamos,
											pode ser fatal falar sobre violação.
											Sei que mesmo o acontecimento
mais traumático da minha vida
											continua a ser uma prova
do meu privilégio,
											porque posso falar sobre isso
sem ser ostracizada,
											ou mesmo morta.
											Mas com esse privilégio de ter uma voz
											vem a responsabilidade de usá-la.
											É o mínimo que posso fazer pelas minhas
colegas sobreviventes que não podem falar.
									","
											TE: Lo que hicimos no es una fórmula
que le prescribamos a otros.
											Nadie tiene el derecho de decirle 
a alguien cómo manejar su dolor
											o sus mayores errores.
											Romper con el silencio nunca es fácil,
											y dependiendo 
de dónde estés en el mundo,
											puede ser mortal hablar
sobre violación.
											Sé que hasta el más traumático
evento de mi vida
											es un testamento de mi privilegio,
											pues puedo hablar sobre él
sin ser condenada al ostracismo,
											o ser asesinada.
											Pero con el privilegio de tener una voz
											viene la responsabilidad de usarla.
											Es lo que le debo a las sobrevivientes
que no pueden.
									","
											TE : Ce que nous avons fait n'est pas
un traitement qu'on prescrit aux autres.
											Personne n'a le droit de dire à quiconque
comment gérer sa douleur la plus profonde
											ou sa plus grande erreur.
											Briser le silence
n'est jamais chose facile
											et, en fonction d'où vous êtes
dans le monde,
											ça peut être dangereux de parler de viol.
											Je réalise que même l'événement
le plus traumatisant dans ma vie
											est toujours un témoignage
de mes privilèges,
											parce que je peux en parler
sans être ostracisée
											ou tuée.
											Mais avec ce privilège
de pouvoir m'exprimer
											découle la responsabilité de l'utiliser.
											C'est le minimum que je dois
											aux autres survivants
qui ne peuvent pas s'exprimer.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											The story we've just relayed is unique,
											and yet it is so common with sexual
violence being a global pandemic.
											But it doesn't have to be that way.
											One of the things that I found useful
on my own healing journey
											is educating myself about sexual violence.
											And as a result,
I've been reading, writing
											and speaking about this issue
for over a decade now,
											going to conferences around the world.
											And in my experience,
											the attendees of such events
are almost exclusively women.
											But it's about time that we stop treating
sexual violence as a women's issue.
									","
											A história que acabámos de contar é única,
											e mesmo assim tão comum, com a violência
sexual a ser uma pandemia global.
											Mas não tem de ser assim.
											Uma das coisas que achei mais útil,
durante a minha jornada,
											foi educar-me sobre a violência sexual.
											Como resultado, tenho escrito e lido
											e falado sobre este assunto
de há mais de uma década até agora,
											em conferências em todo o mundo.
											Na minha experiência,
											os participantes nestas conferências
são quase exclusivamente mulheres.
											Mas é tempo de deixar de tratar a violência
sexual como um problema das mulheres.
									","
											La historia que contamos es única,
											pero tan común siendo la violencia
sexual una pandemia global.
											Pero no tiene que ser así.
											Algo que resultó ser útil
en mi proprio viaje de curación
											es educarme sobre la violencia sexual.
											Como resultado, he leído, he escrito
											y charlado sobre este problema
por más de una década,
											participando en conferencias 
alrededor del mundo.
											En mi experiencia,
											los que asisten a esos eventos
son casi exclusivamente mujeres.
											Es tiempo de que dejemos de tratar
la violencia sexual
											como un problema femenino.
									","
											L'histoire que nous venons
de révéler est unique,
											mais pourtant si commune car la violence
sexuelle est une épidémie mondiale.
											Cela n'a pas à être ainsi.
											L'une des choses utiles
sur mon chemin vers la guérison
											est de m'instruire
sur les violences sexuelles.
											En conséquence, je lis, j'écris
											et je parle de ce problème
depuis plus de dix ans,
											je vais à des conférences
à travers le monde.
											Selon mon expérience,
											les participants à ces événements
sont presque exclusivement des femmes.
											Mais il est temps qu'on arrête de traiter
la violence sexuelle
											comme un problème de femmes.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											A majority of sexual violence
against women and men
											is perpetrated by men.
											And yet their voices are sorely
underrepresented in this discussion.
											But all of us are needed here.
											Just imagine all the suffering
we could alleviate
											if we dared to face this issue together.
									","
											A maior parte da violência sexual
contra mulheres e homens
											é feita por homens.
											Mesmo assim, as suas vozes
não estão representadas nesta discussão.
											Mas todos nós somos necessários aqui.
											Imaginem todo o sofrimento
que poderia ser aliviado
											se arriscássemos
enfrentar este problema juntos.
									","
											La mayoría de la violencia sexual
contra las mujeres y los hombres
											es realizadas por hombres.
											Y aun sus voces están poco
representadas en esta discusión.
											Se necesita que todos estemos aquí.
											Imaginen todo el sufrimiento
que podríamos aliviar
											si nos atreviéramos a enfrentar 
esto juntos.
									","
											Une majorité des violences
envers les femmes et les hommes
											est commise par des hommes.
											Pourtant, leurs voix sont cruellement
sous-représentées dans cette discussion.
											Mais nous sommes tous nécessaires ici.
											Imaginez simplement la souffrance
que l'on peut soulager
											si on osait confronter
ce problème tous ensemble.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											Thank you.
									","
											Obrigada.
									","
											Gracias.
									","
											Merci.
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
"
","
","
","
",Our story of rape and reconciliation,Thordis Elva and Tom Stranger,19:06,"activism,collaboration,communication,sexual violence,humanity,identity,personal growth,social change,society,women,men"
