es,tr,de,title,speaker,duration,tags
"
											Bien todos. Esto vale un punto más en
											resiliencia física, lo que significa que su cuerpo
											tolera más estrés y se cura más rápidamente.
											Sabemos por la investigación, que lo primero
											que puede potenciar su resiliencia física es no permanecer sentados.
											Es todo lo que hay que hacer.
											Cada segundo en que no están sentados
											mejoran activamente su salud y su corazón,
											y sus pulmones y cerebros.
									","
											Herkese aferin. Bu alıştırmanın değeri +1 dayanıklılık.
											Ve bu şu anlama geliyor; artık vücudunuz
											daha fazla stresle başa çıkabilir ve kendini daha çabuk iyileştirebilir.
											Şimdi, araştırmamızdan biliyoruz ki fiziksel dayanıklılığınızı artırmak için
											yapabileceğiniz en iyi şey mantar gibi oturmamak.
											Sadece bu gerekiyor.
											Oturup pineklemediğiniz her saniye,
											beyninizin, akciğerlerinizin ve kalbinizin sağlığını
											aktif olarak geliştiriyorsunuz.
									","
											Das haben Sie alle gut gemacht! Das ist schon +1
											physische Widerstandskraft wert, Ihr Körper kann also besser Stress
											widerstehen und sich selbst schneller heilen.
											Jetzt wissen wir aus Forschungen, dass Nicht-Stillsitzen
											der physischen Widerstandskraft mehr als alles andere auf die Sprünge hilft.
											Mehr braucht es nicht.
											Mit jeder einzelnen Sekunde, die Sie nicht stillsitzend verbringen,
											verbessern Sie aktiv die Gesundheit Ihres Herzens,
											Ihrer Lunge und Ihres Gehirns.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											¿Todos listos para la siguiente misión?
											Quiero que chasqueen los dedos 50 veces,
											o cuenten hacia atrás desde 100 de siete en siete, 100, 93...
											¡Vamos!
									","
											Herkes bir sonraki görev için hazır mı?
											Sizden ya parmaklarınızı 50 kere şıklatmanızı ya da
											100'den geriye yedişer yedişer saymanızı istiyorum.
											Başlayın!
									","
											Sind alle bereit für die nächste Aufgabe?
											Ich möchte, dass Sie genau 50-mal mit den Fingern schnipsen,
											oder in Siebenerschritten von 100 rückwärts zählen, also: 100, 93, ...
											Los!
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											(Chasquidos)
									","
											(Şıkırtılar)
									","
											(Schnipsen)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											No se rindan.
									","
											Vazgeçmeyin.
									","
											Nicht aufgeben.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											(Chasquidos)
									","
											(Şıkırtılar)
									","
											(Schnipsen)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											No dejen que los que cuentan bajando de 100
											interfieran con su conteo de 50.
									","
											100'den geriye doğru sayan insanların
											sizin 50'ye kadar saymanızı engellemesine izin vermeyin.
									","
											Lassen Sie sich bei Ihren 50 Schnipsern nicht von den Leuten,
											die von 100 rückwärts zählen, ablenken.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											(Risas)
									","
											(Kahkahalar)
									","
											(Lachen)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Lindo. ¡Oh! Es la primera vez que veo esto así.
											Bonos para la resiliencia física. Bien hecho.
											Esto vale un punto para la resiliencia mental,
											lo que significa que tienen más foco mental, más disciplina,
											determinación y voluntad.
											Sabemos por la investigación científica que la voluntad
											trabaja realmente como un músculo.
											Se fortalece conforme se ejercita.
											Así que aceptar un pequeño reto sin rendirse,
											incluso tan absurdo cono chasquear 50 veces
											o contar hacia atrás de siete en siete
											es realmente una forma científicamente validada de fortalecer la voluntad.
									","
											Güzel. Vay canına. Böyle bir şeyi ilk kez gördüm.
											Bonus fiziksel dayanıklılık. Herkese aferin.
											Bu size +1 zihinsel dayanıklılık kazandırdı.
											Bu demek oluyor ki artık daha fazla irade, kararlılık,
											disiplin ve odaklanma becerisine sahipsiniz.
											Bilimsel araştırmalardan biliyoruz ki
											irade aslında bir kas gibi çalışıyor.
											Ne kadar çok kullanılırsa o kadar çok gelişiyor.
											Yani 50 kere parmak şıklatmak ya da
											100'den geriye yedişer yedişer saymak gibi absürd
											sınamaların bile iradenizi
											artıracağı bilimsel olarak onaylanmış.
									","
											Toll. Wow. Das habe ich vorher noch nie gesehen.
											Bonus in physischer Widerstandskraft! Gut gemacht!
											Das ist jetzt +1 mentale Widerstandskraft wert,
											Sie haben also mehr Konzentration, mehr Disziplin,
											mehr Entschlossenheit und Willenskraft.
											Wir wissen aus Forschungen, dass Willenskraft
											wie ein Muskel funktioniert.
											Durch mehr Übung wird sie gestärkt.
											Stellen Sie sich also einer Herausforderung, ohne aufzugeben,
											selbst wenn es eine so absurde ist wie 50-mal mit den Fingern zu schnipsen,
											oder in Siebenerschritten von 100 rückwärts zu zählen,
											dann ist das eine wissenschaftlich anerkannte Art zur Stärkung der Willenskraft.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Así que buen trabajo. Misión número tres.
											Elijan: debido al lugar donde estamos,
											la suerte decidió por Uds., pero hay dos opciones.
											Si están dentro, encuentren una ventana y miren afuera.
											Si están afuera, encuentren la ventana y miren adentro.
											O busquen en YouTube o Google imágenes de
											""bebé [su animal favorito]"".
									","
											İyi iş. Gelelim üçüncü göreve.
											Biriniz seçin: Şu an bir odanın içinde olduğumuz için
											pek seçme sansınız yok ama yine de işte iki seçeneğiniz:
											Eğer içerideyseniz, bir pencere bulup dışarı bakın.
											Eğer dışarıdaysanız, bir pencere bulup dışarı bakın.
											Ya da YouTube veya Google'da en sevdiğiniz hayvanın yavru hali için
											görsellerde çabucak bir arama yapın.
									","
											Toll gemacht. Aufgabe Nummer drei.
											Ihre Wahl: Aufgrund der räumlichen Gegebenheiten
											hat das Schicksal für gewählt, aber hier sind die Optionen:
											Sind Sie drinnen, finden Sie ein Fenster und schauen Sie heraus.
											Sind Sie draußen, finden Sie ein Fenster und schauen Sie herein.
											Oder suchen Sie schnell auf Youtube oder der Google-Bildersuche nach
											""baby [Ihr Lieblingstier]"".
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Pueden hacerlo con sus teléfonos
											o solo griten nombres de animales bebés.
											Voy a buscar algunos y proyectarlos.
											¿Qué quieren ver?
											Perezoso, jirafa, elefante, serpiente. Déjenme ver qué consigo.
											Un delfín bebé y una llama bebé. Todos miren.
											¿Lo tienen?
											Bien, uno más. Un elefante bebé.
											¿Aplauden esto?
											Sorprendente.
									","
											Bunu telefonunuzdan yapabilirsiniz
											ya da sadece en sevdiğiniz yavru hayvanın adını bağırabilirsiniz.
											Ben bir kaç fotoğraf bulup hepimiz için ekrana koyacağım.
											Evet, ne görmek istiyoruz?
											Tembel hayvan, zürafa, fil, yılan. Evet, elimizde ne varmış bir bakalım.
											Yavru yunus ve yavru lamalar. Herkes baksın.
											Anladınız mı?
											Tamam, bir tane daha. Yavru fil.
											Bunun için mi alkışlıyoruz?
											Bu harika.
									","
											Das könnten Sie auf Ihren Telefonen tun,
											oder Sie könnten einfach ein paar Tierbabys nennen
											und ich finde sie und zeige sie uns allen.
											Was möchten wir uns also angucken?
											Faultier, Giraffe, Elefant, Schlange. Okay, schauen wir mal.
											Babydelphin und Babylamas. Alle herschauen.
											Gesehen?
											Okay, noch eins. Babyelefant.
											Dafür klatschen wir?
											Verblüffend.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Bien, lo que acabamos de sentir es
											un punto más en resiliencia emocional,
											lo que significa que tienen la habilidad de provocar poderosas
											emociones positivas como curiosidad o amor,
											lo que sentimos cuando miramos animales bebé,
											cuando más lo necesitamos.
									","
											Tamam, şimdi burada hissettiğimiz şey
											+1 duygusal dayanıklılık.
											Bu şu anlama geliyor, merak veya aşk gibi
											yavru hayvanlara baktığımızda ya da en çok ihtiyacımız olduğunda
											hissettiğimiz pozitif duyguları etkili bir biçimde
											yönlendirebilme becerisine sahipsiniz.
									","
											Na gut, also was wir hier empfinden,
											ist +1 emotionale Widerstandskraft,
											das bedeutet, Sie haben die Fertigkeit, starke
											positive Gefühle wie Neugier oder Liebe auszulösen,
											was wir empfinden, wenn wir uns Tierbabys anschauen,
											wenn wir sie am meisten brauchen.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Y he aquí un secreto de la literatura científica para Uds.
											Si pueden lograr experimentar tres emociones positivas
											por cada una negativa a lo largo de una hora,
											un día, una semana, mejorarán dramáticamente
											su salud y su habilidad de afrontar exitosamente
											cualquier problema al que se enfrenten.
											Es la denominada relación de emoción positiva, tres a uno.
											Es mi SuperMejor truco favorito, consérvenlo.
									","
											Ve bilimsel literatürden size bir sır vereyim.
											Eğer bir saat, bir gün veya bir hafta için
											hissettiğiniz her negatif duygu başına
											üç pozitif duygu hissetmeyi başarabilirseniz
											sağlığınız ve zor bir problemle başa çıkabilme beceriniz
											çarpıcı bir biçimde artar.
											Buna ""üçe bir pozitif duygu oranı"" deniyor.
											Bu benim en sevdiğim SuperBetter numarası, bunu kullanın.
									","
											Und hier ist ein Geheimnis aus der Forschung für Sie.
											Wenn Sie drei positive Emotionen für eine jede negative
											im Laufe einer Stunde, eines Tages, einer Woche
											auslösen können, dann erhöhen Sie Ihre
											Gesundheit und Ihre Fähigkeit, sich jedem Ihrer Probleme
											entgegenzustellen.
											Und das nennt sich 3:1-Ratio der positiven Emotionen.
											Das ist mein Lieblingstrick bei SuperBetter, üben Sie weiter!
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Bien, escojan la última:
											Denle la mano durante seis segundos a alguien
											o envíenle a alguien un breve gracias
											por mensaje de texto, correo, Facebook o Twitter. ¡Vamos!
									","
											Peki, bir tanesini seçin, son görev:
											Biriyle altı saniye boyunca el sıkışın
											ya da birine sms, email, Facebook veya Twitter yolu ile
											çabucak bir teşekkür yollayın. Başlayın!
									","
											Okay, und noch eine letzte Auswahlaufgabe:
											Schütteln Sie sechs Sekunden lang die Hand von jemandem
											oder senden Sie jemandem ein kleines Dankeschön
											in einer SMS, E-Mail, Facebook oder Twitter. Los!
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											(Chateando)
									","
											(Konuşmalar)
									","
											(Gespräche)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Buena pinta, muy buena.
											Lindo, lindo.
											Sosténgalo. ¡Me encanta!
											Muy bien, todos un punto más en resiliencia social,
											lo que significa que realmente tienen más apoyo de sus amigos,
											vecinos, familia o comunidad.
											Una excelente manera de potenciar la resiliencia social es la gratitud.
											Tocarse es aún mejor.
									","
											Güzel gözüküyor, güzel gözüküyor.
											İyi, iyi.
											Devam edin. Harikasınız!
											Pekala, bu hepiniz için +1 sosyal dayanıklılık demek.
											Yani, artık arkadaşlarınızdan, komşularınızdan,
											ailenizden, içinde bulunduğunuz topluluktan daha fazla güç alıyorsunuz.
											Sosyal dayanıklılığı artırmanın en iyi yolu şükran.
											Dokunmak daha bile iyi.
									","
											Das sieht sehr gut aus.
											Sehr schön.
											Weitermachen! Das ist toll!
											Okay, und das ist jetzt +1 soziale Widerstandskraft,
											was bedeutet, dass Sie mehr Stärke von Ihren Freunden bekommen,
											von Ihren Nachbarn, Ihrer Familie, der Gemeinschaft.
											Man kann soziale Widerstandskraft einfach durch Dankbarkeit verbessern.
											Berühren ist sogar noch besser.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Un secreto más para Uds.:
											dar la mano durante seis segundos a alguien
											sube dramáticamente su nivel de oxitocina sanguínea
											la hormona de la confianza.
											Lo que significa que todos los que estrecharon las manos
											están biológicamente impulsados a agradar y querer ayudarse entre Uds.
											Esto permanecerá durante el descanso,
											así que aprovechen la oportunidad de formar redes sociales.
									","
											Size bir sır daha vereyim:
											Biriyle altı saniye boyuca el sıkışmak
											kanınızdaki oksitosin oranını -ki bu güven hormonudur-
											önemli ölçüde artırıyor.
											Bu demek oluyor ki şu an birbiriyle el sıkışan sizler biyokimyasal olarak
											birbirinizden daha çok hoşlanmak ve birbirinize yardım etmek üzere yönlendirildiniz.
											Bu ara verdiğimiz sırada da devam ediyor olacak,
											yani bağlantı kurma becerinizin tadını çıkarın.
									","
											Hier ist noch ein Geheimnis für Sie:
											Wenn Sie jemandem die Hand sechs Sekunden lang schütteln,
											dann wird der Oxytocin-Level in Ihrem Blut stark erhöht,
											das ""Vertrauens-Hormon"".
											Das bedeutet also, dass alle, die eben Hände geschüttelt haben,
											biochemisch darauf ausgerichtet sind, einander zu mögen und helfen zu wollen.
											Das wird durch die Pause hindurch anhalten,
											also nutzen Sie diese Chance auf neue Netzwerke.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											(Risas)
									","
											(Kahkahalar)
									","
											(Lachen)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Bien, terminaron exitosamente sus cuatro tareas,
											así que déjenme ver si terminé con éxito mi misión
											de darles un bono de siete minutos extra de vida.
											Aquí es donde comparto un pedacito de ciencia.
											Resulta que quienes con regularidad
											potencian estas cuatro resiliencias,
											física, mental, emocional y social,
											viven 10 años más que los demás.
											Es verdad.
											Si con regularidad logran la relación emocional
											positiva tres a uno,
											si no se sientan por más de una hora continua,
											si contactan una persona que les importa todos los días,
											si afrontan pequeños retos para potenciar su voluntad,
											vivirán 10 años más que los demás,
											y aquí es donde aparece la matemática que les mostré antes.
									","
											Tamam, dört görevi de başarılı bir biçimde bitirdiniz,
											şimdi bakalım ben size fazladan yedi buçuk dakika yaşam süresi kazandırma görevimde
											başarılı olmuş muyum?
											Burada sizinle biraz daha bilimsel veri paylaşmam gerekiyor.
											Bu dört tip dayanıklılığı -fiziksel,zihinsel,duygusal ve sosyal-
											artırmak için düzenli olarak egzersiz yapan insanların
											bunu yapmayan insanlara göre
											10 yıl daha fazla yaşadığı ortaya çıktı.
											Bu doğru.
											Eğer bu ""üçe bir pozitif duygu oranı""nı
											düzenli olarak uyguluyorsanız,
											eğer bir seferde bir saatten fazla oturup pineklemiyorsanız,
											eğer her gün önemsediğiniz bir insanla iletişime geçiyorsanız,
											eğer iradenizi güçlendirmek için küçük hedefler belirliyorsanız,
											diğer herkesten 10 yıl fazla yaşayacaksınız
											ve işte burada size daha önce gösterdiğim hesaplamalar devreye giriyor.
									","
											Okay, jetzt haben Sie erfolgreich Ihre Aufgaben abgeschlossen.
											Sehen wir uns einmal an, ob meine Mission erfolgreich war,
											Ihnen siebeneinhalb Minuten Bonusleben zu verleihen.
											Und hier kommt jetzt noch etwas Forschung ins Spiel.
											Menschen, die regelmäßig diese vier Arten
											der Widerstandskraft aufbauen –
											physische, mentale, emotionale und soziale –
											leben zehn Jahre länger als alle anderen.
											Das stimmt also.
											Wenn Sie regelmäßig das 3:1-Ratio der positiven
											Emotionen herstellen,
											wenn Sie niemals länger als eine Stunde am Stück stillsitzen,
											wenn Sie an jedem einzelnen Tag Kontakt zu einer Person, die Ihnen lieb ist, herstellen,
											wenn Sie kleine Ziele angehen, um Ihre Willenskraft zu stärken,
											dann werden Sie zehn Jahre länger leben als andere,
											und hier kommen wir zu der Mathematik, die ich vorhin zeigte.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											La esperanza de vida promedio en EE. UU. y Reino Unido es de 78,1 años,
											pero sabemos por medio de más de 1000 estudios científicos evaluados por pares
											que uno puede añadir 10 años a la vida potenciando
											sus cuatro tipos de resiliencia.
											Así que por cada año que uno
											potencie sus cuatro resiliencias,
											realmente gana 0,128 más años de vida
											o 46 días más, o 67 298 minutos más de vida,
											lo que significa que por cada día, gana 184 minutos de vida,
											cada hora que potencien las cuatro resiliencias,
											como lo hemos hecho juntos, están ganando 7,68245837
											minutos de vida.
									","
											ABD ve Büyük Britanya'daki ortalama yaşam süresi 78.1 yıl.
											fakat 1000 den fazla kere akran denetimi yapılmış bilimsel çalışmalardan biliyoruz ki
											bu dört çeşit dayanıklılığı artırarak
											hayatınıza 10 yıl ekleyebilirsiniz.
											Yani by dört çeşit dayanıklılığı
											artırdığınız her yıl,
											128 fazladan yıl ya da 46 fazladan gün
											veya 67.298 fazladan dakika kazanıyorsunuz.
											Bu da demek oluyor ki her gün fazladan 184 dakikanız oluyor
											veya bu dört çeşit dayanıklılığı güçlendirdiğiniz her saat,
											aynı bizim yaptığımız gibi,
											7.68245837 fazladan dakika kazanıyorsunuz.
									","
											Die durchschnittliche Lebenserwartung in den USA und Großbritannien ist 78,1 Jahre,
											aber wir wissen von mehr als 1.000 anerkannten wissenschaftlichen Studien,
											dass man durch die Stärkung Ihrer vier Widerstandsarten
											zehn Jahre daraufschlagen kann.
											Jedes einzelne Jahr also, in dem Sie
											Ihre vier Widerstandsarten aufbauen,
											bringt Ihnen 0,128 mehr Lebensjahre,
											oder 46 mehr Lebenstage, oder 67.298 mehr Lebensminuten,
											was bedeutet, dass Sie jeden einzelnen Tag 184 Lebensminuten gewinnen,
											ode in jeder Stunde, in der Sie Ihre vier Widerstandsarten aufbauen,
											wie wir es soeben getan haben, gewinnen Sie 7,68245837
											mehr Lebensminuten.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											Felicitaciones, esos siete minutos y medio
											son todos suyos. Se los ganaron.
									","
											Tebrik ederim, o yedi buçuk dakika
											tamamen sizin. Hepsini hak ettiniz.
									","
											Ich gratuliere, diese siebeneinhalb Minuten
											gehören ganz Ihnen! Sie haben sie verdient.
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Beifall)
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
											¡Sí! Asombroso.
											Esperen, esperen, esperen.
											Aun tienen su misión especial,
											su misión secreta.
											¿Cómo van a gastar esos siete minutos y medio
											adicionales de vida?
									","
											Evet, muhteşem!
											Bir saniye, bir saniye
											Hala özel göreviniz,
											gizli göreviniz var.
											Hayatınıza eklenen fazladan yedi buçuk dakikayı
											nasıl harcayacaksınız?
									","
											Jawohl! Großartig.
											Aber warten Sie.
											Da ist ja noch Ihr Spezialauftrag,
											Ihr Geheimauftrag.
											Wie werden Sie diese siebeneinhalb Minuten
											Bonusleben verbringen?
									",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
"
","
","
",The game that can give you 10 extra years of life,Jane McGonigal,19:30,"body language,entertainment,gaming,medicine,science,aging,life,philosophy,social media,social change,happiness,illness,cognitive science,psychology,mind,neuroscience,motivation,technology,compassion,self,health,health care"
