fr,en,es,tr,title,speaker,duration,tags
"
											(Applaudissements)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Les audits sont importants,
											mais ils ne résolvent pas
tous nos problèmes.
											Prenez le puissant algorithme
du fil d'actualités Facebook,
											celui qui classe tout
et décide quoi vous montrer
											des amis et des pages que vous suivez.
											Devrait-on vous montrer
une autre photo de bébé ?
									","
											Audits are great and important,
but they don't solve all our problems.
											Take Facebook's powerful
news feed algorithm —
											you know, the one that ranks everything
and decides what to show you
											from all the friends and pages you follow.
											Should you be shown another baby picture?
									","
											Las auditorías son grandes e importantes, 
pero no resuelven todos los problemas.
											Tomemos el potente algoritmo 
de noticias de Facebook,
											ese que sabe todo y decide qué mostrarles
											de las páginas de los amigos que siguen.
											¿Debería mostrarles otra imagen de bebé?
									","
											Kontroller önemli ve etkili,
ancak tüm sorunlarımızı çözmüyorlar.
											Facebook'un muhteşem
haber akışı algoritmasına bakın,
											yani takip ettiğiniz tüm arkadaşlarınız
ve sayfalardan her şeyi sıralayıp
											size ne göstereceğine 
karar veren algoritma.
											Başka bir bebek fotoğrafı görmeli misiniz?
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											(Rires)
									","
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Une note maussade d'une connaissance ?
											Une actualité importante mais dure ?
											Il n'y a pas de bonne réponse.
											Facebook optimise
pour vous engager envers le site :
											les j'aime, partages, commentaires.
									","
											A sullen note from an acquaintance?
											An important but difficult news item?
											There's no right answer.
											Facebook optimizes
for engagement on the site:
											likes, shares, comments.
									","
											¿Una nota deprimente de un conocido?
											¿Una noticia importante pero difícil?
											No hay una respuesta correcta.
											Facebook optimiza para 
que se participe en el sitio:
											con Me gusta, Compartir 
y con Comentarios.
									","
											Bir tanıdıktan somurtkan bir not?
											Önemli ama üzücü haberler?
											Doğru bir cevap yok.
											Facebook meşgul olacaklarınızı
en uygun hâle getiriyor:
											Beğeniler, paylaşımlar, yorumlar.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											En août 2014,
											des manifestations ont éclaté
à Ferguson, dans le Missouri,
											après qu'un adolescent afro-américain
a été tué par un officier de police blanc
											dans des circonstances douteuses.
											La nouvelle des manifestations remplissait
mon fil d'actualité Twitter non filtré
											mais n'était pas sur mon Facebook.
											Était-ce mes amis Facebook ?
											J'ai désactivé l'algorithme Facebook,
											ce qui est difficile car Facebook
veut vous faire passer
											sous le contrôle de l'algorithme,
											et j'ai vu que mes amis en parlaient.
											C'est juste que l'algorithme
ne me le montrait pas.
											Après des recherches, j'ai découvert
que le problème est répandu.
									","
											In August of 2014,
											protests broke out in Ferguson, Missouri,
											after the killing of an African-American
teenager by a white police officer,
											under murky circumstances.
											The news of the protests was all over
											my algorithmically
unfiltered Twitter feed,
											but nowhere on my Facebook.
											Was it my Facebook friends?
											I disabled Facebook's algorithm,
											which is hard because Facebook
keeps wanting to make you
											come under the algorithm's control,
											and saw that my friends
were talking about it.
											It's just that the algorithm
wasn't showing it to me.
											I researched this and found
this was a widespread problem.
									","
											En agosto de 2014,
											estallaron protestas 
en Ferguson, Missouri,
											tras la muerte de un adolescente 
afroestadounidense por un policía blanco,
											en circunstancias turbias.
											La noticia de las protestas llegaron
											en mi cuenta de Twitter 
algorítmicamente sin filtrar
											pero en ninguna parte en mi Facebook.
											¿Y qué pasaba con mis amigos de Facebook?
											Desactivé el algoritmo de Facebook,
											lo cual es difícil ya que Facebook 
quiere seguir manteniéndonos
											bajo el control del algoritmo,
											y vi que mis amigos 
estaban hablando de ello.
											Pero el algoritmo no me lo mostraba.
											He investigado esto y encontré 
que era un problema generalizado.
									","
											Ağustos 2014'te,
											Missouri, Ferguson'da
Afro-Amerikan bir gencin
											beyaz bir polis tarafından şüpheli 
bir şekilde öldürülmesi sonrası
											protestolar başladı.
											Protesto haberleri
											algoritmik olarak filtrelenmeyen
Twitter akışımda vardı
											ancak Facebook'ta hiçbir yerde yoktu.
											Facebook arkadaşlarım ne hâldeydi?
											Facebook'un algoritmasını 
devre dışı bıraktım,
											ki bu çok zordur, çünkü Facebook 
sizi algoritmanın
											kontrolü altında tutmak ister.
											Baktım ki arkadaşlarım da
bunu konuşuyor.
											Bunu bana göstermeyen
algoritmanın ta kendisiydi.
											Bunu araştırdım ve 
yaygın bir problem olduğunu gördüm.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											L'histoire de Ferguson
ne plaisait pas à l'algorithme.
											Ce n'était pas « aimable »,
qui allait cliquer sur « j'aime » ?
											Ce n'est même pas facile à commenter.
											Sans j'aime et commentaires,
											l'algorithme allait le montrer
à un nombre décroissant de gens,
											donc nous ne pouvions le voir.
											Cette semaine-là,
											Facebook a plutôt souligné ceci,
											le Ice Bucket Challenge.
											Cause méritante, lâcher d'eau glacée,
donner à une charité, très bien.
											Cela plaisait beaucoup à l'algorithme.
											La machine a pris
cette décision pour nous.
											Une conversation
très importante mais difficile
											aurait pu être étouffée
											si Facebook avait été le seul canal.
									","
											The story of Ferguson
wasn't algorithm-friendly.
											It's not ""likable.""
											Who's going to click on ""like?""
											It's not even easy to comment on.
											Without likes and comments,
											the algorithm was likely showing it
to even fewer people,
											so we didn't get to see this.
											Instead, that week,
											Facebook's algorithm highlighted this,
											which is the ALS Ice Bucket Challenge.
											Worthy cause; dump ice water,
donate to charity, fine.
											But it was super algorithm-friendly.
											The machine made this decision for us.
											A very important
but difficult conversation
											might have been smothered,
											had Facebook been the only channel.
									","
											La historia de Ferguson no era 
compatible con el algoritmo.
											No es ""gustable"".
											¿Quién va a hacer clic en ""Me gusta""?
											Ni siquiera es fácil de comentar.
											Sin Me gusta y sin comentarios,
											el algoritmo era probable de 
mostrarse a aún menos personas,
											así que no tuvimos 
oportunidad de ver esto.
											En cambio, esa semana,
											el algoritmo de Facebook destacó esto,
											el ALS que era 
el desafío del cubo de hielo.
											Noble causa; verter agua con hielo, 
donar a la caridad, bien.
											Esa causa era súper compatible 
con el algoritmo.
											La máquina tomó 
esta decisión por nosotros.
											Una conversación 
muy importante pero difícil
											podría haber sido silenciada
											si Facebook hubiese sido el único canal.
									","
											Ferguson haberi algoritma dostu değildi.
											""Beğenilebilir"" değildi.
											Kim ""beğen""e tıklayacaktı?
											Yorum yapılması bile kolay değildi.
											Beğeniler ve yorumlar olmayınca
											algoritma bunu daha az insana
gösteriyor olmalıydı,
											dolayısıyla görmüyorduk.
											Onun yerine, o hafta
											Facebook'un algoritması 
şunu ön plana çıkardı:
											ALS Buz Kovası Düellosu.
											İyi bir sebep; buzlu su dök,
bağış yap, tamam.
											Fakat süper algoritma dostuydu.
											Makine bu kararı bizim için almıştı.
											Facebook tek kanal olsaydı
çok önemli ancak
											etkili bir sohbet
											engellenmiş olabilirdi.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Finalement, ces systèmes
peuvent aussi avoir tort
											de façons qui ne ressemblent pas
aux systèmes humains.
											Vous souvenez-vous de Watson,
le système d'IA d'IBM
											qui a éliminé les participants humains
dans Jeopardy ?
											C'était un super joueur.
											Mais, pour la finale de Jeopardy,
on a posé cette question à Watson :
											« Le plus grand aéroport
ayant le nom d'un héros de 39-45,
											le second plus grand
pour une bataille de 39-45. »
									","
											Now, finally, these systems
can also be wrong
											in ways that don't resemble human systems.
											Do you guys remember Watson,
IBM's machine-intelligence system
											that wiped the floor
with human contestants on Jeopardy?
											It was a great player.
											But then, for Final Jeopardy,
Watson was asked this question:
											""Its largest airport is named
for a World War II hero,
											its second-largest
for a World War II battle.""
									","
											Ahora, por fin, estos sistemas 
pueden también equivocarse
											de formas que no se parecen a los humanos.
											¿Se acuerdan de Watson, el sistema 
de inteligencia artificial de IBM
											que arrasó con los concursantes 
humanos en Jeopardy?
											Fue un gran jugador.
											Pero entonces, para la final de Jeopardy, 
a Watson se le hizo esta pregunta:
											""Su mayor aeropuerto lleva el nombre 
de un héroe de la 2ª Guerra Mundial,
											la 2ª batalla más grande 
de la 2ª Guerra Mundial"".
									","
											Şimdi sonuç olarak bu sistemler
insan sistemlerine
											benzememesi bakımından da
yanlış olabilir.
											Watson'ı hatırlıyor musunuz?
IBM'in Riziko'da
											insan rakiplerini yenilgiye uğratan 
makine zekâsı sistemini?
											Harika bir oyuncuydu.
											Ancak o zaman, Riziko'nun finalinde
Watson'a şu soru soruldu:
											""En büyük havaalanı adını İkinci
Dünya Savaşı kahramanından alır,
											ikincisi İkinci Dünya Savaşı savaşından.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											(Signal sonore de fin)
									","
											(Hums Final Jeopardy music)
									","
											(Música final de Jeopardy)
									","
											(Final Riziko müziği çalar)
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Chicago.
											Les deux humains avaient raison.
											Watson, par contre,
a répondu « Toronto » —
											à une question
sur les villes des États-Unis !
											L'impressionnant système
a aussi fait une erreur
											qu'un humain ne ferait jamais,
qu'un CE1 ne ferait jamais.
									","
											Chicago.
											The two humans got it right.
											Watson, on the other hand,
answered ""Toronto"" —
											for a US city category!
											The impressive system also made an error
											that a human would never make,
a second-grader wouldn't make.
									","
											Chicago.
											Los dos humanos lo hicieron bien.
											Watson, por otra parte, 
respondió ""Toronto""
											para una categoría de ciudad de EE.UU.
											El impresionante sistema 
también cometió un error
											que un humano nunca cometería, que
un estudiante de segundo grado tampoco.
									","
											Chicago.
											İki insan soruyu doğru anladı.
											Buna karşın Watson,
Birleşik Devletler şehri olarak
											""Toronto"" cevabını verdi.
											Bu etkileyici sistem
											bir insanın, ikinci sınıfa giden birinin
asla yapmayacağı bir hata yapmıştı.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Notre intelligence artificielle
peut échouer
											de façons ne correspondant pas
aux schémas d'erreurs humaines,
											de façons inattendues et imprévues.
											Il serait lamentable de ne pas obtenir
un emploi pour lequel on est qualifié
											mais ce serait pire si c'était à cause
d'un dépassement de pile
											dans une sous-routine.
									","
											Our machine intelligence can fail
											in ways that don't fit
error patterns of humans,
											in ways we won't expect
and be prepared for.
											It'd be lousy not to get a job
one is qualified for,
											but it would triple suck
if it was because of stack overflow
											in some subroutine.
									","
											La inteligencia artificial puede fallar
											en formas que no se ajustan a 
los patrones de error de los humanos,
											de maneras que no esperamos
y para las que no estamos preparados.
											Sería pésimo no conseguir trabajo, 
una vez que uno se cualifica para ello,
											pero sería el triple de pésimo 
si fue por un desbordamiento de pila
											en algunas subrutinas.
									","
											Makine zekâmız
											insanların hata şekline
uymayan şekilde,
											beklemediğimiz ve hazırlıksız olduğumuz
şekilde hata yapabilir.
											Kalifiye biri için işe alınmamak
kötü olabilirdi,
											fakat bu, bazı alt programlarda 
bellek dolu dediği için oluyorsa
											üç kat daha kötü olurdu.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											(Rires)
									","
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											En mai 2010,
											un crash éclair sur Wall Street
alimenté par une boucle de rétroaction
											dans un algorithme de vente de Wall Street
											a fait perdre mille milliards de dollars
en 36 minutes.
											Je refuse de penser
au sens du mot « erreur »
											dans le contexte des armes
mortelles autonomes.
									","
											In May of 2010,
											a flash crash on Wall Street
fueled by a feedback loop
											in Wall Street's ""sell"" algorithm
											wiped a trillion dollars
of value in 36 minutes.
											I don't even want to think
what ""error"" means
											in the context of lethal
autonomous weapons.
									","
											En mayo del 2010
											un flash crash de Wall Street alimentado 
por un circuito de retroalimentación
											por el algoritmo de ""venta"" de Wall Street
											borró un billón de dólares en 36 minutos.
											Yo no quiero ni pensar 
lo que significa ""error""
											en el contexto de 
las armas autónomas letales.
									","
											Mayıs 2010'da
											Wall Steet'te olan Wall Street'in
""satış"" algoritmalarını
											bir geri bildirim döngüsünün
körüklediği ani bir düşüş
											36 dakika içinde trilyon dolarları sildi.
											Ölümcül otonom silahlar bağlamında
											""hata yapmak"" ne demek bunu
düşünmek bile istemiyorum.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Oui, les humains
ont toujours été partiaux.
											Les preneurs de décision et gardiens,
											dans les tribunaux,
les actualités, en guerre...
											Ils font des erreurs ;
mais c'est de cela dont je parle.
											Nous ne pouvons pas échapper
à ces questions difficiles.
											Nous ne pouvons pas sous-traiter
nos responsabilités aux machines.
									","
											So yes, humans have always made biases.
											Decision makers and gatekeepers,
											in courts, in news, in war ...
											they make mistakes;
but that's exactly my point.
											We cannot escape
these difficult questions.
											We cannot outsource
our responsibilities to machines.
									","
											Los humanos siempre 
hemos tenido prejuicios.
											Los que toman decisiones y los guardias,
											en los tribunales, 
en la actualidad, en la guerra...
											cometen errores; pero ese 
es exactamente mi tema.
											No podemos escapar 
a estas preguntas difíciles.
											No podemos delegar nuestra
responsabilidad a las máquinas.
									","
											Evet, insanlar her zaman 
ön yargıda bulunur.
											Karar vericiler ve geçit deneticiler
											mahkemelerde, haberlerde, savaşlarda...
											Hata yaparlar; işte benim 
asıl dikkat çekmek istediğim bu.
											Bu zor sorulardan kaçamayız.
											Kendi sorumluluklarımızı 
makinelere yaptıramayız.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											L'intelligence artificielle n'offre pas
une carte « sortie de l'éthique ».
									","
											Artificial intelligence does not give us
a ""Get out of ethics free"" card.
									","
											La inteligencia artificial 
no nos da una tarjeta libre de ética.
									","
											Yapay zekâ bize ""etikten kurtul geç""
kartı vermiyor.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Le scientifique des données Fred Benenson
qualifie cela de lavage des maths.
											Il nous faut l'opposé.
											Nous devons cultiver la suspicion,
le contrôle et l'enquête de l'algorithme.
											Nous devons nous assurer
de la responsabilité des algorithmes,
											les auditer et avoir
une transparence significative.
											Nous devons accepter
qu'apporter les maths et l'informatique
											dans les affaires humaines
désordonnées et basées sur des valeurs
											n'apporte pas l'objectivité
											mais plutôt que la complexité
des affaires humaines
											envahit les algorithmes.
											Nous devrions utiliser l'informatique
											pour prendre de meilleures décisions.
											Mais nous devons assumer
notre responsabilité morale de jugement
											et utiliser les algorithmes dans ce cadre,
											pas comme un moyen d'abdiquer
et sous-traiter nos responsabilités
											d'un humain à un autre.
									","
											Data scientist Fred Benenson
calls this math-washing.
											We need the opposite.
											We need to cultivate algorithm suspicion,
scrutiny and investigation.
											We need to make sure we have
algorithmic accountability,
											auditing and meaningful transparency.
											We need to accept
that bringing math and computation
											to messy, value-laden human affairs
											does not bring objectivity;
											rather, the complexity of human affairs
invades the algorithms.
											Yes, we can and we should use computation
											to help us make better decisions.
											But we have to own up
to our moral responsibility to judgment,
											and use algorithms within that framework,
											not as a means to abdicate
and outsource our responsibilities
											to one another as human to human.
									","
											El experto en datos Fred Benenson lo 
llama ""mathwashing"" o lavado matemático.
											Necesitamos lo contrario.
											Necesitamos fomentar un algoritmo 
de sospecha, escrutinio e investigación.
											Tenemos que asegurarnos de tener 
responsabilidad algorítmica,
											auditoría y transparencia significativa.
											Tenemos que aceptar que llevar 
las matemáticas y la computación
											a los asuntos humanos, 
desordenados y cargados de valores
											no conlleva a la objetividad;
											más bien, la complejidad de los asuntos 
humanos invaden los algoritmos.
											Sí, podemos y debemos 
usar la computación
											para ayudar a tomar mejores decisiones.
											Pero tenemos que apropiarnos de 
nuestra responsabilidad moral de juicio,
											y usar algoritmos dentro de ese marco,
											no como un medio para abdicar 
y delegar nuestras responsabilidades
											el uno al otro, como de humano a humano.
									","
											Veri uzmanı Fred Benenson 
buna matematiksel yıkama diyor.
											Tam tersine ihtiyacımız var.
											Algoritmayı şüphe, gözlem ve 
inceleme ile desteklemeliyiz.
											Algoritmik izlenebilirlik, denetim ve
											anlamlı şeffaflığımız olduğundan
emin olmamız gerek.
											Matematik ve programlamayı 
karmaşık, değer yüklü
											insani ilişkilere uygulamanın
											nesnellik getirmeyeceğini 
kabul etmemiz gerekiyor;
											aksine, insan ilişkilerinin karmaşıklığı
algoritmaları ele geçiriyor.
											Tabii ki daha iyi kararlar almamız için
bilgisayar kullanabiliriz,
											kullanmalıyız da.
											Ancak doğru karar vermek için, 
ahlaki sorumluluk alıp
											algoritmaları bu çerçevede 
kullanmak zorundayız,
											insan olarak birbirimize karşı olan
sorumluluklarımızı üstümüzden atıp
											dış kaynaktan temin etmenin 
bir yolu gibi görmemeliyiz.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											L'intelligence artificielle est arrivée.
											Cela signifie que nous devons
nous accrocher encore plus
											aux valeurs et éthiques humaines.
									","
											Machine intelligence is here.
											That means we must hold on ever tighter
											to human values and human ethics.
									","
											La inteligencia artificial está aquí.
											Eso significa que hay que 
ajustarla cada vez más
											a los valores humanos y a la ética humana.
									","
											Makine zekâsı işte böyledir.
											Bu demektir ki, insani değerlere ve etiğe
											hiç olmadığı kadar
sıkı sarılmamız gerekiyor.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											Merci.
									","
											Thank you.
									","
											Gracias.
									","
											Teşekkür ederim.
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
											(Applaudissements)
									","
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
"
","
","
","
",Machine intelligence makes human morals more important,Zeynep Tufekci,17:42,"AI,choice,computers,algorithm,data,humanity,decision-making,intelligence,machine learning,potential,morality,privacy,robots,society,science,software,technology"
