es,pt,tr,fr,title,speaker,duration,tags
"
											Se está llevando a cabo un trabajo 
maravilloso en este país.
											Pero debo decir que se está llevando a cabo
											a pesar de la cultura educativa dominante,
											no gracias a ella.
											Es como si las personas estuviesen
todo el tiempo navegando contra la corriente.
											Y creo que la razón es la siguiente:
											que mucha de las políticas actuales, 
están basadas sobre
											conceptos mecánicos de educación.
											Como si la educación 
se tratara de un proceso industrial
											que puede mejorarse teniendo mejor información,
											y creo que, en algún rincón de las mentes
											de algunos legisladores existe esta idea
											de que si la afinamos lo suficientemente bien, 
si lo logramos,
											va a sonar perfectamente también en el futuro.
											No será así, nunca fue así.
									","
											Existe trabalho fantástico a acontecer neste país.
											Mas tenho de dizer que acontece
											apesar da cultura dominante na educação,
											não por causa dela.
											É como se estas pessoas estivessem
sempre a remar contra a maré.
											E penso que a razão para isso é:
											muitas das políticas atuais são baseadas em
											conceções mecanicistas da educação.
											É como se a educação fosse 
um processo industrial
											que pudesse ser melhorado apenas 
por se ter melhor informação,
											e penso que algures no fundo da mente
											de certos legisladores está a ideia de que
											se a afinarmos bem o suficiente, 
se o conseguirmos,
											tudo decorrerá perfeitamente no futuro.
											Mas isso não vai acontecer, e nunca aconteceu.
									","
											Bu ülkede çok güzel işler oluyor.
											Ama söylemek zorundayım ki güzel işler
											baskın eğitim kültürüne rağmen oluyor,
											onun sayesinde değil.
											Bu, tekneyle sürekli rüzgara karşı hareket etmek gibi.
											Bence sebebi de şu:
											Yürürlükte olan birçok politika eğitimin
											mekanik kavramlarına dayanıyor.
											Sanki eğitim sadece daha iyi verilerle
											geliştirilebilen endüstriyel bir süreçmiş gibi.
											Bence bazı politikacıların akıllarının
											bir köşesinde şu fikir var:
											Eğer güzelce ince ayar yaparsak, eğer düzeltirsek,
											geleceğe de mükemmel şekilde aktarılabilir.
											Böyle olmaz ve hiçbir zaman da olmadı.
									","
											Un travail fabuleux est accompli 
chaque jour dans ce pays.
											Mais je dois dire qu’il est accompli
											en dépit de la culture dominante de l'éducation,
											et non pas à grâce à elle.
											C'est comme si les gens naviguaient 
par vents contraires en permanence.
											Selon moi, en voici la raison :
											la plupart des politiques actuelles sont basées
											sur des conceptions mécanistes de l'éducation.
											C'est comme si l'éducation 
était un processus industriel
											qui peut être amélioré 
en ajustant seulement quelques variables,
											et quelque part, je crois, 
dans un coin de la tête
											de certains décideurs ,
cette idée que
											si nous affinons suffisamment le système, 
si le réglons correctement,
											il va ronronner parfaitement à l'avenir.
											Ce ne sera jamais le cas, 
et ça ne l’a jamais été.
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
											El punto es que la educación 
no es un sistema mecánico.
											Es un sistema humano. Se trata de personas,
											personas que o bien quieren aprender, o no.
											Cada alumno que abandona la escuela 
tiene una razón para ello
											que está enraizada en su propia biografía.
											Puede que les resulte aburrida. 
Puede que les resulte irrelevante.
											Puede que les resulte incompatible
											con la vida que llevan fuera de la escuela.
											Hay tendencias, pero las historias 
siempre son únicas.
											Hace poco estuve en una conferencia 
en Los Ángeles
											sobre lo que llaman 
programas alternativos de educación.
											Estos programas están diseñados para re insertar 
a los niños en el sistema educativo.
											Tienen algunas características en común.
											Son muy personalizados.
											Poseen un gran respaldo para los docentes,
											lazos cercanos con la comunidad,
											y un programa de estudios amplio y diverso,
											y con frecuencia, programas 
que involucran a los alumnos
											dentro y fuera de la escuela.
											Y funcionan.
											Lo que me resulta interesante,
											es que se llaman «educación alternativa».
											¿Saben?
											Toda evidencia alrededor del mundo indica que,
											si solo hiciésemos eso, 
no haría falta una alternativa.
											(Aplausos)
									","
											A questão é que a educação não é
um sistema mecânico.
											É um sistema humano. É acerca de pessoas,
											pessoas que ou querem aprender
ou não querem aprender.
											Cada aluno que abandona a escola 
tem uma razão para o fazer
											que está enraizada na sua biografia.
											Podem achá-la aborrecida. 
Podem achá-la irrelevante.
											Podem achar que está desenquadrada
											da vida que vivem fora da escola.
											Existem tendências, mas as histórias
são sempre únicas.
											Estive recentemente num encontro
em Los Angeles sobre —
											são chamados programas de educação alternativos.
											Estes são programas projetados para
reintegrar os miúdos na educação.
											Têm certas características comuns.
											São muito personalizados.
											Dão forte apoio aos professores,
											têm laços apertados com a comunidade
											um currículo abrangente e diverso,
											e frequentemente programas
que envolvem os estudantes,
											tanto fora como dentro da escola.
											E funcionam.
											O que é interessante para mim é que
											esta é a chamada ""educação alternativa"".
											Percebem?
											E as provas que vêm de todo o mundo
mostram que
											se todos fizéssemos isto,
não seria preciso uma alternativa.
											(Aplausos)
									","
											Mesele şu ki eğitim mekanik bir sistem değildir.
											İnsani bir sistemdir. İnsanlarla alakalı,
											öğrenmeyi arzulayan ya da istemeyen insanlarla alakalı.
											Okulu bırakan her öğrencinin hayat hikayesinin altında
											yatan ilgili bir sebep vardır.
											Belki sıkıcı geliyordur. Alakasız geliyordur.
											Okul dışında yaşadıkları hayatla
											okulda öğrendiklerinin çeliştiğini düşünüyor olabilirler.
											Olaylar farklı ama hikayeler her zaman aynı.
											Yakınlarda Los Angeles'da bir toplantıdaydım.
											İsmi alternatif eğitim programı.
											Bu eğitim programları çocukları tekrar okullara kazandırmak için düzenleniyor.
											Bazı ortak özellikleri var.
											Gayet bireyselleştirilmişler.
											Öğretmenlere güçlü destek sağlıyorlar.
											Toplumla sıkı bağları ve
											geniş çeşitli müfredatları ve
											öğrencilerle okul içinde olduğu kadar okul dışında
											da ilgilenen programları var.
											Cidden işe yarıyor.
											Bana ilginç gelen şey
											bütün bunlara ""alternatif eğitim"" denmesi.
											Yani?
											Bütün dünyadaki tüm bu kanıtlar gösteriyor ki
											eğer bunların hepsini yaparsak alternatife ihtiyaç olmayacak.
											(Alkış)
									","
											Le fait est que l'éducation
n'est pas un système mécanique.
											C'est un système humain. 
Il s'agit de gens,
											de gens qui désirent apprendre 
ou qui ne veulent pas apprendre.
											Chaque élève qui quitte l'école a une raison
											qui est enracinée dans sa propre histoire.
											Ils peuvent trouver l’école ennuyeuse. 
Ils peuvent la trouver insignifiante.
											Ils peuvent la trouver en décalage
											avec la vie qu'ils mènent à l'extérieur de l'école.
											Des tendances existent, mais les histoires 
sont toujours individuelles.
											J'étais récemment à Los Angeles 
dans une réunion de -
											on les appelle 
« programmes d'éducation alternative ».
											Ces programmes sont conçus pour amener 
les enfants à reprendre leurs études.
											Ils ont certaines caractéristiques communes.
											Ils sont très personnalisés.
											Ils proposent un soutien 
très important aux enseignants,
											des liens étroits avec la communauté
											et un programme vaste et diversifié,
											et souvent des programmes 
qui impliquent les élèves
											en dehors de l'école 
aussi bien qu’à l'intérieur de l'école.
											Et ces programmes fonctionnent.
											Ce qui m’intéresse,
											c’est pourquoi on les appelle
«éducation alternative».
											Vous le savez, vous ?
											Et toutes les preuves partout 
dans le monde sont que,
											si on faisait tous ça, 
il n'y aurait pas besoin d’éducation alternative.
											(Applaudissements)
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
											Así que creo que deberíamos adoptar 
una metáfora diferente.
											Debemos reconocer que 
se trata de un sistema humano,
											y que hay condiciones bajo las cuales
las personas prosperan,
											y condiciones bajo las cuales no lo hacen.
											Después de todo, somos criaturas orgánicas,
											y la cultura educativa es absolutamente esencial.
											Cultura es un término orgánico, ¿no?
									","
											Penso que temos de adotar 
uma metáfora diferente.
											Temos de reconhecer que se trata 
de um sistema humano,
											e existem condições sob as quais
as pessoas prosperam,
											e condições sob as quais isso não acontece.
											Somos, afinal de contas, criaturas orgânicas,
											e a cultura da escola é absolutamente essencial.
											Cultura é um termo orgânico, não é?
									","
											Bu yüzden bence başka bir metaforu benimsemeliyiz.
											Kabul etmeliyiz ki bu insani bir sistem
											ve insanların başarılı oldukları koşullar var,
											olmadıkları koşullar var.
											Neticede organik yaratıklarız
											ve okul kültürü kesinlikle zorunlu.
											Kültür organik bir terim, değil mi?
									","
											Donc, je pense que 
nous devons adopter une autre métaphore.
											Nous devons reconnaître 
que c'est un système humain,
											et il y a des conditions dans lesquelles 
les gens s'épanouissent,
											et des conditions 
dans lesquelles ils ne le font pas.
											Après tout, nous sommes 
des créatures organiques,
											et la culture de l'école 
est absolument essentielle.
											Culture est un terme de biologie, n'est-ce pas ?
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
											No lejos de donde vivo, existe un lugar llamado
Valle de la Muerte.
											El Valle de la Muerte es el lugar 
más cálido y árido de EE.UU.,
											y allí no crece nada.
											Allí no crece nada porque no llueve.
											Por eso se llama, Valle de la Muerte.
											En el invierno de 2004,
llovió en el Valle de la Muerte.
											Cayeron ciento setenta y siete milímetros 
de lluvia durante un breve periodo.
											Y en la primavera de 2005, ocurrió un fenómeno.
											Absolutamente todo el suelo del Valle de la Muerte se cubrió de flores
											por un tiempo.
											Lo que esto demostró fue que: 
el Valle de la Muerte, no está muerto.
											Está latente.
											Justo bajo la superficie hay semillas de posibilidad
											esperando las condiciones apropiadas 
para desarrollarse,
											y como con los sistemas orgánicos, 
si las condiciones son propicias,
											la vida es inevitable. Sucede todo el tiempo.
											Si se toma un área, una escuela, un distrito,
											si se cambian las condiciones, dándole a las personas un sentido diferente de posibilidades
											un conjunto diferente de expectativas,
											un repertorio más amplio de oportunidades,
											si se abrigan y valoran más las relaciones 
entre docentes y alumnos,
											si se le ofrece a las personas
el criterio para ser creativos
											y para innovar en lo que hacen,
											las escuelas que solían estar desoladas, reviven.
									","
											Não muito longe de onde vivo,
existe um sítio chamado Vale da Morte.
											O Vale da Morte é o local mais 
quente e seco dos E.U.A.,
											e nada cresce ali.
											Nada cresce porque não chove.
											Daí ser o Vale da Morte.
											No inverno de 2004, choveu no Vale da Morte.
											178 mm de chuva caíram em muito pouco tempo.
											E na primavera de 2005, houve um fenómeno.
											Todo o chão do Vale da Morte ficou coberto de flores
											por algum tempo.
											O que provou foi que o Vale da Morte
não está morto.
											Está adormecido.
											Mesmo por baixo da superfície existem estas
sementes de possibilidade
											esperando pela chegada das condições certas,
											e com estes sistemas orgânicos,
se as condições forem as certas,
											a vida é inevitável. Acontece a toda a hora.
											Peguem numa área, numa escola, 
num agrupamento.
											Mudem as condições, deem às pessoas um
sentido diferente de oportunidade,
											um conjunto diferente de expetativas,
											uma gama maior de oportunidades,
											apoiem e valorizem as relações
entre professores e alunos,
											ofereçam às pessoas o arbítrio 
para serem criativas
											e para inovarem naquilo que fazem,
											e as escolas que estavam desoladas 
voltam à vida.
									","
											Yaşadığım yerden pek de uzakta olmayan Ölüm Vadisi denen bir yer var.
											Ölüm Vadisi Amerika'nın en sıcak, en kuru yeri.
											Orada hiçbir şey yetişmez.
											Hiçbir şey yetişmez çünkü yağmur yağmaz.
											Bu yüzden Ölüm Vadisi.
											2004 yılının kışında Ölüm Vadisi'ne yağmur yağdı.
											Çok kısa bir süre içinde 18 cm yağmur yağdı
											ve 2005 baharında bir olay gerçekleşti.
											Ölüm Vadisi'nin tüm zemini çiçeklerle kaplandı
											bir süreliğine.
											Bu şunu kanıtlıyor: Ölüm Vadisi ölü değil.
											Uyku halinde.
											Yüzeyin hemen altında uygun koşulların oluşmasını bekleyen
											ihtimal tohumları var.
											Organik sistemlerde, eğer koşullar uygunsa
											yaşam kaçınılmazdır. Her zaman meydana gelir.
											Bir yeri alın, bir okul, bir bölge,
											koşulları değiştirin, insanlara farklı bir olasılık anlayışı,
											farklı beklentiler
											geniş olanaklar sağlayın,
											öğretmenlerle öğrenciler arasındaki ilişkiyi besleyin ve ona değer verin,
											insanlara yaratıcı ve yaptıkları işlerde yenilikçi
											olma hoşgörüsünü sağlayın.
											Bu sayede bir zamanlar verimsiz olan okullar hayat bulsun.
									","
											Non loin de là où je vis, il y a un endroit appelé
« La vallée de la Mort ».
											La vallée de la Mort est l’endroit le plus chaud 
et le plus aride de l’Amérique,
											et rien n'y pousse.
											Rien n'y pousse, car il ne pleut pas.
											D’où son nom, « vallée de la Mort ».
											Durant l'hiver de 2004, 
il a plu dans la vallée de la Mort.
											180 mm de pluie sont tombés 
sur une très courte période.
											Et au printemps de 2005, 
il y a eu un phénomène.
											Le sol de la Vallée de la Mort a été 
complètement tapissé de fleurs
											pendant un certain temps.
											Ce qui prouve ceci : 
la vallée de la Mort n’est pas morte.
											Elle est en sommeil.
											Juste sous la surface 
reposent ces graines fertiles
											qui attendent 
des conditions adéquates pour germer
											et avec les systèmes organiques, 
lorsque les conditions sont réunies,
											la vie est inévitable.
Ça arrive tout le temps.
											Vous prenez un territoire, 
une école, un quartier,
											vous modifiez les conditions, 
donnez aux gens une perspective différente,
											des attentes différentes,
											un éventail plus large de possibilités,
											vous chérissez et accorder de l’importance 
aux relations entre les enseignants et les élèves,
											vous laissez aux personnes le pouvoir 
discrétionnaire de faire preuve de créativité
											et d'innovation dans ce qu'ils font,
											et les écoles qui étaient autrefois 
en friche renaissent à la vie.
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
											Los grandes líderes lo saben.
											El verdadero papel del liderazgo en educación —
											y creo que es cierto tanto a nivel nacional, estatal,
											y a nivel escolar,—
											no es y no debería ser orden y control.
											El verdadero papel del liderazgo es control de clima,
											creando un clima de posibilidad.
											Y si lo hacen, las personas 
se mostrarán a la altura de la situación
											y lograrán cosas 
que no pudieron anticipar para nada
											y no podrían haber esperado.
									","
											Os grandes líderes sabem disso.
											O verdadeiro papel de liderança na educação —
											e penso que isto é verdade a nível nacional,
a nível estatal,
											a nível de escola —
											não é e não deve ser o comando e controlo.
											O verdadeiro papel da liderança é 
o controlo do clima,
											criando um clima de possibilidades.
											E se o fizerem, as pessoas vão estar à altura
											e vão atingir coisas que não antecipavam
											e não podiam esperar.
									","
											Büyük liderler bunu bilir.
											Eğitimde liderliğin gerçek görevi—
											ve bence bu ulusal seviyede, eyalet seviyesinde,
											ve okul seviyesinde de geçerli—
											emir vermek ve idare etmek değildir ve olmamalıdır.
											Liderin gerçek görevi ihtimal iklimi meydana
											getirecek bir iklim oluşturmaktır.
											Eğer böyle yaparsanız, insanlar bunun
											üstesinden gelecekler ve hiç beklemediğiniz ve hayal edemeyeceğiniz
											şeylere ulaşacaklar.
									","
											Les grands leaders le savent bien.
											Le véritable rôle de dirigeant en éducation -
											et je pense que c'est vrai au niveau de la Nation, 
au niveau d’un État,
											au niveau local d’une école -
											n'est pas et ne doit pas être 
un rôle de commandement et de contrôle.
											Le véritable rôle d’un dirigeant est 
celui d’un régulateur d’atmosphère,
											qui crée une atmosphère favorable.
											Et si vous faites ça, 
les gens se montreront à la hauteur
											et réaliseront des choses 
que vous n'aviez complètement pas prévues
											et auxquelles vous ne vous attendiez pas.
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
											Hay una cita maravillosa de Benjamín Flanklin.
											«Existen tres clases de personas en el mundo:
											Aquellos que son inamovibles,
											quienes no entienden, 
y no quieren entender,
											y no harán nada al respecto.
											Hay personas que son movibles,
											quienes ven la necesidad de un cambio
											y están preparadas para escucharlo.
											Y personas que se mueven,
											quienes hacen que las cosas sucedan».
											Si podemos alentar a más personas,
											eso será un movimiento.
											Y si el movimiento es lo suficientemente fuerte,
											ese es, en el mejor sentido de la palabra, 
una revolución.
											Y eso es lo que necesitamos.
									","
											Há uma citação fantástica de Benjamin Franklin.
											""Existem três tipos de pessoas no mundo:
											""Os que são imutáveis:
											""pessoas que não entendem, não querem entender,
											""e não vão fazer nada acerca disso.
											""Existem pessoas mutáveis:
											""pessoas que veem a necessidade de mudança
											""e estão preparadas para ouvir sobre isso.
											""E há pessoas que se movem,
											""pessoas que fazem as coisas acontecer.""
											Se pudermos encorajar mais pessoas,
											isso será um movimento.
											E se o movimento for suficientemente forte,
											isso é, no melhor sentido do termo, uma revolução.
											E é disso que precisamos.
									","
											Benjamin Franklin'in çok güzel bir sözü var:
											""Dünyada üç çeşit insan vardır:
											Harekete geçmeyenler,
											bir şey elde etmeyen, elde etmek istemeyen insanlar,
											ulaşmak için hiçbir şey yapmayacak olanlar.
											Harekete geçebilecek olanlar,
											değişime olan ihtiyacı görenler
											ve dinlemeye hazır olanlardır.
											Harekete geçen insanlar vardır,
											bir şeyleri gerçekleştiren insanlar.""
											Eğer daha çok insanı yüreklendirebilirsek,
											hareket meydana gelecektir
											ve eğer hareket yeterince güçlüyse,
											kelimenin tam anlamıyla, devrim olur.
											Ve bizim de buna ihtiyacımız var.
									","
											Il y a une merveilleuse citation 
de Benjamin Franklin.
											« Il y a trois sortes de personnes 
dans le monde :
											ceux qui sont immobiles,
											les gens qui ne comprennent pas, 
ne veulent rien comprendre
											et ne vont rien faire pour changer.
											Il y a ceux qui peuvent bouger,
											des personnes qui perçoivent 
la nécessité d'un changement
											et sont prêts à l’accueillir.
											Et il y a les gens qui avancent,
											ceux qui font bouger les choses ».
											Et si nous pouvons encourager
plus de gens,
											ça deviendra un mouvement.
											Et si ce mouvement est assez fort,
											il sera, dans le meilleur sens du mot, 
une révolution.
											Et c'est ce dont nous avons besoin.
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
											Muchísimas gracias.
											(Aplausos)
											Muchísimas gracias.
(Aplausos)
									","
											Muito obrigado.
											(Aplausos)
											Muito obrigado. (Aplausos)
									","
											Çok teşekkür ederim.
											(Alkış)
											Çok teşekkürler. (Alkış)
									","
											Merci beaucoup.
											(Applaudissements)
											Merci beaucoup. (Applaudissements)
									",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
"
","
","
","
",How to escape education's death valley,Sir Ken Robinson,19:11,"culture,education,teaching,student"
