en,pt,es,fr,tr,title,speaker,duration,tags
"
											Why we exist is love.
											When we hold our newborn baby,
											love at first sight,
											or when we help someone in need,
											humans are uniquely able
to give and receive love,
											and that's what differentiates us from AI.
									","
											Nós existimos pelo amor.
											Quando seguramos
no nosso bebé recém-nascido,
											é amor à primeira vista.
											Quando ajudamos 
alguém que precisa.
											Os seres humanos são especialmente
aptos para dar e receber amor,
											e é isso que nos diferencia da IA.
									","
											Nuestra razón de ser es el amor.
											Cuando tenemos en brazos
a nuestro recién nacido,
											amamos a primera vista,
											o cuando ayudamos a alguien
que necesita ayuda.
											El humano es el único que es
capaz de dar y recibir amor,
											y eso es lo que
nos hace diferentes a la IA.
									","
											On existe pour l'amour.
											Quand nous tenons notre nouveau-né,
											l'amour au premier regard,
											ou quand nous aidons 
une personne dans le besoin,
											Les humains ont cette capacité unique
à donner et recevoir de l'amour,
											et c'est ce qui nous différencie de l'IA.
									","
											Bizim var oluş sebebimiz sevgi.
											Yeni doğmuş bir bebeği
kucakladığınız zaman,
											ilk görüşte aşk
											veya birine yardım ettiğimiz zaman,
											insanlar eşsiz bir sevgi
alış verişi yetisine sahip
											ve bizi yapay zekâdan farklı kılan da bu.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											Despite what science fiction may portray,
											I can responsibly tell you
that AI has no love.
											When AlphaGo defeated
the world champion Ke Jie,
											while Ke Jie was crying
and loving the game of go,
											AlphaGo felt no happiness from winning
											and certainly no desire
to hug a loved one.
									","
											Apesar do que a ficção científica mostra,
											posso-vos dizer responsavelmente
que a IA não tem amor.
											Quando o AlphaGo derrotou 
o campeão do mundo Ke Jie,
											enquanto Ke Jie chorava
e amava o jogo de Go,
											o AlphaGo não sentiu
felicidade nenhuma em ganhar
											e certamente nenhum desejo
de abraçar um ente querido.
									","
											Y a pesar de lo que diga
la ciencia ficción,
											les puedo asegurar que 
la IA no siente amor.
											Cuando AlphaGo venció 
al campeón mundial Ke Jie,
											Ke Jie lloraba y amaba el juego Go,
											mientras que AlphaGo
no sintió nada al haber ganado
											y, ciertamente, tampoco sentía deseos
de abrazar a algún ser querido.
									","
											Quoique puisse dire la science fiction.
											Je peux vous dire avec expérience
que l'IA n'a pas d'amour.
											Quand AlphaGo a battu 
le champion du monde Ke Jie,
											pendant que Ke Jie pleurait
et aimait le jeu de Go,
											AlphaGo ne ressentait
aucun bonheur d'avoir gagné
											et certainement aucun désir 
d'embrasser un être aimé.
									","
											Bilim kurgunun
tasvir ettikleri şöyle dursun,
											yapay zekâda sevgi yetisi olmadığını
size söyleyebilirim.
											AlphaGo, Dünya şampiyonu
Ke Jie'yi yendiğinde
											Ke Jie o oyunu hâlâ seviyor ve ağlıyordu,
											AlphaGo ise ne kazandığı için mutluydu
											ne de sevdiği birine sarılmak istiyordu.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											So how do we differentiate ourselves
											as humans in the age of AI?
											We talked about the axis of creativity,
											and certainly that is one possibility,
											and now we introduce a new axis
											that we can call compassion,
love, or empathy.
											Those are things that AI cannot do.
											So as AI takes away the routine jobs,
											I like to think we can, we should
and we must create jobs of compassion.
											You might ask how many of those there are,
											but I would ask you:
											Do you not think that we are going
to need a lot of social workers
											to help us make this transition?
											Do you not think we need
a lot of compassionate caregivers
											to give more medical care to more people?
											Do you not think we're going to need
10 times more teachers
											to help our children find their way
											to survive and thrive
in this brave new world?
											And with all the newfound wealth,
											should we not also make
labors of love into careers
											and let elderly accompaniment
											or homeschooling become careers also?
									","
											Então, como nos diferenciamos
											enquanto seres humanos na era da IA?
											Falámos do eixo da criatividade,
											e isso é certamente uma possibilidade,
											mas agora introduzimos um novo eixo
											a que podemos chamar
compaixão, amor ou empatia.
											Isso são coisas que a IA não sente.
											Então enquanto a IA 
elimina trabalhos de rotina,
											gosto de pensar que podemos 
e devemos criar empregos de compaixão.
											Podem perguntar quantos desses existirão,
											mas eu pergunto-vos:
											Não acham que precisaremos
de muitos assistentes sociais
											que nos ajudem nesta transição?
											Não acham que precisamos
de muitos cuidadores compassivos
											que deem mais cuidados médicos 
a mais pessoas?
											Não precisaremos de 10 vezes 
mais professores
											que ajudem os nossos filhos
a encontrar o seu caminho,
											a sobreviver e prosperar neste novo mundo?
											Com toda a riqueza recém-descoberta,
											não deveríamos tratar
ocupações de amor como carreiras
											e tornar o acompanhamento de idosos
											ou o ensino em casa 
serem carreiras também?
									","
											¿Cómo nos diferenciamos
											como humanos en la era de la IA?
											Ya hablamos del eje de la creatividad,
											y definitivamente es una posibilidad,
											y ahora introducimos un nuevo eje,
											uno que podamos llamar amor,
compasión o empatía.
											Estas son cosas que las IAs 
no pueden hacer.
											Mientras que las IAs se hacen cargo
de los trabajos rutinarios,
											me gusta pensar que deberíamos
crear trabajos de compasión.
											Seguro preguntarán 
cuántos trabajos de esos existen,
											pero yo les pregunto:
											¿No creen que necesitaremos
muchos trabajadores sociales
											para hacer esta transición?
											¿No creen que harán falta
más enfermeros empáticos
											para dar asistencia médica 
a toda la gente?
											¿No creen que necesitaremos 
10 veces más profesores
											para guiar a nuestros niños 
a que encuentren su vocación,
											y tengan éxito en este mundo del mañana?
											Y con toda las nuevas riquezas,
											¿no deberíamos convertir nuestras
labores de amor en carreras reconocidas
											y hacer que el cuidado a los mayores
											y la educación escolar en casa 
también sean carreras valoradas?
									","
											Donc comment nous différencions-nous
											en tant qu'humains dans l'ère de l'IA ?
											Nous avons parlé des axes de créativité,
											et c'est certainement une possibilité,
											et maintenant, introduisons un nouvel axe
											que nous appelons la compassion,
l'amour, l'empathie.
											Ce sont des choses étrangères à l'IA.
											Tandis que l'IA va remplacer 
les emplois routiniers,
											Je me plais à penser que nous pouvons et 
devons créer des emplois de compassion.
											Vous pourriez demander 
combien de tels emplois existent,
											et je vous demanderais :
											Ne pensez-vous pas que nous allons avoir 
besoin de beaucoup de travailleurs sociaux
											pour nous aider à faire cette transition ?
											Ne pensez-vous pas que nous avons besoin
de beaucoup de soignants
											pour donner plus d'attention médicale 
à plus de gens ?
											Ne pensez-vous pas qu'on va avoir besoin 
de 10 fois plus d'enseignants
											pour aider nos enfant à trouver leur voie
											pour aller, vivre et devenir
dans ce nouveau monde ?
											Et qu'avec toute cette nouvelle richesse,
											nous devrions non seulement transformer
les travaux d'amour en carrières
											mais faire en sorte que 
l'accompagnement des personnes âgées
											ou que faire l'école à la maison 
deviennent également des carrières ?
									","
											Peki biz insanlar yapay zekâ çağında
											kendimizi nasıl farklı kılabiliriz?
											Yaratıcılık ekseni hakkında konuştuk
											ve kesinlikle olasılıklardan biri bu
											ve şimdi de yeni bir eksen var;
											şefkat, sevgi ve empati ekseni.
											Bunlar yapay zekânın yapamayacağı şeyler.
											Yapay zekâ rutin işleri yok ettikçe
											bizler şefkate dayalı işler 
yapabiliriz ve yapmalıyız.
											Bunlardan kaç tane
var olduğunu sorabilirsiniz
											Ama size sormak istiyorum:
											Bizler bu değişime yardım için
											çok sayıda soyal çalışana
ihtiyaç duymayacak mıyız?
											İnsanlara tıbbı destek vermek için
											çok sayıda şefkatli bakıcıya
ihtiyaç duymuyor muyuz?
											İleride çocuklarımızın
kendi yollarını çizmelerine
											bu yeni dünyada
gelişmelerine yardım edecek
											on kat daha fazla öğretmene
ihtiyaç duymayacak mıyız?
											Bu yeni kazanılmış zenginlikle 

											sevgi gerektiren bu işleri
kariyerlere dönüştürmemiz
											ve olgun insanları da dâhil etmemiz
											veya ev eğitimini de
kariyerleştirmemiz gerekmez mi?
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											This graph is surely not perfect,
											but it points at four ways
that we can work with AI.
											AI will come and take away
the routine jobs
											and in due time, we will be thankful.
											AI will become great tools
for the creatives
											so that scientists, artists,
musicians and writers
											can be even more creative.
											AI will work with humans
as analytical tools
											that humans can wrap their warmth around
											for the high-compassion jobs.
											And we can always differentiate ourselves
											with the uniquely capable jobs
											that are both compassionate and creative,
											using and leveraging
our irreplaceable brains and hearts.
											So there you have it:
											a blueprint of coexistence
for humans and AI.
									","
											Este gráfico não é perfeito,
											mas demonstra quatro formas
como podemos trabalhar com a IA.
											A IA vai chegar e eliminar
os trabalhos de rotina
											e, em breve, estaremos gratos.
											A IA será uma ótima
ferramenta dos criativos
											para que cientistas, artistas,
músicos e escritores
											possam ser ainda mais criativos.
											A IA trabalhará com os seres humanos
como ferramenta analítica
											em que o ser humano possa 
envolver o seu fervor
											nos trabalhos de elevada compaixão.
											Poderemos sempre diferenciar-nos
											com empregos especialmente capazes
											que sejam compassivos e criativos,
											usando e aproveitando os nossos 
insubstituíveis cérebros e corações.
											Aqui está:
											uma planta da coexistência
do ser humano com a IA.
									","
											Esta gráfica puede que no sea perfecta,
											pero deja en claro los cuatro puntos sobre
los que podemos trabajar con las IAs.
											Las IAs asumirán los trabajos rutinarios
											y con el tiempo estaremos 
agradecidos que sea así.
											Las IAs se convertirán en
grandes herramientas para los creativos.
											Así científicos, artistas, 
músicos y escritores
											podrán ser aún más creativos.
											Las IAs trabajarán con la humanidad
como herramientas de análisis
											para que el humano 
pueda envolver con su calor
											los trabajos de alta empatía.
											Y siempre podemos ser diferentes
											con empleos de corte único
											que sean creativos y empáticos a la vez,
											usando y aprovechándonos de nuestros
irreemplazables cerebros y corazones.
											Así que ahí lo tienen:
											un mapa para la coexistencia
del humano y las IAs.
									","
											Ce graphique n'est surement pas parfait,
											mais il montre quatre façons
dont on peut travailler avec l'IA.
											l'IA va faire disparaître 
les tâches routinières
											et le temps passant, 
nous en seront reconnaissant.
											L'IA va devenir un outil formidable 
pour les créatifs
											et les scientifique, artistes, 
musiciens et écrivains
											seront encore plus créatifs.
											l'IA va travailler avec les humains 
comme un outil analytique
											auquel les humains pourront
ajouter de la chaleur
											pour les métier nécessitant 
de la compassion.
											Et nous pourrons toujours 
nous différencier
											avec les métiers uniques
											qui font appel à la compassion 
et à la créativité,
											en s'appuyant sur l'irremplaçabilité
de nos cerveaux et nos cœurs.
											Ainsi, nous y sommes :
											Le programme de coexistence 
des humains et de l'IA.
									","
											Bu grafik elbette mükemmel değil
											fakat yapay zekâyla çalışabileceğimiz
dört noktaya değiniyor.
											Yapay zekâ rutin işlerimizi
bizlerden alacak
											ve biz zamanla onlara teşekkür edeceğiz.
											Yapay zekâ yaratıcılar için
harika araçlara dönüşecek,
											böylelikle bilim insanları,
sanatçılar, müzisyenler ve yazarlar
											çok daha yaratıcı olabilecekler.
											Yapay zekâ insanlarla
analitik bir araç olarak çalışacak,
											insanlar da sevgi ve sıcaklıklarını
											şefkat gerektiren
işlere yönlendirebilecek.
											Bu eşsiz yetiyi gerektiren işlerle
											her zaman kendimizi farklı kılabiliriz,
											şefkat ve yaratıcılık gerektiren işlerle,
											yerini hiçbir şeyin alamayacağı
akıl ve kalbimizi kullanarak.
											İşte her şey ortada:
											İnsanoğlu ve yapay zekânın
birlikte yaşaması için bir plan.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											AI is serendipity.
											It is here to liberate us
from routine jobs,
											and it is here to remind us
what it is that makes us human.
											So let us choose to embrace AI
and to love one another.
									","
											A IA é um feliz acaso.
											Está aqui para nos libertar
dos trabalhos de rotina,
											e para nos relembrar 
do que nos torna humanos.
											Portanto, vamos optar por aceitar a IA
e amar-nos uns aos outros.
									","
											La IA es una serendipia.
											Está aquí para liberarnos
de nuestros trabajos rutinarios
											y esta aquí para recordarnos
que es lo que nos hace humanos.
											Escojamos aprovechar la IA
y amarnos mutuamente.
									","
											l'IA est un heureux hasard.
											Elle est là pour nous libérer 
des taches routinières,
											et elle est là pour nous rappeler
ce qui fait de nous des hommes.
											Alors choisissons d'accueillir l'IA 
et de nous aimer les uns les autres.
									","
											Yapay zekâ güzel bir tesadüf.
											Bizi rutin işlerden kurtarmak
											ve bizi insan yapan şeyi
bize hatırlatmak için burada.
											Birbirimizi sevmek için
yapay zekâya kucak açalım.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											Thank you.
									","
											Obrigado.
									","
											Muchas gracias.
									","
											Merci.
									","
											Teşekkür ederim.
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
"
","
","
","
","
",How AI can save our humanity,Kai-Fu Lee,14:49,"AI,media,future,invention,innovation,technology,machine learning,society,computers,intelligence"
