pt,tr,en,fr,de,title,speaker,duration,tags
"
											A terceira ideia que temos 
é a resposta imediata.
											Com a resposta instantânea,
											o computador classifica os exercícios.
											Quero dizer, de que outra forma é possível 
ensinar 150 000 estudantes?
											O vosso computador é que dá notas 
a todos os exercícios.
											Todos nós já entregámos trabalhos de casa
											e as notas chegam duas semanas depois,
											já nos esquecemos de tudo aquilo.
											Acho que ainda não recebi todos os meus 
trabalhos de casa
											dos tempos da minha escola secundária.
											Alguns nunca são avaliados.
											Então com a reposta imediata,
											os estudantes podem tentar dar respostas.
											Se se enganam, têm resposta imediata.
											Podem repetir e tentar de novo
											e isto torna-se realmente 
muito mais cativante.
											Eles recebem resposta imediata
											e esta pequena marca verde que aqui vêem
											está a tornar-se uma espécie de símbolo 
de culto na edX.
											Os estudantes dizem-nos 
que se vão deitar à noite
											a sonhar com esta marca verde.
											Na verdade, um dos nossos estudantes
											que frequentou o curso de circuitos 
no ano passado,
											frequentou depois um curso de ""software""
											de Berkeley no final do ano
											e isto é o que o estudante teve para dizer
											no nosso fórum de discussão
											quando começou esse curso
											acerca da marca verde:
											""Oh meu Deus; como tive saudades tuas.""
											Qual foi a última vez que viram estudantes
											a escrever comentários como este 
acerca de trabalhos de casa?
											O meu colega Ed Bertschinger,
											que lidera o departamento de física no MIT,
											tem o seguinte a dizer 
acerca da resposta imediata:
											ele diz que a resposta imediata
											torna os momentos de ensinamento em 
resultados de aprendizagem.
									","
											Üçüncü fikir ise anında geri bildirim,
											Anında geri dönüş ile
											bilgisayar notlandırmalı alıştırmaları ile.
											Demek istediğim başka türlü 150.000 öğrenciyi nasıl eğitirsiniz?
											Bilgisayarınız bütün alıştırmaları notlandırabiliyor.
											Ve tüm ödevlerinizi teslim alıyoruz
											ve iki hafta sonra notlarınız geri geliyor,
											neredeyse unutmuş oluyorsunuz.
											Öğrencilik günlerimden 
ödevlerimin bazılarını
											hala alamadım.
											Bazılarına asla not verilmedi.
											Öyle ise anında geri bildirim ile
											öğrenciler cevapları okuyup onaylayabilir.
											Eğer yanlış anladılarsa anında geri dönüş alabilirler.
											tekrar ama tekrar deneyebilirler
											ve bu daha çekici olacaktır.
											Anında geri bildirim alıyorlar
											ve şurada gördüğünüz yeşil tik işareti
											edX de kült bir sembol oluyor.
											Öğrenciler bize gece yataklarına gittiklerinde
											yeşil tik işaretini hayal ettiklerini söylüyorlar.
											Aslında, önceki sene
											devreler dersini alan öğrencilerden biri,
											o daha sonradan Berkeley'den
											yıl sonunda yazılım dersi almaya gitti
											ve bizim tartışma panomuza(forum)
											Kursa henüz başladığında
											bizim tartışma panosuna
											yeşil tik butonu hakkında söylediği şey:
											&amp;quot;Ah tanrım; seni özlemişim.&amp;quot;
											En son ne zaman öğrencilerin ödevlerine
											yorum attıklarını gördünüz?
											Benim meşlektaşım Ed Bertschinger
											MIT'de fizik bölümünün başı,
											anında geri bildirim için şunu dedi:
											Anında geri bildirim öğretme anlarını
											öğrenme sonucuna çeviriyor.
									","
											The third idea that we have is instant feedback.
											With instant feedback,
											the computer grades exercises.
											I mean, how else do you teach 150,000 students?
											Your computer is grading all the exercises.
											And we've all submitted homeworks,
											and your grades come back two weeks later,
											you've forgotten all about it.
											I don't think I've still received
some of my homeworks
											from my undergraduate days.
											Some are never graded.
											So with instant feedback,
											students can try to apply answers.
											If they get it wrong, they can get instant feedback.
											They can try it again and try it again,
											and this really becomes much more engaging.
											They get the instant feedback,
											and this little green check mark that you see here
											is becoming somewhat of a cult symbol at edX.
											Learners are telling us that they go to bed at night
											dreaming of the green check mark.
											In fact, one of our learners
											who took the circuits course early last year,
											he then went on to take a software course
											from Berkeley at the end of the year,
											and this is what the learner had to say
											on our discussion board
											when he just started that course
											about the green check mark:
											&amp;quot;Oh god; have I missed you.&amp;quot;
											When's the last time you've seen students
											posting comments like this about homework?
											My colleague Ed Bertschinger,
											who heads up the physics department at MIT,
											has this to say about instant feedback:
											He indicated that instant feedback
											turns teaching moments into learning outcomes.
									","
											La troisième idée 
est que nous n'avons pas assez de retours.
											Avec des retours immédiats,
											les ordinateurs notent les exercices.
											Comment faire autrement 
pour noter 150 000 étudiants ?
											Votre ordinateur note tous les exercices.
											Et nous avons tous rendu des devoirs,
											et votre note vous revient 
deux semaines plus tard,
											vous l'aviez même oublié.
											Je ne pense pas que 
j'ai même récupéré tous mes devoirs
											de mes années d'université.
											Certains ne sont jamais notés.
											Alors avec un retour immédiat,
											les étudiants peuvent essayer 
d'appliquer les réponses.
											S'ils ont faux, 
ils peuvent recevoir un retour immédiat.
											Ils peuvent essayer encore et encore,
											et cela devient vraiment 
beaucoup plus engageant.
											Ils obtiennent ces retours immédiats,
											et cette petite coche verte 
que vous voyez ici
											est un peu devenue un symbole culte 
à edX.
											Les étudiants nous disent 
qu'ils vont se coucher
											en rêvant de cette coche verte.
											En fait, un de nos étudiants
											qui a suivi le cours 
sur les circuits l'année dernière,
											a ensuite suivi un cours sur les logiciels
											à l'Université de Berkeley 
à la fin de l'année,
											et voici ce que cet étudiant a dit
											sur cette petite coche verte
											lors de notre forum de discussion
											alors qu'il avait juste commencé le cours
											« Mon dieu, tu m'as manquée ! »
											A quand remonte la dernière fois
où les étudiants
											ont eu des commentaires comme ça
sur les devoirs ?
											Mon collègue Ed Bertschinger
											qui est à la tête 
du département de physique au MIT,
											a dit cela à propos des retours inmmédiats :
											Il dit que les retours immédiats
											transforment les moments d'enseignement 
en résultats d'apprentissage.
									","
											Das dritte Konzept heißt
sofortige Rückmeldung.
											Bei sofortiger Rückmeldung
											bewertet der Computer die Übungen.
											Wie sonst unterrichtet man 
150 000 Studierende?
											Der Computer bewertet alle Aufgaben.
											Wir alle haben schon 
Hausaufgaben abgegeben,
											und sie während der zweiwöchigen 
Korrekturzeit ganz vergessen.
											Einige meiner ersten Hausarbeiten
											habe ich immer noch nicht zurück.
											Einige werden nie bewertet.
											Mit sofortiger Rückmeldung aber
											können die Lerner ausprobieren.
											Bei falscher Antwort
bekommen sie sofort Rückmeldung.
											Sie können es immer wieder versuchen,
											so wird es ansprechender,
											mit sofortiger Rückmeldung.
											Dieses kleine grüne Häkchen hier
											ist auf edX schon zum Kultsymbol geworden.
											Lerner haben uns erzählt,
											dass sie nachts schon 
von dem grünen Häkchen träumen.
											Einer unserer Lerner,
											der Anfang letzten Jahres 
am Schaltkreis-Kurs teilnahm,
											belegte Ende des Jahres
											einen Software-Kurs von Berkeley.
											In unserem Forum
											meinte dieser Lerner sogar
											zu dem grünen Häkchen,
											als er den Kurs gerade begonnen hatte:
											""Mein Gott, habe ich dich vermisst.""
											Wann haben Sie das letzte Mal
Schüler gesehen,
											die so etwas über Hausaufgaben sagen?
											Mein Kollege, Ed Bertschinger,
											der dem Physik-Institut am MIT vorsteht,
											sagt Folgendes über sofortige Rückmeldung:
											Er wies darauf hin, 
dass sofortige Rückmeldung
											Lehrsituationen 
in Lernresultate verwandelt.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											A próxima grande ideia são as técnicas 
aplicadas em jogos.
											Reparem, todos os estudantes se 
envolvem bastante bem
											com vídeos interactivos e coisas dessas.
											Sabem, eles sentam-se e disparam sobre
											naves alienígenas durante todo o dia 
até acertarem.
											Então aplicámos estas técnicas de jogos 
à aprendizagem
											e podemos construir estes laboratórios ""online"".
											Como é que se ensina criatividade?
Como é que se ensina ""design""?
											Podemos fazer isto através de 
laboratórios ""online""
											e usar as capacidades do computador
											para os construir.
											Então como nos mostra este pequeno vídeo,
											podem cativar os estudantes
											basicamente como fazem com os Legos.
											Então aqui os estudantes estão a 
construir um circuito
											com a facilidade de um Lego.
											E isto também pode ser classificado 
pelo computador.
									","
											Bir sonraki büyük fikir oyunlaştırma.
											Bilirsiniz, tüm öğrenciler etkileşimli videoları
											ve diğerlerini filan çok iyi karşıladılar.
											Bilirsiniz işte, aşağı otururlar ve uzaylıların gemilerini
											bütün gün boyunca başarana kadar vururlar.
											Pekala biz oyunlaştırma tekniğini
öğrenmeye uyguladık
											ve bu çevrimiçi laboratuvar inşa edebiliriz.
											Yaratıcılığı nasıl öğretebiliriz?
Tasarımı nasıl öğretebiliriz?
											Bunu çevrimiçi laboravatuvar kullanarak
											ve bilgisayarın gücü kullanarak
											çevrimiçi laboratuvarlar yaparak yapabiliriz.
											İşte buradaki küçük video gibi,
											Öğrencilere verdiğiniz
											daha çok legolarla tasarlamak gibi.
											İşte, öğrenenler lego yapar gibi
											kolay bir şekilde devre yapıyor.
											Ve tabi ki bu da bilgisayar tarafından notlandırılıyor.
									","
											The next big idea is gamification.
											You know, all learners engage really well
											with interactive videos and so on.
											You know, they would sit down and shoot
											alien spaceships all day long until they get it.
											So we applied these gamification
techniques to learning,
											and we can build these online laboratories.
											How do you teach creativity?
How do you teach design?
											We can do this through online labs
											and use computing power
											to build these online labs.
											So as this little video shows here,
											you can engage students
											much like they design with Legos.
											So here, the learners are building a circuit
											with Lego-like ease.
											And this can also be graded by the computer.
									","
											La prochaine grande idée est la gamification.
											Vous savez, tous les étudiants aiment vraiment
											les vidéos interactives, etc...
											Vous savez, ils pourraient s'asseoir et
											tirer sur des vaisseaux aliens toute la journée
jusqu'à ce qu'ils y arrivent.
											Donc nous appliquons ces techniques 
de gamification à l'apprentissage
											et nous pouvons construire
ces laboratoires en ligne.
											Comment enseignez-vous la créativité ?
Comment enseignez-vous le design ?
											Nous pouvons faire cela 
à travers des laboratoires en ligne
											et utiliser le potentiel des ordinateurs
											pour construire ces laboratoires en ligne.
											Donc comme cette petite vidéo
vous le montre ici,
											vous pouvez faire travailler les étudiants
											comme s'ils faisaient du design 
avec des Legos.
											Donc ici, les étudiants construisent un circuit
											aussi facilement 
que s'ils jouaient avec des legos.
											Et ça aussi peut être noté 
par un ordinateur.
									","
											Das nächste wichtige Konzept
ist Gamifizierung.
											Dinge wie interaktive Videos
											kommen wirklich gut bei Lernern an.
											Sie könnten den ganzen Tag
											auf Raumschiffe schießen,
bis sie eins treffen.
											Deshalb übertrugen wir 
Gamifizierungsmethoden aufs Lernen.
											Wir können jetzt Online-Labore erstellen.
											Wie lehrt man Kreativität?
Wie lehrt man Design?
											In Online-Laboren
											und mit Rechnerleistung
											können wir sie bauen.
											Wie dieses kurze Video hier zeigt,
											kann man Lerner ähnlich 
wie mit Lego einbinden.
											Hier bauen die Lerner einen Schaltkreis
											fast so einfach wie mit Lego.
											Diese Aufgabe kann vom Computer 
bewertet werden.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											A quinta é a aprendizagem com os pares.
											Então aqui usamos fóruns de discussão
											e interacção à semelhança do Facebook
											não como uma distracção.
											mas para realmente ajudar 
os estudantes a aprender.
											Deixem-me contar-vos uma história.
											Quando fizemos o curso de circuitos
											para os 155 000 estudantes,
											não dormi durante três noites
											para o lançamento do curso.
											Disse aos meus assistentes, 
ok, 24 sobre 24 horas,
											vamos estar acordados
											a monitorizar o fórum, 
a responder a questões.
											Eles responderam a perguntas 
de 100 estudantes.
											Como é que isso se faz para 150 000?
											Então numa noite lá estou eu acordado, 
às 2 h da manhã
											e surge uma pergunta
											de um estudante no Paquistão,
											ele colocou uma questão e eu pensei,
											ok, deixem-me lá então escrever a resposta,
											não escrevo assim tão rápido,
											comecei a escrever a resposta
											e antes de conseguir acabar,
											outro estudante do Egipto 
surgiu com uma resposta,
											não estava muito certa, então começo a 
alterar a resposta
											e antes de conseguir acabar, 
um estudante dos EUA
											aparece com uma resposta diferente.
											E sento-me para trás, fascinado.
											Boom, boom, boom, boom, 
os estudantes estavam
											a discutir e a interagir uns com os outros
											e lá para as 4 h de manhã 
estou totalmente fascinado,
											a ter uma epifania,
											às 4 h da manhã
											eles descobriram a resposta correcta.
											E tudo o que precisei de fazer 
foi ir validá-la,
											""Boa resposta"".
											Então isto é absolutamente surpreendente,
											os estudantes estão a aprender 
uns com os outros
											e estão a dizer-nos o que estão a aprender
											por ensinarem.
									","
											Beşincisi eşli öğrenme.
											Öyle ise burada tartışma forumlarını ve münzaraları
											ve Facebook'u etkileşim için kullanıyoruz
											dikkat dağıtıcı olarak değil
											ama öğrencilerin öğrenmesine gerçekten yardım ediyor.
											Size bir hikaye anlatmama izin verin.
											Devreler dersini 155.000
											öğrenciye verdiğimiz zaman,
											kursun başlangıcını takip eden
											üç gece boyunca uyumadım.
											Asistanlarıma dedim ki, tamam 24/7
											forumları gözleyeceğiz
											ve soruları cevaplayacağız.
											100 öğrencinin soruların cevapladım.
											Bunu nasıl 150.000 yapabilirim?
											Peki bir gece saat 2'de otururken
											ve sanırım Pakistan'dan bir öğrencinin
											sorusu vardı,
											soru sordu ve tamam cevabı
											yazmama izin ver dedim,
											pek hızlı yazamam
											ve yazmaya başladım ki
											ben bitirmeden,
											Mısırdan başka bir öğrenci 
cevapla belirdi,
											hayır bu tam olarak doğru değil
											ve ben bitiremeden Amerika'dan başka bir öğrenci
											başka bir cevapla belirdi.
											Ve arkama yaslanıp hayran oldum.
											Boom, boom, boom, boom, öğrenciler
											tartışıyor ve birbirleriyle etkileşime giriyorlardı
											ve gecenin 4'ünde, ben tamamıyla
											mest olmuştum
											ve artık sabahın 4'ünde
											doğru cevabı buldular.
											Ve tek yapmam gereken gidip onu kutlamaktı,
											&amp;quot;İyi cevap.&amp;quot;
											Ve bu kesinlikle harikaydı,
											öğrenciler birbirlerinden öğreniyorlar
											ve bize öğreterek öğrediklerini
											söylüyorlar.
									","
											Fifth is peer learning.
											So here, we use discussion forums and discussions
											and Facebook-like interaction
											not as a distraction,
											but to really help students learn.
											Let me tell you a story.
											When we did our circuits course
											for the 155,000 students,
											I didn't sleep for three nights
											leading up to the launch of the course.
											I told my TAs, okay, 24/7,
											we're going to be up
											monitoring the forum, answering questions.
											They had answered questions for 100 students.
											How do you do that for 150,000?
											So one night I'm sitting up there, at 2 a.m. at night,
											and I think there's this question
											from a student from Pakistan,
											and he asked a question, and I said,
											okay, let me go and type up an answer,
											I don't type all that fast,
											and I begin typing up the answer,
											and before I can finish,
											another student from Egypt
popped in with an answer,
											not quite right, so I'm fixing the answer,
											and before I can finish, a student from the U.S.
											had popped in with a different answer.
											And then I sat back, fascinated.
											Boom, boom, boom, boom, the students were
											discussing and interacting with each other,
											and by 4 a.m. that night, I'm totally fascinated,
											having this epiphany,
											and by 4 a.m. in the morning,
											they had discovered the right answer.
											And all I had to do was go and bless it,
											""Good answer.""
											So this is absolutely amazing,
											where students are learning from each other,
											and they're telling us that they are learning
											by teaching.
									","
											La cinquième idée est 
l'apprentissage avec ses pairs.
											Donc ici, nous utilisons
des forums de discussions
											et des interactions comme sur Facebook
											non pas comme un distraction
											mais pour vraiment aider
les étudiants à apprendre.
											Laissez-moi vous raconter une histoire.
											Quand nous avons prévu de faire 
notre cours sur les circuits
											pour les 155 000 étudiants,
											je n'ai pas dormi pendant les 3 jours
											précédant le début du cours.
											J'ai dit à mes assistants :
« Ok, 24h sur 24, 7 jours sur 7,
											nous allons être debout
											à monitorer le forum
et à répondre aux questions. »
											Ils avaient répondu 
aux questions de 100 étudiants.
											Comment voulez-vous le faire pour 150 000 ?
											Donc une nuit, j'étais assis là, à 2h du matin,
											et je réfléchissais à la question
											d'un étudiant du Pakistan.
											Il a posé une question, et j'ai dit :
											« Ok, laisse-moi un peu de temps 
pour taper la réponse,
											je ne tape pas aussi vite, »
											et j'ai commencé à taper la réponse.
											Et avant que j'aie eu le temps de finir,
											un autre étudiant d'Egypte est arrivé 
avec une réponse,
											pas complètement juste, 
donc j'ai commencé à corriger la réponse,
											et avant que j'aie eu le temps de finir, 
un étudiant des Etats-Unis
											est arrivé avec une réponse différente.
											Je me suis alors assis et j'ai regardé, fasciné.
											Boom, boom, boom, boom, les étudiants
											étaient en train de discuter et d'interagir 
les uns avec les autres.
											Et à 4h du matin, j'étais complètement fasciné,
											c'était une révélation,
											et à 4h du matin,
											ils avaient trouvé la bonne réponse.
											Et tout ce que j'avais à faire, 
c'était de venir et de la bénir :
											« Bonne réponse. »
											Donc c'est absolument incroyable
											quand les étudiants apprennent 
les uns des autres,
											et ils nous disent qu'ils apprennent
											en enseignant.
									","
											Fünftens: Peer-Lernen.
											Wir nutzen hier Diskussionsforen,
											Diskussionen und Interaktionen 
wie auf Facebook
											nicht als Ablenkung,
											sondern um den Studenten
wirklich beim Lernen zu helfen.
											Ich möchte Ihnen etwas erzählen.
											Als wir unseren Schaltkreis-Kurs
											für die 155 000 Studenten durchführten,
											machte ich die drei Nächte 
vor Kursbeginn kein Auge zu.
											Meinen Assistenten sagte ich,
											wir würden das Forum 
rund um die Uhr beobachten
											um Fragen zu beantworten.
											Sie hatten schon
100 Studenten geantwortet.
											Aber wie macht man das für 150 000?
											Eines Nachts um 2 Uhr saß ich wach
											und dachte über die Frage
											eines Studenten aus Pakistan nach.
											Er fragte, und ich dachte,
											dann werde ich mal antworten.
											Ich tippe nicht so schnell,
											und ich begann zu tippen,
											aber bevor ich fertig war,
											hatte schon ein anderer Student
aus Ägypten geantwortet,
											nicht ganz korrekt, 
deshalb korrigierte ich,
											aber bevor ich fertig war,
											antwortete ein Student aus den USA.
											Dann lehnte ich mich fasziniert zurück.
											Bumm, bumm, bumm, die Lerner diskutierten
											und interagierten miteinander.
											Um 4 Uhr morgens war ich völlig fasziniert
											von einer spontanen Eingebung.
											Um 4 Uhr morgens
											hatten sie die Antwort gefunden.
											Ich musste sie nur noch absegnen.
											""Gute Antwort.""
											Das ist unglaublich beeindruckend,
											die Studenten lernen voneinander,
											und sie teilen uns mit,
											dass sie lernen, indem sie andere lehren.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Agora, isto não é só no futuro.
											Isto está a acontecer hoje.
											Então estamos a aplicar estes pilotos 
de aprendizagem combinada
											num número de universidades e escolas 
secundárias em todo o mundo,
											desde Tsinghua, na China
											à Universidade Nacional da Mongolia, 
na Mongolia
											à Berkeley, na Califórnia
											— em todo o mundo.
											E estes tipos de tecnologias 
realmente ajudam,
											o modelo combinado pode mesmo ajudar,
											a revolucionar a educação.
											Podem também resolver um problema 
prático dos MOOCs,
											o lado do negócio.
											Podemos também licenciar estes cursos MOOC
											a outras universidades
											e aí reside um modelo de receita 
para os MOOCs,
											no qual a universidade que os licencia 
com o professor
											pode usar estes cursos ""online""
											como o manual da próxima geração.
											Podem usá-los tanto quanto queiram,
											tornando-se uma ferramenta no 
arsenal do professor.
									","
											Ve bunların hepsi gelecekte olacak olanlar değil.
											Bu gün oluyorlar.
											Bu harmanlanmış pilot öğrenme modellerini
											tüm dünyada bir çok üniversite
ve lisede uyguluyoruz
											Çin Tsinghua'dan
											Moğolistan Ulusal Üniversitesine kadar
											Kaliforniya Berkeley'e kadar
											tum dünyada.
											Ve tüm bu teknoloji türleri gerçekten
											karma-harmanlanmış modeller gerçekten
											eğitimde devrime yardım ediyor.
											MOOC'un ve iş yönünden bir çok pratikte ki
											sorunların çözümü olabilir.
											Aynı zamanda MOOC derslerini diğer
											üniversitelere lisanslayabiliriz
											ve işte MOOC için bir gelir modeli
											üniversiteler profesörler ile 
lisanslayabilir
											ve bu çevrimiçi dersleri
											yeni nesil ders kitapları olarak kullanabilir.
											İstedikleri kadar çok veya az kullanabilirler
											ve öğretmenlerin cephanesi haline gelirler.
									","
											Now this is all not just in the future.
											This is happening today.
											So we are applying these blended learning pilots
											in a number of universities and 
high schools around the world,
											from Tsinghua in China
											to the National University of Mongolia in Mongolia
											to Berkeley in California —
											all over the world.
											And these kinds of technologies really help,
											the blended model can really help
											revolutionize education.
											It can also solve a practical problem of MOOCs,
											the business aspect.
											We can also license these MOOC courses
											to other universities,
											and therein lies a revenue model for MOOCs,
											where the university that
licenses it with the professor
											can use these online courses
											like the next-generation textbook.
											They can use as much or as little as they like,
											and it becomes a tool in the teacher's arsenal.
									","
											Maintenant, ça n'arrive pas seulement
dans le futur.
											Ça arrive aujourd'hui.
											Donc nous appliquons 
ces pilotes d'apprentissage combinés
											dans un certain nombre d'universités et de lycées 
autour du monde,
											depuis Tsinghua en Chine
											jusqu'à la National University of Mongolia 
en Mongolie
											en passant par Berkeley en Californie —
											tout autour du monde.
											Et ces différents genres de technologies 
aident vraiment,
											le modèle combiné peut réellement aider
											à révolutionner l'éducation.
											Il peut résoudre un problème pratique des MOOC,
											l'aspect business.
											Nous pouvons aussi donner une licence 
pour ces cours MOOC
											à d'autres universités,
											et là se trouve un modèle de revenu 
pour les MOOC
											lorsque l'université 
accorde une licence au professeur
											qui peut utiliser ces cours en ligne
											comme le manuel scolaire
de la prochaine génération.
											Ils peuvent les utiliser autant qu'ils le veulent,
											et cela devient un outil 
dans l'arsenal du professeur.
									","
											Das ist keine reine Zukunftsmusik.
											Das findet schon heute statt.
											Wir wenden Pilotstudien
zum Integrierten Lernen
											an einigen Universitäten 
und Oberschulen weltweit an,
											von der Tsinghua-Universität in China
											über die Nationaluniversität der Mongolei,
											bis zu Berkeley in Kalifornien —
											auf der ganzen Welt.
											Diese Technologien helfen in der Tat,
											Integriertes Lernen kann mithelfen,
											die Bildungswelt zu revolutionieren.
											Es kann auch ein praktisches 
Problem der MOOCs lösen,
											den wirtschaftlichen Aspekt.
											Wir können Lizenzen dieser MOOCs
											an andere Universitäten weitergeben,
											das ist ein Einnahmenmodell für MOOCs,
											bei dem die Universität, 
die sie mit dem Dozenten lizensiert,
											diese Online-Kurse so verwenden kann
											wie ein Schulbuch der nächsten Generation.
											Man nutzt davon so viel 
oder so wenig, wie man mag,
											und so wird es zu einem Werkzeug
im Lehrmittelvorrat.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Por fim, gostaria que ter-vos
											a sonhar comigo um bocadinho.
											Gostaria que realmente re-imaginássemos 
a educação.
											Teremos de mudar-nos das salas de aulas 
para espaços ""online"".
											Temos de mudar os livros para tablets
											como o Aakash na índia
											ou o Raspberry Pi, 20 dólares.
											O Aakash custa 40 dólares.
											Temos de mudar de escolas em edifícios 
de tijolo e cimento
											para dormitórios digitais.
									","
											Son olarak sizden benimle
											birlikte biraz hayal kurmanızı istiyorum.
											Eğitimi gerçekten tekrardan hayal etmemizi istiyorum.
											Konferans salonlarından boşluklara taşınmak zorunda kalacağız.
											Kitaplardan tabletlere taşınmak zorunda kalacağız
											Hindistan'da Aakash gibi
											veya Raspberry Pi, 20 dolar.
											Aakash ise 40 dolar.
											Tuğla ve harçtan okul binalarından
dijital yurtlara
											geçmek zorundayız
									","
											Finally, I would like to have you
											dream with me for a little bit.
											I would like us to really reimagine education.
											We will have to move from lecture halls to e-spaces.
											We have to move from books to tablets
											like the Aakash in India
											or the Raspberry Pi, 20 dollars.
											The Aakash is 40 dollars.
											We have to move from
bricks-and-mortar school buildings
											to digital dormitories.
									","
											FInalement, je voudrais que
											vous rêviez pour moi un instant.
											Je voudrais que nous ré-imaginions
vraiment l'éducation.
											Nous devrons passer du cours magistral 
à l'espace internet.
											Nous devrons passer des livres aux tablettes
											comme les Aakash en Inde
											ou les Raspberry Pi à 20 dollars.
											L'Aakash vaut 40 dollars.
											Nous devons passer de l'école bâtiment
											aux dortoirs numériques.
									","
											Jetzt möchte ich gerne,
											dass Sie ein wenig mit mir träumen.
											Stellen wir uns eine neue Bildung vor.
											Wir müssen uns von Vorlesungssälen 
zu virtuellen Räume bewegen.
											Wir müssen Bücher 
gegen Tablets eintauschen,
											wie das Aakash-Tablet in Indien,
											oder das Raspberry Pi für 20 Dollar.
											Das Aakash kostet 40 Dollar.
											Wir müssen von den Schulgebäuden aus Beton
											hin zu digitalen Schlafsälen.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Mas acho que no final de contas,
											creio que precisamos ainda 
de uma sala de aula
											nas nossas universidades.
											De outra forma, como poderemos contar 
aos nossos netos
											que os seus avós se sentavam nessa sala
											em pequenas filas, como pés de milho,
											e assistiam ao professor lá ao fundo
											a falar acerca dos conteúdos
e sabem que
											nem tínhamos botão para retroceder?
									","
											Ama günün sonunda düşünüyorum ki,
											bence üniversitemizde hala bir konferans salonuna
											ihtiyacımız var.
											Aksi halde, torunlarımıza nasıl
											burası senin büyükbabanın
											bir mısır sapı gibi düzenle oturduğu sınıf
											ve profesörü izler
											sonunda da ders hakkında konuşurdu ve bilirsin
											bir geri sarma düğmen bile yoktu?
									","
											But I think at the end of the day,
											I think we will still need one lecture hall
											in our universities.
											Otherwise, how else do we tell our grandchildren
											that your grandparents sat in that room
											in neat little rows like cornstalks
											and watched this professor at the end
											talk about content and, you know,
											you didn't even have a rewind button?
									","
											Mais je pense qu'au final,
											je pense que nous devrons encore avoir 
des cours magistraux
											dans nos universités.
											Autrement, comment dirons-nous 
à nos petits-enfants
											que leur grands-parents 
s'asseyaient dans ces salles
											en rang comme des épis de maīs
											et regardaient le professeur tout au bout
											parler à propos d'un sujet 
et, vous savez,
											vous n'aviez même pas 
de bouton pour revenir en arrière ?
									","
											Aber schlussendlich
											werden wir immer noch einen Vorlesungssaal
											in unseren Universitäten brauchen.
											Wie erklären wir sonst unseren Enkeln,
											dass ihre Großeltern in diesem Raum saßen,
											in ordentlichen Reihen, wie aufgefädelt,
											und einem Dozenten vorne dabei zusahen,
											wie er über Inhalte redete,
											und es nicht mal einen Rückspulknopf gab?
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Obrigado.
									","
											Teşekkürler.
									","
											Thank you.
									","
											Merci.
									","
											Danke.
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
											Obrigado. Obrigado (aplausos)
									","
											Teşekkürler. Teşekkürler. (Alkışlar)
									","
											Thank you. Thank you. (Applause)
									","
											Merci. Merci. 
(Applaudissements)
									","
											Danke. Danke. (Applaus)
									",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
"
","
","
","
","
",Why massive open online courses (still) matter,Anant Agarwal,15:19,"Internet,education,technology,teaching"
